grain_size,T1-A_interpolated,T1-B_interpolated,T1-C_interpolated,T1-D_interpolated,T2-A_interpolated,T2-B_interpolated,T3-C_interpolated,T3-D_interpolated,T5-A_interpolated,T5-B_interpolated,T5-C_interpolated,T5-D_interpolated,T6-B_interpolated,T6-C_interpolated,T6-D_interpolated,T7-A_interpolated,T7-B_interpolated,T7-C_interpolated,T7-D_interpolated,T8-A_interpolated,T8-C_interpolated,T8-D_interpolated,T1-A_interpolated_kde,T1-B_interpolated_kde,T1-C_interpolated_kde,T1-D_interpolated_kde,T2-A_interpolated_kde,T2-B_interpolated_kde,T3-C_interpolated_kde,T3-D_interpolated_kde,T5-A_interpolated_kde,T5-B_interpolated_kde,T5-C_interpolated_kde,T5-D_interpolated_kde,T6-B_interpolated_kde,T6-C_interpolated_kde,T6-D_interpolated_kde,T7-A_interpolated_kde,T7-B_interpolated_kde,T7-C_interpolated_kde,T7-D_interpolated_kde,T8-A_interpolated_kde,T8-C_interpolated_kde,T8-D_interpolated_kde
148.4612565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99E-05,4.13E-05,3.79E-05,2.87E-05,2.14E-05,1.57E-09,4.38E-05,5.29E-06,1.04E-07,9.80E-07,1.54E-07,3.56E-07,2.30E-05,4.06E-05,2.58E-08,2.39E-06,4.63E-05,8.73E-05,5.06E-05,0.000132905,3.25E-05,3.69E-05
154.4452105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,6.95E-05,6.43E-05,5.05E-05,3.80E-05,7.44E-09,7.33E-05,1.07E-05,3.18E-07,2.32E-06,4.52E-07,9.45E-07,4.05E-05,6.83E-05,9.15E-08,5.23E-06,7.72E-05,0.000138713,8.37E-05,0.000205177,5.60E-05,6.27E-05
160.6703568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20E-05,0.000113705,0.000105889,8.58E-05,6.54E-05,3.20E-08,0.000119318,2.07E-05,9.04E-07,5.21E-06,1.24E-06,2.36E-06,6.92E-05,0.00011177,2.98E-07,1.09E-05,0.00012536,0.0002149,0.00013454,0.000309454,9.36E-05,0.000103271
167.146417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103958,0.000180885,0.000169484,0.000141074,0.000108956,1.25E-07,0.00018887,3.85E-05,2.39E-06,1.11E-05,3.19E-06,5.53E-06,0.000114494,0.000177673,8.93E-07,2.17E-05,0.000197842,0.000324731,0.00021058,0.000456115,0.000151542,0.000165297
173.8835045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168746,0.000279874,0.000263689,0.000224603,0.000176072,4.39E-07,0.000290817,6.87E-05,5.90E-06,2.25E-05,7.67E-06,1.22E-05,0.000183792,0.000274594,2.47E-06,4.14E-05,0.000303716,0.000478775,0.000320899,0.000657204,0.000238112,0.000257078
180.8921404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265222,0.00042135,0.000398958,0.000346387,0.000275926,1.41E-06,0.000435769,0.000117931,1.36E-05,4.36E-05,1.72E-05,2.55E-05,0.00028629,0.000412789,6.28E-06,7.54E-05,0.000453719,0.000689018,0.000476298,0.000926026,0.000363108,0.000388663
188.18327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000403874,0.000617499,0.000587266,0.000517771,0.000419543,4.09E-06,0.000635723,0.000194713,2.92E-05,8.01E-05,3.62E-05,5.01E-05,0.000432956,0.00060386,1.48E-05,0.000131254,0.000659895,0.000968279,0.000688878,0.001276446,0.000537697,0.000571485
195.7682795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596253,0.000881363,0.000841459,0.000750629,0.000619262,1.08E-05,0.000903361,0.000309456,5.86E-05,0.000140573,7.15E-05,9.32E-05,0.000636021,0.000860085,3.22E-05,0.000218942,0.000934859,0.001329344,0.000971328,0.00172191,0.00077366,0.000817694
203.6590141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000854029,0.00122582,0.001174246,0.001056161,0.000887856,2.60E-05,0.001251013,0.000473824,0.000110191,0.000235355,0.000132382,0.000164051,0.000908133,0.001193401,6.52E-05,0.000350049,0.00129072,0.001783821,0.001335902,0.002274213,0.001082325,0.001139156
211.8677968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001187707,0.00166226,0.001596869,0.001443389,0.001237257,5.71E-05,0.001689321,0.000699621,0.000194581,0.000376512,0.000230606,0.000273572,0.001261126,0.001614116,0.000122545,0.000536964,0.001737728,0.002340815,0.001793122,0.002942125,0.001473214,0.001546157
220.4074467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001605103,0.002199052,0.002117574,0.001917538,0.001676981,0.000114652,0.002225727,0.000997211,0.000323205,0.000576247,0.000378466,0.000433111,0.001704523,0.002129458,0.000214879,0.000791156,0.002282781,0.003005564,0.002350342,0.003730014,0.001952558,0.002045946
229.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002109799,0.002840009,0.002740076,0.002478555,0.002212458,0.00021098,0.002862996,0.001373671,0.000506259,0.000844886,0.000586386,0.000652258,0.002243945,0.002742167,0.000352387,0.001121043,0.002927967,0.003778197,0.003010339,0.004636622,0.002521873,0.002641308
238.5332304,0,0,0,0.000857318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152105,0,0.00269983,0.003583052,0.003462237,0.003120052,0.0028435,0.000357146,0.003597964,0.001830979,0.000749908,0.00118846,0.0008597,0.000936462,0.002879647,0.003449315,0.000542234,0.001529766,0.003669396,0.004652804,0.003770143,0.005654187,0.003176852,0.003329379
248.1476708,0.001259025,0.000958948,0.000964387,0.002580576,0.000856756,0.000281855,0.001499718,0.000479432,0.000556099,0.000554911,0.000655621,0.000214168,0.000541431,0.001435779,0.000280754,0.000573488,0.00174074,0.002228894,0.001204108,0.002410366,0.00209068,0.001130454,0.003366855,0.004419321,0.0042752,0.003828913,0.003563208,0.000558448,0.004420771,0.002364623,0.001053712,0.001606423,0.001195783,0.001284898,0.003605463,0.004241603,0.000785641,0.002013401,0.0044965,0.005616984,0.004620298,0.006768053,0.00390678,0.004100936
258.1496355,0.003073273,0.003422778,0.003321327,0.004215029,0.002968881,0.00093431,0.003764818,0.002053704,0.001415964,0.001786938,0.001542736,0.001263596,0.002726164,0.003657939,0.001057941,0.001969505,0.003970611,0.004883261,0.003651909,0.0055105,0.00393641,0.003310278,0.004096007,0.005332899,0.005163157,0.004585709,0.004357551,0.00081052,0.005314728,0.002962982,0.001409117,0.002090133,0.001582592,0.001689267,0.004408359,0.005103255,0.001075863,0.002560118,0.005391995,0.00665197,0.005544722,0.007956854,0.004694627,0.004940304
268.5547445,0.00476594,0.005734059,0.005532568,0.005731268,0.004947262,0.001522942,0.005888267,0.003520823,0.002201571,0.002928023,0.002353448,0.002232445,0.004777585,0.005739556,0.001765328,0.00326673,0.00605745,0.007374569,0.005950037,0.008423848,0.005656692,0.005354221,0.004866507,0.00630127,0.006103857,0.005365915,0.005205759,0.001097991,0.006256916,0.00360769,0.001799595,0.002622618,0.001999403,0.002133975,0.005268727,0.006012606,0.00139796,0.003150602,0.006332558,0.007733362,0.006521229,0.009193319,0.005517868,0.005825974
279.379247,0.006304842,0.007850265,0.007557476,0.007099886,0.006755103,0.00203369,0.007831067,0.004852395,0.002895654,0.003955175,0.003070002,0.003100645,0.006658083,0.00764217,0.002386889,0.004439598,0.007962551,0.009657678,0.008056579,0.011098042,0.007218926,0.007224671,0.005652988,0.007296492,0.007069826,0.006141778,0.006081547,0.001396702,0.00721949,0.004274973,0.002202486,0.003179877,0.002419745,0.00259771,0.006161447,0.00694333,0.00173066,0.00375978,0.007290171,0.008832416,0.007522691,0.010445623,0.006349934,0.006731868
290.6400474,0.007657794,0.009728868,0.009355418,0.008291473,0.008355603,0.002452492,0.009554221,0.006020027,0.003480944,0.004845401,0.003674643,0.003848125,0.00833005,0.009327316,0.002906598,0.005462544,0.009647208,0.011687445,0.00992962,0.013480716,0.008590508,0.008884017,0.006427357,0.008286954,0.008030176,0.006884558,0.006955011,0.001678611,0.008171542,0.004937766,0.002592022,0.003733538,0.002815751,0.003056016,0.007057579,0.007866167,0.002049875,0.004359517,0.008233993,0.009917742,0.008518726,0.011679158,0.007162124,0.007629103
302.3547313,0.008792674,0.01132742,0.010885836,0.009276681,0.009712037,0.002765319,0.011018805,0.006995384,0.003940211,0.005575756,0.004149655,0.004454857,0.009755947,0.010756607,0.003308465,0.006310051,0.01107279,0.013418814,0.011527322,0.015519597,0.009738901,0.010294717,0.007160942,0.009239519,0.008952757,0.007566803,0.007794944,0.001917242,0.00908128,0.005568222,0.002942715,0.004254312,0.00316256,0.003484189,0.007926468,0.008750935,0.002332749,0.004921729,0.009132522,0.010957232,0.009477704,0.012858545,0.007925719,0.008488035
314.5415931,0.009690922,0.012620877,0.012124824,0.01003878,0.010802904,0.002964976,0.012201925,0.00776224,0.004264251,0.006133411,0.004485548,0.004909815,0.010913668,0.011907514,0.003584063,0.006967674,0.012216662,0.014825073,0.012824951,0.017183498,0.01064531,0.011434716,0.007826611,0.010121782,0.009806396,0.00816435,0.008571238,0.002091795,0.009918263,0.006140179,0.003232355,0.004715466,0.003441492,0.003859885,0.008737981,0.009568568,0.002560976,0.005421257,0.00995576,0.011919987,0.010368834,0.013949667,0.008614023,0.009280299
327.2196647,0.010364425,0.013623254,0.013085848,0.010589376,0.011640893,0.003059607,0.013116666,0.008331563,0.00446188,0.006528243,0.004691298,0.005222188,0.011815746,0.012793111,0.003741943,0.007445806,0.013092099,0.015920697,0.013836161,0.018488547,0.011321796,0.012316717,0.00840063,0.010904171,0.01056294,0.008657796,0.00925704,0.002189282,0.010655403,0.006631217,0.003444119,0.00509555,0.003641295,0.004164993,0.00946459,0.010292951,0.002722466,0.005837997,0.010677151,0.012778057,0.01116409,0.014921536,0.009204091,0.009980621
340.408745,0.010829216,0.014353885,0.013787469,0.010943934,0.012243345,0.003059446,0.013781012,0.008718022,0.004544366,0.006773223,0.004778399,0.005403916,0.012479434,0.013431326,0.003792973,0.007758229,0.01371727,0.016725767,0.014579836,0.019457324,0.011784621,0.01295816,0.008864055,0.011561678,0.011198887,0.009033341,0.009830411,0.002205023,0.011270527,0.007024044,0.003567651,0.005379918,0.003757541,0.004386667,0.010083076,0.010902351,0.002811194,0.006157999,0.011275066,0.013507829,0.01183979,0.015747815,0.009677975,0.010568205
354.129431,0.01110133,0.014832109,0.014248247,0.011117918,0.012627606,0.002974727,0.014212951,0.008936289,0.004522981,0.006881322,0.004758341,0.005466941,0.012921985,0.013840083,0.003748017,0.007918721,0.014110341,0.017260368,0.015074858,0.020112404,0.012050049,0.013376484,0.009203558,0.012075087,0.011696487,0.009282976,0.01027535,0.002141973,0.011747367,0.007307158,0.003599206,0.005560935,0.003790896,0.00451758,0.010575707,0.011380357,0.002825854,0.006373587,0.011733728,0.01409097,0.012377682,0.0164079,0.010023421,0.011027604
368.4031499,0.011196799,0.01507726,0.01448674,0.011126793,0.012811019,0.002815685,0.014430468,0.009001034,0.004408994,0.00686551,0.004642617,0.005423203,0.01316065,0.014037307,0.003617941,0.007941062,0.01428948,0.017544581,0.015340111,0.020476366,0.012134342,0.013589128,0.009411704,0.012431624,0.012044254,0.009404155,0.010582143,0.002009181,0.01207596,0.00747484,0.003541074,0.005637187,0.003745184,0.00455561,0.010930836,0.0117163,0.0027683,0.006482725,0.012043555,0.014514912,0.012765506,0.016887515,0.010233999,0.011349063
383.2521924,0.011131659,0.015108675,0.014521509,0.010986024,0.012810926,0.002592553,0.014451548,0.008926927,0.004213674,0.006738759,0.004442719,0.005284644,0.013212684,0.014040926,0.00341361,0.007839032,0.014272855,0.01759849,0.015394478,0.020571786,0.012053765,0.013613533,0.009486732,0.012625084,0.012236961,0.009399094,0.010747148,0.001819793,0.012252499,0.007526679,0.003400563,0.00561215,0.00362596,0.004503142,0.011142954,0.011905195,0.002642606,0.006487985,0.012200989,0.0147729,0.012997047,0.017178833,0.010308783,0.011528408
398.699748,0.010921942,0.01494569,0.014371112,0.010711076,0.012644673,0.002315565,0.014294179,0.008728639,0.003948292,0.00651404,0.00417014,0.005063205,0.013095337,0.013868863,0.003145891,0.007626411,0.014078634,0.017442178,0.015256843,0.020421242,0.01182458,0.013467137,0.009431968,0.012655504,0.012275214,0.0092739,0.010772147,0.001589272,0.012278787,0.007466789,0.003188775,0.005492812,0.003439878,0.004366179,0.011212299,0.011947328,0.00245502,0.006395426,0.012207914,0.014863695,0.013071776,0.017280208,0.010251679,0.011566575
414.7699404,0.010583683,0.014607642,0.01405411,0.010317413,0.012329603,0.001994956,0.013976345,0.008420841,0.003624117,0.006204323,0.003836372,0.004770827,0.012825863,0.013539046,0.002825649,0.007316979,0.013724983,0.017095728,0.014946089,0.020047312,0.01146305,0.01316738,0.009255007,0.012528506,0.012164739,0.009037676,0.010663468,0.001334304,0.012161423,0.007302926,0.002919425,0.005288563,0.003194752,0.004153434,0.011144138,0.011847606,0.002214529,0.006213591,0.012070827,0.014791039,0.012994195,0.017195596,0.010070574,0.01146893
431.4878662,0.010132914,0.014113866,0.013589063,0.0098205,0.011883058,0.001640959,0.013516033,0.008018202,0.003252419,0.005822579,0.003452907,0.004419451,0.012421515,0.013069399,0.00246375,0.006924515,0.013230071,0.016579224,0.0144811,0.019472571,0.010985438,0.012731701,0.008966796,0.012254444,0.01191552,0.008701733,0.010431027,0.001072214,0.011910873,0.007045609,0.00260781,0.005010424,0.00290001,0.003875556,0.010947852,0.011614784,0.001933458,0.005952707,0.011799913,0.014562977,0.012773021,0.01693379,0.009776427,0.011244479
448.879633,0.009585671,0.0134837,0.012994528,0.009235801,0.011322384,0.001263809,0.012931228,0.007535394,0.002844468,0.005381779,0.003031236,0.004021018,0.011899545,0.012477848,0.002071059,0.006462799,0.012612066,0.015912747,0.013880758,0.018719598,0.010408008,0.01217754,0.008580733,0.011847453,0.011540912,0.008278962,0.010087432,0.00082016,0.011540554,0.006707308,0.002269968,0.00467057,0.002567181,0.003544596,0.010635976,0.011260702,0.001627547,0.005624101,0.011408141,0.014191137,0.01242033,0.016507571,0.009382428,0.010905087
466.9724012,0.008957986,0.012736478,0.012289067,0.008578783,0.010664924,0.000873739,0.012239917,0.006987086,0.002411534,0.004894894,0.002582854,0.00358747,0.011277205,0.011782318,0.001658441,0.00594561,0.011889134,0.015116382,0.013163947,0.017810971,0.009747022,0.011522336,0.008111871,0.011324502,0.011056781,0.007783379,0.009647211,0.00059355,0.011065997,0.006301745,0.001921972,0.004282001,0.002210097,0.003173741,0.010223263,0.010799575,0.001315132,0.005239784,0.010910478,0.013690028,0.011950757,0.015932861,0.008903287,0.010464767
485.7944255,0.008265894,0.011891537,0.011491239,0.007864908,0.009928021,0.000480984,0.011460085,0.00638795,0.001964886,0.004374896,0.002119251,0.003130747,0.010571749,0.011000736,0.001236763,0.005386729,0.011079443,0.014210211,0.012349551,0.016769265,0.009018744,0.010783528,0.007576268,0.010704504,0.01048075,0.007229806,0.009126203,0.000403865,0.010504138,0.005843325,0.001579234,0.003858287,0.001844574,0.002777193,0.009725884,0.010247401,0.001015296,0.00481219,0.010323264,0.013076401,0.011380794,0.015227941,0.008354682,0.009939072
505.3750999,0.007525429,0.010968214,0.010619603,0.007109643,0.009129018,9.58E-05,0.010609719,0.005752656,0.001515795,0.003834754,0.001651919,0.002662791,0.009800429,0.010151027,0.000816891,0.004799935,0.010201162,0.013214317,0.011456453,0.015617059,0.008239437,0.009978556,0.006990511,0.010007521,0.009831546,0.006633658,0.008541095,0.000256807,0.009872743,0.005346691,0.001255759,0.003413341,0.001487422,0.002370029,0.009160783,0.009621468,0.000745268,0.004354038,0.009663755,0.012368681,0.010728243,0.014412768,0.007752867,0.009344617
525.7450027,0.006752623,0.009985844,0.00969272,0.006328451,0.008285261,0,0.009706804,0.005095875,0.00107553,0.00328744,0.001192352,0.002195542,0.008980496,0.009251117,0.000409689,0.004199008,0.009272457,0.012148783,0.010503535,0.01437693,0.007425364,0.009124859,0.006371403,0.009254103,0.009128463,0.006010756,0.007909071,0.000151771,0.009189958,0.004826451,0.000963344,0.002961231,0.001154856,0.001967836,0.008545225,0.008939964,0.000517748,0.003878293,0.008949813,0.011586466,0.010011773,0.013508412,0.007114395,0.008698702
546.9359451,0.005963511,0.008963764,0.008729147,0.005536798,0.007414092,0,0.008769326,0.004432276,0.000655361,0.002745924,0.000752041,0.001740943,0.008129205,0.00831893,2.60E-05,0.003597727,0.008311496,0.011033693,0.009509682,0.013071455,0.006592788,0.008239876,0.005735775,0.008464755,0.008390917,0.005377157,0.007247548,8.30E-05,0.008473956,0.004297047,0.000710833,0.002516033,0.000860628,0.001586033,0.007896509,0.008221635,0.000339095,0.003398201,0.008199692,0.010750085,0.009250588,0.01253659,0.006455924,0.008019024
568.9810203,0.005174127,0.00792131,0.007747446,0.004750148,0.006532855,0,0.007815271,0.003776531,0.000266558,0.002223178,0.000342479,0.001310933,0.007263808,0.007372394,0,0.003009873,0.007336446,0.00988913,0.008493777,0.011723211,0.005757972,0.007341048,0.005100381,0.00765954,0.007638094,0.004748954,0.006573958,4.22E-05,0.007742675,0.003772765,0.000503657,0.002091686,0.000614433,0.00123895,0.00723182,0.007485478,0.000209121,0.002927325,0.007431874,0.009880184,0.008464147,0.011519291,0.005794077,0.007323447
591.9146553,0.004400504,0.006877818,0.006766175,0.003983966,0.005658893,0,0.006862626,0.00314331,0,0.001732173,0,0.000917454,0.006401557,0.006429433,0,0.002449224,0.006365476,0.008735176,0.007474703,0.010354776,0.004937179,0.006445813,0.004481832,0.006857808,0.006888655,0.004142059,0.005905555,2.08E-05,0.007013615,0.003267849,0.000343926,0.00170182,0.000421186,0.000938938,0.006568166,0.00675043,0.000122682,0.002479538,0.006664901,0.008997352,0.007671914,0.010478452,0.005145308,0.006629794
615.772665,0.003658676,0.005852625,0.005803894,0.003253717,0.004809551,0,0.005929375,0.002547284,0,0.001285879,0,0.000572448,0.005559705,0.005507972,0,0.001929562,0.005416753,0.007591914,0.006471344,0.008988727,0.004146673,0.00557161,0.003896499,0.00607803,0.006160498,0.003571978,0.005259245,1.27E-05,0.006303687,0.002796628,0.000231304,0.001359543,0.000281538,0.000695854,0.005922324,0.006035045,7.26E-05,0.002068932,0.005917186,0.008121743,0.006893087,0.00943567,0.00452578,0.005955631
640.5923076,0.002964677,0.004865066,0.004879163,0.002574865,0.004002172,0,0.005033505,0.002003122,0,0.000897267,0,0.000287856,0.004755504,0.004625939,0,0.001464665,0.004508444,0.006479428,0.005502583,0.007647641,0.003402717,0.00473588,0.003360368,0.005337707,0.005470566,0.003053601,0.004651419,1.55E-05,0.005629091,0.002373608,0.000164687,0.001077222,0.000193642,0.000517219,0.005310773,0.005357161,5.28E-05,0.001709645,0.005206757,0.007272741,0.006146317,0.008411923,0.003951228,0.005318048
666.4123432,0.002334541,0.003934478,0.004010542,0.001962875,0.0032541,0,0.004193002,0.001525496,0,0.000579308,0,7.56E-05,0.004006207,0.003801258,0,0.001068313,0.003658718,0.005417801,0.004587302,0.006354095,0.002721573,0.003956061,0.002888807,0.004653318,0.00483467,0.002601016,0.004097798,3.17E-05,0.005005205,0.002013414,0.000144424,0.000866333,0.000155716,0.000409124,0.004749535,0.004733574,6.18E-05,0.001415624,0.004550965,0.006468629,0.005449392,0.00742728,0.003436796,0.004733401
693.2730941,0.001784302,0.003080197,0.003216589,0.001433213,0.002582678,0,0.003425852,0.001129077,0,0.000344973,0,0,0.003329066,0.003051854,0,0.000754286,0.002885741,0.004427115,0.003744387,0.005130668,0.002119506,0.003249593,0.002496263,0.004040259,0.00426735,0.002227347,0.003613266,6.98E-05,0.004446473,0.001730563,0.000174484,0.00073743,0.000168713,0.000377599,0.004253939,0.004179737,0.000104304,0.001200375,0.003966146,0.005726311,0.004818918,0.006500615,0.002996846,0.004217049
721.216508,0.001329993,0.002321559,0.002515865,0.001001342,0.00200525,0,0.00275004,0.000828533,0,0.000207233,0,0,0.002741335,0.002395654,0,0.000536364,0.002207681,0.003527454,0.002992719,0.003999935,0.001612777,0.002633916,0.0021959,0.003512752,0.003781737,0.00194461,0.003211681,0.000145437,0.003966272,0.001539042,0.000263872,0.000700243,0.000238338,0.000429935,0.003838293,0.0037095,0.000192247,0.001076686,0.00346726,0.005061064,0.004270003,0.005649309,0.002644724,0.003783073
750.2862231,0.000987648,0.001677901,0.001926929,0.000682727,0.001539159,0,0.002183553,0.000638537,0,0.000179058,0,0,0.002260266,0.001850584,0,0.000428327,0.001642706,0.002738901,0.002351183,0.002984475,0.00121765,0.002126468,0.001999242,0.003083681,0.00338944,0.001763561,0.002905664,0.000280845,0.003576744,0.001451728,0.000426678,0.000763813,0.000375833,0.000575361,0.003515502,0.003334919,0.000344147,0.001056362,0.003067561,0.004486352,0.003815975,0.004888964,0.00239248,0.003443999
780.5276368,0.000773301,0.001168558,0.00146834,0.000492834,0.00120175,0,0.001744376,0.000573759,0,0.000273421,0,0.000189032,0.001903111,0.001434568,0,0.000443953,0.001208984,0.002081538,0.001838661,0.002106865,0.000950389,0.001744689,0.001915843,0.002764375,0.003100442,0.001693524,0.002706338,0.000503562,0.003288617,0.00147975,0.000680524,0.000936545,0.000597237,0.000824694,0.003296688,0.003066124,0.000582632,0.001149902,0.002778284,0.004013682,0.003468149,0.004233146,0.002250563,0.003210541
811.9879761,0.000702985,0.000812867,0.001158658,0.000447126,0.001010366,0,0.001450496,0.000648868,3.83E-05,0.00050329,0,0.000517683,0.001687123,0.001165532,0,0.000597023,0.000924681,0.00157545,0.001474037,0.001389681,0.000827256,0.001506019,0.001953057,0.00256433,0.002923016,0.001742181,0.002623045,0.000842318,0.003110999,0.001631876,0.001043742,0.001226071,0.000921223,0.001188967,0.003190851,0.00291126,0.000930722,0.001366128,0.002608417,0.003652519,0.003235669,0.003693171,0.002227508,0.003091366
844.7163717,0.000792735,0.000630164,0.001016444,0.00056107,0.00098235,0.000431532,0.001319898,0.000878536,0.00058301,0.000881639,0.000466312,0.000990335,0.001629555,0.001061403,0.000466676,0.000901317,0.000807966,0.001240718,0.001276195,0.000855502,0.000864515,0.001427896,0.002115918,0.002490923,0.002863651,0.001915352,0.002663048,0.001321963,0.003051183,0.001914046,0.00153211,0.001638862,0.001366022,0.00167748,0.00320463,0.002876468,0.001407674,0.001711758,0.002564547,0.003410241,0.003125405,0.003277957,0.002329659,0.003092903
