grain_size,T1-A_interpolated,T1-B_interpolated,T1-C_interpolated,T1-D_interpolated,T2-A_interpolated,T2-B_interpolated,T3-C_interpolated,T3-D_interpolated,T5-A_interpolated,T5-B_interpolated,T5-C_interpolated,T5-D_interpolated,T6-B_interpolated,T6-C_interpolated,T6-D_interpolated,T7-A_interpolated,T7-B_interpolated,T7-C_interpolated,T7-D_interpolated,T8-A_interpolated,T8-C_interpolated,T8-D_interpolated,T1-A_interpolated_kde,T1-B_interpolated_kde,T1-C_interpolated_kde,T1-D_interpolated_kde,T2-A_interpolated_kde,T2-B_interpolated_kde,T3-C_interpolated_kde,T3-D_interpolated_kde,T5-A_interpolated_kde,T5-B_interpolated_kde,T5-C_interpolated_kde,T5-D_interpolated_kde,T6-B_interpolated_kde,T6-C_interpolated_kde,T6-D_interpolated_kde,T7-A_interpolated_kde,T7-B_interpolated_kde,T7-C_interpolated_kde,T7-D_interpolated_kde,T8-A_interpolated_kde,T8-C_interpolated_kde,T8-D_interpolated_kde
0.37,0.000207183,0.000216507,0.000205638,0.000384173,0.000187009,0.000103754,0.000374514,0.000186881,0.000190078,0.000214655,0.000415224,0.000233516,0.000208537,0.000376268,0.000116722,0.000187227,0.000254136,0.000563882,0.000282521,0.000591126,0.0003549,0.000204414,8.62E-12,4.74E-11,6.53E-09,1.73E-06,6.88E-14,2.71E-27,4.62E-06,1.18E-12,6.57E-09,4.47E-08,8.21E-06,6.77E-08,1.09E-10,1.32E-06,1.79E-33,3.00E-09,2.69E-08,3.60E-05,2.95E-07,8.40E-05,4.09E-06,5.70E-11
0.407311485,0.00020628,0.000221265,0.000208603,0.000393413,0.000186154,0.000105708,0.000381308,0.00018969,0.000199322,0.000222582,0.000433141,0.000247073,0.000211603,0.000381798,0.000118192,0.000197877,0.000263759,0.000566652,0.000284839,0.000619186,0.000373401,0.000212106,4.85E-11,2.44E-10,2.28E-08,3.62E-06,5.69E-13,1.07E-25,8.86E-06,8.12E-12,2.30E-08,1.33E-07,1.46E-05,2.06E-07,5.63E-10,2.86E-06,1.65E-31,1.15E-08,8.55E-08,5.66E-05,7.36E-07,0.000123437,7.98E-06,3.17E-10
0.448385529,0.000207699,0.000225707,0.000216376,0.000399564,0.000187498,0.000108568,0.000392776,0.000194422,0.000205278,0.000236325,0.000449104,0.0002533,0.000219945,0.000396853,0.000122881,0.000206791,0.000274415,0.000591788,0.000295199,0.00065525,0.000385593,0.000216604,2.49E-10,1.15E-09,7.40E-08,7.20E-06,4.23E-12,3.72E-24,1.62E-05,5.06E-11,7.44E-08,3.69E-07,2.51E-05,5.81E-07,2.64E-09,5.89E-06,1.30E-29,4.07E-08,2.52E-07,8.63E-05,1.73E-06,0.000176564,1.49E-05,1.59E-09
0.493601556,0.000212568,0.000230362,0.000226654,0.000406788,0.000192111,0.00011296,0.000409653,0.00020139,0.000212362,0.000252599,0.00046607,0.000261851,0.000230894,0.000416608,0.000128855,0.000216455,0.000285053,0.000629022,0.000311846,0.00070161,0.000399967,0.000222161,1.17E-09,4.96E-09,2.22E-07,1.36E-05,2.83E-11,1.13E-22,2.84E-05,2.85E-10,2.24E-07,9.57E-07,4.15E-05,1.52E-06,1.13E-08,1.15E-05,8.71E-28,1.33E-07,6.90E-07,0.00012772,3.82E-06,0.000246076,2.64E-05,7.25E-09
0.543377251,0.000221922,0.000235704,0.000237211,0.000419123,0.000200981,0.000119459,0.000432645,0.000210893,0.00022483,0.000268292,0.000487023,0.000281976,0.00024188,0.000436427,0.000134287,0.00022929,0.000294734,0.000668351,0.000333052,0.000760414,0.000424746,0.000232838,5.03E-09,1.95E-08,6.20E-07,2.46E-05,1.70E-10,3.01E-21,4.76E-05,1.45E-09,6.24E-07,2.32E-06,6.61E-05,3.69E-06,4.37E-08,2.13E-05,4.99E-26,3.99E-07,1.76E-06,0.000183697,7.96E-06,0.000334619,4.49E-05,2.99E-08
0.598172419,0.000234277,0.000240736,0.000247936,0.000437054,0.000212691,0.000127164,0.000461606,0.000222852,0.000242575,0.000285119,0.000515681,0.000311656,0.000253249,0.000456941,0.00014037,0.000245909,0.000305691,0.00070729,0.00035779,0.000829661,0.000460526,0.000247155,1.97E-08,7.04E-08,1.60E-06,4.23E-05,9.24E-10,6.99E-20,7.65E-05,6.69E-09,1.61E-06,5.24E-06,0.000101585,8.32E-06,1.54E-07,3.77E-05,2.44E-24,1.11E-06,4.17E-06,0.000257032,1.56E-05,0.000444603,7.29E-05,1.12E-07
0.658493234,0.000245921,0.000243809,0.000261045,0.000458018,0.000223707,0.000134035,0.000495468,0.000236798,0.000261451,0.00030907,0.000555619,0.000338542,0.000268076,0.000483706,0.000150831,0.000265092,0.000322999,0.00075164,0.000385726,0.000904407,0.000500222,0.000259032,7.10E-08,2.32E-07,3.86E-06,6.95E-05,4.51E-09,1.43E-18,0.000117871,2.79E-08,3.88E-06,1.11E-05,0.000150794,1.74E-05,4.97E-07,6.33E-05,1.02E-22,2.83E-06,9.19E-06,0.000350302,2.90E-05,0.000578046,0.000113482,3.78E-07
0.724896911,0.000257367,0.000250608,0.000278588,0.000486144,0.000234576,0.000141749,0.00053335,0.000252484,0.000283339,0.000338072,0.000603235,0.000366539,0.000285646,0.000515395,0.000163222,0.000286944,0.000346738,0.000806799,0.000415863,0.000992096,0.000542553,0.000273929,2.33E-07,7.01E-07,8.63E-06,0.000109226,1.98E-08,2.54E-17,0.000174575,1.05E-07,8.68E-06,2.20E-05,0.00021648,3.40E-05,1.46E-06,0.000101433,3.63E-21,6.70E-06,1.89E-05,0.000465622,5.08E-05,0.00073644,0.000169517,1.16E-06
0.797996857,0.000271945,0.000267509,0.000302318,0.000525576,0.000248457,0.000152837,0.00057583,0.000270157,0.000311052,0.000368755,0.000654377,0.000403227,0.000305406,0.000551006,0.000174356,0.000311938,0.000375878,0.000877098,0.000448576,0.001101376,0.000589535,0.000298788,7.04E-07,1.94E-06,1.80E-05,0.00016455,7.87E-08,3.97E-16,0.000248943,3.60E-07,1.81E-05,4.07E-05,0.000300974,6.19E-05,3.89E-06,0.000155337,1.10E-19,1.47E-05,3.62E-05,0.00060443,8.41E-05,0.000920629,0.000243433,3.24E-06
0.878468338,0.000295665,0.000292343,0.000333498,0.000570675,0.000270768,0.000167066,0.000627987,0.000291354,0.000341349,0.000405793,0.000713834,0.00044352,0.000333098,0.00060108,0.000187961,0.000339768,0.000413404,0.000964799,0.000489773,0.001226612,0.000644835,0.000328125,1.94E-06,4.93E-06,3.48E-05,0.000237978,2.82E-07,5.44E-15,0.00034248,1.11E-06,3.50E-05,7.09E-05,0.000405858,0.000105236,9.50E-06,0.000227766,2.87E-18,2.98E-05,6.49E-05,0.000767346,0.000132171,0.001130711,0.000336753,8.21E-06
0.967054712,0.000333181,0.000327417,0.00037652,0.00062938,0.000306177,0.00018671,0.00070226,0.000321731,0.000378129,0.0004561,0.000795278,0.00049214,0.000374227,0.000675385,0.000209438,0.00037688,0.000462912,0.001080944,0.000548978,0.001377374,0.000719981,0.000363661,4.93E-06,1.15E-05,6.29E-05,0.000331095,9.10E-07,6.52E-14,0.000455566,3.13E-06,6.33E-05,0.000115999,0.000531705,0.000167303,2.12E-05,0.000320483,6.38E-17,5.60E-05,0.000108853,0.000954093,0.000197246,0.001365971,0.000449755,1.90E-05
1.0645743,0.000386742,0.000384347,0.00044097,0.000732722,0.000357806,0.0002186,0.00082091,0.000372681,0.000437854,0.000528023,0.000923306,0.000572245,0.000432557,0.000780075,0.000244579,0.000439922,0.00052859,0.001251674,0.000639689,0.001591687,0.000838077,0.000421622,1.15E-05,2.46E-05,0.000106349,0.000444162,2.66E-06,6.86E-13,0.000587344,8.00E-06,0.000106902,0.000178635,0.000677953,0.000249559,4.34E-05,0.000433804,1.21E-15,9.78E-05,0.000171087,0.001163524,0.000280414,0.001624841,0.000581321,3.99E-05
1.171927943,0.00046698,0.000473542,0.000542359,0.000904398,0.000433675,0.000268247,0.001007813,0.000454101,0.000536047,0.000639486,0.001127151,0.000702356,0.000521752,0.000941125,0.000298824,0.000541421,0.000631345,0.001525588,0.000779146,0.001928581,0.001026269,0.000514998,2.45E-05,4.86E-05,0.000168297,0.000575921,7.02E-06,6.32E-12,0.000735831,1.86E-05,0.000169129,0.000259605,0.000842942,0.000350457,8.14E-05,0.000566364,1.96E-14,0.000159088,0.000252697,0.001393727,0.00038102,0.00190494,0.000729009,7.67E-05
1.290107327,0.000585106,0.000598105,0.000693072,0.001149006,0.000540786,0.000336942,0.001274856,0.000568916,0.000679563,0.000807206,0.001424237,0.000887709,0.000656079,0.001185869,0.000374161,0.000683748,0.000795,0.001943949,0.000978505,0.002435071,0.001300516,0.000646594,4.84E-05,8.85E-05,0.000250021,0.000723659,1.68E-05,5.10E-11,0.000898218,3.93E-05,0.000251146,0.000357072,0.001024133,0.0004653,0.000140626,0.000715141,2.72E-13,0.000241651,0.000351751,0.001642217,0.000496769,0.002203189,0.000889348,0.000135239
1.420204138,0.000707013,0.000725077,0.000853774,0.001400176,0.000650777,0.00040833,0.001551549,0.000686104,0.000830392,0.000985928,0.001734046,0.001082621,0.000796188,0.001435248,0.000452335,0.00083184,0.000966868,0.002378998,0.001189877,0.002973481,0.001586499,0.000778471,8.80E-05,0.00014893,0.000349776,0.000883491,3.65E-05,3.62E-10,0.001071331,7.60E-05,0.000351069,0.00046651,0.001218459,0.0005872,0.000224065,0.000875728,3.22E-12,0.000343783,0.000463041,0.001906197,0.000624261,0.002516038,0.0010583,0.000219034
1.563420153,0.000797867,0.000824817,0.000983736,0.001597232,0.000735848,0.00046634,0.00176928,0.000776321,0.000950424,0.001127913,0.001976889,0.001241545,0.000901103,0.0016123,0.000514704,0.000951288,0.001090705,0.002706283,0.001362508,0.003400888,0.001810682,0.000875648,0.000147962,0.000232543,0.000462596,0.001050848,7.20E-05,2.25E-09,0.001252134,0.000134366,0.000463632,0.000581528,0.001422747,0.000709039,0.000330709,0.001042795,3.26E-11,0.000459863,0.000578831,0.002182867,0.000759815,0.002839787,0.001231793,0.000327359
1.721078336,0.000867735,0.000912892,0.001091977,0.001766373,0.000805977,0.000513737,0.001948863,0.000849256,0.00104738,0.001243039,0.002175821,0.001371495,0.000981054,0.001754776,0.000562517,0.001047751,0.001180401,0.002983268,0.001499366,0.003751046,0.001994262,0.000952329,0.000230868,0.000337929,0.000581185,0.001221062,0.000129684,1.23E-08,0.001438207,0.000218274,0.000580966,0.000695461,0.001634144,0.000825736,0.000454272,0.001210663,2.83E-10,0.000581153,0.000690501,0.002469772,0.000900244,0.003170962,0.001406249,0.000453725
1.894635062,0.000929231,0.000999343,0.001193694,0.001929723,0.000870114,0.000556074,0.002117736,0.000915328,0.00113517,0.001348929,0.002359739,0.001487928,0.001050703,0.001892424,0.000602332,0.001133518,0.001261938,0.003257697,0.001618598,0.00407129,0.002164018,0.001023499,0.000335312,0.000459022,0.000697793,0.001389987,0.000213761,5.90E-08,0.001628109,0.000326972,0.00069437,0.000803239,0.001850461,0.000935879,0.000584056,0.001373943,2.10E-09,0.000697849,0.000790604,0.002765151,0.001043261,0.003506701,0.00157901,0.000586751
2.08569357,0.000988798,0.001079318,0.001300078,0.002087592,0.000928801,0.000598071,0.002291997,0.000978088,0.001224617,0.001459395,0.002543144,0.001604609,0.001119204,0.002023311,0.000642185,0.001219572,0.001358341,0.003530769,0.001743112,0.004388593,0.002333589,0.001094572,0.000455286,0.000585887,0.000806489,0.001554574,0.000323792,2.49E-07,0.001821584,0.000453938,0.00079651,0.00090284,0.002070413,0.001042005,0.000707648,0.001528199,1.34E-08,0.000801678,0.000874618,0.003068259,0.001187395,0.003845053,0.001748599,0.000713119
2.296018772,0.001044842,0.001148043,0.001402033,0.002231506,0.00098093,0.000638442,0.002462651,0.001036522,0.001308091,0.001566157,0.002719039,0.001716793,0.001183801,0.002136118,0.000679441,0.001300361,0.001450843,0.003790897,0.00186466,0.004695579,0.002495757,0.001157386,0.000580967,0.000707127,0.000904962,0.001713306,0.000453101,9.27E-07,0.002019582,0.000587666,0.000883312,0.000995792,0.002293724,0.001149395,0.000814403,0.001670567,7.30E-08,0.000888104,0.000941881,0.003379612,0.001331588,0.004185148,0.001914788,0.00082145
2.527553556,0.001092715,0.0012034,0.001484089,0.002352328,0.001025633,0.000673493,0.002611958,0.001087662,0.001372608,0.00165287,0.002873766,0.001812686,0.001236904,0.002220743,0.000707666,0.001365117,0.00150873,0.004024301,0.001963236,0.004969149,0.002635034,0.001200871,0.000701089,0.000812979,0.000995135,0.001866414,0.00058956,3.04E-06,0.002224122,0.000714704,0.000954925,0.001086485,0.002521124,0.001263927,0.000898185,0.001800253,3.42E-07,0.000957393,0.000995527,0.003701131,0.001474804,0.004527177,0.002078466,0.000905268
2.782436736,0.001134078,0.001252141,0.001553929,0.00245693,0.001065937,0.000704217,0.002746305,0.001130739,0.00142818,0.001723737,0.003017141,0.001896715,0.001279471,0.002291094,0.000731226,0.001422113,0.001554602,0.004233302,0.002047602,0.005202804,0.002751212,0.001234187,0.000806,0.000897831,0.001082345,0.002015814,0.000718883,8.79E-06,0.002438013,0.000823655,0.001015549,0.00118057,0.002754242,0.001389984,0.000958325,0.001918764,1.38E-06,0.001014324,0.001041622,0.00403612,0.00161598,0.004872182,0.002241363,0.000963843
3.063022809,0.001173914,0.001301064,0.001622234,0.002556727,0.001104732,0.000733325,0.002881525,0.001168303,0.00148604,0.001788986,0.00316173,0.001978307,0.001317548,0.002361552,0.000755134,0.001480089,0.001609085,0.004434258,0.002130539,0.005413731,0.002851631,0.001267564,0.000890149,0.000961296,0.001173372,0.002164758,0.000828974,2.25E-05,0.002664538,0.000908318,0.001072259,0.001283043,0.00299546,0.001529317,0.000998819,0.002029763,4.78E-06,0.001066824,0.00108783,0.004389106,0.001754396,0.005221705,0.002405735,0.001000955
3.3719037,0.001220376,0.001352505,0.001693647,0.002663755,0.001142859,0.000764474,0.003039214,0.001208362,0.001547784,0.001859721,0.003313946,0.002068377,0.001362478,0.002435299,0.000780107,0.001539012,0.001661127,0.004662785,0.002217751,0.005656378,0.002950884,0.001302685,0.00095315,0.001007742,0.001274103,0.002317289,0.000913254,5.11E-05,0.002907136,0.000968738,0.001133247,0.001396738,0.003247716,0.001681269,0.001026641,0.002138542,1.43E-05,0.001124,0.001141916,0.004765505,0.001890278,0.005577339,0.002574114,0.001022684
3.711932713,0.001279506,0.001411359,0.00177831,0.002790174,0.001186893,0.000801362,0.00323492,0.001258393,0.001618243,0.001942628,0.003496194,0.002179752,0.00141932,0.002526908,0.000810183,0.001607291,0.00171319,0.004947867,0.002319004,0.005959532,0.003068514,0.001342799,0.000999338,0.001044891,0.001387717,0.002477643,0.000971574,0.000103312,0.003169142,0.00101026,0.001205891,0.001521809,0.003514317,0.001844029,0.001050187,0.002251208,3.72E-05,0.001194019,0.001210307,0.005171182,0.002025277,0.005940274,0.002749194,0.001035511
4.08625088,0.001353972,0.001483714,0.00188866,0.002945251,0.001246486,0.000846713,0.003476128,0.00132345,0.001704734,0.002039595,0.003739016,0.002323811,0.001486707,0.002656263,0.000851179,0.001698356,0.001780448,0.005305922,0.002445323,0.006323579,0.003222496,0.001392291,0.001036402,0.001082153,0.001514098,0.002649787,0.00100888,0.000186666,0.003453612,0.001041599,0.001295122,0.001656313,0.003798734,0.002016115,0.001078327,0.002373818,8.39E-05,0.00128227,0.001296921,0.00561192,0.002162525,0.006310898,0.002933859,0.001045481
4.498315985,0.001438216,0.001564458,0.00201396,0.003117315,0.001315208,0.000896765,0.003755629,0.001398849,0.001804403,0.002147066,0.004024615,0.002490538,0.001561396,0.002800124,0.000897197,0.001801091,0.001858639,0.005720643,0.002585463,0.006737974,0.003393682,0.00144716,0.001073787,0.001129069,0.001650682,0.002837193,0.001032965,0.000303106,0.003763187,0.001072998,0.001402513,0.001797614,0.004104407,0.002197221,0.001119806,0.002511733,0.000165171,0.001390266,0.001402572,0.006092863,0.002306235,0.006688499,0.003131285,0.001058389
4.951934498,0.001526629,0.001647965,0.002140364,0.003293488,0.001384007,0.000947779,0.004066657,0.001478561,0.00191172,0.002261889,0.004326682,0.002667837,0.001641109,0.002933633,0.000942042,0.001901618,0.001939691,0.00617622,0.002726889,0.007186935,0.003560818,0.001503547,0.00112123,0.001193825,0.001794338,0.003042891,0.001052712,0.000445435,0.004099975,0.001114791,0.001526449,0.001943922,0.00443452,0.002388052,0.001182501,0.002669378,0.000286071,0.001515739,0.001525266,0.006617951,0.002461076,0.007071085,0.003345042,0.001080407
5.451296742,0.001624214,0.001741931,0.002275471,0.003484955,0.001457406,0.001004632,0.004422653,0.001565353,0.002026659,0.002389144,0.004657699,0.002865567,0.001728726,0.003084501,0.000994228,0.002010468,0.002030386,0.006701019,0.002882793,0.007651929,0.003745531,0.001569222,0.001187417,0.001281844,0.001943419,0.003269725,0.001077381,0.000597743,0.004465385,0.001176048,0.001663443,0.002095358,0.004791743,0.002589379,0.00127227,0.002850472,0.000439496,0.001654132,0.001661496,0.007189384,0.002631656,0.00745529,0.003579125,0.00111839
6.001015599,0.001734154,0.00184975,0.002422766,0.003701447,0.001539539,0.001068397,0.004818632,0.001663155,0.002150195,0.002531459,0.005027258,0.003085641,0.001828236,0.003266605,0.001057305,0.002131606,0.002136617,0.007301029,0.003060696,0.008114675,0.003962324,0.001649199,0.001278751,0.001394792,0.002099084,0.003520688,0.001116482,0.000740705,0.004859902,0.001263005,0.001810237,0.002254216,0.005177913,0.002800947,0.001391821,0.003058614,0.000605793,0.001801093,0.001808253,0.007807104,0.002822401,0.007836355,0.003837902,0.001179333
6.606169123,0.00185402,0.001965192,0.002574356,0.003943248,0.001630238,0.001132896,0.005220634,0.00177469,0.00228306,0.002685717,0.005430255,0.00331325,0.001943475,0.003459925,0.001123828,0.002253555,0.002258088,0.007939766,0.003253289,0.008560089,0.004203375,0.001741146,0.001398509,0.001530631,0.002265411,0.003799239,0.001179379,0.000859255,0.005282774,0.001377661,0.001965892,0.002424582,0.005593634,0.003020833,0.001540403,0.003297977,0.000760206,0.00195504,0.001965081,0.00846832,0.003037807,0.008208137,0.004126009,0.001268996
7.272347449,0.001982052,0.002087913,0.002731419,0.004203954,0.001730465,0.001201551,0.005642998,0.001897133,0.002423961,0.002851068,0.005867731,0.003548163,0.002074059,0.003660149,0.001191925,0.002378578,0.002385817,0.008616919,0.0034628,0.008999095,0.004463733,0.001842418,0.001546897,0.001685134,0.002448455,0.004109516,0.001274132,0.000948405,0.005731621,0.001517574,0.002133019,0.002611753,0.00603782,0.003245487,0.001714926,0.00357384,0.000884561,0.002118669,0.0021354,0.009167061,0.003282837,0.00856314,0.004448212,0.001390442
8.005704432,0.002118589,0.002221904,0.002902448,0.004478372,0.001842644,0.001282908,0.006125635,0.002026137,0.002572218,0.003028762,0.006346076,0.003798357,0.002218612,0.003876317,0.001265312,0.002518549,0.002512259,0.009358844,0.003697325,0.009453735,0.004744646,0.001952748,0.001722348,0.001854547,0.002654878,0.004456438,0.0014059,0.001014516,0.006201998,0.001677742,0.002317617,0.002821844,0.006507209,0.003470237,0.001912196,0.00389274,0.000975693,0.00229873,0.002326655,0.009893811,0.003563109,0.008892583,0.004809193,0.001543615
8.81301449,0.002270785,0.002369914,0.003098258,0.004788291,0.00197149,0.001375891,0.006661106,0.002168735,0.00273732,0.003221178,0.006873228,0.00405775,0.002385482,0.004120923,0.001353505,0.002681795,0.002665976,0.010188909,0.003957262,0.009912231,0.005062676,0.002083046,0.001923716,0.0020383,0.002890808,0.004845668,0.001575974,0.001072414,0.006686948,0.001854231,0.002527624,0.00306164,0.006995928,0.003689815,0.002131137,0.004262124,0.001046263,0.002504224,0.002549328,0.010635254,0.003884601,0.009186537,0.005213199,0.001726655
9.701735189,0.002444643,0.002535031,0.003323355,0.005147302,0.002120198,0.001477721,0.007223304,0.002330734,0.002926194,0.00343275,0.00744329,0.004311837,0.002580073,0.00440256,0.001461044,0.002870388,0.002870444,0.011096321,0.004243642,0.010337936,0.00542782,0.00224288,0.002152412,0.002240491,0.003161262,0.005283428,0.001782329,0.001140489,0.00717662,0.002047766,0.00277084,0.003338382,0.007495191,0.003898485,0.002373765,0.004689525,0.001119251,0.002743888,0.002815317,0.011374223,0.004252814,0.009434184,0.005663458,0.001938482
10.68007613,0.002639279,0.002722453,0.00356751,0.005532819,0.002287569,0.001589163,0.007781033,0.002507651,0.003133608,0.003672492,0.008020546,0.004538516,0.002794908,0.00472016,0.001577852,0.0030761,0.003112328,0.012000157,0.004565515,0.010665789,0.005826019,0.002431146,0.002413388,0.002469543,0.003469992,0.005776111,0.002021703,0.001235533,0.007658077,0.002265083,0.003053012,0.003659056,0.00799321,0.004089671,0.002644431,0.00518136,0.001219933,0.003024014,0.003136246,0.012089937,0.004671567,0.009624247,0.006161332,0.002181052
11.75707478,0.00287063,0.00294757,0.003849393,0.005972334,0.002490502,0.001720447,0.008368089,0.002714867,0.003380719,0.003968871,0.008635541,0.004745979,0.003044329,0.005111596,0.001713896,0.003321008,0.003399854,0.012939779,0.004956747,0.010913851,0.006290535,0.002658191,0.002714451,0.002736383,0.003819451,0.006329654,0.002292127,0.001368463,0.008115405,0.00251694,0.003376646,0.004029013,0.008475387,0.004255345,0.002947895,0.00574154,0.00136812,0.003347253,0.003522016,0.012758594,0.005141709,0.009745599,0.006705287,0.00245966
12.94267997,0.003170472,0.003233758,0.004215298,0.006542703,0.002761607,0.001889512,0.009069958,0.002987145,0.003713466,0.004365136,0.009376469,0.004967656,0.003364086,0.005649407,0.00189936,0.003654709,0.003768591,0.014064495,0.005469314,0.011175517,0.006899315,0.002946451,0.003064226,0.003052131,0.004210627,0.006948622,0.002594585,0.001542139,0.008530256,0.002813704,0.003740636,0.004450159,0.008924831,0.004385757,0.003287234,0.006370068,0.001572595,0.003712436,0.003979577,0.01335439,0.005660066,0.009788047,0.007289876,0.002780876
14.24784378,0.003540106,0.00357992,0.004658777,0.0072286,0.0030928,0.002096204,0.009798073,0.00332622,0.00412739,0.004854416,0.010165363,0.005159063,0.003752648,0.00632587,0.002131428,0.004065427,0.004240278,0.015247687,0.00608751,0.011374449,0.007639215,0.003301192,0.003469698,0.003426048,0.004642724,0.00763504,0.002933003,0.001752403,0.008882892,0.003160843,0.004140423,0.004919254,0.009323172,0.004470064,0.003662325,0.007061863,0.001829751,0.004115022,0.004511755,0.01385095,0.006218853,0.00974321,0.00790498,0.003149248
15.68462273,0.003969453,0.003978071,0.00515347,0.007983266,0.003464334,0.002332387,0.010406063,0.003719326,0.004597948,0.005410647,0.01086506,0.005252378,0.004192479,0.007106422,0.002395306,0.004521285,0.004824773,0.016258977,0.006769734,0.011377698,0.00845784,0.003717566,0.003934254,0.003863952,0.00511279,0.008387081,0.003312635,0.001991798,0.009153696,0.003556458,0.004568293,0.005426895,0.009651652,0.004498006,0.004069029,0.007805966,0.002126918,0.00454764,0.005116153,0.014223093,0.006805653,0.009605403,0.008535534,0.003564488
17.26628913,0.004467285,0.004443374,0.005704958,0.008828621,0.003894385,0.002596388,0.010878684,0.00416627,0.005126913,0.006035851,0.011449406,0.005248347,0.004681572,0.00801712,0.00269818,0.005038477,0.005517275,0.017033418,0.007512285,0.011182053,0.009339324,0.004187875,0.004456814,0.004366897,0.005615383,0.009197761,0.003737425,0.002253272,0.009324999,0.003991479,0.005013501,0.005957505,0.009892403,0.00446219,0.004498868,0.008585277,0.00244784,0.005000375,0.005784382,0.014448781,0.00740391,0.009372384,0.009161843,0.004020157
19.00745369,0.005035699,0.004987906,0.006314187,0.009785786,0.004394816,0.002886017,0.011183745,0.00466419,0.005706413,0.006718323,0.011881249,0.005153218,0.005213392,0.009056812,0.003037132,0.005617818,0.006309928,0.017499018,0.008298512,0.010792017,0.010250527,0.004709411,0.005032028,0.004930089,0.006142284,0.010053911,0.004207131,0.002531112,0.00938296,0.004451602,0.005462143,0.006490293,0.010029805,0.004360066,0.004939009,0.009376875,0.002776429,0.005460696,0.006501935,0.01451103,0.007993829,0.009045865,0.009760506,0.004503652
20.92420052,0.005658257,0.005608752,0.006961092,0.010845386,0.004951391,0.003195354,0.011212411,0.005200134,0.006301343,0.007411687,0.012063855,0.004956217,0.005766962,0.010154157,0.00338349,0.006214968,0.00719408,0.017512197,0.009074902,0.010176632,0.011115214,0.005287413,0.005651089,0.005542336,0.006682213,0.010935655,0.004715102,0.002818778,0.009319164,0.004919404,0.005896964,0.007000914,0.010051794,0.004194739,0.005372601,0.010152936,0.00309708,0.005913127,0.007248844,0.01439955,0.008553485,0.008631671,0.010305792,0.004996805
23.03423564,0.006325977,0.006295872,0.007621575,0.011973067,0.005548227,0.003514673,0.010941159,0.005753542,0.006873538,0.008070097,0.011966527,0.004667355,0.00631382,0.011247303,0.003713929,0.006792127,0.008136703,0.017050441,0.009796181,0.009367143,0.01187597,0.00589911,0.006302423,0.006186402,0.007220624,0.011816601,0.00524753,0.003106047,0.00913166,0.005375689,0.00629745,0.007463498,0.009950979,0.003974266,0.005779639,0.010882183,0.003393141,0.006338971,0.008000854,0.014111872,0.009059995,0.008139525,0.010771345,0.005476856
25.35705061,0.007037644,0.007034474,0.008269877,0.013116024,0.006170206,0.003831359,0.010424298,0.006298306,0.007384499,0.008650997,0.01161884,0.004315466,0.006820412,0.012288114,0.004011724,0.007320685,0.009084393,0.016198654,0.010427003,0.00844987,0.012494696,0.006497587,0.006971644,0.006840275,0.007739675,0.012664822,0.00578449,0.003378271,0.008825214,0.005800106,0.006640638,0.007852766,0.009725438,0.003709778,0.006138403,0.011531777,0.003646563,0.006716538,0.008730688,0.013653793,0.009490677,0.00758246,0.01113205,0.005918231
27.91410255,0.007792273,0.007809607,0.008880186,0.01422088,0.006802217,0.004132706,0.009718517,0.006808142,0.007795718,0.009111934,0.011052229,0.003929959,0.007253023,0.013228851,0.004260343,0.007772305,0.009983133,0.015045029,0.010932343,0.007512788,0.012933903,0.007035197,0.007640654,0.007478855,0.008218555,0.013444592,0.006302277,0.003618768,0.008410781,0.00617175,0.006902911,0.008146029,0.009379076,0.003413227,0.00642732,0.012069527,0.00384018,0.007022292,0.009409133,0.013039074,0.00982418,0.006975941,0.011365937,0.006295399
30.72901233,0.008580829,0.008593983,0.009425804,0.015227491,0.007419389,0.004404171,0.008878956,0.007252182,0.0080693,0.009412379,0.010309798,0.003537382,0.007575136,0.014006049,0.004439627,0.008113921,0.010788417,0.013684622,0.011288166,0.006620573,0.013169059,0.00746869,0.008286457,0.008075462,0.008634283,0.014118679,0.006776024,0.003813064,0.007904313,0.006470264,0.007062685,0.008324946,0.0089215,0.003095566,0.006626855,0.012466238,0.003961057,0.007233126,0.010006079,0.01228841,0.010041659,0.006336812,0.011456002,0.00658624
33.82778284,0.009371893,0.009327213,0.009877828,0.016058699,0.00797038,0.004626261,0.007956869,0.007587494,0.008169882,0.009518039,0.009466082,0.003156153,0.007743225,0.014514963,0.004520129,0.008300281,0.011481678,0.012230874,0.011499909,0.005773895,0.013210545,0.007767246,0.008880676,0.008602926,0.008963039,0.014650966,0.007181678,0.003952338,0.00732518,0.006677448,0.007103463,0.008376927,0.008367382,0.002765844,0.006721046,0.012698037,0.004002055,0.007329487,0.010491996,0.011427827,0.010127992,0.005682196,0.011391761,0.006774605
37.23903909,0.010123677,0.009979845,0.010216258,0.016698706,0.008417451,0.004783248,0.007017864,0.007791197,0.008094835,0.009431261,0.008571098,0.002794046,0.007740531,0.01472595,0.00449902,0.008317356,0.012037308,0.010779337,0.011544687,0.004974088,0.013041582,0.00791298,0.009390712,0.009034484,0.009181995,0.015009117,0.007497115,0.004033723,0.006694469,0.006778893,0.007016429,0.008296091,0.007735412,0.002431246,0.006698606,0.012748432,0.003961055,0.007298612,0.010840192,0.010486707,0.010073019,0.005028498,0.011170353,0.00685107
