Time,30L,30I,45L,45I,60L,60I
2023-03-21 19:00:00,,3.3805195394670737e-07,,7.425330791284352e-07,,3.356570628563465e-06
2023-03-21 19:15:00,,3.3851787353485324e-07,,7.400503385375731e-07,,3.2785263249694553e-06
2023-03-21 19:30:00,,3.3928995526429716e-07,,7.381873784680763e-07,,3.2060007227573446e-06
2023-03-21 19:45:00,,3.4042433546752357e-07,,7.370789488057571e-07,,3.139453273989467e-06
2023-03-21 20:00:00,,3.4196203000194694e-07,,7.368301836831764e-07,,3.0791989004875982e-06
2023-03-21 20:15:00,,3.439205482499273e-07,,7.375231053873098e-07,,3.025491878949516e-06
2023-03-21 20:30:00,,3.4628212949614224e-07,,7.391972675219075e-07,,2.978576364608585e-06
2023-03-21 20:45:00,,3.489940986036769e-07,,7.41875033505291e-07,,2.938757575794059e-06
2023-03-21 21:00:00,,3.5196295773541567e-07,,7.455302590248726e-07,,2.906341101283808e-06
2023-03-21 21:15:00,,3.550758489253636e-07,,7.501194374729582e-07,,2.8816768941450698e-06
2023-03-21 21:30:00,,3.582043283550784e-07,,7.555534013068444e-07,,2.865019207189092e-06
2023-03-21 21:45:00,,3.61236253106063e-07,,7.617402763956925e-07,,2.8565111164373512e-06
2023-03-21 22:00:00,,3.640768693534424e-07,,7.685705224514238e-07,,2.856012553518726e-06
2023-03-21 22:15:00,,3.666512486015664e-07,,7.759205054703066e-07,,2.8630050252156456e-06
2023-03-21 22:30:00,,3.688707070754171e-07,,7.835977434878575e-07,,2.876581174285085e-06
2023-03-21 22:45:00,,3.706907012022108e-07,,7.914573114775987e-07,,2.8955731374167658e-06
2023-03-21 23:00:00,,3.72062401530795e-07,,7.993259136132355e-07,,2.918689365065354e-06
2023-03-21 23:15:00,,3.7294358783121624e-07,,8.070292810150265e-07,,2.944633350971656e-06
2023-03-21 23:30:00,,3.733041941543305e-07,,8.144062768986047e-07,,2.972159281672604e-06
2023-03-21 23:45:00,,3.731413480333725e-07,,8.213335477909028e-07,,3.0000927509085064e-06
2023-03-22 00:00:00,,3.7244356121959294e-07,,8.276796025740239e-07,,3.0273409662028394e-06
2023-03-22 00:15:00,,3.712085282556934e-07,,8.333313078713115e-07,,3.052842472173782e-06
2023-03-22 00:30:00,,3.6944021806612866e-07,,8.381939861393438e-07,,3.0755675015073397e-06
2023-03-22 00:45:00,,3.6717051296218155e-07,,8.42213574855744e-07,,3.094645220628044e-06
2023-03-22 01:00:00,,3.6443935899752974e-07,,8.453588829231076e-07,,3.109471179856879e-06
2023-03-22 01:15:00,,3.612821690499269e-07,,8.476162540307125e-07,,3.119779793081736e-06
2023-03-22 01:30:00,,3.577650165175749e-07,,8.490057025501677e-07,,3.1257489093687607e-06
2023-03-22 01:45:00,,3.539768644305466e-07,,8.49571387485341e-07,,3.1279512717665546e-06
2023-03-22 02:00:00,,3.500486212735638e-07,,8.493803628631176e-07,,3.1272375721505853e-06
2023-03-22 02:15:00,,3.461791377351472e-07,,8.485164468378648e-07,,3.124468438026955e-06
2023-03-22 02:30:00,,3.426205903926935e-07,,8.470818450284135e-07,,3.120428468109068e-06
2023-03-22 02:45:00,,3.3965356279242564e-07,,8.4519430365785e-07,,3.11571929404611e-06
2023-03-22 03:00:00,,3.3752320545190113e-07,,8.429831922897706e-07,,3.1107422351665747e-06
2023-03-22 03:15:00,,3.363596612748113e-07,,8.405836282880494e-07,,3.1057165950522784e-06
2023-03-22 03:30:00,,3.361222780172351e-07,,8.381623380718396e-07,,3.1011558221956355e-06
2023-03-22 03:45:00,,3.3663693454872004e-07,,8.358636045885677e-07,,3.09729998653749e-06
2023-03-22 04:00:00,,3.3765504227089933e-07,,8.338073120534238e-07,,3.094209380451575e-06
2023-03-22 04:15:00,,3.3892030161893095e-07,,8.32127388085786e-07,,3.0922619123357723e-06
2023-03-22 04:30:00,,3.402283241472728e-07,,8.30914516455078e-07,,3.0915854921689416e-06
2023-03-22 04:45:00,,3.4143654151323893e-07,,8.30247248465518e-07,,3.092361412091769e-06
2023-03-22 05:00:00,,3.424660525322788e-07,,8.301878213854674e-07,,3.0947604889277825e-06
2023-03-22 05:15:00,,3.432831529438121e-07,,8.308008801961986e-07,,3.0990736734999445e-06
2023-03-22 05:30:00,,3.4387836252395713e-07,,8.321518070534937e-07,,3.1056893152656787e-06
2023-03-22 05:45:00,,3.442581591437913e-07,,8.342988983785709e-07,,3.1150304736968893e-06
2023-03-22 06:00:00,,3.4445096917097764e-07,,8.373018018827726e-07,,3.1275895454461848e-06
2023-03-22 06:15:00,,3.4448092502325364e-07,,8.412131999694545e-07,,3.1438539329463203e-06
2023-03-22 06:30:00,,3.4435581259324806e-07,,8.460579824993119e-07,,3.1641858410624576e-06
2023-03-22 06:45:00,,3.440795672710261e-07,,8.518367445019079e-07,,3.1888310775216692e-06
2023-03-22 07:00:00,,3.436359907124833e-07,,8.58501648596362e-07,,3.2177333632376327e-06
2023-03-22 07:15:00,,3.430016318204251e-07,,8.659645692873533e-07,,3.2505227382662844e-06
2023-03-22 07:30:00,,3.4213767895591444e-07,,8.740814735471677e-07,,3.286367643935597e-06
2023-03-22 07:45:00,,3.4102017849365623e-07,,8.826982644700354e-07,,3.324223451944538e-06
2023-03-22 08:00:00,,3.3963947085676803e-07,,8.91659533169522e-07,,3.3629413966123797e-06
2023-03-22 08:15:00,,3.379967030749252e-07,,9.008127913122104e-07,,3.4013728720319323e-06
2023-03-22 08:30:00,,3.360898098777688e-07,,9.099879596716896e-07,,3.438344465175918e-06
2023-03-22 08:45:00,,3.3390819498665724e-07,,9.189832917315619e-07,,3.472695521347992e-06
2023-03-22 09:00:00,,3.314421328467429e-07,,9.275763592769722e-07,,3.50346851760804e-06
2023-03-22 09:15:00,,3.2869042247284355e-07,,9.355713995988606e-07,,3.529078627011863e-06
2023-03-22 09:30:00,,3.2564647839779514e-07,,9.427551792032495e-07,,3.5479196284110824e-06
2023-03-22 09:45:00,,3.22274640620126e-07,,9.488910567794417e-07,,3.5567782561090177e-06
2023-03-22 10:00:00,,3.185964730961861e-07,,9.538152624669938e-07,,3.5545591356328026e-06
2023-03-22 10:15:00,,3.1463823150270834e-07,,9.573819850735637e-07,,3.539864428917966e-06
2023-03-22 10:30:00,,3.105142876865282e-07,,9.59583988277428e-07,,3.513198552794414e-06
2023-03-22 10:45:00,,3.063414747610885e-07,,9.604399848791733e-07,,3.474306337852003e-06
2023-03-22 11:00:00,,3.021325943585685e-07,,9.598524853021744e-07,,3.420806858374496e-06
2023-03-22 11:15:00,,2.9780903653792706e-07,,9.576369402814518e-07,,3.349969099616658e-06
2023-03-22 11:30:00,,2.931949032398652e-07,,9.535029825828485e-07,,3.2599043791466542e-06
2023-03-22 11:45:00,,2.88291151475078e-07,,9.475014648047538e-07,,3.152194132730156e-06
2023-03-22 12:00:00,,2.831384402386627e-07,,9.397943875540059e-07,,3.0299010707457637e-06
2023-03-22 12:15:00,,2.7766991975298354e-07,,9.303601249366859e-07,,2.89655845207539e-06
2023-03-22 12:30:00,,2.7193780805396487e-07,,9.194217009275727e-07,,2.756881052478783e-06
2023-03-22 12:45:00,,2.658728399402724e-07,,9.069190192164009e-07,,2.615052458129417e-06
2023-03-22 13:00:00,,2.593123808583042e-07,,8.924716995429586e-07,,2.474184752213314e-06
2023-03-22 13:15:00,,2.522885016673594e-07,,8.760939375132267e-07,,2.337560990071426e-06
2023-03-22 13:30:00,,2.448972104000651e-07,,8.579314809107275e-07,,2.2080052678323374e-06
2023-03-22 13:45:00,,2.372923650379199e-07,,8.383110052540504e-07,,2.0878450486900164e-06
2023-03-22 14:00:00,,2.296554160713995e-07,,8.177067095207075e-07,,1.97877259094504e-06
2023-03-22 14:15:00,,2.2217874668757907e-07,,7.967116465636479e-07,,1.8818962414973373e-06
2023-03-22 14:30:00,,2.1505044305372203e-07,,7.75989450907168e-07,,1.7979168027243247e-06
2023-03-22 14:45:00,,2.0836816576305587e-07,,7.555504028060643e-07,,1.725886944959018e-06
2023-03-22 15:00:00,,2.0225876303055462e-07,,7.351879602486082e-07,,1.6643850893768248e-06
2023-03-22 15:15:00,,1.9690525096227478e-07,,7.151059337592022e-07,,1.6130091750214195e-06
2023-03-22 15:30:00,,1.9248057065779723e-07,,6.954965229400911e-07,,1.5714286761303253e-06
2023-03-22 15:45:00,,1.8918620150799623e-07,,6.762867462359682e-07,,1.5387915600265704e-06
2023-03-22 16:00:00,,1.8711899314154984e-07,,6.577829881336075e-07,,1.5150865112474884e-06
2023-03-22 16:15:00,,1.8623730323133046e-07,,6.403475029292297e-07,,1.50037164229382e-06
2023-03-22 16:30:00,,1.8637857779664672e-07,,6.242892978965519e-07,,1.4945881695349632e-06
2023-03-22 16:45:00,,1.8740859883666125e-07,,6.097093713236197e-07,,1.4971570035122108e-06
2023-03-22 17:00:00,,1.8919271301914857e-07,,5.966562159228441e-07,,1.5072384036262896e-06
2023-03-22 17:15:00,,1.914853156181326e-07,,5.852571403662499e-07,,1.5242232456603222e-06
2023-03-22 17:30:00,,1.9406091337589706e-07,,5.755850172640015e-07,,1.5472405493131036e-06
2023-03-22 17:45:00,,1.9668063084031353e-07,,5.677135590737112e-07,,1.5755369946031937e-06
2023-03-22 18:00:00,,1.991544147831481e-07,,5.616411776501582e-07,,1.6078121947327306e-06
2023-03-22 18:15:00,,2.0133426330818513e-07,,5.573868907987453e-07,,1.643373572032575e-06
2023-03-22 18:30:00,,2.03175564483531e-07,,5.549655459252082e-07,,1.6815638689768072e-06
2023-03-22 18:45:00,,2.0456852051667873e-07,,5.542554686003663e-07,,1.7202927284570528e-06
2023-03-22 19:00:00,,2.054298205841469e-07,,5.55072783601575e-07,,1.7576206991396403e-06
2023-03-22 19:15:00,,2.0564453308566956e-07,,5.571157670460264e-07,,1.7912201545210254e-06
2023-03-22 19:30:00,,2.0515940752511822e-07,,5.600426762378828e-07,,1.8191094429605337e-06
2023-03-22 19:45:00,,2.0403142972898215e-07,,5.635552449089476e-07,,1.8399929681322406e-06
2023-03-22 20:00:00,,2.0238181360137645e-07,,5.67406645548193e-07,,1.8530651665896257e-06
2023-03-22 20:15:00,,2.0036038323716702e-07,,5.713985510268419e-07,,1.8579103403798696e-06
2023-03-22 20:30:00,,1.981520165368527e-07,,5.754115784898164e-07,,1.854608588350344e-06
2023-03-22 20:45:00,,1.959238706017365e-07,,5.793677223703607e-07,,1.8434961810364887e-06
2023-03-22 21:00:00,,1.937458935599956e-07,,5.831276028074258e-07,,1.8247886673327507e-06
2023-03-22 21:15:00,,1.9168018689771746e-07,,5.865800313430626e-07,,1.798995191756698e-06
2023-03-22 21:30:00,,1.897992183152908e-07,,5.896775646129916e-07,,1.766970105055301e-06
2023-03-22 21:45:00,,1.8814751001342375e-07,,5.923869456074102e-07,,1.7297027781725614e-06
2023-03-22 22:00:00,,1.8674364328907829e-07,,5.946734685276772e-07,,1.6882612497556963e-06
2023-03-22 22:15:00,,1.8560013395531078e-07,,5.965210141082239e-07,,1.6438017914672273e-06
2023-03-22 22:30:00,,1.8472418880726017e-07,,5.979665762853541e-07,,1.5975713091534798e-06
2023-03-22 22:45:00,,1.8411044543392767e-07,,5.990005775334972e-07,,1.5506625935103047e-06
2023-03-22 23:00:00,,1.837499108851733e-07,,5.996487411326508e-07,,1.5041303201904128e-06
2023-03-22 23:15:00,,1.8361618781880585e-07,,5.999393977377217e-07,,1.4589121041395398e-06
2023-03-22 23:30:00,,1.837018134387129e-07,,5.998872971866064e-07,,1.4157465989117542e-06
2023-03-22 23:45:00,,1.8398957375670012e-07,,5.995078827457085e-07,,1.3752361948166086e-06
2023-03-23 00:00:00,,1.8445313490521921e-07,,5.988075172884863e-07,,1.3378498395114266e-06
2023-03-23 00:15:00,,1.850901521184402e-07,,5.977935580026873e-07,,1.3039234803894223e-06
2023-03-23 00:30:00,,1.8590593267235304e-07,,5.964710091769568e-07,,1.27370941581269e-06
2023-03-23 00:45:00,,1.8691666921455598e-07,,5.948455209792076e-07,,1.2474028107954801e-06
2023-03-23 01:00:00,,1.8815126617983572e-07,,5.929267922694142e-07,,1.225169240836299e-06
2023-03-23 01:15:00,,1.8965709404081824e-07,,5.907410870345871e-07,,1.2071584148666074e-06
2023-03-23 01:30:00,,1.9147785496025586e-07,,5.883182690986919e-07,,1.1935098964347485e-06
2023-03-23 01:45:00,,1.9364778925037758e-07,,5.856921638278904e-07,,1.1843495538321642e-06
2023-03-23 02:00:00,,1.9618629164912503e-07,,5.828896942482678e-07,,1.1797969816562884e-06
2023-03-23 02:15:00,,1.99103266828571e-07,,5.799500978425846e-07,,1.179958543260568e-06
2023-03-23 02:30:00,,2.0239449856079943e-07,,5.769299557634205e-07,,1.184913030910285e-06
2023-03-23 02:45:00,,2.060114660793143e-07,,5.739175032037493e-07,,1.1946331673442006e-06
2023-03-23 03:00:00,,2.0988342560450924e-07,,5.710045628911889e-07,,1.2090108776167795e-06
2023-03-23 03:15:00,,2.139346707009512e-07,,5.682934534239221e-07,,1.2278636404660671e-06
2023-03-23 03:30:00,,2.1805311510172045e-07,,5.658902936602297e-07,,1.2508467949007129e-06
2023-03-23 03:45:00,,2.221137195868332e-07,,5.638918849175259e-07,,1.277462034451278e-06
2023-03-23 04:00:00,,2.2598809393234594e-07,,5.623780076393215e-07,,1.3070523954362973e-06
2023-03-23 04:15:00,,2.2958102265553735e-07,,5.614158864440577e-07,,1.3388676045857997e-06
2023-03-23 04:30:00,,2.3275300647659785e-07,,5.610035232157146e-07,,1.3719295545082702e-06
2023-03-23 04:45:00,,2.3541230376252794e-07,,5.610999718083776e-07,,1.4052244000452764e-06
2023-03-23 05:00:00,,2.3749290772772886e-07,,5.616158023361214e-07,,1.4377176054946988e-06
2023-03-23 05:15:00,,2.3897085775308536e-07,,5.62438011184446e-07,,1.4684448231108701e-06
2023-03-23 05:30:00,,2.398125713751722e-07,,5.634104760242349e-07,,1.4964853408171617e-06
2023-03-23 05:45:00,,2.4002420978734547e-07,,5.643907413080744e-07,,1.5210958793896306e-06
2023-03-23 06:00:00,,2.395999257586217e-07,,5.652268389194585e-07,,1.5416775415622445e-06
2023-03-23 06:15:00,,2.3856392721027444e-07,,5.658040269712845e-07,,1.5578654069333132e-06
2023-03-23 06:30:00,,2.3694342951318727e-07,,5.66031948189182e-07,,1.569502326962401e-06
2023-03-23 06:45:00,,2.3473847908121072e-07,,5.658217604739587e-07,,1.5765920566888894e-06
2023-03-23 07:00:00,,2.3197698293659276e-07,,5.651321677137806e-07,,1.5793284649152627e-06
2023-03-23 07:15:00,,2.286943929121159e-07,,5.639512028657341e-07,,1.5780410517363985e-06
2023-03-23 07:30:00,,2.2492901579428036e-07,,5.622871979804419e-07,,1.5731546480092003e-06
2023-03-23 07:45:00,,2.2073835043540283e-07,,5.601783002086444e-07,,1.5651659519598742e-06
2023-03-23 08:00:00,,2.1619249457356053e-07,,5.576840516395069e-07,,1.5546127321488029e-06
2023-03-23 08:15:00,,2.113777259367384e-07,,5.548846460990938e-07,,1.5420550223683415e-06
2023-03-23 08:30:00,,2.0639744215342068e-07,,5.518815712763185e-07,,1.5280558419624188e-06
2023-03-23 08:45:00,,2.013782112578953e-07,,5.48799863164259e-07,,1.5131788025916645e-06
2023-03-23 09:00:00,,1.9646412517329488e-07,,5.457925052978812e-07,,1.4979642864879538e-06
2023-03-23 09:15:00,,1.9185544029241592e-07,,5.430537978650622e-07,,1.482981579612288e-06
2023-03-23 09:30:00,,1.8779723597575874e-07,,5.408233637639324e-07,,1.4687917144297744e-06
2023-03-23 09:45:00,,1.8459988779734339e-07,,5.394029951258897e-07,,1.455980413113949e-06
2023-03-23 10:00:00,,1.8264765815994614e-07,,5.391629541727846e-07,,1.4451846488281847e-06
2023-03-23 10:15:00,,1.8235947260435982e-07,,5.40488454776378e-07,,1.4371003328395953e-06
2023-03-23 10:30:00,,1.8404458720429759e-07,,5.437549539474813e-07,,1.43235765570321e-06
2023-03-23 10:45:00,,1.8780743317645834e-07,,5.492445585319449e-07,,1.431495518463783e-06
2023-03-23 11:00:00,,1.934945979530982e-07,,5.571182868352713e-07,,1.4349030197241647e-06
2023-03-23 11:15:00,,2.0074445867466617e-07,,5.673983124564629e-07,,1.442832241915456e-06
2023-03-23 11:30:00,,2.0906871571627467e-07,,5.799503737456984e-07,,1.455409311217906e-06
2023-03-23 11:45:00,,2.1794039718003576e-07,,5.944915518079096e-07,,1.4726403980706522e-06
2023-03-23 12:00:00,,2.2684033311961233e-07,,6.105844151682314e-07,,1.4943781556499655e-06
2023-03-23 12:15:00,,2.352691579810214e-07,,6.276219975504312e-07,,1.5202505161158116e-06
2023-03-23 12:30:00,,2.42824360927461e-07,,6.449280689823021e-07,,1.5497232720620855e-06
2023-03-23 12:45:00,,2.493076041186528e-07,,6.619402805546317e-07,,1.582324989863367e-06
2023-03-23 13:00:00,,2.545473870754242e-07,,6.780402819108142e-07,,1.6174010351758468e-06
2023-03-23 13:15:00,,2.583042562470556e-07,,6.924743161125951e-07,,1.6538766098348068e-06
2023-03-23 13:30:00,,2.605080129788647e-07,,7.047122801263467e-07,,1.690686766326625e-06
2023-03-23 13:45:00,,2.6124918191917684e-07,,7.144857316781063e-07,,1.7268357425836004e-06
2023-03-23 14:00:00,,2.60631915583412e-07,,7.216277654921107e-07,,1.7611453141645893e-06
2023-03-23 14:15:00,,2.5886401334375755e-07,,7.261464737259732e-07,,1.7925850000636158e-06
2023-03-23 14:30:00,,2.561894486601022e-07,,7.281697782196019e-07,,1.8202315877666022e-06
2023-03-23 14:45:00,,2.529416307616513e-07,,7.279404305914435e-07,,1.843574223482104e-06
2023-03-23 15:00:00,,2.4942217347856225e-07,,7.25755357606995e-07,,1.862225962184133e-06
2023-03-23 15:15:00,,2.4590093770098785e-07,,7.219235595503093e-07,,1.8759739082758495e-06
2023-03-23 15:30:00,,2.4259188224782924e-07,,7.167697461828694e-07,,1.8847149601616022e-06
2023-03-23 15:45:00,,2.3964445713724603e-07,,7.105649802567296e-07,,1.8884719033496614e-06
2023-03-23 16:00:00,,2.3714858409192145e-07,,7.035832111627262e-07,,1.8873626966220766e-06
2023-03-23 16:15:00,,2.351466437424612e-07,,6.960893839087033e-07,,1.8816009048567874e-06
2023-03-23 16:30:00,,2.3363802969344585e-07,,6.883143643740572e-07,,1.8714725200940052e-06
2023-03-23 16:45:00,,2.3256936010264317e-07,,6.80401705727233e-07,,1.8572835111240492e-06
2023-03-23 17:00:00,,2.3186058063250804e-07,,6.724573700099242e-07,,1.8393706493838487e-06
2023-03-23 17:15:00,,2.3145020563957624e-07,,6.646397042169982e-07,,1.818167695759805e-06
2023-03-23 17:30:00,,2.3126844831189951e-07,,6.570689733491771e-07,,1.7941258726441492e-06
2023-03-23 17:45:00,,2.3125452468211286e-07,,6.498640691987963e-07,,1.7677569561337075e-06
2023-03-23 18:00:00,,2.313182594635868e-07,,6.430314772702472e-07,,1.7394559775905364e-06
2023-03-23 18:15:00,,2.3140671247783142e-07,,6.366432888526704e-07,,1.7097853066568971e-06
2023-03-23 18:30:00,,2.314645249590972e-07,,6.307390609489437e-07,,1.679336269800763e-06
2023-03-23 18:45:00,,2.3141133099459658e-07,,6.252457668039542e-07,,1.6484941815155472e-06
2023-03-23 19:00:00,,2.3116614070379557e-07,,6.200269486789372e-07,,1.6174474575102993e-06
2023-03-23 19:15:00,,2.306723347550898e-07,,6.1493032606354e-07,,1.5861858071484925e-06
2023-03-23 19:30:00,,2.299081596916828e-07,,6.098438950125368e-07,,1.5547142265507002e-06
2023-03-23 19:45:00,,2.2887843234875372e-07,,6.04691178602674e-07,,1.5231014183614249e-06
2023-03-23 20:00:00,,2.2761658815868154e-07,,5.994343782022802e-07,,1.4914407145674394e-06
2023-03-23 20:15:00,,2.2618468072376667e-07,,5.940846039861813e-07,,1.4598719824520155e-06
2023-03-23 20:30:00,,2.2466839927430077e-07,,5.887066425268534e-07,,1.4286023623101926e-06
2023-03-23 20:45:00,,2.2315597923415336e-07,,5.833965038558245e-07,,1.3979304408232179e-06
2023-03-23 21:00:00,,2.2174436436228285e-07,,5.783065453463605e-07,,1.3682014694869254e-06
2023-03-23 21:15:00,,2.2052495460958763e-07,,5.736355531687338e-07,,1.3397992670027525e-06
2023-03-23 21:30:00,,2.1957541442751762e-07,,5.696235353035557e-07,,1.3131200447207613e-06
2023-03-23 21:45:00,,2.1892040785664036e-07,,5.664693483509134e-07,,1.2885503773995583e-06
2023-03-23 22:00:00,,2.1855560095127961e-07,,5.643618071307613e-07,,1.2664220678982896e-06
2023-03-23 22:15:00,,2.184411135248847e-07,,5.634352168407876e-07,,1.2469931089792733e-06
2023-03-23 22:30:00,,2.185016811638461e-07,,5.637263491501963e-07,,1.2304367694647926e-06
2023-03-23 22:45:00,,2.1864048456141882e-07,,5.651642860382968e-07,,1.2168422303100088e-06
2023-03-23 23:00:00,,2.1873603051903268e-07,,5.67530296217663e-07,,1.2062227532687337e-06
2023-03-23 23:15:00,,2.1870202792418115e-07,,5.705980361600086e-07,,1.1985096228675748e-06
2023-03-23 23:30:00,,2.1843828786387143e-07,,5.740166099790405e-07,,1.1935652962096754e-06
2023-03-23 23:45:00,,2.1787642874225918e-07,,5.774462885264406e-07,,1.191169823898966e-06
2023-03-24 00:00:00,,2.1696382622431345e-07,,5.805552444928472e-07,,1.1910496068628317e-06
2023-03-24 00:15:00,,2.1567886317948214e-07,,5.830806354840598e-07,,1.1928444838386672e-06
2023-03-24 00:30:00,,2.1401584808961194e-07,,5.848178535847318e-07,,1.19614164187654e-06
2023-03-24 00:45:00,,2.119878834344095e-07,,5.856525402111852e-07,,1.200525423360381e-06
2023-03-24 01:00:00,,2.0961443668512194e-07,,5.855286742324575e-07,,1.205578782873837e-06
2023-03-24 01:15:00,,2.0694546109573106e-07,,5.845198759815396e-07,,1.2109744107114806e-06
2023-03-24 01:30:00,,2.040210370969793e-07,,5.826944008211037e-07,,1.2164075904310607e-06
2023-03-24 01:45:00,,2.0090540864817657e-07,,5.801866558279564e-07,,1.2216571659666849e-06
2023-03-24 02:00:00,,1.9766577920893982e-07,,5.770993209021714e-07,,1.226546270772737e-06
2023-03-24 02:15:00,,1.94386008332723e-07,,5.734865883528316e-07,,1.2309577051668292e-06
2023-03-24 02:30:00,,1.9117481315332345e-07,,5.693590589605696e-07,,1.2348434701457788e-06
2023-03-24 02:45:00,,1.88174636787116e-07,,5.64828035209239e-07,,1.2382343175418389e-06
2023-03-24 03:00:00,,1.8554500872974664e-07,,5.602050927594633e-07,,1.24122017593981e-06
2023-03-24 03:15:00,,1.8345411030796937e-07,,5.559263385839376e-07,,1.2439351572649828e-06
2023-03-24 03:30:00,,1.8206480459694609e-07,,5.523987138330156e-07,,1.2465487171955624e-06
2023-03-24 03:45:00,,1.8152883775179743e-07,,5.499803553594999e-07,,1.2492685187319652e-06
2023-03-24 04:00:00,,1.819597659044682e-07,,5.489871864078147e-07,,1.2523265333072655e-06
2023-03-24 04:15:00,,1.8341743819655085e-07,,5.497262365910276e-07,,1.2560076382966774e-06
2023-03-24 04:30:00,,1.8587990050922652e-07,,5.524559537261784e-07,,1.260647080008287e-06
2023-03-24 04:45:00,,1.892588362953723e-07,,5.57413319377323e-07,,1.2667026121814334e-06
2023-03-24 05:00:00,,1.9338119598678684e-07,,5.64718907544321e-07,,1.2747307109021183e-06
2023-03-24 05:15:00,,1.9803984578966162e-07,,5.744097496660429e-07,,1.2854184235718146e-06
2023-03-24 05:30:00,,2.029619789086335e-07,,5.862372956746945e-07,,1.2993730173871132e-06
2023-03-24 05:45:00,,2.079204442683285e-07,,5.998436461845854e-07,,1.3171284823146169e-06
2023-03-24 06:00:00,,2.1267036903851258e-07,,6.145948126751815e-07,,1.3388087727613186e-06
2023-03-24 06:15:00,,2.170669824035426e-07,,6.299777729043215e-07,,1.3642249885759687e-06
2023-03-24 06:30:00,,2.209510407622902e-07,,6.453385296712778e-07,,1.3926164315251556e-06
2023-03-24 06:45:00,,2.242241584291168e-07,,6.600624700501482e-07,,1.4228732706967729e-06
2023-03-24 07:00:00,,2.268218833456345e-07,,6.735378625579888e-07,,1.4536224532475816e-06
2023-03-24 07:15:00,,2.2871293540710674e-07,,6.852245760573219e-07,,1.483354399242521e-06
2023-03-24 07:30:00,,2.2986429247012467e-07,,6.946356626600921e-07,,1.5105890487409822e-06
2023-03-24 07:45:00,,2.3025992626197728e-07,,7.014216984785027e-07,,1.5339479217779514e-06
2023-03-24 08:00:00,,2.29892780207889e-07,,7.053584982776296e-07,,1.5521967403892125e-06
2023-03-24 08:15:00,,2.28757603370963e-07,,7.063406494115737e-07,,1.5644802469649602e-06
2023-03-24 08:30:00,,2.268575346871925e-07,,7.043489862115912e-07,,1.570171992667251e-06
2023-03-24 08:45:00,,2.2420413320277666e-07,,6.994283806412899e-07,,1.56894781513015e-06
2023-03-24 09:00:00,,2.2081808045282922e-07,,6.916657201414466e-07,,1.5607691127028837e-06
2023-03-24 09:15:00,,2.167374917365735e-07,,6.81208198415728e-07,,1.5459658593371069e-06
2023-03-24 09:30:00,,2.1199540179858784e-07,,6.681690023812327e-07,,1.5248678041468508e-06
2023-03-24 09:45:00,,2.0667409276412918e-07,,6.528263451284356e-07,,1.4983580899761924e-06
2023-03-24 10:00:00,,2.0089304471824802e-07,,6.355551086099588e-07,,1.4675242027807122e-06
