Time,30,45,60
2023-03-21 13:00:00,8.000933766187276e-07,1.6885412366935472e-07,6.397895097725734e-07
2023-03-21 13:15:00,8.100737456829109e-07,1.683241304036913e-07,6.247171162462759e-07
2023-03-21 13:30:00,8.201815898699727e-07,1.679772515274612e-07,6.102427038987074e-07
2023-03-21 13:45:00,8.304114992726757e-07,1.6793350337331068e-07,5.954043533147892e-07
2023-03-21 14:00:00,8.40726142414391e-07,1.6817953445379998e-07,5.794754887507959e-07
2023-03-21 14:15:00,8.512290897229026e-07,1.6871449219742082e-07,5.631769816475512e-07
2023-03-21 14:30:00,8.618372063626305e-07,1.696541710391693e-07,5.465072089843678e-07
2023-03-21 14:45:00,8.726753478476274e-07,1.7073539064416722e-07,5.308287783440855e-07
2023-03-21 15:00:00,8.8373710859267e-07,1.7220710482219025e-07,5.142220033222495e-07
2023-03-21 15:15:00,8.950690558436127e-07,1.7392191459510215e-07,4.97807495787491e-07
2023-03-21 15:30:00,9.067038957713031e-07,1.7576052191314177e-07,4.825279846827982e-07
2023-03-21 15:45:00,9.186578168803145e-07,1.7782610318597122e-07,4.675186398507331e-07
2023-03-21 16:00:00,9.30883470955229e-07,1.8024791271902074e-07,4.5214582174138254e-07
2023-03-21 16:15:00,9.433254884958098e-07,1.8292317530307255e-07,4.373295721875447e-07
2023-03-21 16:30:00,9.560804858619332e-07,1.856478358228292e-07,4.2369895190596455e-07
2023-03-21 16:45:00,9.690848500739865e-07,1.8862791621925003e-07,4.1061747409431416e-07
2023-03-21 17:00:00,9.823186145343207e-07,1.9186802139428055e-07,3.98144179475916e-07
2023-03-21 17:15:00,9.959556749582848e-07,1.9528991870418877e-07,3.8633106312434834e-07
2023-03-21 17:30:00,1.0097936785543716e-06,1.9897687295989043e-07,3.752222883009745e-07
2023-03-21 17:45:00,1.0239091073792388e-06,2.028906070358925e-07,3.6485362904344646e-07
2023-03-21 18:00:00,1.038163981331137e-06,2.069913871083351e-07,3.5533031477502066e-07
2023-03-21 18:15:00,1.0524939986969077e-06,2.114712983278468e-07,3.4644752931872454e-07
2023-03-21 18:30:00,1.0669902785885187e-06,2.1619616874673132e-07,3.383537412013672e-07
2023-03-21 18:45:00,1.0814856629081282e-06,2.2114581306479582e-07,3.3095819547086346e-07
2023-03-21 19:00:00,1.0960624108755032e-06,2.263721689784677e-07,3.242479430516891e-07
2023-03-21 19:15:00,1.1104952614613844e-06,2.3193444913067466e-07,3.1821694109830476e-07
2023-03-21 19:30:00,1.1249048220325997e-06,2.3779573727989062e-07,3.1285504197588537e-07
2023-03-21 19:45:00,1.1390517040225859e-06,2.4400091511992816e-07,3.0787852544685676e-07
2023-03-21 20:00:00,1.1528710225487091e-06,2.506012513418895e-07,3.032750958390094e-07
2023-03-21 20:15:00,1.1662966743668559e-06,2.5759505700712677e-07,2.995519215502845e-07
2023-03-21 20:30:00,1.1794536017244758e-06,2.64956565916793e-07,2.9641220873312973e-07
2023-03-21 20:45:00,1.1919155113535238e-06,2.7279048997028156e-07,2.9384854262687247e-07
2023-03-21 21:00:00,1.2038206411667192e-06,2.8105432502939793e-07,2.9185035587441167e-07
2023-03-21 21:15:00,1.2152914442444964e-06,2.897048432816802e-07,2.9013150269304793e-07
2023-03-21 21:30:00,1.2261097826109116e-06,2.987914514680457e-07,2.892742345232905e-07
2023-03-21 21:45:00,1.2360637870601422e-06,3.0835889532176823e-07,2.887610825962784e-07
2023-03-21 22:00:00,1.2453108099262042e-06,3.1850157001553943e-07,2.8860705818049087e-07
2023-03-21 22:15:00,1.2538399959764017e-06,3.290998647045217e-07,2.889681251481502e-07
2023-03-21 22:30:00,1.2614677141585437e-06,3.401905651825934e-07,2.898290796565273e-07
2023-03-21 22:45:00,1.268340171094117e-06,3.5172205410693713e-07,2.911515932903709e-07
2023-03-21 23:00:00,1.274479270445062e-06,3.6366881934636493e-07,2.930313462247006e-07
2023-03-21 23:15:00,1.2798741298192728e-06,3.7601672854003305e-07,2.9546414775910964e-07
2023-03-21 23:30:00,1.2844199913017522e-06,3.8877264029835725e-07,2.984492730134027e-07
2023-03-21 23:45:00,1.2882752571366327e-06,4.0186255648505875e-07,3.019901566439669e-07
2023-03-22 00:00:00,1.291439877677105e-06,4.1555776655486285e-07,3.0577280639584754e-07
2023-03-22 00:15:00,1.293937485251856e-06,4.295502609201368e-07,3.101469295365888e-07
2023-03-22 00:30:00,1.2957236915000218e-06,4.438214259185127e-07,3.151236378137699e-07
2023-03-22 00:45:00,1.2969177860377997e-06,4.579544666648411e-07,3.2070936348669844e-07
2023-03-22 01:00:00,1.297552186463486e-06,4.7256786212262875e-07,3.2687485710609104e-07
2023-03-22 01:15:00,1.2976232297382802e-06,4.869415502737098e-07,3.335600393698809e-07
2023-03-22 01:30:00,1.2971726014857252e-06,5.017186812251978e-07,3.409612589396624e-07
2023-03-22 01:45:00,1.2963108787924214e-06,5.161183410480451e-07,3.4976106089515443e-07
2023-03-22 02:00:00,1.2950949134931974e-06,5.308044879069002e-07,3.5855090445248435e-07
2023-03-22 02:15:00,1.2935255047710483e-06,5.450116427607125e-07,3.676864345081856e-07
2023-03-22 02:30:00,1.2916693901020838e-06,5.590563270934018e-07,3.7742242844069914e-07
2023-03-22 02:45:00,1.289596531719387e-06,5.732200974404808e-07,3.882611132710447e-07
2023-03-22 03:00:00,1.2873587290997407e-06,5.871052755943939e-07,3.9985385432143807e-07
2023-03-22 03:15:00,1.2849411430531494e-06,6.003561597566285e-07,4.1239385971748447e-07
2023-03-22 03:30:00,1.2824838473094567e-06,6.132367922841163e-07,4.2656882904800657e-07
2023-03-22 03:45:00,1.279998284723454e-06,6.257063931967132e-07,4.416223617814836e-07
2023-03-22 04:00:00,1.2774748492930926e-06,6.377625823180813e-07,4.575436466704037e-07
2023-03-22 04:15:00,1.2749449603569406e-06,6.493816059290569e-07,4.7431084294107483e-07
2023-03-22 04:30:00,1.2724221788861338e-06,6.605434183179932e-07,4.907961043963936e-07
2023-03-22 04:45:00,1.2700222304469252e-06,6.711745385923936e-07,5.079557795256897e-07
2023-03-22 05:00:00,1.2676893123275402e-06,6.813088296847486e-07,5.245823868580504e-07
2023-03-22 05:15:00,1.265436520289891e-06,6.90936600943338e-07,5.441286977761844e-07
2023-03-22 05:30:00,1.2634134533890183e-06,6.999680068181316e-07,5.6425465537285e-07
2023-03-22 05:45:00,1.2615410802558332e-06,7.084024838155034e-07,5.849000481717419e-07
2023-03-22 06:00:00,1.2599212525706918e-06,7.162912552175064e-07,6.058863224571859e-07
2023-03-22 06:15:00,1.2584835253047552e-06,7.237205017340124e-07,6.246263031026435e-07
2023-03-22 06:30:00,1.2572476159400681e-06,7.307056631610777e-07,6.459524455619382e-07
2023-03-22 06:45:00,1.2562081517795727e-06,7.372644972200642e-07,6.660839107246995e-07
2023-03-22 07:00:00,1.2554606780743087e-06,7.43324327685638e-07,6.872619586910141e-07
2023-03-22 07:15:00,1.2549227447895554e-06,7.489953964021997e-07,7.081552320914483e-07
2023-03-22 07:30:00,1.2546950214461423e-06,7.542047444394817e-07,7.2863344948657e-07
2023-03-22 07:45:00,1.2546583295306852e-06,7.590727029707463e-07,7.485720689303818e-07
2023-03-22 08:00:00,1.2547976778541076e-06,7.636273647261225e-07,7.67007986166795e-07
2023-03-22 08:15:00,1.255108067131862e-06,7.678975914661902e-07,7.840690179016773e-07
2023-03-22 08:30:00,1.255685145396517e-06,7.718150773385198e-07,8.012903848648938e-07
2023-03-22 08:45:00,1.256512075660067e-06,7.754116842851939e-07,8.18352838522845e-07
2023-03-22 09:00:00,1.257462297858377e-06,7.79069949668817e-07,8.33276518422394e-07
2023-03-22 09:15:00,1.2585275263923404e-06,7.828803298565605e-07,8.475348558458042e-07
2023-03-22 09:30:00,1.2596806308826717e-06,7.863339193333099e-07,8.610182455974684e-07
2023-03-22 09:45:00,1.2609049704615407e-06,7.900256721535199e-07,8.735960311435949e-07
2023-03-22 10:00:00,1.2622444758523335e-06,7.936123770396259e-07,8.849666677729203e-07
2023-03-22 10:15:00,1.2635616732187738e-06,7.972074328668407e-07,8.952956326008102e-07
2023-03-22 10:30:00,1.2649273711197751e-06,8.003954891453103e-07,9.050923284188847e-07
2023-03-22 10:45:00,1.2662023766058318e-06,8.039706260897105e-07,9.135887984299777e-07
2023-03-22 11:00:00,1.2673684294973528e-06,8.07619240361597e-07,9.212291378031069e-07
2023-03-22 11:15:00,1.2684193629787514e-06,8.113561855622252e-07,9.280688505824465e-07
2023-03-22 11:30:00,1.2692794437277533e-06,8.151946232957565e-07,9.341682791973193e-07
2023-03-22 11:45:00,1.26995670576948e-06,8.195699014281167e-07,9.390674528493967e-07
2023-03-22 12:00:00,1.270470782310551e-06,8.240685019515056e-07,9.433560694624226e-07
2023-03-22 12:15:00,1.2708575292035522e-06,8.286941338153701e-07,9.471098965532603e-07
2023-03-22 12:30:00,1.271117841497192e-06,8.334015973536891e-07,9.50405799874145e-07
2023-03-22 12:45:00,1.271175026316963e-06,8.382872608961425e-07,9.54491302833238e-07
2023-03-22 13:00:00,1.2710659830169084e-06,8.436525345022944e-07,9.567074006827827e-07
2023-03-22 13:15:00,1.270725335891852e-06,8.487805078319078e-07,9.59108509814736e-07
2023-03-22 13:30:00,1.270214091988888e-06,8.540230154635069e-07,9.61329455793845e-07
2023-03-22 13:45:00,1.2695924664439178e-06,8.593724997812972e-07,9.648151147072836e-07
2023-03-22 14:00:00,1.268842941126054e-06,8.651562049686209e-07,9.67932002200513e-07
2023-03-22 14:15:00,1.2680310501293974e-06,8.709966986578676e-07,9.711223609769743e-07
2023-03-22 14:30:00,1.267152246134643e-06,8.768796514240633e-07,9.744193890455611e-07
