Time,30,45,60
2023-03-21 13:00:00,5.130867184747643e-07,1.7525938455071067e-06,-1.6214905909075866e-07
2023-03-21 13:15:00,4.836175507044898e-07,1.7104493967032925e-06,-1.1059009094733239e-07
2023-03-21 13:30:00,4.5325235239464823e-07,1.6694993988438216e-06,-4.91377140946157e-08
2023-03-21 13:45:00,4.2225028883061184e-07,1.631862639872157e-06,2.130384798140252e-08
2023-03-21 14:00:00,3.9097924715929984e-07,1.6000810704469948e-06,9.989422804922275e-08
2023-03-21 14:15:00,3.597775797964125e-07,1.5758873641585056e-06,1.8533773055520452e-07
2023-03-21 14:30:00,3.289185171893715e-07,1.5594286186916864e-06,2.7596172860252774e-07
2023-03-21 14:45:00,2.986414971362496e-07,1.5494505005280975e-06,3.700264562247951e-07
2023-03-21 15:00:00,2.691483407545896e-07,1.5440627094958604e-06,4.658746377623302e-07
2023-03-21 15:15:00,2.4062930159823196e-07,1.5414012269996043e-06,5.618968457514641e-07
2023-03-21 15:30:00,2.1328736728239912e-07,1.539955243889653e-06,6.56390079903178e-07
2023-03-21 15:45:00,1.8723656515055252e-07,1.5386034214762676e-06,7.479094737608098e-07
2023-03-21 16:00:00,1.6251843730667158e-07,1.5365280328285228e-06,8.352166606508301e-07
2023-03-21 16:15:00,1.3904701022895385e-07,1.5330962394992791e-06,9.173792552467303e-07
2023-03-21 16:30:00,1.1670520166107175e-07,1.5278785481487605e-06,9.935808857696634e-07
2023-03-21 16:45:00,9.532887199568076e-08,1.5205794716371762e-06,1.063370864289406e-06
2023-03-21 17:00:00,7.486220688168467e-08,1.5111199732447228e-06,1.126458283578417e-06
2023-03-21 17:15:00,5.52624661539934e-08,1.4995197489914748e-06,1.1828458105347491e-06
2023-03-21 17:30:00,3.6510064047331865e-08,1.4859073658355435e-06,1.2325643990460898e-06
2023-03-21 17:45:00,1.874004096429585e-08,1.470584899544152e-06,1.275535875895612e-06
2023-03-21 18:00:00,2.1076216154014846e-09,1.4538851878507496e-06,1.3116567244427573e-06
2023-03-21 18:15:00,-1.322855846569012e-08,1.4361300053162103e-06,1.3408142003296851e-06
2023-03-21 18:30:00,-2.705788699671011e-08,1.4176434280695568e-06,1.3629821779169887e-06
2023-03-21 18:45:00,-3.922019003600033e-08,1.398672303082321e-06,1.3781757995805676e-06
2023-03-21 19:00:00,-4.9438102018068234e-08,1.3795011530089726e-06,1.3866046369529316e-06
2023-03-21 19:15:00,-5.756704124442906e-08,1.360288979583029e-06,1.3884676127775072e-06
2023-03-21 19:30:00,-6.337880749191392e-08,1.3412210690815858e-06,1.3840987768543433e-06
2023-03-21 19:45:00,-6.657138198622055e-08,1.3224968700627939e-06,1.3739141267896398e-06
2023-03-21 20:00:00,-6.689448488241623e-08,1.304233522572635e-06,1.358385070235489e-06
2023-03-21 20:15:00,-6.404114700553103e-08,1.2865332953365915e-06,1.3380621016953668e-06
2023-03-21 20:30:00,-5.777278518880851e-08,1.2693927251436761e-06,1.3136154864149221e-06
2023-03-21 20:45:00,-4.779618864416902e-08,1.252810520910961e-06,1.2857947897462738e-06
2023-03-21 21:00:00,-3.3912173228974775e-08,1.2367088568245085e-06,1.2554459303581559e-06
2023-03-21 21:15:00,-1.599865676421809e-08,1.2209845366979012e-06,1.223398704101208e-06
2023-03-21 21:30:00,6.109633372123002e-09,1.2056717187640335e-06,1.1902811561241101e-06
2023-03-21 21:45:00,3.239367951441374e-08,1.1907750833419241e-06,1.1565171525537872e-06
2023-03-21 22:00:00,6.27580296042128e-08,1.1764097405038114e-06,1.1223039325074002e-06
2023-03-21 22:15:00,9.695991423265287e-08,1.1626997628257304e-06,1.0876712174179685e-06
2023-03-21 22:30:00,1.3463522893647033e-07,1.1498490854318899e-06,1.0526396610561145e-06
2023-03-21 22:45:00,1.7525384713577765e-07,1.1379997628375048e-06,1.0172188021322083e-06
