Time,T3,T4
2023-03-24 13:30:00,,2.3207775313610044e-06
2023-03-24 13:45:00,,2.310355139859536e-06
2023-03-24 14:00:00,,2.299457659744245e-06
2023-03-24 14:15:00,,2.2881102006550024e-06
2023-03-24 14:30:00,,2.276573311615479e-06
2023-03-24 14:45:00,,2.2646746560535766e-06
2023-03-24 15:00:00,,2.253099996870802e-06
2023-03-24 15:15:00,,2.2413380848809644e-06
2023-03-24 15:30:00,,2.229528076418205e-06
2023-03-24 15:45:00,,2.2179444100509926e-06
2023-03-24 16:00:00,,2.2067686516240486e-06
2023-03-24 16:15:00,,2.195709434790487e-06
2023-03-24 16:30:00,,2.185177136367994e-06
2023-03-24 16:45:00,,2.1750408090298194e-06
2023-03-24 17:00:00,,2.165529399084912e-06
2023-03-24 17:15:00,,2.156763743170426e-06
2023-03-24 17:30:00,,2.1480891775073154e-06
2023-03-24 17:45:00,,2.140203779670391e-06
2023-03-24 18:00:00,,2.1327278992789e-06
2023-03-24 18:15:00,,2.125726770088814e-06
2023-03-24 18:30:00,,2.1191888128113627e-06
2023-03-24 18:45:00,,2.113159127348232e-06
2023-03-24 19:00:00,,2.107553713865288e-06
2023-03-24 19:15:00,,2.102708340918526e-06
2023-03-24 19:30:00,,2.098255509257347e-06
2023-03-24 19:45:00,,2.094115567784367e-06
2023-03-24 20:00:00,,2.0902799897440455e-06
2023-03-24 20:15:00,,2.0866877576173293e-06
2023-03-24 20:30:00,,2.083269453299263e-06
2023-03-24 20:45:00,,2.0799862769501408e-06
2023-03-24 21:00:00,,2.0765236255238352e-06
2023-03-24 21:15:00,,2.072813975995126e-06
2023-03-24 21:30:00,,2.069141119745928e-06
2023-03-24 21:45:00,,2.065459070049907e-06
2023-03-24 22:00:00,,2.0617272846314258e-06
2023-03-24 22:15:00,,2.0576789879008254e-06
2023-03-24 22:30:00,,2.0535578340464892e-06
2023-03-24 22:45:00,,2.049127334833295e-06
2023-03-24 23:00:00,,2.0445528867445202e-06
2023-03-24 23:15:00,,2.0397927184506893e-06
2023-03-24 23:30:00,,2.0348807976081835e-06
2023-03-24 23:45:00,,2.029672404814395e-06
2023-03-25 00:00:00,,2.0241172911661285e-06
2023-03-25 00:15:00,,2.0183284529969706e-06
2023-03-25 00:30:00,,2.0122301873383536e-06
2023-03-25 00:45:00,,2.005954992910307e-06
2023-03-25 01:00:00,,1.999299770272496e-06
2023-03-25 01:15:00,,1.9924749985641245e-06
2023-03-25 01:30:00,,1.9854032359803903e-06
2023-03-25 01:45:00,,1.9781583172775077e-06
2023-03-25 02:00:00,,1.9706982977937238e-06
2023-03-25 02:15:00,,1.963022332608465e-06
2023-03-25 02:30:00,,1.955382245136283e-06
2023-03-25 02:45:00,,1.9476819775138137e-06
2023-03-25 03:00:00,,1.9399059253632395e-06
2023-03-25 03:15:00,,1.932125513225713e-06
2023-03-25 03:30:00,,1.9243513320655623e-06
2023-03-25 03:45:00,,1.916694393664756e-06
2023-03-25 04:00:00,,1.9089859884237844e-06
2023-03-25 04:15:00,,1.9013566357676459e-06
2023-03-25 04:30:00,,1.893930870583465e-06
2023-03-25 04:45:00,,1.8866811119667817e-06
2023-03-25 05:00:00,,1.8792928487797657e-06
2023-03-25 05:15:00,,1.87262147524174e-06
2023-03-25 05:30:00,,1.8661306890572356e-06
2023-03-25 05:45:00,,1.8598263940515894e-06
2023-03-25 06:00:00,,1.8537135478197086e-06
2023-03-25 06:15:00,,1.8477265167409067e-06
2023-03-25 06:30:00,,1.8423191251278962e-06
2023-03-25 06:45:00,,1.8371238882518777e-06
2023-03-25 07:00:00,,1.8321363877655365e-06
2023-03-25 07:15:00,,1.8276717399358994e-06
2023-03-25 07:30:00,,1.8233980147447535e-06
2023-03-25 07:45:00,,1.8193042940905616e-06
2023-03-25 08:00:00,,1.815346685284043e-06
2023-03-25 08:15:00,,1.8115840220493685e-06
2023-03-25 08:30:00,,1.8082624448419224e-06
2023-03-25 08:45:00,,1.8047564944359965e-06
2023-03-25 09:00:00,,1.8016656487030377e-06
2023-03-25 09:15:00,,1.7986608252274494e-06
2023-03-25 09:30:00,,1.7960251831814652e-06
2023-03-25 09:45:00,,1.7931112183801076e-06
2023-03-25 10:00:00,,1.7904615497054677e-06
2023-03-25 10:15:00,,1.787736699120509e-06
2023-03-25 10:30:00,,1.7848598365176812e-06
2023-03-25 10:45:00,,1.7815690816975524e-06
2023-03-25 11:00:00,,1.7782589575276768e-06
2023-03-25 11:15:00,,1.7746957326786626e-06
2023-03-25 11:30:00,,1.7706724145768321e-06
2023-03-25 11:45:00,,1.7662495711015676e-06
2023-03-25 12:00:00,,1.7612112695517404e-06
2023-03-25 12:15:00,,1.7555855241562625e-06
2023-03-25 12:30:00,,1.7494042364610208e-06
2023-03-25 12:45:00,,1.7425279649902381e-06
2023-03-25 13:00:00,,1.7350231468576196e-06
2023-03-25 13:15:00,,1.7269028108608074e-06
2023-03-25 13:30:00,,1.7183249942153289e-06
2023-03-25 13:45:00,,1.7093089533701433e-06
2023-03-25 14:00:00,,1.7000246723831625e-06
2023-03-25 14:15:00,,1.6906749729417912e-06
2023-03-25 14:30:00,,1.6812999756595735e-06
2023-03-25 14:45:00,,1.672107473663826e-06
2023-03-25 15:00:00,,1.6633545508874903e-06
2023-03-25 15:15:00,,1.6551973986834596e-06
2023-03-25 15:30:00,,1.6477436808670845e-06
2023-03-25 15:45:00,,1.6413419455436692e-06
2023-03-25 16:00:00,,1.6360037770963412e-06
2023-03-25 16:15:00,,1.6318095049983403e-06
2023-03-25 16:30:00,,1.6286967073113875e-06
2023-03-25 16:45:00,,1.6269919336315549e-06
2023-03-25 17:00:00,,1.6267473790407525e-06
2023-03-25 17:15:00,,1.62771432643853e-06
2023-03-25 17:30:00,,1.629915170586884e-06
2023-03-25 17:45:00,,1.633691588753189e-06
2023-03-25 18:00:00,,1.6387657126647157e-06
2023-03-25 18:15:00,,1.6450198786851474e-06
2023-03-25 18:30:00,,1.652416614837094e-06
2023-03-25 18:45:00,,1.661073868138507e-06
2023-03-25 19:00:00,,1.6707514245194569e-06
2023-03-25 19:15:00,,1.6814455236568526e-06
2023-03-25 19:30:00,,1.6927475607582021e-06
2023-03-25 19:45:00,,1.7052131892646754e-06
2023-03-25 20:00:00,,1.718413558328372e-06
2023-03-25 20:15:00,,1.731894536636478e-06
2023-03-25 20:30:00,,1.7458888702922685e-06
2023-03-25 20:45:00,,1.7602810287395626e-06
2023-03-25 21:00:00,,1.7749517019034252e-06
2023-03-25 21:15:00,,1.7895065494621864e-06
2023-03-25 21:30:00,,1.8041469496649033e-06
2023-03-25 21:45:00,,1.818512132974469e-06
2023-03-25 22:00:00,,1.8327606952913104e-06
2023-03-25 22:15:00,,1.846593763439716e-06
2023-03-25 22:30:00,,1.8601422592284156e-06
2023-03-25 22:45:00,,1.8731411653062382e-06
2023-03-25 23:00:00,,1.8855108748507034e-06
2023-03-25 23:15:00,,1.8974457025581771e-06
2023-03-25 23:30:00,,1.908830155532389e-06
2023-03-25 23:45:00,,1.9194429107903463e-06
2023-03-26 00:00:00,,1.92947720747735e-06
2023-03-26 00:15:00,,1.938959084060204e-06
2023-03-26 00:30:00,,1.9477363924732287e-06
2023-03-26 00:45:00,,1.95579898018052e-06
2023-03-26 01:00:00,,1.963359771223143e-06
2023-03-26 01:15:00,,1.9704604926366616e-06
2023-03-26 01:30:00,,1.9770678950300428e-06
2023-03-26 01:45:00,,1.9834684629053553e-06
2023-03-26 02:00:00,,1.9894378221475033e-06
2023-03-26 02:15:00,,1.9953488337503003e-06
2023-03-26 02:30:00,,2.0009022096499513e-06
2023-03-26 02:45:00,,2.0065532260774763e-06
2023-03-26 03:00:00,,2.0123305011161674e-06
2023-03-26 03:15:00,,2.0182266188548415e-06
2023-03-26 03:30:00,,2.0242887605600024e-06
2023-03-26 03:45:00,,2.030452410423556e-06
2023-03-26 04:00:00,,2.036871338144159e-06
2023-03-26 04:15:00,,2.0435860842329876e-06
2023-03-26 04:30:00,,2.0509155233687852e-06
2023-03-26 04:45:00,,2.058421734350817e-06
2023-03-26 05:00:00,,2.066367281074642e-06
2023-03-26 05:15:00,,2.074581586196215e-06
2023-03-26 05:30:00,,2.0831598406073813e-06
2023-03-26 05:45:00,,2.092584379327902e-06
2023-03-26 06:00:00,,2.1026748560060377e-06
2023-03-26 06:15:00,,2.113333706857332e-06
2023-03-26 06:30:00,,2.1244979006103962e-06
2023-03-26 06:45:00,,2.135878889613799e-06
