Time,T1,T2
2023-03-24 03:15:00,,2.0275061242410548e-05
2023-03-24 03:30:00,,2.0254057895206454e-05
2023-03-24 03:45:00,,2.0232379386222953e-05
2023-03-24 04:00:00,,2.0210769660992387e-05
2023-03-24 04:15:00,,2.0189008568917083e-05
2023-03-24 04:30:00,,2.0166768429480237e-05
2023-03-24 04:45:00,,2.014454804923842e-05
2023-03-24 05:00:00,,2.0122755889145552e-05
2023-03-24 05:15:00,,2.010057886767637e-05
2023-03-24 05:30:00,,2.007835547124382e-05
2023-03-24 05:45:00,,2.0056592024020816e-05
2023-03-24 06:00:00,,2.003452565839612e-05
2023-03-24 06:15:00,,2.001300473375751e-05
2023-03-24 06:30:00,,1.999145646277361e-05
2023-03-24 06:45:00,,1.9969678425611135e-05
2023-03-24 07:00:00,,1.9947719766025458e-05
2023-03-24 07:15:00,,1.9926382916109155e-05
2023-03-24 07:30:00,,1.9904863767687046e-05
2023-03-24 07:45:00,,1.9883830120964324e-05
2023-03-24 08:00:00,,1.9862604872396047e-05
2023-03-24 08:15:00,,1.9841319061958127e-05
2023-03-24 08:30:00,,1.9820022471382607e-05
2023-03-24 08:45:00,,1.9798650665323364e-05
2023-03-24 09:00:00,,1.977712924090502e-05
2023-03-24 09:15:00,,1.975537511610301e-05
2023-03-24 09:30:00,,1.973311161617916e-05
2023-03-24 09:45:00,,1.9710246165398476e-05
2023-03-24 10:00:00,,1.9686668248057076e-05
2023-03-24 10:15:00,,1.9662128176659573e-05
2023-03-24 10:30:00,,1.9636576140340944e-05
2023-03-24 10:45:00,,1.9609998249852068e-05
2023-03-24 11:00:00,,1.958234319872145e-05
2023-03-24 11:15:00,,1.955355190450077e-05
2023-03-24 11:30:00,,1.9523954725526656e-05
2023-03-24 11:45:00,,1.9493516976093432e-05
2023-03-24 12:00:00,,1.946227918136391e-05
2023-03-24 12:15:00,,1.943011338244985e-05
2023-03-24 12:30:00,,1.9397339053715206e-05
2023-03-24 12:45:00,,1.9364076741895536e-05
2023-03-24 13:00:00,,1.93311696422217e-05
2023-03-24 13:15:00,,1.929776979101487e-05
2023-03-24 13:30:00,,1.9264626929910774e-05
2023-03-24 13:45:00,,1.9231195994851082e-05
2023-03-24 14:00:00,,1.919828428248791e-05
2023-03-24 14:15:00,,1.9166357270897815e-05
2023-03-24 14:30:00,,1.9135579629285574e-05
2023-03-24 14:45:00,,1.910539382996436e-05
2023-03-24 15:00:00,,1.9076226966992088e-05
2023-03-24 15:15:00,,1.9048496701459603e-05
2023-03-24 15:30:00,,1.9022617832456157e-05
2023-03-24 15:45:00,,1.8998529188208292e-05
2023-03-24 16:00:00,,1.8975983728982666e-05
2023-03-24 16:15:00,,1.895576995391477e-05
2023-03-24 16:30:00,,1.8936877424917204e-05
2023-03-24 16:45:00,,1.8919759983697603e-05
2023-03-24 17:00:00,,1.8903891426187357e-05
2023-03-24 17:15:00,,1.888960263389705e-05
2023-03-24 17:30:00,,1.887599912455489e-05
2023-03-24 17:45:00,,1.886357197342047e-05
2023-03-24 18:00:00,,1.8852015609924508e-05
2023-03-24 18:15:00,,1.8841608053105935e-05
2023-03-24 18:30:00,,1.8832457880686127e-05
2023-03-24 18:45:00,,1.88232512676323e-05
2023-03-24 19:00:00,,1.8814245260551868e-05
2023-03-24 19:15:00,,1.88051426679927e-05
2023-03-24 19:30:00,,1.8795909170891962e-05
2023-03-24 19:45:00,,1.878665912988148e-05
2023-03-24 20:00:00,,1.8776724744845275e-05
2023-03-24 20:15:00,,1.8766083621914887e-05
2023-03-24 20:30:00,,1.8754647618688362e-05
2023-03-24 20:45:00,,1.8742398712694216e-05
2023-03-24 21:00:00,,1.8729251144887116e-05
2023-03-24 21:15:00,,1.8715208159942133e-05
2023-03-24 21:30:00,,1.870043246947931e-05
2023-03-24 21:45:00,,1.8685009418935702e-05
2023-03-24 22:00:00,,1.866842572176228e-05
2023-03-24 22:15:00,,1.8651052085340992e-05
2023-03-24 22:30:00,,1.8632957479746642e-05
2023-03-24 22:45:00,,1.8613802968762116e-05
2023-03-24 23:00:00,,1.859372388096852e-05
2023-03-24 23:15:00,,1.8572953690489113e-05
2023-03-24 23:30:00,,1.8551270655260427e-05
2023-03-24 23:45:00,,1.852882050385713e-05
2023-03-25 00:00:00,,1.8505741534094074e-05
2023-03-25 00:15:00,,1.8481950577710612e-05
2023-03-25 00:30:00,,1.8457747355620708e-05
2023-03-25 00:45:00,,1.8433061993625526e-05
2023-03-25 01:00:00,,1.840783398178043e-05
2023-03-25 01:15:00,,1.8382311599183848e-05
2023-03-25 01:30:00,,1.8356594250147962e-05
2023-03-25 01:45:00,,1.8331073866647033e-05
2023-03-25 02:00:00,,1.83052328231969e-05
2023-03-25 02:15:00,,1.8279796761730803e-05
2023-03-25 02:30:00,,1.825449354522449e-05
2023-03-25 02:45:00,,1.8229463989401846e-05
2023-03-25 03:00:00,,1.8204717272736354e-05
2023-03-25 03:15:00,,1.8181030867670664e-05
2023-03-25 03:30:00,,1.8157741207775765e-05
2023-03-25 03:45:00,,1.8134879691642494e-05
2023-03-25 04:00:00,,1.8112768747354655e-05
2023-03-25 04:15:00,,1.809162996733362e-05
2023-03-25 04:30:00,,1.8071425667829747e-05
2023-03-25 04:45:00,,1.805130817250166e-05
2023-03-25 05:00:00,,1.803170632450237e-05
2023-03-25 05:15:00,,1.8013058316569644e-05
2023-03-25 05:30:00,,1.7994881051072852e-05
2023-03-25 05:45:00,,1.7977203470308376e-05
2023-03-25 06:00:00,,1.7960008878211437e-05
2023-03-25 06:15:00,,1.7943698827862095e-05
2023-03-25 06:30:00,,1.792740523588442e-05
2023-03-25 06:45:00,,1.7912131571112672e-05
2023-03-25 07:00:00,,1.789684360827983e-05
2023-03-25 07:15:00,,1.7882129582204724e-05
2023-03-25 07:30:00,,1.7867892517738088e-05
2023-03-25 07:45:00,,1.7854262888896215e-05
2023-03-25 08:00:00,,1.784082266051569e-05
2023-03-25 08:15:00,,1.782753246801558e-05
2023-03-25 08:30:00,,1.7814168857039346e-05
2023-03-25 08:45:00,,1.780127812071483e-05
2023-03-25 09:00:00,,1.7788103116464528e-05
2023-03-25 09:15:00,,1.7774875625710258e-05
2023-03-25 09:30:00,,1.7761086571757516e-05
2023-03-25 09:45:00,,1.774696511426468e-05
2023-03-25 10:00:00,,1.773191329590365e-05
2023-03-25 10:15:00,,1.7715849292504774e-05
2023-03-25 10:30:00,,1.769856843587279e-05
2023-03-25 10:45:00,,1.7680170040558646e-05
2023-03-25 11:00:00,,1.7660324636779102e-05
2023-03-25 11:15:00,,1.763876643887808e-05
2023-03-25 11:30:00,,1.761555261208499e-05
2023-03-25 11:45:00,,1.7590555482191226e-05
2023-03-25 12:00:00,,1.7563950636366122e-05
2023-03-25 12:15:00,,1.753576429233803e-05
2023-03-25 12:30:00,,1.750597906129148e-05
2023-03-25 12:45:00,,1.7475007607099197e-05
2023-03-25 13:00:00,,1.744332866580199e-05
2023-03-25 13:15:00,,1.7411351974814806e-05
2023-03-25 13:30:00,,1.7379390459300784e-05
2023-03-25 13:45:00,,1.734777003074389e-05
2023-03-25 14:00:00,,1.7317521608742876e-05
2023-03-25 14:15:00,,1.7289076151161274e-05
2023-03-25 14:30:00,,1.7262293285840047e-05
2023-03-25 14:45:00,,1.7237813025196698e-05
2023-03-25 15:00:00,,1.7216313567214423e-05
2023-03-25 15:15:00,,1.7198248469161475e-05
2023-03-25 15:30:00,,1.7183584651543847e-05
2023-03-25 15:45:00,,1.717305193244995e-05
2023-03-25 16:00:00,,1.7165398241108682e-05
2023-03-25 16:15:00,,1.716058577194419e-05
2023-03-25 16:30:00,,1.715728253383406e-05
2023-03-25 16:45:00,,1.71567826876995e-05
2023-03-25 17:00:00,,1.7159111045981803e-05
2023-03-25 17:15:00,,1.716384500201655e-05
2023-03-25 17:30:00,,1.7170258309839447e-05
2023-03-25 17:45:00,,1.7178424666028238e-05
2023-03-25 18:00:00,,1.7187934327574412e-05
2023-03-25 18:15:00,,1.7199178448881617e-05
2023-03-25 18:30:00,,1.7211563571646776e-05
2023-03-25 18:45:00,,1.722425826328011e-05
2023-03-25 19:00:00,,1.7237395125576922e-05
2023-03-25 19:15:00,,1.724953667270026e-05
2023-03-25 19:30:00,,1.72615191215992e-05
2023-03-25 19:45:00,,1.7272486227605315e-05
2023-03-25 20:00:00,,1.728255887251237e-05
2023-03-25 20:15:00,,1.7291263177496612e-05
2023-03-25 20:30:00,,1.7298225295177075e-05
2023-03-25 20:45:00,,1.7303189550253796e-05
2023-03-25 21:00:00,,1.7306351588146733e-05
2023-03-25 21:15:00,,1.7307586335770076e-05
2023-03-25 21:30:00,,1.7306586214786915e-05
2023-03-25 21:45:00,,1.7303510628256624e-05
2023-03-25 22:00:00,,1.729822702597787e-05
2023-03-25 22:15:00,,1.7290627816299462e-05
2023-03-25 22:30:00,,1.7280915640666045e-05
2023-03-25 22:45:00,,1.7269112000294523e-05
2023-03-25 23:00:00,,1.7255221054566436e-05
2023-03-25 23:15:00,,1.7239483697342832e-05
2023-03-25 23:30:00,,1.722216710089031e-05
2023-03-25 23:45:00,,1.7203303347631104e-05
2023-03-26 00:00:00,,1.71830783027354e-05
2023-03-26 00:15:00,,1.716187003648286e-05
2023-03-26 00:30:00,,1.7139465931275553e-05
2023-03-26 00:45:00,,1.7116472646213438e-05
2023-03-26 01:00:00,,1.7092774106742017e-05
2023-03-26 01:15:00,,1.706854389980041e-05
2023-03-26 01:30:00,,1.7043954202345474e-05
2023-03-26 01:45:00,,1.701940565758172e-05
2023-03-26 02:00:00,,1.6995088789073108e-05
2023-03-26 02:15:00,,1.6971174201615807e-05
2023-03-26 02:30:00,,1.6947568417001895e-05
2023-03-26 02:45:00,,1.6924673575965725e-05
2023-03-26 03:00:00,,1.690230597909861e-05
2023-03-26 03:15:00,,1.6880550551127654e-05
2023-03-26 03:30:00,,1.6860308454689018e-05
2023-03-26 03:45:00,,1.6841151040130886e-05
2023-03-26 04:00:00,,1.6822601381937696e-05
2023-03-26 04:15:00,,1.6804975415698608e-05
2023-03-26 04:30:00,,1.6788708849061536e-05
2023-03-26 04:45:00,,1.6773155788007535e-05
2023-03-26 05:00:00,,1.6758647585180617e-05
2023-03-26 05:15:00,,1.674560515074518e-05
2023-03-26 05:30:00,,1.673363680551597e-05
2023-03-26 05:45:00,,1.6722740280931292e-05
2023-03-26 06:00:00,,1.6712906425113402e-05
2023-03-26 06:15:00,,1.670430384349887e-05
2023-03-26 06:30:00,,1.669673341775545e-05
2023-03-26 06:45:00,,1.669016286081111e-05
2023-03-26 07:00:00,,1.6685352290197164e-05
2023-03-26 07:15:00,,1.668063962614243e-05
2023-03-26 07:30:00,,1.667719382138108e-05
2023-03-26 07:45:00,,1.6674666276910434e-05
2023-03-26 08:00:00,,1.6672714631854702e-05
2023-03-26 08:15:00,,1.6671720956480886e-05
2023-03-26 08:30:00,,1.6671281868296058e-05
2023-03-26 08:45:00,,1.6671579910887723e-05
2023-03-26 09:00:00,,1.667206010436502e-05
2023-03-26 09:15:00,,1.6672879385450552e-05
2023-03-26 09:30:00,,1.6673727979338196e-05
2023-03-26 09:45:00,,1.6674692654673103e-05
2023-03-26 10:00:00,,1.667546844603294e-05
2023-03-26 10:15:00,,1.667593244209725e-05
2023-03-26 10:30:00,,1.6676125072045932e-05
2023-03-26 10:45:00,,1.6675847149837227e-05
2023-03-26 11:00:00,,1.66748472254066e-05
2023-03-26 11:15:00,,1.6673355113708558e-05
2023-03-26 11:30:00,,1.6671034133879486e-05
2023-03-26 11:45:00,,1.6667879730042426e-05
2023-03-26 12:00:00,,1.6663530469575722e-05
2023-03-26 12:15:00,,1.6657982488300975e-05
2023-03-26 12:30:00,,1.6651224672920866e-05
2023-03-26 12:45:00,,1.6643145728334876e-05
2023-03-26 13:00:00,,1.6633423218425818e-05
2023-03-26 13:15:00,,1.6622509938319372e-05
2023-03-26 13:30:00,,1.6610056086967402e-05
2023-03-26 13:45:00,,1.659738894138306e-05
2023-03-26 14:00:00,,1.65849848734367e-05
2023-03-26 14:15:00,,1.6574080251582866e-05
2023-03-26 14:30:00,,1.6564567974746092e-05
2023-03-26 14:45:00,,1.6556483370836286e-05
2023-03-26 15:00:00,,1.6549298909949354e-05
2023-03-26 15:15:00,,1.6543776715218876e-05
2023-03-26 15:30:00,,1.653974117566695e-05
2023-03-26 15:45:00,,1.6537553331337724e-05
2023-03-26 16:00:00,,1.6537124435331547e-05
2023-03-26 16:15:00,,1.653909433246309e-05
2023-03-26 16:30:00,,1.6543371088077947e-05
2023-03-26 16:45:00,,1.654952543744701e-05
2023-03-26 17:00:00,,1.655763821427506e-05
2023-03-26 17:15:00,,1.6567424048905455e-05
2023-03-26 17:30:00,,1.6578838971553874e-05
2023-03-26 17:45:00,,1.6592006318434047e-05
2023-03-26 18:00:00,,1.6605906929085875e-05
2023-03-26 18:15:00,,1.6619678752723468e-05
2023-03-26 18:30:00,,1.6636470906968206e-05
2023-03-26 18:45:00,,1.6652839182969865e-05
2023-03-26 19:00:00,,1.666915538767638e-05
2023-03-26 19:15:00,,1.668577614871738e-05
2023-03-26 19:30:00,,1.670266661648087e-05
2023-03-26 19:45:00,,1.6719852847398897e-05
2023-03-26 20:00:00,,1.6737347002909363e-05
2023-03-26 20:15:00,,1.6754539785826757e-05
2023-03-26 20:30:00,,1.677159815996961e-05
2023-03-26 20:45:00,,1.6788650802982562e-05
2023-03-26 21:00:00,,1.680562644333563e-05
2023-03-26 21:15:00,,1.682211398047444e-05
2023-03-26 21:30:00,,1.683825604241708e-05
2023-03-26 21:45:00,,1.6853770513590803e-05
2023-03-26 22:00:00,,1.6868613753803e-05
2023-03-26 22:15:00,,1.6882743553459593e-05
2023-03-26 22:30:00,,1.6896415528369206e-05
2023-03-26 22:45:00,,1.6909636959881138e-05
2023-03-26 23:00:00,,1.6922418096543587e-05
2023-03-26 23:15:00,,1.6934761009352225e-05
2023-03-26 23:30:00,,1.694681251627401e-05
2023-03-26 23:45:00,,1.695855564398033e-05
2023-03-27 00:00:00,,1.696994721612998e-05
2023-03-27 00:15:00,,1.69811248888832e-05
2023-03-27 00:30:00,,1.6992092388941298e-05
2023-03-27 00:45:00,,1.7003063395372458e-05
2023-03-27 01:00:00,,1.7013608710374824e-05
2023-03-27 01:15:00,,1.702426266039121e-05
2023-03-27 01:30:00,,1.7034729453104138e-05
2023-03-27 01:45:00,,1.704522332050356e-05
2023-03-27 02:00:00,,1.705600806599335e-05
2023-03-27 02:15:00,,1.7067160524643397e-05
2023-03-27 02:30:00,,1.7078019349728008e-05
2023-03-27 02:45:00,,1.708935008634987e-05
2023-03-27 03:00:00,,1.7101221988768606e-05
2023-03-27 03:15:00,,1.7113740946520204e-05
2023-03-27 03:30:00,,1.712656482182439e-05
2023-03-27 03:45:00,,1.7139460061874908e-05
2023-03-27 04:00:00,,1.7153450139191583e-05
2023-03-27 04:15:00,,1.716755613440924e-05
2023-03-27 04:30:00,,1.7182014081567495e-05
2023-03-27 04:45:00,,1.7196692027652755e-05
2023-03-27 05:00:00,,1.7211731363862455e-05
