sum_sq,df,F,PR(>F)
0.015616829420307848,1.0,1.7970850304095,0.22859041535879904
0.05214053588799609,6.0,,
0.01709615527854661,1.0,1.8406196563741581,0.22369955082187362
0.055729564397538955,6.0,,
0.01930166839850354,1.0,1.8893339902102593,0.21840493500924604
0.06129673789340604,6.0,,
0.021845278963869414,1.0,1.9177999814594522,0.21539472763220946
0.0683448091825877,6.0,,
0.02576607391605844,1.0,1.988197021234479,0.20820304533300946
0.07775710447466677,6.0,,
0.028230695756918518,1.0,2.022093851228002,0.20486315348860143
0.08376672251816869,6.0,,
0.02816576276856977,1.0,2.0359844017599182,0.20351673829252673
0.08300386607350164,6.0,,
0.026403339028003205,1.0,2.0391959615587276,0.2032072514185416
0.0776874989723526,6.0,,
0.025714268308860182,1.0,2.0336993202172042,0.20373735621532585
0.0758645136571531,6.0,,
0.02606381797346277,1.0,2.10037338602402,0.197438534192643
0.07445481307340665,6.0,,
0.02615777439624896,1.0,2.250645548326596,0.1842267125944738
0.0697340576325699,6.0,,
0.025773013638155914,1.0,2.33565957521161,0.17730437099102953
0.06620745740094651,6.0,,
0.024831257495084715,1.0,2.360438752409651,0.17535624594840282
0.063118581161411,6.0,,
0.022881141985160416,1.0,2.285115968695475,0.1813744212347738
0.060078724139911666,6.0,,
0.01951982563475804,1.0,2.044749247621108,0.20267369369606325
0.057277905320080785,6.0,,
0.01541998755971022,1.0,1.6889179088704487,0.24143888952719259
0.05478059346302913,6.0,,
0.011527761462480683,1.0,1.2981110908986206,0.29799273705677104
0.05328247270963795,6.0,,
0.009129712468853907,1.0,1.0432399533246615,0.34647301856487794
0.052507838334366556,6.0,,
0.007542797106613419,1.0,0.8631652093257314,0.38870348865825627
0.052431194110607426,6.0,,
0.006199883349043453,1.0,0.6999445118567024,0.43485084136760616
0.053146070101448874,6.0,,
0.0064185994423881934,1.0,0.7240319538210507,0.4274713395482976
0.053190465491316646,6.0,,
0.0073474769415958685,1.0,0.8600379753147861,0.38950968952752874
0.051259203564167646,6.0,,
0.007908025091662439,1.0,1.0556395974262294,0.3438377889413274
0.04494730082658767,6.0,,
0.008083628041252757,1.0,1.3515130819469157,0.2891584105115453
0.03588701352239044,6.0,,
0.006347131268376331,1.0,1.4617641417493288,0.27212651475707766
0.026052621296814266,6.0,,
0.003217063057897129,1.0,0.9821674293628474,0.3599326990679981
0.019652838986836115,6.0,,
0.003217057831392773,1.0,0.9821613628121697,0.3599340772593444
0.01965292844863014,6.0,,
0.0004161412698718866,1.0,0.1486816913036939,0.7130987445304389
0.01679324197443594,6.0,,
0.00015802404581395036,1.0,0.060874494214634194,0.8133438259267503
0.015575394705386627,6.0,,
0.0011265122265007117,1.0,0.4226712023778086,0.5396865442897709
0.015991326877676917,6.0,,
0.003439044211398129,1.0,0.9756958157225073,0.36140773077329047
0.02114825638881008,6.0,,
0.005461109058905587,1.0,1.1712001177110434,0.32071932825883215
0.027976990317821717,6.0,,
0.005919736445043519,1.0,1.1569095897769184,0.3234447589956575
0.030701118725370728,6.0,,
0.008266855140136194,1.0,1.2766479536159547,0.3016594290449578
0.038852630202655176,6.0,,
0.01010407974944563,1.0,1.0880341675303395,0.33710031302371446
0.05571927822292702,6.0,,
0.014949718617637484,1.0,1.2605551395488492,0.3044540424967629
0.07115778508342585,6.0,,
0.018502334673096293,1.0,1.2022266956305832,0.31492301861814764
0.09234032852709988,6.0,,
0.018502376626466862,1.0,1.2022264269086715,0.3149230681176942
0.09234055854541158,6.0,,
0.024357214639106745,1.0,1.234249968458686,0.30910817920180084
0.11840655585929821,6.0,,
0.029017687025714927,1.0,0.9523341635512224,0.3668139552477739
0.18282040991268614,6.0,,
0.03240716262054167,1.0,0.7445097174599947,0.42136499997266724
0.26116915758550613,6.0,,
0.07075845183737335,1.0,1.339054302470449,0.2911836041644971
0.31705264696209684,6.0,,
0.07075782678903988,1.0,1.339039444410404,0.2911860321742763
0.317053364265287,6.0,,
0.22289702799868505,1.0,2.6564825207924163,0.15425084924306492
0.5034409816455994,6.0,,
0.016724194525751235,1.0,0.38310746835128584,0.5586970539425602
0.2619243304922918,6.0,,
0.01715686143550452,1.0,0.39303009595416405,0.5538013415083374
0.26191675821444554,6.0,,
0.01655594245817898,1.0,0.3724578242674998,0.5640526730238863
0.26670309569797324,6.0,,
0.014571853088245205,1.0,0.3133613761835391,0.5958886074254672
0.2790105136577582,6.0,,
0.011895907580900193,1.0,0.18182378902738836,0.684685081117663
0.39255284397714196,6.0,,
0.046806218518473795,1.0,0.4704065032335169,0.5184094161464805
0.5970098397458398,6.0,,
0.02488697388999551,1.0,0.544457929018453,0.48843384344063684
0.27425781751249356,6.0,,
