Date_Time,WSE
2023-03-02 00:00:00,2721.443608635781
2023-03-02 00:15:00,2721.443608635781
2023-03-02 00:30:00,2721.446527834634
2023-03-02 00:45:00,2721.443028794913
2023-03-02 01:00:00,2721.4447783147734
2023-03-02 01:15:00,2721.443018797657
2023-03-02 01:30:00,2721.4465178373775
2023-03-02 01:45:00,2721.444188476649
2023-03-02 02:00:00,2721.443018797657
2023-03-02 02:15:00,2721.444768317517
2023-03-02 02:30:00,2721.44768751637
2023-03-02 02:45:00,2721.4459379965097
2023-03-02 03:00:00,2721.4470976782454
2023-03-02 03:15:00,2721.445348158385
2023-03-02 03:30:00,2721.445348158385
2023-03-02 03:45:00,2721.4459379965097
2023-03-02 04:00:00,2721.444188476649
2023-03-02 04:15:00,2721.444188476649
2023-03-02 04:30:00,2721.4453581556413
2023-03-02 04:45:00,2721.443608635781
2023-03-02 05:00:00,2721.4418591159206
2023-03-02 05:15:00,2721.4418591159206
2023-03-02 05:30:00,2721.4453581493226
2023-03-02 05:45:00,2721.4453581556413
2023-03-02 06:00:00,2721.4453581493226
2023-03-02 06:15:00,2721.4436086297183
2023-03-02 06:30:00,2721.4453581493226
2023-03-02 06:45:00,2721.4436086297183
2023-03-02 07:00:00,2721.4436086297183
2023-03-02 07:15:00,2721.4418591101144
2023-03-02 07:30:00,2721.4436086297183
2023-03-02 07:45:00,2721.4418591101144
2023-03-02 08:00:00,2721.4453581493226
2023-03-02 08:15:00,2721.4441884705016
2023-03-02 08:30:00,2721.4441884705016
2023-03-02 08:45:00,2721.442438950897
2023-03-02 09:00:00,2721.441279269331
2023-03-02 09:15:00,2721.441279269331
2023-03-02 09:30:00,2721.442438950897
2023-03-02 09:45:00,2721.440689431293
2023-03-02 10:00:00,2721.438939911689
2023-03-02 10:15:00,2721.4360207132636
2023-03-02 10:30:00,2721.4348510344425
2023-03-02 10:45:00,2721.4348510344425
2023-03-02 11:00:00,2721.4366005540464
2023-03-02 11:15:00,2721.438350073651
2023-03-02 11:30:00,2721.438350073651
2023-03-02 11:45:00,2721.4371903920846
2023-03-02 12:00:00,2721.4354408724803
2023-03-02 12:15:00,2721.4366005540464
2023-03-02 12:30:00,2721.4366005540464
2023-03-02 12:45:00,2721.438350073651
2023-03-02 13:00:00,2721.4371903920846
2023-03-02 13:15:00,2721.438939911689
2023-03-02 13:30:00,2721.4366005540464
2023-03-02 13:45:00,2721.438350073651
2023-03-02 14:00:00,2721.4371903920846
2023-03-02 14:15:00,2721.4354408724803
2023-03-02 14:30:00,2721.438939911689
2023-03-02 14:45:00,2721.4383600647293
2023-03-02 15:00:00,2721.4383600647293
2023-03-02 15:15:00,2721.4366105454237
2023-03-02 15:30:00,2721.4401095840344
2023-03-02 15:45:00,2721.4401095840344
2023-03-02 16:00:00,2721.4401095840344
2023-03-02 16:15:00,2721.437190386108
2023-03-02 16:30:00,2721.437190386108
2023-03-02 16:45:00,2721.4389399054135
2023-03-02 17:00:00,2721.437780224045
2023-03-02 17:15:00,2721.4366105454237
2023-03-02 17:30:00,2721.4360307047396
2023-03-02 17:45:00,2721.4389399054135
2023-03-02 18:00:00,2721.4400995867813
2023-03-02 18:15:00,2721.4406894247186
2023-03-02 18:30:00,2721.442438944024
2023-03-02 18:45:00,2721.4441884633293
2023-03-02 19:00:00,2721.4441884633293
2023-03-02 19:15:00,2721.4436086226456
2023-03-02 19:30:00,2721.4453581419507
2023-03-02 19:45:00,2721.4453581419507
2023-03-02 20:00:00,2721.4453581419507
2023-03-02 20:15:00,2721.4471076612563
2023-03-02 20:30:00,2721.4441884633293
2023-03-02 20:45:00,2721.4441884633293
2023-03-02 21:00:00,2721.445937982635
2023-03-02 21:15:00,2721.4441884633293
2023-03-02 21:30:00,2721.4453581419507
2023-03-02 21:45:00,2721.4471076612563
2023-03-02 22:00:00,2721.4471076612563
2023-03-02 22:15:00,2721.4488571805614
2023-03-02 22:30:00,2721.4453581419507
2023-03-02 22:45:00,2721.4453581419507
2023-03-02 23:00:00,2721.4488571805614
2023-03-02 23:15:00,2721.4430187777357
2023-03-02 23:30:00,2721.44768750194
2023-03-02 23:45:00,2721.4488571805614
2023-03-03 00:00:00,2721.4471076535856
2023-03-03 00:15:00,2721.448857172592
2023-03-03 00:30:00,2721.4506066915983
2023-03-03 00:45:00,2721.4506066915983
2023-03-03 01:00:00,2721.4506066915983
2023-03-03 01:15:00,2721.452356210605
2023-03-03 01:30:00,2721.452356210605
2023-03-03 01:45:00,2721.450606699867
2023-03-03 02:00:00,2721.45177637002
2023-03-03 02:15:00,2721.448857172592
2023-03-03 02:30:00,2721.45177637002
2023-03-03 02:45:00,2721.4506066915983
2023-03-03 03:00:00,2721.4500268510133
2023-03-03 03:15:00,2721.4506066915983
2023-03-03 03:30:00,2721.4506066915983
2023-03-03 03:45:00,2721.448857172592
2023-03-03 04:00:00,2721.448857172592
2023-03-03 04:15:00,2721.4506066915983
2023-03-03 04:30:00,2721.448857172592
2023-03-03 04:45:00,2721.4506066915983
2023-03-03 05:00:00,2721.448857172592
2023-03-03 05:15:00,2721.4506066915983
2023-03-03 05:30:00,2721.4506066915983
2023-03-03 05:45:00,2721.4506066915983
2023-03-03 06:00:00,2721.4500268510133
2023-03-03 06:15:00,2721.4500268510133
2023-03-03 06:30:00,2721.4500268510133
2023-03-03 06:45:00,2721.45177637002
2023-03-03 07:00:00,2721.45177637002
2023-03-03 07:15:00,2721.4552754080332
2023-03-03 07:30:00,2721.4535258890264
2023-03-03 07:45:00,2721.45177637002
