time,P2,P3,P4,P6,,,,
7/14/2021 19:30,0.04451264,0.07943419,0.13855935,0.046702433,4.451264,7.943419,13.855935,4.6702433
7/14/2021 19:45,0.044578666,0.079794125,0.138888571,0.046799498,4.4578666,7.9794125,13.8888571,4.6799498
7/14/2021 20:00,0.044644692,0.08015406,0.139217792,0.046896564,4.4644692,8.015406,13.9217792,4.6896564
7/14/2021 20:15,0.044615347,0.079994089,0.139071472,0.046853424,4.4615347,7.9994089,13.9071472,4.6853424
7/14/2021 20:30,0.044586002,0.079834118,0.138925151,0.046810283,4.4586002,7.9834118,13.8925151,4.6810283
7/14/2021 20:45,0.044615347,0.079994089,0.139071472,0.046853424,4.4615347,7.9994089,13.9071472,4.6853424
7/14/2021 21:00,0.044644692,0.08015406,0.139217792,0.046896564,4.4644692,8.015406,13.9217792,4.6896564
7/14/2021 21:15,0.044652028,0.080194053,0.139254373,0.046907349,4.4652028,8.0194053,13.9254373,4.6907349
7/14/2021 21:30,0.044659364,0.080234046,0.139290953,0.046918134,4.4659364,8.0234046,13.9290953,4.6918134
7/14/2021 21:45,0.044652028,0.080194053,0.139254373,0.046907349,4.4652028,8.0194053,13.9254373,4.6907349
7/14/2021 22:00,0.044644692,0.08015406,0.139217792,0.046896564,4.4644692,8.015406,13.9217792,4.6896564
7/14/2021 22:15,0.044652028,0.080194053,0.139254373,0.046907349,4.4652028,8.0194053,13.9254373,4.6907349
7/14/2021 22:30,0.044659364,0.080234046,0.139290953,0.046918134,4.4659364,8.0234046,13.9290953,4.6918134
7/14/2021 22:45,0.044703382,0.080474003,0.139510434,0.046982845,4.4703382,8.0474003,13.9510434,4.6982845
7/14/2021 23:00,0.044747399,0.080713959,0.139729914,0.047047555,4.4747399,8.0713959,13.9729914,4.7047555
7/14/2021 23:15,0.044732727,0.080633974,0.139656754,0.047025985,4.4732727,8.0633974,13.9656754,4.7025985
7/14/2021 23:30,0.044718054,0.080553988,0.139583594,0.047004415,4.4718054,8.0553988,13.9583594,4.7004415
7/14/2021 23:45,0.044740063,0.080673967,0.139693334,0.04703677,4.4740063,8.0673967,13.9693334,4.703677
7/15/2021 0:00,0.044762072,0.080793945,0.139803075,0.047069126,4.4762072,8.0793945,13.9803075,4.7069126
7/15/2021 0:15,0.044762072,0.080793945,0.139803075,0.047069126,4.4762072,8.0793945,13.9803075,4.7069126
7/15/2021 0:30,0.044762072,0.080793945,0.139803075,0.047069126,4.4762072,8.0793945,13.9803075,4.7069126
7/15/2021 0:45,0.044813425,0.065073894,0.140059136,0.047144621,4.4813425,6.5073894,14.0059136,4.7144621
7/15/2021 1:00,0.044864779,0.065353844,0.140315197,0.047220117,4.4864779,6.5353844,14.0315197,4.7220117
7/15/2021 1:15,0.044967486,0.065913743,0.140827319,0.047371108,4.4967486,6.5913743,14.0827319,4.7371108
7/15/2021 1:30,0.045070193,0.066473642,0.141339441,0.047522099,4.5070193,6.6473642,14.1339441,4.7522099
7/15/2021 1:45,0.045429669,0.068433288,0.143131868,0.048050569,4.5429669,6.8433288,14.3131868,4.8050569
7/15/2021 2:00,0.045789144,0.070392935,0.144924295,0.048579038,4.5789144,7.0392935,14.4924295,4.8579038
7/15/2021 2:15,0.046067921,0.071912661,0.13381434,0.048988872,4.6067921,7.1912661,13.381434,4.8988872
7/15/2021 2:30,0.046346698,0.073432387,0.135204386,0.049398705,4.6346698,7.3432387,13.5204386,4.9398705
7/15/2021 2:45,0.046229318,0.072792502,0.134619104,0.049226144,4.6229318,7.2792502,13.4619104,4.9226144
7/15/2021 3:00,0.046111939,0.072152617,0.134033821,0.049053582,4.6111939,7.2152617,13.4033821,4.9053582
7/15/2021 3:15,0.045928533,0.071152798,0.133119318,0.048783955,4.5928533,7.1152798,13.3119318,4.8783955
7/15/2021 3:30,0.045745127,0.070152978,0.144704814,0.048514328,4.5745127,7.0152978,14.4704814,4.8514328
7/15/2021 3:45,0.04570111,0.069913022,0.144485333,0.048449617,4.570111,6.9913022,14.4485333,4.8449617
7/15/2021 4:00,0.045657092,0.069673065,0.144265852,0.048384907,4.5657092,6.9673065,14.4265852,4.8384907
7/15/2021 4:15,0.045752463,0.070192971,0.144741394,0.048525113,4.5752463,7.0192971,14.4741394,4.8525113
7/15/2021 4:30,0.045847834,0.070712877,0.132716936,0.048665319,4.5847834,7.0712877,13.2716936,4.8665319
7/15/2021 4:45,0.046177965,0.072512553,0.134363043,0.049150648,4.6177965,7.2512553,13.4363043,4.9150648
7/15/2021 5:00,0.046508095,0.074312228,0.136009149,0.049635977,4.6508095,7.4312228,13.6009149,4.9635977
7/15/2021 5:15,0.046625475,0.074952112,0.136594431,0.049808539,4.6625475,7.4952112,13.6594431,4.9808539
7/15/2021 5:30,0.046742855,0.075591997,0.137179714,0.0499811,4.6742855,7.5591997,13.7179714,4.99811
7/15/2021 5:45,0.046647484,0.075072091,0.136704172,0.049840894,4.6647484,7.5072091,13.6704172,4.9840894
7/15/2021 6:00,0.046552113,0.074552185,0.13622863,0.049700688,4.6552113,7.4552185,13.622863,4.9700688
7/15/2021 6:15,0.046449405,0.073992286,0.135716508,0.049549697,4.6449405,7.3992286,13.5716508,4.9549697
7/15/2021 6:30,0.046346698,0.073432387,0.135204386,0.049398705,4.6346698,7.3432387,13.5204386,4.9398705
7/15/2021 6:45,0.046280672,0.073072452,0.134875165,0.049301639,4.6280672,7.3072452,13.4875165,4.9301639
7/15/2021 7:00,0.046214646,0.072712516,0.134545943,0.049204574,4.6214646,7.2712516,13.4545943,4.9204574
7/15/2021 7:15,0.046170628,0.07247256,0.134326463,0.049139863,4.6170628,7.247256,13.4326463,4.9139863
7/15/2021 7:30,0.046126611,0.072232603,0.134106982,0.049075153,4.6126611,7.2232603,13.4106982,4.9075153
7/15/2021 7:45,0.046119275,0.07219261,0.134070401,0.049064367,4.6119275,7.219261,13.4070401,4.9064367
7/15/2021 8:00,0.046111939,0.072152617,0.134033821,0.049053582,4.6111939,7.2152617,13.4033821,4.9053582
7/15/2021 8:15,0.046082594,0.071992646,0.133887501,0.049010442,4.6082594,7.1992646,13.3887501,4.9010442
7/15/2021 8:30,0.046053249,0.071832675,0.13374118,0.048967302,4.6053249,7.1832675,13.374118,4.8967302
7/15/2021 8:45,0.046016568,0.071632711,0.133558279,0.048913376,4.6016568,7.1632711,13.3558279,4.8913376
7/15/2021 9:00,0.045979886,0.071432747,0.133375379,0.048859451,4.5979886,7.1432747,13.3375379,4.8859451
7/15/2021 9:15,0.045950541,0.071272776,0.133229058,0.04881631,4.5950541,7.1272776,13.3229058,4.881631
7/15/2021 9:30,0.045921197,0.071112805,0.133082738,0.04877317,4.5921197,7.1112805,13.3082738,4.877317
7/15/2021 9:45,0.045899188,0.070992827,0.132972997,0.048740815,4.5899188,7.0992827,13.2972997,4.8740815
7/15/2021 10:00,0.045877179,0.070872848,0.132863257,0.048708459,4.5877179,7.0872848,13.2863257,4.8708459
7/15/2021 10:15,0.045818489,0.070552906,0.132570616,0.048622179,4.5818489,7.0552906,13.2570616,4.8622179
7/15/2021 10:30,0.045759799,0.070232964,0.144777974,0.048535898,4.5759799,7.0232964,14.4777974,4.8535898
7/15/2021 10:45,0.04570111,0.069913022,0.144485333,0.048449617,4.570111,6.9913022,14.4485333,4.8449617
7/15/2021 11:00,0.04564242,0.069593079,0.144192692,0.048363337,4.564242,6.9593079,14.4192692,4.8363337
7/15/2021 11:15,0.045598402,0.069353123,0.143973211,0.048298626,4.5598402,6.9353123,14.3973211,4.8298626
7/15/2021 11:30,0.045554385,0.069113166,0.14375373,0.048233915,4.5554385,6.9113166,14.375373,4.8233915
7/15/2021 11:45,0.045503031,0.068833216,0.143497669,0.04815842,4.5503031,6.8833216,14.3497669,4.815842
7/15/2021 12:00,0.045451678,0.068553267,0.143241608,0.048082924,4.5451678,6.8553267,14.3241608,4.8082924
7/15/2021 12:15,0.045378315,0.068153339,0.142875807,0.047975073,4.5378315,6.8153339,14.2875807,4.7975073
7/15/2021 12:30,0.045304953,0.067753411,0.142510005,0.047867222,4.5304953,6.7753411,14.2510005,4.7867222
7/15/2021 12:45,0.04529028,0.067673426,0.142436845,0.047845652,4.529028,6.7673426,14.2436845,4.7845652
7/15/2021 13:00,0.045275608,0.06759344,0.142363685,0.047824082,4.5275608,6.759344,14.2363685,4.7824082
7/15/2021 13:15,0.045224254,0.06731349,0.142107624,0.047748586,4.5224254,6.731349,14.2107624,4.7748586
7/15/2021 13:30,0.045172901,0.067033541,0.141851563,0.047673091,4.5172901,6.7033541,14.1851563,4.7673091
7/15/2021 13:45,0.045070193,0.066473642,0.141339441,0.047522099,4.5070193,6.6473642,14.1339441,4.7522099
7/15/2021 14:00,0.044967486,0.065913743,0.140827319,0.047371108,4.4967486,6.5913743,14.0827319,4.7371108
7/15/2021 14:15,0.044945477,0.065793765,0.140717578,0.047338753,4.4945477,6.5793765,14.0717578,4.7338753
7/15/2021 14:30,0.044923469,0.065673786,0.140607838,0.047306398,4.4923469,6.5673786,14.0607838,4.7306398
7/15/2021 14:45,0.044879451,0.06543383,0.140388357,0.047241687,4.4879451,6.543383,14.0388357,4.7241687
7/15/2021 15:00,0.044835434,0.065193873,0.140168876,0.047176977,4.4835434,6.5193873,14.0168876,4.7176977
7/15/2021 15:15,0.044864779,0.065353844,0.140315197,0.047220117,4.4864779,6.5353844,14.0315197,4.7220117
7/15/2021 15:30,0.044894124,0.065513815,0.140461517,0.047263257,4.4894124,6.5513815,14.0461517,4.7263257
7/15/2021 15:45,0.044894124,0.065513815,0.140461517,0.047263257,4.4894124,6.5513815,14.0461517,4.7263257
7/15/2021 16:00,0.044894124,0.065513815,0.140461517,0.047263257,4.4894124,6.5513815,14.0461517,4.7263257
7/15/2021 16:15,0.044857443,0.065313851,0.140278617,0.047209332,4.4857443,6.5313851,14.0278617,4.7209332
7/15/2021 16:30,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 16:45,0.044828098,0.06515388,0.140132296,0.047166191,4.4828098,6.515388,14.0132296,4.7166191
7/15/2021 17:00,0.044835434,0.065193873,0.140168876,0.047176977,4.4835434,6.5193873,14.0168876,4.7176977
7/15/2021 17:15,0.044864779,0.065353844,0.140315197,0.047220117,4.4864779,6.5353844,14.0315197,4.7220117
7/15/2021 17:30,0.044894124,0.065513815,0.140461517,0.047263257,4.4894124,6.5513815,14.0461517,4.7263257
7/15/2021 17:45,0.044908796,0.065593801,0.140534678,0.047284827,4.4908796,6.5593801,14.0534678,4.7284827
7/15/2021 18:00,0.044923469,0.065673786,0.140607838,0.047306398,4.4923469,6.5673786,14.0607838,4.7306398
7/15/2021 18:15,0.044872115,0.065393837,0.140351777,0.047230902,4.4872115,6.5393837,14.0351777,4.7230902
7/15/2021 18:30,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 18:45,0.04484277,0.065233866,0.140205456,0.047187762,4.484277,6.5233866,14.0205456,4.7187762
7/15/2021 19:00,0.044864779,0.065353844,0.140315197,0.047220117,4.4864779,6.5353844,14.0315197,4.7220117
7/15/2021 19:15,0.04484277,0.065233866,0.140205456,0.047187762,4.484277,6.5233866,14.0205456,4.7187762
7/15/2021 19:30,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 19:45,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 20:00,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 20:15,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 20:30,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 20:45,0.044828098,0.06515388,0.140132296,0.047166191,4.4828098,6.515388,14.0132296,4.7166191
7/15/2021 21:00,0.044835434,0.065193873,0.140168876,0.047176977,4.4835434,6.5193873,14.0168876,4.7176977
7/15/2021 21:15,0.044850106,0.065273858,0.140242036,0.047198547,4.4850106,6.5273858,14.0242036,4.7198547
7/15/2021 21:30,0.044864779,0.065353844,0.140315197,0.047220117,4.4864779,6.5353844,14.0315197,4.7220117
7/15/2021 21:45,0.044850106,0.065273858,0.140242036,0.047198547,4.4850106,6.5273858,14.0242036,4.7198547
7/15/2021 22:00,0.044835434,0.065193873,0.140168876,0.047176977,4.4835434,6.5193873,14.0168876,4.7176977
7/15/2021 22:15,0.044828098,0.06515388,0.140132296,0.047166191,4.4828098,6.515388,14.0132296,4.7166191
7/15/2021 22:30,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 22:45,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 23:00,0.044820761,0.065113887,0.140095716,0.047155406,4.4820761,6.5113887,14.0095716,4.7155406
7/15/2021 23:15,0.044828098,0.06515388,0.140132296,0.047166191,4.4828098,6.515388,14.0132296,4.7166191
7/15/2021 23:30,0.044835434,0.065193873,0.140168876,0.047176977,4.4835434,6.5193873,14.0168876,4.7176977
7/15/2021 23:45,0.044879451,0.06543383,0.140388357,0.047241687,4.4879451,6.543383,14.0388357,4.7241687
7/16/2021 0:00,0.044923469,0.065673786,0.140607838,0.047306398,4.4923469,6.5673786,14.0607838,4.7306398
7/16/2021 0:15,0.044879451,0.06543383,0.140388357,0.047241687,4.4879451,6.543383,14.0388357,4.7241687
7/16/2021 0:30,0.044835434,0.065193873,0.140168876,0.047176977,4.4835434,6.5193873,14.0168876,4.7176977
7/16/2021 0:45,0.044879451,0.06543383,0.140388357,0.047241687,4.4879451,6.543383,14.0388357,4.7241687
7/16/2021 1:00,0.044923469,0.065673786,0.140607838,0.047306398,4.4923469,6.5673786,14.0607838,4.7306398
7/16/2021 1:15,0.044930805,0.065713779,0.140644418,0.047317183,4.4930805,6.5713779,14.0644418,4.7317183
7/16/2021 1:30,0.044938141,0.065753772,0.140680998,0.047327968,4.4938141,6.5753772,14.0680998,4.7327968
7/16/2021 1:45,0.044967486,0.065913743,0.140827319,0.047371108,4.4967486,6.5913743,14.0827319,4.7371108
7/16/2021 2:00,0.044996831,0.066073714,0.140973639,0.047414249,4.4996831,6.6073714,14.0973639,4.7414249
7/16/2021 2:15,0.045011504,0.0661537,0.1410468,0.047435819,4.5011504,6.61537,14.10468,4.7435819
7/16/2021 2:30,0.045026176,0.066233685,0.14111996,0.047457389,4.5026176,6.6233685,14.111996,4.7457389
7/16/2021 2:45,0.045026176,0.066233685,0.14111996,0.047457389,4.5026176,6.6233685,14.111996,4.7457389
7/16/2021 3:00,0.045026176,0.066233685,0.14111996,0.047457389,4.5026176,6.6233685,14.111996,4.7457389
7/16/2021 3:15,0.045033512,0.066273678,0.14115654,0.047468174,4.5033512,6.6273678,14.115654,4.7468174
7/16/2021 3:30,0.045040848,0.066313671,0.14119312,0.047478959,4.5040848,6.6313671,14.119312,4.7478959
7/16/2021 3:45,0.045055521,0.066393656,0.141266281,0.047500529,4.5055521,6.6393656,14.1266281,4.7500529
7/16/2021 4:00,0.045070193,0.066473642,0.141339441,0.047522099,4.5070193,6.6473642,14.1339441,4.7522099
7/16/2021 4:15,0.045084866,0.066553628,0.141412601,0.04754367,4.5084866,6.6553628,14.1412601,4.754367
7/16/2021 4:30,0.045099538,0.066633613,0.141485761,0.04756524,4.5099538,6.6633613,14.1485761,4.756524
7/16/2021 4:45,0.045062857,0.066433649,0.141302861,0.047511314,4.5062857,6.6433649,14.1302861,4.7511314
7/16/2021 5:00,0.045026176,0.066233685,0.14111996,0.047457389,4.5026176,6.6233685,14.111996,4.7457389
7/16/2021 5:15,0.045033512,0.066273678,0.14115654,0.047468174,4.5033512,6.6273678,14.115654,4.7468174
7/16/2021 5:30,0.045040848,0.066313671,0.14119312,0.047478959,4.5040848,6.6313671,14.119312,4.7478959
7/16/2021 5:45,0.045040848,0.066313671,0.14119312,0.047478959,4.5040848,6.6313671,14.119312,4.7478959
7/16/2021 6:00,0.045040848,0.066313671,0.14119312,0.047478959,4.5040848,6.6313671,14.119312,4.7478959
7/16/2021 6:15,0.045033512,0.066273678,0.14115654,0.047468174,4.5033512,6.6273678,14.115654,4.7468174
7/16/2021 6:30,0.045026176,0.066233685,0.14111996,0.047457389,4.5026176,6.6233685,14.111996,4.7457389
7/16/2021 6:45,0.045033512,0.066273678,0.14115654,0.047468174,4.5033512,6.6273678,14.115654,4.7468174
7/16/2021 7:00,0.045040848,0.066313671,0.14119312,0.047478959,4.5040848,6.6313671,14.119312,4.7478959
7/16/2021 7:15,0.045070193,0.066473642,0.141339441,0.047522099,4.5070193,6.6473642,14.1339441,4.7522099
7/16/2021 7:30,0.045099538,0.066633613,0.141485761,0.04756524,4.5099538,6.6633613,14.1485761,4.756524
7/16/2021 7:45,0.045099538,0.066633613,0.141485761,0.04756524,4.5099538,6.6633613,14.1485761,4.756524
7/16/2021 8:00,0.045099538,0.066633613,0.141485761,0.04756524,4.5099538,6.6633613,14.1485761,4.756524
7/16/2021 8:15,0.045121547,0.066753591,0.141595502,0.047597595,4.5121547,6.6753591,14.1595502,4.7597595
7/16/2021 8:30,0.045143556,0.06687357,0.141705242,0.04762995,4.5143556,6.687357,14.1705242,4.762995
7/16/2021 8:45,0.045128883,0.066793584,0.141632082,0.04760838,4.5128883,6.6793584,14.1632082,4.760838
7/16/2021 9:00,0.045114211,0.066713599,0.141558922,0.04758681,4.5114211,6.6713599,14.1558922,4.758681
7/16/2021 9:15,0.045128883,0.066793584,0.141632082,0.04760838,4.5128883,6.6793584,14.1632082,4.760838
7/16/2021 9:30,0.045143556,0.06687357,0.141705242,0.04762995,4.5143556,6.687357,14.1705242,4.762995
7/16/2021 9:45,0.045106875,0.066673606,0.141522342,0.047576025,4.5106875,6.6673606,14.1522342,4.7576025
7/16/2021 10:00,0.045070193,0.066473642,0.141339441,0.047522099,4.5070193,6.6473642,14.1339441,4.7522099
7/16/2021 10:15,0.045048185,0.066353664,0.1412297,0.047489744,4.5048185,6.6353664,14.12297,4.7489744
7/16/2021 10:30,0.045026176,0.066233685,0.14111996,0.047457389,4.5026176,6.6233685,14.111996,4.7457389
7/16/2021 10:45,0.045011504,0.0661537,0.1410468,0.047435819,4.5011504,6.61537,14.10468,4.7435819
7/16/2021 11:00,0.044996831,0.066073714,0.140973639,0.047414249,4.4996831,6.6073714,14.0973639,4.7414249
7/16/2021 11:15,0.04496015,0.06587375,0.140790739,0.047360323,4.496015,6.587375,14.0790739,4.7360323
7/16/2021 11:30,0.044923469,0.065673786,0.140607838,0.047306398,4.4923469,6.5673786,14.0607838,4.7306398
7/16/2021 11:45,0.044930805,0.065713779,0.140644418,0.047317183,4.4930805,6.5713779,14.0644418,4.7317183
7/16/2021 12:00,0.044938141,0.065753772,0.140680998,0.047327968,4.4938141,6.5753772,14.0680998,4.7327968
7/16/2021 12:15,0.046302681,0.07319243,0.134984905,0.049333995,4.6302681,7.319243,13.4984905,4.9333995
7/16/2021 12:30,0.04766722,0.055631088,0.129288812,0.051340022,4.766722,5.5631088,12.9288812,5.1340022
7/16/2021 12:45,0.049714029,0.056789075,0.139494672,0.051349062,4.9714029,5.6789075,13.9494672,5.1349062
7/16/2021 13:00,0.051760839,0.066447062,0.149700533,0.054358103,5.1760839,6.6447062,14.9700533,5.4358103
7/16/2021 13:15,0.050777783,0.061088029,0.144798793,0.0529129,5.0777783,6.1088029,14.4798793,5.29129
7/16/2021 13:30,0.049794728,0.055728996,0.139897054,0.051467698,4.9794728,5.5728996,13.9897054,5.1467698
7/16/2021 13:45,0.049295864,0.054509486,0.137409604,0.050734312,4.9295864,5.4509486,13.7409604,5.0734312
7/16/2021 14:00,0.048797,0.061789977,0.134922154,0.050000926,4.8797,6.1789977,13.4922154,5.0000926
7/16/2021 14:15,0.049068441,0.06326971,0.13627562,0.050399974,4.9068441,6.326971,13.627562,5.0399974
7/16/2021 14:30,0.049339881,0.054749443,0.137629085,0.050799022,4.9339881,5.4749443,13.7629085,5.0799022
7/16/2021 14:45,0.049846082,0.056008945,0.140153115,0.051543194,4.9846082,5.6008945,14.0153115,5.1543194
7/16/2021 15:00,0.050352282,0.058768447,0.142677145,0.052287365,5.0352282,5.8768447,14.2677145,5.2287365
7/16/2021 15:15,0.050293592,0.058448505,0.142384504,0.052201084,5.0293592,5.8448505,14.2384504,5.2201084
7/16/2021 15:30,0.050234902,0.058128563,0.142091863,0.052114804,5.0234902,5.8128563,14.2091863,5.2114804
7/16/2021 15:45,0.050117522,0.057488678,0.14150658,0.051942242,5.0117522,5.7488678,14.150658,5.1942242
7/16/2021 16:00,0.050000143,0.056848794,0.140921298,0.051769681,5.0000143,5.6848794,14.0921298,5.1769681
7/16/2021 16:15,0.049882763,0.056208909,0.140336016,0.051597119,4.9882763,5.6208909,14.0336016,5.1597119
7/16/2021 16:30,0.049765383,0.055569025,0.139750733,0.051424558,4.9765383,5.5569025,13.9750733,5.1424558
7/16/2021 16:45,0.049794728,0.055728996,0.139897054,0.051467698,4.9794728,5.5728996,13.9897054,5.1467698
7/16/2021 17:00,0.049824073,0.055888967,0.140043374,0.051510838,4.9824073,5.5888967,14.0043374,5.1510838
7/16/2021 17:15,0.049692021,0.056669097,0.139384932,0.051316707,4.9692021,5.6669097,13.9384932,5.1316707
7/16/2021 17:30,0.049559968,0.055949227,0.138726489,0.051122575,4.9559968,5.5949227,13.8726489,5.1122575
7/16/2021 17:45,0.04947927,0.055509306,0.138324108,0.051003939,4.947927,5.5509306,13.8324108,5.1003939
7/16/2021 18:00,0.049398571,0.055069385,0.137921726,0.050885303,4.9398571,5.5069385,13.7921726,5.0885303
7/16/2021 18:15,0.049295864,0.054509486,0.137409604,0.050734312,4.9295864,5.4509486,13.7409604,5.0734312
7/16/2021 18:30,0.049193157,0.063949587,0.136897482,0.050583321,4.9193157,6.3949587,13.6897482,5.0583321
7/16/2021 18:45,0.049134467,0.063629645,0.136604841,0.05049704,4.9134467,6.3629645,13.6604841,5.049704
7/16/2021 19:00,0.049075777,0.063309703,0.1363122,0.050410759,4.9075777,6.3309703,13.63122,5.0410759
7/16/2021 19:15,0.048892371,0.062309883,0.135397696,0.050141132,4.8892371,6.2309883,13.5397696,5.0141132
7/16/2021 19:30,0.048708965,0.061310063,0.134483193,0.049871505,4.8708965,6.1310063,13.4483193,4.9871505
7/16/2021 19:45,0.048672284,0.0611101,0.134300292,0.049817579,4.8672284,6.11101,13.4300292,4.9817579
7/16/2021 20:00,0.048635603,0.060910136,0.134117391,0.049763654,4.8635603,6.0910136,13.4117391,4.9763654
7/16/2021 20:15,0.048510887,0.060230258,0.133495529,0.049580307,4.8510887,6.0230258,13.3495529,4.9580307
7/16/2021 20:30,0.048386171,0.059550381,0.132873666,0.049396961,4.8386171,5.9550381,13.2873666,4.9396961
7/16/2021 20:45,0.048327481,0.059230439,0.132581025,0.04931068,4.8327481,5.9230439,13.2581025,4.931068
7/16/2021 21:00,0.048268791,0.058910496,0.132288384,0.049224399,4.8268791,5.8910496,13.2288384,4.9224399
7/16/2021 21:15,0.04811473,0.058070648,0.131520201,0.051997912,4.811473,5.8070648,13.1520201,5.1997912
7/16/2021 21:30,0.04796067,0.057230799,0.130752018,0.051771425,4.796067,5.7230799,13.0752018,5.1771425
7/16/2021 21:45,0.047945997,0.057150814,0.130678857,0.051749855,4.7945997,5.7150814,13.0678857,5.1749855
7/16/2021 22:00,0.047931325,0.057070828,0.130605697,0.051728285,4.7931325,5.7070828,13.0605697,5.1728285
7/16/2021 22:15,0.047850626,0.056630908,0.130203316,0.051609649,4.7850626,5.6630908,13.0203316,5.1609649
7/16/2021 22:30,0.047769927,0.056190987,0.129800934,0.051491013,4.7769927,5.6190987,12.9800934,5.1491013
7/16/2021 22:45,0.047755255,0.056111001,0.129727774,0.051469443,4.7755255,5.6111001,12.9727774,5.1469443
7/16/2021 23:00,0.047740583,0.056031016,0.129654613,0.051447873,4.7740583,5.6031016,12.9654613,5.1447873
7/16/2021 23:15,0.048554904,0.060470215,0.133715009,0.049645018,4.8554904,6.0470215,13.3715009,4.9645018
7/16/2021 23:30,0.049369226,0.054909414,0.137775406,0.050842163,4.9369226,5.4909414,13.7775406,5.0842163
7/16/2021 23:45,0.049802064,0.055768989,0.139933634,0.051478483,4.9802064,5.5768989,13.9933634,5.1478483
7/17/2021 0:00,0.050234902,0.058128563,0.142091863,0.052114804,5.0234902,5.8128563,14.2091863,5.2114804
7/17/2021 0:15,0.05010285,0.057408693,0.14143342,0.051920672,5.010285,5.7408693,14.143342,5.1920672
7/17/2021 0:30,0.049970798,0.056688823,0.140774977,0.05172654,4.9970798,5.6688823,14.0774977,5.172654
7/17/2021 0:45,0.050344946,0.058728455,0.142640565,0.05227658,5.0344946,5.8728455,14.2640565,5.227658
7/17/2021 1:00,0.050719093,0.060768087,0.144506152,0.05282662,5.0719093,6.0768087,14.4506152,5.282662
7/17/2021 1:15,0.051775511,0.066527048,0.149773693,0.054379673,5.1775511,6.6527048,14.9773693,5.4379673
7/17/2021 1:30,0.052831929,0.067786009,0.147541234,0.055932726,5.2831929,6.7786009,14.7541234,5.5932726
7/17/2021 1:45,0.05355088,0.071705302,0.151126088,0.056989665,5.355088,7.1705302,15.1126088,5.6989665
7/17/2021 2:00,0.054269831,0.068624595,0.154710942,0.058046604,5.4269831,6.8624595,15.4710942,5.8046604
7/17/2021 2:15,0.054555944,0.070184313,0.156137568,0.058467222,5.4555944,7.0184313,15.6137568,5.8467222
7/17/2021 2:30,0.054842057,0.071744032,0.157564193,0.058887841,5.4842057,7.1744032,15.7564193,5.8887841
7/17/2021 2:45,0.054937428,0.072263938,0.158039735,0.059028047,5.4937428,7.2263938,15.8039735,5.9028047
7/17/2021 3:00,0.055032799,0.072783844,0.158515277,0.059168253,5.5032799,7.2783844,15.8515277,5.9168253
7/17/2021 3:15,0.054966773,0.072423909,0.158186056,0.059071187,5.4966773,7.2423909,15.8186056,5.9071187
7/17/2021 3:30,0.054900747,0.072063974,0.157856834,0.058974122,5.4900747,7.2063974,15.7856834,5.8974122
7/17/2021 3:45,0.054599961,0.07042427,0.156357049,0.058531933,5.4599961,7.042427,15.6357049,5.8531933
7/17/2021 4:00,0.054299176,0.068784566,0.154857263,0.058089744,5.4299176,6.8784566,15.4857263,5.8089744
7/17/2021 4:15,0.054020399,0.06726484,0.153467217,0.057679911,5.4020399,6.726484,15.3467217,5.7679911
7/17/2021 4:30,0.053741622,0.065745114,0.152077172,0.057270077,5.3741622,6.5745114,15.2077172,5.7270077
7/17/2021 4:45,0.053448172,0.071145403,0.150613966,0.056838673,5.3448172,7.1145403,15.0613966,5.6838673
7/17/2021 5:00,0.053154723,0.069545691,0.14915076,0.05640727,5.3154723,6.9545691,14.915076,5.640727
7/17/2021 5:15,0.052897955,0.068145944,0.147870455,0.056029792,5.2897955,6.8145944,14.7870455,5.6029792
7/17/2021 5:30,0.052641187,0.068246196,0.15409015,0.055652313,5.2641187,6.8246196,15.409015,5.5652313
7/17/2021 5:45,0.052355074,0.066686478,0.152663524,0.055231695,5.2355074,6.6686478,15.2663524,5.5231695
7/17/2021 6:00,0.05206896,0.066626759,0.151236899,0.054811076,5.206896,6.6626759,15.1236899,5.4811076
7/17/2021 6:15,0.051826865,0.066806997,0.150029754,0.054455168,5.1826865,6.6806997,15.0029754,5.4455168
7/17/2021 6:30,0.051584769,0.065487235,0.148822609,0.05409926,5.1584769,6.5487235,14.8822609,5.409926
7/17/2021 6:45,0.051408699,0.064527409,0.147944686,0.053840418,5.1408699,6.4527409,14.7944686,5.3840418
