time,P2,P3,P4,P6
2022-03-01 00:00:00,0.052585436647233724,0.055484803444412686,0.10451528794782818,0.05049193235361383
2022-03-01 00:15:00,0.053841041398486035,0.05536765545440999,0.10378191852792609,0.05159799768743636
2022-03-01 00:30:00,0.05513749055064841,0.05525491367383054,0.10318058223393013,0.05265124074431873
2022-03-01 00:45:00,0.05644656719462079,0.05514658156469287,0.10271167136405758,0.05365221040168349
2022-03-01 01:00:00,0.05735488001885562,0.05504266403976785,0.10237549891307325,0.054601423714836256
2022-03-01 01:15:00,0.057551376752138624,0.054943165861369464,0.10217229350117764,0.0554993639541955
2022-03-01 01:30:00,0.05702075657860357,0.054848090049125,0.10210219407358706,0.05634648702942988
2022-03-01 01:45:00,0.056581202811030996,0.05475744158471954,0.10216524945826182,0.05714321705993945
2022-03-01 02:00:00,0.056233104263096974,0.05467122317761851,0.10236141567300773,0.05788995034536168
2022-03-01 02:15:00,0.05597676899154817,0.05458943948428568,0.10269055807713819,0.05858705617455113
2022-03-01 02:30:00,0.0558124253305844,0.054512093415552354,0.10315245313299966,0.059234874548447565
2022-03-01 02:45:00,0.055740220089837436,0.0544391877085423,0.10374679270652566,0.059833722188117534
2022-03-01 03:00:00,0.05576021867928844,0.05437072651472562,0.10447318760917823,0.060383887860530436
2022-03-01 03:15:00,0.05587240237823492,0.054306712223020574,0.1053311758546854,0.060885636010124526
2022-03-01 03:30:00,0.056076671697533595,0.054247147584485914,0.10319928610345946,0.06133920649243441
2022-03-01 03:45:00,0.05640640409634201,0.05411568614198257,0.10127313578654645,0.06201669501419977
2022-03-01 04:00:00,0.05665726180162137,0.05401149750886069,0.1036218158835984,0.06232834575435243
2022-03-01 04:15:00,0.0568529344933355,0.05390810757390256,0.10607408968026256,0.06271088332776727
2022-03-01 04:30:00,0.057337951436530504,0.05391346887902506,0.10872020127687952,0.06311924916935799
2022-03-01 04:45:00,0.05578704622032373,0.053891873378392526,0.11127427897063516,0.06339038570364354
2022-03-01 05:00:00,0.054317570164180554,0.05383566981695062,0.11378608766502377,0.0635937249584708
2022-03-01 05:15:00,0.05294381478770533,0.05380493237804565,0.11628769292847414,0.06367067928854224
2022-03-01 05:30:00,0.05217767694180955,0.05371343221924041,0.11298846882355422,0.06365835182010054
2022-03-01 05:45:00,0.05249398616832036,0.053683262431022345,0.11267343363976055,0.06357202612480799
2022-03-01 06:00:00,0.05293855625540751,0.053675620872262145,0.11451174113112074,0.06354162380447435
2022-03-01 06:15:00,0.053901603996378625,0.05373451483672748,0.11645179594081512,0.06394832093883973
2022-03-01 06:30:00,0.05483709128388379,0.05380345447668103,0.11812921419649049,0.06386526728376885
2022-03-01 06:45:00,0.05545895339526923,0.05399657802255508,0.11952103023024928,0.06348842678808034
2022-03-01 07:00:00,0.05580225496213532,0.05434380053802928,0.12062569376432919,0.0629852204535369
2022-03-01 07:15:00,0.05589797693442492,0.05473037748047695,0.12124285909199384,0.062333421966471715
2022-03-01 07:30:00,0.05564370179221378,0.055094621225509934,0.12125570797647792,0.06184197793394216
2022-03-01 07:45:00,0.05524859636139615,0.05554393539434376,0.1208996471405986,0.061137775732727315
2022-03-01 08:00:00,0.05490942325137204,0.055938712518478324,0.11995457635016554,0.06036329584721998
2022-03-01 08:15:00,0.05448246169591954,0.05621849377265208,0.11839926250639424,0.05929861034075308
2022-03-01 08:30:00,0.054054861026677725,0.05645551449519943,0.11635947833507101,0.05803744534519794
2022-03-01 08:45:00,0.05355166992401983,0.0565552607588807,0.11366453936181825,0.056507855748870794
2022-03-01 09:00:00,0.053126875799310684,0.05663827648830499,0.11187579041717033,0.054884319304103715
2022-03-01 09:15:00,0.052775155227370904,0.056556366094169926,0.1160046641554883,0.05316837766583949
2022-03-01 09:30:00,0.05241058570169459,0.05643491575807754,0.11399497915136692,0.05147468960021163
2022-03-01 09:45:00,0.05223934136580974,0.056399426675662466,0.11149230399692045,0.049788329851350815
2022-03-01 10:00:00,0.05331797071491208,0.05631493004075144,0.10897449535707633,0.04786980813574261
2022-03-01 10:15:00,0.05520288654094311,0.056176479968934635,0.10645891799939818,0.046102370820794034
2022-03-01 10:30:00,0.05734423023842776,0.05595929361595864,0.10387403644856627,0.04430020281937729
2022-03-01 10:45:00,0.05674746537128883,0.05564795922121755,0.10127185012124326,0.04268004468360834
2022-03-01 11:00:00,0.05533033655718119,0.0553131429545418,0.10235067648737413,0.04110940771621426
2022-03-01 11:15:00,0.053958928832597175,0.054990888380994564,0.1051458884268043,0.03972452748971817
2022-03-01 11:30:00,0.05261611834778136,0.054631971384140575,0.10376185059480496,0.038525574146125535
