time,P2,P3,P4,P6,avg 
4/15/2023 18:00,0.104378955,0.102011258,0.153173795,0.075372533,0.103195107
4/15/2023 18:15,0.105274716,0.102699949,0.154273021,0.075903406,0.103987332
4/15/2023 18:30,0.105274716,0.102699949,0.153721703,0.077235965,0.103987332
4/15/2023 18:45,0.105274716,0.102699949,0.153173795,0.077600587,0.103987332
4/15/2023 19:00,0.105274716,0.102699949,0.152629367,0.078080394,0.103987332
4/15/2023 19:15,0.106622445,0.103732296,0.154643487,0.078543914,0.105177371
4/15/2023 19:30,0.10796676,0.10475749,0.153173795,0.078597846,0.106362125
4/15/2023 19:45,0.107522106,0.104418889,0.153173795,0.079370054,0.105970497
4/15/2023 20:00,0.106622445,0.103732296,0.153173795,0.078568257,0.105177371
4/15/2023 20:15,0.106622445,0.103732296,0.151728883,0.079238461,0.105177371
4/15/2023 20:30,0.10757879,0.106793191,0.151910018,0.079883082,0.107185991
4/15/2023 20:45,0.10757879,0.106793191,0.153358133,0.080459358,0.107185991
4/15/2023 21:00,0.105728965,0.103048412,0.15353973,0.080995768,0.104388689
4/15/2023 21:15,0.107974437,0.104763331,0.153907198,0.081118189,0.106368884
4/15/2023 21:30,0.105728965,0.103048412,0.152449707,0.08093225,0.104388689
4/15/2023 21:45,0.104378955,0.102011258,0.151910018,0.081094534,0.103195107
4/15/2023 22:00,0.108045475,0.105095902,0.152088486,0.08084019,0.106570689
4/15/2023 22:15,0.107068621,0.104073056,0.152088486,0.080713452,0.105570839
4/15/2023 22:30,0.105721256,0.103042503,0.152629367,0.080154009,0.104381879
4/15/2023 22:45,0.108043685,0.10510173,0.152270439,0.080388454,0.106572707
4/15/2023 23:00,0.108045475,0.105095902,0.152446612,0.081160628,0.106570689
4/15/2023 23:15,0.107068621,0.104073056,0.152088486,0.081071605,0.105570839
4/15/2023 23:30,0.103017734,0.100960768,0.152088486,0.081593217,0.101989251
4/15/2023 23:45,0.105721256,0.103042503,0.152088486,0.081630849,0.104381879
4/16/2023 0:00,0.108045475,0.105095902,0.153173795,0.081593255,0.106570689
4/16/2023 0:15,0.107580192,0.106787429,0.153173795,0.082036543,0.107183811
4/16/2023 0:30,0.108045475,0.105095902,0.153536595,0.082227479,0.106570689
4/16/2023 0:45,0.107068621,0.104073056,0.151551225,0.082327845,0.105570839
4/16/2023 1:00,0.10796676,0.10475749,0.151910018,0.082859307,0.106362125
4/16/2023 1:15,0.108045475,0.105095902,0.152088486,0.082469476,0.106570689
4/16/2023 1:30,0.107068621,0.104073056,0.151551225,0.082438468,0.105570839
4/16/2023 1:45,0.10784531,0.10577622,0.151910018,0.081783272,0.106810765
4/16/2023 2:00,0.104378955,0.102011258,0.151910018,0.082450153,0.103195107
4/16/2023 2:15,0.10784531,0.10577622,0.151910018,0.082310999,0.106810765
4/16/2023 2:30,0.107663688,0.106452856,0.150636623,0.081997416,0.107058272
4/16/2023 2:45,0.107974437,0.104763331,0.150636623,0.08211239,0.106368884
4/16/2023 3:00,0.107663688,0.106452856,0.151728883,0.08252599,0.107058272
4/16/2023 3:15,0.107843679,0.105782021,0.151373972,0.082251175,0.10681285
4/16/2023 3:30,0.10757879,0.106793191,0.151373972,0.081774364,0.107185991
4/16/2023 3:45,0.107076311,0.104078925,0.151373972,0.081118774,0.105577618
4/16/2023 4:00,0.107843679,0.105782021,0.150636623,0.080421399,0.10681285
4/16/2023 4:15,0.107076311,0.104078925,0.150636623,0.079837481,0.105577618
4/16/2023 4:30,0.106630141,0.103738178,0.150636623,0.080207863,0.105184159
4/16/2023 4:45,0.105282431,0.102705872,0.151197128,0.080105872,0.103994151
4/16/2023 5:00,0.105728965,0.103048412,0.150636623,0.079978103,0.104388689
4/16/2023 5:15,0.105728965,0.103048412,0.150636623,0.080919129,0.104388689
4/16/2023 5:30,0.105728965,0.103048412,0.150004664,0.082174994,0.104388689
4/16/2023 5:45,0.106630141,0.103738178,0.151373972,0.082270238,0.105184159
4/16/2023 6:00,0.107843679,0.105782021,0.151373972,0.082708072,0.10681285
4/16/2023 6:15,0.105728965,0.103048412,0.151373972,0.083272148,0.104388689
4/16/2023 6:30,0.107974437,0.104763331,0.15173195,0.083059335,0.106368884
4/16/2023 6:45,0.104378955,0.102011258,0.150636623,0.082330491,0.103195107
4/16/2023 7:00,0.107076311,0.104078925,0.150949631,0.081803725,0.105577618
4/16/2023 7:15,0.103025483,0.100966762,0.149691112,0.080758274,0.101996122
4/16/2023 7:30,0.104827025,0.102356005,0.149058047,0.07973187,0.103591515
4/16/2023 7:45,0.104371227,0.102005307,0.149058047,0.079454607,0.103188267
4/16/2023 8:00,0.107068621,0.104073056,0.149058047,0.078932026,0.105570839
4/16/2023 8:15,0.104827025,0.102356005,0.148429655,0.078008751,0.103591515
4/16/2023 8:30,0.102118124,0.100263885,0.146529136,0.07773825,0.101191005
4/16/2023 8:45,0.102575877,0.100618747,0.149377377,0.077683609,0.101597312
4/16/2023 9:00,0.10347393,0.101313359,0.146529136,0.077153209,0.102393644
4/16/2023 9:15,0.101209194,0.099557634,0.145892289,0.076236306,0.100383414
4/16/2023 9:30,0.104827025,0.102356005,0.146844552,0.075797128,0.103591515
4/16/2023 9:45,0.103922769,0.101659739,0.145892289,0.075808439,0.102791254
4/16/2023 10:00,0.099847508,0.098495508,0.144938285,0.075280405,0.099171508
4/16/2023 10:15,0.098482258,0.097425634,0.143024968,0.07488176,0.097953946
4/16/2023 10:30,0.098482258,0.097425634,0.143024968,0.07403313,0.097953946
4/16/2023 10:45,0.099847508,0.098495508,0.143982519,0.073217361,0.099171508
4/16/2023 11:00,0.101209194,0.099557634,0.143342527,0.072685867,0.100383414
4/16/2023 11:15,0.097574795,0.099199722,0.144938285,0.072718408,0.098387258
4/16/2023 11:30,0.098482258,0.097425634,0.143982519,0.07209873,0.097953946
4/16/2023 11:45,0.097574795,0.099199722,0.143342527,0.071800076,0.098387258
4/16/2023 12:00,0.098942425,0.097786802,0.144299483,0.071928245,0.098364613
4/16/2023 12:15,0.099855304,0.098501602,0.143982519,0.072210788,0.099178453
4/16/2023 12:30,0.100758805,0.099206871,0.143024968,0.071948309,0.099982838
4/16/2023 12:45,0.101216969,0.099563685,0.144938285,0.071236463,0.100390327
4/16/2023 13:00,0.101216969,0.099563685,0.143024968,0.070984181,0.100390327
4/16/2023 13:15,0.10347393,0.101313359,0.144616253,0.07128419,0.102393644
4/16/2023 13:30,0.100758805,0.099206871,0.144616253,0.071379172,0.099982838
4/16/2023 13:45,0.100758805,0.099206871,0.143659888,0.072882127,0.099982838
4/16/2023 14:00,0.100758805,0.099206871,0.143659888,0.073808437,0.099982838
4/16/2023 14:15,0.104378955,0.102011258,0.147159779,0.074970312,0.103195107
4/16/2023 14:30,0.103025483,0.100966762,0.146208088,0.075801119,0.101996122
4/16/2023 14:45,0.102118124,0.100263885,0.147159779,0.07575213,0.101191005
4/16/2023 15:00,0.104378955,0.102011258,0.148109759,0.076504987,0.103195107
4/16/2023 15:15,0.105728965,0.103048412,0.149691112,0.076681427,0.104388689
4/16/2023 15:30,0.107974437,0.104763331,0.148743943,0.077375441,0.106368884
4/16/2023 15:45,0.105728965,0.103048412,0.148743943,0.078231979,0.104388689
4/16/2023 16:00,0.107076311,0.104078925,0.149691112,0.079468707,0.105577618
4/16/2023 16:15,0.10796676,0.10475749,0.150318035,0.080272352,0.106362125
4/16/2023 16:30,0.107580192,0.106787429,0.151194083,0.080614505,0.107183811
4/16/2023 16:45,0.10784531,0.10577622,0.151728883,0.08080995,0.106810765
4/16/2023 17:00,0.107663688,0.106452856,0.152088486,0.081312217,0.107058272
4/16/2023 17:15,0.105274716,0.102699949,0.151551225,0.080961898,0.103987332
4/16/2023 17:30,0.107522106,0.104418889,0.151551225,0.080366538,0.105970497
4/16/2023 17:45,0.105274716,0.102699949,0.151551225,0.080030463,0.103987332
4/16/2023 18:00,0.10784531,0.10577622,0.153173795,0.080516002,0.106810765
4/16/2023 18:15,0.106622445,0.103732296,0.152088486,0.080461443,0.105177371
4/16/2023 18:30,0.10784531,0.10577622,0.152629367,0.081126652,0.106810765
4/16/2023 18:45,0.106630141,0.103738178,0.152992967,0.080783353,0.105184159
4/16/2023 19:00,0.106630141,0.103738178,0.152992967,0.081510991,0.105184159
4/16/2023 19:15,0.106630141,0.103738178,0.152992967,0.082051186,0.105184159
4/16/2023 19:30,0.106630141,0.103738178,0.152449707,0.083055669,0.105184159
4/16/2023 19:45,0.107663688,0.106452856,0.15353973,0.083363343,0.107058272
4/16/2023 20:00,0.107752944,0.106112319,0.152809416,0.083605223,0.106932631
4/16/2023 20:15,0.107522106,0.104418889,0.153904051,0.084698425,0.105970497
4/16/2023 20:30,0.108162963,0.108123957,0.153904051,0.085567057,0.10814346
4/16/2023 20:45,0.107942196,0.105439358,0.152992967,0.08619614,0.106690777
4/16/2023 21:00,0.107663688,0.106452856,0.152992967,0.086943252,0.107058272
4/16/2023 21:15,0.107663688,0.106452856,0.152992967,0.086766414,0.107058272
4/16/2023 21:30,0.107663688,0.106452856,0.15353973,0.086102096,0.107058272
4/16/2023 21:45,0.107522106,0.104418889,0.152992967,0.085137887,0.105970497
4/16/2023 22:00,0.107682636,0.107460061,0.152449707,0.08433514,0.107571349
4/16/2023 22:15,0.107942196,0.105439358,0.153904051,0.083765509,0.106690777
4/16/2023 22:30,0.107752944,0.106112319,0.152809416,0.083185432,0.106932631
4/16/2023 22:45,0.106175893,0.103390749,0.153355005,0.082280917,0.104783321
4/16/2023 23:00,0.107500982,0.107121251,0.152989853,0.081363387,0.107311117
4/16/2023 23:15,0.107942196,0.105439358,0.152989853,0.082186719,0.106690777
4/16/2023 23:30,0.107522106,0.104418889,0.152809416,0.082560555,0.105970497
4/16/2023 23:45,0.106175893,0.103390749,0.153355005,0.082772555,0.104783321
4/17/2023 0:00,0.104827025,0.102356005,0.152809416,0.083247322,0.103591515
4/17/2023 0:15,0.105274716,0.102699949,0.152809416,0.083964613,0.103987332
4/17/2023 0:30,0.102118124,0.100263885,0.152629367,0.084224659,0.101191005
4/17/2023 0:45,0.10347393,0.101313359,0.152088486,0.084904465,0.102393644
4/17/2023 1:00,0.102575877,0.100618747,0.153173795,0.084627696,0.101597312
4/17/2023 1:15,0.101216969,0.099563685,0.152629367,0.083672989,0.100390327
4/17/2023 1:30,0.107522106,0.104418889,0.152270439,0.083004043,0.105970497
4/17/2023 1:45,0.106175893,0.103390749,0.152629367,0.083618954,0.104783321
4/17/2023 2:00,0.102568122,0.100612739,0.152088486,0.084324892,0.101590431
4/17/2023 2:15,0.101209194,0.099557634,0.152088486,0.085276591,0.100383414
4/17/2023 2:30,0.104827025,0.102356005,0.152992967,0.085334775,0.103591515
4/17/2023 2:45,0.104827025,0.102356005,0.152992967,0.085878554,0.103591515
4/17/2023 3:00,0.10347393,0.101313359,0.152992967,0.084822911,0.102393644
4/17/2023 3:15,0.102568122,0.100612739,0.152992967,0.085214083,0.101590431
4/17/2023 3:30,0.10347393,0.101313359,0.152992967,0.084234534,0.102393644
4/17/2023 3:45,0.10347393,0.101313359,0.152812524,0.083166377,0.102393644
4/17/2023 4:00,0.102568122,0.100612739,0.151910018,0.082215946,0.101590431
4/17/2023 4:15,0.10347393,0.101313359,0.152812524,0.082445727,0.102393644
4/17/2023 4:30,0.102118124,0.100263885,0.151910018,0.083362311,0.101191005
4/17/2023 4:45,0.102118124,0.100263885,0.152270439,0.084283598,0.101191005
4/17/2023 5:00,0.104827025,0.102356005,0.152812524,0.084140879,0.103591515
4/17/2023 5:15,0.104827025,0.102356005,0.151910018,0.084481916,0.103591515
4/17/2023 5:30,0.104371227,0.102005307,0.152629367,0.084397441,0.103188267
4/17/2023 5:45,0.104827025,0.102356005,0.152449707,0.085258754,0.103591515
4/17/2023 6:00,0.104371227,0.102005307,0.152267352,0.085541535,0.103188267
4/17/2023 6:15,0.103017734,0.100960768,0.151728883,0.085309884,0.101989251
4/17/2023 6:30,0.107068621,0.104073056,0.152809416,0.084320261,0.105570839
4/17/2023 6:45,0.105721256,0.103042503,0.152267352,0.084140608,0.104381879
4/17/2023 7:00,0.099855304,0.098501602,0.151910018,0.084087318,0.099178453
4/17/2023 7:15,0.100758805,0.099206871,0.151373972,0.083054094,0.099982838
4/17/2023 7:30,0.102118124,0.100263885,0.151373972,0.082227804,0.101191005
4/17/2023 7:45,0.097574795,0.099199722,0.150004664,0.081026374,0.098387258
4/17/2023 8:00,0.102118124,0.100263885,0.151373972,0.081264923,0.101191005
4/17/2023 8:15,0.098482258,0.097425634,0.149058047,0.080844094,0.097953946
4/17/2023 8:30,0.098482258,0.097425634,0.150949631,0.08120429,0.097953946
4/17/2023 8:45,0.101209194,0.099557634,0.150004664,0.080738609,0.100383414
4/17/2023 9:00,0.102568122,0.100612739,0.150949631,0.079847505,0.101590431
4/17/2023 9:15,0.096195698,0.100261525,0.150004664,0.080371391,0.098228612
4/17/2023 9:30,0.098934616,0.097780678,0.149371967,0.080768999,0.098357647
4/17/2023 9:45,0.093906863,0.100192967,0.148424235,0.081112304,0.097049915
4/17/2023 10:00,0.096203548,0.100261756,0.150004664,0.081671725,0.098232652
4/17/2023 10:15,0.094827868,0.1002209,0.149058047,0.081418372,0.097524384
4/17/2023 10:30,0.096195698,0.100261525,0.147474818,0.081353857,0.098228612
4/17/2023 10:45,0.096203548,0.100261756,0.148109759,0.080385992,0.098232652
4/17/2023 11:00,0.096203548,0.100261756,0.149058047,0.079306314,0.098232652
4/17/2023 11:15,0.094827868,0.1002209,0.147159779,0.078497823,0.097524384
4/17/2023 11:30,0.097574795,0.099199722,0.148109759,0.077436141,0.098387258
4/17/2023 11:45,0.099855304,0.098501602,0.148743943,0.07802391,0.099178453
4/17/2023 12:00,0.097120467,0.100288428,0.148743943,0.078316603,0.098704447
4/17/2023 12:15,0.097574795,0.099199722,0.149691112,0.078957892,0.098387258
4/17/2023 12:30,0.100758805,0.099206871,0.151194083,0.079740063,0.099982838
4/17/2023 12:45,0.095740157,0.100248107,0.149371967,0.079915739,0.097994132
4/17/2023 13:00,0.098028725,0.09783249,0.151551225,0.079881398,0.097930607
4/17/2023 13:15,0.098028725,0.09783249,0.151551225,0.080266024,0.097930607
4/17/2023 13:30,0.100758805,0.099206871,0.152088486,0.080420698,0.099982838
4/17/2023 13:45,0.098482258,0.097425634,0.152088486,0.081119065,0.097953946
4/17/2023 14:00,0.100758805,0.099206871,0.152629367,0.082723001,0.099982838
4/17/2023 14:15,0.103025483,0.100966762,0.155200351,0.083899666,0.101996122
4/17/2023 14:30,0.105728965,0.103048412,0.155760453,0.084798248,0.104388689
4/17/2023 14:45,0.106622445,0.103732296,0.156133475,0.08573204,0.105177371
4/17/2023 15:00,0.104371227,0.102005307,0.156133475,0.087047894,0.103188267
4/17/2023 15:15,0.104371227,0.102005307,0.157267257,0.087895857,0.103188267
4/17/2023 15:30,0.109562848,0.10997631,0.158116451,0.08840068,0.109769579
4/17/2023 15:45,0.109716077,0.110183589,0.158751087,0.089380011,0.109949833
4/17/2023 16:00,0.109716077,0.110183589,0.158751087,0.089684369,0.109949833
4/17/2023 16:15,0.110562794,0.11131789,0.162221354,0.090323318,0.110940342
4/17/2023 16:30,0.110794101,0.111626185,0.163163822,0.092261496,0.111210143
4/17/2023 16:45,0.110948675,0.111832088,0.163793114,0.092787393,0.111390382
4/17/2023 17:00,0.111641585,0.112753907,0.16660897,0.093433284,0.112197746
4/17/2023 17:15,0.111410741,0.112447016,0.165671772,0.093883397,0.111928879
4/17/2023 17:30,0.111872304,0.113060417,0.167544769,0.09412929,0.11246636
4/17/2023 17:45,0.111410741,0.112447016,0.165671772,0.094889204,0.111928879
4/17/2023 18:00,0.111409422,0.112445261,0.165666413,0.095271298,0.111927341
4/17/2023 18:15,0.111409422,0.112445261,0.165666413,0.095709971,0.111927341
4/17/2023 18:30,0.111563772,0.112650483,0.166293158,0.096882031,0.112107128
4/17/2023 18:45,0.112025167,0.113263379,0.168164307,0.097205237,0.112644273
4/17/2023 19:00,0.111794533,0.112957122,0.167229426,0.098180579,0.112375827
4/17/2023 19:15,0.112025167,0.113263379,0.168164307,0.098682279,0.112644273
4/17/2023 19:30,0.111640266,0.112752154,0.166603619,0.098249894,0.11219621
4/17/2023 19:45,0.111794533,0.112957122,0.167229426,0.096965939,0.112375827
4/17/2023 20:00,0.111794533,0.112957122,0.167229426,0.096273471,0.112375827
4/17/2023 20:15,0.111794533,0.112957122,0.167229426,0.095905156,0.112375827
4/17/2023 20:30,0.111948742,0.113161919,0.167854614,0.095596982,0.112555331
4/17/2023 20:45,0.111948742,0.113161919,0.167854614,0.095657303,0.112555331
4/17/2023 21:00,0.111794533,0.112957122,0.167229426,0.096291439,0.112375827
4/17/2023 21:15,0.111718066,0.112855535,0.166919275,0.096448237,0.112286801
4/17/2023 21:30,0.111794533,0.112957122,0.167229426,0.096625928,0.112375827
4/17/2023 21:45,0.111178451,0.112137986,0.164727791,0.09672508,0.111658219
4/17/2023 22:00,0.111409422,0.112445261,0.165666413,0.096317571,0.111927341
4/17/2023 22:15,0.111563772,0.112650483,0.166293158,0.095513565,0.112107128
4/17/2023 22:30,0.111178451,0.112137986,0.164727791,0.095713824,0.111658219
4/17/2023 22:45,0.111409422,0.112445261,0.165666413,0.095892471,0.111927341
4/17/2023 23:00,0.111409422,0.112445261,0.165666413,0.096030179,0.111927341
4/17/2023 23:15,0.111101873,0.112036062,0.16441639,0.096820127,0.111568968
4/17/2023 23:30,0.110870734,0.111728278,0.16347586,0.096922062,0.111299506
4/17/2023 23:45,0.110870734,0.111728278,0.16347586,0.09653897,0.111299506
4/18/2023 0:00,0.110870734,0.111728278,0.16347586,0.095604621,0.111299506
4/18/2023 0:15,0.11063947,0.11142011,0.162533877,0.094869864,0.11102979
4/18/2023 0:30,0.111101873,0.112036062,0.16441639,0.094977431,0.111568968
4/18/2023 0:45,0.110253307,0.110905054,0.160958833,0.093837683,0.110579181
4/18/2023 1:00,0.11063947,0.11142011,0.162533877,0.092911752,0.11102979
4/18/2023 1:15,0.110716131,0.111522288,0.162846239,0.092724177,0.11111921
4/18/2023 1:30,0.110253307,0.110905054,0.160958833,0.092424853,0.110579181
4/18/2023 1:45,0.110484782,0.111213864,0.161903276,0.092667363,0.110849323
4/18/2023 2:00,0.110253307,0.110905054,0.160958833,0.091812724,0.110579181
4/18/2023 2:15,0.110870734,0.111728278,0.16347586,0.090734963,0.111299506
4/18/2023 2:30,0.110870734,0.111728278,0.16347586,0.090987261,0.111299506
4/18/2023 2:45,0.110408079,0.111111558,0.161590425,0.091658901,0.110759818
4/18/2023 3:00,0.11063947,0.11142011,0.162533877,0.093113978,0.11102979
4/18/2023 3:15,0.11063947,0.11142011,0.162533877,0.093762281,0.11102979
4/18/2023 3:30,0.111025281,0.111934096,0.164104831,0.093725483,0.111479689
4/18/2023 3:45,0.110562794,0.11131789,0.162221354,0.094289594,0.110940342
4/18/2023 4:00,0.110562794,0.11131789,0.162221354,0.094715048,0.110940342
4/18/2023 4:15,0.110021705,0.110595859,0.160012892,0.094780211,0.110308782
4/18/2023 4:30,0.110408079,0.111111558,0.161590425,0.093793605,0.110759818
4/18/2023 4:45,0.111025281,0.111934096,0.164104831,0.093348744,0.111479689
4/18/2023 5:00,0.110794101,0.111626185,0.163163822,0.092242541,0.111210143
4/18/2023 5:15,0.110794101,0.111626185,0.163163822,0.092446594,0.111210143
4/18/2023 5:30,0.110794101,0.111626185,0.163163822,0.092221629,0.111210143
4/18/2023 5:45,0.110794101,0.111626185,0.163163822,0.092665796,0.111210143
4/18/2023 6:00,0.110794101,0.111626185,0.163163822,0.092609142,0.111210143
4/18/2023 6:15,0.111025281,0.111934096,0.164104831,0.093185039,0.111479689
4/18/2023 6:30,0.111178451,0.112137986,0.164727791,0.093526056,0.111658219
4/18/2023 6:45,0.111256335,0.112241625,0.1650444,0.094030592,0.11174898
4/18/2023 7:00,0.111025281,0.111934096,0.164104831,0.093820938,0.111479689
4/18/2023 7:15,0.11063947,0.11142011,0.162533877,0.094087406,0.11102979
4/18/2023 7:30,0.111025281,0.111934096,0.164104831,0.092565285,0.111479689
4/18/2023 7:45,0.111025281,0.111934096,0.164104831,0.092181842,0.111479689
4/18/2023 8:00,0.110794101,0.111626185,0.163163822,0.091117647,0.111210143
4/18/2023 8:15,0.111025281,0.111934096,0.164104831,0.091259101,0.111479689
4/18/2023 8:30,0.110021705,0.110595859,0.160012892,0.091358916,0.110308782
4/18/2023 8:45,0.110176562,0.110802621,0.160645488,0.091091588,0.110489591
4/18/2023 9:00,0.110870734,0.111728278,0.16347586,0.090391562,0.111299506
4/18/2023 9:15,0.110792779,0.111624424,0.16315844,0.08952119,0.111208602
4/18/2023 9:30,0.110408079,0.111111558,0.161590425,0.088904889,0.110759818
4/18/2023 9:45,0.11063947,0.11142011,0.162533877,0.088346006,0.11102979
4/18/2023 10:00,0.110253307,0.110905054,0.160958833,0.087407505,0.110579181
4/18/2023 10:15,0.109792014,0.110286278,0.159065438,0.087091494,0.110039146
4/18/2023 10:30,0.110253307,0.110905054,0.160958833,0.087004009,0.110579181
4/18/2023 10:45,0.110098479,0.110698378,0.160326571,0.087170757,0.110398428
4/18/2023 11:00,0.110408079,0.111111558,0.161590425,0.087151678,0.110759818
4/18/2023 11:15,0.110253307,0.110905054,0.160958833,0.08723375,0.110579181
4/18/2023 11:30,0.109792014,0.110286278,0.159065438,0.087163595,0.110039146
4/18/2023 11:45,0.110253307,0.110905054,0.160958833,0.08680676,0.110579181
4/18/2023 12:00,0.110021705,0.110595859,0.160012892,0.08724537,0.110308782
4/18/2023 12:15,0.110870734,0.111728278,0.16347586,0.087325393,0.111299506
4/18/2023 12:30,0.109716077,0.110183589,0.158751087,0.087164253,0.109949833
4/18/2023 12:45,0.110870734,0.111728278,0.16347586,0.087538606,0.111299506
4/18/2023 13:00,0.110408079,0.111111558,0.161590425,0.087119387,0.110759818
4/18/2023 13:15,0.110792779,0.111624424,0.16315844,0.086597915,0.111208602
4/18/2023 13:30,0.11102396,0.111932338,0.164099459,0.08682637,0.111478149
4/18/2023 13:45,0.111255015,0.112239868,0.165039035,0.086978756,0.111747442
4/18/2023 14:00,0.111870985,0.113058666,0.167539425,0.086997305,0.112464826
4/18/2023 14:15,0.111716747,0.112853783,0.166913926,0.087726805,0.112285265
4/18/2023 14:30,0.112562389,0.113975923,0.170338604,0.089556425,0.113269156
4/18/2023 14:45,0.112486061,0.113874755,0.170029961,0.091673425,0.113180408
4/18/2023 15:00,0.112101579,0.113364798,0.168473849,0.093342142,0.112733188
4/18/2023 15:15,0.113406343,0.115092971,0.173745259,0.095710238,0.114249657
4/18/2023 15:30,0.11317646,0.114788982,0.1728184,0.097954867,0.113982721
4/18/2023 15:45,0.112716319,0.114179875,0.170960765,0.100037315,0.113448097
4/18/2023 16:00,0.112946452,0.114484618,0.171890239,0.101384647,0.113715535
4/18/2023 16:15,0.113559966,0.115295999,0.174364213,0.101947355,0.114427983
4/18/2023 16:30,0.112946452,0.114484618,0.171890239,0.102016826,0.113715535
4/18/2023 16:45,0.113330167,0.114992262,0.173438214,0.101912378,0.114161214
4/18/2023 17:00,0.113865733,0.115699822,0.175595133,0.10194968,0.114782777
4/18/2023 17:15,0.113330167,0.114992262,0.173438214,0.102049611,0.114161214
4/18/2023 17:30,0.11378964,0.115599361,0.175288934,0.10186717,0.114694501
4/18/2023 17:45,0.113100243,0.114688149,0.172510926,0.102003692,0.113894196
4/18/2023 18:00,0.11378964,0.115599361,0.175288934,0.102050063,0.114694501
4/18/2023 18:15,0.113559966,0.115295999,0.174364213,0.101998089,0.114427983
4/18/2023 18:30,0.11378964,0.115599361,0.175288934,0.102047647,0.114694501
4/18/2023 18:45,0.112870193,0.114383659,0.171582331,0.102698506,0.113626926
4/18/2023 19:00,0.112870193,0.114383659,0.171582331,0.10300042,0.113626926
4/18/2023 19:15,0.113100243,0.114688149,0.172510926,0.102894025,0.113894196
4/18/2023 19:30,0.113941812,0.115800241,0.175901194,0.103475128,0.114871027
4/18/2023 19:45,0.113022697,0.114585535,0.172198003,0.10398808,0.113804116
4/18/2023 20:00,0.114171279,0.11610298,0.176823822,0.104365777,0.11513713
4/18/2023 20:15,0.112870193,0.114383659,0.171582331,0.104758335,0.113626926
4/18/2023 20:30,0.113330167,0.114992262,0.173438214,0.104651041,0.114161214
4/18/2023 20:45,0.113559966,0.115295999,0.174364213,0.104932583,0.114427983
4/18/2023 21:00,0.113100243,0.114688149,0.172510926,0.104851911,0.113894196
4/18/2023 21:15,0.112332046,0.11367055,0.169406903,0.104867488,0.113001298
4/18/2023 21:30,0.113022697,0.114585535,0.172198003,0.104107362,0.113804116
4/18/2023 21:45,0.112640019,0.114078792,0.170652417,0.103532103,0.113359405
4/18/2023 22:00,0.112409719,0.113773546,0.16972117,0.103397148,0.113091633
4/18/2023 22:15,0.112179293,0.113467922,0.168788573,0.103308067,0.112823608
4/18/2023 22:30,0.112409719,0.113773546,0.16972117,0.102870229,0.113091633
4/18/2023 22:45,0.111948742,0.113161919,0.167854614,0.1026034,0.112555331
4/18/2023 23:00,0.112793921,0.114282659,0.171274278,0.102682321,0.11353829
4/18/2023 23:15,0.112792605,0.114280917,0.171268966,0.102931221,0.113536761
4/18/2023 23:30,0.112332046,0.11367055,0.169406903,0.103009137,0.113001298
4/18/2023 23:45,0.112562389,0.113975923,0.170338604,0.103041036,0.113269156
4/19/2023 0:00,0.112101579,0.113364798,0.168473849,0.102878177,0.112733188
4/19/2023 0:15,0.112562389,0.113975923,0.170338604,0.103147639,0.113269156
4/19/2023 0:30,0.112640019,0.114078792,0.170652417,0.102912864,0.113359405
4/19/2023 0:45,0.112409719,0.113773546,0.16972117,0.102903114,0.113091633
4/19/2023 1:00,0.111718066,0.112855535,0.166919275,0.102478637,0.112286801
4/19/2023 1:15,0.112179293,0.113467922,0.168788573,0.102600152,0.112823608
4/19/2023 1:30,0.111256335,0.112241625,0.1650444,0.102964976,0.11174898
4/19/2023 1:45,0.111487263,0.112548771,0.165982542,0.103033126,0.112018017
4/19/2023 2:00,0.111870985,0.113058666,0.167539425,0.103239368,0.112464826
4/19/2023 2:15,0.111870985,0.113058666,0.167539425,0.103251426,0.112464826
4/19/2023 2:30,0.111640266,0.112752154,0.166603619,0.103427,0.11219621
4/19/2023 2:45,0.112255677,0.113569257,0.169097813,0.103094758,0.112912467
4/19/2023 3:00,0.111870985,0.113058666,0.167539425,0.102485765,0.112464826
4/19/2023 3:15,0.111794533,0.112957122,0.167229426,0.10240406,0.112375827
4/19/2023 3:30,0.112255677,0.113569257,0.169097813,0.102183649,0.112912467
4/19/2023 3:45,0.112332046,0.11367055,0.169406903,0.102221164,0.113001298
4/19/2023 4:00,0.112025167,0.113263379,0.168164307,0.102205405,0.112644273
4/19/2023 4:15,0.110947354,0.111830329,0.163787739,0.102109289,0.111388841
4/19/2023 4:30,0.111870985,0.113058666,0.167539425,0.102123703,0.112464826
4/19/2023 4:45,0.112255677,0.113569257,0.169097813,0.102201164,0.112912467
4/19/2023 5:00,0.111794533,0.112957122,0.167229426,0.10238407,0.112375827
4/19/2023 5:15,0.112255677,0.113569257,0.169097813,0.102585508,0.112912467
4/19/2023 5:30,0.112025167,0.113263379,0.168164307,0.1026533,0.112644273
4/19/2023 5:45,0.111794533,0.112957122,0.167229426,0.102808471,0.112375827
4/19/2023 6:00,0.111794533,0.112957122,0.167229426,0.102685893,0.112375827
4/19/2023 6:15,0.111563772,0.112650483,0.166293158,0.102535083,0.112107128
4/19/2023 6:30,0.111563772,0.112650483,0.166293158,0.102443316,0.112107128
4/19/2023 6:45,0.111563772,0.112650483,0.166293158,0.102482391,0.112107128
4/19/2023 7:00,0.111794533,0.112957122,0.167229426,0.102456294,0.112375827
