Date_Time,P2C,P3C
3/2/2022 1:00,2723.120665,2724.137973
3/2/2022 1:15,2723.122998,2724.135057
3/2/2022 1:30,2723.121831,2724.13739
3/2/2022 1:45,2723.124164,2724.137973
3/2/2022 2:00,2723.124164,2724.139722
3/2/2022 2:15,2723.12533,2724.139139
3/2/2022 2:30,2723.124157,2724.138556
3/2/2022 2:45,2723.123581,2724.13739
3/2/2022 3:00,2723.121248,2724.138556
3/2/2022 3:15,2723.124747,2724.136806
3/2/2022 3:30,2723.121831,2724.13622
3/2/2022 3:45,2723.120468,2724.137776
3/2/2022 4:00,2723.121831,2724.13739
3/2/2022 4:15,2723.122998,2724.136806
3/2/2022 4:30,2723.121248,2724.136806
3/2/2022 4:45,2723.121248,2724.136806
3/2/2022 5:00,2723.123584,2724.136223
3/2/2022 5:15,2723.123001,2724.13564
3/2/2022 5:30,2723.122998,2724.136806
3/2/2022 5:45,2723.125333,2724.136223
3/2/2022 6:00,2723.144577,2724.136223
3/2/2022 6:15,2723.138159,2724.137973
3/2/2022 6:30,2723.131741,2724.136223
3/2/2022 6:45,2723.134074,2724.136806
3/2/2022 7:00,2723.133494,2724.135057
3/2/2022 7:15,2723.138742,2724.136806
3/2/2022 7:30,2723.138939,2724.135833
3/2/2022 7:45,2723.140492,2724.135637
3/2/2022 8:00,2723.14515,2724.136806
3/2/2022 8:15,2723.151568,2724.140305
3/2/2022 8:30,2723.150985,2724.139722
3/2/2022 8:45,2723.149432,2724.139919
3/2/2022 9:00,2723.146326,2724.140312
3/2/2022 9:15,2723.141658,2724.141482
3/2/2022 9:30,2723.13602,2724.139342
3/2/2022 9:45,2723.124164,2724.136813
3/2/2022 10:00,2723.102005,2724.133897
3/2/2022 10:15,2723.118329,2724.133897
3/2/2022 10:30,2723.118329,2724.132728
3/2/2022 10:45,2723.118329,2724.132728
3/2/2022 11:00,2723.120079,2724.132728
3/2/2022 11:15,2723.120079,2724.132728
3/2/2022 11:30,2723.115607,2724.132924
3/2/2022 11:45,2723.11541,2724.130978
3/2/2022 12:00,2723.115993,2724.131562
3/2/2022 12:15,2723.11541,2724.132728
3/2/2022 12:30,2723.1158,2724.131948
3/2/2022 12:45,2723.118329,2724.133897
3/2/2022 13:00,2723.115414,2724.134481
3/2/2022 13:15,2723.116003,2724.13506
3/2/2022 13:30,2723.117559,2724.134867
3/2/2022 13:45,2723.116007,2724.135064
3/2/2022 14:00,2723.118339,2724.135647
3/2/2022 14:15,2723.116976,2724.134864
3/2/2022 14:30,2723.115414,2724.13622
3/2/2022 14:45,2723.11658,2724.138556
3/2/2022 15:00,2723.117163,2724.137969
3/2/2022 15:15,2723.118719,2724.139526
3/2/2022 15:30,2723.117749,2724.140305
3/2/2022 15:45,2723.117749,2724.138556
3/2/2022 16:00,2723.119499,2724.140305
3/2/2022 16:15,2723.118333,2724.140888
3/2/2022 16:30,2723.117166,2724.142641
3/2/2022 16:45,2723.11483,2724.138556
3/2/2022 17:00,2723.11483,2724.138556
3/2/2022 17:15,2723.116583,2724.139139
3/2/2022 17:30,2723.115997,2724.139722
3/2/2022 17:45,2723.115997,2724.137973
3/2/2022 18:00,2723.117746,2724.139722
3/2/2022 18:15,2723.117553,2724.139529
3/2/2022 18:30,2723.117749,2724.141475
3/2/2022 18:45,2723.119499,2724.139725
3/2/2022 19:00,2723.120668,2724.139725
3/2/2022 19:15,2723.119109,2724.142834
3/2/2022 19:30,2723.119889,2724.138946
3/2/2022 19:45,2723.120279,2724.141085
3/2/2022 20:00,2723.119499,2724.142055
3/2/2022 20:15,2723.121248,2724.140305
3/2/2022 20:30,2723.119499,2724.142055
3/2/2022 20:45,2723.120665,2724.142641
3/2/2022 21:00,2723.119499,2724.141475
3/2/2022 21:15,2723.119499,2724.141475
3/2/2022 21:30,2723.121248,2724.141475
3/2/2022 21:45,2723.122998,2724.143224
3/2/2022 22:00,2723.121248,2724.141475
3/2/2022 22:15,2723.120665,2724.140892
3/2/2022 22:30,2723.121248,2724.139725
3/2/2022 22:45,2723.120082,2724.140888
3/2/2022 23:00,2723.122998,2724.144974
3/2/2022 23:15,2723.121831,2724.142058
3/2/2022 23:30,2723.124164,2724.142641
3/2/2022 23:45,2723.120665,2724.139722
3/3/2022 0:00,2723.122418,2724.139725
3/3/2022 0:15,2723.122418,2724.141475
3/3/2022 0:30,2723.122418,2724.141475
3/3/2022 0:45,2723.121248,2724.139725
3/3/2022 1:00,2723.121248,2724.139725
3/3/2022 1:15,2723.121248,2724.139725
3/3/2022 1:30,2723.121248,2724.139725
3/3/2022 1:45,2723.122028,2724.139336
3/3/2022 2:00,2723.120468,2724.140695
3/3/2022 2:15,2723.122418,2724.141475
3/3/2022 2:30,2723.122418,2724.141475
3/3/2022 2:45,2723.122418,2724.141475
3/3/2022 3:00,2723.120082,2724.140309
3/3/2022 3:15,2723.121831,2724.142058
3/3/2022 3:30,2723.122998,2724.140305
3/3/2022 3:45,2723.123387,2724.142445
3/3/2022 4:00,2723.124167,2724.143224
3/3/2022 4:15,2723.122418,2724.139725
3/3/2022 4:30,2723.122028,2724.139336
3/3/2022 4:45,2723.122221,2724.139529
3/3/2022 5:00,2723.124167,2724.141475
3/3/2022 5:15,2723.121835,2724.139142
3/3/2022 5:30,2723.120668,2724.137976
3/3/2022 5:45,2723.121252,2724.138559
3/3/2022 6:00,2723.123584,2724.139142
3/3/2022 6:15,2723.120668,2724.137976
3/3/2022 6:30,2723.121835,2724.137983
3/3/2022 6:45,2723.125917,2724.141475
3/3/2022 7:00,2723.124167,2724.143224
3/3/2022 7:15,2723.124167,2724.139725
3/3/2022 7:30,2723.122998,2724.139725
3/3/2022 7:45,2723.122414,2724.139142
3/3/2022 8:00,2723.121835,2724.139142
3/3/2022 8:15,2723.122028,2724.139336
3/3/2022 8:30,2723.119499,2724.138556
3/3/2022 8:45,2723.124747,2724.138556
3/3/2022 9:00,2723.125333,2724.141472
3/3/2022 9:15,2723.123194,2724.140502
3/3/2022 9:30,2723.122414,2724.135054
3/3/2022 9:45,2723.117746,2724.135054
3/3/2022 10:00,2723.117163,2724.134471
3/3/2022 10:15,2723.117163,2724.134471
3/3/2022 10:30,2723.117746,2724.136803
3/3/2022 10:45,2723.11658,2724.135637
3/3/2022 11:00,2723.115414,2724.134471
3/3/2022 11:15,2723.117746,2724.135054
3/3/2022 11:30,2723.11483,2724.133887
3/3/2022 11:45,2723.115414,2724.132721
3/3/2022 12:00,2723.117553,2724.13486
3/3/2022 12:15,2723.119499,2724.135057
3/3/2022 12:30,2723.115414,2724.134481
3/3/2022 12:45,2723.11522,2724.136037
3/3/2022 13:00,2723.114834,2724.133901
3/3/2022 13:15,2723.11697,2724.137786
3/3/2022 13:30,2723.116,2724.136227
3/3/2022 13:45,2723.116973,2724.13545
3/3/2022 14:00,2723.117753,2724.13506
3/3/2022 14:15,2723.116583,2724.138559
3/3/2022 14:30,2723.116583,2724.13506
3/3/2022 14:45,2723.11639,2724.136617
3/3/2022 15:00,2723.117166,2724.136813
3/3/2022 15:15,2723.118916,2724.137393
3/3/2022 15:30,2723.116,2724.139146
3/3/2022 15:45,2723.118719,2724.138366
3/3/2022 16:00,2723.120075,2724.138553
3/3/2022 16:15,2723.120075,2724.142051
3/3/2022 16:30,2723.119492,2724.141468
3/3/2022 16:45,2723.118909,2724.139136
3/3/2022 17:00,2723.116,2724.139136
3/3/2022 17:15,2723.116973,2724.138359
3/3/2022 17:30,2723.11717,2724.139146
3/3/2022 17:45,2723.119502,2724.139729
3/3/2022 18:00,2723.118919,2724.140895
3/3/2022 18:15,2723.11717,2724.139146
3/3/2022 18:30,2723.11717,2724.137396
3/3/2022 18:45,2723.118143,2724.138369
3/3/2022 19:00,2723.118919,2724.140315
3/3/2022 19:15,2723.119505,2724.141482
3/3/2022 19:30,2723.118922,2724.140898
3/3/2022 19:45,2723.118922,2724.142648
3/3/2022 20:00,2723.118339,2724.140315
3/3/2022 20:15,2723.120089,2724.140315
3/3/2022 20:30,2723.119699,2724.139925
3/3/2022 20:45,2723.118919,2724.139146
3/3/2022 21:00,2723.121641,2724.140119
3/3/2022 21:15,2723.122421,2724.140898
3/3/2022 21:30,2723.122225,2724.142451
3/3/2022 21:45,2723.121248,2724.139725
3/3/2022 22:00,2723.121248,2724.139725
3/3/2022 22:15,2723.121248,2724.139725
3/3/2022 22:30,2723.119692,2724.13759
3/3/2022 22:45,2723.118919,2724.138566
3/3/2022 23:00,2723.118919,2724.138566
3/3/2022 23:15,2723.116586,2724.137983
3/3/2022 23:30,2723.11639,2724.137786
3/3/2022 23:45,2723.11658,2724.136806
3/4/2022 0:00,2723.117163,2724.13739
3/4/2022 0:15,2723.117163,2724.13739
3/4/2022 0:30,2723.118716,2724.138363
3/4/2022 0:45,2723.120079,2724.141475
3/4/2022 1:00,2723.120468,2724.140115
3/4/2022 1:15,2723.121248,2724.139146
3/4/2022 1:30,2723.121248,2724.139146
3/4/2022 1:45,2723.120082,2724.138559
3/4/2022 2:00,2723.118922,2724.138559
3/4/2022 2:15,2723.122808,2724.138946
3/4/2022 2:30,2723.122998,2724.140885
3/4/2022 2:45,2723.120472,2724.138359
3/4/2022 3:00,2723.122028,2724.139915
3/4/2022 3:15,2723.120079,2724.139136
3/4/2022 3:30,2723.121635,2724.139532
3/4/2022 3:45,2723.122414,2724.140312
3/4/2022 4:00,2723.121831,2724.139729
3/4/2022 4:15,2723.121248,2724.139146
3/4/2022 4:30,2723.122221,2724.140119
3/4/2022 4:45,2723.123001,2724.139729
3/4/2022 5:00,2723.121248,2724.140895
3/4/2022 5:15,2723.119499,2724.139146
3/4/2022 5:30,2723.123384,2724.137783
3/4/2022 5:45,2723.119492,2724.139139
3/4/2022 6:00,2723.121438,2724.141085
3/4/2022 6:15,2723.121635,2724.141282
3/4/2022 6:30,2723.123771,2724.141668
3/4/2022 6:45,2723.121831,2724.137979
3/4/2022 7:00,2723.120665,2724.136813
3/4/2022 7:15,2723.121831,2724.137979
3/4/2022 7:30,2723.120082,2724.13623
3/4/2022 7:45,2723.121248,2724.139146
3/4/2022 8:00,2723.121248,2724.139146
3/4/2022 8:15,2723.121835,2724.138563
3/4/2022 8:30,2723.121252,2724.139149
3/4/2022 8:45,2723.118526,2724.138173
3/4/2022 9:00,2723.117553,2724.1372
3/4/2022 9:15,2723.121248,2724.139146
3/4/2022 9:30,2723.11736,2724.137006
3/4/2022 9:45,2723.11658,2724.134477
3/4/2022 10:00,2723.11522,2724.136617
3/4/2022 10:15,2723.117166,2724.135064
3/4/2022 10:30,2723.119499,2724.137396
3/4/2022 10:45,2723.117559,2724.136617
3/4/2022 11:00,2723.118333,2724.13622
3/4/2022 11:15,2723.117749,2724.140305
3/4/2022 11:30,2723.11658,2724.139136
3/4/2022 11:45,2723.119306,2724.138942
3/4/2022 12:00,2723.117749,2724.140305
3/4/2022 12:15,2723.116973,2724.139529
3/4/2022 12:30,2723.118333,2724.142058
3/4/2022 12:45,2723.119499,2724.141475
3/4/2022 13:00,2723.118719,2724.142445
3/4/2022 13:15,2723.118133,2724.142448
3/4/2022 13:30,2723.118726,2724.141282
3/4/2022 13:45,2723.116973,2724.144197
3/4/2022 14:00,2723.116576,2724.143221
3/4/2022 14:15,2723.118133,2724.143608
3/4/2022 14:30,2723.118726,2724.14536
3/4/2022 14:45,2723.119892,2724.145367
3/4/2022 15:00,2723.119885,2724.14653
3/4/2022 15:15,2723.117746,2724.14731
3/4/2022 15:30,2723.121831,2724.151975
3/4/2022 15:45,2723.119885,2724.147699
3/4/2022 16:00,2723.118922,2724.146726
3/4/2022 16:15,2723.116976,2724.14478
3/4/2022 16:30,2723.120082,2724.144967
3/4/2022 16:45,2723.118916,2724.1473
3/4/2022 17:00,2723.121445,2724.148079
3/4/2022 17:15,2723.117756,2724.142641
3/4/2022 17:30,2723.116976,2724.14536
3/4/2022 17:45,2723.120472,2724.147106
3/4/2022 18:00,2723.11736,2724.143414
3/4/2022 18:15,2723.119889,2724.143024
3/4/2022 18:30,2723.121252,2724.144387
3/4/2022 18:45,2723.120668,2724.143804
3/4/2022 19:00,2723.121445,2724.144581
3/4/2022 19:15,2723.121248,2724.142635
3/4/2022 19:30,2723.123387,2724.143024
3/4/2022 19:45,2723.123194,2724.144581
3/4/2022 20:00,2723.121248,2724.144384
3/4/2022 20:15,2723.119499,2724.144384
3/4/2022 20:30,2723.121831,2724.144967
3/4/2022 20:45,2723.120665,2724.142051
3/4/2022 21:00,2723.121438,2724.145164
3/4/2022 21:15,2723.121248,2724.143224
3/4/2022 21:30,2723.120665,2724.143811
3/4/2022 21:45,2723.121248,2724.139725
3/4/2022 22:00,2723.120275,2724.143421
3/4/2022 22:15,2723.121248,2724.144974
3/4/2022 22:30,2723.121831,2724.144977
3/4/2022 22:45,2723.122414,2724.144391
3/4/2022 23:00,2723.122998,2724.146143
3/4/2022 23:15,2723.122414,2724.142641
3/4/2022 23:30,2723.122221,2724.142448
3/4/2022 23:45,2723.121248,2724.142645
3/5/2022 0:00,2723.120665,2724.142061
3/5/2022 0:15,2723.122998,2724.144394
3/5/2022 0:30,2723.125717,2724.144194
3/5/2022 0:45,2723.127073,2724.14555
3/5/2022 1:00,2723.12513,2724.143608
3/5/2022 1:15,2723.126686,2724.143414
3/5/2022 1:30,2723.126296,2724.143024
3/5/2022 1:45,2723.125327,2724.145554
3/5/2022 2:00,2723.126686,2724.145164
3/5/2022 2:15,2723.127073,2724.14555
3/5/2022 2:30,2723.125713,2724.142441
3/5/2022 2:45,2723.126686,2724.145164
3/5/2022 3:00,2723.125137,2724.144774
3/5/2022 3:15,2723.127076,2724.145554
3/5/2022 3:30,2723.12514,2724.146527
3/5/2022 3:45,2723.126113,2724.144001
3/5/2022 4:00,2723.12514,2724.144777
3/5/2022 4:15,2723.128836,2724.143814
3/5/2022 4:30,2723.126113,2724.144001
3/5/2022 4:45,2723.122418,2724.140895
3/5/2022 5:00,2723.1265,2724.142638
3/5/2022 5:15,2723.128056,2724.147693
3/5/2022 5:30,2723.128446,2724.144584
3/5/2022 5:45,2723.127083,2724.14497
3/5/2022 6:00,2723.125917,2724.142055
3/5/2022 6:15,2723.128826,2724.145554
3/5/2022 6:30,2723.126493,2724.141472
3/5/2022 6:45,2723.125327,2724.140305
3/5/2022 7:00,2723.125327,2724.140305
3/5/2022 7:15,2723.12475,2724.142638
3/5/2022 7:30,2723.125333,2724.141472
3/5/2022 7:45,2723.124937,2724.141665
3/5/2022 8:00,2723.123574,2724.142051
3/5/2022 8:15,2723.125907,2724.142635
3/5/2022 8:30,2723.124937,2724.139915
3/5/2022 8:45,2723.127083,2724.140892
3/5/2022 9:00,2723.123194,2724.139922
3/5/2022 9:15,2723.120079,2724.137976
3/5/2022 9:30,2723.120858,2724.139336
3/5/2022 9:45,2723.11736,2724.135837
3/5/2022 10:00,2723.11464,2724.134867
3/5/2022 10:15,2723.120082,2724.138559
3/5/2022 10:30,2723.121445,2724.139922
3/5/2022 10:45,2723.119309,2724.139536
3/5/2022 11:00,2723.120862,2724.139339
3/5/2022 11:15,2723.121255,2724.139732
3/5/2022 11:30,2723.121255,2724.142641
3/5/2022 11:45,2723.119699,2724.138176
3/5/2022 12:00,2723.119495,2724.141472
3/5/2022 12:15,2723.118143,2724.139529
3/5/2022 12:30,2723.120858,2724.141085
3/5/2022 12:45,2723.120468,2724.142445
3/5/2022 13:00,2723.119699,2724.139925
3/5/2022 13:15,2723.117559,2724.140695
3/5/2022 13:30,2723.120089,2724.141475
3/5/2022 13:45,2723.121255,2724.141482
3/5/2022 14:00,2723.122998,2724.144974
3/5/2022 14:15,2723.121838,2724.142065
3/5/2022 14:30,2723.121255,2724.141482
3/5/2022 14:45,2723.116007,2724.139732
3/5/2022 15:00,2723.116007,2724.142641
3/5/2022 15:15,2723.121255,2724.144391
3/5/2022 15:30,2723.119892,2724.143618
3/5/2022 15:45,2723.122414,2724.144391
3/5/2022 16:00,2723.121831,2724.142058
3/5/2022 16:15,2723.120665,2724.144391
3/5/2022 16:30,2723.118912,2724.140309
3/5/2022 16:45,2723.118329,2724.141475
3/5/2022 17:00,2723.11658,2724.139725
3/5/2022 17:15,2723.118329,2724.136806
3/5/2022 17:30,2723.117163,2724.139139
3/5/2022 17:45,2723.120079,2724.141475
3/5/2022 18:00,2723.121828,2724.143224
3/5/2022 18:15,2723.120468,2724.143614
3/5/2022 18:30,2723.121248,2724.142645
3/5/2022 18:45,2723.120665,2724.140892
3/5/2022 19:00,2723.121638,2724.145364
3/5/2022 19:15,2723.121445,2724.143421
3/5/2022 19:30,2723.121248,2724.143224
3/5/2022 19:45,2723.120079,2724.143224
3/5/2022 20:00,2723.122998,2724.143224
3/5/2022 20:15,2723.124164,2724.143811
3/5/2022 20:30,2723.130575,2724.141475
3/5/2022 20:45,2723.129602,2724.143421
3/5/2022 21:00,2723.129405,2724.141475
3/5/2022 21:15,2723.129405,2724.141475
3/5/2022 21:30,2723.127656,2724.141475
3/5/2022 21:45,2723.128822,2724.140892
3/5/2022 22:00,2723.124747,2724.139725
3/5/2022 22:15,2723.125907,2724.141475
3/5/2022 22:30,2723.125907,2724.141475
3/5/2022 22:45,2723.129405,2724.141475
3/5/2022 23:00,2723.129989,2724.142058
3/5/2022 23:15,2723.129405,2724.143224
3/5/2022 23:30,2723.128239,2724.140888
3/5/2022 23:45,2723.129219,2724.142448
3/6/2022 0:00,2723.127083,2724.139142
3/6/2022 0:15,2723.127473,2724.139532
3/6/2022 0:30,2723.130585,2724.140895
3/6/2022 0:45,2723.1265,2724.140309
3/6/2022 1:00,2723.128636,2724.142445
3/6/2022 1:15,2723.128826,2724.144384
3/6/2022 1:30,2723.128629,2724.143608
3/6/2022 1:45,2723.131158,2724.146137
3/6/2022 2:00,2723.130575,2724.145554
3/6/2022 2:15,2723.128826,2724.142055
3/6/2022 2:30,2723.129799,2724.143028
3/6/2022 2:45,2723.131745,2724.143814
3/6/2022 3:00,2723.132328,2724.142648
3/6/2022 3:15,2723.131168,2724.140898
3/6/2022 3:30,2723.131555,2724.143034
3/6/2022 3:45,2723.130578,2724.143807
3/6/2022 4:00,2723.130965,2724.142445
3/6/2022 4:15,2723.132328,2724.142058
3/6/2022 4:30,2723.129995,2724.140305
3/6/2022 4:45,2723.128246,2724.140305
3/6/2022 5:00,2723.129219,2724.137779
3/6/2022 5:15,2723.12708,2724.140309
3/6/2022 5:30,2723.131745,2724.143224
3/6/2022 5:45,2723.128829,2724.140309
3/6/2022 6:00,2723.129419,2724.139149
3/6/2022 6:15,2723.129222,2724.140702
3/6/2022 6:30,2723.127663,2724.140892
3/6/2022 6:45,2723.126496,2724.136227
3/6/2022 7:00,2723.128829,2724.140309
3/6/2022 7:15,2723.130775,2724.141665
3/6/2022 7:30,2723.127086,2724.139725
3/6/2022 7:45,2723.129805,2724.140695
3/6/2022 8:00,2723.130775,2724.143414
3/6/2022 8:15,2723.128836,2724.141475
3/6/2022 8:30,2723.126503,2724.142641
3/6/2022 8:45,2723.129995,2724.143224
3/6/2022 9:00,2723.126503,2724.140892
3/6/2022 9:15,2723.125523,2724.14517
3/6/2022 9:30,2723.125327,2724.144974
3/6/2022 9:45,2723.12591,2724.143807
3/6/2022 10:00,2723.129992,2724.142641
3/6/2022 10:15,2723.126883,2724.141861
