Time,T1,30,45,60
2023-03-21 13:00:00,,6.737381021705193e-07,6.486274602372443e-07,1.3009288198883175e-06
2023-03-21 13:15:00,,6.795157819920558e-07,6.580826990602869e-07,1.325588636266664e-06
2023-03-21 13:30:00,,6.854788879631067e-07,6.677564630922846e-07,1.3482238061375518e-06
2023-03-21 13:45:00,,6.918306850550208e-07,6.780162807215474e-07,1.3688960387412656e-06
2023-03-21 14:00:00,,6.98629233360074e-07,6.890759204492463e-07,1.3876872656367214e-06
2023-03-21 14:15:00,,7.058339613132724e-07,7.006908827191862e-07,1.4046788890217538e-06
2023-03-21 14:30:00,,7.13488476168309e-07,7.126630171716482e-07,1.4200120951791287e-06
2023-03-21 14:45:00,,7.216554747110232e-07,7.25158510655816e-07,1.4338572433759826e-06
2023-03-21 15:00:00,,7.30444831308296e-07,7.376469059630384e-07,1.446369754794373e-06
2023-03-21 15:15:00,,7.398594256507704e-07,7.4997981057375e-07,1.45631850150104e-06
2023-03-21 15:30:00,,7.499893282839635e-07,7.630046858534871e-07,1.4655248610299247e-06
2023-03-21 15:45:00,,7.607455556085847e-07,7.764828117057941e-07,1.4746229079945732e-06
2023-03-21 16:00:00,,7.720908084541184e-07,7.901875333830873e-07,1.4829351562075528e-06
2023-03-21 16:15:00,,7.840787038647072e-07,8.040864186201848e-07,1.4905556916807496e-06
2023-03-21 16:30:00,,7.967284939798905e-07,8.181613976117054e-07,1.4979115885735946e-06
2023-03-21 16:45:00,,8.100447269980303e-07,8.323863898309973e-07,1.5046314801406206e-06
2023-03-21 17:00:00,,8.23985561203333e-07,8.467565105402531e-07,1.5108129864512702e-06
2023-03-21 17:15:00,,8.385857388256538e-07,8.612389824695524e-07,1.516341821003027e-06
2023-03-21 17:30:00,,8.536669684297034e-07,8.758062626436218e-07,1.5216285676718885e-06
2023-03-21 17:45:00,,8.693562919057895e-07,8.904717496824598e-07,1.5265053244838974e-06
2023-03-21 18:00:00,,8.855180958022687e-07,9.05209986454344e-07,1.531004021959665e-06
2023-03-21 18:15:00,,9.021866888651401e-07,9.200394847365782e-07,1.5351398171750259e-06
2023-03-21 18:30:00,,9.19226098736016e-07,9.350020064267933e-07,1.5389444466503693e-06
2023-03-21 18:45:00,,9.366650922394572e-07,9.50024296480447e-07,1.5424206315791844e-06
2023-03-21 19:00:00,,9.543495482587854e-07,9.649780415666506e-07,1.545761428944673e-06
2023-03-21 19:15:00,,9.722094994187646e-07,9.800253157383376e-07,1.5486786805656245e-06
2023-03-21 19:30:00,,9.901749321246178e-07,9.950469027598196e-07,1.5513182590058813e-06
2023-03-21 19:45:00,,1.0081741884426424e-06,1.0100114960107131e-06,1.5539549310060554e-06
2023-03-21 20:00:00,,1.026029124164628e-06,1.025086931404503e-06,1.5563860647629064e-06
