Time,VelL,Vel,VelI
2023-03-22 06:30:00,,3.0779576470409106e-06,9.595709635153828e-07
2023-03-22 06:45:00,,3.111239726301067e-06,9.69018979988652e-07
2023-03-22 07:00:00,,3.1436397410339287e-06,9.778162147877715e-07
2023-03-22 07:15:00,,3.174163140130085e-06,9.85643959044395e-07
2023-03-22 07:30:00,,3.2015818583839897e-06,9.921202673510993e-07
2023-03-22 07:45:00,,3.2248769307437227e-06,9.969467721729256e-07
2023-03-22 08:00:00,,3.2431689003810034e-06,9.998865527721678e-07
2023-03-22 08:15:00,,3.255578744003873e-06,1.000711850886055e-06
2023-03-22 08:30:00,,3.2611735756931023e-06,9.99188481507321e-07
2023-03-22 08:45:00,,3.2593266986317125e-06,9.951602777125036e-07
2023-03-22 09:00:00,,3.249651850752497e-06,9.88538692690346e-07
2023-03-22 09:15:00,,3.2319799040948424e-06,9.79277451766038e-07
2023-03-22 09:30:00,,3.2063174122663624e-06,9.673770190467285e-07
2023-03-22 09:45:00,,3.1728858875623264e-06,9.529105780829842e-07
2023-03-22 10:00:00,,3.1324931207159085e-06,9.361387385235766e-07
2023-03-22 10:15:00,,3.0863576353631946e-06,9.174364541198116e-07
2023-03-22 10:30:00,,3.0363234407672407e-06,8.973510383612548e-07
2023-03-22 10:45:00,,2.98402329921666e-06,8.763576946283916e-07
2023-03-22 11:00:00,,2.9300069555481055e-06,8.546296832041333e-07
2023-03-22 11:15:00,,2.873991238896715e-06,8.321312286945412e-07
2023-03-22 11:30:00,,2.81521863555916e-06,8.087269115962752e-07
2023-03-22 11:45:00,,2.753844905155166e-06,7.845616933932054e-07
2023-03-22 12:00:00,,2.6905417339606662e-06,7.599428334409524e-07
2023-03-22 12:15:00,,2.6247175245665254e-06,7.348516649779408e-07
2023-03-22 12:30:00,,2.556155044566899e-06,7.09384282138171e-07
2023-03-22 12:45:00,,2.4832101855271266e-06,6.832674626293433e-07
2023-03-22 13:00:00,,2.403966358891414e-06,6.561758303145095e-07
2023-03-22 13:15:00,,2.3178259691631205e-06,6.2815631072911e-07
2023-03-22 13:30:00,,2.224673592016122e-06,5.993992270700944e-07
2023-03-22 13:45:00,,2.1258758139700442e-06,5.7046303699008e-07
2023-03-22 14:00:00,,2.023780191047937e-06,5.420728009191463e-07
2023-03-22 14:15:00,,1.9234398910421886e-06,5.154441370940555e-07
2023-03-22 14:30:00,,1.8311988324635535e-06,4.918571438642329e-07
2023-03-22 14:45:00,,1.7540714936546338e-06,4.7257509438173166e-07
2023-03-22 15:00:00,,1.6970349403234342e-06,4.5855115219037487e-07
2023-03-22 15:15:00,,1.65803492195438e-06,4.4969312377398864e-07
2023-03-22 15:30:00,,1.6291856020029772e-06,4.4519871460069584e-07
2023-03-22 15:45:00,,1.6022172339517648e-06,4.442146827925729e-07
2023-03-22 16:00:00,,1.573201357400432e-06,4.4639119910123994e-07
2023-03-22 16:15:00,,1.542316455842548e-06,4.517154690520739e-07
2023-03-22 16:30:00,,1.511500099407056e-06,4.6019165944066686e-07
2023-03-22 16:45:00,,1.4827058119981161e-06,4.7164373576367967e-07
2023-03-22 17:00:00,,1.4573668610399272e-06,4.856483128609837e-07
2023-03-22 17:15:00,,1.4375431780925944e-06,5.015835609829364e-07
2023-03-22 17:30:00,,1.4240245497818322e-06,5.186779711280584e-07
2023-03-22 17:45:00,,1.4167799469682497e-06,5.36064293159197e-07
2023-03-22 18:00:00,,1.4156447676210673e-06,5.529281612134274e-07
2023-03-22 18:15:00,,1.4198287184909112e-06,5.685241228558379e-07
2023-03-22 18:30:00,,1.4284708791643387e-06,5.823053426283552e-07
2023-03-22 18:45:00,,1.439338946417322e-06,5.936630202043441e-07
2023-03-22 19:00:00,,1.449328230063888e-06,6.019933182482456e-07
2023-03-22 19:15:00,,1.455861143298899e-06,6.070171489735067e-07
2023-03-22 19:30:00,,1.456691502688243e-06,6.086683702699011e-07
2023-03-22 19:45:00,,1.4501511473633943e-06,6.07100389465988e-07
2023-03-22 20:00:00,,1.4352374836418741e-06,6.026478474905781e-07
2023-03-22 20:15:00,,1.4117885400572403e-06,5.958323700480222e-07
2023-03-22 20:30:00,,1.3801076929699907e-06,5.871883137038885e-07
2023-03-22 20:45:00,,1.341083760433256e-06,5.772959131416092e-07
2023-03-22 21:00:00,,1.2955970229495211e-06,5.665766704683516e-07
2023-03-22 21:15:00,,1.2448782689083163e-06,5.554819517627538e-07
2023-03-22 21:30:00,,1.190670442478292e-06,5.445791440593356e-07
2023-03-22 21:45:00,,1.134332220186619e-06,5.342660960795043e-07
2023-03-22 22:00:00,,1.0770979422277106e-06,5.249297968287791e-07
2023-03-22 22:15:00,,1.0200839335783203e-06,5.16964326160609e-07
2023-03-22 22:30:00,,9.639536398823458e-07,5.106468958026103e-07
2023-03-22 22:45:00,,9.090202345982428e-07,5.061626185491907e-07
2023-03-22 23:00:00,,8.555960796307878e-07,5.037005966870573e-07
2023-03-22 23:15:00,,8.039916038198851e-07,5.034079333730674e-07
2023-03-22 23:30:00,,7.548280636680696e-07,5.054885114102295e-07
2023-03-22 23:45:00,,7.087972079568785e-07,5.100806599275604e-07
2023-03-23 00:00:00,,6.669189822819563e-07,5.173930170856609e-07
2023-03-23 00:15:00,,6.303232434689268e-07,5.276115873403992e-07
2023-03-23 00:30:00,,6.002075244290612e-07,5.409127585177035e-07
2023-03-23 00:45:00,,5.778434980886203e-07,5.575058975783748e-07
2023-03-23 01:00:00,,5.644007914574687e-07,5.775431272316103e-07
2023-03-23 01:15:00,,5.608735239108443e-07,6.011019902924904e-07
2023-03-23 01:30:00,,5.680599031597225e-07,6.282057342828793e-07
2023-03-23 01:45:00,,5.864307957675761e-07,6.587510019502855e-07
2023-03-23 02:00:00,,6.162976688317012e-07,6.927044943018126e-07
2023-03-23 02:15:00,,6.575465647519499e-07,7.298768544439581e-07
2023-03-23 02:30:00,,7.094370463898956e-07,7.698116037795926e-07
2023-03-23 02:45:00,,7.706136111892157e-07,8.118755419519991e-07
2023-03-23 03:00:00,,8.392204748112728e-07,8.553962003581451e-07
2023-03-23 03:15:00,,9.128067123861338e-07,8.994807386959695e-07
2023-03-23 03:30:00,,9.885168056853515e-07,9.431219246081315e-07
2023-03-23 03:45:00,,1.0633019247515495e-06,9.852038351263302e-07
2023-03-23 04:00:00,,1.1343298275757103e-06,1.0247894569375884e-06
2023-03-23 04:15:00,,1.1991916148747203e-06,1.061012530514334e-06
2023-03-23 04:30:00,,1.2561751691525677e-06,1.0932750928309739e-06
2023-03-23 04:45:00,,1.3043174973276857e-06,1.1211146423815853e-06
2023-03-23 05:00:00,,1.343394584628769e-06,1.1443863144560401e-06
2023-03-23 05:15:00,,1.373769800283402e-06,1.1632043151835641e-06
2023-03-23 05:30:00,,1.3961426840266605e-06,1.1777942715451077e-06
2023-03-23 05:45:00,,1.4113232701957939e-06,1.1884819091791363e-06
2023-03-23 06:00:00,,1.4200476441571617e-06,1.1956695513827628e-06
2023-03-23 06:15:00,,1.4228503588085403e-06,1.199746908800008e-06
2023-03-23 06:30:00,,1.4200364747807508e-06,1.2010411558873262e-06
2023-03-23 06:45:00,,1.411727842201638e-06,1.1998476254284729e-06
2023-03-23 07:00:00,,1.397901892568016e-06,1.1964432849731752e-06
2023-03-23 07:15:00,,1.3786487867151721e-06,1.1910715804120463e-06
2023-03-23 07:30:00,,1.3540444723986495e-06,1.1839770658932131e-06
2023-03-23 07:45:00,,1.3243444007486449e-06,1.1753994849257238e-06
2023-03-23 08:00:00,,1.2901228643127947e-06,1.1655953996688048e-06
2023-03-23 08:15:00,,1.2521327690081982e-06,1.1548209532058312e-06
2023-03-23 08:30:00,,1.2114505613253554e-06,1.143361577902554e-06
2023-03-23 08:45:00,,1.1692080768468134e-06,1.1314747665270805e-06
2023-03-23 09:00:00,,1.1267264640662829e-06,1.1194400225295836e-06
2023-03-23 09:15:00,,1.085326654499914e-06,1.1075396011240958e-06
2023-03-23 09:30:00,,1.0462040780015727e-06,1.0960300551097431e-06
2023-03-23 09:45:00,,1.0104557416832347e-06,1.0851718310161336e-06
2023-03-23 10:00:00,,9.789251989325166e-07,1.075282095879718e-06
2023-03-23 10:15:00,,9.521160416443488e-07,1.0666348782475333e-06
2023-03-23 10:30:00,,9.301916717148831e-07,1.0594403479819173e-06
2023-03-23 10:45:00,,9.126734294201912e-07,1.0538002680538869e-06
2023-03-23 11:00:00,,8.988215328902745e-07,1.049698993866553e-06
2023-03-23 11:15:00,,8.876117771128554e-07,1.047008741163877e-06
2023-03-23 11:30:00,,8.781189971793369e-07,1.045547483572567e-06
2023-03-23 11:45:00,,8.695024315908076e-07,1.0450732801460855e-06
2023-03-23 12:00:00,,8.607289211701447e-07,1.0451874299614076e-06
2023-03-23 12:15:00,,8.511743601194445e-07,1.045484858628527e-06
2023-03-23 12:30:00,,8.404247935959123e-07,1.0455473296545968e-06
2023-03-23 12:45:00,,8.281269702069971e-07,1.0449415136399909e-06
2023-03-23 13:00:00,,8.139644877099123e-07,1.0432338147988307e-06
2023-03-23 13:15:00,,7.976959120865276e-07,1.0400107893753138e-06
2023-03-23 13:30:00,,7.794236936043852e-07,1.035107009178772e-06
2023-03-23 13:45:00,,7.592281171382264e-07,1.028578760122559e-06
2023-03-23 14:00:00,,7.366575199434087e-07,1.0205331834144812e-06
2023-03-23 14:15:00,,7.105607610781946e-07,1.0111062116999462e-06
2023-03-23 14:30:00,,6.792697948033651e-07,1.000465470825381e-06
2023-03-23 14:45:00,,6.410358231079405e-07,9.887747457796004e-07
2023-03-23 15:00:00,,5.944254404473414e-07,9.762101633956006e-07
2023-03-23 15:15:00,,5.385278079245674e-07,9.629528051881613e-07
2023-03-23 15:30:00,,4.7313850658357303e-07,9.492414432340612e-07
2023-03-23 15:45:00,,3.9878753148766856e-07,9.353275144950935e-07
2023-03-23 16:00:00,,3.166987812504479e-07,9.215063664919634e-07
2023-03-23 16:15:00,,2.2856258983061387e-07,9.080834535387306e-07
2023-03-23 16:30:00,,1.364950546686016e-07,8.953885695084037e-07
2023-03-23 16:45:00,,4.276457730181768e-08,8.837264843426576e-07
2023-03-23 17:00:00,,-5.0445645681869956e-08,8.733483561542304e-07
2023-03-23 17:15:00,,-1.4113756862943796e-07,8.644476368841111e-07
2023-03-23 17:30:00,,-2.2742181689183747e-07,8.571775644487369e-07
2023-03-23 17:45:00,,-3.0719113176279665e-07,8.517109201750749e-07
2023-03-23 18:00:00,,-3.7792187549487647e-07,8.482966826878002e-07
2023-03-23 18:15:00,,-4.362035522072219e-07,8.472809858541545e-07
2023-03-23 18:30:00,,-4.787899268673538e-07,8.489368775975427e-07
2023-03-23 18:45:00,,-5.038182144260836e-07,8.533216052343612e-07
2023-03-23 19:00:00,,-5.106236371259337e-07,8.603228003871159e-07
2023-03-23 19:15:00,,-4.991738691758274e-07,8.69738740373772e-07
2023-03-23 19:30:00,,-4.697240047860986e-07,8.812992698252168e-07
2023-03-23 19:45:00,,-4.2307420182531686e-07,8.946672262000099e-07
2023-03-23 20:00:00,,-3.607776799477169e-07,9.094490570662209e-07
2023-03-23 20:15:00,,-2.848656919815431e-07,9.251744525650609e-07
2023-03-23 20:30:00,,-1.9800378920720843e-07,9.413084582399542e-07
2023-03-23 20:45:00,,-1.0298515227223838e-07,9.572636604671558e-07
2023-03-23 21:00:00,,-2.9609192896360042e-09,9.724987471238536e-07
2023-03-23 21:15:00,,9.926645698709868e-08,9.866183802134171e-07
2023-03-23 21:30:00,,2.021317925786493e-07,9.994621900632278e-07
2023-03-23 21:45:00,,3.054745918158842e-07,1.0112082963744116e-06
2023-03-23 22:00:00,,4.1085442755372886e-07,1.022405733768151e-06
2023-03-23 22:15:00,,5.213294201977533e-07,1.033923525930766e-06
2023-03-23 22:30:00,,6.409300728416418e-07,1.0467704633847954e-06
2023-03-23 22:45:00,,7.728085113575414e-07,1.061864402032446e-06
2023-03-23 23:00:00,,9.185983678674066e-07,1.079679541266919e-06
2023-03-23 23:15:00,,1.076181249883513e-06,1.0999771961078151e-06
2023-03-23 23:30:00,,1.2396084844086835e-06,1.1217217202943647e-06
2023-03-23 23:45:00,,1.3993392992841711e-06,1.1432092218252615e-06
2023-03-24 00:00:00,,1.5439550006243643e-06,1.1624099609581338e-06
2023-03-24 00:15:00,,1.6619096008144357e-06,1.1773350176586264e-06
2023-03-24 00:30:00,,1.7440183799125552e-06,1.1864489266105579e-06
2023-03-24 00:45:00,,1.786042279664867e-06,1.1890471655094878e-06
2023-03-24 01:00:00,,1.7860931433144194e-06,1.1849291780293588e-06
2023-03-24 01:15:00,,1.7457478550472635e-06,1.174485370211065e-06
2023-03-24 01:30:00,,1.6680756805781572e-06,1.158376903664165e-06
2023-03-24 01:45:00,,1.5558538312943153e-06,1.1372575960059415e-06
2023-03-24 02:00:00,,1.4119955344538956e-06,1.1118122662696827e-06
2023-03-24 02:15:00,,1.2396847570526237e-06,1.0827862785781119e-06
2023-03-24 02:30:00,,1.043425097945769e-06,1.0511273983295634e-06
2023-03-24 02:45:00,,8.28505695564023e-07,1.017909656396375e-06
2023-03-24 03:00:00,,6.000669381501615e-07,9.841986512226298e-07
2023-03-24 03:15:00,,3.6417597405239293e-07,9.511350246648987e-07
2023-03-24 03:30:00,,1.2530146020538968e-07,9.196345276311218e-07
2023-03-24 03:45:00,,-1.1265457998574754e-07,8.904984788049812e-07
2023-03-24 04:00:00,,-3.4614893508640595e-07,8.644215756230012e-07
2023-03-24 04:15:00,,-5.71165580015291e-07,8.42034371563716e-07
2023-03-24 04:30:00,,-7.845806955545104e-07,8.237646279233837e-07
2023-03-24 04:45:00,,-9.841473921473323e-07,8.098528919120897e-07
2023-03-24 05:00:00,,-1.1667404634401811e-06,8.004714462589037e-07
2023-03-24 05:15:00,,-1.3296155247966209e-06,7.956301696456604e-07
2023-03-24 05:30:00,,-1.4700206036808768e-06,7.952047616782243e-07
2023-03-24 05:45:00,,-1.5855571092808419e-06,7.98928980037599e-07
2023-03-24 06:00:00,,-1.6755232896085934e-06,8.063693638630364e-07
2023-03-24 06:15:00,,-1.7394946840667153e-06,8.17044743093822e-07
2023-03-24 06:30:00,,-1.777753976725671e-06,8.304360338378169e-07
2023-03-24 06:45:00,,-1.7916456058478532e-06,8.460001252174799e-07
2023-03-24 07:00:00,,-1.783146895797005e-06,8.632134300455818e-07
2023-03-24 07:15:00,,-1.7546802938128902e-06,8.815899811075916e-07
2023-03-24 07:30:00,,-1.7090594189922428e-06,9.006850257940783e-07
2023-03-24 07:45:00,,-1.649000153803235e-06,9.201152306402858e-07
2023-03-24 08:00:00,,-1.5774755524133641e-06,9.395188881965425e-07
2023-03-24 08:15:00,,-1.4976592431797206e-06,9.585427131272898e-07
2023-03-24 08:30:00,,-1.4127021273705085e-06,9.768465567339668e-07
2023-03-24 08:45:00,,-1.3258648695567776e-06,9.940805991940963e-07
2023-03-24 09:00:00,,-1.240553213954529e-06,1.0098747186612854e-06
2023-03-24 09:15:00,,-1.1598391716003412e-06,1.0239101951684694e-06
2023-03-24 09:30:00,,-1.0862453629393526e-06,1.035961053138904e-06
2023-03-24 09:45:00,,-1.0218330109266092e-06,1.045877411748293e-06
2023-03-24 10:00:00,,-9.67895503140897e-07,1.0536436251107836e-06
2023-03-24 10:15:00,,-9.25631384548723e-07,1.0592428883146947e-06
2023-03-24 10:30:00,,-8.959485876801038e-07,1.0626970739235275e-06
2023-03-24 10:45:00,,-8.793998461500954e-07,1.0640769137297099e-06
2023-03-24 11:00:00,,-8.768576867195539e-07,1.0633790637183231e-06
2023-03-24 11:15:00,,-8.887069149529249e-07,1.0606758416094868e-06
2023-03-24 11:30:00,,-9.138597533700814e-07,1.056278793995761e-06
2023-03-24 11:45:00,,-9.513651162921354e-07,1.0504523024237214e-06
2023-03-24 12:00:00,,-9.998588072477983e-07,1.0435131499720107e-06
2023-03-24 12:15:00,,-1.057888089532761e-06,1.035779343479834e-06
2023-03-24 12:30:00,,-1.1226889590105302e-06,1.0277578023271258e-06
2023-03-24 12:45:00,,-1.1905240935794437e-06,1.0200593097017995e-06
2023-03-24 13:00:00,,-1.2590778309905898e-06,1.0130392761676836e-06
2023-03-24 13:15:00,,-1.3258468360602083e-06,1.0070359174513968e-06
2023-03-24 13:30:00,,-1.3889874154996028e-06,1.0022572644541212e-06
2023-03-24 13:45:00,,-1.4476079634069262e-06,9.98780340336483e-07
2023-03-24 14:00:00,,-1.5006492343060296e-06,9.966843808577024e-07
2023-03-24 14:15:00,,-1.5468329986399641e-06,9.9603040080814e-07
2023-03-24 14:30:00,,-1.585037035397382e-06,9.968208120337615e-07
2023-03-24 14:45:00,,-1.6145338559715377e-06,9.990083279157982e-07
2023-03-24 15:00:00,,-1.6347317138823794e-06,1.002489900714313e-06
2023-03-24 15:15:00,,-1.6452801834051055e-06,1.0070556782954362e-06
2023-03-24 15:30:00,,-1.6463733505814323e-06,1.0124311070072185e-06
2023-03-24 15:45:00,,-1.6387550961365026e-06,1.0182772258576468e-06
2023-03-24 16:00:00,,-1.623850540110016e-06,1.0240762463820562e-06
2023-03-24 16:15:00,,-1.6036075649077522e-06,1.02933818187786e-06
2023-03-24 16:30:00,,-1.5805355035907973e-06,1.0335373175993064e-06
2023-03-24 16:45:00,,-1.5576468778193695e-06,1.0360766508445835e-06
2023-03-24 17:00:00,,-1.5379888330889806e-06,1.036485062199922e-06
2023-03-24 17:15:00,,-1.5245929775633978e-06,1.0343657962074668e-06
2023-03-24 17:30:00,,-1.5201975189986565e-06,1.0294592011460162e-06
2023-03-24 17:45:00,,-1.5270750799922327e-06,1.0216416536784479e-06
2023-03-24 18:00:00,,-1.546914785739359e-06,1.0109367987601848e-06
2023-03-24 18:15:00,,-1.5805883589471589e-06,9.975024373698604e-07
2023-03-24 18:30:00,,-1.6283461330357963e-06,9.816091822945664e-07
2023-03-24 18:45:00,,-1.6898433545197242e-06,9.636064067583398e-07
2023-03-24 19:00:00,,-1.764297487746043e-06,9.438830523822686e-07
2023-03-24 19:15:00,,-1.8507230082153735e-06,9.228226159275366e-07
2023-03-24 19:30:00,,-1.948107317991362e-06,9.007711921545126e-07
2023-03-24 19:45:00,,-2.055456480774602e-06,8.780293567085831e-07
2023-03-24 20:00:00,,-2.171942763611026e-06,8.54830286383526e-07
2023-03-24 20:15:00,,-2.296788318035912e-06,8.313624702305554e-07
2023-03-24 20:30:00,,-2.42913986007102e-06,8.077972528716279e-07
2023-03-24 20:45:00,,-2.568609775570012e-06,7.842122149443682e-07
2023-03-24 21:00:00,,-2.715513743533913e-06,7.605780582941327e-07
2023-03-24 21:15:00,,-2.871003933338236e-06,7.367424137147541e-07
2023-03-24 21:30:00,,-3.03564249519325e-06,7.126216415540142e-07
2023-03-24 21:45:00,,-3.208509559783319e-06,6.883057018672804e-07
2023-03-24 22:00:00,,-3.3873607299861044e-06,6.640720444423895e-07
2023-03-24 22:15:00,,-3.571211995111985e-06,6.400011265546945e-07
2023-03-24 22:30:00,,-3.759593312903164e-06,6.161253169316246e-07
2023-03-24 22:45:00,,-3.95286662073238e-06,5.923611039598308e-07
2023-03-24 23:00:00,,-4.151397314589508e-06,5.686553663735653e-07
2023-03-24 23:15:00,,-4.355702989036933e-06,5.44955058771784e-07
2023-03-24 23:30:00,,-4.56634505692123e-06,5.212298721137322e-07
2023-03-24 23:45:00,,-4.783731149588104e-06,4.97509979656216e-07
2023-03-25 00:00:00,,-5.008229027522695e-06,4.738585861662817e-07
2023-03-25 00:15:00,,-5.239690908394554e-06,4.504543472855733e-07
2023-03-25 00:30:00,,-5.477549675386125e-06,4.2754946944433805e-07
2023-03-25 00:45:00,,-5.72062523052408e-06,4.0548881044792816e-07
2023-03-25 01:00:00,,-5.96717857483384e-06,3.846694879954827e-07
2023-03-25 01:15:00,,-6.214910941238811e-06,3.655375152268708e-07
2023-03-25 01:30:00,,-6.461077351645457e-06,3.4855282259336707e-07
2023-03-25 01:45:00,,-6.702535891846464e-06,3.3415255519324095e-07
2023-03-25 02:00:00,,-6.935744081565407e-06,3.2271946038193935e-07
2023-03-25 02:15:00,,-7.156851245570341e-06,3.1455744691780803e-07
2023-03-25 02:30:00,,-7.361787205732993e-06,3.0987102969930647e-07
2023-03-25 02:45:00,,-7.546403327344827e-06,3.087564589271026e-07
2023-03-25 03:00:00,,-7.706669568820961e-06,3.1120772911850315e-07
2023-03-25 03:15:00,,-7.838745913471658e-06,3.171190005340906e-07
2023-03-25 03:30:00,,-7.939333724287042e-06,3.2630219410783404e-07
2023-03-25 03:45:00,,-8.005957210571442e-06,3.384960940960517e-07
2023-03-25 04:00:00,,-8.037340422320808e-06,3.533708638556885e-07
2023-03-25 04:15:00,,-8.033747829859846e-06,3.7055584170889914e-07
2023-03-25 04:30:00,,-7.997013454881015e-06,3.8965691111817494e-07
2023-03-25 04:45:00,,-7.930153569358019e-06,4.103283511727411e-07
2023-03-25 05:00:00,,-7.836471755306842e-06,4.32364520231684e-07
2023-03-25 05:15:00,,-7.718054982449735e-06,4.5587834953383227e-07
2023-03-25 05:30:00,,-7.573593108790581e-06,4.815710446757498e-07
2023-03-25 05:45:00,,-7.39481990829449e-06,5.112630793239298e-07
2023-03-25 06:00:00,,-7.157529510467813e-06,5.49344128457271e-07
2023-03-25 06:15:00,,-6.7722929705630915e-06,6.111308930653076e-07
2023-03-25 06:30:00,,1.044056524149218e-05,1.9766173245026183e-06
2023-03-25 06:45:00,,1.0229162285241906e-05,2.0094187650857015e-06
2023-03-25 07:00:00,,1.0071002432933411e-05,2.047292256009506e-06
2023-03-25 07:15:00,,9.965523313140831e-06,2.0888951835350805e-06
2023-03-25 07:30:00,,9.911581353198929e-06,2.1329744421450523e-06
2023-03-25 07:45:00,,9.90465892176737e-06,2.1784046360606307e-06
2023-03-25 08:00:00,,9.932832079432852e-06,2.2242602622920545e-06
2023-03-25 08:15:00,,9.973837825210094e-06,2.269748516625461e-06
2023-03-25 08:30:00,,1.0000166316797678e-05,2.313909904768225e-06
2023-03-25 08:45:00,,9.993232575249585e-06,2.3554871014356738e-06
2023-03-25 09:00:00,,9.950363162134647e-06,2.3931639735096156e-06
2023-03-25 09:15:00,,9.878764439271716e-06,2.425835216751531e-06
2023-03-25 09:30:00,,9.787829546970468e-06,2.452692108643762e-06
2023-03-25 09:45:00,,9.684054195944362e-06,2.473220472712579e-06
2023-03-25 10:00:00,,9.57030773844138e-06,2.487186747165019e-06
2023-03-25 10:15:00,,9.447371510796352e-06,2.4946302436523246e-06
2023-03-25 10:30:00,,9.314595369166305e-06,2.4958298540429674e-06
2023-03-25 10:45:00,,9.17052131843001e-06,2.4912367919269354e-06
