Time,VelL,Vel,VelI
2023-03-21 22:00:00,,9.825551138425475e-07,3.201644768624842e-07
2023-03-21 22:15:00,,9.86724942079529e-07,3.2054574746672174e-07
2023-03-21 22:30:00,,9.907893466269378e-07,3.206786063588906e-07
2023-03-21 22:45:00,,9.94588002063166e-07,3.205447995241316e-07
2023-03-21 23:00:00,,9.97950085945769e-07,3.2012339540850066e-07
2023-03-21 23:15:00,,1.0007135866337765e-06,3.1940259201888904e-07
2023-03-21 23:30:00,,1.0026837252080564e-06,3.1836674712994736e-07
2023-03-21 23:45:00,,1.003643965273165e-06,3.170009507747262e-07
2023-03-22 00:00:00,,1.0033808809534017e-06,3.15293839175277e-07
2023-03-22 00:15:00,,1.0017573897020952e-06,3.1324699470003364e-07
2023-03-22 00:30:00,,9.986977559805805e-07,3.108680592259666e-07
2023-03-22 00:45:00,,9.941458750481689e-07,3.081604338581483e-07
2023-03-22 01:00:00,,9.882249075123427e-07,3.051464408188994e-07
2023-03-22 01:15:00,,9.811876467543937e-07,3.0185708221521517e-07
2023-03-22 01:30:00,,9.733465537069194e-07,2.983190905722714e-07
2023-03-22 01:45:00,,9.651402364334921e-07,2.945684034964517e-07
2023-03-22 02:00:00,,9.572243019281428e-07,2.906782664696855e-07
2023-03-22 02:15:00,,9.501131618179015e-07,2.867110135831785e-07
2023-03-22 02:30:00,,9.442205324153356e-07,2.8275668071056196e-07
2023-03-22 02:45:00,,9.394019992434835e-07,2.7885100907424825e-07
2023-03-22 03:00:00,,9.351945583119237e-07,2.7504923970033754e-07
2023-03-22 03:15:00,,9.307346444400455e-07,2.713746467165493e-07
2023-03-22 03:30:00,,9.25147167654348e-07,2.6785626074511996e-07
2023-03-22 03:45:00,,9.178527500273061e-07,2.644908401378611e-07
2023-03-22 04:00:00,,9.08953519543032e-07,2.6129912581491414e-07
2023-03-22 04:15:00,,8.992568021082115e-07,2.5832589062243393e-07
2023-03-22 04:30:00,,8.900059511218524e-07,2.5562200728307453e-07
2023-03-22 04:45:00,,8.8247459539658e-07,2.5322488972331075e-07
2023-03-22 05:00:00,,8.777436511116101e-07,2.5117670203255386e-07
2023-03-22 05:15:00,,8.765662995812064e-07,2.4951023351599893e-07
2023-03-22 05:30:00,,8.794630343093239e-07,2.4826556560624095e-07
2023-03-22 05:45:00,,8.866652798288422e-07,2.474577112948646e-07
2023-03-22 06:00:00,,8.98248525422032e-07,2.47094626128885e-07
2023-03-22 06:15:00,,9.142959826491272e-07,2.471949429386865e-07
2023-03-22 06:30:00,,9.345615684579901e-07,2.477280769541517e-07
2023-03-22 06:45:00,,9.588087865547097e-07,2.486698729206009e-07
2023-03-22 07:00:00,,9.868542485257206e-07,2.500028539811565e-07
2023-03-22 07:15:00,,1.0181648266618283e-06,2.516656374991141e-07
2023-03-22 07:30:00,,1.0522351979580264e-06,2.5360148846893596e-07
2023-03-22 07:45:00,,1.0885470332665825e-06,2.557523031158483e-07
2023-03-22 08:00:00,,1.126566252839082e-06,2.580581359350332e-07
2023-03-22 08:15:00,,1.16592838551784e-06,2.604723615255814e-07
2023-03-22 08:30:00,,1.2061556025317422e-06,2.6293755376557666e-07
2023-03-22 08:45:00,,1.246883918781934e-06,2.6540269623514754e-07
2023-03-22 09:00:00,,1.2874699147861508e-06,2.678009674652426e-07
2023-03-22 09:15:00,,1.327468848952691e-06,2.7007405987386387e-07
2023-03-22 09:30:00,,1.3663482139497971e-06,2.7216130178089246e-07
2023-03-22 09:45:00,,1.4035550997603386e-06,2.7400312057937523e-07
2023-03-22 10:00:00,,1.438547161711925e-06,2.7555243068506884e-07
2023-03-22 10:15:00,,1.4708521658086636e-06,2.7677272780493965e-07
2023-03-22 10:30:00,,1.500084567111432e-06,2.7764197753188297e-07
2023-03-22 10:45:00,,1.5259733429432552e-06,2.7815548135191923e-07
2023-03-22 11:00:00,,1.5482105412030836e-06,2.7830061754018146e-07
2023-03-22 11:15:00,,1.5663960241627565e-06,2.7805553775863373e-07
2023-03-22 11:30:00,,1.5802137263835128e-06,2.7741649407735263e-07
2023-03-22 11:45:00,,1.5891027744363825e-06,2.7635671223967e-07
2023-03-22 12:00:00,,1.5927200185042806e-06,2.748852404150989e-07
2023-03-22 12:15:00,,1.5906665104413848e-06,2.730120317043342e-07
2023-03-22 12:30:00,,1.5829721983343636e-06,2.707988981607051e-07
2023-03-22 12:45:00,,1.569379470256488e-06,2.6828034017966806e-07
2023-03-22 13:00:00,,1.5494804159402213e-06,2.6548086855119366e-07
2023-03-22 13:15:00,,1.5233296068680359e-06,2.6247365581076915e-07
2023-03-22 13:30:00,,1.4910323416026899e-06,2.593360632282082e-07
2023-03-22 13:45:00,,1.453221292734895e-06,2.5619194273537126e-07
2023-03-22 14:00:00,,1.4106894987083947e-06,2.531756853955059e-07
2023-03-22 14:15:00,,1.3649559143482748e-06,2.504801737047124e-07
2023-03-22 14:30:00,,1.3178921904032433e-06,2.4831859526482054e-07
2023-03-22 14:45:00,,1.2711594675522253e-06,2.46875483731648e-07
2023-03-22 15:00:00,,1.2249357344529847e-06,2.4621359991258733e-07
2023-03-22 15:15:00,,1.179863005350913e-06,2.464340332371257e-07
2023-03-22 15:30:00,,1.1365283334607252e-06,2.476274066335471e-07
2023-03-22 15:45:00,,1.0955449720081783e-06,2.49872784946811e-07
2023-03-22 16:00:00,,1.0579665162468148e-06,2.53257676943638e-07
2023-03-22 16:15:00,,1.025763397694124e-06,2.578976856966345e-07
2023-03-22 16:30:00,,1.001357382656439e-06,2.638905555040866e-07
2023-03-22 16:45:00,,9.868557590322905e-07,2.7125839736282457e-07
2023-03-22 17:00:00,,9.833345212847436e-07,2.798990519944166e-07
2023-03-22 17:15:00,,9.922482730070927e-07,2.8970078163934384e-07
2023-03-22 17:30:00,,1.0143011463828298e-06,3.004620456165948e-07
2023-03-22 17:45:00,,1.0499342784186487e-06,3.1194551722772865e-07
2023-03-22 18:00:00,,1.0984548941321183e-06,3.238200876163827e-07
2023-03-22 18:15:00,,1.159114787898745e-06,3.357789237185016e-07
2023-03-22 18:30:00,,1.2315345594515216e-06,3.475996567046663e-07
2023-03-22 18:45:00,,1.312098993253185e-06,3.5880840623327807e-07
2023-03-22 19:00:00,,1.3966056266945592e-06,3.6895763815881666e-07
2023-03-22 19:15:00,,1.4801965301329737e-06,3.776218916724971e-07
2023-03-22 19:30:00,,1.5584025642953102e-06,3.8449503608127e-07
2023-03-22 19:45:00,,1.627819871681279e-06,3.894331919693272e-07
2023-03-22 20:00:00,,1.6872094851925502e-06,3.9253906483927813e-07
2023-03-22 20:15:00,,1.7356189862067696e-06,3.9393349896418524e-07
2023-03-22 20:30:00,,1.7729382171905003e-06,3.9380766269976546e-07
2023-03-22 20:45:00,,1.7994429785240772e-06,3.9236436242077245e-07
2023-03-22 21:00:00,,1.8154592813440434e-06,3.897719369752139e-07
2023-03-22 21:15:00,,1.8214697462984148e-06,3.861767077939347e-07
2023-03-22 21:30:00,,1.8183040088369447e-06,3.817303990092132e-07
2023-03-22 21:45:00,,1.8075678338675705e-06,3.766584121379629e-07
2023-03-22 22:00:00,,1.7902185127974272e-06,3.7108237643277984e-07
2023-03-22 22:15:00,,1.767876269764129e-06,3.6521712989014036e-07
2023-03-22 22:30:00,,1.7415149418270104e-06,3.5919481795884265e-07
2023-03-22 22:45:00,,1.7121021107409676e-06,3.5316077003363764e-07
2023-03-22 23:00:00,,1.6802083382153494e-06,3.472118527564775e-07
2023-03-22 23:15:00,,1.6465128969032408e-06,3.414602237514323e-07
2023-03-22 23:30:00,,1.6116643313705395e-06,3.3599661422514336e-07
2023-03-22 23:45:00,,1.5764118822098763e-06,3.309003648609823e-07
2023-03-23 00:00:00,,1.541637090677305e-06,3.262440024616389e-07
2023-03-23 00:15:00,,1.5083187212180911e-06,3.2209611115436655e-07
2023-03-23 00:30:00,,1.4774802094319005e-06,3.18524466735419e-07
2023-03-23 00:45:00,,1.4501673792508198e-06,3.156064121347637e-07
2023-03-23 01:00:00,,1.4273416112766811e-06,3.1339545587409704e-07
2023-03-23 01:15:00,,1.4098959423840047e-06,3.1192478916244674e-07
2023-03-23 01:30:00,,1.3986636731956312e-06,3.112179232724419e-07
2023-03-23 01:45:00,,1.3944273526259646e-06,3.112978593992495e-07
2023-03-23 02:00:00,,1.397845628539836e-06,3.121580235311484e-07
2023-03-23 02:15:00,,1.409471111878703e-06,3.1378576165630054e-07
2023-03-23 02:30:00,,1.4296279627220202e-06,3.161323483946502e-07
2023-03-23 02:45:00,,1.458377673506942e-06,3.1912535563546986e-07
2023-03-23 03:00:00,,1.4954779586583996e-06,3.2267017141189037e-07
2023-03-23 03:15:00,,1.5403573067339422e-06,3.266531271520098e-07
2023-03-23 03:30:00,,1.5921110416037366e-06,3.3094660863610344e-07
2023-03-23 03:45:00,,1.6496646271232295e-06,3.35432778401178e-07
2023-03-23 04:00:00,,1.7114279638268187e-06,3.399572966839497e-07
2023-03-23 04:15:00,,1.775900317139817e-06,3.4440538391294464e-07
2023-03-23 04:30:00,,1.841384474671719e-06,3.4865653145708446e-07
2023-03-23 04:45:00,,1.9063491578598555e-06,3.5262263564574755e-07
2023-03-23 05:00:00,,1.969119826511053e-06,3.562028897798055e-07
2023-03-23 05:15:00,,2.028379002353199e-06,3.5934183210214457e-07
2023-03-23 05:30:00,,2.0829023569542966e-06,3.61989603735823e-07
2023-03-23 05:45:00,,2.131699116482022e-06,3.641153734447761e-07
2023-03-23 06:00:00,,2.174081833733323e-06,3.657155070648954e-07
2023-03-23 06:15:00,,2.2096249082781602e-06,3.6680212600570414e-07
2023-03-23 06:30:00,,2.238171529091362e-06,3.6739462291320363e-07
2023-03-23 06:45:00,,2.2598482739204026e-06,3.675330928682673e-07
2023-03-23 07:00:00,,2.2749689996083095e-06,3.6725098087263845e-07
2023-03-23 07:15:00,,2.283961903321721e-06,3.6658480001798456e-07
2023-03-23 07:30:00,,2.2873011216383887e-06,3.655791539491024e-07
2023-03-23 07:45:00,,2.285463828725416e-06,3.6428362237483393e-07
2023-03-23 08:00:00,,2.2788772413665e-06,3.627400839658152e-07
2023-03-23 08:15:00,,2.267921421630831e-06,3.609886132777776e-07
2023-03-23 08:30:00,,2.2529399754364667e-06,3.590687459930188e-07
2023-03-23 08:45:00,,2.2342783639989893e-06,3.570276482968298e-07
2023-03-23 09:00:00,,2.2122840991820985e-06,3.549174101663796e-07
2023-03-23 09:15:00,,2.1873423215118695e-06,3.528008094131272e-07
2023-03-23 09:30:00,,2.159925729550109e-06,3.5076124212517485e-07
2023-03-23 09:45:00,,2.13062941915403e-06,3.489010122963907e-07
2023-03-23 10:00:00,,2.1002238748155867e-06,3.473473121103196e-07
2023-03-23 10:15:00,,2.069704159025157e-06,3.462393542573964e-07
2023-03-23 10:30:00,,2.040257229224756e-06,3.457118450721477e-07
2023-03-23 10:45:00,,2.0131440940327187e-06,3.4586630617809435e-07
2023-03-23 11:00:00,,1.9895081777727034e-06,3.4674933756396415e-07
2023-03-23 11:15:00,,1.9701792073219194e-06,3.4832805268467174e-07
2023-03-23 11:30:00,,1.9554747168075315e-06,3.5047752829485395e-07
2023-03-23 11:45:00,,1.945124990720975e-06,3.530034488443222e-07
2023-03-23 12:00:00,,1.9383004710583333e-06,3.5566310799925476e-07
2023-03-23 12:15:00,,1.933649251192133e-06,3.5818075646460153e-07
2023-03-23 12:30:00,,1.929645024328315e-06,3.603239092611651e-07
2023-03-23 12:45:00,,1.92494716442568e-06,3.6194546197245124e-07
2023-03-23 13:00:00,,1.918263771699782e-06,3.629339502527899e-07
2023-03-23 13:15:00,,1.9086811840030434e-06,3.6325111989072816e-07
2023-03-23 13:30:00,,1.8957067290694968e-06,3.629158514287804e-07
2023-03-23 13:45:00,,1.8792525737204845e-06,3.6199092654685845e-07
2023-03-23 14:00:00,,1.8594558827531423e-06,3.605606143391276e-07
2023-03-23 14:15:00,,1.8366529361218602e-06,3.58725599693068e-07
2023-03-23 14:30:00,,1.8113360105170277e-06,3.565907229594728e-07
2023-03-23 14:45:00,,1.78399335182143e-06,3.5425140115331586e-07
2023-03-23 15:00:00,,1.7551679058286672e-06,3.517934851012838e-07
2023-03-23 15:15:00,,1.7254015965351824e-06,3.492855481491865e-07
2023-03-23 15:30:00,,1.695163542554333e-06,3.4677781899994326e-07
2023-03-23 15:45:00,,1.6648392552185943e-06,3.443027458389656e-07
2023-03-23 16:00:00,,1.6346888331643151e-06,3.418649623788884e-07
2023-03-23 16:15:00,,1.604821823676788e-06,3.394439841771387e-07
2023-03-23 16:30:00,,1.5753764495245006e-06,3.370317159165983e-07
2023-03-23 16:45:00,,1.5464503632575806e-06,3.346094901335908e-07
2023-03-23 17:00:00,,1.517969933487251e-06,3.3212769653938423e-07
2023-03-23 17:15:00,,1.489946778139333e-06,3.295519073092179e-07
2023-03-23 17:30:00,,1.4623095336998425e-06,3.268348257476069e-07
2023-03-23 17:45:00,,1.4351227719289588e-06,3.2395140460056303e-07
2023-03-23 18:00:00,,1.4082298157775601e-06,3.208471189314937e-07
2023-03-23 18:15:00,,1.3816591907271075e-06,3.1749849002101664e-07
2023-03-23 18:30:00,,1.3557742667468718e-06,3.139340517203948e-07
2023-03-23 18:45:00,,1.3305233996945842e-06,3.1012351272561094e-07
2023-03-23 19:00:00,,1.3057484219182744e-06,3.060164015644835e-07
2023-03-23 19:15:00,,1.2810238528372868e-06,3.0151451785860107e-07
2023-03-23 19:30:00,,1.2562679331869044e-06,2.9655932041938054e-07
2023-03-23 19:45:00,,1.2314416328244788e-06,2.910897278777505e-07
2023-03-23 20:00:00,,1.2068443200258168e-06,2.8508363148529773e-07
2023-03-23 20:15:00,,1.1832289158508915e-06,2.7857600096795235e-07
2023-03-23 20:30:00,,1.1618986213909538e-06,2.716810300836228e-07
2023-03-23 20:45:00,,1.1446114490009272e-06,2.645928317731209e-07
2023-03-23 21:00:00,,1.1335051026661962e-06,2.5759717823861205e-07
2023-03-23 21:15:00,,1.1306660952641203e-06,2.5103615646118703e-07
2023-03-23 21:30:00,,1.1379991572111504e-06,2.453130739041295e-07
2023-03-23 21:45:00,,1.1566543286231744e-06,2.4080645632536e-07
2023-03-23 22:00:00,,1.1868770660210007e-06,2.3782704332796637e-07
2023-03-23 22:15:00,,1.228086997648093e-06,2.3659636955265257e-07
2023-03-23 22:30:00,,1.2783143270129826e-06,2.3707195287667881e-07
2023-03-23 22:45:00,,1.3348977330044087e-06,2.3905440336626154e-07
2023-03-23 23:00:00,,1.3945469286631607e-06,2.421676978540258e-07
2023-03-23 23:15:00,,1.4537360760195186e-06,2.4593440286102076e-07
2023-03-23 23:30:00,,1.5091025037393475e-06,2.4986002453189685e-07
2023-03-23 23:45:00,,1.557821326889764e-06,2.534984755962283e-07
2023-03-24 00:00:00,,1.5979030990993024e-06,2.565203925814041e-07
2023-03-24 00:15:00,,1.62823536651392e-06,2.587230942787807e-07
2023-03-24 00:30:00,,1.6486205039867677e-06,2.600185291080376e-07
2023-03-24 00:45:00,,1.6598438761257009e-06,2.604303381663806e-07
2023-03-24 01:00:00,,1.6635579729248116e-06,2.6006961866345017e-07
2023-03-24 01:15:00,,1.6621160235306947e-06,2.5910033242190634e-07
2023-03-24 01:30:00,,1.6579692645764815e-06,2.5766678392659706e-07
2023-03-24 01:45:00,,1.6529438693992002e-06,2.558559741679168e-07
2023-03-24 02:00:00,,1.6468550275410612e-06,2.5358343895994826e-07
2023-03-24 02:15:00,,1.6375118594004572e-06,2.5065617784909637e-07
2023-03-24 02:30:00,,1.621738391940478e-06,2.46869407683295e-07
2023-03-24 02:45:00,,1.5968165583679382e-06,2.42093711966195e-07
2023-03-24 03:00:00,,1.5612325502162603e-06,2.3629906850349753e-07
2023-03-24 03:15:00,,1.5152047804107982e-06,2.2961084981928342e-07
2023-03-24 03:30:00,,1.4601326751706073e-06,2.2225200928626612e-07
2023-03-24 03:45:00,,1.3979324662937178e-06,2.144866328202227e-07
2023-03-24 04:00:00,,1.331345501613663e-06,2.0667439765201984e-07
2023-03-24 04:15:00,,1.2632855710977981e-06,1.9920390861674904e-07
2023-03-24 04:30:00,,1.1972109224486998e-06,1.9252293205576857e-07
2023-03-24 04:45:00,,1.1367489711016094e-06,1.8707795489330238e-07
2023-03-24 05:00:00,,1.0857514480062379e-06,1.8328231826320604e-07
2023-03-24 05:15:00,,1.047538882339502e-06,1.814340864798269e-07
2023-03-24 05:30:00,,1.0243797928219731e-06,1.8164168402508461e-07
2023-03-24 05:45:00,,1.0174479250517337e-06,1.8381333248248746e-07
2023-03-24 06:00:00,,1.0271201707987768e-06,1.877177935224997e-07
2023-03-24 06:15:00,,1.0525526452759269e-06,1.9298110886940358e-07
2023-03-24 06:30:00,,1.0917496955193695e-06,1.9916678132962205e-07
2023-03-24 06:45:00,,1.141677805673567e-06,2.0581808503960746e-07
2023-03-24 07:00:00,,1.1991871480953777e-06,2.1256446579706064e-07
2023-03-24 07:15:00,,1.2610785176469695e-06,2.1910046057586858e-07
2023-03-24 07:30:00,,1.3243157103287009e-06,2.2518544015816188e-07
2023-03-24 07:45:00,,1.3864210245867285e-06,2.3066134208005946e-07
2023-03-24 08:00:00,,1.4455888125140207e-06,2.3544467185763084e-07
2023-03-24 08:15:00,,1.5007068346813932e-06,2.395155904170551e-07
2023-03-24 08:30:00,,1.5513185117734309e-06,2.4290564774920174e-07
2023-03-24 08:45:00,,1.597508207198399e-06,2.456842160941024e-07
2023-03-24 09:00:00,,1.6396250946761082e-06,2.4794271085070136e-07
2023-03-24 09:15:00,,1.6776411071885518e-06,2.497602683033558e-07
2023-03-24 09:30:00,,1.7106230424159475e-06,2.5118715096407956e-07
2023-03-24 09:45:00,,1.7378377976336684e-06,2.5225742955095327e-07
2023-03-24 10:00:00,,1.760662273434628e-06,2.530081339562116e-07
2023-03-24 10:15:00,,1.7819529274149319e-06,2.534919108157337e-07
2023-03-24 10:30:00,,1.8035827512079747e-06,2.53714620821524e-07
2023-03-24 10:45:00,,1.8262651656263175e-06,2.536503848120371e-07
2023-03-24 11:00:00,,1.8501715668270233e-06,2.5325412133210414e-07
2023-03-24 11:15:00,,1.875405911051863e-06,2.524968633472563e-07
2023-03-24 11:30:00,,1.9018197629248338e-06,2.513469965440531e-07
2023-03-24 11:45:00,,1.929151459051614e-06,2.498154126951179e-07
2023-03-24 12:00:00,,1.9569168258345348e-06,2.4794412978646435e-07
2023-03-24 12:15:00,,1.985054121731923e-06,2.458553462284133e-07
2023-03-24 12:30:00,,2.014271612921799e-06,2.4375388378506444e-07
2023-03-24 12:45:00,,2.0458583855159895e-06,2.418719612114877e-07
2023-03-24 13:00:00,,2.0804244898094486e-06,2.404291555829069e-07
2023-03-24 13:15:00,,2.1169929944221794e-06,2.3951994996499085e-07
2023-03-24 13:30:00,,2.1530250184636572e-06,2.390849232391178e-07
2023-03-24 13:45:00,,2.1858958185334922e-06,2.3897466297969567e-07
2023-03-24 14:00:00,,2.2132753749394323e-06,2.389966612153552e-07
2023-03-24 14:15:00,,2.233746058217727e-06,2.3897707245576197e-07
2023-03-24 14:30:00,,2.247189889156061e-06,2.3881199851991846e-07
2023-03-24 14:45:00,,2.253754194890564e-06,2.3841412911468704e-07
2023-03-24 15:00:00,,2.2542408427264456e-06,2.3774798247905656e-07
2023-03-24 15:15:00,,2.2500406864074763e-06,2.3683140331462366e-07
2023-03-24 15:30:00,,2.2426411312680602e-06,2.3570236888842582e-07
2023-03-24 15:45:00,,2.2334802942889362e-06,2.3440990339579206e-07
2023-03-24 16:00:00,,2.2235321471396306e-06,2.3298923591157045e-07
2023-03-24 16:15:00,,2.2135329864176737e-06,2.3148761062970365e-07
2023-03-24 16:30:00,,2.2033246824697e-06,2.2993118771318023e-07
2023-03-24 16:45:00,,2.191739484497124e-06,2.2831974061613627e-07
2023-03-24 17:00:00,,2.1772841225692583e-06,2.2663173187873005e-07
2023-03-24 17:15:00,,2.160049965561792e-06,2.2488826955951883e-07
2023-03-24 17:30:00,,2.141775958704154e-06,2.23129357176938e-07
2023-03-24 17:45:00,,2.1248838786912224e-06,2.2141386442600904e-07
2023-03-24 18:00:00,,2.1111357890025277e-06,2.1979140709097836e-07
2023-03-24 18:15:00,,2.100736788512891e-06,2.1824408967628859e-07
2023-03-24 18:30:00,,2.0932060253785795e-06,2.1673387436971636e-07
2023-03-24 18:45:00,,2.0877690139585913e-06,2.1521180730616956e-07
2023-03-24 19:00:00,,2.083790238058359e-06,2.1364798016004517e-07
2023-03-24 19:15:00,,2.0805591552828258e-06,2.119997097699299e-07
2023-03-24 19:30:00,,2.077527325696752e-06,2.1023263962853028e-07
2023-03-24 19:45:00,,2.0743878264014357e-06,2.0834662220500475e-07
2023-03-24 20:00:00,,2.0708518488237588e-06,2.0633509123658725e-07
2023-03-24 20:15:00,,2.0666606594186365e-06,2.0421910659318853e-07
2023-03-24 20:30:00,,2.0615023536242663e-06,2.0201968194288233e-07
2023-03-24 20:45:00,,2.0550250230109556e-06,1.9975446589006272e-07
2023-03-24 21:00:00,,2.0467212257877216e-06,1.9744943170566025e-07
2023-03-24 21:15:00,,2.0361044770080857e-06,1.9512743811007894e-07
2023-03-24 21:30:00,,2.0224203253478907e-06,1.928240937210944e-07
2023-03-24 21:45:00,,2.004674907292372e-06,1.905819252222539e-07
2023-03-24 22:00:00,,1.9820263590847798e-06,1.884558247044911e-07
2023-03-24 22:15:00,,1.9537425556881735e-06,1.8651518043968132e-07
2023-03-24 22:30:00,,1.9192953380662492e-06,1.8483296042973715e-07
2023-03-24 22:45:00,,1.8787761479084133e-06,1.834840311027092e-07
2023-03-24 23:00:00,,1.8332356470553372e-06,1.825417736849628e-07
2023-03-24 23:15:00,,1.7849533094159169e-06,1.8208228740575492e-07
2023-03-24 23:30:00,,1.7366861163884182e-06,1.8214668426663394e-07
2023-03-24 23:45:00,,1.6909034414027054e-06,1.8273194928737133e-07
2023-03-25 00:00:00,,1.649251515453781e-06,1.8380249004884926e-07
2023-03-25 00:15:00,,1.6124964599025875e-06,1.8528495455410545e-07
2023-03-25 00:30:00,,1.5806823672509e-06,1.870886689154549e-07
2023-03-25 00:45:00,,1.553345819452043e-06,1.8911780610656545e-07
2023-03-25 01:00:00,,1.5297519599941546e-06,1.9127797189652487e-07
2023-03-25 01:15:00,,1.5090482377206686e-06,1.934814587334476e-07
2023-03-25 01:30:00,,1.4904047811388057e-06,1.9564937074638582e-07
2023-03-25 01:45:00,,1.4731068313094802e-06,1.9771398683800879e-07
2023-03-25 02:00:00,,1.4566030024302093e-06,1.9962065659330903e-07
2023-03-25 02:15:00,,1.4405097553401112e-06,2.0132885402548443e-07
2023-03-25 02:30:00,,1.4246103670188978e-06,2.028129136567062e-07
2023-03-25 02:45:00,,1.4088451393575912e-06,2.0406069620086367e-07
2023-03-25 03:00:00,,1.393288192660344e-06,2.0507052878388117e-07
2023-03-25 03:15:00,,1.3779591079418083e-06,2.0584542795795804e-07
2023-03-25 03:30:00,,1.3626311618603103e-06,2.0638582181442908e-07
2023-03-25 03:45:00,,1.3468742243980524e-06,2.0669216289695219e-07
2023-03-25 04:00:00,,1.3302800995213766e-06,2.067731311409897e-07
2023-03-25 04:15:00,,1.3126502110799655e-06,2.0664579986996244e-07
2023-03-25 04:30:00,,1.2938843756792107e-06,2.0633796362097839e-07
2023-03-25 04:45:00,,1.274010435848176e-06,2.0587922031028846e-07
2023-03-25 05:00:00,,1.2530300780670795e-06,2.0530454709288925e-07
2023-03-25 05:15:00,,1.2310082185743408e-06,2.0464666608023858e-07
2023-03-25 05:30:00,,1.2079388351403856e-06,2.0394351184448437e-07
2023-03-25 05:45:00,,1.183860710525698e-06,2.032321657958813e-07
2023-03-25 06:00:00,,1.1587773594175508e-06,2.025568309785814e-07
2023-03-25 06:15:00,,1.1327444171463525e-06,2.0196741322395486e-07
2023-03-25 06:30:00,,1.1059061219218685e-06,2.015202492900919e-07
2023-03-25 06:45:00,,1.078399750096506e-06,2.0127945536254606e-07
2023-03-25 07:00:00,,1.0505475684110495e-06,2.013017787974221e-07
2023-03-25 07:15:00,,1.022561145726611e-06,2.016364998183339e-07
2023-03-25 07:30:00,,9.94665876967173e-07,2.023192116684786e-07
2023-03-25 07:45:00,,9.67152916180106e-07,2.0336736340311046e-07
2023-03-25 08:00:00,,9.403873023557195e-07,2.0477583186460343e-07
2023-03-25 08:15:00,,9.147188851932411e-07,2.0652297150705867e-07
2023-03-25 08:30:00,,8.906180233681271e-07,2.0857059508126064e-07
2023-03-25 08:45:00,,8.68636104252872e-07,2.108769457843824e-07
2023-03-25 09:00:00,,8.49278986245588e-07,2.1341863085830732e-07
2023-03-25 09:15:00,,8.328559456470018e-07,2.1619921070755453e-07
2023-03-25 09:30:00,,8.19483979985981e-07,2.1921216512406164e-07
2023-03-25 09:45:00,,8.088904578815462e-07,2.2241677509345548e-07
2023-03-25 10:00:00,,8.005989363609759e-07,2.2571510653316393e-07
2023-03-25 10:15:00,,7.940923208672484e-07,2.2897451643364414e-07
2023-03-25 10:30:00,,7.890664874141932e-07,2.3205511457089815e-07
2023-03-25 10:45:00,,7.852929416942604e-07,2.3485500771235425e-07
