Time,T1,30,45,60
2023-03-21 13:00:00,,-6.2809927078192244e-06,5.425408432445476e-06,2.5983124739565547e-06
2023-03-21 13:15:00,,-6.203175206022173e-06,5.460140177412929e-06,2.6952037928720922e-06
2023-03-21 13:30:00,,-6.093061952914036e-06,5.51079102190544e-06,2.7939353785174866e-06
2023-03-21 13:45:00,,-5.9523156939531634e-06,5.579241856467778e-06,2.896812425788598e-06
2023-03-21 14:00:00,,-5.7835368541263e-06,5.672422574524241e-06,3.0030921324792203e-06
2023-03-21 14:15:00,,-5.58424409364288e-06,5.782532212890711e-06,3.1152497304044655e-06
2023-03-21 14:30:00,,-5.361667331396877e-06,5.914508041188713e-06,3.234115562345153e-06
2023-03-21 14:45:00,,-5.116752689055296e-06,6.065048498874142e-06,3.360070192272749e-06
2023-03-21 15:00:00,,-4.84936428610931e-06,6.235324904545221e-06,3.4944726913381977e-06
2023-03-21 15:15:00,,-4.562367799773122e-06,6.424678022727926e-06,3.6352928978285775e-06
2023-03-21 15:30:00,,-4.2617613519857995e-06,6.630697096884343e-06,3.784186041341309e-06
2023-03-21 15:45:00,,-3.9536300841591634e-06,6.845566629230611e-06,3.940647336575036e-06
2023-03-21 16:00:00,,-3.6439161792434837e-06,7.067022476179186e-06,4.103790915158823e-06
2023-03-21 16:15:00,,-3.336492881485661e-06,7.2895829465182675e-06,4.272662469612227e-06
2023-03-21 16:30:00,,-3.0339926530631654e-06,7.511540038554922e-06,4.445743936337544e-06
2023-03-21 16:45:00,,-2.7362561754194917e-06,7.733917484330575e-06,4.626783844329044e-06
2023-03-21 17:00:00,,-2.4498229590891856e-06,7.952929767837399e-06,4.810208248915876e-06
2023-03-21 17:15:00,,-2.176691203095722e-06,8.163134444593431e-06,4.992724507991747e-06
2023-03-21 17:30:00,,-1.920766251528683e-06,8.363971789168597e-06,5.173217212525458e-06
2023-03-21 17:45:00,,-1.6817127767246573e-06,8.55132131204905e-06,5.350564984260103e-06
2023-03-21 18:00:00,,-1.459235988561324e-06,8.724455789455557e-06,5.523836298881898e-06
2023-03-21 18:15:00,,-1.2552425141334953e-06,8.882848152226929e-06,5.69199912714168e-06
2023-03-21 18:30:00,,-1.0704217295880417e-06,9.024931626654047e-06,5.854126121106932e-06
2023-03-21 18:45:00,,-9.045629033566094e-07,9.150148754726604e-06,6.009390598700992e-06
2023-03-21 19:00:00,,-7.563420082034931e-07,9.259321832549421e-06,6.1572971438720024e-06
2023-03-21 19:15:00,,-6.230797957031983e-07,9.353261617793012e-06,6.297321150966875e-06
2023-03-21 19:30:00,,-5.059426855703598e-07,9.431503599470556e-06,6.428759217032194e-06
2023-03-21 19:45:00,,-4.0700164621597267e-07,9.493693671485436e-06,6.55114753425036e-06
2023-03-21 20:00:00,,-3.214615040244645e-07,9.54191515842431e-06,6.664381197241739e-06
2023-03-21 20:15:00,,-2.4815089765498827e-07,9.577296442147964e-06,6.768133401913787e-06
2023-03-21 20:30:00,,-1.8762446501703596e-07,9.600339210597216e-06,6.862308536504355e-06
2023-03-21 20:45:00,,-1.374345422373669e-07,9.61314932412889e-06,6.9470453419571224e-06
2023-03-21 21:00:00,,-9.585452516470982e-08,9.617092166730753e-06,7.02240460160845e-06
2023-03-21 21:15:00,,-5.974032446295355e-08,9.611380636134436e-06,7.088784322135576e-06
2023-03-21 21:30:00,,-3.507957603434946e-08,9.596572089542564e-06,7.145201571063378e-06
2023-03-21 21:45:00,,-1.613991937875286e-08,9.575568751322145e-06,7.19267355690263e-06
2023-03-21 22:00:00,,6.385694625017393e-10,9.549411740556224e-06,7.232287419594267e-06
2023-03-21 22:15:00,,1.599946251525082e-08,9.518791244856733e-06,7.264362744562577e-06
2023-03-21 22:30:00,,2.607001434211813e-08,9.485201219774536e-06,7.288846081857653e-06
2023-03-21 22:45:00,,3.705996565896076e-08,9.449014851005229e-06,7.3070999164584735e-06
2023-03-21 23:00:00,,4.5291567762446335e-08,9.409524882230682e-06,7.319101354805311e-06
2023-03-21 23:15:00,,5.5756948521181163e-08,9.371756054393283e-06,7.325639558012235e-06
2023-03-21 23:30:00,,6.853159421734804e-08,9.33324096222955e-06,7.327525535163288e-06
2023-03-21 23:45:00,,7.934446033934894e-08,9.295124938049129e-06,7.326218930762507e-06
2023-03-22 00:00:00,,9.17463824300043e-08,9.26072400557903e-06,7.321221442127652e-06
2023-03-22 00:15:00,,1.0852048875204946e-07,9.227505722220811e-06,7.313337273535063e-06
2023-03-22 00:30:00,,1.2862862416734956e-07,9.195429520021454e-06,7.302347826996364e-06
2023-03-22 00:45:00,,1.5149893943814848e-07,9.166702462327158e-06,7.290061563166685e-06
2023-03-22 01:00:00,,1.7508443985235886e-07,9.143744195036997e-06,7.276063024301512e-06
2023-03-22 01:15:00,,2.0488655257991665e-07,9.12258679431637e-06,7.262085815362736e-06
2023-03-22 01:30:00,,2.3765229902970692e-07,9.104693623883095e-06,7.247193330334698e-06
2023-03-22 01:45:00,,2.7383951436385005e-07,9.093250227333162e-06,7.233693227777779e-06
2023-03-22 02:00:00,,3.169089474822911e-07,9.086821271953763e-06,7.219138166957214e-06
2023-03-22 02:15:00,,3.630532804253247e-07,9.082408540146181e-06,7.206307756720761e-06
2023-03-22 02:30:00,,4.133499475018749e-07,9.085634781280767e-06,7.19448904330996e-06
2023-03-22 02:45:00,,4.706677059888723e-07,9.093161802738653e-06,7.184276408306064e-06
2023-03-22 03:00:00,,5.299159316998667e-07,9.107782300023351e-06,7.179188055501718e-06
2023-03-22 03:15:00,,5.93505416219316e-07,9.126338604726725e-06,7.1762895206942455e-06
2023-03-22 03:30:00,,6.604719868952151e-07,9.14962750911449e-06,7.175578905066471e-06
2023-03-22 03:45:00,,7.32059983976843e-07,9.179235589221005e-06,7.1791783078584476e-06
2023-03-22 04:00:00,,8.021553672839667e-07,9.21053205143754e-06,7.186568228776928e-06
2023-03-22 04:15:00,,8.743826167165147e-07,9.245704721593598e-06,7.196500176796644e-06
2023-03-22 04:30:00,,9.480384857319336e-07,9.282784812255807e-06,7.210500439983714e-06
2023-03-22 04:45:00,,1.022597377769504e-06,9.322800913195941e-06,7.227084085771025e-06
2023-03-22 05:00:00,,1.0975618936788287e-06,9.36510538174769e-06,7.246215648416817e-06
2023-03-22 05:15:00,,1.173334410302767e-06,9.40844917106429e-06,7.26790366914391e-06
2023-03-22 05:30:00,,1.2488085077983004e-06,9.454590251061411e-06,7.2921408381317485e-06
2023-03-22 05:45:00,,1.323540970195287e-06,9.501890133564887e-06,7.321537153720523e-06
2023-03-22 06:00:00,,1.3972106141647798e-06,9.54997970315792e-06,7.353171298967408e-06
2023-03-22 06:15:00,,1.4695810480436732e-06,9.598285886890469e-06,7.386913559301711e-06
2023-03-22 06:30:00,,1.5389350112976337e-06,9.646445161922751e-06,7.422533460219553e-06
2023-03-22 06:45:00,,1.6045779697211428e-06,9.693091853192987e-06,7.459776201175966e-06
2023-03-22 07:00:00,,1.6658904442756667e-06,9.737364597315641e-06,7.499448720877517e-06
2023-03-22 07:15:00,,1.7225285593325193e-06,9.778972902487341e-06,7.541292663409036e-06
2023-03-22 07:30:00,,1.7730187083739385e-06,9.81622077959801e-06,7.583505726181461e-06
2023-03-22 07:45:00,,1.8167594086134268e-06,9.848554589494198e-06,7.625717653180377e-06
2023-03-22 08:00:00,,1.8549200798044116e-06,9.876537381899423e-06,7.66959159124802e-06
2023-03-22 08:15:00,,1.888348790195926e-06,9.900608552268814e-06,7.712962684835013e-06
2023-03-22 08:30:00,,1.9161964863126624e-06,9.920101024187423e-06,7.755431123739254e-06
2023-03-22 08:45:00,,1.9376555600314595e-06,9.934883520188712e-06,7.79731696434008e-06
2023-03-22 09:00:00,,1.9523351185194214e-06,9.942335357606025e-06,7.837331387191437e-06
2023-03-22 09:15:00,,1.9612320203911595e-06,9.944444600087947e-06,7.875358020194103e-06
2023-03-22 09:30:00,,1.961733317876735e-06,9.940728110446757e-06,7.911027789628277e-06
2023-03-22 09:45:00,,1.956756999440537e-06,9.931952415298756e-06,7.944771608242207e-06
2023-03-22 10:00:00,,1.942472748603905e-06,9.91336865901314e-06,7.975001936291861e-06
2023-03-22 10:15:00,,1.9190405692610804e-06,9.885776865764024e-06,8.001440097100224e-06
