Time,DifL,Dif,DifI
2023-03-22 11:00:00,,1.0268703434314582e-06,3.324687105797982e-08
2023-03-22 11:15:00,,1.0258655914753092e-06,3.297086697131974e-08
2023-03-22 11:30:00,,1.0248966229230416e-06,3.2664011234554707e-08
2023-03-22 11:45:00,,1.0239959281808918e-06,3.2325608532577156e-08
2023-03-22 12:00:00,,1.0231724921152062e-06,3.196485452231537e-08
2023-03-22 12:15:00,,1.022453697671274e-06,3.1584059472032975e-08
2023-03-22 12:30:00,,1.021856638081437e-06,3.1189171887939616e-08
2023-03-22 12:45:00,,1.0214246471708752e-06,3.077732137320363e-08
2023-03-22 13:00:00,,1.0212347608596143e-06,3.033529557177268e-08
2023-03-22 13:15:00,,1.0213265497269983e-06,2.986229769072663e-08
2023-03-22 13:30:00,,1.0217401787425133e-06,2.935685184531517e-08
2023-03-22 13:45:00,,1.022490372584251e-06,2.8824308954665612e-08
2023-03-22 14:00:00,,1.0235807960706415e-06,2.8271478652969082e-08
2023-03-22 14:15:00,,1.0249696064875204e-06,2.7715416857661775e-08
2023-03-22 14:30:00,,1.0266110593058827e-06,2.717070895025119e-08
2023-03-22 14:45:00,,1.0285095681801728e-06,2.663723316483751e-08
2023-03-22 15:00:00,,1.0306934009424973e-06,2.6110215948680298e-08
2023-03-22 15:15:00,,1.033145157785153e-06,2.5596698727028096e-08
2023-03-22 15:30:00,,1.0358585859180509e-06,2.510268048225577e-08
2023-03-22 15:45:00,,1.0387938952805717e-06,2.464164973340769e-08
2023-03-22 16:00:00,,1.0418780218519766e-06,2.4231421391051837e-08
2023-03-22 16:15:00,,1.0450220821696482e-06,2.388827234283822e-08
2023-03-22 16:30:00,,1.0481364559278962e-06,2.3624085396059246e-08
2023-03-22 16:45:00,,1.051132456848951e-06,2.34470453570966e-08
2023-03-22 17:00:00,,1.0539174066014944e-06,2.3361683029590086e-08
2023-03-22 17:15:00,,1.05639083612881e-06,2.3366632933999738e-08
2023-03-22 17:30:00,,1.0584482256199625e-06,2.345504246038682e-08
2023-03-22 17:45:00,,1.0600074523432653e-06,2.361480698265675e-08
2023-03-22 18:00:00,,1.061014325058673e-06,2.3826849477274e-08
2023-03-22 18:15:00,,1.0614349838801437e-06,2.4072128157490556e-08
2023-03-22 18:30:00,,1.0612570863491672e-06,2.433260518609279e-08
2023-03-22 18:45:00,,1.0605004796293787e-06,2.458899804985174e-08
2023-03-22 19:00:00,,1.059222915501654e-06,2.4820956945446943e-08
2023-03-22 19:15:00,,1.0575161321435258e-06,2.500885841347998e-08
2023-03-22 19:30:00,,1.0554810177067897e-06,2.5141250676304222e-08
2023-03-22 19:45:00,,1.0532084232508438e-06,2.5216772795801232e-08
2023-03-22 20:00:00,,1.0507791417535993e-06,2.5238462153687133e-08
2023-03-22 20:15:00,,1.0482534141713401e-06,2.5215999642905728e-08
2023-03-22 20:30:00,,1.0456741635180955e-06,2.5162093917474514e-08
2023-03-22 20:45:00,,1.04307468692731e-06,2.508824924849641e-08
2023-03-22 21:00:00,,1.0404984406917353e-06,2.499259907502207e-08
2023-03-22 21:15:00,,1.037973070622709e-06,2.4879720824879388e-08
2023-03-22 21:30:00,,1.0355199269650964e-06,2.4753707503857556e-08
2023-03-22 21:45:00,,1.0331563862253488e-06,2.4617582254348216e-08
2023-03-22 22:00:00,,1.030895389237449e-06,2.4470177120406753e-08
2023-03-22 22:15:00,,1.028748287121664e-06,2.431443482526179e-08
2023-03-22 22:30:00,,1.0267266583681726e-06,2.415286801772522e-08
2023-03-22 22:45:00,,1.0248386830469993e-06,2.398654735344568e-08
2023-03-22 23:00:00,,1.0231030514260425e-06,2.38183275614025e-08
2023-03-22 23:15:00,,1.021537731156703e-06,2.365017817604911e-08
2023-03-22 23:30:00,,1.0201588110173531e-06,2.348409080782961e-08
2023-03-22 23:45:00,,1.0189851451819741e-06,2.332286814333044e-08
2023-03-23 00:00:00,,1.0180530578488116e-06,2.317053542863097e-08
2023-03-23 00:15:00,,1.017398548680949e-06,2.3030841821228064e-08
2023-03-23 00:30:00,,1.0170244965930477e-06,2.2905632929359575e-08
2023-03-23 00:45:00,,1.0169420533999935e-06,2.279565433416333e-08
2023-03-23 01:00:00,,1.0171497544399494e-06,2.2699939597387213e-08
2023-03-23 01:15:00,,1.0175988643455171e-06,2.2615408618560347e-08
2023-03-23 01:30:00,,1.018267482726124e-06,2.253973926931719e-08
2023-03-23 01:45:00,,1.019099479469705e-06,2.247003336086916e-08
2023-03-23 02:00:00,,1.020047886439153e-06,2.2404202879322437e-08
2023-03-23 02:15:00,,1.0211065646264045e-06,2.2342184683028656e-08
2023-03-23 02:30:00,,1.022202979176336e-06,2.228189837866063e-08
2023-03-23 02:45:00,,1.0232198093613813e-06,2.2219349895044185e-08
2023-03-23 03:00:00,,1.0240857894901205e-06,2.215219741920676e-08
2023-03-23 03:15:00,,1.0247131649451937e-06,2.2077129183134186e-08
2023-03-23 03:30:00,,1.0250241079901775e-06,2.1990870562325384e-08
2023-03-23 03:45:00,,1.0249594816510592e-06,2.189056235613318e-08
2023-03-23 04:00:00,,1.0244861309460498e-06,2.177414206315144e-08
2023-03-23 04:15:00,,1.023600815889787e-06,2.1640634247527248e-08
2023-03-23 04:30:00,,1.0223296284110234e-06,2.149027915205646e-08
2023-03-23 04:45:00,,1.0207220443869362e-06,2.132430052033623e-08
2023-03-23 05:00:00,,1.0188475472663509e-06,2.1145281585635452e-08
2023-03-23 05:15:00,,1.016778263204026e-06,2.0956079099296717e-08
2023-03-23 05:30:00,,1.0145869284215425e-06,2.0759741783933478e-08
2023-03-23 05:45:00,,1.0123359947310838e-06,2.0558998007958157e-08
2023-03-23 06:00:00,,1.0100807116704449e-06,2.035640406567356e-08
2023-03-23 06:15:00,,1.0078494900384545e-06,2.0152832994032903e-08
2023-03-23 06:30:00,,1.005665438833652e-06,1.99491376076559e-08
2023-03-23 06:45:00,,1.0035313602644035e-06,1.9745061959808885e-08
2023-03-23 07:00:00,,1.0014253276714315e-06,1.953880146777252e-08
2023-03-23 07:15:00,,9.993020960121722e-07,1.93270754088454e-08
2023-03-23 07:30:00,,9.970973063116864e-07,1.9105428337934186e-08
2023-03-23 07:45:00,,9.947382711194725e-07,1.886911290203017e-08
2023-03-23 08:00:00,,9.921649706688528e-07,1.8614908808289192e-08
2023-03-23 08:15:00,,9.893617187032652e-07,1.83434884568953e-08
2023-03-23 08:30:00,,9.864113549533645e-07,1.8064271629758692e-08
2023-03-23 08:45:00,,9.835578870820491e-07,1.7802331994500023e-08
2023-03-23 09:00:00,,9.812149054503075e-07,1.7599942007546088e-08
2023-03-23 09:15:00,,9.798699550794846e-07,1.7509465122920972e-08
2023-03-23 09:30:00,,9.798650023016469e-07,1.7573535471317276e-08
2023-03-23 09:45:00,,9.811934416292187e-07,1.7806514076723076e-08
2023-03-23 10:00:00,,9.834508122777794e-07,1.8188020927555274e-08
2023-03-23 10:15:00,,9.860199031371034e-07,1.867550346163356e-08
2023-03-23 10:30:00,,9.883116058760044e-07,1.9222113522774578e-08
2023-03-23 10:45:00,,9.899038822259868e-07,1.978499230621319e-08
2023-03-23 11:00:00,,9.905722959209125e-07,2.0328201143218997e-08
2023-03-23 11:15:00,,9.902568831925188e-07,2.082098089882608e-08
2023-03-23 11:30:00,,9.890163560315507e-07,2.1239534811088506e-08
2023-03-23 11:45:00,,9.869928122674898e-07,2.1565538592569716e-08
2023-03-23 12:00:00,,9.843914022382096e-07,2.1785475230546985e-08
2023-03-23 12:15:00,,9.814683007325957e-07,2.189021638273321e-08
2023-03-23 12:30:00,,9.78458550051136e-07,2.188337704421789e-08
2023-03-23 12:45:00,,9.75572985550832e-07,2.177499966720632e-08
2023-03-23 13:00:00,,9.729888478122651e-07,2.1579216375520642e-08
2023-03-23 13:15:00,,9.708816935030174e-07,2.130963251299314e-08
2023-03-23 13:30:00,,9.693425617965454e-07,2.0985422219463654e-08
2023-03-23 13:45:00,,9.683652427984857e-07,2.0625313600789215e-08
2023-03-23 14:00:00,,9.677807085062275e-07,2.0249310985696407e-08
2023-03-23 14:15:00,,9.674165082318463e-07,1.987530212197326e-08
2023-03-23 14:30:00,,9.671717687915969e-07,1.9520176812889018e-08
2023-03-23 14:45:00,,9.669794963333597e-07,1.91976921792007e-08
2023-03-23 15:00:00,,9.667462542209556e-07,1.891914851530393e-08
2023-03-23 15:15:00,,9.66388552509719e-07,1.8693750137387035e-08
2023-03-23 15:30:00,,9.658822366589898e-07,1.853030968489256e-08
2023-03-23 15:45:00,,9.653192698068641e-07,1.8436474147033554e-08
2023-03-23 16:00:00,,9.64888894459313e-07,1.841548003809751e-08
2023-03-23 16:15:00,,9.647535702706653e-07,1.846152378971253e-08
2023-03-23 16:30:00,,9.649020648998168e-07,1.8558255164211583e-08
2023-03-23 16:45:00,,9.651854185499176e-07,1.8685544187557476e-08
2023-03-23 17:00:00,,9.654511242429573e-07,1.8827026174647257e-08
2023-03-23 17:15:00,,9.656243546097919e-07,1.897251762274556e-08
2023-03-23 17:30:00,,9.656980660092597e-07,1.9115859194040745e-08
2023-03-23 17:45:00,,9.657028446926973e-07,1.9252772643347894e-08
2023-03-23 18:00:00,,9.656891210103579e-07,1.9380379474050463e-08
2023-03-23 18:15:00,,9.65705987527448e-07,1.949535399172344e-08
2023-03-23 18:30:00,,9.65801659887464e-07,1.959446400050228e-08
2023-03-23 18:45:00,,9.6602654782062e-07,1.9675609158804356e-08
2023-03-23 19:00:00,,9.664449694143265e-07,1.9741031147908583e-08
2023-03-23 19:15:00,,9.671231894917617e-07,1.9795173674287663e-08
2023-03-23 19:30:00,,9.68121704581577e-07,1.9843075749038705e-08
2023-03-23 19:45:00,,9.694863977287902e-07,1.9888164502421975e-08
2023-03-23 20:00:00,,9.712507714725294e-07,1.9935226611252206e-08
2023-03-23 20:15:00,,9.734218921501367e-07,1.9986428691914813e-08
2023-03-23 20:30:00,,9.759787706302447e-07,2.004254088805431e-08
2023-03-23 20:45:00,,9.788722254660011e-07,2.010195228498089e-08
2023-03-23 21:00:00,,9.82026698561768e-07,2.0161735861666156e-08
2023-03-23 21:15:00,,9.853496976195954e-07,2.0217082583586065e-08
2023-03-23 21:30:00,,9.88729040923057e-07,2.0263854250131064e-08
2023-03-23 21:45:00,,9.92054582584706e-07,2.0296583303491884e-08
2023-03-23 22:00:00,,9.952195920441723e-07,2.031041594729249e-08
2023-03-23 22:15:00,,9.98133134475646e-07,2.0301189585137955e-08
2023-03-23 22:30:00,,1.0007249902598956e-06,2.0265969745640944e-08
2023-03-23 22:45:00,,1.0029556293697933e-06,2.0202402327215323e-08
2023-03-23 23:00:00,,1.0047965152659682e-06,2.0110559225254002e-08
2023-03-23 23:15:00,,1.0062471504202327e-06,1.9991429585116038e-08
2023-03-23 23:30:00,,1.0073220771911461e-06,1.9848253564281085e-08
2023-03-23 23:45:00,,1.0080665821639666e-06,1.9685363221707433e-08
2023-03-24 00:00:00,,1.0085408949217705e-06,1.9508679646257538e-08
2023-03-24 00:15:00,,1.0088204339717396e-06,1.9324677816967247e-08
2023-03-24 00:30:00,,1.0089761836289864e-06,1.9140217088869143e-08
2023-03-24 00:45:00,,1.0090743595034648e-06,1.896212665630821e-08
2023-03-24 01:00:00,,1.0091682142774523e-06,1.879719858818957e-08
2023-03-24 01:15:00,,1.009293507832965e-06,1.8651503463089003e-08
2023-03-24 01:30:00,,1.0094714008401172e-06,1.8530726359327633e-08
2023-03-24 01:45:00,,1.009704599320469e-06,1.8440224654610458e-08
2023-03-24 02:00:00,,1.0099746478078226e-06,1.8384475013408485e-08
2023-03-24 02:15:00,,1.0102485850538764e-06,1.8367501573414368e-08
2023-03-24 02:30:00,,1.0104923877820383e-06,1.8392866798098158e-08
2023-03-24 02:45:00,,1.0106786330359392e-06,1.8463823066377302e-08
2023-03-24 03:00:00,,1.0108076974223755e-06,1.8583082847649165e-08
2023-03-24 03:15:00,,1.0109112661146761e-06,1.8752585649378784e-08
2023-03-24 03:30:00,,1.011048514576722e-06,1.8973094681128913e-08
2023-03-24 03:45:00,,1.0112826213848066e-06,1.924481655652391e-08
2023-03-24 04:00:00,,1.0116827327080012e-06,1.9564916985452517e-08
2023-03-24 04:15:00,,1.0123014862335165e-06,1.992761247065497e-08
2023-03-24 04:30:00,,1.0131505130759078e-06,2.0325677802575214e-08
2023-03-24 04:45:00,,1.014215500258301e-06,2.0748749622885502e-08
2023-03-24 05:00:00,,1.0154747503210026e-06,2.11828401759881e-08
2023-03-24 05:15:00,,1.0169042089158423e-06,2.16128303288557e-08
2023-03-24 05:30:00,,1.018484322219688e-06,2.2024413407352463e-08
2023-03-24 05:45:00,,1.020194027802817e-06,2.2406405139355355e-08
2023-03-24 06:00:00,,1.022019032791145e-06,2.274939138807062e-08
2023-03-24 06:15:00,,1.0239637587260687e-06,2.3042994055223194e-08
2023-03-24 06:30:00,,1.0260199729066825e-06,2.3280508252004263e-08
2023-03-24 06:45:00,,1.028178147085429e-06,2.34575974089058e-08
2023-03-24 07:00:00,,1.0304300013055417e-06,2.357240614368225e-08
2023-03-24 07:15:00,,1.0327670453709425e-06,2.3626272699385867e-08
2023-03-24 07:30:00,,1.035197599332593e-06,2.3621149063885542e-08
2023-03-24 07:45:00,,1.0377288178755827e-06,2.356188148172938e-08
2023-03-24 08:00:00,,1.0403794146452594e-06,2.3453221993313224e-08
2023-03-24 08:15:00,,1.0431692870416117e-06,2.3299197030117576e-08
2023-03-24 08:30:00,,1.0461084890856323e-06,2.310300817462613e-08
2023-03-24 08:45:00,,1.0491951804571e-06,2.28651073605547e-08
2023-03-24 09:00:00,,1.0524029747911733e-06,2.2583861490399136e-08
2023-03-24 09:15:00,,1.0556803857739058e-06,2.2255932915964322e-08
2023-03-24 09:30:00,,1.0589502304841768e-06,2.187730817088349e-08
2023-03-24 09:45:00,,1.062098798414261e-06,2.1446275829358527e-08
2023-03-24 10:00:00,,1.0649674350131414e-06,2.0967274743932897e-08
2023-03-24 10:15:00,,1.06738349928253e-06,2.0449902199208398e-08
2023-03-24 10:30:00,,1.0691557209490174e-06,1.9912962354462806e-08
2023-03-24 10:45:00,,1.0700791807299637e-06,1.9385610352380993e-08
2023-03-24 11:00:00,,1.0699541821674118e-06,1.890396397539091e-08
2023-03-24 11:15:00,,1.0685956591775382e-06,1.850852529430438e-08
2023-03-24 11:30:00,,1.0658626409553657e-06,1.8239017620711343e-08
2023-03-24 11:45:00,,1.0617123013993053e-06,1.8122422848079222e-08
2023-03-24 12:00:00,,1.0562032009037603e-06,1.8162871784990643e-08
2023-03-24 12:15:00,,1.0494995854659598e-06,1.834068015929451e-08
2023-03-24 12:30:00,,1.041898367833823e-06,1.8614630021599687e-08
2023-03-24 12:45:00,,1.0337819053466453e-06,1.8933274481299638e-08
2023-03-24 13:00:00,,1.025520068742457e-06,1.9251190779171555e-08
2023-03-24 13:15:00,,1.0174740268374312e-06,1.9533902459528936e-08
2023-03-24 13:30:00,,1.0098934774021617e-06,1.9763122395034884e-08
2023-03-24 13:45:00,,1.0028944714490381e-06,1.9934416064411385e-08
2023-03-24 14:00:00,,9.964889280267808e-07,2.0051983948648738e-08
2023-03-24 14:15:00,,9.906511218223768e-07,2.0122832540728572e-08
2023-03-24 14:30:00,,9.85338803179501e-07,2.0154767986904467e-08
2023-03-24 14:45:00,,9.804685920096e-07,2.015760768321383e-08
2023-03-24 15:00:00,,9.759864388021313e-07,2.0139807063857167e-08
2023-03-24 15:15:00,,9.718740898315423e-07,2.0108119975088995e-08
2023-03-24 15:30:00,,9.681100272630632e-07,2.0069002319346333e-08
2023-03-24 15:45:00,,9.647006484601753e-07,2.0027150904553257e-08
2023-03-24 16:00:00,,9.61677913048807e-07,1.9985373740949412e-08
2023-03-24 16:15:00,,9.590644521719615e-07,1.9945363982551457e-08
2023-03-24 16:30:00,,9.568826307611993e-07,1.9907448835980638e-08
2023-03-24 16:45:00,,9.551551135249774e-07,1.9870772032850052e-08
2023-03-24 17:00:00,,9.538934220626073e-07,1.9833818345504837e-08
2023-03-24 17:15:00,,9.530821823781872e-07,1.979486495783887e-08
2023-03-24 17:30:00,,9.526955060126904e-07,1.975232827840438e-08
2023-03-24 17:45:00,,9.527016557148439e-07,1.9705130765826325e-08
2023-03-24 18:00:00,,9.530596034654044e-07,1.9652681598819635e-08
2023-03-24 18:15:00,,9.537345843643999e-07,1.9595558628799657e-08
2023-03-24 18:30:00,,9.546852558051687e-07,1.953465721128153e-08
2023-03-24 18:45:00,,9.558704889278493e-07,1.9471484569559322e-08
2023-03-24 19:00:00,,9.572459787126015e-07,1.940741317616233e-08
2023-03-24 19:15:00,,9.587667193494658e-07,1.9343365114699233e-08
2023-03-24 19:30:00,,9.603884397432583e-07,1.9280632752460548e-08
2023-03-24 19:45:00,,9.62069671000892e-07,1.9220026094660436e-08
2023-03-24 20:00:00,,9.637673212405204e-07,1.916343013109579e-08
2023-03-24 20:15:00,,9.654405539860551e-07,1.9112865016297884e-08
2023-03-24 20:30:00,,9.67046580600908e-07,1.907146634004351e-08
2023-03-24 20:45:00,,9.685348918995843e-07,1.9044143214613662e-08
2023-03-24 21:00:00,,9.69850428758731e-07,1.9036947606619152e-08
2023-03-24 21:15:00,,9.709339274143876e-07,1.9056773328681332e-08
2023-03-24 21:30:00,,9.717176610916993e-07,1.911103535214764e-08
2023-03-24 21:45:00,,9.721306520341509e-07,1.9206161424073985e-08
2023-03-24 22:00:00,,9.721053158181253e-07,1.934553190185936e-08
2023-03-24 22:15:00,,9.715871371233754e-07,1.952776970038223e-08
2023-03-24 22:30:00,,9.705425281643716e-07,1.9746009926375757e-08
2023-03-24 22:45:00,,9.689725183257356e-07,1.9987130684984484e-08
2023-03-24 23:00:00,,9.6692257935492e-07,2.0232997812278834e-08
2023-03-24 23:15:00,,9.64479103067497e-07,2.046387890576838e-08
2023-03-24 23:30:00,,9.617584249558263e-07,2.0661810285068252e-08
2023-03-24 23:45:00,,9.588815407014663e-07,2.0813819613789695e-08
2023-03-25 00:00:00,,9.55958102959073e-07,2.091278253880078e-08
2023-03-25 00:15:00,,9.530754605185755e-07,2.0957107841370398e-08
2023-03-25 00:30:00,,9.50296261094066e-07,2.094956053142872e-08
2023-03-25 00:45:00,,9.476622596353733e-07,2.089591607562441e-08
2023-03-25 01:00:00,,9.452010298342223e-07,2.0803835096444858e-08
2023-03-25 01:15:00,,9.429327041886648e-07,2.0681987124097668e-08
2023-03-25 01:30:00,,9.40874569866693e-07,2.0539383721807768e-08
2023-03-25 01:45:00,,9.390469154911219e-07,2.0385306776822755e-08
2023-03-25 02:00:00,,9.374628303402497e-07,2.0227445553667152e-08
2023-03-25 02:15:00,,9.361344987326581e-07,2.007260405285593e-08
2023-03-25 02:30:00,,9.350643594366661e-07,1.9925357144212547e-08
2023-03-25 02:45:00,,9.342407964031017e-07,1.9787512200792788e-08
2023-03-25 03:00:00,,9.336452451963109e-07,1.9659328207284195e-08
2023-03-25 03:15:00,,9.332448964373132e-07,1.9538759423433567e-08
2023-03-25 03:30:00,,9.330006146173392e-07,1.94229387734227e-08
2023-03-25 03:45:00,,9.328645860231276e-07,1.9307979241446298e-08
2023-03-25 04:00:00,,9.327907715295641e-07,1.9190500701860674e-08
2023-03-25 04:15:00,,9.327338772374477e-07,1.906735384398171e-08
2023-03-25 04:30:00,,9.326548550431389e-07,1.8936458643378717e-08
2023-03-25 04:45:00,,9.325235185975709e-07,1.879726212186304e-08
2023-03-25 05:00:00,,9.323160414609796e-07,1.8650556928412508e-08
2023-03-25 05:15:00,,9.320133430898124e-07,1.849863362781839e-08
2023-03-25 05:30:00,,9.315973060839943e-07,1.8345231433038577e-08
2023-03-25 05:45:00,,9.310511135775893e-07,1.8196211864089852e-08
2023-03-25 06:00:00,,9.303541290038406e-07,1.8059242742734324e-08
2023-03-25 06:15:00,,9.294800619370645e-07,1.7943914804928667e-08
2023-03-25 06:30:00,,9.283998437960599e-07,1.7861340972998006e-08
2023-03-25 06:45:00,,9.270828352111553e-07,1.782260057308936e-08
2023-03-25 07:00:00,,9.255082572635602e-07,1.7836248347377884e-08
2023-03-25 07:15:00,,9.236759126034683e-07,1.7905465010148553e-08
2023-03-25 07:30:00,,9.216174794082406e-07,1.8026141031256397e-08
2023-03-25 07:45:00,,9.19402217190288e-07,1.818695296127746e-08
2023-03-25 08:00:00,,9.171295446493116e-07,1.8372239587562083e-08
2023-03-25 08:15:00,,9.149300203985645e-07,1.8563781913955597e-08
2023-03-25 08:30:00,,9.12942683078987e-07,1.8744972235536858e-08
2023-03-25 08:45:00,,9.112952749495255e-07,1.8903424826930185e-08
2023-03-25 09:00:00,,9.10097353181796e-07,1.9031020328821052e-08
2023-03-25 09:15:00,,9.094109561116638e-07,1.912584099864987e-08
2023-03-25 09:30:00,,9.09255549928544e-07,1.918990828132299e-08
2023-03-25 09:45:00,,9.096040920812029e-07,1.922805656486865e-08
2023-03-25 10:00:00,,9.10413126312057e-07,1.9244235313553034e-08
2023-03-25 10:15:00,,9.116304569117918e-07,1.9240870282147245e-08
2023-03-25 10:30:00,,9.131964206566804e-07,1.921935772214591e-08
2023-03-25 10:45:00,,9.150679008358421e-07,1.9178639823643396e-08
2023-03-25 11:00:00,,9.172009237853242e-07,1.9117009601641455e-08
2023-03-25 11:15:00,,9.195336545515826e-07,1.903410797547497e-08
