Time,T1,30,45,60
2023-03-21 13:00:00,,-1.1417197268627323e-06,6.15318815441889e-07,7.454864452373476e-06
2023-03-21 13:15:00,,-1.0430133179211277e-06,8.053596881551902e-07,7.453671312110504e-06
2023-03-21 13:30:00,,-9.397204027090502e-07,9.911612040975634e-07,7.434296159067733e-06
2023-03-21 13:45:00,,-8.334305458779197e-07,1.1781664301663638e-06,7.39957865731081e-06
2023-03-21 14:00:00,,-7.258342519240237e-07,1.367677387709516e-06,7.352027652049485e-06
2023-03-21 14:15:00,,-6.156509301137721e-07,1.555164479723244e-06,7.293776705577396e-06
2023-03-21 14:30:00,,-5.017695074312703e-07,1.7379839645830502e-06,7.2270219212711825e-06
2023-03-21 14:45:00,,-3.8526393576537927e-07,1.9168709221307294e-06,7.153798932464246e-06
2023-03-21 15:00:00,,-2.599241889956007e-07,2.088600730988023e-06,7.075746989903876e-06
2023-03-21 15:15:00,,-1.3209718174964472e-07,2.254765763683818e-06,6.993376591230927e-06
2023-03-21 15:30:00,,1.5046148622274687e-10,2.417960922517293e-06,6.911247953320375e-06
2023-03-21 15:45:00,,1.3415979402406497e-07,2.5758520146851226e-06,6.828903954997691e-06
2023-03-21 16:00:00,,2.6924306249408754e-07,2.72797364063886e-06,6.746491597876498e-06
2023-03-21 16:15:00,,4.064003637677743e-07,2.874112125153825e-06,6.664595424735336e-06
2023-03-21 16:30:00,,5.447973497498114e-07,3.0142043342596932e-06,6.581656394430205e-06
2023-03-21 16:45:00,,6.837240775520461e-07,3.148200758261446e-06,6.499328882049258e-06
2023-03-21 17:00:00,,8.208753600021372e-07,3.2760561068785918e-06,6.417918881350746e-06
2023-03-21 17:15:00,,9.568473640850918e-07,3.3977438621164723e-06,6.340659798100422e-06
2023-03-21 17:30:00,,1.0879544614086801e-06,3.5159175661177122e-06,6.2618174000001715e-06
2023-03-21 17:45:00,,1.216505501533712e-06,3.628327252007817e-06,6.184302946161351e-06
2023-03-21 18:00:00,,1.3400926746885164e-06,3.7349198074076486e-06,6.108150355203341e-06
2023-03-21 18:15:00,,1.4594759871825701e-06,3.838852948269118e-06,6.033417289547211e-06
2023-03-21 18:30:00,,1.5725515553114268e-06,3.940436914297255e-06,5.9600539551547155e-06
2023-03-21 18:45:00,,1.680234166165768e-06,4.0367158509221685e-06,5.888144397789016e-06
2023-03-21 19:00:00,,1.7806373482273766e-06,4.124137704493964e-06,5.8219039861375285e-06
2023-03-21 19:15:00,,1.873426546584449e-06,4.209326751373953e-06,5.752780341771054e-06
2023-03-21 19:30:00,,1.958250048102816e-06,4.288861500921759e-06,5.684956120479418e-06
2023-03-21 19:45:00,,2.035102144233284e-06,4.362852697423898e-06,5.622925587743746e-06
2023-03-21 20:00:00,,2.103091956462652e-06,4.435183933580922e-06,5.5621989341057356e-06
2023-03-21 20:15:00,,2.163169547014257e-06,4.501838725351091e-06,5.5027167804159145e-06
2023-03-21 20:30:00,,2.2149188833693997e-06,4.5628985327157184e-06,5.444484304346891e-06
2023-03-21 20:45:00,,2.2592776749503996e-06,4.618373360128609e-06,5.387438820139717e-06
2023-03-21 21:00:00,,2.2969021153648155e-06,4.6713059794177374e-06,5.331536778011815e-06
2023-03-21 21:15:00,,2.3269492081720323e-06,4.715866819214191e-06,5.281046543583168e-06
2023-03-21 21:30:00,,2.3505886411588714e-06,4.757741493725501e-06,5.227266612029663e-06
2023-03-21 21:45:00,,2.368270577684475e-06,4.7942717603774074e-06,5.174559561326282e-06
2023-03-21 22:00:00,,2.3804952370055962e-06,4.825436862685978e-06,5.122766589278772e-06
2023-03-21 22:15:00,,2.3879140528721705e-06,4.851576336981406e-06,5.075697352029681e-06
2023-03-21 22:30:00,,2.3914194659104955e-06,4.873063217675145e-06,5.029433174567771e-06
2023-03-21 22:45:00,,2.3910447509741315e-06,4.889758935546274e-06,4.983681986135758e-06
2023-03-21 23:00:00,,2.3877302045166947e-06,4.902081586646482e-06,4.942339180006577e-06
2023-03-21 23:15:00,,2.3818632901758754e-06,4.910329007850037e-06,4.897532870167293e-06
2023-03-21 23:30:00,,2.3746419114061974e-06,4.9149828500386e-06,4.853395258887502e-06
2023-03-21 23:45:00,,2.3658986572436924e-06,4.916117568703598e-06,4.809771776466559e-06
2023-03-22 00:00:00,,2.3566157936702915e-06,4.914044830716518e-06,4.766668914808186e-06
2023-03-22 00:15:00,,2.347465551254529e-06,4.909114266420056e-06,4.724120385654635e-06
2023-03-22 00:30:00,,2.3390020228122892e-06,4.901655405573925e-06,4.6821493039426454e-06
2023-03-22 00:45:00,,2.331073795754496e-06,4.891687687489515e-06,4.640786352856423e-06
2023-03-22 01:00:00,,2.324787996338305e-06,4.88023354488142e-06,4.60209705309441e-06
