Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/12/2023
TIME       : 12:47:39
FILENAME   : C:\Users\nicol\AppData\Roaming\DiverOffice\La Jara Creek\CSV\EXP-09-18-23_231205124739_U8166.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =..00-U8166  216.
  Instrument number       =          UTC-6     
                          =0
  Location                =EXP-09-18-23
  Sample period           =S10
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Series settings]
  Serial number           =..00-U8166  216.
  Instrument number       =          UTC-6     
  Location                =EXP-09-18-23
  Sample period           =00 00:00:10 0
  Sample method           =T   
  Start date / time       =00:00:12 18/09/23
  End date / time         =30:03:11 19/09/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


Date/time,Pressure[cmH2O],Temperature[°C]
2023/09/18 12:00:00,756.767,12.383
2023/09/18 12:00:10,756.592,12.383
2023/09/18 12:00:20,756.767,12.377
2023/09/18 12:00:30,756.592,12.370
2023/09/18 12:00:40,756.767,12.370
2023/09/18 12:00:50,756.417,12.363
2023/09/18 12:01:00,756.592,12.357
2023/09/18 12:01:10,756.417,12.357
2023/09/18 12:01:20,756.767,12.350
2023/09/18 12:01:30,756.767,12.350
2023/09/18 12:01:40,756.592,12.343
2023/09/18 12:01:50,756.767,12.343
2023/09/18 12:02:00,756.592,12.343
2023/09/18 12:02:10,756.592,12.337
2023/09/18 12:02:20,756.417,12.330
2023/09/18 12:02:30,756.417,12.330
2023/09/18 12:02:40,756.417,12.330
2023/09/18 12:02:50,756.592,12.323
2023/09/18 12:03:00,756.592,12.323
2023/09/18 12:03:10,756.592,12.323
2023/09/18 12:03:20,756.592,12.317
2023/09/18 12:03:30,756.592,12.317
2023/09/18 12:03:40,756.592,12.310
2023/09/18 12:03:50,756.592,12.310
2023/09/18 12:04:00,756.592,12.303
2023/09/18 12:04:10,756.592,12.303
2023/09/18 12:04:20,756.592,12.303
2023/09/18 12:04:30,756.417,12.297
2023/09/18 12:04:40,756.417,12.297
2023/09/18 12:04:50,756.417,12.297
2023/09/18 12:05:00,756.417,12.297
2023/09/18 12:05:10,756.592,12.290
2023/09/18 12:05:20,756.592,12.290
2023/09/18 12:05:30,756.592,12.290
2023/09/18 12:05:40,756.592,12.290
2023/09/18 12:05:50,756.592,12.283
2023/09/18 12:06:00,756.592,12.283
2023/09/18 12:06:10,756.592,12.283
2023/09/18 12:06:20,756.592,12.283
2023/09/18 12:06:30,756.592,12.283
2023/09/18 12:06:40,756.592,12.283
2023/09/18 12:06:50,756.592,12.277
2023/09/18 12:07:00,756.592,12.277
2023/09/18 12:07:10,756.592,12.277
2023/09/18 12:07:20,756.592,12.277
2023/09/18 12:07:30,756.592,12.277
2023/09/18 12:07:40,756.417,12.277
2023/09/18 12:07:50,756.417,12.277
2023/09/18 12:08:00,756.417,12.277
2023/09/18 12:08:10,756.417,12.270
2023/09/18 12:08:20,756.417,12.270
2023/09/18 12:08:30,756.592,12.270
2023/09/18 12:08:40,756.592,12.270
2023/09/18 12:08:50,756.592,12.270
2023/09/18 12:09:00,756.592,12.270
2023/09/18 12:09:10,756.767,12.270
2023/09/18 12:09:20,756.592,12.270
2023/09/18 12:09:30,756.592,12.270
2023/09/18 12:09:40,756.592,12.270
2023/09/18 12:09:50,756.592,12.263
2023/09/18 12:10:00,756.417,12.263
2023/09/18 12:10:10,756.417,12.263
2023/09/18 12:10:20,756.417,12.263
2023/09/18 12:10:30,756.417,12.263
2023/09/18 12:10:40,756.417,12.263
2023/09/18 12:10:50,756.417,12.263
2023/09/18 12:11:00,756.592,12.257
2023/09/18 12:11:10,756.592,12.257
2023/09/18 12:11:20,756.592,12.257
2023/09/18 12:11:30,756.592,12.257
2023/09/18 12:11:40,756.592,12.257
2023/09/18 12:11:50,756.592,12.257
2023/09/18 12:12:00,756.592,12.257
2023/09/18 12:12:10,756.592,12.257
2023/09/18 12:12:20,756.592,12.257
2023/09/18 12:12:30,756.417,12.257
2023/09/18 12:12:40,756.592,12.257
2023/09/18 12:12:50,756.592,12.257
2023/09/18 12:13:00,756.592,12.250
2023/09/18 12:13:10,756.592,12.250
2023/09/18 12:13:20,756.592,12.250
2023/09/18 12:13:30,756.592,12.250
2023/09/18 12:13:40,756.592,12.250
2023/09/18 12:13:50,756.592,12.250
2023/09/18 12:14:00,756.592,12.250
2023/09/18 12:14:10,756.592,12.250
2023/09/18 12:14:20,756.592,12.250
2023/09/18 12:14:30,756.592,12.250
2023/09/18 12:14:40,756.592,12.250
2023/09/18 12:14:50,756.592,12.250
2023/09/18 12:15:00,756.592,12.250
2023/09/18 12:15:10,756.592,12.250
2023/09/18 12:15:20,756.592,12.250
2023/09/18 12:15:30,756.592,12.250
2023/09/18 12:15:40,756.592,12.250
2023/09/18 12:15:50,756.592,12.250
2023/09/18 12:16:00,756.592,12.250
2023/09/18 12:16:10,756.592,12.250
2023/09/18 12:16:20,756.592,12.250
2023/09/18 12:16:30,756.767,12.250
2023/09/18 12:16:40,756.592,12.250
2023/09/18 12:16:50,756.592,12.250
2023/09/18 12:17:00,756.592,12.250
2023/09/18 12:17:10,756.592,12.250
2023/09/18 12:17:20,756.592,12.250
2023/09/18 12:17:30,756.592,12.250
2023/09/18 12:17:40,756.417,12.250
2023/09/18 12:17:50,756.592,12.250
2023/09/18 12:18:00,756.592,12.250
2023/09/18 12:18:10,756.592,12.250
2023/09/18 12:18:20,756.592,12.250
2023/09/18 12:18:30,756.592,12.250
2023/09/18 12:18:40,756.592,12.250
2023/09/18 12:18:50,756.592,12.250
2023/09/18 12:19:00,756.592,12.250
2023/09/18 12:19:10,756.592,12.257
2023/09/18 12:19:20,756.417,12.257
2023/09/18 12:19:30,756.592,12.257
2023/09/18 12:19:40,756.592,12.257
2023/09/18 12:19:50,756.592,12.257
2023/09/18 12:20:00,756.592,12.257
2023/09/18 12:20:10,756.592,12.257
2023/09/18 12:20:20,756.592,12.257
2023/09/18 12:20:30,756.592,12.257
2023/09/18 12:20:40,756.417,12.263
2023/09/18 12:20:50,756.300,12.263
2023/09/18 12:21:00,756.417,12.263
2023/09/18 12:21:10,756.417,12.263
2023/09/18 12:21:20,756.417,12.263
2023/09/18 12:21:30,756.417,12.263
2023/09/18 12:21:40,756.417,12.263
2023/09/18 12:21:50,756.417,12.263
2023/09/18 12:22:00,756.592,12.270
2023/09/18 12:22:10,756.592,12.270
2023/09/18 12:22:20,756.417,12.270
2023/09/18 12:22:30,756.592,12.270
2023/09/18 12:22:40,756.417,12.270
2023/09/18 12:22:50,756.592,12.277
2023/09/18 12:23:00,756.592,12.277
2023/09/18 12:23:10,756.592,12.277
2023/09/18 12:23:20,756.592,12.283
2023/09/18 12:23:30,756.417,12.283
2023/09/18 12:23:40,756.417,12.283
2023/09/18 12:23:50,756.592,12.283
