Time,30,45,60
2023-03-21 13:00:00,6.921457212594729e-07,8.134295092622764e-06,2.107052703532229e-09
2023-03-21 13:15:00,7.080323534029616e-07,7.07550476955624e-06,2.1978527313191915e-09
2023-03-21 13:30:00,7.238443935021095e-07,6.1833963698771295e-06,2.2908311327987213e-09
2023-03-21 13:45:00,7.392448973410275e-07,5.455345934343352e-06,2.3854782726344216e-09
2023-03-21 14:00:00,7.539625003786078e-07,4.869375187975825e-06,2.4813788446437144e-09
2023-03-21 14:15:00,7.681887370603528e-07,4.393819804034138e-06,2.5781944555470967e-09
2023-03-21 14:30:00,7.818948815412671e-07,4.008817444105754e-06,2.6756492466967185e-09
2023-03-21 14:45:00,7.950491870719141e-07,3.6973070043321387e-06,2.773518055475485e-09
2023-03-21 15:00:00,8.076655546416115e-07,3.4462584934326755e-06,2.8742291143625707e-09
2023-03-21 15:15:00,8.196854558631085e-07,3.23785838280483e-06,2.9724475302667616e-09
2023-03-21 15:30:00,8.312618542814087e-07,3.0669337313539546e-06,3.0733468343107054e-09
2023-03-21 15:45:00,8.424086446401792e-07,2.9272629483993394e-06,3.1712713068348457e-09
2023-03-21 16:00:00,8.531231426521065e-07,2.8112463147578183e-06,3.271745528988048e-09
2023-03-21 16:15:00,8.63437434084695e-07,2.7112455611695103e-06,3.366959314623783e-09
2023-03-21 16:30:00,8.73367837009919e-07,2.627931498792634e-06,3.466639913370781e-09
2023-03-21 16:45:00,8.829583956106235e-07,2.5585903781413486e-06,3.565717277853176e-09
2023-03-21 17:00:00,8.922488316550726e-07,2.501001247913521e-06,3.6640983105988084e-09
2023-03-21 17:15:00,9.014450007894175e-07,2.4450870828592404e-06,3.761701541781444e-09
2023-03-21 17:30:00,9.104409479870942e-07,2.397980452547456e-06,3.858455239830562e-09
2023-03-21 17:45:00,9.192727729241562e-07,2.361840576525167e-06,3.951515493268688e-09
2023-03-21 18:00:00,9.279232411056202e-07,2.3291047743544494e-06,4.046449204795616e-09
2023-03-21 18:15:00,9.363930201263608e-07,2.305659441059823e-06,4.137693797585224e-09
2023-03-21 18:30:00,9.446974757858656e-07,2.2909370745995244e-06,4.2208079067016165e-09
2023-03-21 18:45:00,9.531810920405871e-07,2.269767193539327e-06,4.305931973721054e-09
2023-03-21 19:00:00,9.615209649572311e-07,2.2531904894612937e-06,4.390370489340885e-09
2023-03-21 19:15:00,9.695181395422765e-07,2.2439218693500616e-06,4.474099303354629e-09
2023-03-21 19:30:00,9.77530803223527e-07,2.2351062654293264e-06,4.557095658705701e-09
2023-03-21 19:45:00,9.853543208049649e-07,2.2296841608749848e-06,4.639337767735064e-09
2023-03-21 20:00:00,9.932015550547314e-07,2.2241443344050652e-06,4.720804487620486e-09
2023-03-21 20:15:00,1.0008289239678554e-06,2.2250483737900957e-06,4.802701977242086e-09
2023-03-21 20:30:00,1.007966941161697e-06,2.231516618010675e-06,4.88063846898116e-09
2023-03-21 20:45:00,1.015074746195089e-06,2.2406645016345254e-06,4.956263604350384e-09
2023-03-21 21:00:00,1.0218875037512312e-06,2.2519305133692577e-06,5.031516915321871e-09
2023-03-21 21:15:00,1.0283849561721828e-06,2.265097224183893e-06,5.106384820117124e-09
2023-03-21 21:30:00,1.0345454282848822e-06,2.279966258479882e-06,5.180850405777758e-09
2023-03-21 21:45:00,1.0403470833784798e-06,2.293366902034442e-06,5.256176975709793e-09
2023-03-21 22:00:00,1.045777546587238e-06,2.311165936234939e-06,5.329699227536955e-09
