Time,30,45,60
2023-03-21 13:00:00,1.437346912615006e-06,2.2552540457441992e-06,-3.415033147847321e-07
2023-03-21 13:15:00,1.414213731340738e-06,2.2702827373961963e-06,-3.491283169733929e-07
2023-03-21 13:30:00,1.3909326640617792e-06,2.285790465255398e-06,-3.525247598908457e-07
2023-03-21 13:45:00,1.368196179396057e-06,2.301527324211909e-06,-3.520845479759018e-07
2023-03-21 14:00:00,1.3465592660903964e-06,2.3172574295347254e-06,-3.4828200720675224e-07
2023-03-21 14:15:00,1.3264084385768007e-06,2.332774328387866e-06,-3.4164909311113256e-07
2023-03-21 14:30:00,1.3078160710467308e-06,2.3478810407539066e-06,-3.3257321311708963e-07
2023-03-21 14:45:00,1.2907040244315423e-06,2.3624120395543917e-06,-3.2136037534341717e-07
2023-03-21 15:00:00,1.2751086772922055e-06,2.376302719563238e-06,-3.083447294490676e-07
2023-03-21 15:15:00,1.2610600608944404e-06,2.389489806493742e-06,-2.93730244876563e-07
2023-03-21 15:30:00,1.248585139482955e-06,2.4018746823108256e-06,-2.775900779059728e-07
2023-03-21 15:45:00,1.2376815024427994e-06,2.413284706712846e-06,-2.599274040519694e-07
2023-03-21 16:00:00,1.2280709374552574e-06,2.4233240356869804e-06,-2.40827553422577e-07
2023-03-21 16:15:00,1.2194580121386054e-06,2.431654641059229e-06,-2.205305675174051e-07
2023-03-21 16:30:00,1.211607247764269e-06,2.4380784287630925e-06,-1.993741133666912e-07
2023-03-21 16:45:00,1.204347480425343e-06,2.4425238446325e-06,-1.777239645788404e-07
2023-03-21 17:00:00,1.1974268989458892e-06,2.4449014210123235e-06,-1.5600482565821353e-07
2023-03-21 17:15:00,1.1905874016175533e-06,2.4451525473628996e-06,-1.3466311881767473e-07
2023-03-21 17:30:00,1.183572921380169e-06,2.443237667810904e-06,-1.1416127259759117e-07
2023-03-21 17:45:00,1.1763732554822982e-06,2.4393506288566933e-06,-9.47682577399096e-08
2023-03-21 18:00:00,1.169001198720609e-06,2.433695340662448e-06,-7.669403182845137e-08
2023-03-21 18:15:00,1.161374145344947e-06,2.426373921630302e-06,-6.021875269880368e-08
2023-03-21 18:30:00,1.1535195152312953e-06,2.4175812018753673e-06,-4.550540872317008e-08
2023-03-21 18:45:00,1.1454745207069098e-06,2.4075054830944674e-06,-3.2691108493069644e-08
2023-03-21 19:00:00,1.1372898678726662e-06,2.396334036462509e-06,-2.189345361113666e-08
2023-03-21 19:15:00,1.1289456311934553e-06,2.3841828594811043e-06,-1.331126990157991e-08
2023-03-21 19:30:00,1.1205127566832407e-06,2.3712588920107116e-06,-7.035855025408056e-09
2023-03-21 19:45:00,1.112187989422669e-06,2.3579029589266873e-06,-2.9881740167742687e-09
2023-03-21 20:00:00,1.1042484530682923e-06,2.3445661657584167e-06,-9.408135960729068e-10
2023-03-21 20:15:00,1.096785067226006e-06,2.3315666319976646e-06,-8.094691034670932e-10
2023-03-21 20:30:00,1.0899519319995382e-06,2.319344668700387e-06,-2.3552029948128286e-09
2023-03-21 20:45:00,1.0838396017232754e-06,2.3083202896376106e-06,-5.330694237279845e-09
2023-03-21 21:00:00,1.0785809048163442e-06,2.298984289574052e-06,-9.360770674389997e-09
2023-03-21 21:15:00,1.0742803447339681e-06,2.2917766387870024e-06,-1.4041815378084427e-08
2023-03-21 21:30:00,1.0710271135106107e-06,2.287048693493771e-06,-1.895016463931549e-08
2023-03-21 21:45:00,1.068818693807298e-06,2.2849190718671175e-06,-2.3763211525731053e-08
2023-03-21 22:00:00,1.067705537570483e-06,2.285445882309916e-06,-2.810987373750981e-08
2023-03-21 22:15:00,1.0676746899926794e-06,2.2884703762189228e-06,-3.1713347567747234e-08
2023-03-21 22:30:00,1.0688304746081178e-06,2.2939131948893435e-06,-3.420757507371465e-08
2023-03-21 22:45:00,1.0711437961025395e-06,2.30142470939687e-06,-3.538175077292402e-08
2023-03-21 23:00:00,1.0746003059424523e-06,2.310636965150125e-06,-3.504353433277458e-08
2023-03-21 23:15:00,1.0792417109736134e-06,2.3212595391556033e-06,-3.3000200653624675e-08
2023-03-21 23:30:00,1.0851088104466258e-06,2.33301031345325e-06,-2.911333592232868e-08
2023-03-21 23:45:00,1.0921874485780372e-06,2.3455263682590313e-06,-2.332784503422678e-08
2023-03-22 00:00:00,1.1005194748609135e-06,2.3585716342404205e-06,-1.564034186988702e-08
2023-03-22 00:15:00,1.110122881330465e-06,2.3719241391839443e-06,-6.103645789414264e-09
2023-03-22 00:30:00,1.120996066325784e-06,2.3854052395463825e-06,5.2120845919081986e-09
2023-03-22 00:45:00,1.1331147935806987e-06,2.398890753665144e-06,1.8259917321641544e-08
2023-03-22 01:00:00,1.1463273689554063e-06,2.412095035120549e-06,3.299119610565163e-08
2023-03-22 01:15:00,1.160563213818076e-06,2.4250225690158337e-06,4.9402993598666426e-08
2023-03-22 01:30:00,1.1756523234197372e-06,2.437585521679845e-06,6.745181264011822e-08
2023-03-22 01:45:00,1.19133399004388e-06,2.449599964571169e-06,8.698144627121714e-08
2023-03-22 02:00:00,1.2073466663662144e-06,2.4610256393748834e-06,1.0780791762244395e-07
2023-03-22 02:15:00,1.2233140701358001e-06,2.4715846089660667e-06,1.294795180599804e-07
2023-03-22 02:30:00,1.238905337295323e-06,2.481184686276856e-06,1.5152794333569455e-07
2023-03-22 02:45:00,1.2538435591977385e-06,2.4898939836041983e-06,1.735160383716452e-07
2023-03-22 03:00:00,1.2678737715339664e-06,2.497699663277859e-06,1.948479822672709e-07
