Time,T1-T2,T2-T3,T3-T4
2023-04-11 12:45:00,4.556407207999088e-07,3.7518031803574025e-05,-1.0752928377997587e-05
2023-04-11 13:00:00,4.656228311977471e-07,3.746688272804226e-05,-1.0820050611682923e-05
2023-04-11 13:15:00,4.766603998496683e-07,3.741513190406546e-05,-1.0886930047655828e-05
2023-04-11 13:30:00,4.894403329599523e-07,3.7362615937841894e-05,-1.0953944121985681e-05
2023-04-11 13:45:00,5.033970066466784e-07,3.731080351421728e-05,-1.1021081402106887e-05
2023-04-11 14:00:00,5.194432821918486e-07,3.7259914209131016e-05,-1.1088696173691265e-05
2023-04-11 14:15:00,5.37529587671864e-07,3.720983712121799e-05,-1.115649675502868e-05
2023-04-11 14:30:00,5.578933149120524e-07,3.716022990394487e-05,-1.1224550770450685e-05
2023-04-11 14:45:00,5.798700834112468e-07,3.711091654176648e-05,-1.1292467619565995e-05
2023-04-11 15:00:00,6.030758184901098e-07,3.706334784560569e-05,-1.1360576989081664e-05
2023-04-11 15:15:00,6.282638678102745e-07,3.701537982899639e-05,-1.1428529539605634e-05
2023-04-11 15:30:00,6.54888954029807e-07,3.696932360163783e-05,-1.1496977767581078e-05
2023-04-11 15:45:00,6.830200040640955e-07,3.692533502552492e-05,-1.1565497567390696e-05
2023-04-11 16:00:00,7.123947185337381e-07,3.688166333142203e-05,-1.163373825072957e-05
2023-04-11 16:15:00,7.425468391954168e-07,3.6838838544210626e-05,-1.17014998515394e-05
2023-04-11 16:30:00,7.736921018244658e-07,3.679611644018657e-05,-1.1769212882959579e-05
2023-04-11 16:45:00,8.052289320805747e-07,3.6756075656683824e-05,-1.1836945066094189e-05
2023-04-11 17:00:00,8.369288827130507e-07,3.67146058410162e-05,-1.1904062512445176e-05
2023-04-11 17:15:00,8.682701422181972e-07,3.667423967626409e-05,-1.1970881674870953e-05
2023-04-11 17:30:00,8.993392787625023e-07,3.66363793422331e-05,-1.2037675255049018e-05
2023-04-11 17:45:00,9.29604304185186e-07,3.6599437276006365e-05,-1.2104141636749341e-05
2023-04-11 18:00:00,9.591609276684376e-07,3.6560474513566646e-05,-1.2169805296870849e-05
2023-04-11 18:15:00,9.875499857943918e-07,3.652431700277428e-05,-1.2235278549008483e-05
2023-04-11 18:30:00,1.0145731310029043e-06,3.648654191587666e-05,-1.2300133812502287e-05
2023-04-11 18:45:00,1.0399894139254625e-06,3.644960131943303e-05,-1.2364624502146065e-05
2023-04-11 19:00:00,1.064123611317591e-06,3.641225571734983e-05,-1.242877457749206e-05
2023-04-11 19:15:00,1.0865843208403526e-06,3.637335961542746e-05,-1.2492480878924515e-05
2023-04-11 19:30:00,1.1074991041721661e-06,3.6334299921727897e-05,-1.255594179135904e-05
2023-04-11 19:45:00,1.1271208931616031e-06,3.629090898588429e-05,-1.2619021495243621e-05
2023-04-11 20:00:00,1.1452180181676998e-06,3.6249616090214094e-05,-1.2682070695616135e-05
2023-04-11 20:15:00,1.1621795965419988e-06,3.620783539155987e-05,-1.2745008892249852e-05
2023-04-11 20:30:00,1.1778543383440385e-06,3.616328455727276e-05,-1.2807866507106012e-05
2023-04-11 20:45:00,1.1925715444979812e-06,3.611637145267029e-05,-1.2870747715591754e-05
2023-04-11 21:00:00,1.2064349402641158e-06,3.607052752792942e-05,-1.2933655037144946e-05
2023-04-11 21:15:00,1.2195635641051677e-06,3.602238906764306e-05,-1.2996699632309222e-05
2023-04-11 21:30:00,1.2318892761340473e-06,3.5972096409995344e-05,-1.30591142520779e-05
2023-04-11 21:45:00,1.2437054151361547e-06,3.592122883752271e-05,-1.3121673063963997e-05
2023-04-11 22:00:00,1.255116563288704e-06,3.586847845042595e-05,-1.3184562169322467e-05
2023-04-11 22:15:00,1.2664601756643113e-06,3.5816305286462936e-05,-1.324841895693417e-05
2023-04-11 22:30:00,1.2775339007139029e-06,3.576145078343627e-05,-1.331297517464251e-05
2023-04-11 22:45:00,1.2888413933054684e-06,3.570699261025924e-05,-1.3376632619056651e-05
2023-04-11 23:00:00,1.300140607226987e-06,3.5651138174026916e-05,-1.3441800584977314e-05
2023-04-11 23:15:00,1.311643571693212e-06,3.559547627398997e-05,-1.3505969409767299e-05
2023-04-11 23:30:00,1.3239619153848468e-06,3.5538135157158236e-05,-1.3572108905572709e-05
2023-04-11 23:45:00,1.3362944687650875e-06,3.548079108884094e-05,-1.363757707121644e-05
2023-04-12 00:00:00,1.349399163862467e-06,3.5423275014298216e-05,-1.3704310927535005e-05
2023-04-12 00:15:00,1.3632295087751313e-06,3.5365532157770396e-05,-1.3770310199258965e-05
2023-04-12 00:30:00,1.3780559208192909e-06,3.53078680798856e-05,-1.383697129527149e-05
2023-04-12 00:45:00,1.3933584676148283e-06,3.5250678305476596e-05,-1.390383357544962e-05
2023-04-12 01:00:00,1.4097573324137282e-06,3.519363207641826e-05,-1.3969916337937007e-05
2023-04-12 01:15:00,1.4269107748097793e-06,3.5137181597060474e-05,-1.4037027966859902e-05
2023-04-12 01:30:00,1.4456476501262295e-06,3.508046220240245e-05,-1.4103288577387577e-05
2023-04-12 01:45:00,1.4648855521774033e-06,3.5024423207342396e-05,-1.4169561433322288e-05
2023-04-12 02:00:00,1.4849424347446901e-06,3.496917162097795e-05,-1.4236575216633823e-05
2023-04-12 02:15:00,1.5062413180613523e-06,3.4915502586300194e-05,-1.4303948450508085e-05
2023-04-12 02:30:00,1.5287195833198043e-06,3.486231451020664e-05,-1.4370329947082256e-05
2023-04-12 02:45:00,1.5524977686607078e-06,3.480961228355627e-05,-1.4436424419782097e-05
2023-04-12 03:00:00,1.5770172546244727e-06,3.4758135023935854e-05,-1.450273185229422e-05
2023-04-12 03:15:00,1.6022217980061145e-06,3.470972021916183e-05,-1.4568544512504622e-05
2023-04-12 03:30:00,1.6284910534257647e-06,3.46603075306627e-05,-1.463321704192274e-05
2023-04-12 03:45:00,1.6552116874075387e-06,3.461423940249169e-05,-1.4697828285750468e-05
2023-04-12 04:00:00,1.6824252710448085e-06,3.4569755948704635e-05,-1.4761683028507122e-05
2023-04-12 04:15:00,1.7104719831593585e-06,3.4526175133307726e-05,-1.482467404000143e-05
2023-04-12 04:30:00,1.7392412069544077e-06,3.4485721310210616e-05,-1.4887256342457549e-05
2023-04-12 04:45:00,1.7677974176406276e-06,3.444537516232104e-05,-1.4948175893234958e-05
2023-04-12 05:00:00,1.797249406423972e-06,3.440761339131454e-05,-1.5008431915650033e-05
2023-04-12 05:15:00,1.826637718979863e-06,3.437154046601187e-05,-1.5067340228127899e-05
2023-04-12 05:30:00,1.8558927580908854e-06,3.434004397148971e-05,-1.5125348718305371e-05
2023-04-12 05:45:00,1.8849029011335692e-06,3.431024513331141e-05,-1.5181728142343132e-05
2023-04-12 06:00:00,1.9139474781786207e-06,3.4281296976427444e-05,-1.5236364579330012e-05
2023-04-12 06:15:00,1.9425062506365047e-06,3.425387002545261e-05,-1.528914929351098e-05
2023-04-12 06:30:00,1.9705083570955916e-06,3.4227848831004735e-05,-1.5339979703112154e-05
2023-04-12 06:45:00,1.9983394260419502e-06,3.4201943833309766e-05,-1.538876033232321e-05
2023-04-12 07:00:00,2.025297710053996e-06,3.417985069058206e-05,-1.5435696778844892e-05
2023-04-12 07:15:00,2.051279971254096e-06,3.415629092736133e-05,-1.5479447686417948e-05
2023-04-12 07:30:00,2.076188702090075e-06,3.413620934640903e-05,-1.5521705471827446e-05
2023-04-12 07:45:00,2.099932866813958e-06,3.411688498683351e-05,-1.556154330029052e-05
2023-04-12 08:00:00,2.122215575071932e-06,3.4098149122560015e-05,-1.5598921742666062e-05
2023-04-12 08:15:00,2.143225841720572e-06,3.4079436799036424e-05,-1.5633814557779305e-05
2023-04-12 08:30:00,2.1623632702980122e-06,3.4063305614774775e-05,-1.5666244201385447e-05
2023-04-12 08:45:00,2.179636642266172e-06,3.404711375067856e-05,-1.569607314789271e-05
2023-04-12 09:00:00,2.1951281200659846e-06,3.4030635297385036e-05,-1.5722170633473296e-05
2023-04-12 09:15:00,2.208354668283965e-06,3.401387873051027e-05,-1.574557524580698e-05
2023-04-12 09:30:00,2.2194349320389834e-06,3.399632147380095e-05,-1.576631930545796e-05
2023-04-12 09:45:00,2.22813561659498e-06,3.397599419373406e-05,-1.57846662413766e-05
2023-04-12 10:00:00,2.2343498820125507e-06,3.395647657457856e-05,-1.5800308907540536e-05
2023-04-12 10:15:00,2.238189626579021e-06,3.3934095292405386e-05,-1.581517437406683e-05
2023-04-12 10:30:00,2.239537218402806e-06,3.391171609478618e-05,-1.582609453742302e-05
2023-04-12 10:45:00,2.2385154588034813e-06,3.38873804482146e-05,-1.5834789689107987e-05
2023-04-12 11:00:00,2.2344544674884022e-06,3.3859853318210867e-05,-1.584041451532429e-05
2023-04-12 11:15:00,2.228886064800694e-06,3.382994063425265e-05,-1.5844133892932294e-05
2023-04-12 11:30:00,2.2217276782594535e-06,3.379673606944899e-05,-1.5848218448628725e-05
2023-04-12 11:45:00,2.2141771838409773e-06,3.3759982834595786e-05,-1.5852872522015376e-05
2023-04-12 12:00:00,2.2060083036533206e-06,3.372038894859354e-05,-1.5855405541974056e-05
2023-04-12 12:15:00,2.198701182236233e-06,3.367756897028689e-05,-1.5855418104697687e-05
2023-04-12 12:30:00,2.1915579928394393e-06,3.363173807206385e-05,-1.5855215054472483e-05
2023-04-12 12:45:00,2.184316802270617e-06,3.358363551207312e-05,-1.585646046163578e-05
2023-04-12 13:00:00,2.178535723738633e-06,3.353298848620391e-05,-1.5856699651399325e-05
2023-04-12 13:15:00,2.173957717809025e-06,3.3480470443775445e-05,-1.5857446546081173e-05
2023-04-12 13:30:00,2.17066584713789e-06,3.342651892359579e-05,-1.5860194699893717e-05
2023-04-12 13:45:00,2.1693185589187973e-06,3.337141940855061e-05,-1.586249813253835e-05
2023-04-12 14:00:00,2.169799641018787e-06,3.3314535851552834e-05,-1.5864963360456606e-05
2023-04-12 14:15:00,2.1726735890294003e-06,3.325726233574309e-05,-1.5869849479162797e-05
2023-04-12 14:30:00,2.1782063318781626e-06,3.319971379700313e-05,-1.587589440334397e-05
2023-04-12 14:45:00,2.1857222367015325e-06,3.314142560696417e-05,-1.5882281551838055e-05
2023-04-12 15:00:00,2.1952594064369562e-06,3.308585927183949e-05,-1.5890899365897255e-05
2023-04-12 15:15:00,2.2071125642850277e-06,3.302929768461138e-05,-1.589997722437117e-05
2023-04-12 15:30:00,2.2195015154918858e-06,3.297397220194458e-05,-1.5909543716748707e-05
2023-04-12 15:45:00,2.23285832704323e-06,3.2919245508603716e-05,-1.591962459622385e-05
2023-04-12 16:00:00,2.2467801715269176e-06,3.286749953324772e-05,-1.593115408814175e-05
2023-04-12 16:15:00,2.2617849876654676e-06,3.281589683603154e-05,-1.5943226756930303e-05
2023-04-12 16:30:00,2.2771306905226578e-06,3.276517169914284e-05,-1.5955851483142623e-05
2023-04-12 16:45:00,2.2926941496434167e-06,3.271530989486273e-05,-1.5969033834431183e-05
2023-04-12 17:00:00,2.307552928930102e-06,3.2667189972203e-05,-1.5982775878342623e-05
2023-04-12 17:15:00,2.322072368814806e-06,3.261988402228972e-05,-1.599707602309935e-05
2023-04-12 17:30:00,2.335621705934233e-06,3.257411030982444e-05,-1.6011928889107467e-05
2023-04-12 17:45:00,2.3480625284772057e-06,3.252979949939693e-05,-1.602732521348581e-05
2023-04-12 18:00:00,2.3592334903511726e-06,3.248686356321416e-05,-1.6043251789694392e-05
2023-04-12 18:15:00,2.3693374245437017e-06,3.2444481993578645e-05,-1.6059322221506875e-05
2023-04-12 18:30:00,2.3777845506276578e-06,3.240027551882755e-05,-1.6075071633461787e-05
2023-04-12 18:45:00,2.3838719023028436e-06,3.235842358765806e-05,-1.6091206653011088e-05
2023-04-12 19:00:00,2.3888782463074575e-06,3.231608511674771e-05,-1.610772531033719e-05
2023-04-12 19:15:00,2.392275079782357e-06,3.227453627893076e-05,-1.6124622554031466e-05
2023-04-12 19:30:00,2.3939937384175045e-06,3.223064558921732e-05,-1.6141470374606073e-05
2023-04-12 19:45:00,2.3942171915853003e-06,3.2187336268930285e-05,-1.6157744096340846e-05
2023-04-12 20:00:00,2.392711321351222e-06,3.2145031139976514e-05,-1.6175403998689554e-05
2023-04-12 20:15:00,2.3898059267159767e-06,3.2103024371742526e-05,-1.6193493762196124e-05
2023-04-12 20:30:00,2.3856695396688465e-06,3.2057862169619065e-05,-1.621181316191038e-05
2023-04-12 20:45:00,2.3805149658410756e-06,3.201302344706754e-05,-1.622918967909841e-05
2023-04-12 21:00:00,2.374316552756389e-06,3.196868624620316e-05,-1.6246836588460196e-05
2023-04-12 21:15:00,2.367501801192526e-06,3.192136561332685e-05,-1.626475227730023e-05
2023-04-12 21:30:00,2.35980286956506e-06,3.187673681116769e-05,-1.6282942396214824e-05
2023-04-12 21:45:00,2.3517336085991833e-06,3.1826808010280866e-05,-1.6301712762772806e-05
2023-04-12 22:00:00,2.3429929917217614e-06,3.177928631840107e-05,-1.632070197088082e-05
2023-04-12 22:15:00,2.334163798081614e-06,3.172971778351814e-05,-1.63381029252356e-05
2023-04-12 22:30:00,2.325398368829538e-06,3.168238953501754e-05,-1.6355358610828792e-05
2023-04-12 22:45:00,2.3166825284659587e-06,3.163494089085389e-05,-1.637268000281354e-05
2023-04-12 23:00:00,2.3083812999191623e-06,3.158408152357969e-05,-1.6391092154527403e-05
2023-04-12 23:15:00,2.300480658608537e-06,3.1535007665217916e-05,-1.64091309717746e-05
2023-04-12 23:30:00,2.2930120256431693e-06,3.148611862655892e-05,-1.6425202193092696e-05
2023-04-12 23:45:00,2.285922655384009e-06,3.143632468356839e-05,-1.6444054432276927e-05
2023-04-13 00:00:00,2.279446543940017e-06,3.138803758872827e-05,-1.6460130163341743e-05
2023-04-13 00:15:00,2.2733901237305786e-06,3.133962807153072e-05,-1.6476981623755496e-05
2023-04-13 00:30:00,2.2689857274874257e-06,3.129142536528625e-05,-1.649379260773168e-05
2023-04-13 00:45:00,2.2652541008007656e-06,3.124412479480316e-05,-1.651049315240634e-05
2023-04-13 01:00:00,2.2629320113143997e-06,3.119739464835529e-05,-1.6527006398562835e-05
2023-04-13 01:15:00,2.2616088134720555e-06,3.115174317590143e-05,-1.6543248901922413e-05
2023-04-13 01:30:00,2.2611032701201915e-06,3.1107310961850296e-05,-1.655913099909121e-05
2023-04-13 01:45:00,2.261445338981123e-06,3.106488005655928e-05,-1.657574057081885e-05
2023-04-13 02:00:00,2.2639710307040127e-06,3.1024067097393525e-05,-1.659311029069802e-05
2023-04-13 02:15:00,2.2676155660369383e-06,3.098560769316642e-05,-1.6608231904997085e-05
2023-04-13 02:30:00,2.2727860442613794e-06,3.0947585627984786e-05,-1.6621505391973177e-05
2023-04-13 02:45:00,2.2790754115341946e-06,3.091332181016351e-05,-1.6636936597384262e-05
2023-04-13 03:00:00,2.2864486594913713e-06,3.0881792491680065e-05,-1.664993047365501e-05
2023-04-13 03:15:00,2.295313944179425e-06,3.08523313443542e-05,-1.666333348668125e-05
2023-04-13 03:30:00,2.3059325616079847e-06,3.082482741263643e-05,-1.6674181802349915e-05
2023-04-13 03:45:00,2.3175278905840068e-06,3.080028455957376e-05,-1.6683761098696656e-05
2023-04-13 04:00:00,2.3299241666206224e-06,3.077880253206731e-05,-1.669190225205647e-05
2023-04-13 04:15:00,2.3432638055631155e-06,3.076046794514507e-05,-1.6698433597575123e-05
2023-04-13 04:30:00,2.357188602864681e-06,3.0745353677678e-05,-1.6703182147238582e-05
2023-04-13 04:45:00,2.372426779705354e-06,3.0732634384280916e-05,-1.6705974876052683e-05
2023-04-13 05:00:00,2.3889613794862512e-06,3.072219819181278e-05,-1.6706640066259423e-05
2023-04-13 05:15:00,2.4059300371811945e-06,3.0722258318560513e-05,-1.670779383511582e-05
2023-04-13 05:30:00,2.4232933790283506e-06,3.0722775517507215e-05,-1.6705087630362266e-05
2023-04-13 05:45:00,2.4409423873591097e-06,3.073049279235338e-05,-1.6700837719852308e-05
2023-04-13 06:00:00,2.459284720438413e-06,3.074115785974165e-05,-1.6693581250362445e-05
2023-04-13 06:15:00,2.4781895619545616e-06,3.0754712239757946e-05,-1.6683137824131874e-05
2023-04-13 06:30:00,2.4970082606368916e-06,3.077194042252833e-05,-1.6669338783120842e-05
2023-04-13 06:45:00,2.515567511297257e-06,3.07927299261736e-05,-1.665202900011151e-05
2023-04-13 07:00:00,2.5338359362447456e-06,3.081694896258611e-05,-1.6631068574700782e-05
2023-04-13 07:15:00,2.5520412312653623e-06,3.084368653709809e-05,-1.6606334404806543e-05
2023-04-13 07:30:00,2.5698628106613935e-06,3.0881377314218584e-05,-1.657936223708153e-05
2023-04-13 07:45:00,2.586846152489632e-06,3.092211379776813e-05,-1.6548097494224148e-05
2023-04-13 08:00:00,2.6030178443174474e-06,3.096561363123272e-05,-1.6512458753802748e-05
2023-04-13 08:15:00,2.6180372164300578e-06,3.101157940298519e-05,-1.6472390151549276e-05
2023-04-13 08:30:00,2.6317578570483646e-06,3.10597008637031e-05,-1.6427862148379002e-05
2023-04-13 08:45:00,2.644079882691911e-06,3.110965729025328e-05,-1.6377240725642046e-05
2023-04-13 09:00:00,2.6546547666713026e-06,3.116063652608263e-05,-1.6320279454455676e-05
2023-04-13 09:15:00,2.6633309107297397e-06,3.1212897427456694e-05,-1.6262244420974486e-05
2023-04-13 09:30:00,2.669585715648609e-06,3.126612282039884e-05,-1.6198000168939196e-05
2023-04-13 09:45:00,2.673278808708294e-06,3.131999546926671e-05,-1.6129451489251334e-05
2023-04-13 10:00:00,2.6741511828457415e-06,3.1374459552937596e-05,-1.605677502785907e-05
2023-04-13 10:15:00,2.6718583187415574e-06,3.142885425061696e-05,-1.598016981770639e-05
2023-04-13 10:30:00,2.666593785238285e-06,3.148318287878203e-05,-1.5897607107961584e-05
2023-04-13 10:45:00,2.6576813888201924e-06,3.153372470559622e-05,-1.581194113718991e-05
2023-04-13 11:00:00,2.645413284515348e-06,3.158620273993491e-05,-1.5722524600282315e-05
2023-04-13 11:15:00,2.6303136512771057e-06,3.1634433455643695e-05,-1.5630706476208847e-05
2023-04-13 11:30:00,2.6126065457367663e-06,3.167887320058275e-05,-1.55369000800025e-05
2023-04-13 11:45:00,2.592952603884207e-06,3.172121855019637e-05,-1.5443291828324338e-05
2023-04-13 12:00:00,2.572433691239895e-06,3.175914792678896e-05,-1.5345995102775595e-05
2023-04-13 12:15:00,2.5519746408026037e-06,3.17925292589948e-05,-1.5247927579192814e-05
2023-04-13 12:30:00,2.5315016758872044e-06,3.182274985053672e-05,-1.5148595058967819e-05
2023-04-13 12:45:00,2.512115892270712e-06,3.1847618811178645e-05,-1.5050311146052055e-05
2023-04-13 13:00:00,2.4955102380780585e-06,3.1868567242197645e-05,-1.495144137670165e-05
2023-04-13 13:15:00,2.4809455233020273e-06,3.1885804841467293e-05,-1.4854486310096765e-05
2023-04-13 13:30:00,2.469895487100532e-06,3.190005314294686e-05,-1.4756251351547722e-05
2023-04-13 13:45:00,2.4629131588780685e-06,3.191175680214537e-05,-1.4659481786154604e-05
2023-04-13 14:00:00,2.460279255128886e-06,3.1922048514904595e-05,-1.4564430184596143e-05
2023-04-13 14:15:00,2.4619551568664472e-06,3.1930787821765453e-05,-1.4470142279440313e-05
2023-04-13 14:30:00,2.4686169621316068e-06,3.1939338471375846e-05,-1.4380097217411602e-05
2023-04-13 14:45:00,2.4799177306077765e-06,3.1947698028118004e-05,-1.4290981072372091e-05
2023-04-13 15:00:00,2.4960407397251864e-06,3.195992866885689e-05,-1.420559284954455e-05
2023-04-13 15:15:00,2.5178658794203554e-06,3.19722287003267e-05,-1.412134081899395e-05
2023-04-13 15:30:00,2.543779112134126e-06,3.1986718721063304e-05,-1.4038269761487215e-05
2023-04-13 15:45:00,2.5744760559975627e-06,3.2005306431414324e-05,-1.395767430861005e-05
2023-04-13 16:00:00,2.608813924599851e-06,3.2027055763046135e-05,-1.3878304823270043e-05
2023-04-13 16:15:00,2.6475999042043864e-06,3.205119725807106e-05,-1.380016326837727e-05
2023-04-13 16:30:00,2.6895868144893575e-06,3.2079019092674594e-05,-1.3723240537475834e-05
2023-04-13 16:45:00,2.733561420415929e-06,3.2112070712114394e-05,-1.364751635021041e-05
2023-04-13 17:00:00,2.780139883985695e-06,3.2149348254318165e-05,-1.3572959210440733e-05
2023-04-13 17:15:00,2.8287995991108693e-06,3.219106857931477e-05,-1.3499526436142893e-05
2023-04-13 17:30:00,2.8778203157172623e-06,3.223966461807396e-05,-1.3427164269528908e-05
2023-04-13 17:45:00,2.928182231267957e-06,3.229307154979553e-05,-1.335580807481007e-05
2023-04-13 18:00:00,2.9787842724399102e-06,3.235694343669093e-05,-1.328642077044713e-05
2023-04-13 18:15:00,3.0298380206495752e-06,3.242607377058919e-05,-1.3217774020321697e-05
2023-04-13 18:30:00,3.0797016579643317e-06,3.2502663744786735e-05,-1.3149839566570746e-05
2023-04-13 18:45:00,3.1280435942460905e-06,3.257732226222769e-05,-1.3080305943070418e-05
2023-04-13 19:00:00,3.175867673831293e-06,3.2656850379405904e-05,-1.3010953113078107e-05
2023-04-13 19:15:00,3.2218661238938396e-06,3.2743434780529235e-05,-1.2942151545219137e-05
2023-04-13 19:30:00,3.266543254860652e-06,3.283571148964192e-05,-1.2873078806515411e-05
2023-04-13 19:45:00,3.3098622100964984e-06,3.293351680713529e-05,-1.2803235163814156e-05
2023-04-13 20:00:00,3.35190803449103e-06,3.303572609003164e-05,-1.2732900349276146e-05
2023-04-13 20:15:00,3.3920541668499756e-06,3.3143870200747944e-05,-1.266194932028617e-05
2023-04-13 20:30:00,3.430449895906111e-06,3.325682362286892e-05,-1.2591379607302427e-05
2023-04-13 20:45:00,3.4673045705608532e-06,3.3374093540219444e-05,-1.2518972571310682e-05
2023-04-13 21:00:00,3.502485700354468e-06,3.34907862247513e-05,-1.2443920507682827e-05
2023-04-13 21:15:00,3.5359663178313232e-06,3.3611368241956304e-05,-1.236931433343767e-05
2023-04-13 21:30:00,3.5679659463790726e-06,3.3735723503114415e-05,-1.2292030300381626e-05
2023-04-13 21:45:00,3.5989995416192464e-06,3.38583509394845e-05,-1.2213438495841838e-05
2023-04-13 22:00:00,3.628551124588419e-06,3.3983701179367745e-05,-1.2133654966568964e-05
2023-04-13 22:15:00,3.65705593025016e-06,3.411127589440072e-05,-1.2052625987876468e-05
2023-04-13 22:30:00,3.6848075729680212e-06,3.423698208060902e-05,-1.197049162418188e-05
2023-04-13 22:45:00,3.7119905997437446e-06,3.4364216223131534e-05,-1.1884702425024635e-05
2023-04-13 23:00:00,3.738640865216841e-06,3.449293207344306e-05,-1.1800134475044487e-05
2023-04-13 23:15:00,3.764880341541401e-06,3.462263807829108e-05,-1.1711741694042179e-05
2023-04-13 23:30:00,3.7909104198834352e-06,3.47529308594411e-05,-1.1619749727537797e-05
2023-04-13 23:45:00,3.816540925801853e-06,3.4883498164336217e-05,-1.1528706970086643e-05
2023-04-14 00:00:00,3.842544689987012e-06,3.501226402601293e-05,-1.143691931541856e-05
2023-04-14 00:15:00,3.869095785198192e-06,3.514115966563925e-05,-1.1343994167610682e-05
2023-04-14 00:30:00,3.895579149730783e-06,3.526932282605685e-05,-1.1250597354111424e-05
2023-04-14 00:45:00,3.922902349763871e-06,3.539820775391384e-05,-1.1155520951724185e-05
2023-04-14 01:00:00,3.950929032023803e-06,3.552611762586898e-05,-1.1057712867028638e-05
2023-04-14 01:15:00,3.979192523371168e-06,3.565414535191652e-05,-1.095897810387391e-05
2023-04-14 01:30:00,4.008747183121193e-06,3.5780833307209666e-05,-1.0856229649104525e-05
2023-04-14 01:45:00,4.039530600150053e-06,3.590565193490237e-05,-1.075265249180023e-05
2023-04-14 02:00:00,4.070836547827961e-06,3.6030491907353344e-05,-1.0649149807731703e-05
2023-04-14 02:15:00,4.1037075264199706e-06,3.615370400452964e-05,-1.0547223812918295e-05
2023-04-14 02:30:00,4.1374596776374905e-06,3.6278035118364075e-05,-1.0443328116700786e-05
2023-04-14 02:45:00,4.171855062293316e-06,3.640217909251968e-05,-1.0338960031204886e-05
2023-04-14 03:00:00,4.207951503903992e-06,3.652496904729572e-05,-1.0234176804608001e-05
2023-04-14 03:15:00,4.244968051956549e-06,3.664730877013577e-05,-1.0129034793788963e-05
2023-04-14 03:30:00,4.284317539328991e-06,3.6766717243629527e-05,-1.0023589510715813e-05
2023-04-14 03:45:00,4.324587393496148e-06,3.688535059919253e-05,-9.91789566842115e-06
2023-04-14 04:00:00,4.365515180238412e-06,3.700678876226385e-05,-9.812841031579718e-06
2023-04-14 04:15:00,4.409053618313891e-06,3.71250185541989e-05,-9.707613510725855e-06
2023-04-14 04:30:00,4.453345152301173e-06,3.724273291722052e-05,-9.602255388047103e-06
2023-04-14 04:45:00,4.49829835149812e-06,3.736504791761055e-05,-9.497723616815281e-06
2023-04-14 05:00:00,4.5438149168792176e-06,3.7481828059241946e-05,-9.392209310149112e-06
2023-04-14 05:15:00,4.589691229510031e-06,3.7603493636085003e-05,-9.287543241952476e-06
2023-04-14 05:30:00,4.636697483631184e-06,3.772335168868824e-05,-9.18285202714799e-06
2023-04-14 05:45:00,4.683926913266202e-06,3.7842640099479946e-05,-9.078172581516102e-06
2023-04-14 06:00:00,4.731942234352508e-06,3.7965775555325324e-05,-8.974291628960476e-06
2023-04-14 06:15:00,4.7798527932308156e-06,3.808825023897211e-05,-8.870410437993113e-06
2023-04-14 06:30:00,4.828128539871476e-06,3.820852091666974e-05,-8.76655655774661e-06
2023-04-14 06:45:00,4.875981464554548e-06,3.832777996311492e-05,-8.662759597110432e-06
2023-04-14 07:00:00,4.923835935240754e-06,3.844454259882029e-05,-8.559051287086891e-06
2023-04-14 07:15:00,4.970899062018359e-06,3.855999028309484e-05,-8.455465514284619e-06
2023-04-14 07:30:00,5.017005910326488e-06,3.867394816557282e-05,-8.352038326832777e-06
2023-04-14 07:45:00,5.061994677863149e-06,3.879137946868967e-05,-8.248663931785997e-06
2023-04-14 08:00:00,5.106033472510662e-06,3.890546272860869e-05,-8.145195409058891e-06
2023-04-14 08:15:00,5.148515226621009e-06,3.9017323533562994e-05,-8.041709020269393e-06
2023-04-14 08:30:00,5.189342690122588e-06,3.912555094558467e-05,-7.938285472647575e-06
2023-04-14 08:45:00,5.227654149074819e-06,3.9235803793963144e-05,-7.836255732203408e-06
2023-04-14 09:00:00,5.263347772441835e-06,3.9338518875678875e-05,-7.732108809447089e-06
2023-04-14 09:15:00,5.29606197488432e-06,3.9442406164681626e-05,-7.6293852144302446e-06
2023-04-14 09:30:00,5.32533678641201e-06,3.954266379862097e-05,-7.52555826045279e-06
2023-04-14 09:45:00,5.350654931008676e-06,3.964042806998701e-05,-7.421912739831273e-06
2023-04-14 10:00:00,5.372057942865732e-06,3.9733747332241325e-05,-7.318554503369343e-06
2023-04-14 10:15:00,5.389196079846131e-06,3.982282903882831e-05,-7.215594703337582e-06
2023-04-14 10:30:00,5.401651534019298e-06,3.990750402184221e-05,-7.113149163659999e-06
2023-04-14 10:45:00,5.409329500647658e-06,3.998683867549947e-05,-7.011337721401149e-06
2023-04-14 11:00:00,5.412542920566672e-06,4.005808768811008e-05,-6.910464006805374e-06
2023-04-14 11:15:00,5.4111767850994755e-06,4.012167923694828e-05,-6.810732533128378e-06
2023-04-14 11:30:00,5.40641318019998e-06,4.0179489116584226e-05,-6.712119098160323e-06
2023-04-14 11:45:00,5.398590246746549e-06,4.023077031950342e-05,-6.614742669659148e-06
2023-04-14 12:00:00,5.388941041353461e-06,4.0273494694121705e-05,-6.519067013418121e-06
2023-04-14 12:15:00,5.377202778914961e-06,4.0309198848554704e-05,-6.424929713502377e-06
2023-04-14 12:30:00,5.3636036823565105e-06,4.0337612994172305e-05,-6.3327959099216e-06
