Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
00,2023,04,27,15,40,03,1.04,-0.499,-0.098,54.153,50.757,52.468,408.587,-422.924,16498.29,7.955
00,2023,04,27,15,40,04,0.509,-0.281,0.813,52.621,50.278,48.991,216.238,-149.493,16659.24,7.955
00,2023,04,27,15,40,04,0.97,-0.245,-0.012,50.193,51.15,49.338,510.395,-78.546,16570.34,7.955
01,2023,04,27,15,45,44,0.901,-0.053,0.814,51.987,49.166,51.968,71.041,-92.541,16615.72,7.917
01,2023,04,27,15,45,44,0.293,-0.046,0.203,52.228,50.932,32.907,113.232,-86.857,16662.33,7.917
01,2023,04,27,15,45,45,0.584,-0.11,0.061,52.162,47.073,46.296,88.853,-67.637,16624.49,7.917
01,2023,04,27,15,45,45,0.7,-0.086,0.307,49.361,50.256,47.252,-36.73,-14.05,16590.47,7.917
01,2023,04,27,15,45,46,0.792,-0.108,0.259,51.724,51.324,51.208,31.587,-77.871,16490.65,7.917
01,2023,04,27,15,45,46,0.498,-0.044,-0.061,50.521,50.147,43.753,-38.852,-38.685,16610.3,7.917
01,2023,04,27,15,45,47,0.61,-0.227,0.065,50.959,47.836,50.664,46.853,-182.398,16671.69,7.917
01,2023,04,27,15,45,47,0.949,-0.177,-0.636,52.424,50.997,46.687,-58.668,-109.821,16600.3,7.917
01,2023,04,27,15,45,48,0.566,-0.081,0.968,54.372,49.035,47.882,-41.883,-10.938,16624.33,7.917
01,2023,04,27,15,45,48,0.77,-0.134,-0.564,53.694,53.025,31.82,31.89,-147.731,16592.86,7.917
01,2023,04,27,15,45,49,0.783,-0.125,0.35,51.79,51.586,43.861,4.508,30.046,16579.7,7.917
01,2023,04,27,15,45,49,0.611,-0.106,-0.273,50.061,50.801,47.056,32.707,-41.36,16568.44,7.917
01,2023,04,27,15,45,50,0.624,-0.056,0.218,49.755,48.991,49.012,-37.98,-318.441,16560.44,7.917
01,2023,04,27,15,45,50,0.424,0.06,0.098,50.63,48.512,52.012,-91.138,-202.113,16599.31,7.917
01,2023,04,27,15,45,51,0.698,-0.093,-0.771,52.424,50.125,46.709,9.928,-204.13,16623.55,7.917
01,2023,04,27,15,45,51,0.871,-0.152,0.152,50.455,50.757,49.643,-38.541,-71.233,16566.26,7.917
01,2023,04,27,15,45,52,0.589,-0.094,0.254,51.221,51.041,39.166,-4.967,-70.819,16585.46,7.917
01,2023,04,27,15,45,52,0.468,-0.069,0.603,52.906,51.041,51.099,-33.96,-147.302,16599.26,7.917
01,2023,04,27,15,45,53,1.018,-0.159,0.132,49.996,48.446,48.252,-73.296,-84.244,16649.61,7.917
01,2023,04,27,15,45,53,1.445,0.05,0.783,52.096,47.923,51.36,-44.304,-97.539,16593.2,7.917
01,2023,04,27,15,45,54,1.085,-0.132,0.448,51.068,51.281,45.252,55.7,64.17,16629.61,7.917
01,2023,04,27,15,45,54,0.774,-0.05,0.305,51.965,51.673,43.47,76.111,163.241,16598.38,7.917
01,2023,04,27,15,45,55,0.892,-0.068,0.26,53.278,53.875,49.73,37.916,41.021,16619.04,7.917
01,2023,04,27,15,45,55,0.894,-0.134,-0.246,52.424,52.85,49.686,178.938,41.411,16567.22,7.917
01,2023,04,27,15,45,56,0.574,-0.123,1.369,49.558,48.185,47.252,98.137,0.268,16555.3,7.917
01,2023,04,27,15,45,56,0.293,-0.05,0.12,52.687,50.016,47.947,194.267,-4.406,16607.07,7.917
01,2023,04,27,15,45,57,0.853,-0.197,0.49,51.396,52.218,51.903,46.127,-10.114,16657.1,7.917
01,2023,04,27,15,45,57,0.78,-0.215,-0.167,51.287,48.73,51.86,95.08,-52.59,16549.7,7.917
01,2023,04,27,15,45,58,0.794,-0.094,0.76,52.359,51.106,41.97,128.611,-22.083,16587.02,7.917
01,2023,04,27,15,45,58,0.641,-0.119,-0.289,54.087,48.577,43.753,173.324,57.855,16600.74,7.917
01,2023,04,27,15,45,59,0.832,-0.132,0.792,50.565,49.929,47.056,115.584,43.032,16671.42,7.917
01,2023,04,27,15,45,59,0.811,-0.029,0.403,54.547,50.125,45.122,166.984,148.22,16572.88,7.917
01,2023,04,27,15,46,00,0.76,-0.21,0.438,53.322,50.997,46.361,156.314,171.53,16584.21,7.917
01,2023,04,27,15,46,00,0.585,-0.174,0.005,53.759,49.362,43.253,88.913,241.458,16602.88,7.917
01,2023,04,27,15,46,01,0.85,0.005,0.199,54.219,52.567,42.579,100.227,79.938,16629.9,7.917
01,2023,04,27,15,46,01,0.555,-0.092,0.588,52.709,52.698,47.469,104.352,52.441,16564.5,7.917
01,2023,04,27,15,46,02,0.244,-0.063,0.608,51.506,49.645,50.556,74.363,150.697,16589.63,7.917
01,2023,04,27,15,46,02,0.89,-0.151,-0.555,55.422,52.196,43.731,66.231,-26.94,16598.85,7.917
01,2023,04,27,15,46,03,0.609,-0.029,0.312,53.278,49.907,43.014,76.76,89.408,16666.87,7.917
01,2023,04,27,15,46,03,1.026,-0.132,0.47,54.065,51.869,46.73,116.845,145.319,16604.38,7.917
01,2023,04,27,15,46,04,0.913,-0.198,0.04,51.637,48.403,40.166,11.195,28.705,16618.01,7.917
01,2023,04,27,15,46,04,0.733,-0.205,-0.197,53.343,49.994,48.339,156.965,-100.82,16558.07,7.917
01,2023,04,27,15,46,05,0.476,-0.089,-0.034,51.352,52.109,47.339,98.391,-21.927,16586.69,7.917
01,2023,04,27,15,46,05,0.668,0.026,0.684,49.733,51.019,48.252,110.98,67.264,16615.95,7.917
01,2023,04,27,15,46,06,0.713,-0.045,-0.145,53.081,52.872,51.099,5.264,-151.214,16587.28,7.917
01,2023,04,27,15,46,06,0.735,-0.154,-0.037,54.306,52.218,45.948,100.355,42.234,16600.14,7.917
01,2023,04,27,15,46,07,0.934,-0.108,0.267,50.565,47.705,44.97,142.747,190.528,16532.98,7.917
01,2023,04,27,15,46,07,0.469,-0.089,-0.205,51.418,50.801,39.971,35.182,-15.105,16680.16,7.917
01,2023,04,27,15,46,08,0.84,-0.097,0.051,54.612,52.589,53.272,154.597,133.043,16576.67,7.917
01,2023,04,27,15,46,08,0.504,-0.093,-0.379,51.834,52.938,47.774,83.218,100.614,16569.01,7.917
01,2023,04,27,15,46,09,0.927,-0.21,0.588,50.521,51.084,46.274,210.056,101.033,16513.48,7.917
01,2023,04,27,15,46,09,0.616,-0.131,0.407,54.372,50.823,49.817,53.859,23.118,16615.88,7.917
01,2023,04,27,15,46,10,0.78,-0.272,-0.51,49.383,50.539,50.969,156.244,119.746,16566.01,7.917
01,2023,04,27,15,46,10,0.74,0.016,0.516,51.637,50.038,52.425,110.419,5.311,16638.04,7.917
01,2023,04,27,15,46,11,0.976,-0.226,-0.16,53.015,50.256,43.427,165.151,119.678,16564.32,7.917
01,2023,04,27,15,46,11,1.212,-0.361,-0.814,53.606,52.829,47.795,91.226,-50.442,16578.08,7.917
01,2023,04,27,15,46,12,0.609,-0.241,0.098,53.059,52.72,51.034,84.25,-30.613,16640.34,7.917
01,2023,04,27,15,46,12,0.986,-0.083,0.668,50.652,49.733,47.578,84.242,35.295,16607.17,7.917
01,2023,04,27,15,46,13,0.614,-0.062,0.325,49.449,47.4,50.251,47.307,-209.744,16616.91,7.917
01,2023,04,27,15,46,13,0.759,-0.073,0.635,49.777,50.714,41.47,-46.981,74.952,16594.58,7.917
01,2023,04,27,15,46,14,0.703,-0.105,0.242,52.359,49.057,54.403,66.638,-59.597,16545.92,7.917
01,2023,04,27,15,46,14,0.463,-0.017,0.148,52.928,48.926,45.796,67.222,-156.605,16609.36,7.917
01,2023,04,27,15,46,15,0.476,-0.011,-0.132,54.437,51.913,45.817,62.154,-106.804,16608.69,7.917
01,2023,04,27,15,46,15,1.119,-0.131,0.1,52.709,51.019,49.73,7.021,-144.047,16592.55,7.917
01,2023,04,27,15,46,16,0.507,-0.194,0.477,52.928,50.191,38.493,12.499,-40.176,16612.48,7.917
01,2023,04,27,15,46,16,0.461,-0.092,0.184,54.547,50.823,55.359,231.063,-141.696,16591.39,7.917
01,2023,04,27,15,46,17,1.574,-0.192,0.254,51.046,51.935,51.642,25.464,32.154,16615.46,7.917
01,2023,04,27,15,46,17,0.733,0.14,2.24,49.339,48.599,39.08,73.443,-84.322,16562.3,7.917
01,2023,04,27,15,46,18,0.52,0.001,0.248,48.858,51.935,49.382,33.763,-38.755,16635.98,7.917
01,2023,04,27,15,46,18,0.448,0.095,1.002,53.322,51.935,51.773,18.654,-220.086,16630.95,7.917
01,2023,04,27,15,46,19,0.716,0.04,0.67,52.468,53.744,53.12,31.501,-111.518,16645.75,7.917
01,2023,04,27,15,46,19,0.746,-0.105,-0.111,51.812,50.3,36.167,22.654,-136.557,16629.96,7.917
01,2023,04,27,15,46,20,0.952,-0.118,0.434,51.921,50.038,50.556,119.523,-101.705,16600,7.917
01,2023,04,27,15,46,20,1.008,-0.323,0.355,52.906,52.153,47.078,88.426,-126.166,16635.88,7.917
01,2023,04,27,15,46,21,0.872,-0.265,0.207,51.921,48.795,40.536,131.889,-136.244,16558.24,7.917
01,2023,04,27,15,46,21,0.339,-0.108,0.069,50.04,49.885,54.294,72.545,-147.679,16614.64,7.917
01,2023,04,27,15,46,22,1.18,-0.385,0.563,53.19,52.436,38.297,40.697,-210.28,16570.62,7.917
01,2023,04,27,15,46,22,1.384,-0.293,-1.604,51.834,50.191,52.751,71.091,-119.426,16598.27,7.917
01,2023,04,27,15,46,23,0.225,-0.304,-0.186,54.459,52.632,40.405,145.034,-131.745,16496.1,7.917
01,2023,04,27,15,46,23,0.789,-0.12,0.115,52.534,48.926,41.84,140.738,-23.573,16615.62,7.917
02,2023,04,27,15,48,48,1.006,0.031,1.049,51.352,50.256,41.992,277.553,542.721,16892.79,7.878
02,2023,04,27,15,48,49,1.063,0.129,2.394,52.512,42.341,30.516,568.484,135.693,16595.16,7.883
02,2023,04,27,15,48,49,1.116,0.116,1.198,47.545,42.93,35.298,68.079,346.752,16770.27,7.878
02,2023,04,27,15,48,50,0.808,0.028,-0.003,50.412,46.593,49.404,33.196,684.182,16868.84,7.878
02,2023,04,27,15,48,50,0.981,0.093,0.631,52.14,44.326,46.948,357.134,-144.212,16441.65,7.878
02,2023,04,27,15,48,51,1.121,-0.003,-0.229,50.718,42.603,45.513,28.226,550.98,16445.49,7.891
02,2023,04,27,15,48,51,0.758,0.076,0.241,45.117,45.35,29.016,-213.314,342.971,16486.34,7.878
02,2023,04,27,15,48,52,1.044,0.072,0.107,51.921,50.06,39.645,71.699,696.955,16767.75,7.883
02,2023,04,27,15,48,52,1.432,0.04,0.951,47.677,38.722,43.557,448.86,70.498,16447.1,7.878
02,2023,04,27,15,48,53,1.369,0.083,0.275,51.549,44.696,47.534,-121.406,-334.011,16703.75,7.878
02,2023,04,27,15,48,53,0.657,0.015,1.207,52.184,49.035,38.101,357.514,28.596,16325.72,7.883
02,2023,04,27,15,48,54,1.254,0.015,-1.199,53.715,50.888,46.643,89.589,331.659,16420.42,7.878
02,2023,04,27,15,48,54,0.771,-0.024,-0.134,50.455,49.122,46.382,589.029,-74.789,16404.19,7.891
02,2023,04,27,15,48,55,1.558,0.004,-0.908,49.493,41.338,44.839,640.617,132.596,16663.54,7.887
02,2023,04,27,15,48,55,0.885,0.138,1.159,50.28,48.446,46.665,768.795,-601.772,16135.29,7.887
02,2023,04,27,15,48,56,0.595,0.139,0.531,49.733,50.823,49.599,321.399,-156.339,16452.08,7.887
02,2023,04,27,15,48,56,0.917,0.017,0.605,50.98,44.173,45.383,83.24,43.594,16703.07,7.895
02,2023,04,27,15,48,57,1.362,0.115,0.102,49.865,40.445,45.73,215.666,-147.197,16859.77,7.887
02,2023,04,27,15,48,57,1.059,0.062,0.737,49.121,47.051,43.405,-95.755,263.875,16755.3,7.9
02,2023,04,27,15,48,58,0.877,0.095,0.758,48.792,46.506,37.428,116.589,231.221,16505.52,7.895
02,2023,04,27,15,48,58,0.779,0.033,-1.735,50.849,32.421,40.231,-51.311,-303.055,16649,7.904
02,2023,04,27,15,48,59,1.1,0.042,0.262,49.449,50.038,47.991,152.938,31.847,16501.27,7.9
02,2023,04,27,15,48,59,0.983,0.084,0.361,48.027,46.31,47.187,-387.525,452.969,16536.43,7.9
02,2023,04,27,15,49,00,1.026,0.135,0.579,51.024,47.378,37.841,25.775,97.97,16618.2,7.891
02,2023,04,27,15,49,00,1.143,-0.002,0.267,51.768,50.06,44.1,73.395,-114.436,16715.58,7.908
02,2023,04,27,15,49,01,1.201,0.058,0.561,50.718,46.876,46.991,302.778,-197.967,16672.87,7.912
02,2023,04,27,15,49,01,1.568,-0.19,-0.745,47.611,43.344,38.493,359.643,-223.043,16826.71,7.908
02,2023,04,27,15,49,02,0.916,0.215,0.761,48.311,52.567,46.687,374.271,-431.275,16527.18,7.912
02,2023,04,27,15,49,02,1.118,-0.042,-1.206,51.024,49.297,37.036,425.77,401.22,16439.2,7.908
02,2023,04,27,15,49,03,0.836,0.093,0.092,52.315,45.437,47.426,208.651,313.675,16743.75,7.904
02,2023,04,27,15,49,03,0.815,-0.041,0.731,52.074,48.882,31.429,351.533,242.422,16650.17,7.908
02,2023,04,27,15,49,04,1.4,0.123,0.28,52.665,45.459,45.839,-195.518,434.066,16528.08,7.908
02,2023,04,27,15,49,04,1.624,0.046,0.126,49.121,45.917,48.795,-1.546,127.474,16692.22,7.904
02,2023,04,27,15,49,05,0.849,0.056,-0.131,47.764,45.459,44.144,201.182,6.747,16793.7,7.908
02,2023,04,27,15,49,05,1.074,-0.062,0.057,45.489,47.422,48.578,68.982,-76.115,16649.28,7.912
02,2023,04,27,15,49,06,0.917,0.084,0.072,53.409,46.266,43.774,-176.087,927.712,16774.66,7.908
02,2023,04,27,15,49,06,1.216,0.002,0.244,49.186,44.762,48.295,647.133,59.443,16356.93,7.908
02,2023,04,27,15,49,07,1.089,0.015,-0.211,49.514,48.642,48.752,178.402,213.713,16698.43,7.912
02,2023,04,27,15,49,07,1.295,0.121,1.082,49.318,47.16,32.211,246.861,-256.009,16555.64,7.917
02,2023,04,27,15,49,08,0.561,-0.2,-0.984,50.543,39.333,15.671,-53.536,774.711,16386.71,7.912
02,2023,04,27,15,49,08,1.082,0.179,0.122,50.718,46.985,40.297,284.916,95.525,16820.18,7.917
02,2023,04,27,15,49,09,1.195,0.169,0.212,49.755,44.435,47.035,417.352,406.093,16398.15,7.917
02,2023,04,27,15,49,09,0.765,0.143,0.719,49.799,44.02,47.969,112.026,525.458,16574.73,7.917
02,2023,04,27,15,49,10,1.283,0.094,0.096,52.578,44.892,47.361,535.119,535.299,16257.36,7.917
02,2023,04,27,15,49,10,1.338,0.035,-2.654,49.974,40.248,40.84,467.038,200.502,16472.36,7.917
02,2023,04,27,15,49,11,1.51,0.161,1.111,51.965,43.955,45.404,125.559,377.732,16567.81,7.917
02,2023,04,27,15,49,11,1.083,-0.01,-0.199,49.121,49.144,49.773,115.348,455.959,16563.18,7.917
02,2023,04,27,15,49,12,1.231,0.036,-0.502,52.556,39.049,46.23,256.589,338.295,16598.17,7.917
02,2023,04,27,15,49,12,1.342,0.193,0.659,49.624,49.318,38.862,361.303,252.333,16737.27,7.917
02,2023,04,27,15,49,13,1.671,-0.042,0.65,48.07,48.119,41.84,339.492,1237.474,16596.82,7.917
02,2023,04,27,15,49,13,1.316,0.133,0.252,52.403,48.73,47.274,669.465,265.646,16363.5,7.917
02,2023,04,27,15,49,14,1.105,-0.061,-1.241,51.046,44.74,43.774,201.827,-199.66,16636.24,7.917
02,2023,04,27,15,49,14,1.146,-0.074,-0.976,50.39,45.416,50.99,-382.545,398.139,16706.08,7.917
02,2023,04,27,15,49,15,1.161,-0.061,-0.063,48.639,38.57,30.951,300.386,133.132,16560.29,7.917
02,2023,04,27,15,49,15,0.966,0.024,-0.126,51.44,44.129,48.056,908.168,302.951,16175.38,7.917
02,2023,04,27,15,49,16,1.18,0.047,0.206,50.587,45.416,43.97,588.323,47.867,16690.7,7.917
02,2023,04,27,15,49,16,1.537,0.011,-0.261,47.458,48.054,42.101,643.079,-207.762,16602,7.917
02,2023,04,27,15,49,17,0.863,-0.051,-0.312,51.068,47.923,47.469,614.89,-11.412,16508.59,7.917
02,2023,04,27,15,49,17,0.892,0.037,-0.366,46.211,42.32,45.252,339.478,322.286,16489.03,7.917
02,2023,04,27,15,49,18,1.027,-0.004,0.195,51.002,47.356,48.1,197.185,777.377,16711.22,7.917
02,2023,04,27,15,49,18,1.141,0.015,0.073,49.952,41.993,49.512,803.95,367.591,16470.38,7.917
02,2023,04,27,15,49,19,1.54,0.223,-1.022,50.433,47.16,23.083,602.208,437.114,16253.97,7.917
02,2023,04,27,15,49,19,1.259,0.014,0.775,51.746,48.555,46.904,-329.102,-9.793,16665.48,7.917
02,2023,04,27,15,49,20,1.088,-0.025,0.299,50.236,47.727,47.165,38.543,910.563,16485.6,7.917
02,2023,04,27,15,49,20,1.193,-0.022,1.085,51.09,48.163,40.644,195.845,320.836,16453.71,7.917
02,2023,04,27,15,49,21,0.84,-0.003,0.467,50.28,47.858,41.166,168.53,359.511,16694.74,7.917
02,2023,04,27,15,49,21,0.806,0.154,0.132,50.236,45.743,48.599,-36.522,0.255,16741.42,7.917
02,2023,04,27,15,49,22,0.478,0.067,0.174,48.661,40.575,40.101,749.064,-249.996,16971.72,7.917
02,2023,04,27,15,49,22,1.489,-0.063,-0.422,50.608,47.487,42.774,678.457,-495.683,16481.48,7.917
02,2023,04,27,15,49,23,1.169,-0.001,0.445,50.74,47.334,40.71,188.23,96.814,16883.12,7.917
02,2023,04,27,15,49,23,0.831,0.04,-0.145,51.965,46.026,40.427,123.402,-248.856,16794.24,7.917
02,2023,04,27,15,49,24,1.535,0,-0.195,51.155,47.836,51.295,131.175,1085.127,16552,7.917
02,2023,04,27,15,49,24,1.038,0.11,-0.351,51.724,46.855,48.426,-212.072,159.837,16774.88,7.917
02,2023,04,27,15,49,25,1.069,0.062,0.395,49.493,37.981,44.339,245.223,-7.568,16661,7.917
02,2023,04,27,15,49,25,1.201,0.248,1.077,49.427,39.485,36.515,-188.075,341.122,16780.01,7.917
02,2023,04,27,15,49,26,0.857,0.094,-1.141,51.724,45.372,32.407,430.285,301.976,16467.15,7.917
02,2023,04,27,15,49,26,0.936,0.001,0.656,51.877,46.419,46.709,76.415,54.27,16845.1,7.917
02,2023,04,27,15,49,27,0.362,0.248,1.194,47.414,50.539,48.904,485.915,-459.602,16873.68,7.917
