Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
00,2023,04,27,16,07,19,0.675,0.118,-0.483,50.915,52.894,52.707,-171.614,490.263,16727.14,7.763
00,2023,04,27,16,07,20,1.092,-0.035,-0.397,54.7,50.539,50.838,-256.078,-19.49,16746.94,7.763
00,2023,04,27,16,07,20,0.573,-0.01,-0.258,50.849,47.858,53.751,-163.757,-762.423,16878.75,7.763
00,2023,04,27,16,07,21,0.691,0.19,0.295,50.652,51.586,48.904,489.057,-412.614,16460.63,7.763
00,2023,04,27,16,07,21,0.87,0.048,-0.083,51.265,51.106,28.821,598.548,107.104,16351.37,7.763
00,2023,04,27,16,07,22,0.347,-0.046,-0.196,51.44,47.705,48.056,201.417,567.88,16304.56,7.763
00,2023,04,27,16,07,22,0.772,0.021,-0.431,54.416,49.057,48.382,1238.097,273.807,15741.74,7.763
00,2023,04,27,16,07,23,0.993,0.121,-0.591,51.068,50.387,49.012,-77.335,-271.006,16670.37,7.763
00,2023,04,27,16,07,23,0.448,0.142,-0.563,54.306,49.253,47.404,19.595,-54.857,16982.39,7.763
00,2023,04,27,16,07,24,0.847,0.279,-0.076,51.309,50.474,36.558,371.615,-92.992,16376.99,7.763
00,2023,04,27,16,07,24,1.102,0.092,-0.145,48.377,49.013,40.275,45.591,419.934,16437.52,7.763
00,2023,04,27,16,07,25,0.741,-0.119,-0.905,53.059,48.403,43.035,-465.856,1279.905,16792.58,7.763
00,2023,04,27,16,07,25,1.44,0.213,-0.682,54.809,49.493,41.557,281.877,181.056,16372.62,7.763
00,2023,04,27,16,07,26,1.099,0.174,0.45,52.49,49.558,41.796,-325.149,1031.605,16830.79,7.763
00,2023,04,27,16,07,26,1.048,-0.14,-0.882,50.215,52.349,47.469,-9.12,496.649,16796.02,7.763
00,2023,04,27,16,07,27,0.639,0.332,0.207,51.112,47.705,43.296,132.566,457.875,16697.22,7.763
00,2023,04,27,16,07,27,0.799,0.084,-0.807,51.768,53.33,44.383,70.748,681.057,16602.58,7.763
00,2023,04,27,16,07,28,1.351,0.124,-0.611,52.359,50.692,48.165,-251.872,662.781,16538.51,7.763
00,2023,04,27,16,07,28,0.895,0.081,0.365,50.28,49.231,51.034,253.14,-368.496,16692.76,7.763
00,2023,04,27,16,07,29,0.281,0.108,-0.161,52.424,52.632,45.97,-150.446,814.657,16700.95,7.763
00,2023,04,27,16,07,29,0.868,-0.017,-0.542,53.694,45.481,44.296,-752.417,67.632,17110.13,7.763
00,2023,04,27,16,07,30,0.931,-0.011,-0.945,52.249,52.131,27.43,354.37,-259.092,16265.24,7.763
00,2023,04,27,16,07,30,1.112,0.177,0.054,52.731,50.343,49.491,-320.145,63.987,16351.55,7.763
00,2023,04,27,16,07,31,1.654,0.013,-0.731,50.433,49.231,45.774,-62.323,160.774,16525.97,7.763
00,2023,04,27,16,07,31,1.085,0.002,-0.39,50.827,49.536,46.448,43.113,290.357,16309.48,7.763
00,2023,04,27,16,07,32,0.445,0.225,0.515,54.963,49.209,41.688,387.58,-1792.884,16599.83,7.763
00,2023,04,27,16,07,32,0.698,0.174,0.326,52.665,49.602,47.361,170.113,-278.33,16572.33,7.763
00,2023,04,27,16,07,33,0.945,0.176,0.01,53.059,50.583,49.317,-413.804,1037.011,16452.11,7.763
00,2023,04,27,16,07,33,0.662,0.071,0.108,51.396,49.209,49.643,201.499,185.34,16555.72,7.763
00,2023,04,27,16,07,34,1.279,0.113,-1.104,54.109,50.954,50.099,-287.484,489.391,16346.64,7.763
00,2023,04,27,16,07,34,0.882,0.091,-0.592,51.221,50.692,48.643,-191.995,844.553,16122.45,7.763
00,2023,04,27,16,07,35,1.076,0.115,0.144,49.011,49.558,51.034,-319.684,-30.658,16852,7.763
00,2023,04,27,16,07,35,0.871,0.173,0.44,52.49,49.951,36.297,-371.715,-791.747,17006.48,7.763
00,2023,04,27,16,07,36,1.535,-0.12,-1.202,50.805,51.586,50.425,457.341,-245.798,16219.79,7.763
00,2023,04,27,16,07,36,0.835,0.101,-0.474,52.709,48.817,47.035,-193.986,-201.35,16689.05,7.763
00,2023,04,27,16,07,37,0.94,0.103,-0.031,51.199,47.552,49.425,230.99,-768.052,16332.62,7.763
00,2023,04,27,16,07,37,1.074,0.039,-0.711,50.455,50.452,50.599,-410.673,-89.974,16803.74,7.763
01,2023,04,27,16,09,46,1.242,0.425,-0.13,49.099,45.721,44.47,-187.247,431.385,16746.9,7.763
01,2023,04,27,16,09,47,2.264,0.398,0.266,50.171,45.372,49.751,-56.738,775.898,16452.81,7.763
01,2023,04,27,16,09,47,1.573,0.394,-0.304,51.877,46.31,48.447,325.863,48.155,16384.35,7.763
01,2023,04,27,16,09,48,1.429,0.396,-0.764,55.422,48.403,48.513,337.589,42.877,16480.55,7.763
01,2023,04,27,16,09,48,1.86,0.393,-0.142,47.786,41.818,52.251,558.542,64.286,16625.1,7.763
01,2023,04,27,16,09,49,1.179,0.344,-1.18,52.512,45.677,51.295,-142.072,695.078,16609.7,7.763
01,2023,04,27,16,09,49,1.361,0.574,0.977,49.777,47.64,51.077,80.541,265.725,16534.22,7.763
01,2023,04,27,16,09,50,1.674,0.636,0.039,51.506,42.799,51.403,282.153,142.533,16622.74,7.763
01,2023,04,27,16,09,50,1.182,0.513,0.635,52.009,49.188,52.164,731.182,-475.651,16384.02,7.763
01,2023,04,27,16,09,51,0.796,0.431,0.364,51.615,46.048,49.36,953.691,560.387,16280.79,7.763
01,2023,04,27,16,09,51,1.504,0.172,0.053,53.869,47.203,51.186,675.481,198.294,16383.07,7.763
01,2023,04,27,16,09,52,1.596,0.317,0.506,53.234,45.721,47.056,549.15,-106.517,16524.7,7.763
01,2023,04,27,16,09,52,1.494,0.332,0.311,51.374,44.871,51.925,-113.304,89.208,17059.18,7.763
01,2023,04,27,16,09,53,1.328,0.163,0.641,50.674,52.85,47.774,210.69,-382.002,16617.25,7.763
01,2023,04,27,16,09,53,1.917,0.142,-0.364,54.612,45.35,50.643,285.907,-206.549,16993.55,7.763
01,2023,04,27,16,09,54,1.281,0.141,-0.009,49.755,43.432,48.991,-649.365,268.731,16852.72,7.763
01,2023,04,27,16,09,54,2.044,0.311,-1.278,48.705,44.086,47.687,-207.043,96.362,16560.4,7.763
01,2023,04,27,16,09,55,1.891,0.132,0.103,49.843,46.767,50.425,752,14.506,16174.95,7.763
01,2023,04,27,16,09,55,0.746,0.331,1.186,50.455,41.775,48.556,405.347,135.242,16473.74,7.763
01,2023,04,27,16,09,56,1.399,0.391,0.395,50.74,44.522,49.838,359.371,491.906,16310.41,7.763
01,2023,04,27,16,09,56,1.441,-0.054,-0.984,49.186,43.78,49.795,419.245,616.582,16455.13,7.763
01,2023,04,27,16,09,57,1.651,0.318,0.347,53.3,50.103,50.599,-129.663,86.06,16796.6,7.763
01,2023,04,27,16,09,57,2.047,-0.047,-1.273,47.764,47.422,45.839,324.292,-134.727,16735.44,7.763
01,2023,04,27,16,09,58,0.912,0.053,-0.003,51.09,39.311,49.338,-149.849,-289.142,16855.44,7.763
01,2023,04,27,16,09,58,1.312,0.099,0.292,51.746,48.359,53.468,1223.175,170.28,16034.1,7.763
01,2023,04,27,16,09,59,1.765,0.296,-0.445,52.118,45.568,47.274,237.848,-621.714,16654.12,7.763
01,2023,04,27,16,09,59,0.806,-0.09,-1.061,50.608,45.198,49.664,14.943,500.856,16498.59,7.763
01,2023,04,27,16,10,00,2.04,0.105,-0.575,49.252,48.315,45.752,141.133,204.691,16671.65,7.763
01,2023,04,27,16,10,00,1.548,0.305,0.813,53.168,50.823,49.404,130.875,-465.279,16707.03,7.763
01,2023,04,27,16,10,01,2.193,0.125,0.045,50.149,42.668,50.338,-220.735,292.209,16735.46,7.763
01,2023,04,27,16,10,01,1.448,0.187,-0.054,54.744,48.446,48.882,286.901,28.499,16720.21,7.763
01,2023,04,27,16,10,02,0.044,-0.391,-2.016,51.899,37.719,46.274,32.15,-177.396,16652.79,7.763
01,2023,04,27,16,10,02,1.366,0.165,0.121,54.788,48.337,54.881,324.003,-163.58,16601.38,7.763
01,2023,04,27,16,10,03,1.808,0.069,0.038,52.512,47.247,44.578,-380.879,-903.255,16913.35,7.763
01,2023,04,27,16,10,03,1.733,0.129,-0.07,53.037,48.664,52.425,65.019,-366.456,16777.11,7.763
01,2023,04,27,16,10,04,1.47,0.168,0.059,53.737,46.746,50.012,885.51,887.974,16085.57,7.763
01,2023,04,27,16,10,04,1.854,0.246,0.411,52.818,48.097,50.295,381.475,-115.661,16489.39,7.763
01,2023,04,27,16,10,05,1.75,0.154,0.272,54.284,42.821,41.47,-264.497,488.601,16292.49,7.763
01,2023,04,27,16,10,05,1.614,-0.128,-0.254,49.427,39.093,48.187,443.533,170.695,16510.52,7.763
01,2023,04,27,16,10,06,1.963,0.037,-0.285,52.009,48.032,47.165,202.023,139.673,16485.89,7.763
01,2023,04,27,16,10,06,1.917,0.091,0.233,54.087,43.671,47.121,-21.114,-382.403,16744.37,7.763
01,2023,04,27,16,10,07,1.836,0.224,0.35,54.131,50.627,49.947,34.649,426.348,16563.74,7.763
01,2023,04,27,16,10,07,1.6,0.042,1.021,54.722,44.762,49.36,410.626,81.764,16551.27,7.763
01,2023,04,27,16,10,08,1.583,0.207,-0.421,50.871,46.179,49.36,-170.59,80.469,16585,7.763
01,2023,04,27,16,10,08,1.551,0.127,0.002,53.037,51.455,51.099,-440.455,-215.857,16833.78,7.763
01,2023,04,27,16,10,09,1.11,0.202,0.815,52.271,50.147,48.469,494.103,-71.901,16453.26,7.763
01,2023,04,27,16,10,09,1.804,0.075,-0.467,50.783,45.285,42.601,307.665,-316.232,16412.67,7.763
01,2023,04,27,16,10,10,1.587,0.162,-0.182,52.403,50.801,50.773,3.148,72.26,16642.99,7.763
01,2023,04,27,16,10,10,1.442,0.016,-0.406,49.296,51.52,48.86,-32.079,-86.661,16716.59,7.763
01,2023,04,27,16,10,11,1.618,0.157,0.463,50.412,49.798,49.382,333.002,364.577,16614.14,7.763
01,2023,04,27,16,10,11,1.88,0.235,0.797,50.959,47.203,48.947,-59.954,-253.142,16699.14,7.763
01,2023,04,27,16,10,12,1.882,0.005,0.296,49.493,46.157,50.23,-54.625,29.303,16638.1,7.763
01,2023,04,27,16,10,12,1.595,0.071,-0.338,51.746,44.565,38.297,128.859,-40.5,16506.53,7.763
01,2023,04,27,16,10,13,1.03,0.018,-0.173,52.271,49.231,52.642,82.128,400.937,16599.77,7.763
01,2023,04,27,16,10,13,1.762,0.128,0.63,52.971,47.225,49.056,604.945,-50.666,16276.58,7.763
01,2023,04,27,16,10,14,1.646,0.009,-0.482,53.256,43.083,49.882,721.677,10.173,16459.51,7.763
01,2023,04,27,16,10,14,1.391,0.142,-0.347,48.814,48.315,52.273,410.684,134.603,16424.2,7.763
01,2023,04,27,16,10,15,1.734,0.149,0.484,53.234,46.571,52.555,520.512,433.846,16472.89,7.763
01,2023,04,27,16,10,15,1.762,0.152,-0.383,52.906,48.991,45.796,132.515,467.379,16559.49,7.763
01,2023,04,27,16,10,16,0.724,0.033,0.921,51.33,45.895,49.012,111.012,-159.234,16472.6,7.763
01,2023,04,27,16,10,16,1.833,0.134,-1.061,52.49,49.82,50.729,105.745,198.652,16685.74,7.763
01,2023,04,27,16,10,17,1.834,0.135,0.244,53.606,48.119,52.316,-104.488,173.329,16877.41,7.763
01,2023,04,27,16,10,17,1.863,0.067,-0.052,51.265,46.266,52.229,58.91,73.847,16665.98,7.763
01,2023,04,27,16,10,18,1.427,0.25,0.711,53.518,45.83,53.077,248.984,-147.719,16297.93,7.763
01,2023,04,27,16,10,18,1.719,0.189,-1.005,53.453,45.939,49.925,272.163,179.839,16529.36,7.763
01,2023,04,27,16,10,19,1.295,0.055,0.83,52.862,43.017,48.947,82.602,3.463,16807.93,7.763
01,2023,04,27,16,10,19,1.669,0.151,0.32,51.659,43.846,51.816,279.177,-132.733,16618.11,7.763
01,2023,04,27,16,10,20,0.961,0.196,0.561,50.674,47.094,52.838,19.292,23.511,16459.74,7.763
01,2023,04,27,16,10,20,1.174,0.049,-0.06,57.151,49.384,46.774,845.326,292.298,16553.37,7.763
01,2023,04,27,16,10,21,2.507,0.162,0.78,52.14,49.972,50.816,204.266,74.969,16689.94,7.763
01,2023,04,27,16,10,21,1.213,0.235,0.421,52.315,42.625,48.599,-32.188,370.162,16650.12,7.763
01,2023,04,27,16,10,22,1.214,0.203,0.498,51.768,45.198,48.187,-18.125,-144.172,16730.25,7.763
01,2023,04,27,16,10,22,1.313,0.078,-0.078,52.096,49.057,51.642,115.744,210.811,16508.08,7.763
01,2023,04,27,16,10,23,1.569,0.165,0.141,50.805,49.057,51.686,107.034,-60.355,16444.13,7.763
01,2023,04,27,16,10,23,1.608,0.209,0.654,50.061,50.147,51.925,-210.826,764.176,16344.07,7.763
01,2023,04,27,16,10,24,1.582,0.249,0.641,53.934,48.294,49.578,-243.408,336.31,16928.29,7.763
01,2023,04,27,16,10,24,1.74,0.198,-0.126,51.943,47.792,44.948,-134.539,679.473,16645.18,7.763
01,2023,04,27,16,10,25,1.694,-0.038,-1.193,54.744,48.446,51.621,-216.741,206.188,16768.57,7.763
01,2023,04,27,16,10,25,0.089,-0.533,-1.193,53.89,44.042,42.035,-0.92,415.687,16592.29,7.763
01,2023,04,27,16,10,26,2.104,0.167,0.506,51.812,48.359,50.295,129.159,214.657,16306.55,7.763
02,2023,04,27,16,12,31,0.443,0.074,0.928,49.865,47.225,35.884,-353.881,-195.078,17056.89,7.725
02,2023,04,27,16,12,32,-0.653,-0.016,0.061,49.821,44.565,47.469,655.539,215.071,16148.84,7.725
02,2023,04,27,16,12,32,-0.184,-0.101,-1.037,51.79,45.852,36.776,794.236,625.409,16179.04,7.725
02,2023,04,27,16,12,33,0.73,0.055,0.107,50.608,48.315,30.125,-347.158,-373.514,17007.61,7.725
02,2023,04,27,16,12,33,0.425,0.064,0.625,52.709,49.384,46.882,366.99,-178.64,16826.24,7.725
02,2023,04,27,16,12,34,0.357,-0.037,-0.897,48.158,52.262,44.1,265.571,-188.974,16665.25,7.725
02,2023,04,27,16,12,34,0.498,0.1,-0.25,49.711,47.618,43.014,-4.733,664.681,16424.16,7.725
02,2023,04,27,16,12,35,0.49,0.035,-0.846,47.589,48.795,47.317,393.789,703.846,16744.48,7.725
02,2023,04,27,16,12,35,0.318,-0.017,0.321,49.208,43.061,46.1,-462.962,374.235,16895.75,7.725
02,2023,04,27,16,12,36,0.623,0.223,0.518,50.083,49.013,43.905,321.829,-299.199,16834.35,7.725
02,2023,04,27,16,12,36,0.736,-0.146,-0.307,54.022,46.266,48.752,849.897,-53.936,16621.89,7.725
02,2023,04,27,16,12,37,0.448,-0.025,0.163,50.893,49.079,39.971,-202.284,634.248,16754.89,7.725
02,2023,04,27,16,12,37,0.411,0.001,-0.359,50.28,46.767,50.36,695.671,905.583,16220.74,7.725
02,2023,04,27,16,12,38,0.247,-0.015,0.27,52.6,47.378,48.1,483.258,-192.346,16918.35,7.725
02,2023,04,27,16,12,38,1.007,-0.145,-0.661,50.105,44.936,46.252,96.202,261.125,16759.19,7.725
02,2023,04,27,16,12,39,0.507,0.07,0.566,50.105,48.076,46.056,496.83,50.608,16440.75,7.725
02,2023,04,27,16,12,39,0.735,-0.016,0.026,49.755,49.667,49.643,-57.78,257.579,16693.55,7.725
02,2023,04,27,16,12,40,0.285,-0.088,-0.079,48.202,46.222,46.274,800.361,-150.29,16716.79,7.725
02,2023,04,27,16,12,40,0.432,0.121,1.309,49.077,47.988,43.861,66.293,232.311,16716.55,7.725
02,2023,04,27,16,12,41,0.341,0.214,0.594,46.714,45.699,46.556,1316.647,849.373,15822.77,7.725
02,2023,04,27,16,12,41,0.451,0.005,-0.615,50.346,46.397,49.23,440.535,-458.768,16633.14,7.725
02,2023,04,27,16,12,42,0.249,-0.01,0.113,50.63,46.244,34.885,283.45,77.058,16619.47,7.725
02,2023,04,27,16,12,42,0.522,0.122,0.295,49.033,45.023,39.558,362.66,770.038,16042.79,7.725
02,2023,04,27,16,12,43,0.576,-0.082,0.224,52.315,49.515,49.643,567.353,-163,16883.33,7.725
02,2023,04,27,16,12,43,0.645,0.078,0.907,50.63,49.231,50.708,881.398,-145.214,16297.99,7.725
02,2023,04,27,16,12,44,0.706,0.137,0.373,49.23,46.135,39.21,379.92,90.557,16746.59,7.725
02,2023,04,27,16,12,44,0.555,0.052,-0.042,50.39,50.169,46.078,600.238,362.935,16726.04,7.725
02,2023,04,27,16,12,45,0.385,0.079,-0.222,49.821,48.861,47.339,-321.487,-32.714,17261.48,7.725
02,2023,04,27,16,12,45,0.051,0.204,0.806,49.121,49.449,47.361,441.289,31.951,16634.19,7.725
02,2023,04,27,16,12,46,0.863,-0.134,-0.589,49.821,47.465,50.317,-18.084,645.64,16171.78,7.725
02,2023,04,27,16,12,46,0.568,-0.036,-0.261,48.858,46.201,49.447,611.181,181.932,16614.61,7.725
02,2023,04,27,16,12,47,0.446,0.125,-0.012,50.346,47.618,47.382,93.082,339.336,16756.41,7.725
02,2023,04,27,16,12,47,0.307,0.177,0.48,50.937,44.216,49.621,270.609,533.39,16709.7,7.725
02,2023,04,27,16,12,48,0.307,0.063,-0.043,51.484,47.923,43.709,-95.203,552.734,16678.83,7.725
02,2023,04,27,16,12,48,0.705,0.11,1.294,48.727,47.967,32.103,287.584,-268.554,16565.12,7.725
02,2023,04,27,16,12,49,0.379,0.048,-0.403,48.267,45.852,50.425,311.674,71.56,16474.05,7.725
02,2023,04,27,16,12,49,0.265,0.097,0.418,47.108,46.724,46.404,-38.706,-195.763,16848.73,7.725
02,2023,04,27,16,12,50,1.114,-0.173,-0.222,49.033,48.49,49.36,643.612,943.281,15794.76,7.725
02,2023,04,27,16,12,50,1.106,-0.062,-0.368,50.805,47.269,48.643,-438.5,374.828,17098.7,7.725
02,2023,04,27,16,12,51,0.302,-0.046,-0.351,50.193,47.203,48.056,288.407,100.474,16501.89,7.725
02,2023,04,27,16,12,51,0.511,-0.033,0.951,50.565,46.222,46.926,537.649,-74.482,16551.2,7.725
02,2023,04,27,16,12,52,0.475,0.239,0.293,51.79,48.141,46.948,417.538,329.449,16671.14,7.725
02,2023,04,27,16,12,52,0.656,0.012,0.195,49.711,47.967,46.274,675.043,213.474,16316.2,7.725
02,2023,04,27,16,12,53,0.549,-0.106,-0.066,49.077,47.182,43.405,926.578,622.263,16269.42,7.725
02,2023,04,27,16,12,53,0.548,0.206,0.349,48.355,45.874,43.666,777.567,259.866,16229.62,7.725
02,2023,04,27,16,12,54,0.64,0.026,0.129,50.215,51.848,48.991,21.108,-63.251,16806.84,7.725
02,2023,04,27,16,12,54,0.721,0.148,0.18,50.127,46.68,46.23,-85.654,26.605,16694.34,7.725
02,2023,04,27,16,12,55,0.557,0.103,-0.006,50.455,46.179,47.339,342.584,623.002,16510.23,7.725
02,2023,04,27,16,12,55,0.221,0.106,0.619,48.18,48.032,45.817,-105.072,564.396,16611.01,7.725
02,2023,04,27,16,12,56,0.809,0.213,0.972,51.987,49.689,45.144,-521.248,41.697,16865.46,7.725
02,2023,04,27,16,12,56,0.094,0.053,0.481,49.755,48.512,46.622,292.597,859.34,16478.31,7.725
02,2023,04,27,16,12,57,0.154,0.041,0.144,45.882,47.618,43.557,203.599,438.1,16450.56,7.725
02,2023,04,27,16,12,57,0.309,0.074,0.534,49.164,47.596,45.97,379.931,349.161,16378.89,7.725
02,2023,04,27,16,12,58,0.551,0.059,1.038,48.814,48.206,48.795,802.939,325.355,16216.64,7.725
02,2023,04,27,16,12,58,0.76,0.088,0.273,48.53,43.628,48.773,63.642,100.975,16734.15,7.725
02,2023,04,27,16,12,59,0.391,0.111,0.43,49.033,45.852,46.774,48.525,639.214,16256.14,7.725
02,2023,04,27,16,12,59,0.433,-0.023,0.281,51.221,50.583,48.491,331.627,-5.666,16564.12,7.725
02,2023,04,27,16,13,00,0.067,0.088,0.185,49.58,42.036,35.211,-287.186,943.367,16698.58,7.725
02,2023,04,27,16,13,00,0.409,0.058,-0.144,48.53,49.776,12.585,-80.684,346.65,16553.52,7.725
02,2023,04,27,16,13,01,0.432,0.068,0.134,50.477,47.64,48.447,118.323,1206.566,16157.42,7.725
02,2023,04,27,16,13,01,0.406,-0.001,0.556,50.193,45.612,43.427,400.038,602.383,16448.87,7.725
02,2023,04,27,16,13,02,0.584,-0.021,-0.09,52.381,47.727,38.427,-469.159,297.878,16612.15,7.725
02,2023,04,27,16,13,02,0.76,-0.107,-0.597,49.536,48.403,49.578,-89.376,205.186,16468.05,7.725
02,2023,04,27,16,13,03,0.733,-0.043,-0.286,49.055,48.948,44.122,-81.194,-195.977,16668.69,7.725
02,2023,04,27,16,13,03,0.808,0.166,0.738,49.427,50.561,29.016,-159.207,115.146,16633.77,7.725
02,2023,04,27,16,13,04,1.694,0.06,0.031,51.768,49.972,47.513,125.612,-243.995,16756.87,7.725
02,2023,04,27,16,13,04,0.578,0.077,1.6,51.593,47.094,35.798,16.703,564.535,16530.54,7.725
02,2023,04,27,16,13,05,0.472,0.014,-0.143,49.208,45.983,45.317,-111.033,-139.263,16496.98,7.725
02,2023,04,27,16,13,05,0.417,0.045,-0.459,49.93,50.387,47.035,750.41,353.8,16482.42,7.725
02,2023,04,27,16,13,06,1.459,0.026,-0.158,48.858,47.487,43.731,53.386,286.087,16457.93,7.725
02,2023,04,27,16,13,06,1.17,0.099,0.906,48.595,47.77,49.664,72.584,-56.514,16654.4,7.725
02,2023,04,27,16,13,07,0.485,0.052,0.276,52.031,48.533,40.644,-1136.992,-555.629,17614.73,7.725
02,2023,04,27,16,13,07,0.195,0.118,0.557,49.843,47.051,38.297,379.803,-397.55,16525.04,7.725
02,2023,04,27,16,13,08,0.952,-0.194,-0.832,50.915,50.321,38.819,192.061,376.793,16664.56,7.725
02,2023,04,27,16,13,08,0.412,0.006,-0.327,50.871,45.394,44.991,-1.536,143.323,16535.56,7.725
02,2023,04,27,16,13,09,0.711,-0.014,-0.068,51.834,49.58,49.165,486.664,-153.79,16297.38,7.725
02,2023,04,27,16,13,09,0.527,0.019,0.172,48.442,47.051,43.796,-218.843,-92.447,16786.82,7.725
02,2023,04,27,16,13,10,0.4,0.063,0.101,47.655,42.843,40.992,-373.053,445.455,16510.02,7.725
