Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
00,2023,04,27,16,48,24,0.021,-0.001,0.002,25.775,30.132,33.211,123.98,-332.905,16668.52,7.34
00,2023,04,27,16,48,25,-0.351,-0.129,0.222,25.6,29.827,33.515,27.164,-19.631,16597.98,7.34
00,2023,04,27,16,48,25,-0.223,-0.101,-0.074,25.315,28.867,32.45,33.619,-51.919,16577.65,7.34
00,2023,04,27,16,48,26,-0.106,-0.224,-0.006,26.037,28.736,32.624,8.969,-36.564,16644.4,7.34
00,2023,04,27,16,48,26,-0.536,-0.202,0.45,30.982,29.957,32.95,165.791,-293.338,16521.26,7.34
00,2023,04,27,16,48,27,-0.145,-0.091,-0.053,26.19,30.568,34.363,145.264,58.746,16516.68,7.34
00,2023,04,27,16,48,27,-0.166,-0.095,0.071,25.972,28.78,33.124,114.616,142.889,16579.31,7.34
00,2023,04,27,16,48,28,0.009,0.004,0.037,24.943,28.213,33.494,186.2,-294.61,16556.7,7.34
00,2023,04,27,16,48,28,-0.791,-0.167,0.487,25.556,29.107,34.167,20.66,-104.786,16566.96,7.34
00,2023,04,27,16,48,29,-0.259,-0.056,0.091,24.09,28.998,32.385,129.088,-95.276,16606.42,7.34
00,2023,04,27,16,48,29,-0.046,-0.027,-0.126,24.199,28.082,32.45,12.774,67.351,16638.36,7.34
00,2023,04,27,16,48,30,-0.273,-0.1,-0.241,25.337,28.104,33.407,108.335,-230.213,16684.68,7.34
00,2023,04,27,16,48,30,0.113,0.059,0.01,24.221,27.646,31.516,-122.434,-94.983,16781.32,7.34
00,2023,04,27,16,48,31,0.034,0.006,-0.052,23.543,27.842,31.537,177.94,-379.579,16540.06,7.34
00,2023,04,27,16,48,31,-0.159,-0.081,-0.007,24.527,26.949,30.755,94.784,-139.363,16649.8,7.34
00,2023,04,27,16,48,32,-0.556,-0.185,0.409,27.109,31.854,33.863,177.603,109.697,16510,7.34
00,2023,04,27,16,48,32,-0.12,-0.061,0.051,26.037,28.933,33.124,149.483,-252.451,16715.8,7.34
00,2023,04,27,16,48,33,-0.082,-0.02,0.095,23.805,28.736,32.059,242.966,3.39,16481.62,7.34
00,2023,04,27,16,48,33,-0.182,-0.054,0.068,24.134,26.927,30.386,135.182,131.78,16595.67,7.34
00,2023,04,27,16,48,34,-0.293,-0.067,0.478,24.134,25.51,30.798,-1.355,52.631,16606.38,7.34
00,2023,04,27,16,48,34,-0.327,-0.088,0.349,23.915,27.799,31.624,307.709,-68.195,16673.63,7.34
00,2023,04,27,16,48,35,-0.392,-0.114,0.065,24.177,30.437,32.016,128.755,-37.162,16517.69,7.34
00,2023,04,27,16,48,35,-0.123,0.006,0.022,24.134,27.603,31.451,-46.022,231.378,16678.89,7.34
00,2023,04,27,16,48,36,-0.219,-0.047,0.011,23.237,25.619,28.038,179.056,-182.876,16531.24,7.34
00,2023,04,27,16,48,36,-0.354,-0.092,0.35,22.974,26.752,33.276,267.069,-28.834,16603.89,7.34
00,2023,04,27,16,48,37,-0.28,-0.171,-0.016,24.681,27.079,30.951,5.24,0.867,16563.89,7.34
00,2023,04,27,16,48,37,-0.327,-0.084,0.044,24.177,27.385,29.755,148.992,43.852,16608.12,7.34
01,2023,04,27,16,51,09,-0.092,0.034,0.328,50.346,50.518,51.686,83.123,-237.055,16580.3,7.302
01,2023,04,27,16,51,09,0.031,-0.069,0.006,49.252,48.032,48.295,179.86,-75.657,16590.02,7.302
01,2023,04,27,16,51,10,-0.008,0.024,0.186,48.814,47.596,48.447,247.903,16.429,16589.61,7.302
01,2023,04,27,16,51,10,-0.097,-0.08,-0.01,51.746,49.34,48.752,176.196,60.407,16664.75,7.302
01,2023,04,27,16,51,11,-0.166,0.186,-0.092,52.49,50.343,50.121,160.296,162.082,16540.63,7.302
01,2023,04,27,16,51,11,-0.047,-0.122,0.309,50.871,50.866,50.643,111.867,-71.224,16631.9,7.302
01,2023,04,27,16,51,12,0.007,0.018,-0.055,51.418,49.82,49.534,175.946,-41.248,16639.33,7.302
01,2023,04,27,16,51,12,0.056,0.014,0.038,50.63,51.281,51.447,227.021,-83.892,16663.53,7.302
01,2023,04,27,16,51,13,0.038,-0.017,-0.034,51.068,48.599,48.795,156.911,-30.139,16580.31,7.302
01,2023,04,27,16,51,13,-0.575,0.038,0.288,52.381,50.452,49.947,202.399,180.385,16601.31,7.302
01,2023,04,27,16,51,14,-0.066,0.101,0.239,48.464,49.166,49.838,84.451,162.034,16648.27,7.302
01,2023,04,27,16,51,14,-0.062,0.008,0.255,45.795,42.777,46.1,260.178,191.588,16525.34,7.302
01,2023,04,27,16,51,15,-0.081,-0.041,0.388,50.783,49.079,48.447,294.398,42.7,16577.34,7.302
01,2023,04,27,16,51,15,0.399,-0.156,-0.072,51.396,50.343,50.708,89.764,-157.864,16661.18,7.302
01,2023,04,27,16,51,16,-0.016,-0.23,-0.23,50.893,50.888,49.534,355.349,25.706,16523.1,7.302
01,2023,04,27,16,51,16,0.034,-0.009,0.123,51.462,51.782,52.294,132.266,-54.407,16562.57,7.302
01,2023,04,27,16,51,17,0.357,0.143,0.238,49.449,49.711,46.274,61.142,81.164,16611.5,7.302
01,2023,04,27,16,51,18,0.069,-0.327,-0.103,52.315,50.234,49.317,189.115,18.665,16601.39,7.302
01,2023,04,27,16,51,18,0.238,0.025,0.148,51.046,50.169,51.729,193.372,-205.475,16593.55,7.302
01,2023,04,27,16,51,19,-0.107,-0.062,-0.141,50.346,48.839,52.794,236.642,-222.249,16693.79,7.302
01,2023,04,27,16,51,19,-0.068,-0.154,0.121,51.965,50.169,50.23,140.508,81.971,16523.63,7.302
01,2023,04,27,16,51,20,0.291,-0.11,-0.335,49.974,49.907,48.447,84.078,-64.67,16574.62,7.302
01,2023,04,27,16,51,20,0.014,0.048,0.248,50.565,50.256,48.426,65.397,161.563,16601.84,7.302
01,2023,04,27,16,51,21,0.013,-0.232,0.025,51.309,52.48,50.121,146.754,177.71,16648.75,7.302
01,2023,04,27,16,51,21,0.069,-0.218,0.068,50.74,50.343,49.186,-20.881,144.639,16533.02,7.302
01,2023,04,27,16,51,22,-0.019,-0.222,-0.753,50.696,50.648,47.056,138.796,-21.588,16631.57,7.302
01,2023,04,27,16,51,22,-0.037,0.24,0.277,51.024,50.147,50.795,194.354,95.647,16646.73,7.302
01,2023,04,27,16,51,23,0.167,-0.17,0.04,50.368,49.842,49.817,-18.926,332.547,16589.92,7.302
01,2023,04,27,16,51,23,0.136,-0.109,0.396,51.352,50.583,46.426,38.396,61.935,16585,7.302
01,2023,04,27,16,51,24,0.099,-0.127,0.194,50.193,47.203,47.947,-53.254,47.44,16667.76,7.302
01,2023,04,27,16,51,24,-0.203,0.175,0.29,51.877,49.667,51.816,29.948,-43.805,16657.34,7.302
01,2023,04,27,16,51,25,0.101,0.149,0.197,49.449,49.34,49.404,233.488,-422.759,16724.69,7.302
01,2023,04,27,16,51,25,-0.028,-0.122,-0.067,49.558,51.368,48.491,99.52,93.863,16619.76,7.302
01,2023,04,27,16,51,26,-0.044,-0.031,0.156,50.499,49.863,49.904,270.554,-18.935,16615.19,7.302
01,2023,04,27,16,51,26,0.091,-0.034,0.386,51.681,49.863,51.099,121.3,-139.853,16549.28,7.302
01,2023,04,27,16,51,27,-0.018,0.047,0.267,49.974,51.76,48.447,96.918,-106.086,16681.95,7.302
01,2023,04,27,16,51,27,-0.097,0.047,-0.09,50.193,48.076,48.1,-117.251,192.401,16572.81,7.302
01,2023,04,27,16,51,28,0.069,-0.065,0.245,50.871,50.954,50.099,129.687,-248.184,16707.18,7.302
01,2023,04,27,16,51,28,-0.036,0.001,0.145,46.889,42.538,45.774,-60.864,-64.623,16660.17,7.302
01,2023,04,27,16,51,29,-0.013,-0.125,0.174,49.055,49.209,51.36,80.2,-107.204,16583.99,7.302
01,2023,04,27,16,51,29,0.125,-0.136,0.084,48.005,46.331,45.73,-21.764,-41.063,16525.71,7.302
01,2023,04,27,16,51,30,0.003,0.022,0.02,52.6,49.929,47.491,49.829,-44.281,16627.33,7.302
01,2023,04,27,16,51,30,-0.059,0.006,-0.177,52.249,49.733,47.513,-13.79,-172.91,16694.03,7.302
01,2023,04,27,16,51,31,-0.464,0.145,0.788,51.527,49.449,49.991,-39.777,107,16601.38,7.302
01,2023,04,27,16,51,31,0.216,-0.046,0.119,46.451,48.73,50.034,107.379,-54.278,16562.3,7.302
01,2023,04,27,16,51,32,0.046,-0.038,0.324,50.608,51.869,50.86,140.307,403.883,16532.09,7.302
01,2023,04,27,16,51,32,-0.087,-0.192,0.04,49.405,45.808,43.622,55.38,-112.518,16574.9,7.302
01,2023,04,27,16,51,33,-0.193,-0.022,0.224,49.952,50.518,51.382,193.036,144.971,16464.74,7.302
01,2023,04,27,16,51,33,0.306,-0.195,0.141,51.221,48.97,51.142,-81.258,-109.416,16666.73,7.302
01,2023,04,27,16,51,34,0.355,-0.017,-0.189,52.403,52.153,49.751,-17.248,-85.37,16726.69,7.302
01,2023,04,27,16,51,34,0.147,0.087,0.346,51.177,49.842,51.316,127.139,-99.326,16522.18,7.302
01,2023,04,27,16,51,35,0.142,-0.158,-0.256,51.44,49.58,48.186,51.004,147.526,16610.75,7.302
01,2023,04,27,16,51,35,0.127,-0.189,0.199,51.352,51.128,48.795,177.96,224.713,16580.94,7.302
01,2023,04,27,16,51,36,0.108,-0.024,0.136,50.149,51.324,45.144,122.44,-205.304,16576.78,7.302
01,2023,04,27,16,51,36,-0.003,-0.068,0.047,52.228,51.542,49.969,7.12,259.79,16612.44,7.302
01,2023,04,27,16,51,37,0.053,-0.072,0.081,50.652,49.34,50.056,43.727,76.216,16592,7.302
01,2023,04,27,16,51,37,-0.074,0.029,0.199,49.121,49.144,50.903,150.451,-211.92,16499.28,7.302
01,2023,04,27,16,51,38,-0.064,-0.15,0.222,51.374,48.446,49.36,26.194,-73.962,16661.23,7.302
01,2023,04,27,16,51,38,-0.088,-0.085,0.09,48.355,47.879,46.143,175.596,-107.02,16640.14,7.302
01,2023,04,27,16,51,39,0.025,-0.14,0.006,52.665,52.044,52.186,116.661,-594.408,16595.75,7.302
01,2023,04,27,16,51,39,0.093,-0.101,0.291,50.258,47.247,46.339,69.583,-17.784,16621.89,7.302
01,2023,04,27,16,51,40,0.413,0.256,-0.087,49.099,44.347,44.557,125.184,45.749,16607.48,7.302
01,2023,04,27,16,51,40,0.265,0.074,0.038,50.412,48.861,48.426,151.675,-164.989,16686.83,7.302
01,2023,04,27,16,51,41,0.094,-0.129,0.167,50.762,49.645,52.055,74.341,306.08,16502.36,7.302
01,2023,04,27,16,51,41,0.3,0.014,-0.203,50.674,47.988,48.621,26.755,207.577,16596.77,7.302
01,2023,04,27,16,51,42,-0.04,0.206,0.461,50.258,50.387,51.338,40.897,-187.259,16563.22,7.302
01,2023,04,27,16,51,42,0.132,-0.001,0.061,49.974,49.493,50.903,58.56,-229.908,16716.85,7.302
01,2023,04,27,16,51,43,-0.18,-0.02,0.03,49.799,48.795,46.361,54.422,-252.708,16596.18,7.302
01,2023,04,27,16,51,43,0.017,-0.083,0.091,50.696,50.954,49.36,152.656,-271.629,16545.92,7.302
01,2023,04,27,16,51,44,0.027,-0.093,0.159,49.821,48.468,50.86,108.405,-46.275,16635.11,7.302
01,2023,04,27,16,51,44,-0.104,-0.137,0.264,50.215,50.016,49.099,215.976,-246.15,16620.97,7.302
01,2023,04,27,16,51,45,0.162,-0.065,0.223,48.442,47.487,46.817,84.728,79.449,16583.51,7.302
01,2023,04,27,16,51,45,0.158,-0.12,-0.391,51.199,48.163,49.317,105.04,75.309,16544.84,7.302
01,2023,04,27,16,51,46,0.273,0.401,0.351,47.501,45.634,47.708,151.672,-16.782,16594.32,7.302
01,2023,04,27,16,51,46,0.428,-0.205,-0.233,47.742,46.31,44.687,80.454,-44.9,16590.34,7.302
01,2023,04,27,16,51,47,0.248,-0.278,0.237,49.186,50.191,48.165,69.236,-337.28,16664.96,7.302
01,2023,04,27,16,51,47,0.004,-0.131,-0.224,50.105,50.234,51.056,-82.162,-18.052,16678.92,7.302
01,2023,04,27,16,51,48,0.019,-0.111,-0.123,50.543,51.455,50.143,109.002,51.406,16626.79,7.302
01,2023,04,27,16,51,48,0.038,-0.027,0.131,52.665,51.651,52.164,144.034,-28.661,16637.05,7.302
01,2023,04,27,16,51,49,0.228,0.002,0.259,50.521,50.648,51.751,231.155,-98.879,16603.3,7.302
