Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
00,2023,04,27,17,03,59,1.138,0.259,0.171,51.484,49.536,51.447,424.656,45.091,16567.88,7.186
00,2023,04,27,17,04,00,1.019,0.215,-0.005,52.84,48.795,50.708,98.759,202.364,16594.41,7.186
00,2023,04,27,17,04,00,0.944,0.254,-0.154,52.053,49.035,51.947,181.674,-79.214,16634,7.186
00,2023,04,27,17,04,01,1.186,0.256,1.104,52.971,49.885,51.012,151.193,-313.749,16676.57,7.186
00,2023,04,27,17,04,01,0.772,0.054,-0.354,49.777,49.558,51.077,215.942,-313.332,16608.46,7.186
00,2023,04,27,17,04,02,1.283,0.273,0.112,50.39,48.708,51.49,290.903,-115.688,16578.02,7.186
00,2023,04,27,17,04,02,1.211,0.095,-0.1,50.04,51.237,52.794,165.575,176.696,16617.85,7.186
00,2023,04,27,17,04,03,1.133,0.194,-0.293,52.184,48.97,49.469,304.7,-160.142,16612.33,7.186
00,2023,04,27,17,04,03,1.226,0.291,0.289,52.403,52.218,51.251,235.414,16.009,16593.39,7.186
00,2023,04,27,17,04,04,0.927,0.201,-0.495,50.083,49.057,51.686,43.743,161.506,16631.12,7.186
00,2023,04,27,17,04,04,1.181,0.249,-1.003,50.28,50.191,49.86,43.88,-319.493,16683.49,7.186
00,2023,04,27,17,04,05,1.127,0.311,0.07,52.053,49.079,49.838,23.064,585.984,16528.03,7.186
00,2023,04,27,17,04,05,1.282,0.159,-0.246,51.374,48.839,51.142,-88.324,405.812,16532.26,7.186
00,2023,04,27,17,04,06,1.152,0.269,-0.171,51.921,49.733,51.208,45.511,127.504,16599.56,7.186
00,2023,04,27,17,04,06,1.142,0.251,-0.071,53.081,50.539,49.382,176.386,273.445,16552.76,7.186
00,2023,04,27,17,04,07,1.035,0.368,-0.495,50.827,50.518,50.534,17.872,113.662,16633.04,7.186
00,2023,04,27,17,04,08,1.462,0.308,-0.407,51.309,48.752,50.469,224.338,379.48,16607.98,7.186
00,2023,04,27,17,04,08,1.491,0.381,-0.584,52.096,50.234,51.925,91.522,81.026,16613.43,7.186
00,2023,04,27,17,04,09,0.974,0.218,-0.746,51.987,49.754,50.729,240.924,-13.59,16661.03,7.186
00,2023,04,27,17,04,09,1.416,0.163,-0.61,51.112,49.536,51.729,6.735,308.198,16572.9,7.186
00,2023,04,27,17,04,10,1.05,0.226,0.244,50.652,50.256,50.708,173.387,-57.919,16670.45,7.186
00,2023,04,27,17,04,10,1.175,0.265,0.239,49.821,49.624,50.49,190.988,33.522,16567.1,7.186
00,2023,04,27,17,04,11,1.077,0.09,0.441,52.424,51.063,50.903,384.861,-188.111,16584.74,7.186
00,2023,04,27,17,04,11,1.186,0.298,-0.029,50.587,49.188,51.512,-68.557,323.185,16587.9,7.186
00,2023,04,27,17,04,12,1.645,0.171,-0.681,52.993,50.801,52.164,12.939,59.114,16619.26,7.186
00,2023,04,27,17,04,12,1.223,0.261,0.355,52.031,49.384,51.621,-88.524,107.082,16702.38,7.186
00,2023,04,27,17,04,13,1.37,0.135,-0.235,51.046,49.624,51.142,482.025,171.997,16502.92,7.186
00,2023,04,27,17,04,13,0.319,0.362,0.01,52.403,50.692,50.143,43.295,139.484,16661.8,7.186
00,2023,04,27,17,04,14,1.452,0.073,-0.168,51.265,50.321,50.882,333.916,-303.812,16652.83,7.186
00,2023,04,27,17,04,14,0.934,0.471,0.88,50.433,49.863,51.056,345.373,19.151,16636.15,7.186
00,2023,04,27,17,04,15,1.544,-0.074,-0.672,51.44,50.474,51.012,152.179,84.089,16628.45,7.186
00,2023,04,27,17,04,15,0.932,0.348,0.128,51.615,48.926,49.925,117.037,343.14,16599.26,7.186
00,2023,04,27,17,04,16,0.466,0.185,-0.946,50.959,49.776,50.925,200.44,329.593,16574.73,7.186
00,2023,04,27,17,04,16,1.196,0.36,0.381,51.352,49.384,51.86,-23.287,160.056,16614.41,7.186
00,2023,04,27,17,04,17,1.122,0.329,-0.136,50.258,48.752,48.947,279.89,220.348,16573.74,7.186
00,2023,04,27,17,04,17,1.515,0.214,-0.294,51.134,51.411,52.338,283.903,-172.913,16605.86,7.186
00,2023,04,27,17,04,18,1.471,0.303,0.229,51.33,49.253,49.165,164.297,-126.053,16591.18,7.186
00,2023,04,27,17,04,18,1.412,0.288,0.031,50.543,48.708,50.099,179.536,136.882,16639.3,7.186
00,2023,04,27,17,04,19,1.103,0.273,0.098,51.155,49.013,49.838,342.632,314.595,16587.66,7.186
00,2023,04,27,17,04,19,1.209,0.266,0.09,50.674,48.294,51.708,152.816,324.587,16537.47,7.186
00,2023,04,27,17,04,20,1.673,0.073,-0.637,50.74,48.446,49.925,240.273,30.402,16594.87,7.186
00,2023,04,27,17,04,20,1.551,0.288,-0.194,51.79,49.471,51.686,-183.166,691.499,16561.29,7.186
00,2023,04,27,17,04,21,1.093,0.242,0.256,51.309,49.471,52.707,341.53,359.102,16563.09,7.186
00,2023,04,27,17,04,21,1.287,0.215,0.287,50.499,48.054,48.295,310.866,-167.957,16630.09,7.186
00,2023,04,27,17,04,22,1.24,0.164,-0.436,50.827,49.013,50.382,109.996,-38.963,16623.12,7.186
00,2023,04,27,17,04,22,0.83,0.105,-0.597,52.031,50.256,50.621,175.824,63.444,16651.37,7.186
00,2023,04,27,17,04,23,0.801,0.31,-0.582,50.937,49.144,49.925,83.966,452.164,16602.36,7.186
00,2023,04,27,17,04,23,1.444,0.122,-0.054,51.265,48.73,51.512,106.431,88.416,16570.3,7.186
00,2023,04,27,17,04,24,1.124,0.264,0.955,50.674,48.512,50.143,59.159,509.336,16556.57,7.186
00,2023,04,27,17,04,24,0.903,0.161,-0.571,50.827,47.967,50.23,310.334,-16.259,16604.21,7.186
00,2023,04,27,17,04,25,1.338,0.15,-0.109,52.053,51.128,50.36,137.795,14.934,16593.95,7.186
00,2023,04,27,17,04,25,1.083,0.381,0.114,52.906,49.188,51.925,418.035,95.274,16611.99,7.186
00,2023,04,27,17,04,26,1.189,0.227,-0.184,50.783,49.842,50.773,263.858,-197.599,16671.56,7.186
00,2023,04,27,17,04,26,1.503,0.209,0.07,50.433,47.879,51.599,98.531,133.412,16582.46,7.186
00,2023,04,27,17,04,27,1.331,0.329,0.237,51.549,49.406,50.903,72.618,-33.28,16678.65,7.186
00,2023,04,27,17,04,27,1.419,0.263,0.157,51.352,48.904,50.903,324.133,-73.592,16632.27,7.186
01,2023,04,27,17,06,15,1.258,0.12,0.475,50.718,49.645,49.295,64.143,-536.043,16548.23,7.186
01,2023,04,27,17,06,16,1.373,-0.074,-0.145,52.906,48.621,50.382,97.2,-74.312,16605.82,7.186
01,2023,04,27,17,06,16,1.276,0.003,0.157,52.009,49.34,50.338,146.733,-309.495,16500.45,7.186
01,2023,04,27,17,06,17,1.637,0.063,0.105,51.681,48.468,50.338,223.478,-253.501,16532.59,7.186
01,2023,04,27,17,06,17,1.674,0.04,0.115,50.193,50.757,50.621,24.921,-176.626,16582.3,7.178
01,2023,04,27,17,06,18,1.086,-0.003,0.212,51.002,50.278,49.904,-218.216,-329.515,16795.99,7.186
01,2023,04,27,17,06,18,0.892,0.229,0.136,49.755,50.888,51.382,118.241,-251.75,16499.43,7.182
01,2023,04,27,17,06,19,1.526,0.05,-1.083,50.893,49.536,51.36,-8.762,127.434,16440.55,7.186
01,2023,04,27,17,06,19,1.612,0.066,-0.492,50.149,49.057,51.142,-36.456,-50.311,16548.07,7.182
01,2023,04,27,17,06,20,1.219,-0.063,0.025,51.987,50.016,52.642,98.45,-506.686,16579.18,7.186
01,2023,04,27,17,06,20,1.328,-0.006,0.14,51.506,50.234,50.795,89.185,-381.471,16607.93,7.186
01,2023,04,27,17,06,21,1.699,-0.115,-0.55,52.446,49.231,52.99,70.579,-145.44,16665.62,7.186
01,2023,04,27,17,06,21,1.097,0.112,0.353,51.527,50.212,50.664,-299.396,69.4,16799.77,7.186
01,2023,04,27,17,06,22,1.119,0.064,-0.179,52.424,48.25,50.23,-307.287,46.572,16631.95,7.186
01,2023,04,27,17,06,22,1.191,-0.081,0.052,51.659,50.561,51.034,-271.749,-392.994,16685.78,7.182
01,2023,04,27,17,06,23,1.23,-0.032,-0.155,50.849,47.64,51.903,-44.546,175.176,16663.6,7.186
01,2023,04,27,17,06,23,1.066,-0.009,-0.312,50.696,50.169,51.99,120.109,-177.813,16656.96,7.182
01,2023,04,27,17,06,24,1.016,0.128,0.82,50.302,50.3,50.686,187.496,-194.476,16632.29,7.186
01,2023,04,27,17,06,24,1.279,0.027,0.496,50.871,51.019,50.947,-59.791,77.822,16547.83,7.186
01,2023,04,27,17,06,25,1.422,-0.006,0.269,51.44,50.91,51.077,-109.497,-69.666,16633.93,7.182
01,2023,04,27,17,06,25,1.297,0.084,0.016,51.112,51.477,47.426,-3.616,215.539,16450.72,7.186
01,2023,04,27,17,06,26,1.286,-0.1,-0.504,54.153,51.302,52.447,-335.736,-410.165,16822.92,7.186
01,2023,04,27,17,06,26,0.981,0.024,0.399,51.702,47.988,48.969,19.914,16.573,16546.25,7.186
01,2023,04,27,17,06,27,1.042,-0.067,-0.647,52.249,49.907,53.207,-27.787,-525.098,16848.48,7.186
01,2023,04,27,17,06,27,1.176,-0.065,0.002,50.696,49.798,51.099,95.442,81.584,16400.64,7.186
01,2023,04,27,17,06,28,0.65,0.101,0.329,50.127,49.297,52.273,-22.912,-371.113,16620.99,7.186
01,2023,04,27,17,06,28,1.415,-0.045,-0.308,50.236,51.281,51.903,190.463,-179.952,16513.72,7.186
01,2023,04,27,17,06,29,0.785,0.105,0.09,48.902,49.34,49.751,-138.189,-203.022,16707.28,7.186
01,2023,04,27,17,06,29,1.657,-0.031,-0.066,51.899,50.91,51.403,-234.073,445.379,16563.79,7.186
01,2023,04,27,17,06,30,1.163,0.12,-0.374,49.843,50.997,50.773,-148.611,-583.29,16748.68,7.186
01,2023,04,27,17,06,30,0.988,-0.022,0.228,51.265,51.281,50.469,-93.48,132.827,16581.99,7.186
01,2023,04,27,17,06,31,1.52,0.014,-0.613,51.746,49.362,53.186,-208.186,-190.234,16675.96,7.186
01,2023,04,27,17,06,31,1.435,-0.003,-0.383,50.477,51.39,52.186,79.78,-21.52,16467.36,7.186
01,2023,04,27,17,06,32,1.68,0.004,-0.95,50.849,49.1,50.99,-264.278,-181.786,16688.05,7.186
01,2023,04,27,17,06,32,1.296,0.099,0.252,53.19,49.972,50.86,168.576,-391.065,16512.9,7.186
01,2023,04,27,17,06,33,1.153,-0.046,0.563,51.637,50.845,51.186,-195.685,-265.399,16814.64,7.186
01,2023,04,27,17,06,33,1.763,0.027,1.009,52.84,49.536,50.034,56.352,-91.259,16381.56,7.186
01,2023,04,27,17,06,34,1.526,-0.025,0.14,50.674,50.496,51.425,138.289,-398.871,16645.49,7.186
01,2023,04,27,17,06,34,1.351,-0.056,-0.186,53.168,48.599,51.751,29.2,-479.844,16779.72,7.186
01,2023,04,27,17,06,35,1.395,0.175,1.067,50.149,49.645,51.186,73.48,-289.978,16624.23,7.186
01,2023,04,27,17,06,35,1.502,-0.025,-0.417,51.812,51.259,50.947,-19.725,-324.437,16644.45,7.186
01,2023,04,27,17,06,36,1.574,0.058,-0.071,52.162,52,53.751,145.176,-333.468,16631.95,7.186
01,2023,04,27,17,06,36,1.195,0.065,0.759,52.271,50.648,51.816,236.984,-222.185,16482.75,7.186
01,2023,04,27,17,06,37,1.671,0.051,-0.003,52.315,48.381,50.447,328.58,-173.22,16470.33,7.186
01,2023,04,27,17,06,37,1.456,0.103,0.418,50.98,50.387,50.208,103.069,-226.648,16582.16,7.186
01,2023,04,27,17,06,38,1.344,-0.073,-0.257,51.768,49.972,51.012,53.514,-113.767,16631.44,7.182
01,2023,04,27,17,06,38,0.715,0.258,-0.13,50.63,50.474,49.165,96.567,-441.97,16635.97,7.186
01,2023,04,27,17,06,39,0.758,-0.059,0.131,50.674,49.035,50.621,52.883,-219.279,16639.14,7.186
01,2023,04,27,17,06,39,1.247,-0.053,-0.241,53.168,51.978,51.186,3.448,-384.781,16691.86,7.186
01,2023,04,27,17,06,40,1.084,0.115,0.282,52.228,49.144,51.077,78.775,-99.24,16522.72,7.186
01,2023,04,27,17,06,40,1.331,-0.106,0.087,51.287,48.839,51.099,145.312,-197.021,16537.45,7.186
01,2023,04,27,17,06,41,1.514,0.062,0.095,51.943,50.452,51.86,161.182,-2.408,16495.21,7.186
01,2023,04,27,17,06,41,0.818,0.091,1.174,50.652,49.536,50.317,147.466,-390.6,16541.47,7.186
01,2023,04,27,17,06,42,2.045,0.147,0.684,53.628,49.602,52.294,296.344,-129.324,16512.64,7.186
01,2023,04,27,17,06,42,1.173,0.036,-0.538,49.777,50.365,50.077,205.151,-21.221,16415.9,7.186
01,2023,04,27,17,06,43,1.447,0.04,-0.21,52.687,50.169,51.034,-57.901,-105.588,16727.74,7.186
01,2023,04,27,17,06,43,1.365,0.066,-1.405,50.762,52.959,52.686,388.002,-3.17,16531.28,7.186
01,2023,04,27,17,06,44,1.328,-0.035,-0.944,50.893,48.446,51.142,-84.329,-212.348,16752.78,7.186
01,2023,04,27,17,06,44,1.849,-0.114,0.12,50.346,51.717,51.599,-53.514,-422.016,16762.11,7.186
01,2023,04,27,17,06,45,1.001,-0.009,-0.58,51.112,50.147,51.773,216.549,-216.054,16452.04,7.186
01,2023,04,27,17,06,45,0.756,0.325,0.566,51.243,50.736,50.186,232.748,-446.112,16618.29,7.186
01,2023,04,27,17,06,46,1.233,0.017,1.327,51.418,52.502,49.86,113.221,-119.488,16582.55,7.186
01,2023,04,27,17,06,46,1.195,-0.006,-0.348,51.199,49.318,49.578,-431.647,-67.132,16830.43,7.186
01,2023,04,27,17,06,47,1.411,0.231,-0.195,52.753,50.3,51.164,26.341,27.565,16402.16,7.186
01,2023,04,27,17,06,47,1.61,0.078,0.357,51.09,50.409,50.599,-286.573,-90.043,16721.87,7.186
01,2023,04,27,17,06,48,1.095,0.096,-0.2,50.368,49.776,50.577,205.011,-207.561,16487.02,7.186
01,2023,04,27,17,06,48,1.199,0.144,0.079,50.39,51.499,50.643,-104.089,-112.024,16704.92,7.186
01,2023,04,27,17,06,49,1.679,-0.026,-0.607,51.899,50.278,50.86,303.168,-125.013,16475.86,7.186
01,2023,04,27,17,06,49,1.856,-0.121,-1.253,53.037,50.866,51.925,190.537,-143.017,16524.47,7.186
01,2023,04,27,17,06,50,1.708,0.091,-0.725,51.527,49.798,50.121,141.733,-3.631,16517.41,7.182
01,2023,04,27,17,06,50,1.543,0.06,0.163,53.234,50.038,50.795,-98.792,30.636,16727.21,7.186
01,2023,04,27,17,06,51,1.442,0.11,0.529,51.943,49.406,49.056,65.047,20.998,16665.1,7.186
01,2023,04,27,17,06,51,1.186,0.207,0.042,51.987,52.262,52.968,205.571,-215.825,16725.56,7.182
01,2023,04,27,17,06,52,0.717,0.232,1.393,51.112,50.779,50.056,305.885,-36.162,16415.58,7.186
01,2023,04,27,17,06,52,1.142,-0.14,0.13,51.024,50.256,52.381,-28.66,-3.441,16589.18,7.186
01,2023,04,27,17,06,53,1.613,0.21,1.235,51.637,51.302,53.012,168.288,215.654,16534.19,7.186
01,2023,04,27,17,06,53,1.22,0.037,0.881,52.293,48.97,51.86,271.803,236.587,16589.46,7.182
01,2023,04,27,17,06,54,1.319,0.034,0.286,52.906,49.384,52.838,180.422,91.013,16683.08,7.186
01,2023,04,27,17,06,54,1.694,0.137,0.589,51.221,51.172,53.142,-48.802,280.812,16663.85,7.186
01,2023,04,27,17,06,55,1.582,0.068,0.431,52.687,48.49,50.469,-26.78,327.804,16721.12,7.182
