Date_Time,Pressure,Temperature,Barom,WC,WSE
2023-03-01 00:00:00,738.742,2.213,737.575,1.1666014831803444,2721.4326660148317
2023-03-01 00:15:00,738.917,2.207,737.4,1.5164819622834371,2721.4361648196227
2023-03-01 00:30:00,738.742,2.2,737.108,1.6334420081549585,2721.4373344200812
2023-03-01 00:45:00,738.392,2.2,737.108,1.2835615290520932,2721.4338356152903
2023-03-01 01:00:00,738.567,2.193,737.108,1.4585017686035258,2721.4355850176858
2023-03-01 01:15:00,738.742,2.187,737.225,1.5164819622833234,2721.4361648196227
2023-03-01 01:30:00,738.917,2.18,737.108,1.8083822477065048,2721.4390838224767
2023-03-01 01:45:00,738.917,2.173,737.108,1.8083822477065048,2721.4390838224767
2023-03-01 02:00:00,738.917,2.173,736.933,1.9833224872579374,2721.440833224872
2023-03-01 02:15:00,738.742,2.16,736.933,1.8083822477063909,2721.4390838224767
2023-03-01 02:30:00,738.567,2.153,736.758,1.8083822477063909,2721.4390838224767
2023-03-01 02:45:00,738.217,2.147,736.642,1.5744621559632346,2721.4367446215592
2023-03-01 03:00:00,738.392,2.14,736.467,1.9243426350663269,2721.4402434263507
2023-03-01 03:15:00,738.217,2.133,736.642,1.5744621559632346,2721.4367446215592
2023-03-01 03:30:00,738.217,2.12,736.292,1.9243426350662134,2721.4402434263507
2023-03-01 03:45:00,737.867,2.113,736.292,1.5744621559632346,2721.4367446215592
2023-03-01 04:00:00,737.867,2.107,736.0,1.8663624413863023,2721.4396636244137
2023-03-01 04:15:00,737.867,2.093,736.0,1.8663624413863023,2721.4396636244137
2023-03-01 04:30:00,737.517,2.087,735.708,1.8083822477065048,2721.4390838224767
2023-03-01 04:45:00,737.517,2.08,735.708,1.8083822477065048,2721.4390838224767
2023-03-01 05:00:00,737.517,2.067,735.533,1.9833224872579374,2721.440833224872
2023-03-01 05:15:00,737.692,2.06,735.533,2.1582627268093697,2721.4425826272677
2023-03-01 05:30:00,737.342,2.05,735.417,1.9243426350662134,2721.4402434263507
2023-03-01 05:45:00,737.517,2.043,735.242,2.274223114169306,2721.4437422311416
2023-03-01 06:00:00,737.692,2.03,735.242,2.4491633537207385,2721.445491633537
2023-03-01 06:15:00,737.517,2.023,735.417,2.0992828746177596,2721.441992828746
2023-03-01 06:30:00,737.167,2.01,735.242,1.9243426350663269,2721.4402434263507
2023-03-01 06:45:00,736.817,1.997,735.242,1.574462155963348,2721.4367446215592
2023-03-01 07:00:00,736.992,1.99,735.067,1.9243426350662134,2721.4402434263507
2023-03-01 07:15:00,737.167,1.977,735.067,2.0992828746177596,2721.441992828746
2023-03-01 07:30:00,736.817,1.963,734.95,1.8663624413863023,2721.4396636244137
2023-03-01 07:45:00,736.817,1.95,734.95,1.8663624413863023,2721.4396636244137
2023-03-01 08:00:00,736.817,1.943,734.95,1.8663624413863023,2721.4396636244137
2023-03-01 08:15:00,736.992,1.93,735.067,1.9243426350662134,2721.4402434263507
2023-03-01 08:30:00,736.817,1.917,735.358,1.4585017686035258,2721.4355850176858
2023-03-01 08:45:00,736.992,1.91,735.417,1.5744621559632346,2721.4367446215592
2023-03-01 09:00:00,736.992,1.897,735.533,1.458501768603412,2721.4355850176858
2023-03-01 09:15:00,736.992,1.883,735.708,1.2835615290519795,2721.4338356152903
2023-03-01 09:30:00,737.167,1.877,736.0,1.166601483180458,2721.4326660148317
2023-03-01 09:45:00,737.342,1.863,736.117,1.2245816768603692,2721.4332458167682
2023-03-01 10:00:00,737.167,1.85,736.117,1.0496414373089367,2721.4314964143728
2023-03-01 10:15:00,737.167,1.843,736.117,1.0496414373089367,2721.4314964143728
2023-03-01 10:30:00,737.517,1.83,736.117,1.3995219164119157,2721.4349952191637
2023-03-01 10:45:00,736.992,1.823,736.292,0.699760958205844,2721.427997609582
2023-03-01 11:00:00,737.167,1.817,736.292,0.8747011977573904,2721.4297470119773
2023-03-01 11:15:00,737.167,1.81,736.0,1.166601483180458,2721.4326660148317
2023-03-01 11:30:00,737.342,1.803,736.175,1.166601483180458,2721.4326660148317
2023-03-01 11:45:00,737.167,1.797,736.117,1.0496414373089367,2721.4314964143728
2023-03-01 12:00:00,737.342,1.797,736.117,1.2245816768603692,2721.4332458167682
2023-03-01 12:15:00,736.992,1.79,736.0,0.9916612436289118,2721.4309166124362
2023-03-01 12:30:00,736.992,1.79,736.0,0.9916612436289118,2721.4309166124362
2023-03-01 12:45:00,737.342,1.783,736.0,1.3415417227318907,2721.4344154172272
2023-03-01 13:00:00,736.992,1.783,736.0,0.9916612436289118,2721.4309166124362
2023-03-01 13:15:00,737.167,1.79,736.0,1.166601483180458,2721.4326660148317
2023-03-01 13:30:00,736.817,1.79,735.825,0.9916612436289118,2721.4309166124362
2023-03-01 13:45:00,736.642,1.79,735.65,0.9916612436290254,2721.4309166124362
2023-03-01 14:00:00,736.467,1.797,735.358,1.108621289500547,2721.432086212895
2023-03-01 14:15:00,736.292,1.797,735.183,1.108621289500547,2721.432086212895
2023-03-01 14:30:00,736.117,1.803,735.067,1.049641437308823,2721.4314964143728
2023-03-01 14:45:00,735.942,1.81,734.892,1.049641437308823,2721.4314964143728
2023-03-01 15:00:00,735.767,1.817,735.183,0.5838005708461355,2721.4268380057083
2023-03-01 15:15:00,735.767,1.823,734.892,0.8747011977573904,2721.4297470119773
2023-03-01 15:30:00,735.767,1.83,735.067,0.6997609582059579,2721.427997609582
2023-03-01 15:45:00,735.592,1.837,735.067,0.5248207186544115,2721.4262482071863
2023-03-01 16:00:00,735.942,1.85,735.183,0.758740810397568,2721.428587408104
2023-03-01 16:15:00,736.292,1.857,735.067,1.2245816768603692,2721.4332458167682
2023-03-01 16:30:00,736.117,1.87,735.358,0.758740810397568,2721.428587408104
2023-03-01 16:45:00,736.467,1.877,735.358,1.108621289500547,2721.432086212895
2023-03-01 17:00:00,736.292,1.89,735.183,1.108621289500547,2721.432086212895
2023-03-01 17:15:00,736.117,1.897,735.183,0.9336810499490007,2721.4303368104993
2023-03-01 17:30:00,736.117,1.91,735.242,0.8747011977573904,2721.4297470119773
2023-03-01 17:45:00,736.292,1.923,735.242,1.0496414373089367,2721.4314964143728
2023-03-01 18:00:00,736.292,1.93,735.358,0.9336810499491144,2721.4303368104993
2023-03-01 18:15:00,736.467,1.943,735.358,1.108621289500547,2721.432086212895
2023-03-01 18:30:00,736.642,1.957,735.242,1.3995219164119157,2721.4349952191637
2023-03-01 18:45:00,736.467,1.963,735.242,1.2245816768603692,2721.4332458167682
2023-03-01 19:00:00,736.467,1.977,735.242,1.2245816768603692,2721.4332458167682
2023-03-01 19:15:00,736.292,1.983,735.067,1.2245816768603692,2721.4332458167682
2023-03-01 19:30:00,736.292,1.99,735.242,1.0496414373089367,2721.4314964143728
2023-03-01 19:45:00,736.292,2.003,735.242,1.0496414373089367,2721.4314964143728
2023-03-01 20:00:00,736.467,2.01,735.242,1.2245816768603692,2721.4332458167682
2023-03-01 20:15:00,736.467,2.017,735.358,1.108621289500547,2721.432086212895
2023-03-01 20:30:00,736.642,2.023,735.358,1.2835615290520932,2721.4338356152903
2023-03-01 20:45:00,736.467,2.037,735.242,1.2245816768603692,2721.4332458167682
2023-03-01 21:00:00,736.467,2.043,735.242,1.2245816768603692,2721.4332458167682
2023-03-01 21:15:00,736.642,2.05,735.358,1.2835615290520932,2721.4338356152903
2023-03-01 21:30:00,736.467,2.057,735.358,1.108621289500547,2721.432086212895
2023-03-01 21:45:00,736.467,2.06,735.242,1.2245816768603692,2721.4332458167682
2023-03-01 22:00:00,736.642,2.06,735.242,1.3995219164119157,2721.4349952191637
2023-03-01 22:15:00,736.642,2.067,735.242,1.3995219164119157,2721.4349952191637
2023-03-01 22:30:00,736.467,2.073,734.892,1.5744621559632346,2721.4367446215592
2023-03-01 22:45:00,736.117,2.08,734.775,1.3415417227318907,2721.4344154172272
2023-03-01 23:00:00,735.942,2.08,734.425,1.5164819622834371,2721.4361648196227
2023-03-01 23:15:00,735.592,2.087,734.6,0.9916612436289118,2721.4309166124362
2023-03-01 23:30:00,735.417,2.087,734.425,0.9916612436290254,2721.4309166124362
2023-03-01 23:45:00,735.767,2.093,734.308,1.4585017686035258,2721.4355850176858
2023-03-02 00:00:00,735.767,2.093,734.6,1.166601483180458,2721.4326660148317
2023-03-02 00:15:00,735.592,2.1,734.425,1.166601483180458,2721.4326660148317
2023-03-02 00:30:00,735.592,2.1,734.133,1.458501768603412,2721.4355850176858
2023-03-02 00:45:00,735.417,2.107,734.308,1.108621289500547,2721.432086212895
2023-03-02 01:00:00,735.417,2.107,733.958,1.4585017686035258,2721.4355850176858
2023-03-02 01:15:00,735.242,2.107,733.842,1.3995219164118018,2721.4349952191637
2023-03-02 01:30:00,735.242,2.107,733.667,1.5744621559632346,2721.4367446215592
2023-03-02 01:45:00,734.717,2.113,733.375,1.3415417227318907,2721.4344154172272
2023-03-02 02:00:00,734.717,2.107,733.375,1.3415417227318907,2721.4344154172272
2023-03-02 02:15:00,734.367,2.113,733.025,1.3415417227318907,2721.4344154172272
2023-03-02 02:30:00,734.542,2.107,732.733,1.8083822477065048,2721.4390838224767
2023-03-02 02:45:00,734.367,2.107,732.558,1.8083822477063909,2721.4390838224767
2023-03-02 03:00:00,734.192,2.107,732.442,1.7494023955147808,2721.438494023955
2023-03-02 03:15:00,734.017,2.107,732.442,1.574462155963348,2721.4367446215592
2023-03-02 03:30:00,733.958,2.1,732.442,1.515482303771624,2721.4361548230377
2023-03-02 03:45:00,733.783,2.1,732.267,1.515482303771624,2721.4361548230377
2023-03-02 04:00:00,733.608,2.1,732.267,1.3405420642200778,2721.434405420642
2023-03-02 04:15:00,733.608,2.1,732.092,1.515482303771624,2721.4361548230377
2023-03-02 04:30:00,733.433,2.093,731.975,1.4575021100917132,2721.4355750211007
2023-03-02 04:45:00,733.608,2.093,731.975,1.6324423496431457,2721.437324423496
2023-03-02 05:00:00,733.433,2.093,731.975,1.4575021100917132,2721.4355750211007
2023-03-02 05:15:00,733.083,2.087,731.975,1.1076216309887341,2721.4320762163097
2023-03-02 05:30:00,733.258,2.087,731.8,1.4575021100918266,2721.4355750211007
2023-03-02 05:45:00,733.083,2.087,731.8,1.2825618705402804,2721.433825618705
2023-03-02 06:00:00,733.258,2.08,731.8,1.4575021100918266,2721.4355750211007
2023-03-02 06:15:00,733.258,2.08,731.975,1.2825618705402804,2721.433825618705
2023-03-02 06:30:00,733.258,2.073,731.8,1.4575021100918266,2721.4355750211007
2023-03-02 06:45:00,733.258,2.073,731.975,1.2825618705402804,2721.433825618705
2023-03-02 07:00:00,733.083,2.067,731.975,1.1076216309887341,2721.4320762163097
2023-03-02 07:15:00,733.083,2.067,731.975,1.1076216309887341,2721.4320762163097
2023-03-02 07:30:00,733.083,2.06,731.8,1.2825618705402804,2721.433825618705
2023-03-02 07:45:00,733.083,2.06,731.975,1.1076216309887341,2721.4320762163097
