Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
02,2023,07,13,17,38,06,0.457,0.01,-0.036,45.642,45.525,47.6,137.282,150.515,16558.66,14.408
02,2023,07,13,17,38,07,0.464,0.021,-0.266,45.729,46.549,47.665,151.975,150.103,16531.62,14.408
02,2023,07,13,17,38,07,0.574,-0.026,0.046,45.292,45.263,47.426,160.019,141.963,16523.81,14.408
02,2023,07,13,17,38,08,0.456,-0.036,0.043,46.211,46.593,46.23,209.016,68.351,16544.46,14.408
02,2023,07,13,17,38,08,0.541,-0.032,-0.193,45.904,46.157,47.426,188.737,156.391,16538.34,14.408
02,2023,07,13,17,38,09,0.455,-0.024,0.253,46.079,46.157,47.491,225.469,124.084,16529.54,14.408
02,2023,07,13,17,38,09,0.339,-0.017,0.021,46.998,44.718,46.709,175.858,88.947,16513.44,14.408
02,2023,07,13,17,38,10,0.472,-0.003,0.072,47.195,46.048,47.404,199.746,68.024,16513.95,14.408
02,2023,07,13,17,38,10,0.406,-0.069,-0.284,47.02,47.073,47.448,244.139,28.013,16532.53,14.408
03,2023,07,13,17,43,05,0.389,-0.047,0.115,46.976,46.244,48.447,-134.303,-67.422,16545.62,14.299
03,2023,07,13,17,43,06,0.43,-0.098,-0.344,47.523,46.201,48.056,-111.1,-35.457,16552.59,14.299
03,2023,07,13,17,43,06,0.361,0.025,0.257,45.795,45.481,48.078,-157.273,-12.02,16558.91,14.299
03,2023,07,13,17,43,07,0.425,-0.094,-0.122,46.583,46.092,50.077,-128.866,-51.473,16543.7,14.299
03,2023,07,13,17,43,07,0.492,-0.04,0.019,46.867,46.549,46.774,-141.548,-70.808,16556.25,14.299
03,2023,07,13,17,43,08,0.478,-0.073,-0.068,47.13,45.721,47.208,-164.342,-51.377,16536.21,14.299
03,2023,07,13,17,43,08,0.289,-0.085,-0.207,46.189,46.44,49.078,-129.267,-83.206,16565.43,14.299
03,2023,07,13,17,43,09,0.541,-0.024,-0.109,46.32,47.007,47.274,-97.294,-124.477,16548.5,14.299
03,2023,07,13,17,43,09,0.369,-0.012,0.016,47.633,45.634,47.534,-115.174,-110.699,16547.96,14.299
03,2023,07,13,17,43,10,0.394,-0.044,-0.045,47.348,47.029,48.795,-164.608,-83.264,16545.49,14.299
03,2023,07,13,17,43,10,0.398,-0.012,0.167,47.655,46.658,49.708,-118.675,-115.369,16557.05,14.299
03,2023,07,13,17,43,11,0.437,-0.006,0.03,45.401,47.225,48.208,-122.195,-79.622,16570.79,14.299
03,2023,07,13,17,43,11,0.141,-0.053,0.295,48.289,46.506,47.404,-147.166,-109.8,16563.78,14.299
03,2023,07,13,17,43,12,0.338,-0.048,-0.018,47.13,46.549,49.099,-141.424,-62.008,16549.03,14.299
03,2023,07,13,17,43,12,0.431,-0.006,0.049,46.823,46.506,48.1,-134.148,-81.907,16524.46,14.299
03,2023,07,13,17,43,13,0.427,-0.049,0.059,47.392,47.051,47.252,-134.613,-143.97,16537.67,14.299
03,2023,07,13,17,43,13,0.417,-0.048,0.022,45.642,45.699,48.513,-172.376,-59.343,16535.51,14.299
03,2023,07,13,17,43,14,0.356,0.014,0.075,46.648,47.225,48.491,-146.891,-65.404,16559.68,14.299
03,2023,07,13,17,43,14,0.438,-0.059,-0.123,45.62,46.702,48.034,-132.802,-97.519,16556.68,14.299
03,2023,07,13,17,43,15,0.473,-0.005,-0.167,46.692,47.051,48.643,-130.898,-103.037,16542.54,14.299
03,2023,07,13,17,43,15,0.304,-0.065,-0.093,45.707,48.054,47.534,-145.208,-79.612,16561.65,14.299
03,2023,07,13,17,43,16,0.52,-0.074,-0.055,49.186,46.985,48.599,-148.422,-26.331,16555.62,14.299
03,2023,07,13,17,43,16,0.672,0.02,0.154,46.998,46.462,49.034,-148.253,12.821,16558.7,14.299
03,2023,07,13,17,43,17,0.364,-0.008,0.007,46.954,46.506,48.013,-50.777,-24.906,16569.11,14.299
03,2023,07,13,17,43,17,0.367,-0.056,-0.012,47.326,45.721,46.143,-153.354,-112.357,16526.77,14.299
03,2023,07,13,17,43,18,0.31,-0.048,0.16,46.407,48.141,49.338,-71.543,-5.77,16525.98,14.299
03,2023,07,13,17,43,18,0.564,0.031,0.099,46.232,44.98,48.165,-140.495,83.58,16533.02,14.299
03,2023,07,13,17,43,19,0.384,-0.086,-0.05,45.795,48.032,46.165,-133.677,21.283,16530.3,14.299
03,2023,07,13,17,43,19,0.296,-0.07,0.027,47.895,45.503,47.73,-153.243,48.224,16543.98,14.299
03,2023,07,13,17,43,20,0.495,-0.02,0.017,45.751,44.914,46.622,-165.697,60.82,16550.8,14.299
03,2023,07,13,17,43,20,0.505,0.02,0.174,48.902,47.422,50.469,-131.891,44.515,16540.7,14.299
03,2023,07,13,17,43,21,0.34,-0.027,-0.057,47.151,44.958,48.034,-170.82,74.915,16538.13,14.299
03,2023,07,13,17,43,21,0.494,-0.049,-0.124,46.386,45.35,49.143,-128.602,65.32,16542.44,14.299
03,2023,07,13,17,43,22,0.444,-0.023,0.172,47.195,47.269,47.534,-116.006,23.1,16541.14,14.299
03,2023,07,13,17,43,22,0.185,-0.161,-0.173,46.079,46.528,50.556,-142.282,78.235,16531.28,14.299
03,2023,07,13,17,43,23,0.52,0.033,0.129,47.83,46.746,46.122,-142.664,57.211,16556.43,14.299
03,2023,07,13,17,43,23,0.306,-0.024,-0.161,46.276,44.435,47.491,-137.168,58.785,16542.25,14.299
03,2023,07,13,17,43,24,0.421,-0.031,0.086,46.32,44.173,47.578,-126.692,26.755,16544.54,14.299
03,2023,07,13,17,43,24,0.575,-0.086,-0.158,47.305,45.241,46.73,-246.075,-54.574,16530.02,14.299
03,2023,07,13,17,43,25,0.382,-0.005,-0.153,46.189,44.805,47.6,-128.816,34.315,16579.98,14.299
03,2023,07,13,17,43,25,0.556,-0.134,-0.22,48.53,48.185,47.73,-144.507,76.563,16538.93,14.299
03,2023,07,13,17,43,26,0.287,-0.029,-0.02,50.762,54.704,55.229,-128.223,69.405,16542.21,14.299
03,2023,07,13,17,43,26,0.472,-0.035,0.121,47.348,47.552,48.404,-135.753,30.576,16562.17,14.299
03,2023,07,13,17,43,27,0.458,-0.029,-0.042,46.736,47.378,49.469,-112.678,-19.581,16541.71,14.299
03,2023,07,13,17,43,27,0.251,-0.015,0.209,47.72,46.593,46.6,-89.92,-64.009,16553.17,14.299
03,2023,07,13,17,43,28,0.525,-0.031,-0.093,44.745,45.983,47.86,-110.948,-17.746,16547.04,14.299
03,2023,07,13,17,43,28,0.393,-0.044,-0.052,47.151,45.699,48.86,-82.505,-25.048,16543.88,14.299
03,2023,07,13,17,43,29,0.395,-0.055,-0.051,46.342,47.029,47.1,-91.555,-40.913,16551.09,14.299
03,2023,07,13,17,43,29,0.414,-0.089,-0.05,44.504,45.067,46.404,-78.077,-67.773,16541.43,14.299
03,2023,07,13,17,43,30,0.319,-0.072,-0.332,46.648,45.59,52.121,-80.46,-0.325,16531.15,14.299
03,2023,07,13,17,43,30,0.381,-0.055,-0.304,48.902,49.907,52.077,-107.421,-30.252,16543.67,14.299
03,2023,07,13,17,43,31,0.5,0.009,0.122,49.602,47.334,51.273,-85.689,15.679,16529.11,14.299
03,2023,07,13,17,43,31,0.23,0.004,-0.14,53.978,54.159,53.99,-84.399,-17.753,16557.99,14.299
03,2023,07,13,17,43,32,0.346,0.013,0.153,46.933,45.786,46.969,-103.924,-15.896,16555.98,14.299
03,2023,07,13,17,43,32,0.462,-0.101,-0.059,45.642,46.288,48.034,-95.425,-74.515,16563.91,14.299
03,2023,07,13,17,43,33,0.265,-0.01,-0.197,46.67,45.939,48.599,-114.674,-49.725,16547.39,14.299
03,2023,07,13,17,43,33,0.427,-0.033,0.309,45.073,45.939,48.013,-76.403,-27.626,16553.75,14.299
03,2023,07,13,17,43,34,0.52,-0.002,0.037,46.867,46.157,47.404,-98.268,26.629,16546.62,14.299
03,2023,07,13,17,43,34,0.463,-0.033,0.047,46.758,46.266,47.708,-94.922,1.812,16554.08,14.299
03,2023,07,13,17,43,35,0.403,-0.049,0.051,47.042,45.328,47.448,-80.442,10.385,16534.57,14.299
03,2023,07,13,17,43,35,0.471,-0.073,-0.248,44.46,47.116,49.034,-87.918,3.685,16564.8,14.299
03,2023,07,13,17,43,36,0.34,-0.014,-0.005,46.429,45.089,49.295,-64.471,-5.763,16529.61,14.299
03,2023,07,13,17,43,36,0.367,-0.084,-0.266,45.642,45.961,48.273,-117.594,51.507,16537.21,14.299
03,2023,07,13,17,43,37,0.583,-0.024,-0.099,47.217,46.092,48.447,-117.156,97.505,16518.87,14.299
03,2023,07,13,17,43,37,0.38,-0.054,0.062,47.742,45.307,46.948,-123.736,90.972,16548.57,14.299
03,2023,07,13,17,43,38,0.43,-0.019,0.053,45.029,46.288,49.099,-105.103,53.177,16533.77,14.299
03,2023,07,13,17,43,38,0.215,-0.101,-0.036,48.005,46.855,48.23,-85.876,57.027,16565.94,14.299
03,2023,07,13,17,43,39,0.43,-0.133,-0.484,45.62,45.459,48.469,-36.075,-25.53,16524.83,14.299
03,2023,07,13,17,43,39,0.527,0.001,-0.077,48.333,44.282,48.621,-41.708,-5.486,16561.86,14.299
03,2023,07,13,17,43,40,0.338,-0.034,0.098,46.386,45.219,47.643,-80.074,83.289,16535.45,14.299
03,2023,07,13,17,43,40,0.221,-0.03,0.227,48.946,49.362,50.708,-80.179,74.467,16540.89,14.299
03,2023,07,13,17,43,41,0.333,-0.069,0.226,45.051,45.655,47.708,-98.412,17.851,16555.62,14.299
03,2023,07,13,17,43,41,0.446,-0.162,-0.4,44.766,45.874,46.861,-13.032,86.824,16519.42,14.299
03,2023,07,13,17,43,42,0.416,-0.039,0.202,47.677,44.914,47.687,-28.419,106.153,16537.5,14.299
03,2023,07,13,17,43,42,0.614,-0.062,0.101,45.576,44.98,46.578,-14.244,93.614,16536.04,14.299
03,2023,07,13,17,43,43,0.26,-0.034,-0.154,45.685,43.432,47.687,-30.492,83.251,16553.77,14.299
03,2023,07,13,17,43,43,0.483,-0.053,0.013,47.305,46.637,47.578,-21.67,70.762,16554.02,14.299
03,2023,07,13,17,43,44,0.164,0.01,-0.289,52.906,56.339,55.663,-14.432,47.33,16531.27,14.299
03,2023,07,13,17,43,44,0.354,-0.033,0.109,45.751,43.562,47.817,-25.051,59.85,16532.78,14.299
03,2023,07,13,17,43,45,0.511,-0.079,-0.21,46.014,45.481,46.752,-38.098,26.624,16572.17,14.299
04,2023,07,13,17,47,01,0.34,-0.165,-0.046,47.983,48.119,37.319,167.224,-173.736,16560.87,14.263
04,2023,07,13,17,47,01,0.478,-0.151,-0.266,49.099,46.179,35.667,124.204,-219.093,16555.1,14.263
04,2023,07,13,17,47,02,0.454,-0.145,-0.429,47.348,48.25,23.061,180.559,-161.848,16550.2,14.263
04,2023,07,13,17,47,02,0.461,-0.267,-0.449,48.136,48.01,32.429,167.42,-232.215,16547.73,14.263
04,2023,07,13,17,47,03,0.389,-0.133,-0.515,46.604,48.054,11.411,147.188,-184.468,16518.11,14.263
04,2023,07,13,17,47,03,0.422,-0.227,-0.92,49.099,48.076,15.149,115.364,-92.754,16545.43,14.263
04,2023,07,13,17,47,04,0.183,-0.242,-0.23,47.852,47.901,30.429,133.296,-46.548,16537.06,14.263
04,2023,07,13,17,47,04,0.086,0.046,0.237,46.495,46.135,9.194,300.734,-389.42,16573.52,14.263
04,2023,07,13,17,47,05,0.102,0.04,0.252,46.276,46.615,8.977,284.256,50.204,16532.69,14.263
04,2023,07,13,17,47,05,0.275,-0.144,-0.176,47.589,44.849,9.129,180.296,459.329,16576.11,14.263
04,2023,07,13,17,47,06,0.278,-0.176,-0.655,48.048,48.73,4.89,266.006,565.683,16543.71,14.263
04,2023,07,13,17,47,06,0.372,-0.156,-1.21,49.121,47.531,1.391,360.957,617.672,16518.5,14.263
04,2023,07,13,17,47,07,0.364,-0.096,-0.201,47.677,46.375,0.5,255.706,374.994,16517.16,14.263
04,2023,07,13,17,47,07,0.409,0.015,0.124,46.67,46.462,1.282,342.887,-29.937,16547.12,14.263
04,2023,07,13,17,47,08,0.054,0.026,0.007,45.86,45.089,4.499,351.486,-254.185,16532.39,14.263
04,2023,07,13,17,47,08,0.08,0.019,0.175,45.685,46.876,11.672,320.136,-341.465,16577.93,14.263
04,2023,07,13,17,47,09,0.208,0.06,0.989,48.661,46.331,16.345,388.048,-321.708,16522.42,14.263
04,2023,07,13,17,47,09,0.462,-0.16,-0.615,47.326,45.59,19.127,302.007,-303.959,16497.26,14.263
04,2023,07,13,17,47,10,0.351,-0.121,-0.239,45.27,45.634,31.211,111.805,-143.834,16554.03,14.263
04,2023,07,13,17,47,10,0.255,-0.179,-0.672,45.16,45.154,34.276,112.418,-322.986,16559.45,14.263
04,2023,07,13,17,47,11,0.357,-0.093,-0.372,47.108,44.98,45.578,128.694,-329.825,16530.91,14.263
04,2023,07,13,17,47,11,-0.311,-0.08,-0.311,45.292,46.375,24.756,160.489,-292.739,16567.6,14.263
04,2023,07,13,17,47,12,0.378,-0.109,-0.428,47.72,47.029,3.76,121.392,-198.596,16529.21,14.263
04,2023,07,13,17,47,12,0.23,-0.216,0.049,46.911,45.83,15.475,137.584,-136.126,16541.41,14.263
04,2023,07,13,17,47,13,0.061,-0.028,0.228,45.992,45.917,25.756,96.149,-105.513,16540.58,14.263
04,2023,07,13,17,47,13,0.047,0.005,0.019,48.114,46.266,27.017,91.263,-111.828,16545.41,14.263
04,2023,07,13,17,47,14,0.372,-0.137,-0.424,48.946,49.427,28.712,97.406,-146.979,16552.31,14.263
04,2023,07,13,17,47,15,0.142,-0.152,-0.439,47.764,44.762,27.712,60.253,-226.86,16546.5,14.263
04,2023,07,13,17,47,15,0.157,-0.055,-0.215,46.867,47.029,23.865,96.425,-298.767,16570.18,14.263
04,2023,07,13,17,47,15,0.264,-0.155,-0.594,45.795,47.203,33.102,61.378,-335.777,16538.26,14.263
04,2023,07,13,17,47,16,0.297,-0.179,-0.364,48.42,47.203,36.689,133.944,-241.838,16531.48,14.263
04,2023,07,13,17,47,17,0.38,-0.127,-0.466,48.377,45.939,11.259,164.699,-171.582,16532.54,14.263
04,2023,07,13,17,47,17,0.404,-0.178,-0.667,47.13,46.266,18.975,118.301,-158.464,16538.28,14.263
04,2023,07,13,17,47,18,0.122,0.033,0.116,46.254,45.634,11.15,119.284,-218.93,16566.24,14.263
04,2023,07,13,17,47,18,0.257,-0.089,-0.34,46.976,45.786,25.039,107.102,-161.625,16536.6,14.263
04,2023,07,13,17,47,19,0.271,-0.201,-0.77,45.313,47.509,12.193,135.864,-142.418,16549.47,14.263
04,2023,07,13,17,47,19,0.396,-0.266,-1.042,47.108,47.552,21.061,118.924,-60.991,16527.48,14.263
04,2023,07,13,17,47,20,0.124,-0.12,-0.487,47.392,45.59,29.777,118.897,-52.913,16533.78,14.263
04,2023,07,13,17,47,20,0.261,-0.037,-0.133,46.583,46.113,9.498,70.463,-92.403,16554.54,14.263
04,2023,07,13,17,47,21,0.217,-0.106,-0.406,48.07,48.795,21.735,30.366,-133.931,16543.42,14.263
04,2023,07,13,17,47,21,0.471,-0.246,-0.968,47.545,49.624,21.518,108.497,-187.152,16543.33,14.263
04,2023,07,13,17,47,22,0.346,-0.188,-0.411,48.311,46.811,31.103,150.167,-140.774,16559.21,14.263
04,2023,07,13,17,47,22,0.374,-0.121,-0.476,48.245,48.752,2.999,155.558,-69.043,16539.18,14.263
04,2023,07,13,17,47,23,0.426,-0.219,-0.812,47.961,46.789,5.89,187.094,-129.845,16553.07,14.263
04,2023,07,13,17,47,23,0.424,-0.175,-0.67,47.983,46.746,6.521,185.361,-194.068,16534.64,14.263
04,2023,07,13,17,47,24,0.541,-0.206,-0.799,48.267,47.967,23.104,201.449,-125.04,16559.57,14.263
04,2023,07,13,17,47,24,-0.136,0.046,0.16,47.523,48.403,17.475,217.493,-149.319,16544.04,14.263
04,2023,07,13,17,47,25,0.48,-0.222,-0.824,46.911,48.686,18.475,174.095,-213.248,16531.56,14.263
04,2023,07,13,17,47,25,0.303,-0.226,-0.878,47.48,47.465,16.997,191.945,-133.148,16546.76,14.263
04,2023,07,13,17,47,26,0.272,-0.059,-0.252,48.224,46.789,8.02,214.218,-173.36,16539.5,14.263
04,2023,07,13,17,47,26,0.309,-0.141,-0.375,49.689,48.097,30.777,179.753,-51.687,16529.62,14.263
04,2023,07,13,17,47,27,0.659,-0.279,-1.052,49.252,48.032,15.975,204.716,-109.039,16561.01,14.263
04,2023,07,13,17,47,27,0.361,-0.206,-0.304,48.836,47.77,36.971,184.192,-83.492,16547.67,14.263
04,2023,07,13,17,47,28,0.367,-0.186,-0.666,48.005,48.01,12.302,229.374,-37.486,16534.78,14.263
04,2023,07,13,17,47,28,0.36,-0.146,-0.477,46.67,46.593,12.28,210.55,29.787,16532.15,14.263
04,2023,07,13,17,47,29,0.232,-0.095,-0.365,50.061,47.4,10.759,129.1,67.066,16535.61,14.263
04,2023,07,13,17,47,29,0.205,-0.15,0.214,49.011,47.422,26.06,141.293,-24.053,16548.06,14.263
04,2023,07,13,17,47,30,0.406,-0.177,-0.692,48.092,48.403,33.689,123.787,6.515,16553.9,14.263
04,2023,07,13,17,47,30,0.194,-0.165,-0.548,48.727,49.384,13.563,150.468,-110.535,16546.04,14.263
04,2023,07,13,17,47,31,0.39,-0.155,-0.589,48.048,47.574,23.278,129.697,-134.603,16531.71,14.263
04,2023,07,13,17,47,31,0.323,-0.133,-0.449,47.852,47.661,16.236,126.719,-96.21,16529.6,14.263
04,2023,07,13,17,47,32,0.419,-0.181,-0.675,47.13,47.945,17.41,82.208,-9.387,16544.04,14.263
04,2023,07,13,17,47,32,0.306,-0.124,-0.201,48.617,47.836,19.409,49.981,-52.418,16544.23,14.263
04,2023,07,13,17,47,33,0.355,-0.229,-0.064,48.53,46.092,35.537,37.453,11.722,16549.7,14.263
04,2023,07,13,17,47,33,0.41,-0.078,0.141,48.705,47.443,21.105,64.522,3.681,16558.09,14.263
04,2023,07,13,17,47,34,0.317,-0.124,-0.451,49.011,47.574,21.366,25.016,24.251,16522.21,14.263
04,2023,07,13,17,47,34,0.216,-0.184,0.067,48.814,48.381,30.19,11.951,0.478,16535.16,14.263
04,2023,07,13,17,47,35,0.346,-0.131,-0.468,48.267,49.558,14.649,34.348,19.679,16544.77,14.263
04,2023,07,13,17,47,35,0.483,-0.144,-0.51,48.814,47.836,11.194,51.828,-6.03,16543.67,14.263
04,2023,07,13,17,47,36,0.279,-0.187,-0.716,49.252,47.378,6.89,14.951,11.957,16559.05,14.263
04,2023,07,13,17,47,36,0.455,-0.151,-0.354,48.771,48.468,31.82,49.205,118.874,16550.1,14.263
04,2023,07,13,17,47,37,0.262,-0.168,-0.07,48.289,48.948,24.626,49.855,198.61,16528.32,14.263
04,2023,07,13,17,47,37,0.375,-0.177,-0.342,47.83,48.185,28.342,70.765,212.861,16525.17,14.263
04,2023,07,13,17,47,38,0.291,-0.158,-0.276,47.086,48.664,26.495,40.33,235.595,16538.96,14.263
04,2023,07,13,17,47,38,0.328,-0.175,-0.986,49.142,47.836,12.476,12.788,210.376,16558.17,14.263
04,2023,07,13,17,47,39,0.337,-0.178,-0.678,48.967,48.642,9.889,29.673,278.492,16509.51,14.263
04,2023,07,13,17,47,39,0.324,-0.216,0.021,47.961,49.231,16.584,29.592,305.947,16529.97,14.263
04,2023,07,13,17,47,40,0.368,-0.201,-0.798,48.136,48.141,26.582,-21.603,290.115,16521.61,14.263
04,2023,07,13,17,47,40,0.164,-0.167,-0.18,49.186,48.468,28.668,-47.468,276.067,16539.11,14.263
04,2023,07,13,17,47,41,0.522,-0.168,0.233,49.536,47.4,27.125,-81.151,263.462,16540.5,14.263
