Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
01,2023,07,13,18,49,22,0.175,-0.004,0.113,51.549,50.648,50.947,-142.407,-195.826,16510.31,13.099
01,2023,07,13,18,49,22,0.016,0.015,0.253,50.04,49.362,51.534,-163.602,-208.14,16540.64,13.099
01,2023,07,13,18,49,23,0.447,-0.062,-0.311,50.368,50.954,51.338,-188.625,-161.988,16509.4,13.099
01,2023,07,13,18,49,23,0.12,-0.025,0.121,51.352,49.166,52.338,-168.186,-200.314,16524.49,13.096
01,2023,07,13,18,49,24,0.671,-0.104,0.215,51.637,51.717,52.186,-163.668,-249.915,16526.76,13.099
01,2023,07,13,18,49,24,0.334,0.173,0.257,51.09,49.776,51.555,-236.75,-176.079,16513.85,13.099
01,2023,07,13,18,49,25,0.106,-0.01,-0.05,50.674,49.754,51.012,-211.299,-174.433,16528.51,13.096
01,2023,07,13,18,49,25,0.156,-0.104,0.035,50.433,49.972,51.251,-188.468,-171.825,16490.32,13.099
01,2023,07,13,18,49,26,0.071,-0.04,0.105,51.768,48.337,51.316,-195.378,-179.256,16533.54,13.099
01,2023,07,13,18,49,26,0.225,0.002,0.197,50.805,53.243,52.186,-254.069,-110.314,16519.25,13.099
01,2023,07,13,18,49,27,0.113,-0.054,-0.123,53.606,51.433,52.294,-253.05,-190.137,16534.65,13.099
01,2023,07,13,18,49,27,0.167,-0.013,0.069,51.877,51.193,51.99,-177.628,-124.794,16545.86,13.092
01,2023,07,13,18,49,28,0.196,-0.016,0.036,50.762,49.733,51.012,-186.812,-122,16508.92,13.096
01,2023,07,13,18,49,28,0.23,0.04,-0.041,53.387,50.91,52.729,-184.405,-257.925,16517.03,13.096
02,2023,07,13,18,51,06,0.269,-0.081,-0.159,47.655,46.07,49.795,-52.198,-354.14,16542.95,13.063
02,2023,07,13,18,51,07,0.465,-0.056,0.159,48.749,44.26,49.252,-33.048,-351.346,16532.63,13.063
02,2023,07,13,18,51,07,0.395,-0.18,0.062,46.889,46.026,50.012,-10.988,-437.993,16522.74,13.063
02,2023,07,13,18,51,08,0.327,-0.106,0.136,47.086,46.528,50.034,-16.72,-348.586,16503.96,13.063
02,2023,07,13,18,51,08,0.384,-0.131,0.017,46.736,44.783,47.991,-64.764,-308.044,16526.95,13.063
02,2023,07,13,18,51,09,0.299,-0.083,0.148,49.865,48.076,47.621,-46.907,-203.807,16553.05,13.063
02,2023,07,13,18,51,09,0.224,-0.091,0.216,46.407,47.749,50.099,-31.934,-135.326,16533.17,13.063
02,2023,07,13,18,51,10,0.297,-0.214,0.019,45.292,42.668,48.686,25.92,-116.604,16519.16,13.063
02,2023,07,13,18,51,10,0.48,-0.134,-0.144,47.742,46.746,49.208,-6.346,-117.741,16542.83,13.063
02,2023,07,13,18,51,11,0.187,-0.033,0.071,48.595,45.677,47.926,59.707,-113.777,16503.49,13.063
02,2023,07,13,18,51,11,0.221,-0.118,-0.127,45.423,47.683,48.882,9.79,-108.324,16534.88,13.063
02,2023,07,13,18,51,12,0.384,-0.148,0.258,50.04,46.004,49.121,8.62,-76.616,16510.47,13.063
02,2023,07,13,18,51,12,0.188,-0.066,-0.117,45.992,47.182,50.208,-17.066,-155.252,16480.77,13.063
02,2023,07,13,18,51,13,0.151,-0.037,0.037,48.508,47.879,49.056,-8.225,-193.065,16532.54,13.063
02,2023,07,13,18,51,13,0.241,-0.104,0.139,47.305,46.288,48.947,-15.957,-178.843,16514.67,13.063
02,2023,07,13,18,51,14,0.505,-0.146,-0.098,48.705,47.378,50.556,32.098,-155.014,16521.3,13.063
02,2023,07,13,18,51,14,0.334,-0.137,0.033,43.038,46.288,48.621,-27.354,-193.045,16525.93,13.063
02,2023,07,13,18,51,15,0.267,-0.114,0.005,47.195,46.789,50.382,9.217,-180.1,16553.37,13.063
02,2023,07,13,18,51,15,0.229,-0.096,0.125,48.245,47.858,51.36,-24.253,-155.928,16552.71,13.063
02,2023,07,13,18,51,16,0.286,-0.077,-0.217,47.239,46.113,46.904,25.655,-159.761,16522.89,13.063
02,2023,07,13,18,51,16,0.381,-0.097,0.01,46.254,45.067,49.338,1.478,-193.233,16523.04,13.063
02,2023,07,13,18,51,17,0.318,-0.137,-0.06,49.121,45.307,50.708,1.634,-190.192,16510.21,13.063
02,2023,07,13,18,51,17,0.333,-0.098,-0.039,44.57,46.724,47.752,-72.453,-206.954,16546.42,13.063
02,2023,07,13,18,51,18,0.426,-0.127,-0.148,48.027,45.067,51.686,-20.893,-207.635,16513.38,13.063
02,2023,07,13,18,51,18,0.326,-0.103,-0.233,47.873,42.647,48.078,-6.838,-233.07,16533.05,13.063
02,2023,07,13,18,51,19,0.161,-0.09,-0.014,48.53,44.086,48.1,28.469,-196.356,16540.97,13.063
02,2023,07,13,18,51,19,0.161,-0.163,0.063,45.204,44.609,48.469,44.22,-233.176,16546.4,13.063
02,2023,07,13,18,51,20,0.551,-0.162,-0.349,45.904,44.086,48.795,4.729,-177.212,16526.08,13.063
02,2023,07,13,18,51,20,0.334,-0.048,0.045,47.72,44.936,46.991,37.692,-244.263,16552.87,13.063
02,2023,07,13,18,51,21,0.358,-0.115,-0.063,49.711,46.266,50.403,39.366,-292.643,16523.08,13.063
02,2023,07,13,18,51,21,0.407,-0.131,0.054,45.401,43.977,49.643,24.484,-317.77,16555.24,13.063
02,2023,07,13,18,51,22,0.428,-0.117,0.041,46.911,44.478,50.338,-8.71,-284.257,16533.66,13.063
02,2023,07,13,18,51,22,0.425,-0.12,-0.113,49.011,42.167,48.513,52.632,-195.059,16526.82,13.063
02,2023,07,13,18,51,23,0.446,-0.168,0.009,47.195,47.814,50.686,66.821,-264.106,16513.43,13.063
02,2023,07,13,18,51,23,0.348,-0.05,-0.143,49.493,44.413,50.251,39.649,-272.043,16506.83,13.063
02,2023,07,13,18,51,24,0.286,-0.129,0.007,49.055,46.092,51.382,73.09,-255.942,16529.39,13.063
02,2023,07,13,18,51,24,0.352,-0.075,-0.113,47.545,42.974,49.838,52.68,-248.231,16497.07,13.063
02,2023,07,13,18,51,25,0.304,-0.078,-0.008,47.108,46.07,50.23,38.097,-220.582,16526.98,13.063
02,2023,07,13,18,51,25,0.726,-0.035,-0.17,50.04,44.369,50.056,41.528,-203.159,16514,13.063
02,2023,07,13,18,51,26,0.35,-0.106,-0.1,47.677,44.718,49.273,22.073,-238.177,16520.62,13.063
02,2023,07,13,18,51,26,0.456,-0.066,0.089,45.795,47.051,47.708,74.824,-214.255,16536.9,13.063
02,2023,07,13,18,51,27,0.434,-0.22,-0.333,47.677,46.113,49.925,51.03,-175.734,16536.16,13.063
02,2023,07,13,18,51,27,0.311,-0.072,0.002,46.539,45.263,49.165,79.66,-230.417,16525.95,13.063
02,2023,07,13,18,51,28,0.647,-0.132,-0.293,48.42,45.416,48.817,35.24,-185.547,16512.11,13.063
02,2023,07,13,18,51,28,0.387,-0.065,0.005,49.799,46.615,50.208,72.012,-190.537,16512.57,13.063
02,2023,07,13,18,51,29,0.403,-0.142,-0.171,50.061,48.163,52.294,75.05,-227.39,16509.86,13.063
02,2023,07,13,18,51,29,0.333,-0.048,0.319,43.979,45.699,48.273,47.616,-202.835,16542.86,13.063
02,2023,07,13,18,51,30,0.275,-0.036,0.109,53.103,48.533,49.338,73.784,-181.085,16501.27,13.063
02,2023,07,13,18,51,30,0.193,-0.106,-0.118,47.501,48.185,49.969,78.391,-158.355,16529.84,13.063
02,2023,07,13,18,51,31,0.377,-0.122,-0.245,45.335,44.522,48.078,59.108,-183.913,16525.15,13.063
02,2023,07,13,18,51,31,0.321,-0.097,0.017,46.211,46.767,49.817,14.813,-82.85,16526.62,13.063
02,2023,07,13,18,51,32,0.32,-0.108,-0.187,46.276,43.911,49.317,70.148,-240.124,16513.16,13.063
02,2023,07,13,18,51,32,0.481,-0.145,-0.375,49.471,45.765,51.36,25.136,-254.133,16525.65,13.063
02,2023,07,13,18,51,33,0.038,-0.038,0.197,49.164,44.26,48.882,12.652,-191.652,16526.34,13.063
02,2023,07,13,18,51,33,0.268,-0.129,-0.093,44.832,44.74,49.252,64.139,-343.552,16427.97,13.063
02,2023,07,13,18,51,34,0.329,-0.062,-0.066,47.48,44.195,49.751,18.633,-260.42,16532.06,13.063
02,2023,07,13,18,51,34,0.344,-0.061,-0.082,47.677,45.655,48.339,-26.163,-269.846,16526.89,13.063
02,2023,07,13,18,51,35,0.563,-0.133,-0.09,49.339,42.996,51.142,-24.431,-287.71,16506.33,13.059
02,2023,07,13,18,51,35,0.563,-0.073,0.18,44.745,43.105,47.382,4.508,-222.028,16525.03,13.063
02,2023,07,13,18,51,36,0.129,-0.044,0.158,48.07,46.942,50.295,23.605,-244.545,16523.92,13.063
02,2023,07,13,18,51,37,0.165,-0.103,0.011,49.58,46.549,49.643,47.108,-324.583,16531.56,13.063
02,2023,07,13,18,51,37,0.29,-0.216,0.25,49.186,47.007,49.317,37.741,-303.874,16520,13.063
02,2023,07,13,18,51,37,0.366,-0.077,-0.224,48.486,44.129,48.904,47.416,-279.866,16524.61,13.063
02,2023,07,13,18,51,38,0.287,-0.112,-0.178,48.639,44.478,48.36,64.615,-358.37,16524.17,13.063
02,2023,07,13,18,51,38,0.429,-0.131,-0.35,49.952,45.176,48.208,85.85,-302.641,16510.91,13.063
02,2023,07,13,18,51,39,-0.18,-0.077,0.174,47.72,44.674,49.664,28.071,-287.647,16534.1,13.063
02,2023,07,13,18,51,39,0.419,-0.21,-0.193,44.898,47.683,50.121,71.395,-263.873,16534.27,13.063
02,2023,07,13,18,51,40,0.414,-0.186,0.012,48.158,46.702,48.382,60.162,-270.215,16534.23,13.059
02,2023,07,13,18,51,40,0.409,-0.087,-0.004,45.467,45.568,50.034,68.469,-231.978,16524.25,13.063
02,2023,07,13,18,51,41,0.498,-0.192,-0.004,47.742,44.02,49.817,59.246,-180.852,16513.91,13.063
02,2023,07,13,18,51,41,0.48,-0.173,-0.114,50.74,46.397,49.904,30.178,-162.688,16546.98,13.063
02,2023,07,13,18,51,42,0.446,-0.142,-0.1,46.407,43.737,49.751,92.546,-240.241,16513.41,13.059
02,2023,07,13,18,51,43,0.449,-0.247,-0.28,50.193,48.359,51.142,104.028,-203.601,16505.08,13.063
02,2023,07,13,18,51,43,0.63,-0.15,-0.448,46.014,45.83,48.186,55.513,-218.856,16544.75,13.059
