Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
00,2023,07,13,19,04,24,0.11,-0.045,-0.05,48.289,48.73,52.577,261.205,-396.187,16526.77,12.781
00,2023,07,13,19,04,25,0.245,-0.128,-0.025,48.661,48.272,48.23,242.392,-349.85,16513.19,12.778
00,2023,07,13,19,04,25,0.246,-0.039,0.008,47.348,48.272,50.664,240.515,-352.744,16537.21,12.778
00,2023,07,13,19,04,26,0.157,0.001,0.341,48.946,47.683,49.708,183.207,-285.172,16542.15,12.778
00,2023,07,13,19,04,26,0.197,-0.04,0.105,49.23,48.01,49.86,175.376,-230.597,16552.59,12.77
00,2023,07,13,19,04,27,0.175,0.007,0.067,49.624,46.637,49.186,191.764,-223.077,16520.67,12.774
00,2023,07,13,19,04,27,0.419,-0.074,-0.187,50.083,49.471,51.512,220.366,-266.462,16518.32,12.77
00,2023,07,13,19,04,28,0.24,0.056,0.28,50.412,48.73,52.164,135.73,-187.333,16540.43,12.77
00,2023,07,13,19,04,28,0.437,-0.016,0.201,48.902,49.515,50.251,151.553,-249.988,16526.97,12.77
00,2023,07,13,19,04,29,0.261,-0.112,-0.219,49.668,50.3,53.512,97.505,-180.893,16527.13,12.77
00,2023,07,13,19,04,29,0.11,-0.028,0.093,48.136,49.144,48.882,150.099,-238.88,16518.82,12.77
00,2023,07,13,19,04,30,0.329,-0.045,0.119,49.558,48.839,51.186,86.12,-228.909,16521.2,12.77
00,2023,07,13,19,04,30,0.205,-0.088,-0.147,51.134,47.574,50.751,64.839,-260.442,16550.16,12.77
00,2023,07,13,19,04,31,0.321,0.006,0.059,49.733,49.449,48.86,53.729,-286.239,16529.56,12.77
00,2023,07,13,19,04,31,0.538,-0.123,0.19,49.799,49.297,51.208,71.069,-289.253,16552.19,12.77
00,2023,07,13,19,04,32,0.519,0.051,0.094,49.777,49.035,50.947,122.814,-235.42,16528.08,12.77
00,2023,07,13,19,04,32,0.162,-0.001,0.156,48.18,48.49,49.273,133.535,-308.973,16537.11,12.77
00,2023,07,13,19,04,33,0.401,-0.063,-0.208,51.221,50.866,50.425,140.376,-212.935,16542.39,12.77
00,2023,07,13,19,04,33,0.429,0.087,0.406,49.908,49.1,49.338,151.655,-230.79,16526.73,12.77
00,2023,07,13,19,04,34,0.122,-0.002,0.033,47.939,46.637,48.904,134.33,-195.601,16518.11,12.77
00,2023,07,13,19,04,34,0.246,0.078,-0.052,48.574,47.225,47.339,140.462,-213.034,16534.39,12.77
00,2023,07,13,19,04,35,0.193,0.02,-0.388,50.171,49.166,49.969,71.616,-215.838,16536.88,12.77
00,2023,07,13,19,04,35,0.323,-0.045,-0.038,47.195,47.618,49.121,89.338,-245.043,16511.83,12.77
01,2023,07,13,19,11,14,0.167,-0.025,0.037,48.048,47.683,50.012,249.856,-8.819,16561.5,12.807
01,2023,07,13,19,11,15,0.263,0.105,0.064,46.298,47.116,49.773,185.563,167.646,16541.37,12.807
01,2023,07,13,19,11,15,0.537,-0.067,-0.028,49.471,49.122,52.468,214.242,141.88,16540.4,12.796
01,2023,07,13,19,11,16,0.438,-0.043,0.14,49.624,48.795,49.425,162.804,135.983,16559.12,12.781
01,2023,07,13,19,11,16,0.273,0.056,0.041,49.077,48.032,52.577,199.507,121.414,16561.3,12.77
01,2023,07,13,19,11,17,0.515,0.07,-0.115,49.252,48.294,50.773,182.073,122.926,16546.69,12.77
01,2023,07,13,19,11,17,0.309,-0.103,0.051,48.202,48.599,49.838,202.845,121.238,16548.53,12.77
01,2023,07,13,19,11,18,0.271,-0.01,-0.013,49.711,49.449,51.229,191.861,138.756,16537,12.77
01,2023,07,13,19,11,18,0.405,0.074,-0.053,49.339,48.01,49.012,220.703,130.509,16529.41,12.77
01,2023,07,13,19,11,19,0.322,-0.031,-0.03,48.595,47.64,49.252,260.484,125.72,16547.5,12.77
01,2023,07,13,19,11,19,0.084,0.041,-0.078,47.151,48.141,48.382,223.352,95.711,16563.47,12.767
01,2023,07,13,19,11,20,0.182,0.02,-0.129,48.683,48.25,50.686,244.269,121.221,16564.98,12.741
01,2023,07,13,19,11,20,0.105,-0.005,0.378,47.655,47.465,48.578,212.289,118.147,16561.47,12.734
01,2023,07,13,19,11,21,0.108,0.032,-0.062,47.655,48.403,50.686,212.72,136.969,16530.84,12.734
01,2023,07,13,19,11,21,0.284,0.023,0.038,48.18,49.602,49.838,210.944,169.371,16562.43,12.734
01,2023,07,13,19,11,22,0.246,0.033,0.087,48.136,48.403,49.969,235.074,148.171,16540.54,12.734
01,2023,07,13,19,11,22,0.42,0.012,-0.037,50.149,50.365,51.251,236.673,164.26,16548.37,12.734
01,2023,07,13,19,11,23,0.309,0.064,0.006,47.939,46.898,48.904,196.61,214.44,16577.71,12.734
01,2023,07,13,19,11,23,0.316,0.031,-0.092,48.617,47.138,51.382,177.732,215.782,16548.69,12.734
01,2023,07,13,19,11,24,0.317,-0.01,0.176,49.558,49.929,50.708,224.308,236.261,16542.54,12.734
01,2023,07,13,19,11,24,0.185,0.07,0.11,46.954,48.468,47.904,181.316,271.662,16540.04,12.734
01,2023,07,13,19,11,25,0.207,0.013,0.087,46.758,48.337,49.252,149.418,316.782,16551.93,12.719
01,2023,07,13,19,11,25,0.317,-0.006,-0.144,49.558,49.188,49.143,160.522,315.223,16560.07,12.708
01,2023,07,13,19,11,26,0.143,0.071,-0.056,49.886,48.555,48.578,156.102,330.91,16532.63,12.701
01,2023,07,13,19,11,26,0.303,0.021,0.022,49.558,48.599,49.512,60.267,397.219,16548.37,12.697
01,2023,07,13,19,11,27,0.255,0.049,0.02,49.121,46.855,48.36,76.185,336.065,16526.9,12.697
01,2023,07,13,19,11,27,0.523,-0.042,-0.26,49.514,47.16,49.578,182.696,305.706,16576.44,12.697
01,2023,07,13,19,11,28,0.455,0.027,0.065,50.236,47.574,50.056,175.262,280.957,16512.65,12.697
01,2023,07,13,19,11,28,0.313,-0.055,0.041,48.114,46.44,50.729,122.789,142.649,16563.4,12.697
01,2023,07,13,19,11,29,0.626,0.008,-0.306,49.383,48.839,49.904,120.691,297.535,16535.86,12.697
01,2023,07,13,19,11,29,0.069,0.06,-0.092,51.593,48.119,51.555,130.509,361.618,16546.38,12.697
01,2023,07,13,19,11,30,0.309,0.087,-0.026,47.764,47.727,48.925,190.824,316.784,16569.98,12.697
01,2023,07,13,19,11,30,0.488,-0.01,0.1,49.646,48.054,48.034,162.244,308.637,16545.77,12.697
01,2023,07,13,19,11,31,0.448,0.121,-0.133,49.996,49.515,50.208,184.728,311.642,16539.58,12.697
01,2023,07,13,19,11,31,0.549,-0.061,-0.253,49.733,48.49,50.556,170.051,321.692,16569.7,12.697
01,2023,07,13,19,11,32,0.315,0.076,0.267,49.252,48.773,50.121,230.769,234.549,16536.23,12.697
01,2023,07,13,19,11,32,0.367,0.06,0.161,48.355,49.536,50.36,238.837,237.647,16531.48,12.697
01,2023,07,13,19,11,33,0.185,0.08,0.21,47.37,49.166,49.947,240.031,226.836,16563.63,12.697
01,2023,07,13,19,11,33,0.304,-0.042,0.112,49.689,48.206,50.447,265.77,197.57,16537.07,12.672
01,2023,07,13,19,11,34,0.389,0.08,0.056,51.134,47.16,50.425,270.618,239.339,16552.61,12.672
01,2023,07,13,19,11,34,0.287,0.039,0.091,49.23,49.427,50.012,268.526,133.678,16547.49,12.664
01,2023,07,13,19,11,35,0.35,0.037,0.07,48.048,48.97,49.621,249.504,193.13,16559.35,12.661
01,2023,07,13,19,11,35,0.073,0.05,0.178,48.771,47.051,49.73,280.154,181.417,16531.02,12.661
01,2023,07,13,19,11,36,0.264,0.008,0.05,49.602,48.512,49.317,239.53,122.786,16560.11,12.661
01,2023,07,13,19,11,36,0.229,0.102,0.124,48.442,47.792,49.36,234.073,221.535,16520.43,12.661
01,2023,07,13,19,11,37,0.456,0.014,0.157,48.486,48.664,50.773,287.934,205.77,16562.81,12.661
01,2023,07,13,19,11,37,0.388,0.031,-0.383,49.952,48.49,49.165,246.195,153.032,16550.21,12.661
01,2023,07,13,19,11,38,0.324,0.03,-0.086,50.543,48.446,48.273,246.56,228.264,16552.48,12.661
01,2023,07,13,19,11,38,0.481,0.034,-0.233,49.23,48.119,50.36,313.781,226.277,16550.04,12.661
01,2023,07,13,19,11,39,0.27,-0.009,0.156,48.508,46.092,50.164,193.95,273.393,16556.15,12.661
01,2023,07,13,19,11,39,0.102,0.041,-0.108,49.033,48.577,48.447,203.757,273.106,16537.06,12.661
01,2023,07,13,19,11,40,-0.157,0.057,-0.13,47.633,47.247,48.426,216.529,290.777,16548.18,12.661
01,2023,07,13,19,11,40,0.333,-0.019,-0.336,49.121,46.898,50.795,186.02,270.136,16548.11,12.661
01,2023,07,13,19,11,41,0.238,0.02,-0.009,49.711,48.076,49.121,204.063,340.359,16541.03,12.661
01,2023,07,13,19,11,41,0.117,0.104,0.032,48.814,48.926,49.404,243.764,268.059,16534.36,12.661
01,2023,07,13,19,11,42,0.32,-0.009,-0.24,50.171,49.406,51.816,280.387,271.286,16552.31,12.661
01,2023,07,13,19,11,42,-0.015,0.105,0.2,50.652,48.97,49.36,297.844,215.022,16538.8,12.661
01,2023,07,13,19,11,43,0.245,0.029,0.11,47.042,48.054,49.208,349.229,237.075,16532.68,12.661
01,2023,07,13,19,11,43,0.293,0.076,0.062,50.718,48.708,49.056,300.965,229.582,16553.05,12.661
01,2023,07,13,19,11,44,0.407,-0.035,-0.108,49.252,48.01,52.599,313.524,197.598,16559.99,12.661
01,2023,07,13,19,11,44,0.465,-0.026,-0.124,50.258,47.683,48.556,321.884,229.336,16542.08,12.661
01,2023,07,13,19,11,45,0.241,0.059,-0.057,50.565,48.904,49.664,325.126,250.197,16548.26,12.661
01,2023,07,13,19,11,45,0.146,-0.004,0.116,49.252,48.991,47.969,333.279,266.075,16541.75,12.661
01,2023,07,13,19,11,46,0.501,-0.039,-0.039,49.274,48.555,50.056,371.361,219.559,16549.14,12.661
01,2023,07,13,19,11,46,0.415,-0.079,0.132,49.077,48.076,50.469,387.502,265.991,16558.34,12.661
01,2023,07,13,19,11,47,0.289,0.095,0.099,48.836,47.727,48.708,356.906,258.327,16572.51,12.661
01,2023,07,13,19,11,47,0.371,-0.015,-0.287,48.595,46.201,49.925,420.733,203.462,16562.68,12.661
01,2023,07,13,19,11,48,0.667,0.001,0.256,48.092,48.381,49.621,357.225,275.668,16551.49,12.661
01,2023,07,13,19,11,48,0.426,0.108,0.07,49.427,49.384,50.903,370.079,243.347,16531.23,12.661
01,2023,07,13,19,11,49,0.288,0.009,-0.297,49.23,49.536,50.273,337.856,240.551,16550.12,12.661
01,2023,07,13,19,11,49,0.357,-0.016,0.179,50.74,49.122,51.338,282.06,232.565,16527.21,12.661
01,2023,07,13,19,11,50,0.229,0.041,0.037,49.186,49.231,50.056,288.107,212.011,16549.93,12.661
01,2023,07,13,19,11,50,0.207,0.002,0.078,48.333,47.007,49.817,321.894,221.277,16537.38,12.661
01,2023,07,13,19,11,51,0.143,0.086,0.274,50.893,49.144,49.273,294.609,227.956,16548.2,12.653
01,2023,07,13,19,11,51,0.217,0.067,0.025,48.42,47.923,50.816,317,210.143,16540.67,12.65
01,2023,07,13,19,11,52,0.107,0.087,-0.004,48.683,48.315,49.425,304.157,218.307,16548.43,12.646
01,2023,07,13,19,11,52,0.235,0.038,0.154,52.009,48.228,50.056,332.983,190.762,16533.08,12.657
01,2023,07,13,19,11,53,0.147,0.054,0.221,49.274,47.727,49.338,321.554,150.844,16535.05,12.646
01,2023,07,13,19,11,53,0.437,0.04,0.161,48.377,46.964,49.578,426.752,115.337,16555.83,12.642
01,2023,07,13,19,11,54,0.21,0.057,0.009,49.493,47.683,49.751,511.279,5.751,16529.3,12.639
02,2023,07,13,19,12,46,0.274,-0.019,0.005,48.18,45.895,50.751,-135.024,145.989,16550.08,12.596
02,2023,07,13,19,12,47,0.021,-0.021,-0.189,47.808,46.026,48.817,-134.979,102.348,16557.91,12.587
02,2023,07,13,19,12,47,0.254,0.131,0.401,46.429,47.356,48.382,-107.717,65.114,16534.66,12.587
02,2023,07,13,19,12,48,0.11,0.025,0.208,46.867,46.004,47.556,-150.918,103.972,16552.92,12.587
02,2023,07,13,19,12,48,0.091,0.075,-0.01,47.983,49.34,48.73,-161.268,191.586,16516.52,12.591
02,2023,07,13,19,12,49,0.15,0.027,0.126,45.948,46.026,49.23,-192.08,179.341,16548.34,12.587
02,2023,07,13,19,12,49,0.13,0.014,0.02,46.298,45.808,48.186,-180.849,201.78,16556.18,12.591
02,2023,07,13,19,12,50,0.266,0.057,0.124,45.685,46.201,47.578,-216.113,176.285,16549.72,12.591
02,2023,07,13,19,12,50,0.097,0.143,0.373,46.364,46.353,50.273,-241.415,254.95,16559.67,12.591
02,2023,07,13,19,12,51,0.245,0.003,0.086,48.224,47.858,50.251,58.579,387.882,16698.89,12.595
02,2023,07,13,19,12,52,0.038,0.094,0.072,47.501,45.655,48.882,-155.553,108.638,16540.01,12.598
02,2023,07,13,19,12,52,0.167,0.063,0.011,47.151,46.528,47.252,-166.609,151.991,16547.35,12.591
02,2023,07,13,19,12,53,-0.039,0.067,0.108,46.298,45.874,50.882,-161.646,163.046,16537.67,12.591
02,2023,07,13,19,12,53,0.063,0.163,0.205,47.72,49.427,48.86,-182.42,174.393,16540.5,12.587
02,2023,07,13,19,12,54,0.257,-0.005,0.003,47.086,46.789,50.186,-163.153,180.653,16537.43,12.587
02,2023,07,13,19,12,54,0.138,0.018,0.134,47.348,46.702,47.795,-164.873,174.361,16545.5,12.591
02,2023,07,13,19,12,55,0.155,0.008,0.049,46.998,47.661,48.447,-163.124,156.477,16523.33,12.591
02,2023,07,13,19,12,55,0.191,0.034,0.002,47.042,46.571,47.252,-135.776,210.889,16535.76,12.587
02,2023,07,13,19,12,56,0.164,-0.001,0.043,47.72,46.331,47.991,-202.962,206.398,16531.88,12.587
02,2023,07,13,19,12,56,0.161,0.026,0.011,47.151,47.225,47.991,-185.484,200.007,16540.15,12.591
02,2023,07,13,19,12,57,0.104,0.003,0.013,49.361,46.157,48.426,-172.761,188.761,16542.03,12.587
02,2023,07,13,19,12,57,0.226,0.051,0.077,48.311,48.032,48.665,-163.431,190.628,16567.71,12.591
02,2023,07,13,19,12,58,0.04,0.117,0.131,47.742,45.939,48.491,-199.84,211.3,16541.46,12.595
02,2023,07,13,19,12,58,0.298,0.023,0.054,47.48,46.528,48.121,-205.982,227.134,16525.19,12.595
02,2023,07,13,19,12,59,0.198,0.076,0.039,46.933,45.416,47.035,-204.246,252.723,16524.89,12.591
02,2023,07,13,19,12,59,0.2,0.044,0.081,48.595,49.122,47.556,-257.146,259.555,16537.04,12.591
02,2023,07,13,19,13,00,0.074,0.091,0.17,48.158,46.833,47.687,-250.983,192.189,16526.74,12.587
02,2023,07,13,19,13,00,0.421,-0.05,-0.021,48.027,48.315,48.686,-266.949,217.989,16535.85,12.591
02,2023,07,13,19,13,01,0.327,-0.005,-0.198,48.092,46.07,47.991,-207.918,213.041,16549.35,12.595
02,2023,07,13,19,13,01,0.062,0.067,0.019,47.742,48.054,47.708,-200.908,258.987,16515.25,12.595
02,2023,07,13,19,13,02,0.304,-0.168,-0.324,47.677,46.68,48.034,-193.013,268.723,16529.62,12.591
02,2023,07,13,19,13,02,0.095,0.026,0.076,47.37,45.634,46.991,-202.807,222.318,16525.29,12.591
02,2023,07,13,19,13,03,0.231,0.109,0.203,47.458,45.983,46.795,-220.492,212.85,16528.42,12.591
02,2023,07,13,19,13,03,-0.014,0.059,0.061,45.926,46.92,47.491,-214.477,156.92,16537.17,12.591
02,2023,07,13,19,13,04,0.094,0.041,-0.115,48.245,49.253,48.665,-214.171,217.735,16538.02,12.591
02,2023,07,13,19,13,04,0.196,0.061,0.038,46.276,49.449,48.339,-177.295,209.406,16527.32,12.591
02,2023,07,13,19,13,05,0.309,0.027,0.28,46.911,51.215,49.773,-169.492,182.227,16532.55,12.587
02,2023,07,13,19,13,05,-0.014,0.08,0.343,48.158,48.185,48.078,-160.131,137.381,16533.2,12.595
02,2023,07,13,19,13,06,0.146,0.063,-0.048,48.464,45.525,47.665,-147.239,167.791,16539.37,12.591
02,2023,07,13,19,13,06,0.199,-0.003,-0.084,47.392,46.44,47.643,-143.924,140.28,16515.74,12.591
02,2023,07,13,19,13,07,0.163,0.082,0.154,48.792,46.353,47.774,-96.575,116.627,16564.55,12.587
02,2023,07,13,19,13,07,0.171,-0.066,0.433,47.939,46.92,50.23,-81.661,164.251,16540.12,12.595
02,2023,07,13,19,13,08,-0.055,0.073,-0.139,47.348,44.849,47.926,-68.726,189.783,16539.95,12.591
02,2023,07,13,19,13,08,0.445,-0.12,-0.306,47.305,46.746,48.078,-129.386,218.915,16540.53,12.598
02,2023,07,13,19,13,09,0.271,0.108,0.101,46.451,46.68,48.904,-119.913,181.989,16534.68,12.595
02,2023,07,13,19,13,09,0.333,-0.044,-0.151,47.83,47.487,48.447,-121.298,199.457,16523.25,12.591
02,2023,07,13,19,13,10,0.17,-0.023,-0.159,47.917,47.836,48.708,-149.86,266.939,16533.31,12.591
02,2023,07,13,19,13,10,0.264,0.071,-0.029,49.121,47.487,47.23,-147.006,178.792,16523.23,12.595
02,2023,07,13,19,13,11,0.101,0.085,0.058,46.298,49.013,48.839,-187.314,169.697,16546.91,12.591
02,2023,07,13,19,13,11,0.164,-0.122,-0.041,48.442,48.555,49.773,-260.355,264.411,16540.15,12.591
02,2023,07,13,19,13,12,0.17,0.054,0.169,48.158,47.814,49.621,-312.82,330.298,16540.36,12.587
02,2023,07,13,19,13,12,0.173,0.018,0.022,48.574,48.141,48.86,-214.093,222.475,16533.16,12.595
02,2023,07,13,19,13,13,0.181,-0.025,0.039,49.142,47.4,48.143,-183.638,259.273,16545.84,12.595
02,2023,07,13,19,13,13,0.42,-0.031,-0.258,48.158,46.484,48.73,-174.13,212.649,16532.12,12.598
02,2023,07,13,19,13,14,0.011,0.013,-0.104,45.992,47.465,49.208,-113.092,212.056,16510.38,12.587
02,2023,07,13,19,13,14,0.177,-0.004,-0.046,48.224,47.509,46.926,-121.371,241.39,16549.94,12.591
02,2023,07,13,19,13,15,0.1,0.031,0.039,49.383,47.901,47.687,-129.417,180.32,16525,12.587
02,2023,07,13,19,13,15,0.072,0.071,0.112,47.545,47.051,49.23,-85.926,277.945,16545.07,12.587
02,2023,07,13,19,13,16,0.075,0.022,0.142,49.296,46.331,50.795,-71.448,269.733,16534.12,12.591
02,2023,07,13,19,13,16,0.176,-0.043,-0.134,48.508,48.25,49.295,-56.955,284.037,16532.5,12.587
02,2023,07,13,19,13,17,0.101,-0.048,0.11,48.442,49.82,50.077,-31.68,219.89,16531.97,12.587
02,2023,07,13,19,13,17,0.177,-0.087,0.258,48.464,47.465,50.208,-4.582,174.795,16520.02,12.587
02,2023,07,13,19,13,18,0.033,0.039,0.27,47.589,47.378,47.6,-9.611,134.843,16522.06,12.587
02,2023,07,13,19,13,18,0.29,0.022,0.042,46.67,45.328,47.926,-8.1,157.47,16541,12.587
02,2023,07,13,19,13,19,0.157,-0.009,0.086,48.18,46.876,48.795,-28.932,144.74,16537.73,12.587
02,2023,07,13,19,13,19,0.087,-0.01,-0.029,47.939,46.31,49.925,22.415,195.808,16548.86,12.587
02,2023,07,13,19,13,20,0.09,0.042,0.049,48.399,47.64,48.621,76.262,52.902,16532.01,12.587
02,2023,07,13,19,13,20,0.08,0.043,0.055,47.48,46.484,48.513,162.286,224.89,16502.01,12.591
02,2023,07,13,19,13,21,0.082,0.066,0.237,45.817,46.44,48.1,262.646,221.643,16541.54,12.591
02,2023,07,13,19,13,21,0.35,-0.067,-0.047,49.142,48.686,50.773,365.323,235.274,16523.28,12.591
02,2023,07,13,19,13,22,0.155,-0.023,0.045,47.545,45.067,47.165,390.245,153.826,16546.96,12.587
02,2023,07,13,19,13,22,0.029,0.073,0.215,46.211,46.244,47.665,352.115,171.425,16530.33,12.591
02,2023,07,13,19,13,23,0.081,0.046,0.128,48.814,45.546,49.643,286.303,173.622,16550.39,12.587
02,2023,07,13,19,13,23,0.014,-0.01,0.193,47.786,48.185,47.513,328.644,264.301,16525.72,12.587
02,2023,07,13,19,13,24,0.175,0.066,-0.062,47.48,47.291,49.252,274.511,323.837,16529.2,12.587
02,2023,07,13,19,13,24,-0.001,0.068,0.217,49.427,48.032,47.904,254.966,321.114,16559.42,12.587
02,2023,07,13,19,13,25,0.127,0.013,-0.06,47.305,46.593,49.838,295.019,285.432,16537.89,12.587
02,2023,07,13,19,13,25,0.09,-0.003,0.137,48.114,46.985,47.969,304.411,275.962,16552.52,12.587
