sample,sediment (mg),SSC (mg/L)_x,D50,datetime,volconc,0.37,0.44,0.52,0.61,0.72,0.85,1.01,1.19,1.4,1.65,1.95,2.3,2.72,3.2,3.78,4.46,5.27,6.21,7.33,8.65,10.21,12.05,14.22,16.78,19.81,23.37,27.58,32.55,38.41,45.32,53.48,63.11,74.48,87.89,103.72,122.39,144.43,170.44,201.13,237.35,280.09,330.52,390.04,460.27,SSC (mg/L)_y,P3,Turbidity (FNU),Clay,Silt,Fine_Sand,Coarse_Sand
ST7-U1,0.008,30.769,42.82066667,2023-09-14 17:45:00,95.963,0.000593979,0.000646082,0.000719027,0.000833655,0.000969124,0.001125434,0.001385951,0.001948668,0.003011577,0.00397028,0.004897721,0.006158624,0.00716943,0.008451174,0.009857966,0.011806634,0.014026239,0.016245845,0.018298719,0.020726738,0.023488219,0.026176756,0.030094932,0.034825922,0.040609402,0.04775799,0.05614664,0.063159759,0.068557673,0.072705105,0.073121932,0.070433396,0.064295614,0.055208778,0.044131592,0.033961006,0.024248929,0.0164751,0.01006638,0.005731376,0.002959474,0.001479737,0.000823234,0.000677344,27.39,0.1689,12.23,0.618502991962,8.244141245399998,21.546604368485994,0.338268878349
ST7-U2,0.008,30.189,33.83033333,2023-09-14 18:00:00,80.181,0.000748307,0.000748307,0.000873025,0.000997743,0.00112246,0.001371896,0.001621332,0.002369639,0.003616817,0.004863995,0.005986456,0.00748307,0.008730248,0.01035158,0.011972911,0.01434255,0.017086342,0.019954852,0.022573926,0.025691872,0.029558125,0.03329966,0.038537808,0.044524264,0.051383744,0.058617378,0.065601576,0.068719522,0.068968958,0.068095933,0.064104963,0.057619636,0.050261284,0.041531036,0.032177199,0.024319976,0.016836906,0.011224604,0.006485327,0.003367381,0.001496614,0.000623589,0.000249436,0.000249436,32.576,0.1718,14.09,0.7341957856530001,10.128136349928,19.156861592322002,0.17319489678000002
ST7-U3,0.007,29.167,29.13533333,2023-09-14 18:15:00,70.50933333,0.000709126,0.000850951,0.000850951,0.000992776,0.001276427,0.001418252,0.001843728,0.002552854,0.003971105,0.005247532,0.006382134,0.008084036,0.009502288,0.011487841,0.013615219,0.016593548,0.020422828,0.024393934,0.027939564,0.031910669,0.036165425,0.03956923,0.044391286,0.049780644,0.055737302,0.062119436,0.067934269,0.069636171,0.068076094,0.065381415,0.059424757,0.051198896,0.042547559,0.033328921,0.024252108,0.017302674,0.011062365,0.006665784,0.003403805,0.001560077,0.000567301,0.000141825,0.000141825,0,29.732,0.1707,13.07,0.761137248612,11.363282772937998,16.984943186418,0.070322453676
ST7-U5,0.0049,20.417,36.50933333,2023-09-14 18:45:00,64.43533333,0.000651816,0.000698375,0.000775972,0.000884608,0.001024283,0.001210516,0.001458827,0.002033046,0.003088368,0.003972975,0.004795506,0.005990502,0.006906149,0.00824082,0.009715167,0.011918926,0.014758983,0.017987026,0.021308185,0.025141486,0.029347253,0.03299432,0.037619112,0.042585331,0.048296483,0.055233671,0.063303777,0.069340838,0.073344852,0.075362379,0.072925827,0.067400908,0.057934053,0.046309996,0.033909967,0.023232595,0.0142934,0.00796147,0.003740184,0.001536424,0.000527661,0.000170714,6.21e-05,3.10E-05,22.678,0.1672,10.54,0.42047365976400003,6.386636522831001,13.562888903389,0.04689578688300001
ST7-U7,0.0045,18.0,35.379,2023-09-14 19:15:00,52.79766667,0.000568207,0.000625028,0.000700789,0.00081443,0.000965952,0.001136414,0.001382637,0.001931904,0.002992556,0.003920628,0.004810819,0.006231336,0.007254108,0.008826148,0.010436067,0.012765716,0.015530989,0.018353084,0.020985776,0.024186675,0.028031542,0.031933229,0.037350135,0.04344889,0.050343134,0.058165449,0.066631732,0.072503204,0.075874565,0.076594294,0.072692606,0.065987765,0.055305474,0.043259487,0.031005158,0.021004716,0.012879357,0.007121527,0.003333481,0.001363697,0.000473506,0.000151522,5.68e-05,3.79E-05,16.906,0.1654,8.47,0.35728855200000004,5.682182922000001,11.922458670000001,0.036819450000000004
