Date_Time,WSE
2022-03-02 00:15:00,2721.5232434521
2022-03-02 00:30:00,2721.523826645776
2022-03-02 00:45:00,2721.5244098419844
2022-03-02 01:00:00,2721.5249930395307
2022-03-02 01:15:00,2721.525576243039
2022-03-02 01:30:00,2721.5279089969895
2022-03-02 01:45:00,2721.5267426498003
2022-03-02 02:00:00,2721.5284922247297
2022-03-02 02:15:00,2721.527909058882
2022-03-02 02:30:00,2721.523826770036
2022-03-02 02:45:00,2721.5279090947797
2022-03-02 03:00:00,2721.527325928747
2022-03-02 03:15:00,2721.5255763863834
2022-03-02 03:30:00,2721.5226604548407
2022-03-02 03:45:00,2721.5259663200354
2022-03-02 04:00:00,2721.5238301911336
2022-03-02 04:15:00,2721.526746156728
2022-03-02 04:30:00,2721.521497446272
2022-03-02 04:45:00,2721.5249966169504
2022-03-02 05:00:00,2721.5244134401382
2022-03-02 05:15:00,2721.523830256764
2022-03-02 05:30:00,2721.5267462306037
2022-03-02 05:45:00,2721.526163042155
2022-03-02 06:00:00,2721.5279126308096
2022-03-02 06:15:00,2721.529662220885
2022-03-02 06:30:00,2721.526163065903
2022-03-02 06:45:00,2721.526746267139
2022-03-02 07:00:00,2721.5249966924557
2022-03-02 07:15:00,2721.5267462817533
2022-03-02 07:30:00,2721.525773184202
2022-03-02 07:45:00,2721.525576569803
2022-03-02 08:00:00,2721.5273261637676
2022-03-02 08:15:00,2721.525576580795
2022-03-02 08:30:00,2721.528492576655
2022-03-02 08:45:00,2721.525190015507
2022-03-02 09:00:00,2721.525583262817
2022-03-02 09:15:00,2721.522084079554
2022-03-02 09:30:00,2721.5216941705617
2022-03-02 09:45:00,2721.5174151719198
2022-03-02 10:00:00,2721.5162487770253
2022-03-02 10:15:00,2721.5203278190243
2022-03-02 10:30:00,2721.522077361111
2022-03-02 10:45:00,2721.520327720132
2022-03-02 11:00:00,2721.520327689176
2022-03-02 11:15:00,2721.520327643653
2022-03-02 11:30:00,2721.51935450232
2022-03-02 11:45:00,2721.517408298706
2022-03-02 12:00:00,2721.5197409523807
2022-03-02 12:15:00,2721.5191577253463
2022-03-02 12:30:00,2721.5177980541926
2022-03-02 12:45:00,2721.520327268787
2022-03-02 13:00:00,2721.5185810732874
2022-03-02 13:15:00,2721.5168315712153
2022-03-02 13:30:00,2721.518387735741
2022-03-02 13:45:00,2721.520333769518
2022-03-02 14:00:00,2721.520916880708
2022-03-02 14:15:00,2721.5195540075765
2022-03-02 14:30:00,2721.517411399062
2022-03-02 14:45:00,2721.520327256145
2022-03-02 15:00:00,2721.5191610021334
2022-03-02 15:15:00,2721.5207172821442
2022-03-02 15:30:00,2721.521497125128
2022-03-02 15:45:00,2721.519747640347
2022-03-02 16:00:00,2721.517998131517
2022-03-02 16:15:00,2721.5185813206067
2022-03-02 16:30:00,2721.519164504352
2022-03-02 16:45:00,2721.5179981549245
2022-03-02 17:00:00,2721.5197476804287
2022-03-02 17:15:00,2721.516831767446
2022-03-02 17:30:00,2721.5191644482375
2022-03-02 17:45:00,2721.5209139333397
2022-03-02 18:00:00,2721.517414860715
2022-03-02 18:15:00,2721.520720541947
2022-03-02 18:30:00,2721.5209171008078
2022-03-02 18:45:00,2721.5244160078305
2022-03-02 19:00:00,2721.5226664696193
2022-03-02 19:15:00,2721.5240259907537
2022-03-02 19:30:00,2721.5218865943493
2022-03-02 19:45:00,2721.524025887846
2022-03-02 20:00:00,2721.524995625093
2022-03-02 20:15:00,2721.5214967469938
2022-03-02 20:30:00,2721.5232462385925
2022-03-02 20:45:00,2721.5244125787763
2022-03-02 21:00:00,2721.5232462953686
2022-03-02 21:15:00,2721.5232463252505
2022-03-02 21:30:00,2721.5214968742916
2022-03-02 21:45:00,2721.5249958583436
2022-03-02 22:00:00,2721.526745376752
2022-03-02 22:15:00,2721.524412756491
2022-03-02 22:30:00,2721.5232464588257
2022-03-02 22:45:00,2721.5220801545584
2022-03-02 23:00:00,2721.5249960144174
2022-03-02 23:15:00,2721.5238296977273
2022-03-02 23:30:00,2721.5261623944602
2022-03-02 23:45:00,2721.524412911627
2022-03-03 00:00:00,2721.5232465894155
2022-03-03 00:15:00,2721.523246605254
2022-03-03 00:30:00,2721.523246622288
2022-03-03 00:45:00,2721.524996160249
2022-03-03 01:00:00,2721.524996180741
2022-03-03 01:15:00,2721.524996198842
2022-03-03 01:30:00,2721.5232466958023
2022-03-03 01:45:00,2721.5246063502177
2022-03-03 02:00:00,2721.52596600742
2022-03-03 02:15:00,2721.523246748697
2022-03-03 02:30:00,2721.5284953779083
2022-03-03 02:45:00,2721.5249963183787
2022-03-03 03:00:00,2721.5238299741677
2022-03-03 03:15:00,2721.5255795328208
2022-03-03 03:30:00,2721.526745910816
2022-03-03 03:45:00,2721.525386277956
2022-03-03 04:00:00,2721.5261660836068
2022-03-03 04:15:00,2721.5261660932288
2022-03-03 04:30:00,2721.5275257566955
2022-03-03 04:45:00,2721.5259695064333
2022-03-03 05:00:00,2721.5279156990973
2022-03-03 05:15:00,2721.525582970618
2022-03-03 05:30:00,2721.524416610699
2022-03-03 05:45:00,2721.523250248546
2022-03-03 06:00:00,2721.525583008695
2022-03-03 06:15:00,2721.5244166434386
2022-03-03 06:30:00,2721.5255830325373
2022-03-03 06:45:00,2721.527915798165
2022-03-03 07:00:00,2721.5279158117864
2022-03-03 07:15:00,2721.5279158216936
2022-03-03 07:30:00,2721.5279158353155
2022-03-03 07:45:00,2721.5255830859164
2022-03-03 08:00:00,2721.5255830930337
2022-03-03 08:15:00,2721.5240268160046
