Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O]
7/19/2022 16:00,764.292,754.492,9.8
7/19/2022 16:15,764.292,754.317,9.975
7/19/2022 16:30,764.175,754.317,9.858
7/19/2022 16:45,764,754.2,9.8
7/19/2022 17:00,764,754.2,9.8
7/19/2022 17:15,764,754.142,9.858
7/19/2022 17:30,763.825,753.85,9.975
7/19/2022 17:45,763.825,753.85,9.975
7/19/2022 18:00,763.65,753.675,9.975
7/19/2022 18:15,763.825,753.558,10.267
7/19/2022 18:30,763.708,753.675,10.033
7/19/2022 18:45,764,753.675,10.325
7/19/2022 19:00,764.175,753.85,10.325
7/19/2022 19:15,764.467,754.025,10.442
7/19/2022 19:30,764.467,754.142,10.325
7/19/2022 19:45,764.642,754.142,10.5
7/19/2022 20:00,764.642,754.317,10.325
7/19/2022 20:15,764.642,754.492,10.15
7/19/2022 20:30,764.933,754.317,10.616
7/19/2022 20:45,764.933,754.317,10.616
7/19/2022 21:00,764.933,754.317,10.616
7/19/2022 21:15,765.4,754.783,10.617
7/19/2022 21:30,765.575,754.958,10.617
7/19/2022 21:45,765.575,755.075,10.5
7/19/2022 22:00,765.692,755.075,10.617
7/19/2022 22:15,765.692,755.25,10.442
7/19/2022 22:30,765.867,755.075,10.792
7/19/2022 22:45,765.692,755.075,10.617
7/19/2022 23:00,765.692,755.075,10.617
7/19/2022 23:15,765.575,754.958,10.617
7/19/2022 23:30,765.575,754.783,10.792
7/19/2022 23:45,765.692,754.958,10.734
7/20/2022 0:00,765.575,754.958,10.617
7/20/2022 0:15,765.575,755.075,10.5
7/20/2022 0:30,765.575,754.958,10.617
7/20/2022 0:45,765.575,754.958,10.617
7/20/2022 1:00,765.225,754.783,10.442
7/20/2022 1:15,765.225,754.608,10.617
7/20/2022 1:30,765.4,754.783,10.617
7/20/2022 1:45,765.225,754.783,10.442
7/20/2022 2:00,765.225,754.608,10.617
7/20/2022 2:15,765.4,754.608,10.792
7/20/2022 2:30,765.225,754.783,10.442
7/20/2022 2:45,765.4,754.608,10.792
7/20/2022 3:00,765.575,754.958,10.617
7/20/2022 3:15,765.692,755.075,10.617
7/20/2022 3:30,765.692,755.25,10.442
7/20/2022 3:45,765.692,755.25,10.442
7/20/2022 4:00,765.692,755.25,10.442
7/20/2022 4:15,765.692,755.25,10.442
7/20/2022 4:30,765.692,755.25,10.442
7/20/2022 4:45,765.692,755.425,10.267
7/20/2022 5:00,765.692,755.25,10.442
7/20/2022 5:15,765.692,755.25,10.442
7/20/2022 5:30,765.867,755.542,10.325
7/20/2022 5:45,766.158,755.542,10.616
7/20/2022 6:00,766.333,755.717,10.616
7/20/2022 6:15,766.333,755.892,10.441
7/20/2022 6:30,766.333,755.892,10.441
7/20/2022 6:45,766.333,756.008,10.325
7/20/2022 7:00,766.333,756.008,10.325
7/20/2022 7:15,766.625,756.008,10.617
7/20/2022 7:30,766.625,756.008,10.617
7/20/2022 7:45,766.625,756.008,10.617
7/20/2022 8:00,766.8,756.183,10.617
7/20/2022 8:15,766.975,756.183,10.792
7/20/2022 8:30,767.092,756.475,10.617
7/20/2022 8:45,767.092,756.475,10.617
7/20/2022 9:00,767.383,756.65,10.733
7/20/2022 9:15,767.267,756.358,10.909
7/20/2022 9:30,767.092,756.475,10.617
7/20/2022 9:45,767.383,756.475,10.908
7/20/2022 10:00,767.092,756.65,10.442
7/20/2022 10:15,767.092,756.475,10.617
7/20/2022 10:30,767.267,756.475,10.792
7/20/2022 10:45,766.975,756.358,10.617
7/20/2022 11:00,766.975,756.183,10.792
7/20/2022 11:15,766.975,756.358,10.617
7/20/2022 11:30,767.092,756.533,10.559
7/20/2022 11:45,766.975,756.533,10.442
7/20/2022 12:00,766.508,756.358,10.15
7/20/2022 12:15,766.45,756.067,10.383
7/20/2022 12:30,766.333,756.358,9.975
7/20/2022 12:45,766.508,756.008,10.5
7/20/2022 13:00,766.158,755.892,10.266
7/20/2022 13:15,766.158,755.717,10.441
7/20/2022 13:30,766.158,755.892,10.266
7/20/2022 13:45,765.983,755.6,10.383
7/20/2022 14:00,765.692,755.425,10.267
7/20/2022 14:15,766.333,755.425,10.908
7/20/2022 14:30,766.158,755.542,10.616
7/20/2022 14:45,766.042,755.425,10.617
7/20/2022 15:00,766.158,755.425,10.733
7/20/2022 15:15,766.158,755.25,10.908
7/20/2022 15:30,766.042,755.25,10.792
7/20/2022 15:45,766.042,755.25,10.792
7/20/2022 16:00,765.867,754.958,10.909
7/20/2022 16:15,765.575,754.783,10.792
7/20/2022 16:30,765.4,754.608,10.792
7/20/2022 16:45,765.108,754.317,10.791
7/20/2022 17:00,765.108,754.317,10.791
7/20/2022 17:15,764.933,754.317,10.616
7/20/2022 17:30,765.225,754.608,10.617
7/20/2022 17:45,765.225,754.608,10.617
7/20/2022 18:00,764.933,754.317,10.616
7/20/2022 18:15,764.642,754.142,10.5
7/20/2022 18:30,764.642,754.025,10.617
7/20/2022 18:45,764.642,754.025,10.617
7/20/2022 19:00,764.642,754.142,10.5
7/20/2022 19:15,764.758,754.317,10.441
7/20/2022 19:30,764.758,754.317,10.441
7/20/2022 19:45,764.758,754.142,10.616
7/20/2022 20:00,764.933,754.317,10.616
7/20/2022 20:15,764.933,754.492,10.441
7/20/2022 20:30,765.225,754.608,10.617
7/20/2022 20:45,765.4,754.783,10.617
7/20/2022 21:00,765.575,755.075,10.5
7/20/2022 21:15,765.692,755.25,10.442
7/20/2022 21:30,765.867,755.075,10.792
