Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2022-06-23 12:00:00,,4.545987316256663e-07,5.540178241541334e-07,1.0704669718005422e-06,8.050123669108081e-07,3.555082286628178e-07
2022-06-23 12:15:00,,4.4930593242768727e-07,5.481008120278481e-07,1.0655314434897464e-06,8.011042574944878e-07,3.525367490527662e-07
2022-06-23 12:30:00,,4.441244581354875e-07,5.42169132160408e-07,1.0606313267653171e-06,7.971812073152061e-07,3.494711919803443e-07
2022-06-23 12:45:00,,4.3884399984375004e-07,5.36172547637605e-07,1.0557137861971028e-06,7.932305806800879e-07,3.463018482779011e-07
2022-06-23 13:00:00,,4.335533968079843e-07,5.301439270073841e-07,1.050818148343664e-06,7.892647696933854e-07,3.430452459093647e-07
2022-06-23 13:15:00,,4.281859921816898e-07,5.240549379973988e-07,1.0459321752380082e-06,7.85280840497822e-07,3.397031818169428e-07
2022-06-23 13:30:00,,4.22849744668235e-07,5.179483544934411e-07,1.0410680470226936e-06,7.812922204382801e-07,3.3628125564178786e-07
2022-06-23 13:45:00,,4.176115290802334e-07,5.118400994257878e-07,1.0362353607798847e-06,7.773793699839971e-07,3.3278984630695577e-07
2022-06-23 14:00:00,,4.123851346625894e-07,5.057182722578319e-07,1.0314255526893064e-06,7.734033345810671e-07,3.29242535899608e-07
2022-06-23 14:15:00,,4.071539450132137e-07,4.995821519419227e-07,1.026635033353142e-06,7.694351679791543e-07,3.256344815530311e-07
2022-06-23 14:30:00,,4.0186664255655955e-07,4.934233046238871e-07,1.0218712194738268e-06,7.654755898872979e-07,3.2196983687998296e-07
2022-06-23 14:45:00,,3.964644786444728e-07,4.872282282577777e-07,1.0171072985369954e-06,7.615227935787456e-07,3.182666222723629e-07
2022-06-23 15:00:00,,3.9095666825605344e-07,4.809931088123367e-07,1.012338596193492e-06,7.576430693601253e-07,3.1451633516740937e-07
2022-06-23 15:15:00,,3.853655892280254e-07,4.747247045943653e-07,1.007564861611098e-06,7.538365566538743e-07,3.1074333674394863e-07
2022-06-23 15:30:00,,3.79639980775502e-07,4.6840533600199595e-07,1.0027710939343115e-06,7.500327309440831e-07,3.06933762903317e-07
2022-06-23 15:45:00,,3.738263079176082e-07,4.620449211676357e-07,9.979707963845756e-07,7.462360774830431e-07,3.031155355020324e-07
2022-06-23 16:00:00,,3.6789378929760643e-07,4.556342387346048e-07,9.931511423808145e-07,7.424440729902973e-07,2.99275162112732e-07
2022-06-23 16:15:00,,3.6178899842576183e-07,4.491628050591443e-07,9.883061668372832e-07,7.386524552951861e-07,2.954152935495736e-07
2022-06-23 16:30:00,,3.5553764624785757e-07,4.4262948525174674e-07,9.83434245276055e-07,7.348623198016281e-07,2.9154260948454214e-07
2022-06-23 16:45:00,,3.49069364288971e-07,4.3601294717200756e-07,9.785214235500424e-07,7.31066239826615e-07,2.876987145770958e-07
2022-06-23 17:00:00,,3.423829855003457e-07,4.2930402818919784e-07,9.735696649723768e-07,7.272609560979165e-07,2.838471701922649e-07
2022-06-23 17:15:00,,3.35445678203022e-07,4.224903605702604e-07,9.68561808744808e-07,7.234406050671683e-07,2.7998928349797056e-07
2022-06-23 17:30:00,,3.282553461170742e-07,4.155618687480324e-07,9.634910252470237e-07,7.196023209396769e-07,2.761284879476624e-07
2022-06-23 17:45:00,,3.20788363884591e-07,4.0850416733728504e-07,9.583617507033374e-07,7.157402369127392e-07,2.722870629599366e-07
2022-06-23 18:00:00,,3.1301114802619095e-07,4.012824586568005e-07,9.531502233903601e-07,7.118481002388267e-07,2.6844465348200196e-07
2022-06-23 18:15:00,,3.0490205982063897e-07,3.9389933618969396e-07,9.478426024217034e-07,7.079181848926294e-07,2.646007546812183e-07
2022-06-23 18:30:00,,2.964500414345757e-07,3.8632065462972693e-07,9.424266683604783e-07,7.039206852807361e-07,2.607758498959032e-07
2022-06-23 18:45:00,,2.876602709863101e-07,3.7858200642115756e-07,9.369145902032325e-07,6.998971362146434e-07,2.5694918784003947e-07
2022-06-23 19:00:00,,2.785336955083935e-07,3.7062231331589167e-07,9.312752400016869e-07,6.958001926987801e-07,2.5314018682642065e-07
2022-06-23 19:15:00,,2.690737449482308e-07,3.6243571913601464e-07,9.254974348534476e-07,6.916438938804485e-07,2.493273229042269e-07
2022-06-23 19:30:00,,2.592854832251719e-07,3.540322909327104e-07,9.196014247747102e-07,6.874201271423951e-07,2.4550934677282576e-07
2022-06-23 19:45:00,,2.491722766841116e-07,3.454053143893784e-07,9.135471144189078e-07,6.831202622254317e-07,2.416844000251717e-07
2022-06-23 20:00:00,,2.3874618216523147e-07,3.365277343044526e-07,9.073241508074566e-07,6.787364015633401e-07,2.3786842063491457e-07
2022-06-23 20:15:00,,2.2802405366361504e-07,3.273956044643717e-07,9.009227633692039e-07,6.742550471968326e-07,2.3402373809191415e-07
2022-06-23 20:30:00,,2.1701636238490133e-07,3.180044512331856e-07,8.943330898151887e-07,6.696643050498687e-07,2.3019741903801502e-07
2022-06-23 20:45:00,,2.0576162643203641e-07,3.0835791887186415e-07,8.875793831344523e-07,6.649703461417666e-07,2.26338716696273e-07
2022-06-23 21:00:00,,1.942732669344849e-07,2.9845498579805306e-07,8.806228433880001e-07,6.601410838645172e-07,2.2246064953893995e-07
2022-06-23 21:15:00,,1.8258547496883087e-07,2.883012672355208e-07,8.73458053448577e-07,6.551797052045396e-07,2.1857388951672488e-07
2022-06-23 21:30:00,,1.707078747375718e-07,2.778865057060397e-07,8.660771879305292e-07,6.500773037791665e-07,2.1464744176800963e-07
2022-06-23 21:45:00,,1.5869434695840083e-07,2.672379023478422e-07,8.585113516251143e-07,6.448585176413379e-07,2.1070457254733288e-07
2022-06-23 22:00:00,,1.4654529646956495e-07,2.5634503606514666e-07,8.507207137519136e-07,6.394894767409958e-07,2.067269255855557e-07
2022-06-23 22:15:00,,1.3431401439158602e-07,2.4523085074050394e-07,8.427060427719296e-07,6.339646618416261e-07,2.0271260309831857e-07
2022-06-23 22:30:00,,1.2201095204900107e-07,2.339131039447546e-07,8.344311344769358e-07,6.28275026799146e-07,1.9866368103609312e-07
2022-06-23 22:45:00,,1.09678230186666e-07,2.224018530473994e-07,8.259621084601185e-07,6.224150990112274e-07,1.9456147286108799e-07
2022-06-23 23:00:00,,9.732298563759786e-08,2.107105573708301e-07,8.172646107122331e-07,6.163767158098575e-07,1.904133613629136e-07
