Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2022-06-23 12:00:00,,7.430906260352124e-06,3.171387092507105e-06,2.498239330857553e-06,1.950405676463583e-06,1.2890865768693553e-06
2022-06-23 12:15:00,,7.425976443450911e-06,3.167874399012165e-06,2.497283316059649e-06,1.95016480101771e-06,1.2916631466123898e-06
2022-06-23 12:30:00,,7.4212970659266255e-06,3.16432338029003e-06,2.4963877884391985e-06,1.9498482092243344e-06,1.2941186188934415e-06
2022-06-23 12:45:00,,7.416452545412432e-06,3.1606922373071356e-06,2.4954823778594466e-06,1.9494517082876277e-06,1.2964407515616992e-06
2022-06-23 13:00:00,,7.4115021345603856e-06,3.1569903799801128e-06,2.494569719481774e-06,1.949087333318998e-06,1.2986270896841966e-06
2022-06-23 13:15:00,,7.406340225986478e-06,3.153205479995957e-06,2.4936423985459542e-06,1.9485502923825213e-06,1.3006710026851115e-06
2022-06-23 13:30:00,,7.401158259384497e-06,3.149351699333564e-06,2.492708092964921e-06,1.9479516046381703e-06,1.3025707010598576e-06
2022-06-23 13:45:00,,7.396265619543532e-06,3.145482789804664e-06,2.491781738589631e-06,1.947423952121174e-06,1.3043414204931191e-06
2022-06-23 14:00:00,,7.391396928280712e-06,3.1415615608821014e-06,2.490852823074207e-06,1.946854638120918e-06,1.3059714401959874e-06
2022-06-23 14:15:00,,7.386684650133498e-06,3.137631007221149e-06,2.4899296999879012e-06,1.9462524600174343e-06,1.3074769514648696e-06
2022-06-23 14:30:00,,7.381871775548023e-06,3.1336658660180607e-06,2.4890039519054404e-06,1.9456157122414365e-06,1.308852287118657e-06
2022-06-23 14:45:00,,7.3768913878580425e-06,3.1296461583429937e-06,2.4880713246090295e-06,1.9449453907092693e-06,1.31008348370098e-06
2022-06-23 15:00:00,,7.371678525958329e-06,3.1255704489247822e-06,2.487097506647266e-06,1.9442413687989e-06,1.311192526627048e-06
2022-06-23 15:15:00,,7.366294920058873e-06,3.121469513256655e-06,2.4861452942968685e-06,1.9435103651274784e-06,1.3121731277808987e-06
2022-06-23 15:30:00,,7.360705832207699e-06,3.117277088398186e-06,2.4851544290957585e-06,1.942753202043219e-06,1.3130251785607513e-06
2022-06-23 15:45:00,,7.354983740633637e-06,3.1130314094978152e-06,2.4841715618398695e-06,1.9419740657242903e-06,1.313751569460594e-06
2022-06-23 16:00:00,,7.3490792168679145e-06,3.108757073719232e-06,2.483168418413106e-06,1.941176024604864e-06,1.3143548295033675e-06
2022-06-23 16:15:00,,7.342939540956579e-06,3.10439714257117e-06,2.482138287401178e-06,1.940360037055732e-06,1.3148363853351615e-06
2022-06-23 16:30:00,,7.336563339933745e-06,3.0999911934379814e-06,2.481075998707265e-06,1.939527939701438e-06,1.3151987624317387e-06
2022-06-23 16:45:00,,7.329838939412973e-06,3.0955014807783353e-06,2.479972847166355e-06,1.938679248583978e-06,1.3154432084904915e-06
2022-06-23 17:00:00,,7.322749567336844e-06,3.0908931508150615e-06,2.478823053382633e-06,1.937815164781069e-06,1.3155726208081873e-06
2022-06-23 17:15:00,,7.315228850627605e-06,3.086152302780511e-06,2.477617270021418e-06,1.936934503511075e-06,1.3155885379998061e-06
2022-06-23 17:30:00,,7.307292502200892e-06,3.0813195001615356e-06,2.476355816941479e-06,1.936147197207605e-06,1.315494489900256e-06
2022-06-23 17:45:00,,7.29892500994764e-06,3.0763569710694882e-06,2.475030858555132e-06,1.9352298027205765e-06,1.3152935042952707e-06
2022-06-23 18:00:00,,7.290073351574252e-06,3.0712194211946896e-06,2.473631559504078e-06,1.9342930758677105e-06,1.315028008705389e-06
2022-06-23 18:15:00,,7.280640520529595e-06,3.065915401864327e-06,2.472146307140537e-06,1.9334286787169834e-06,1.3146194746011768e-06
2022-06-23 18:30:00,,7.270605121716527e-06,3.0604010731492035e-06,2.4705648134020995e-06,1.932527827958101e-06,1.3141520178549323e-06
2022-06-23 18:45:00,,7.259963115254379e-06,3.054693970543499e-06,2.4688991413108572e-06,1.931502916977447e-06,1.3135868737444189e-06
2022-06-23 19:00:00,,7.2487052528079286e-06,3.048774601094212e-06,2.4671212947645828e-06,1.9305211804574598e-06,1.312925892651619e-06
2022-06-23 19:15:00,,7.236818952649462e-06,3.0426026855781955e-06,2.4652205176864185e-06,1.9294203061317897e-06,1.3121712735972855e-06
2022-06-23 19:30:00,,7.224336596758896e-06,3.0361671791510915e-06,2.4632222896098725e-06,1.9283420996406027e-06,1.3113252471302866e-06
2022-06-23 19:45:00,,7.211261594271683e-06,3.0294577520790955e-06,2.4610453352920502e-06,1.927205724739785e-06,1.310433693596925e-06
2022-06-23 20:00:00,,7.197597358914733e-06,3.0224902840965382e-06,2.4587544125974355e-06,1.9260050176236248e-06,1.3094543348083077e-06
2022-06-23 20:15:00,,7.183368232910663e-06,3.015231124841214e-06,2.4563018630910884e-06,1.9247342101061825e-06,1.3083890437730008e-06
2022-06-23 20:30:00,,7.1686074187634925e-06,3.007675102485813e-06,2.453677112273133e-06,1.9233875248138866e-06,1.3072396327481649e-06
2022-06-23 20:45:00,,7.1533347264019796e-06,2.999816870936391e-06,2.4508693460193688e-06,1.9219586688425403e-06,1.3060074362712193e-06
2022-06-23 21:00:00,,7.137620447010228e-06,2.991658400487291e-06,2.4479149464949172e-06,1.920443015626236e-06,1.3046950328362891e-06
2022-06-23 21:15:00,,7.1215129802569445e-06,2.9831802044555956e-06,2.44476384538674e-06,1.9188258968407345e-06,1.3033043446312864e-06
2022-06-23 21:30:00,,7.10506177858654e-06,2.974407729269225e-06,2.4414073380892406e-06,1.917130375605851e-06,1.3018371701248337e-06
2022-06-23 21:45:00,,7.088317541357668e-06,2.96534554370632e-06,2.437789667452431e-06,1.915335619061388e-06,1.3002952575381627e-06
2022-06-23 22:00:00,,7.071323583001287e-06,2.956000648242188e-06,2.4339990022225027e-06,1.9134520615262853e-06,1.2986804140478396e-06
2022-06-23 22:15:00,,7.0541254457479e-06,2.9463805740491803e-06,2.4299819084878766e-06,1.911470525414266e-06,1.2969940840426606e-06
2022-06-23 22:30:00,,7.0368025205199376e-06,2.936485362804077e-06,2.425785609393363e-06,1.909384376157368e-06,1.2952386356283595e-06
2022-06-23 22:45:00,,7.019391612591903e-06,2.926342350469469e-06,2.421355751330514e-06,1.907185932335878e-06,1.2934153528320373e-06
2022-06-23 23:00:00,,7.0018409731919935e-06,2.9159435440764992e-06,2.416684841055204e-06,1.9048655314587759e-06,1.291523693480082e-06
2022-06-23 23:15:00,,6.9843219967517535e-06,2.9053220356541012e-06,2.4117756019081564e-06,1.9024196488529087e-06,1.2895675235650046e-06
2022-06-23 23:30:00,,6.966751757717475e-06,2.8944875872739173e-06,2.4066221802743755e-06,1.899838855674065e-06,1.2875687733669165e-06
2022-06-23 23:45:00,,6.94921020616691e-06,2.8834696010082664e-06,2.4012255525120644e-06,1.8971177351199734e-06,1.2855007767419745e-06
2022-06-24 00:00:00,,6.931766150284058e-06,2.8722808486463437e-06,2.3955370397751033e-06,1.8942502386620697e-06,1.2833631497262271e-06
2022-06-24 00:15:00,,6.914429201339109e-06,2.8609437384592626e-06,2.389608757311048e-06,1.891230182455631e-06,1.2811549809147675e-06
2022-06-24 00:30:00,,6.897239215502342e-06,2.8494748063757454e-06,2.383444081868077e-06,1.8880521940931478e-06,1.2788625788264138e-06
2022-06-24 00:45:00,,6.880241761272495e-06,2.837905902504005e-06,2.377049211489562e-06,1.8847124267889395e-06,1.2765050281202908e-06
2022-06-24 01:00:00,,6.8634531231678005e-06,2.826259411095896e-06,2.370473597268134e-06,1.8812060649646882e-06,1.2740797631156333e-06
2022-06-24 01:15:00,,6.846853760669421e-06,2.814551475434411e-06,2.363629741988259e-06,1.8775270479144864e-06,1.2715831337060434e-06
2022-06-24 01:30:00,,6.830519891341663e-06,2.8028104417525673e-06,2.3565728188640137e-06,1.8736729822273703e-06,1.2690137481287329e-06
2022-06-24 01:45:00,,6.814436303001655e-06,2.791043490963816e-06,2.3493083645478126e-06,1.8696388886943105e-06,1.2663677245740604e-06
2022-06-24 02:00:00,,6.798659709685495e-06,2.7792913904244767e-06,2.3418467470970433e-06,1.865422787603569e-06,1.2636429278926883e-06
2022-06-24 02:15:00,,6.783137487961585e-06,2.7675494296826224e-06,2.3342295871992305e-06,1.8611295392274406e-06,1.260835146928568e-06
2022-06-24 02:30:00,,6.767958375645827e-06,2.7558535141537753e-06,2.326397584247173e-06,1.8565414034433536e-06,1.2579422584189967e-06
2022-06-24 02:45:00,,6.753152542005132e-06,2.7442258236480443e-06,2.3183998966010264e-06,1.8518769877488e-06,1.2549731199222624e-06
2022-06-24 03:00:00,,6.738689998919782e-06,2.732668222255422e-06,2.3102477012359373e-06,1.8470238269082013e-06,1.251902665075969e-06
2022-06-24 03:15:00,,6.7245719637295325e-06,2.7212131869950423e-06,2.3019527024235244e-06,1.8419791511826726e-06,1.2487340818708778e-06
2022-06-24 03:30:00,,6.71072953111139e-06,2.709847017045148e-06,2.2935234094040888e-06,1.8366249414844885e-06,1.2454781540052136e-06
2022-06-24 03:45:00,,6.697232595194744e-06,2.6986088866419495e-06,2.284976408184801e-06,1.8311901420486777e-06,1.2420969626587133e-06
2022-06-24 04:00:00,,6.6840967301487685e-06,2.6874913639728197e-06,2.2763098615078223e-06,1.8254475091715335e-06,1.2386012387575773e-06
2022-06-24 04:15:00,,6.671243166984315e-06,2.6765206405484043e-06,2.2675662686705843e-06,1.8196216227444835e-06,1.2349844246293201e-06
2022-06-24 04:30:00,,6.658671935235069e-06,2.665704867084838e-06,2.2587323786208154e-06,1.813599449488934e-06,1.2312404904718997e-06
2022-06-24 04:45:00,,6.646421635130133e-06,2.6550612440680856e-06,2.249838410215092e-06,1.807384356015405e-06,1.2273655165937675e-06
2022-06-24 05:00:00,,6.634479476627234e-06,2.6445711114894245e-06,2.240895933679005e-06,1.800977519766417e-06,1.2233536317994831e-06
2022-06-24 05:15:00,,6.6228246506778125e-06,2.634239982076678e-06,2.231918096086457e-06,1.7943817441631243e-06,1.219232090874262e-06
2022-06-24 05:30:00,,6.6114180894018805e-06,2.6240989644361894e-06,2.2229168502113083e-06,1.7875997382208066e-06,1.2149653238797052e-06
2022-06-24 05:45:00,,6.600288184980867e-06,2.614154048363706e-06,2.2139145357094926e-06,1.7806370356354891e-06,1.210548894184891e-06
2022-06-24 06:00:00,,6.589376747195439e-06,2.604380303196327e-06,2.2049103802312745e-06,1.7734976746024351e-06,1.2059771496723188e-06
2022-06-24 06:15:00,,6.578704814819264e-06,2.594804656058238e-06,2.195921645770307e-06,1.7661020639597655e-06,1.2012452686544498e-06
2022-06-24 06:30:00,,6.568250891066115e-06,2.585429823252405e-06,2.186977806218352e-06,1.7585526015104736e-06,1.19634917149071e-06
2022-06-24 06:45:00,,6.557953564145524e-06,2.576225690472954e-06,2.1780777131343156e-06,1.7509321806242191e-06,1.1912841535851095e-06
2022-06-24 07:00:00,,6.5478150589732294e-06,2.5672158796632525e-06,2.1692566276889872e-06,1.743094235041354e-06,1.186046533459574e-06
2022-06-24 07:15:00,,6.537812413240113e-06,2.558371528778551e-06,2.160506934370298e-06,1.7351914415438795e-06,1.1806330629055625e-06
2022-06-24 07:30:00,,6.527920706880196e-06,2.5496863572177547e-06,2.1518382714498942e-06,1.7271569807928541e-06,1.1750405781765899e-06
2022-06-24 07:45:00,,6.518098620564798e-06,2.541183184208962e-06,2.1432606042428093e-06,1.7189985675478048e-06,1.169266461450911e-06
2022-06-24 08:00:00,,6.508328728613352e-06,2.532825212109677e-06,2.134816795033795e-06,1.7107242327032104e-06,1.1633085271014649e-06
2022-06-24 08:15:00,,6.498566891212392e-06,2.524602342206136e-06,2.1264808410312853e-06,1.7023036728818544e-06,1.157164678676427e-06
2022-06-24 08:30:00,,6.488806614724791e-06,2.5165081263171562e-06,2.1182596434731907e-06,1.6938303148505274e-06,1.1508344987791723e-06
2022-06-24 08:45:00,,6.479021180850573e-06,2.5085326251644687e-06,2.110158191359454e-06,1.6852448996686208e-06,1.1443546774010824e-06
2022-06-24 09:00:00,,6.469153463122999e-06,2.500661851675703e-06,2.1021792700772815e-06,1.6765950022118775e-06,1.1376854542855444e-06
