sum_sq,df,F,PR(>F)
0.008787429181343544,1.0,0.5619330777722076,0.46792449169971784
0.18765428544298784,12.0,,
0.001730620270382198,1.0,0.20405607654608254,0.6595226143885411
0.1017732164417873,12.0,,
0.03050206435095955,1.0,3.324852202391861,0.09323148811058615
0.11008753169485264,12.0,,
0.09609405741982029,1.0,1.9220946546333548,0.19084472989795165
0.5999333520116397,12.0,,
