,Time,T1,TopTemperature,T2,T3,T4,BottomTemperature
129,1625948100.0,,,,,,
130,1625949000.0,,,,,,
131,1625949900.0,,,,,,
132,1625950800.0,,,,,,
133,1625951700.0,,,,,,
134,1625952600.0,,,,,,
135,1625953500.0,,,,,,
136,1625954400.0,,,,,,
137,1625955300.0,,,,,,
138,1625956200.0,,,,,,
139,1625957100.0,,,,,,
140,1625958000.0,,,,,,
141,1625958900.0,,,,,,
142,1625959800.0,,,,,,
143,1625960700.0,,,,,,
144,1625961600.0,,,,,,
145,1625962500.0,,,,,,
146,1625963400.0,,,,,,
147,1625964300.0,,,,,,
148,1625965200.0,,,,,,
149,1625966100.0,,,,,,
150,1625967000.0,,,,,,
151,1625967900.0,,,,,,
152,1625968800.0,,,,,,
153,1625969700.0,,,,,,
154,1625970600.0,,,,,,
155,1625971500.0,,,,,,
156,1625972400.0,,,,,,
157,1625973300.0,,,,,,
158,1625974200.0,,,,,,
159,1625975100.0,,,,,,
160,1625976000.0,,,,,,
161,1625976900.0,,,,,,
162,1625977800.0,,,,,,
163,1625978700.0,,,,,,
164,1625979600.0,,,,,,
165,1625980500.0,,,,,,
166,1625981400.0,,,,,,
167,1625982300.0,,,,,,
168,1625983200.0,,,,,,
169,1625984100.0,,,,,,
170,1625985000.0,,,,,,
171,1625985900.0,,,,,,
172,1625986800.0,,,,,,
173,1625987700.0,,,,,,
174,1625988600.0,,,,,,
175,1625989500.0,,,,,,
176,1625990400.0,,,,,,
177,1625991300.0,,,,,,
178,1625992200.0,,,,,,
179,1625993100.0,,,,,,
180,1625994000.0,,,,,,
181,1625994900.0,,,,,,
182,1625995800.0,,,,,,
183,1625996700.0,,,,,,
184,1625997600.0,,,,,,
185,1625998500.0,,,,,,
186,1625999400.0,,,,,,
187,1626000300.0,,,,,,
188,1626001200.0,,,,,,
189,1626002100.0,,,,,,
190,1626003000.0,,,,,,
191,1626003900.0,,,,,,
192,1626004800.0,,,,,,
193,1626005700.0,,,,,,
194,1626006600.0,,,,,,
195,1626007500.0,,,,,,
196,1626008400.0,,,,,,
197,1626009300.0,,,,,,
198,1626010200.0,,,,,,
199,1626011100.0,,,,,,
200,1626012000.0,,,,,,
201,1626012900.0,,,,,,
202,1626013800.0,,,,,,
203,1626014700.0,,,,,,
204,1626015600.0,,,,,,
205,1626016500.0,,,,,,
206,1626017400.0,,,,,,
207,1626018300.0,,,,,,
208,1626019200.0,,,,,,
209,1626020100.0,,,,,,
210,1626021000.0,,,,,,
211,1626021900.0,,,,,,
212,1626022800.0,,,,,,
213,1626023700.0,,,,,,
214,1626024600.0,,,,,,
215,1626025500.0,,,,,,
216,1626026400.0,,,,,,
217,1626027300.0,,,,,,
218,1626028200.0,,,,,,
219,1626029100.0,,,,,,
220,1626030000.0,,,,,,
221,1626030900.0,,,,,,
222,1626031800.0,,,,,,
223,1626032700.0,,,,,,
224,1626033600.0,,,,,,
225,1626034500.0,,,,,,
226,1626035400.0,,,,,,
227,1626036300.0,,,,,,
228,1626037200.0,,,,,,
229,1626038100.0,,,,,,
230,1626039000.0,,,,,,
231,1626039900.0,,,,,,
232,1626040800.0,,,,,,
233,1626041700.0,,,,,,
234,1626042600.0,,,,,,
235,1626043500.0,,,,,,
236,1626044400.0,,,,,,
237,1626045300.0,,,,,,
238,1626046200.0,,,,,,
239,1626047100.0,,,,,,
240,1626048000.0,,,,,,
241,1626048900.0,,,,,,
242,1626049800.0,,,,,,
243,1626050700.0,,,,,,
244,1626051600.0,,,,,,
245,1626052500.0,,,,,,
246,1626053400.0,,,,,,
247,1626054300.0,,,,,,
248,1626055200.0,,,,,,
249,1626056100.0,,,,,,
250,1626057000.0,,,,,,
251,1626057900.0,,,,,,
252,1626058800.0,,,,,,
253,1626059700.0,,,,,,
254,1626060600.0,,,,,,
255,1626061500.0,,,,,,
256,1626062400.0,,,,,,
257,1626063300.0,,,,,,
258,1626064200.0,,,,,,
259,1626065100.0,,,,,,
260,1626066000.0,,,,,,
261,1626066900.0,,,,,,
262,1626067800.0,,,,,,
263,1626068700.0,,,,,,
264,1626069600.0,,,,,,
265,1626070500.0,,,,,,
266,1626071400.0,,,,,,
267,1626072300.0,,,,,,
268,1626073200.0,,,,,,
269,1626074100.0,,,,,,
270,1626075000.0,,,,,,
271,1626075900.0,,,,,,
272,1626076800.0,,,,,,
273,1626077700.0,,,,,,
274,1626078600.0,,,,,,
275,1626079500.0,,,,,,
276,1626080400.0,,,,,,
277,1626081300.0,,,,,,
278,1626082200.0,,,,,,
279,1626083100.0,,,,,,
280,1626084000.0,,,,,,
281,1626084900.0,,,,,,
282,1626085800.0,,,,,,
283,1626086700.0,,,,,,
284,1626087600.0,,,,,,
285,1626088500.0,,,,,,
286,1626089400.0,,,,,,
287,1626090300.0,,,,,,
288,1626091200.0,,,,,,
289,1626092100.0,,,,,,
290,1626093000.0,,,,,,
291,1626093900.0,,,,,,
292,1626094800.0,,,,,,
293,1626095700.0,,,,,,
294,1626096600.0,,,,,,
295,1626097500.0,,,,,,
296,1626098400.0,,,,,,
297,1626099300.0,,,,,,
298,1626100200.0,,,,,,
299,1626101100.0,,,,,,
300,1626102000.0,,,,,,
301,1626102900.0,,,,,,
302,1626103800.0,,,,,,
303,1626104700.0,,,,,,
304,1626105600.0,,,,,,
305,1626106500.0,,,,,,
306,1626107400.0,,,,,,
307,1626108300.0,,,,,,
308,1626109200.0,,,,,,
309,1626110100.0,,,,,,
310,1626111000.0,,,,,,
311,1626111900.0,,,,,,
312,1626112800.0,,,,,,
313,1626113700.0,,,,,,
314,1626114600.0,,,,,,
315,1626115500.0,,,,,,
316,1626116400.0,,,,,,
317,1626117300.0,,,,,,
318,1626118200.0,,,,,,
319,1626119100.0,,,,,,
320,1626120000.0,,,,,,
321,1626120900.0,,,,,,
322,1626121800.0,,,,,,
323,1626122700.0,,,,,,
324,1626123600.0,,,,,,
325,1626124500.0,,,,,,
326,1626125400.0,,,,,,
327,1626126300.0,,,,,,
328,1626127200.0,,,,,,
329,1626128100.0,,,,,,
330,1626129000.0,,,,,,
331,1626129900.0,,,,,,
332,1626130800.0,,,,,,
333,1626131700.0,,,,,,
334,1626132600.0,,,,,,
335,1626133500.0,,,,,,
336,1626134400.0,,,,,,
337,1626135300.0,,,,,,
338,1626136200.0,,,,,,
339,1626137100.0,,,,,,
340,1626138000.0,,,,,,
341,1626138900.0,,,,,,
342,1626139800.0,,,,,,
343,1626140700.0,,,,,,
344,1626141600.0,,,,,,
345,1626142500.0,,,,,,
346,1626143400.0,,,,,,
347,1626144300.0,,,,,,
348,1626145200.0,,,,,,
349,1626146100.0,,,,,,
350,1626147000.0,,,,,,
351,1626147900.0,,,,,,
352,1626148800.0,,,,,,
353,1626149700.0,,,,,,
354,1626150600.0,,,,,,
355,1626151500.0,,,,,,
356,1626152400.0,,,,,,
357,1626153300.0,,,,,,
358,1626154200.0,,,,,,
359,1626155100.0,,,,,,
360,1626156000.0,,,,,,
361,1626156900.0,,,,,,
362,1626157800.0,,,,,,
363,1626158700.0,,,,,,
364,1626159600.0,,,,,,
365,1626160500.0,,,,,,
366,1626161400.0,,,,,,
367,1626162300.0,,,,,,
368,1626163200.0,,,,,,
369,1626164100.0,,,,,,
370,1626165000.0,,,,,,
371,1626165900.0,,,,,,
372,1626166800.0,,,,,,
373,1626167700.0,,,,,,
374,1626168600.0,,,,,,
375,1626169500.0,,,,,,
376,1626170400.0,,,,,,
377,1626171300.0,,,,,,
378,1626172200.0,,,,,,
379,1626173100.0,,,,,,
380,1626174000.0,,,,,,
381,1626174900.0,,,,,,
382,1626175800.0,,,,,,
383,1626176700.0,,,,,,
384,1626177600.0,,,,,,
385,1626178500.0,,,,,,
386,1626179400.0,,,,,,
387,1626180300.0,,,,,,
388,1626181200.0,,,,,,
389,1626182100.0,,,,,,
390,1626183000.0,,,,,,
391,1626183900.0,,,,,,
392,1626184800.0,,,,,,
393,1626185700.0,,,,,,
394,1626186600.0,,,,,,
395,1626187500.0,,,,,,
396,1626188400.0,,,,,,
397,1626189300.0,,,,,,
398,1626190200.0,,,,,,
399,1626191100.0,,,,,,
400,1626192000.0,,,,,,
401,1626192900.0,,,,,,
402,1626193800.0,,,,,,
403,1626194700.0,,,,,,
404,1626195600.0,,,,,,
405,1626196500.0,,,,,,
406,1626197400.0,,,,,,
407,1626198300.0,,,,,,
408,1626199200.0,,,,,,
409,1626200100.0,,,,,,
410,1626201000.0,,,,,,
411,1626201900.0,,,,,,
412,1626202800.0,,,,,,
413,1626203700.0,,,,,,
414,1626204600.0,,,,,,
415,1626205500.0,,,,,,
416,1626206400.0,,,,,,
417,1626207300.0,,,,,,
418,1626208200.0,,,,,,
419,1626209100.0,,,,,,
420,1626210000.0,,,,,,
421,1626210900.0,,,,,,
422,1626211800.0,,,,,,
423,1626212700.0,,,,,,
424,1626213600.0,,,,,,
425,1626214500.0,,,,,,
426,1626215400.0,,,,,,
427,1626216300.0,,,,,,
428,1626217200.0,,,,,,
429,1626218100.0,,,,,,
430,1626219000.0,,,,,,
431,1626219900.0,,,,,,
432,1626220800.0,,,,,,
433,1626221700.0,,,,,,
434,1626222600.0,,,,,,
435,1626223500.0,,,,,,
436,1626224400.0,,,,,,
437,1626225300.0,,,,,,
438,1626226200.0,,,,,,
439,1626227100.0,,,,,,
440,1626228000.0,,,,,,
441,1626228900.0,,,,,,
442,1626229800.0,,,,,,
443,1626230700.0,,,,,,
444,1626231600.0,,,,,,
445,1626232500.0,,,,,,
446,1626233400.0,,,,,,
447,1626234300.0,,,,,,
448,1626235200.0,,,,,,
449,1626236100.0,,,,,,
450,1626237000.0,,,,,,
451,1626237900.0,,,,,,
452,1626238800.0,,,,,,
453,1626239700.0,,,,,,
454,1626240600.0,,,,,,
455,1626241500.0,,,,,,
456,1626242400.0,,,,,,
457,1626243300.0,,,,,,
458,1626244200.0,,,,,,
459,1626245100.0,,,,,,
460,1626246000.0,,,,,,
461,1626246900.0,,,,,,
462,1626247800.0,,,,,,
463,1626248700.0,,,,,,
464,1626249600.0,,,,,,
465,1626250500.0,,,,,,
466,1626251400.0,,,,,,
467,1626252300.0,,,,,,
468,1626253200.0,,,,,,
469,1626254100.0,,,,,,
470,1626255000.0,,,,,,
471,1626255900.0,,,,,,
472,1626256800.0,,,,,,
473,1626257700.0,,,,,,
474,1626258600.0,,,,,,
475,1626259500.0,,,,,,
476,1626260400.0,,,,,,
477,1626261300.0,,,,,,
478,1626262200.0,,,,,,
479,1626263100.0,,,,,,
480,1626264000.0,,,,,,
481,1626264900.0,,,,,,
482,1626265800.0,,,,,,
483,1626266700.0,,,,,,
484,1626267600.0,,,,,,
485,1626268500.0,,,,,,
486,1626269400.0,,,,,,
487,1626270300.0,,,,,,
488,1626271200.0,,,,,,
489,1626272100.0,,,,,,
490,1626273000.0,,,,,,
491,1626273900.0,,,,,,
492,1626274800.0,,,,,,
493,1626275700.0,,,,,,
494,1626276600.0,,,,,,
495,1626277500.0,,,,,,
496,1626278400.0,,,,,,
497,1626279300.0,,,,,,
498,1626280200.0,,,,,,
499,1626281100.0,,,,,,
500,1626282000.0,,,,,,
501,1626282900.0,,,,,,
502,1626283800.0,,,,,,
503,1626284700.0,,,,,,
504,1626285600.0,,,,,,
505,1626286500.0,,,,,,
506,1626287400.0,,,,,,
507,1626288300.0,,,,,,
508,1626289200.0,,,,,,
509,1626290100.0,,,,,,
510,1626291000.0,,,,,,
511,1626291900.0,,,,,,
512,1626292800.0,,,,,,
513,1626293700.0,,,,,,
514,1626294600.0,,,,,,
515,1626295500.0,,,,,,
516,1626296400.0,,,,,,
517,1626297300.0,,,,,,
518,1626298200.0,,,,,,
519,1626299100.0,,,,,,
520,1626300000.0,,,,,,
521,1626300900.0,,,,,,
522,1626301800.0,,,,,,
523,1626302700.0,,,,,,
524,1626303600.0,,,,,,
525,1626304500.0,,,,,,
526,1626305400.0,,,,,,
527,1626306300.0,,,,,,
528,1626307200.0,,,,,,
529,1626308100.0,,,,,,
530,1626309000.0,,,,,,
531,1626309900.0,,,,,,
532,1626310800.0,,,,,,
533,1626311700.0,,,,,,
534,1626312600.0,,,,,,
535,1626313500.0,,,,,,
536,1626314400.0,,,,,,
537,1626315300.0,,,,,,
538,1626316200.0,,,,,,
539,1626317100.0,,,,,,
540,1626318000.0,,,,,,
541,1626318900.0,,,,,,
542,1626319800.0,,,,,,
543,1626320700.0,,,,,,
544,1626321600.0,,,,,,
545,1626322500.0,,,,,,
546,1626323400.0,,,,,,
547,1626324300.0,,,,,,
548,1626325200.0,,,,,,
549,1626326100.0,,,,,,
550,1626327000.0,,,,,,
551,1626327900.0,,,,,,
552,1626328800.0,,,,,,
553,1626329700.0,,,,,,
554,1626330600.0,,,,,,
555,1626331500.0,,,,,,
556,1626332400.0,,,,,,
557,1626333300.0,,,,,,
558,1626334200.0,,,,,,
559,1626335100.0,,,,,,
560,1626336000.0,,,,,,
561,1626336900.0,,,,,,
562,1626337800.0,,,,,,
563,1626338700.0,,,,,,
564,1626339600.0,,,,,,
565,1626340500.0,,,,,,
566,1626341400.0,,,,,,
567,1626342300.0,,,,,,
568,1626343200.0,,,,,,
569,1626344100.0,,,,,,
570,1626345000.0,,,,,,
571,1626345900.0,,,,,,
572,1626346800.0,,,,,,
573,1626347700.0,,,,,,
574,1626348600.0,,,,,,
575,1626349500.0,,,,,,
576,1626350400.0,,,,,,
577,1626351300.0,,,,,,
578,1626352200.0,,,,,,
579,1626353100.0,,,,,,
580,1626354000.0,,,,,,
581,1626354900.0,,,,,,
582,1626355800.0,,,,,,
583,1626356700.0,,,,,,
584,1626357600.0,,,,,,
585,1626358500.0,,,,,,
586,1626359400.0,,,,,,
587,1626360300.0,,,,,,
588,1626361200.0,,,,,,
589,1626362100.0,,,,,,
590,1626363000.0,,,,,,
591,1626363900.0,,,,,,
592,1626364800.0,,,,,,
593,1626365700.0,,,,,,
594,1626366600.0,,,,,,
595,1626367500.0,,,,,,
596,1626368400.0,,,,,,
597,1626369300.0,,,,,,
598,1626370200.0,,,,,,
599,1626371100.0,,,,,,
600,1626372000.0,,,,,,
601,1626372900.0,,,,,,
602,1626373800.0,,,,,,
603,1626374700.0,,,,,,
604,1626375600.0,,,,,,
605,1626376500.0,,,,,,
606,1626377400.0,,,,,,
607,1626378300.0,,,,,,
608,1626379200.0,,,,,,
609,1626380100.0,,,,,,
610,1626381000.0,,,,,,
611,1626381900.0,,,,,,
612,1626382800.0,,,,,,
613,1626383700.0,,,,,,
614,1626384600.0,,,,,,
615,1626385500.0,,,,,,
616,1626386400.0,,,,,,
617,1626387300.0,,,,,,
618,1626388200.0,,,,,,
619,1626389100.0,,,,,,
620,1626390000.0,,,,,,
621,1626390900.0,,,,,,
622,1626391800.0,,,,,,
623,1626392700.0,,,,,,
624,1626393600.0,,,,,,
625,1626394500.0,,,,,,
626,1626395400.0,,,,,,
627,1626396300.0,,,,,,
628,1626397200.0,,,,,,
629,1626398100.0,,,,,,
630,1626399000.0,,,,,,
631,1626399900.0,,,,,,
632,1626400800.0,,,,,,
633,1626401700.0,,,,,,
634,1626402600.0,,,,,,
635,1626403500.0,,,,,,
636,1626404400.0,,,,,,
637,1626405300.0,,,,,,
638,1626406200.0,,,,,,
639,1626407100.0,,,,,,
640,1626408000.0,,,,,,
641,1626408900.0,,,,,,
642,1626409800.0,,,,,,
643,1626410700.0,,,,,,
644,1626411600.0,,,,,,
645,1626412500.0,,,,,,
646,1626413400.0,,,,,,
647,1626414300.0,,,,,,
648,1626415200.0,,,,,,
649,1626416100.0,,,,,,
650,1626417000.0,,,,,,
651,1626417900.0,,,,,,
652,1626418800.0,,,,,,
653,1626419700.0,,,,,,
654,1626420600.0,,,,,,
655,1626421500.0,,,,,,
656,1626422400.0,,,,,,
657,1626423300.0,,,,,,
658,1626424200.0,,,,,,
659,1626425100.0,,,,,,
660,1626426000.0,,,,,,
661,1626426900.0,,,,,,
662,1626427800.0,,,,,,
663,1626428700.0,,,,,,
664,1626429600.0,,,,,,
665,1626430500.0,,,,,,
666,1626431400.0,,,,,,
667,1626432300.0,,,,,,
668,1626433200.0,,,,,,
669,1626434100.0,,,,,,
670,1626435000.0,,,,,,
671,1626435900.0,,,,,,
672,1626436800.0,,,,,,
673,1626437700.0,,,,,,
674,1626438600.0,,,,,,
675,1626439500.0,,,,,,
676,1626440400.0,,,,,,
677,1626441300.0,,,,,,
678,1626442200.0,,,,,,
679,1626443100.0,,,,,,
680,1626444000.0,,,,,,
681,1626444900.0,,,,,,
682,1626445800.0,,,,,,
683,1626446700.0,,,,,,
684,1626447600.0,,,,,,
685,1626448500.0,,,,,,
686,1626449400.0,,,,,,
687,1626450300.0,,,,,,
688,1626451200.0,,,,,,
689,1626452100.0,,,,,,
690,1626453000.0,,,,,,
691,1626453900.0,,,,,,
692,1626454800.0,,,,,,
693,1626455700.0,,,,,,
694,1626456600.0,,,,,,
695,1626457500.0,,,,,,
696,1626458400.0,,,,,,
697,1626459300.0,,,,,,
698,1626460200.0,,,,,,
699,1626461100.0,,,,,,
700,1626462000.0,,,,,,
701,1626462900.0,,,,,,
702,1626463800.0,,,,,,
703,1626464700.0,,,,,,
704,1626465600.0,,,,,,
705,1626466500.0,,,,,,
706,1626467400.0,,,,,,
707,1626468300.0,,,,,,
708,1626469200.0,,,,,,
709,1626470100.0,,,,,,
710,1626471000.0,,,,,,
711,1626471900.0,,,,,,
712,1626472800.0,,,,,,
713,1626473700.0,,,,,,
714,1626474600.0,,,,,,
715,1626475500.0,,,,,,
716,1626476400.0,,,,,,
717,1626477300.0,,,,,,
718,1626478200.0,,,,,,
719,1626479100.0,,,,,,
720,1626480000.0,,,,,,
721,1626480900.0,,,,,,
722,1626481800.0,,,,,,
723,1626482700.0,,,,,,
724,1626483600.0,,,,,,
725,1626484500.0,,,,,,
726,1626485400.0,,,,,,
727,1626486300.0,,,,,,
728,1626487200.0,,,,,,
729,1626488100.0,,,,,,
730,1626489000.0,,,,,,
731,1626489900.0,,,,,,
732,1626490800.0,,,,,,
733,1626491700.0,,,,,,
734,1626492600.0,,,,,,
735,1626493500.0,,,,,,
736,1626494400.0,,,,,,
737,1626495300.0,,,,,,
738,1626496200.0,,,,,,
739,1626497100.0,,,,,,
740,1626498000.0,,,,,,
741,1626498900.0,,,,,,
742,1626499800.0,,,,,,
743,1626500700.0,,,,,,
744,1626501600.0,,,,,,
745,1626502500.0,,,,,,
746,1626503400.0,,,,,,
747,1626504300.0,,,,,,
748,1626505200.0,,,,,,
749,1626506100.0,,,,,,
750,1626507000.0,,,,,,
751,1626507900.0,,,,,,
752,1626508800.0,,,,,,
753,1626509700.0,,,,,,
754,1626510600.0,,,,,,
755,1626511500.0,,,,,,
756,1626512400.0,,,,,,
757,1626513300.0,,,,,,
758,1626514200.0,,,,,,
759,1626515100.0,,,,,,
760,1626516000.0,,,,,,
761,1626516900.0,,,,,,
762,1626517800.0,,,,,,
763,1626518700.0,,,,,,
764,1626519600.0,,,,,,
765,1626520500.0,,,,,,
766,1626521400.0,,,,,,
767,1626522300.0,,,,,,
768,1626523200.0,,,,,,
769,1626524100.0,,,,,,
770,1626525000.0,,,,,,
771,1626525900.0,,,,,,
772,1626526800.0,,,,,,
773,1626527700.0,,,,,,
774,1626528600.0,,,,,,
775,1626529500.0,,,,,,
776,1626530400.0,,,,,,
777,1626531300.0,,,,,,
778,1626532200.0,,,,,,
779,1626533100.0,,,,,,
780,1626534000.0,,,,,,
781,1626534900.0,,,,,,
782,1626535800.0,,,,,,
783,1626536700.0,,,,,,
784,1626537600.0,,,,,,
785,1626538500.0,,,,,,
786,1626539400.0,,,,,,
787,1626540300.0,,,,,,
788,1626541200.0,,,,,,
789,1626542100.0,,,,,,
790,1626543000.0,,,,,,
791,1626543900.0,,,,,,
792,1626544800.0,,,,,,
793,1626545700.0,,,,,,
794,1626546600.0,,,,,,
795,1626547500.0,,,,,,
796,1626548400.0,,,,,,
797,1626549300.0,,,,,,
798,1626550200.0,,,,,,
799,1626551100.0,,,,,,
800,1626552000.0,,,,,,
801,1626552900.0,,,,,,
802,1626553800.0,,,,,,
803,1626554700.0,,,,,,
804,1626555600.0,,,,,,
805,1626556500.0,,,,,,
806,1626557400.0,,,,,,
807,1626558300.0,,,,,,
808,1626559200.0,,,,,,
809,1626560100.0,,,,,,
810,1626561000.0,,,,,,
811,1626561900.0,,,,,,
812,1626562800.0,,,,,,
813,1626563700.0,,,,,,
814,1626564600.0,,,,,,
815,1626565500.0,,,,,,
816,1626566400.0,,,,,,
817,1626567300.0,,,,,,
818,1626568200.0,,,,,,
819,1626569100.0,,,,,,
820,1626570000.0,,,,,,
821,1626570900.0,,,,,,
822,1626571800.0,,,,,,
823,1626572700.0,,,,,,
824,1626573600.0,,,,,,
825,1626574500.0,,,,,,
826,1626575400.0,,,,,,
827,1626576300.0,,,,,,
828,1626577200.0,,,,,,
829,1626578100.0,,,,,,
830,1626579000.0,,,,,,
831,1626579900.0,,,,,,
832,1626580800.0,,,,,,
833,1626581700.0,,,,,,
834,1626582600.0,,,,,,
835,1626583500.0,,,,,,
836,1626584400.0,,,,,,
837,1626585300.0,,,,,,
838,1626586200.0,,,,,,
839,1626587100.0,,,,,,
840,1626588000.0,,,,,,
841,1626588900.0,,,,,,
842,1626589800.0,,,,,,
843,1626590700.0,,,,,,
844,1626591600.0,,,,,,
845,1626592500.0,,,,,,
846,1626593400.0,,,,,,
847,1626594300.0,,,,,,
848,1626595200.0,,,,,,
849,1626596100.0,,,,,,
850,1626597000.0,,,,,,
851,1626597900.0,,,,,,
852,1626598800.0,,,,,,
853,1626599700.0,,,,,,
854,1626600600.0,,,,,,
855,1626601500.0,,,,,,
856,1626602400.0,,,,,,
857,1626603300.0,,,,,,
858,1626604200.0,,,,,,
859,1626605100.0,,,,,,
860,1626606000.0,,,,,,
861,1626606900.0,,,,,,
862,1626607800.0,,,,,,
863,1626608700.0,,,,,,
864,1626609600.0,,,,,,
865,1626610500.0,,,,,,
866,1626611400.0,,,,,,
867,1626612300.0,,,,,,
868,1626613200.0,,,,,,
869,1626614100.0,,,,,,
870,1626615000.0,,,,,,
871,1626615900.0,,,,,,
872,1626616800.0,,,,,,
873,1626617700.0,,,,,,
874,1626618600.0,,,,,,
875,1626619500.0,,,,,,
876,1626620400.0,,,,,,
877,1626621300.0,,,,,,
878,1626622200.0,,,,,,
879,1626623100.0,,,,,,
880,1626624000.0,,,,,,
881,1626624900.0,,,,,,
882,1626625800.0,,,,,,
883,1626626700.0,,,,,,
884,1626627600.0,,,,,,
885,1626628500.0,,,,,,
886,1626629400.0,,,,,,
887,1626630300.0,,,,,,
888,1626631200.0,,,,,,
889,1626632100.0,,,,,,
890,1626633000.0,,,,,,
891,1626633900.0,,,,,,
892,1626634800.0,,,,,,
893,1626635700.0,,,,,,
894,1626636600.0,,,,,,
895,1626637500.0,,,,,,
896,1626638400.0,,,,,,
897,1626639300.0,,,,,,
898,1626640200.0,,,,,,
899,1626641100.0,,,,,,
900,1626642000.0,,,,,,
901,1626642900.0,,,,,,
902,1626643800.0,,,,,,
903,1626644700.0,,,,,,
904,1626645600.0,,,,,,
905,1626646500.0,,,,,,
906,1626647400.0,,,,,,
907,1626648300.0,,,,,,
908,1626649200.0,,,,,,
909,1626650100.0,,,,,,
910,1626651000.0,,,,,,
911,1626651900.0,,,,,,
912,1626652800.0,,,,,,
913,1626653700.0,,,,,,
914,1626654600.0,,,,,,
915,1626655500.0,,,,,,
916,1626656400.0,,,,,,
917,1626657300.0,,,,,,
918,1626658200.0,,,,,,
919,1626659100.0,,,,,,
920,1626660000.0,,,,,,
921,1626660900.0,,,,,,
922,1626661800.0,,,,,,
923,1626662700.0,,,,,,
924,1626663600.0,,,,,,
925,1626664500.0,,,,,,
926,1626665400.0,,,,,,
927,1626666300.0,,,,,,
928,1626667200.0,,,,,,
