sample,T1-A,T1-B,T1-C,T1-D,T2-A,T2-B,T3-C,T3-D,T5-A,T5-B,T5-C,T5-D,T6-A,T6-B,T6-C,T6-D,T7-A,T7-B,T7-C,T7-D,T8-A,T8-C,T8-D
d50,36.73336828,34.90956395,38.19967692,33.2377943,34.24051305,42.48666054,34.17318783,33.78311158,31.34304175,31.51271586,38.22853164,28.92543241,30.22639404,31.7301728,33.87054882,29.03592917,34.82500661,38.38478524,33.69675032,33.00162538,35.28755991,34.31055149,38.37106086
