Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2021-07-12 00:00:00,,,2.1848711839515126e-06,6.6612819574064985e-06,2.5628343698133997e-06,3.879794373367545e-06
2021-07-12 00:15:00,,,2.221280457557303e-06,6.6566944708817696e-06,2.5632183882515617e-06,3.881858281581246e-06
2021-07-12 00:30:00,,,2.2575946213390064e-06,6.652113761968457e-06,2.5634464339693725e-06,3.883821176433348e-06
2021-07-12 00:45:00,,,2.2936827048123445e-06,6.647493724207918e-06,2.5635395443459625e-06,3.885683433837487e-06
2021-07-12 01:00:00,,,2.329701101481137e-06,6.642881607204905e-06,2.563499143717684e-06,3.887443095647696e-06
2021-07-12 01:15:00,,,2.365539992821318e-06,6.638323579426363e-06,2.5633503679890917e-06,3.889102262562745e-06
2021-07-12 01:30:00,,,2.400991201625131e-06,6.633777661487234e-06,2.5631138189428036e-06,3.890664763584264e-06
2021-07-12 01:45:00,,,2.436503298830267e-06,6.629304538297533e-06,2.5627868400874735e-06,3.89213222724673e-06
2021-07-12 02:00:00,,,2.471960900375063e-06,6.624905876691669e-06,2.5624000314233433e-06,3.893507659333539e-06
2021-07-12 02:15:00,,,2.507274571849918e-06,6.620557770532067e-06,2.5619472611244234e-06,3.894795692976508e-06
2021-07-12 02:30:00,,,2.542409440673319e-06,6.616263608088151e-06,2.5614584693653808e-06,3.8959958720813015e-06
2021-07-12 02:45:00,,,2.5774481132915064e-06,6.612057749242414e-06,2.5609004330621825e-06,3.897110479657508e-06
2021-07-12 03:00:00,,,2.6124220280509135e-06,6.607879818960489e-06,2.560302394767227e-06,3.898144062135834e-06
2021-07-12 03:15:00,,,2.647038679579294e-06,6.6038271050447155e-06,2.5596899993800087e-06,3.8991037878130194e-06
2021-07-12 03:30:00,,,2.6817295519241195e-06,6.599852432311537e-06,2.559075684846925e-06,3.899987122976472e-06
2021-07-12 03:45:00,,,2.7162390893416988e-06,6.595983260598585e-06,2.558423908981809e-06,3.900802624786216e-06
2021-07-12 04:00:00,,,2.7505335723180905e-06,6.592183036963528e-06,2.5577630541402927e-06,3.901545584882679e-06
2021-07-12 04:15:00,,,2.7848746530225388e-06,6.588460670980041e-06,2.557123857559687e-06,3.902227457117584e-06
2021-07-12 04:30:00,,,2.819048698370368e-06,6.584872013074537e-06,2.55648476198376e-06,3.902855430912613e-06
2021-07-12 04:45:00,,,2.8531437879718017e-06,6.581358187101745e-06,2.5558506854163104e-06,3.903421312074092e-06
2021-07-12 05:00:00,,,2.8871570233726718e-06,6.577925488488495e-06,2.555247560576844e-06,3.903931763735266e-06
2021-07-12 05:15:00,,,2.9210501444925817e-06,6.574601713731445e-06,2.5546598837791366e-06,3.904394503866657e-06
2021-07-12 05:30:00,,,2.9548625713933855e-06,6.571351864634428e-06,2.5540850774742595e-06,3.9048072236465935e-06
2021-07-12 05:45:00,,,2.9885426543974094e-06,6.568194877684807e-06,2.55354924720987e-06,3.905171925094629e-06
2021-07-12 06:00:00,,,3.0221464024656456e-06,6.565105736702097e-06,2.5530050707419347e-06,3.905490591797079e-06
