Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2021-07-10 00:00:00,,-1.3334841900038616e-05,-3.5669074647846685e-06,2.989257831081109e-06,3.817010987271173e-06,4.158449151350012e-06
2021-07-10 00:15:00,,-1.3397012524329363e-05,-3.5915073873517775e-06,2.9796339808280127e-06,3.8075093834812903e-06,4.152026829328278e-06
2021-07-10 00:30:00,,-1.3458827491030068e-05,-3.61590434396912e-06,2.969872883088362e-06,3.7981798389250636e-06,4.14579001083472e-06
2021-07-10 00:45:00,,-1.3519555124804078e-05,-3.640128281526988e-06,2.9600970950885874e-06,3.7890782976633227e-06,4.139794934090857e-06
2021-07-10 01:00:00,,-1.3579246034774707e-05,-3.6634958030766796e-06,2.9501700144723327e-06,3.7802262679602884e-06,4.134061770934244e-06
2021-07-10 01:15:00,,-1.3637733929851385e-05,-3.686363645262064e-06,2.940330501383375e-06,3.7716454006214477e-06,4.128620866794768e-06
2021-07-10 01:30:00,,-1.3695955917386519e-05,-3.708708064934764e-06,2.930233442868803e-06,3.7633224339099522e-06,4.123471068422928e-06
2021-07-10 01:45:00,,-1.3753106944536772e-05,-3.7305860768831837e-06,2.92038643810631e-06,3.7552304627163144e-06,4.118659781277878e-06
2021-07-10 02:00:00,,-1.3809417146040107e-05,-3.7519781537436556e-06,2.910494254733233e-06,3.7474567450898717e-06,4.1142168324010045e-06
2021-07-10 02:15:00,,-1.3865404933264207e-05,-3.7729209184582658e-06,2.900461799168861e-06,3.7399706568816055e-06,4.110126665582918e-06
2021-07-10 02:30:00,,-1.3920888924921645e-05,-3.793514721613583e-06,2.8903458809550784e-06,3.732798132860427e-06,4.106415272885967e-06
2021-07-10 02:45:00,,-1.3975902978747955e-05,-3.8137569657838696e-06,2.880020018689171e-06,3.725942686618523e-06,4.103093965693419e-06
2021-07-10 03:00:00,,-1.40307013529692e-05,-3.833896943775563e-06,2.869589316703006e-06,3.719315109397151e-06,4.1001683936179725e-06
2021-07-10 03:15:00,,-1.4085460955831702e-05,-3.853469056364449e-06,2.85897826546046e-06,3.712978517648326e-06,4.097641828639621e-06
2021-07-10 03:30:00,,-1.4140042369779098e-05,-3.873019268698056e-06,2.8482084640483375e-06,3.706927502124672e-06,4.095512572592115e-06
2021-07-10 03:45:00,,-1.4194468517533858e-05,-3.8922139735352515e-06,2.8372545410456615e-06,3.7010587756342656e-06,4.093775886953999e-06
2021-07-10 04:00:00,,-1.4248953338077738e-05,-3.911519100899404e-06,2.8260406254971203e-06,3.695438727544834e-06,4.0924311718895714e-06
2021-07-10 04:15:00,,-1.4303574681441506e-05,-3.930597258241712e-06,2.8144514313491025e-06,3.6899466851279806e-06,4.091453528460063e-06
2021-07-10 04:30:00,,-1.4358329634930732e-05,-3.9495048870979065e-06,2.8026890486842476e-06,3.68464801575337e-06,4.090829694644841e-06
2021-07-10 04:45:00,,-1.4413231810587675e-05,-3.968330847648597e-06,2.7906058575410368e-06,3.6795131216480223e-06,4.090540307477029e-06
2021-07-10 05:00:00,,-1.4468540532401222e-05,-3.987137162369126e-06,2.7782398104965253e-06,3.6744478227164873e-06,4.0905769684286585e-06
2021-07-10 05:15:00,,-1.4524197913394554e-05,-4.005922297040802e-06,2.765618361741597e-06,3.6694942592620608e-06,4.0908889728541475e-06
2021-07-10 05:30:00,,-1.45803133051518e-05,-4.024746736345943e-06,2.752625644359651e-06,3.6646211125957403e-06,4.091487633844892e-06
2021-07-10 05:45:00,,-1.4637191579574398e-05,-4.043634046831728e-06,2.7393190950512282e-06,3.659798547234672e-06,4.0923296824812855e-06
2021-07-10 06:00:00,,-1.4694391922752209e-05,-4.0626374644575945e-06,2.7255921711145518e-06,3.6549073987231462e-06,4.093378438024927e-06
2021-07-10 06:15:00,,-1.4752487794554163e-05,-4.081854567799372e-06,2.711428438198384e-06,3.6499933401088198e-06,4.094601991732391e-06
2021-07-10 06:30:00,,-1.4811852997915724e-05,-4.101343697782093e-06,2.696825223290305e-06,3.645021379428622e-06,4.095978998739008e-06
