Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2021-07-11 00:00:00,,,-8.931548662966394e-05,2.2186330423233155e-05,4.9976806030589955e-06,6.998221655122925e-06
2021-07-11 00:15:00,,,-8.881834040853602e-05,2.2192325922829947e-05,5.033422594963321e-06,7.017920792879728e-06
2021-07-11 00:30:00,,,-8.831144344109095e-05,2.2199219478460294e-05,5.068410329452431e-06,7.037540522167267e-06
2021-07-11 00:45:00,,,-8.780604773567233e-05,2.2205223124031338e-05,5.1026406335777065e-06,7.057002411280517e-06
2021-07-11 01:00:00,,,-8.728986854735619e-05,2.2212005515046692e-05,5.13648334647262e-06,7.07640681330849e-06
2021-07-11 01:15:00,,,-8.676439688046008e-05,2.2221172792791495e-05,5.169928612809726e-06,7.095829576896287e-06
2021-07-11 01:30:00,,,-8.623626147542426e-05,2.223139105536141e-05,5.2033664990221784e-06,7.11525396420766e-06
2021-07-11 01:45:00,,,-8.569947636270176e-05,2.224375372417807e-05,5.237016122720352e-06,7.134748526177536e-06
2021-07-11 02:00:00,,,-8.515732142725848e-05,2.225733686841734e-05,5.270613121531583e-06,7.154271238436586e-06
2021-07-11 02:15:00,,,-8.460893010706901e-05,2.227126212545984e-05,5.304275925495515e-06,7.1739084743386625e-06
2021-07-11 02:30:00,,,-8.40533613094314e-05,2.2287242900156916e-05,5.338668796506489e-06,7.193711823574351e-06
2021-07-11 02:45:00,,,-8.349313074931788e-05,2.230395665699925e-05,5.3730120161543265e-06,7.213679152459287e-06
2021-07-11 03:00:00,,,-8.293047450433922e-05,2.2321325931938762e-05,5.4081045749149445e-06,7.233846640875979e-06
2021-07-11 03:15:00,,,-8.236408716392512e-05,2.2340670853214454e-05,5.444106707526279e-06,7.2544134911196894e-06
2021-07-11 03:30:00,,,-8.179358843063517e-05,2.2360760052401397e-05,5.480657102679269e-06,7.275261322402078e-06
2021-07-11 03:45:00,,,-8.121920384687438e-05,2.2381531690519118e-05,5.517822306857774e-06,7.2964793564450705e-06
2021-07-11 04:00:00,,,-8.064238465109765e-05,2.2403925026952723e-05,5.555713435717058e-06,7.31804911522007e-06
2021-07-11 04:15:00,,,-8.006291023836508e-05,2.242688850825586e-05,5.59474490127769e-06,7.33999298881522e-06
2021-07-11 04:30:00,,,-7.948006433548955e-05,2.245108984200969e-05,5.634100846128169e-06,7.362395001817275e-06
2021-07-11 04:45:00,,,-7.889499816237974e-05,2.2476658432027718e-05,5.67459305697017e-06,7.385236219415048e-06
2021-07-11 05:00:00,,,-7.830911779916109e-05,2.2502080354965387e-05,5.715802423525708e-06,7.408521534475639e-06
