Date_Time,tau
3/1/2023 18:45,4.194808286
3/1/2023 19:00,4.194808286
3/1/2023 19:15,4.194808286
3/1/2023 19:30,4.194808286
3/1/2023 19:45,4.60974287
3/1/2023 20:00,4.194808286
3/1/2023 20:15,4.332547509
3/1/2023 20:30,3.929503574
3/1/2023 20:45,4.60974287
3/1/2023 21:00,4.194808286
3/1/2023 21:15,3.929503574
3/1/2023 21:30,4.60974287
3/1/2023 21:45,4.894749165
3/1/2023 22:00,4.60974287
3/1/2023 22:15,4.194808286
3/1/2023 22:30,4.60974287
3/1/2023 22:45,4.470165053
3/1/2023 23:00,5.042434909
3/1/2023 23:15,3.797615282
3/1/2023 23:30,3.927250967
3/1/2023 23:45,4.897239959
3/2/2023 0:00,4.194808286
3/2/2023 0:15,4.194808286
3/2/2023 0:30,4.897239959
3/2/2023 0:45,4.470165053
3/2/2023 1:00,4.897239959
3/2/2023 1:15,4.894749165
3/2/2023 1:30,4.894749165
3/2/2023 1:45,4.470165053
3/2/2023 2:00,4.061164395
3/2/2023 2:15,4.897239959
3/2/2023 2:30,4.897239959
3/2/2023 2:45,5.341699203
3/2/2023 3:00,5.189809679
3/2/2023 3:15,4.75127325
3/2/2023 3:30,4.467775789
3/2/2023 3:45,4.894749165
3/2/2023 4:00,4.467775789
3/2/2023 4:15,4.894749165
3/2/2023 4:30,4.330192031
3/2/2023 4:45,4.75127325
3/2/2023 5:00,4.330192031
3/2/2023 5:15,4.330192031
3/2/2023 5:30,4.330192031
3/2/2023 5:45,4.75127325
3/2/2023 6:00,5.189809679
3/2/2023 6:15,3.927250967
3/2/2023 6:30,4.75127325
3/2/2023 6:45,4.330192031
3/2/2023 7:00,4.75127325
3/2/2023 7:15,4.330192031
3/2/2023 7:30,4.75127325
3/2/2023 7:45,4.330192031
3/2/2023 8:00,5.189809679
3/2/2023 8:15,4.894749165
3/2/2023 8:30,4.894749165
3/2/2023 8:45,4.330192031
3/2/2023 9:00,4.470165053
3/2/2023 9:15,4.194808286
3/2/2023 9:30,4.061164395
3/2/2023 9:45,4.470165053
3/2/2023 10:00,3.418830455
3/2/2023 10:15,3.058240223
3/2/2023 10:30,2.827738367
3/2/2023 10:45,2.498376571
3/2/2023 11:00,3.175695821
3/2/2023 11:15,2.827738367
3/2/2023 11:30,3.54241466
3/2/2023 11:45,2.943029612
3/2/2023 12:00,2.607303187
3/2/2023 12:15,3.418830455
3/2/2023 12:30,3.418830455
3/2/2023 12:45,3.418830455
3/2/2023 13:00,3.177738848
3/2/2023 13:15,3.929503574
3/2/2023 13:30,3.418830455
3/2/2023 13:45,3.418830455
3/2/2023 14:00,2.829674663
3/2/2023 14:15,3.177738848
3/2/2023 14:30,2.943029612
3/2/2023 14:45,3.177738848
3/2/2023 15:00,3.544563109
3/2/2023 15:15,3.177738848
3/2/2023 15:30,3.797615282
3/2/2023 15:45,3.797615282
3/2/2023 16:00,3.797615282
3/2/2023 16:15,2.607303187
3/2/2023 16:30,2.827738367
3/2/2023 16:45,2.941057847
3/2/2023 17:00,3.058240223
3/2/2023 17:15,3.058240223
3/2/2023 17:30,3.177738848
3/2/2023 17:45,3.418830455
3/2/2023 18:00,3.797615282
3/2/2023 18:15,3.929503574
3/2/2023 18:30,4.332547509
3/2/2023 18:45,4.60974287
3/2/2023 19:00,4.194808286
3/2/2023 19:15,4.60974287
3/2/2023 19:30,4.194808286
3/2/2023 19:45,4.60974287
3/2/2023 20:00,4.60974287
3/2/2023 20:15,5.042434909
3/2/2023 20:30,4.330192031
3/2/2023 20:45,4.194808286
3/2/2023 21:00,4.60974287
3/2/2023 21:15,4.60974287
3/2/2023 21:30,4.60974287
3/2/2023 21:45,5.042434909
3/2/2023 22:00,5.042434909
3/2/2023 22:15,5.492947573
3/2/2023 22:30,4.194808286
3/2/2023 22:45,4.60974287
3/2/2023 23:00,5.492947573
3/2/2023 23:15,4.330192031
3/2/2023 23:30,4.75127325
3/2/2023 23:45,5.960572807
3/3/2023 0:00,5.803587076
3/3/2023 0:15,6.282992989
3/3/2023 0:30,5.803587076
3/3/2023 0:45,5.803587076
3/3/2023 1:00,5.341699203
3/3/2023 1:15,6.282992989
3/3/2023 1:30,6.282992989
3/3/2023 1:45,6.282992989
3/3/2023 2:00,6.282992989
3/3/2023 2:15,5.341699203
3/3/2023 2:30,6.282992989
3/3/2023 2:45,5.492947573
3/3/2023 3:00,5.803587076
3/3/2023 3:15,5.492947573
3/3/2023 3:30,5.803587076
3/3/2023 3:45,5.803587076
3/3/2023 4:00,5.492947573
3/3/2023 4:15,6.282992989
3/3/2023 4:30,5.803587076
3/3/2023 4:45,6.282992989
3/3/2023 5:00,6.282992989
3/3/2023 5:15,6.282992989
3/3/2023 5:30,5.803587076
3/3/2023 5:45,6.282992989
3/3/2023 6:00,5.803587076
3/3/2023 6:15,6.282992989
3/3/2023 6:30,6.282992989
3/3/2023 6:45,7.120548288
3/3/2023 7:00,7.120548288
3/3/2023 7:15,6.779185849
3/3/2023 7:30,7.120548288
3/3/2023 7:45,7.120548288
3/3/2023 8:00,6.779185849
3/3/2023 8:15,5.960572807
3/3/2023 8:30,6.445658198
3/3/2023 8:45,6.280204848
3/3/2023 9:00,5.960572807
3/3/2023 9:15,5.192367562
3/3/2023 9:30,5.960572807
3/3/2023 9:45,3.418830455
3/3/2023 10:00,3.797615282
3/3/2023 10:15,3.295190933
3/3/2023 10:30,4.058877535
3/3/2023 10:45,3.295190933
3/3/2023 11:00,4.058877535
3/3/2023 11:15,4.061164395
3/3/2023 11:30,4.058877535
3/3/2023 11:45,3.058240223
3/3/2023 12:00,2.500204767
3/3/2023 12:15,3.058240223
3/3/2023 12:30,3.295190933
3/3/2023 12:45,2.829674663
3/3/2023 13:00,2.829674663
3/3/2023 13:15,3.058240223
3/3/2023 13:30,3.058240223
3/3/2023 13:45,3.297269047
3/3/2023 14:00,2.716483878
3/3/2023 14:15,3.058240223
3/3/2023 14:30,3.927250967
3/3/2023 14:45,3.927250967
3/3/2023 15:00,3.058240223
3/3/2023 15:15,2.943029612
3/3/2023 15:30,2.943029612
3/3/2023 15:45,4.061164395
3/3/2023 16:00,3.669978372
3/3/2023 16:15,3.058240223
3/3/2023 16:30,2.393584845
3/3/2023 16:45,2.827738367
3/3/2023 17:00,3.418830455
3/3/2023 17:15,3.175695821
3/3/2023 17:30,3.418830455
3/3/2023 17:45,3.669978372
3/3/2023 18:00,3.669978372
3/3/2023 18:15,4.753730562
3/3/2023 18:30,3.669978372
3/3/2023 18:45,4.470165053
3/3/2023 19:00,4.332547509
3/3/2023 19:15,5.646105483
3/3/2023 19:30,4.75127325
3/3/2023 19:45,4.75127325
3/3/2023 20:00,4.330192031
3/3/2023 20:15,4.75127325
3/3/2023 20:30,4.330192031
3/3/2023 20:45,4.75127325
3/3/2023 21:00,4.330192031
3/3/2023 21:15,4.75127325
3/3/2023 21:30,5.042434909
3/3/2023 21:45,4.75127325
3/3/2023 22:00,4.330192031
3/3/2023 22:15,4.061164395
3/3/2023 22:30,4.897239959
3/3/2023 22:45,4.194808286
3/3/2023 23:00,4.470165053
3/3/2023 23:15,5.646105483
3/3/2023 23:30,5.189809679
3/3/2023 23:45,5.189809679
3/4/2023 0:00,4.061164395
3/4/2023 0:15,4.470165053
3/4/2023 0:30,4.753730562
3/4/2023 0:45,4.897239959
3/4/2023 1:00,4.75127325
3/4/2023 1:15,5.646105483
3/4/2023 1:30,4.60974287
3/4/2023 1:45,4.894749165
3/4/2023 2:00,5.800897019
3/4/2023 2:15,5.646105483
3/4/2023 2:30,5.341699203
3/4/2023 2:45,5.341699203
3/4/2023 3:00,6.119447686
3/4/2023 3:15,6.119447686
3/4/2023 3:30,6.119447686
3/4/2023 3:45,5.646105483
3/4/2023 4:00,5.33910828
3/4/2023 4:15,6.119447686
3/4/2023 4:30,5.646105483
3/4/2023 4:45,5.189809679
3/4/2023 5:00,6.119447686
3/4/2023 5:15,5.803587076
3/4/2023 5:30,6.119447686
3/4/2023 5:45,5.646105483
3/4/2023 6:00,6.12220348
3/4/2023 6:15,6.12220348
3/4/2023 6:30,6.12220348
3/4/2023 6:45,6.12220348
3/4/2023 7:00,5.648762833
3/4/2023 7:15,6.12220348
3/4/2023 7:30,6.282992989
3/4/2023 7:45,5.341699203
3/4/2023 8:00,5.648762833
3/4/2023 8:15,5.341699203
3/4/2023 8:30,5.341699203
3/4/2023 8:45,5.042434909
3/4/2023 9:00,5.800897019
3/4/2023 9:15,5.042434909
3/4/2023 9:30,5.042434909
3/4/2023 9:45,3.54241466
3/4/2023 10:00,2.607303187
3/4/2023 10:15,3.927250967
3/4/2023 10:30,3.927250967
3/4/2023 10:45,3.297269047
3/4/2023 11:00,3.927250967
3/4/2023 11:15,3.54241466
3/4/2023 11:30,2.943029612
3/4/2023 11:45,2.607303187
3/4/2023 12:00,2.607303187
3/4/2023 12:15,2.716483878
3/4/2023 12:30,3.058240223
3/4/2023 12:45,2.089617364
3/4/2023 13:00,2.716483878
3/4/2023 13:15,2.393584845
3/4/2023 13:30,3.54241466
3/4/2023 13:45,3.295190933
3/4/2023 14:00,3.418830455
3/4/2023 14:15,2.941057847
3/4/2023 14:30,3.295190933
3/4/2023 14:45,3.297269047
3/4/2023 15:00,3.175695821
3/4/2023 15:15,2.716483878
3/4/2023 15:30,3.175695821
3/4/2023 15:45,3.175695821
3/4/2023 16:00,3.297269047
3/4/2023 16:15,2.943029612
3/4/2023 16:30,2.943029612
3/4/2023 16:45,3.544563109
3/4/2023 17:00,3.297269047
3/4/2023 17:15,3.297269047
3/4/2023 17:30,2.943029612
3/4/2023 17:45,3.929503574
3/4/2023 18:00,3.544563109
3/4/2023 18:15,3.929503574
3/4/2023 18:30,4.332547509
3/4/2023 18:45,3.797615282
3/4/2023 19:00,4.60974287
3/4/2023 19:15,4.194808286
3/4/2023 19:30,4.332547509
3/4/2023 19:45,3.929503574
3/4/2023 20:00,4.60974287
3/4/2023 20:15,4.332547509
3/4/2023 20:30,3.929503574
3/4/2023 20:45,4.60974287
3/4/2023 21:00,4.60974287
3/4/2023 21:15,4.60974287
3/4/2023 21:30,4.194808286
3/4/2023 21:45,3.797615282
3/4/2023 22:00,3.927250967
3/4/2023 22:15,3.54241466
3/4/2023 22:30,3.927250967
3/4/2023 22:45,4.330192031
3/4/2023 23:00,3.927250967
3/4/2023 23:15,3.54241466
3/4/2023 23:30,3.797615282
3/4/2023 23:45,3.54241466
3/5/2023 0:00,3.927250967
3/5/2023 0:15,3.927250967
3/5/2023 0:30,4.330192031
3/5/2023 0:45,4.330192031
3/5/2023 1:00,3.927250967
3/5/2023 1:15,4.194808286
3/5/2023 1:30,4.60974287
3/5/2023 1:45,4.75127325
3/5/2023 2:00,3.927250967
3/5/2023 2:15,3.54241466
3/5/2023 2:30,4.75127325
3/5/2023 2:45,5.042434909
3/5/2023 3:00,5.042434909
3/5/2023 3:15,5.042434909
3/5/2023 3:30,4.194808286
3/5/2023 3:45,4.894749165
3/5/2023 4:00,5.33910828
3/5/2023 4:15,5.042434909
3/5/2023 4:30,5.042434909
3/5/2023 4:45,5.33910828
3/5/2023 5:00,4.332547509
3/5/2023 5:15,4.332547509
3/5/2023 5:30,4.894749165
3/5/2023 5:45,5.33910828
3/5/2023 6:00,4.60974287
3/5/2023 6:15,4.194808286
3/5/2023 6:30,5.042434909
3/5/2023 6:45,5.042434909
3/5/2023 7:00,5.492947573
3/5/2023 7:15,5.042434909
3/5/2023 7:30,5.341699203
3/5/2023 7:45,5.492947573
3/5/2023 8:00,4.60974287
3/5/2023 8:15,4.60974287
3/5/2023 8:30,4.330192031
3/5/2023 8:45,4.75127325
3/5/2023 9:00,4.60974287
3/5/2023 9:15,4.061164395
3/5/2023 9:30,4.061164395
3/5/2023 9:45,3.058240223
3/5/2023 10:00,3.058240223
3/5/2023 10:15,2.943029612
3/5/2023 10:30,3.295190933
3/5/2023 10:45,3.797615282
3/5/2023 11:00,2.941057847
3/5/2023 11:15,3.418830455
3/5/2023 11:30,3.295190933
3/5/2023 11:45,3.295190933
3/5/2023 12:00,2.716483878
3/5/2023 12:15,2.941057847
3/5/2023 12:30,2.716483878
3/5/2023 12:45,2.393584845
3/5/2023 13:00,3.058240223
3/5/2023 13:15,3.058240223
3/5/2023 13:30,3.669978372
3/5/2023 13:45,3.418830455
3/5/2023 14:00,3.418830455
3/5/2023 14:15,2.716483878
3/5/2023 14:30,2.716483878
3/5/2023 14:45,2.716483878
3/5/2023 15:00,3.544563109
3/5/2023 15:15,2.943029612
3/5/2023 15:30,2.716483878
3/5/2023 15:45,2.716483878
3/5/2023 16:00,3.544563109
3/5/2023 16:15,2.393584845
3/5/2023 16:30,2.943029612
3/5/2023 16:45,3.544563109
3/5/2023 17:00,3.297269047
3/5/2023 17:15,3.669978372
3/5/2023 17:30,3.297269047
3/5/2023 17:45,3.669978372
3/5/2023 18:00,2.943029612
3/5/2023 18:15,3.058240223
3/5/2023 18:30,3.667795391
3/5/2023 18:45,3.667795391
3/5/2023 19:00,3.667795391
3/5/2023 19:15,3.667795391
3/5/2023 19:30,3.667795391
3/5/2023 19:45,3.927250967
3/5/2023 20:00,4.330192031
3/5/2023 20:15,3.667795391
3/5/2023 20:30,4.330192031
3/5/2023 20:45,3.418830455
3/5/2023 21:00,3.297269047
3/5/2023 21:15,3.297269047
3/5/2023 21:30,4.061164395
3/5/2023 21:45,3.669978372
3/5/2023 22:00,3.418830455
3/5/2023 22:15,3.669978372
3/5/2023 22:30,3.669978372
3/5/2023 22:45,3.297269047
3/5/2023 23:00,3.669978372
3/5/2023 23:15,3.418830455
3/5/2023 23:30,4.061164395
3/5/2023 23:45,3.418830455
3/6/2023 0:00,3.058240223
3/6/2023 0:15,3.418830455
3/6/2023 0:30,3.797615282
3/6/2023 0:45,4.194808286
3/6/2023 1:00,3.797615282
3/6/2023 1:15,3.418830455
3/6/2023 1:30,4.061164395
3/6/2023 1:45,4.061164395
3/6/2023 2:00,3.669978372
3/6/2023 2:15,4.061164395
3/6/2023 2:30,4.061164395
3/6/2023 2:45,3.669978372
3/6/2023 3:00,4.061164395
3/6/2023 3:15,4.061164395
3/6/2023 3:30,3.669978372
3/6/2023 3:45,4.061164395
3/6/2023 4:00,4.470165053
3/6/2023 4:15,4.470165053
3/6/2023 4:30,3.669978372
3/6/2023 4:45,3.669978372
3/6/2023 5:00,4.061164395
3/6/2023 5:15,3.669978372
3/6/2023 5:30,3.418830455
3/6/2023 5:45,4.061164395
3/6/2023 6:00,4.061164395
3/6/2023 6:15,4.194808286
3/6/2023 6:30,3.418830455
3/6/2023 6:45,4.058877535
3/6/2023 7:00,4.058877535
3/6/2023 7:15,3.797615282
3/6/2023 7:30,3.797615282
3/6/2023 7:45,4.061164395
3/6/2023 8:00,3.669978372
3/6/2023 8:15,3.058240223
3/6/2023 8:30,3.175695821
3/6/2023 8:45,3.54241466
3/6/2023 9:00,2.827738367
3/6/2023 9:15,3.175695821
3/6/2023 9:30,3.418830455
3/6/2023 9:45,2.829674663
3/6/2023 10:00,2.500204767
3/6/2023 10:15,2.607303187
3/6/2023 10:30,3.929503574
3/6/2023 10:45,2.607303187
3/6/2023 11:00,3.297269047
3/6/2023 11:15,2.290710589
3/6/2023 11:30,2.607303187
3/6/2023 11:45,3.177738848
3/6/2023 12:00,2.607303187
3/6/2023 12:15,2.500204767
3/6/2023 12:30,2.500204767
3/6/2023 12:45,2.089617364
3/6/2023 13:00,2.607303187
3/6/2023 13:15,3.177738848
3/6/2023 13:30,2.827738367
3/6/2023 13:45,2.827738367
3/6/2023 14:00,2.827738367
3/6/2023 14:15,2.827738367
3/6/2023 14:30,3.058240223
3/6/2023 14:45,3.058240223
3/6/2023 15:00,2.827738367
3/6/2023 15:15,3.54241466
3/6/2023 15:30,3.175695821
3/6/2023 15:45,2.498376571
3/6/2023 16:00,3.175695821
3/6/2023 16:15,3.175695821
3/6/2023 16:30,3.175695821
3/6/2023 16:45,2.827738367
3/6/2023 17:00,3.175695821
3/6/2023 17:15,3.175695821
3/6/2023 17:30,2.188227051
3/6/2023 17:45,3.175695821
3/6/2023 18:00,3.418830455
3/6/2023 18:15,3.54241466
3/6/2023 18:30,3.175695821
3/6/2023 18:45,3.175695821
3/6/2023 19:00,3.54241466
3/6/2023 19:15,3.797615282
3/6/2023 19:30,3.418830455
3/6/2023 19:45,3.418830455
3/6/2023 20:00,3.797615282
3/6/2023 20:15,4.194808286
3/6/2023 20:30,3.797615282
3/6/2023 20:45,3.418830455
3/6/2023 21:00,3.418830455
3/6/2023 21:15,3.418830455
3/6/2023 21:30,4.194808286
3/6/2023 21:45,3.797615282
3/6/2023 22:00,3.797615282
3/6/2023 22:15,3.797615282
3/6/2023 22:30,3.418830455
3/6/2023 22:45,4.194808286
3/6/2023 23:00,3.177738848
3/6/2023 23:15,3.058240223
3/6/2023 23:30,3.797615282
3/6/2023 23:45,4.061164395
3/7/2023 0:00,3.797615282
3/7/2023 0:15,3.418830455
3/7/2023 0:30,4.194808286
3/7/2023 0:45,4.897239959
3/7/2023 1:00,3.797615282
3/7/2023 1:15,3.797615282
3/7/2023 1:30,4.194808286
3/7/2023 1:45,3.797615282
3/7/2023 2:00,3.669978372
3/7/2023 2:15,4.061164395
3/7/2023 2:30,3.669978372
3/7/2023 2:45,4.194808286
3/7/2023 3:00,3.418830455
3/7/2023 3:15,3.418830455
3/7/2023 3:30,3.175695821
3/7/2023 3:45,4.061164395
3/7/2023 4:00,3.669978372
3/7/2023 4:15,3.418830455
3/7/2023 4:30,3.058240223
3/7/2023 4:45,2.829674663
3/7/2023 5:00,3.667795391
3/7/2023 5:15,3.418830455
3/7/2023 5:30,3.058240223
3/7/2023 5:45,2.716483878
3/7/2023 6:00,3.418830455
3/7/2023 6:15,3.418830455
3/7/2023 6:30,3.418830455
3/7/2023 6:45,3.418830455
3/7/2023 7:00,3.669978372
3/7/2023 7:15,3.797615282
3/7/2023 7:30,3.418830455
3/7/2023 7:45,3.797615282
3/7/2023 8:00,3.797615282
3/7/2023 8:15,3.058240223
3/7/2023 8:30,3.54241466
3/7/2023 8:45,3.175695821
3/7/2023 9:00,3.797615282
3/7/2023 9:15,3.544563109
3/7/2023 9:30,3.418830455
3/7/2023 9:45,3.177738848
3/7/2023 10:00,3.177738848
3/7/2023 10:15,2.829674663
3/7/2023 10:30,2.829674663
3/7/2023 10:45,2.829674663
3/7/2023 11:00,3.544563109
3/7/2023 11:15,2.607303187
3/7/2023 11:30,2.607303187
3/7/2023 11:45,3.297269047
3/7/2023 12:00,3.177738848
3/7/2023 12:15,2.829674663
3/7/2023 12:30,3.177738848
3/7/2023 12:45,2.829674663
3/7/2023 13:00,2.829674663
3/7/2023 13:15,2.943029612
3/7/2023 13:30,2.607303187
3/7/2023 13:45,2.943029612
3/7/2023 14:00,2.827738367
3/7/2023 14:15,2.827738367
3/7/2023 14:30,3.175695821
3/7/2023 14:45,3.175695821
3/7/2023 15:00,2.498376571
3/7/2023 15:15,2.827738367
3/7/2023 15:30,3.418830455
3/7/2023 15:45,2.829674663
3/7/2023 16:00,2.716483878
3/7/2023 16:15,3.418830455
3/7/2023 16:30,2.500204767
3/7/2023 16:45,2.607303187
3/7/2023 17:00,3.175695821
3/7/2023 17:15,3.418830455
3/7/2023 17:30,3.797615282
3/7/2023 17:45,2.716483878
3/7/2023 18:00,3.058240223
3/7/2023 18:15,3.418830455
3/7/2023 18:30,2.827738367
3/7/2023 18:45,3.669978372
3/7/2023 19:00,3.418830455
3/7/2023 19:15,3.175695821
3/7/2023 19:30,3.418830455
3/7/2023 19:45,3.418830455
3/7/2023 20:00,3.418830455
3/7/2023 20:15,3.177738848
3/7/2023 20:30,2.829674663
3/7/2023 20:45,2.829674663
3/7/2023 21:00,3.418830455
3/7/2023 21:15,3.929503574
3/7/2023 21:30,3.797615282
3/7/2023 21:45,3.544563109
3/7/2023 22:00,3.418830455
3/7/2023 22:15,3.544563109
3/7/2023 22:30,3.929503574
3/7/2023 22:45,3.929503574
3/7/2023 23:00,4.194808286
3/7/2023 23:15,3.797615282
3/7/2023 23:30,4.194808286
3/7/2023 23:45,3.418830455
3/8/2023 0:00,4.194808286
3/8/2023 0:15,3.929503574
3/8/2023 0:30,3.544563109
3/8/2023 0:45,3.544563109
3/8/2023 1:00,3.929503574
3/8/2023 1:15,3.797615282
3/8/2023 1:30,3.544563109
3/8/2023 1:45,4.467775789
3/8/2023 2:00,4.194808286
3/8/2023 2:15,3.177738848
3/8/2023 2:30,3.797615282
3/8/2023 2:45,3.797615282
3/8/2023 3:00,4.194808286
3/8/2023 3:15,4.60974287
3/8/2023 3:30,3.797615282
3/8/2023 3:45,4.470165053
3/8/2023 4:00,5.042434909
3/8/2023 4:15,3.797615282
3/8/2023 4:30,3.797615282
3/8/2023 4:45,4.194808286
3/8/2023 5:00,4.194808286
3/8/2023 5:15,4.194808286
3/8/2023 5:30,4.60974287
3/8/2023 5:45,4.194808286
3/8/2023 6:00,3.797615282
3/8/2023 6:15,4.897239959
3/8/2023 6:30,4.194808286
3/8/2023 6:45,4.194808286
3/8/2023 7:00,4.470165053
3/8/2023 7:15,4.470165053
3/8/2023 7:30,5.341699203
3/8/2023 7:45,4.470165053
3/8/2023 8:00,4.194808286
3/8/2023 8:15,4.60974287
3/8/2023 8:30,3.544563109
3/8/2023 8:45,3.797615282
3/8/2023 9:00,3.418830455
3/8/2023 9:15,3.797615282
3/8/2023 9:30,3.54241466
3/8/2023 9:45,3.54241466
3/8/2023 10:00,3.295190933
3/8/2023 10:15,2.941057847
3/8/2023 10:30,3.295190933
3/8/2023 10:45,2.605438897
3/8/2023 11:00,2.941057847
3/8/2023 11:15,3.175695821
3/8/2023 11:30,3.175695821
3/8/2023 11:45,3.175695821
3/8/2023 12:00,2.607303187
3/8/2023 12:15,2.943029612
3/8/2023 12:30,1.993135795
3/8/2023 12:45,2.829674663
3/8/2023 13:00,3.177738848
3/8/2023 13:15,3.177738848
3/8/2023 13:30,2.827738367
3/8/2023 13:45,3.418830455
3/8/2023 14:00,2.827738367
3/8/2023 14:15,2.827738367
3/8/2023 14:30,3.177738848
3/8/2023 14:45,3.177738848
3/8/2023 15:00,3.544563109
3/8/2023 15:15,3.177738848
3/8/2023 15:30,3.177738848
3/8/2023 15:45,3.418830455
3/8/2023 16:00,3.418830455
3/8/2023 16:15,3.058240223
3/8/2023 16:30,3.669978372
3/8/2023 16:45,3.418830455
3/8/2023 17:00,3.418830455
3/8/2023 17:15,3.669978372
3/8/2023 17:30,4.061164395
3/8/2023 17:45,4.194808286
3/8/2023 18:00,3.669978372
3/8/2023 18:15,3.797615282
3/8/2023 18:30,3.418830455
3/8/2023 18:45,4.470165053
3/8/2023 19:00,4.470165053
3/8/2023 19:15,4.061164395
3/8/2023 19:30,4.061164395
3/8/2023 19:45,4.470165053
3/8/2023 20:00,4.470165053
3/8/2023 20:15,3.797615282
3/8/2023 20:30,4.194808286
3/8/2023 20:45,4.058877535
3/8/2023 21:00,4.894749165
3/8/2023 21:15,4.058877535
3/8/2023 21:30,4.058877535
3/8/2023 21:45,3.418830455
3/8/2023 22:00,3.797615282
3/8/2023 22:15,3.797615282
3/8/2023 22:30,3.667795391
3/8/2023 22:45,4.058877535
3/8/2023 23:00,3.797615282
3/8/2023 23:15,4.467775789
3/8/2023 23:30,3.667795391
3/8/2023 23:45,4.058877535
3/9/2023 0:00,3.667795391
3/9/2023 0:15,4.467775789
3/9/2023 0:30,4.058877535
3/9/2023 0:45,4.058877535
3/9/2023 1:00,4.194808286
3/9/2023 1:15,4.467775789
3/9/2023 1:30,4.194808286
3/9/2023 1:45,4.194808286
3/9/2023 2:00,3.797615282
3/9/2023 2:15,3.797615282
3/9/2023 2:30,4.897239959
3/9/2023 2:45,4.470165053
3/9/2023 3:00,4.470165053
3/9/2023 3:15,5.189809679
3/9/2023 3:30,4.467775789
3/9/2023 3:45,4.467775789
3/9/2023 4:00,4.467775789
3/9/2023 4:15,4.058877535
3/9/2023 4:30,4.467775789
3/9/2023 4:45,4.467775789
3/9/2023 5:00,4.467775789
3/9/2023 5:15,4.058877535
3/9/2023 5:30,4.467775789
3/9/2023 5:45,4.058877535
3/9/2023 6:00,4.194808286
3/9/2023 6:15,4.470165053
3/9/2023 6:30,4.470165053
3/9/2023 6:45,4.061164395
3/9/2023 7:00,4.470165053
3/9/2023 7:15,4.470165053
3/9/2023 7:30,4.470165053
3/9/2023 7:45,4.470165053
3/9/2023 8:00,4.194808286
3/9/2023 8:15,4.470165053
3/9/2023 8:30,4.061164395
3/9/2023 8:45,3.797615282
3/9/2023 9:00,3.929503574
3/9/2023 9:15,3.929503574
3/9/2023 9:30,4.194808286
3/9/2023 9:45,2.607303187
3/9/2023 10:00,3.175695821
3/9/2023 10:15,2.941057847
3/9/2023 10:30,3.927250967
3/9/2023 10:45,3.295190933
3/9/2023 11:00,2.943029612
3/9/2023 11:15,3.927250967
3/9/2023 11:30,3.54241466
3/9/2023 11:45,2.607303187
3/9/2023 12:00,2.943029612
3/9/2023 12:15,2.943029612
3/9/2023 12:30,2.607303187
3/9/2023 12:45,2.607303187
3/9/2023 13:00,2.943029612
3/9/2023 13:15,2.943029612
