SampleID,t0,t1,max_amp,mean_amp,median_amp,impulses_ch6,impulses_ch5,impulses_ch4,impulses_ch3,impulses_ch2,impulses_ch1,ch6_mean,ch6_median,ch5_mean,ch5_median,ch4_mean,ch4_median,ch3_mean,ch3_median,ch2_mean,ch2_median,ch1_mean,ch1_median
flood1,0,479.99997732426306,0.21698840087687316,0.069417065,0.053667272,106,4199,38691,80601,71080,22984,0.12091215705269125,0.11835931367379489,0.3318042430183412,0.30693782510638473,1.1106730436618724,0.8586763577957699,4.4426921746474894,3.4347054311830796,17.770768698589958,13.738821724732318,71.08307479435983,54.95528689892927
