Date_Time,SSC (mg/L)
4/21/2023 2:29,7.864
4/21/2023 2:44,8.317
4/21/2023 2:59,8.904
4/21/2023 3:14,9.726
4/21/2023 3:29,12.151
4/21/2023 3:44,7.022
4/21/2023 3:59,6.444
4/21/2023 4:14,5.912
4/21/2023 4:29,6.171
4/21/2023 4:44,6.656
4/21/2023 4:59,6.329
4/21/2023 5:14,10.127
4/21/2023 5:29,6.600
4/21/2023 5:44,7.422
4/21/2023 5:59,5.723
4/21/2023 6:14,5.444
4/21/2023 6:29,7.917
4/21/2023 6:44,8.682
4/21/2023 6:59,7.703
4/21/2023 7:14,6.609
4/21/2023 7:29,7.906
4/21/2023 7:44,12.167
4/21/2023 7:59,7.583
4/21/2023 8:14,7.608
4/21/2023 8:29,10.065
4/21/2023 8:44,6.300
4/21/2023 8:59,6.662
4/21/2023 9:14,7.039
4/21/2023 9:29,6.131
4/21/2023 9:44,6.749
4/21/2023 9:59,6.709
4/21/2023 10:14,6.599
4/21/2023 10:29,8.379
4/21/2023 10:44,7.165
4/21/2023 10:59,6.949
4/21/2023 11:14,6.957
4/21/2023 11:29,7.646
4/21/2023 11:44,5.673
4/21/2023 11:59,8.081
4/21/2023 12:14,6.870
4/21/2023 12:29,7.592
4/21/2023 12:44,6.147
4/21/2023 12:59,7.633
4/21/2023 13:14,6.232
4/21/2023 13:29,7.537
4/21/2023 13:44,5.749
4/21/2023 13:59,8.725
4/21/2023 14:14,7.319
4/21/2023 14:29,7.275
4/21/2023 14:44,10.405
4/21/2023 14:59,10.253
4/21/2023 15:14,11.924
4/21/2023 15:29,7.267
4/21/2023 15:44,9.876
4/21/2023 15:59,10.171
4/21/2023 16:14,8.024
4/21/2023 16:29,9.374
4/21/2023 16:44,6.678
4/21/2023 16:59,7.401
4/21/2023 17:14,10.481
4/21/2023 17:29,9.277
4/21/2023 17:44,6.687
4/21/2023 17:59,7.121
4/21/2023 18:14,5.705
4/21/2023 18:29,7.230
4/21/2023 18:44,9.249
4/21/2023 18:59,10.484
4/21/2023 19:14,11.522
4/21/2023 19:29,10.009
4/21/2023 19:44,7.530
4/21/2023 19:59,6.465
4/21/2023 20:14,7.236
4/21/2023 20:29,8.614
4/21/2023 20:44,6.706
4/21/2023 20:59,9.540
4/21/2023 21:14,6.603
4/21/2023 21:29,5.294
4/21/2023 21:44,6.441
4/21/2023 21:59,6.685
4/21/2023 22:14,6.848
4/21/2023 22:29,6.380
4/21/2023 22:44,5.507
4/21/2023 22:59,7.337
4/21/2023 23:14,6.060
4/21/2023 23:29,7.566
4/21/2023 23:44,6.677
4/21/2023 23:59,5.350
4/22/2023 0:14,6.974
4/22/2023 0:29,8.709
4/22/2023 0:44,5.527
4/22/2023 0:59,5.789
4/22/2023 1:14,4.943
4/22/2023 1:29,8.012
4/22/2023 1:44,4.697
4/22/2023 1:59,5.933
4/22/2023 2:14,7.284
4/22/2023 2:29,6.428
4/22/2023 2:44,4.716
4/22/2023 2:59,6.780
4/22/2023 3:14,5.664
4/22/2023 3:29,7.557
4/22/2023 3:44,6.557
4/22/2023 3:59,7.497
4/22/2023 4:14,8.723
4/22/2023 4:29,6.659
4/22/2023 4:44,6.589
4/22/2023 4:59,6.326
4/22/2023 5:14,5.626
4/22/2023 5:29,6.156
4/22/2023 5:44,5.721
4/22/2023 5:59,6.246
4/22/2023 6:14,6.445
4/22/2023 6:29,4.653
4/22/2023 6:44,5.023
4/22/2023 6:59,5.846
4/22/2023 7:14,8.009
4/22/2023 7:29,8.201
4/22/2023 7:44,5.330
4/22/2023 7:59,7.617
4/22/2023 8:14,4.659
4/22/2023 8:29,5.045
4/22/2023 8:44,6.195
4/22/2023 8:59,11.196
4/22/2023 9:14,9.878
4/22/2023 9:29,6.245
4/22/2023 9:44,6.136
4/22/2023 9:59,6.156
4/22/2023 10:14,6.513
4/22/2023 10:29,4.799
4/22/2023 10:44,6.378
4/22/2023 10:59,4.860
4/22/2023 11:14,7.160
4/22/2023 11:29,7.024
4/22/2023 11:44,6.312
4/22/2023 11:59,6.116
4/22/2023 12:14,6.794
4/22/2023 12:29,7.538
4/22/2023 12:44,5.287
4/22/2023 12:59,8.266
4/22/2023 13:14,7.350
4/22/2023 13:29,6.227
4/22/2023 13:44,7.059
4/22/2023 13:59,6.563
4/22/2023 14:14,8.335
4/22/2023 14:29,6.835
4/22/2023 14:44,7.328
4/22/2023 14:59,6.535
4/22/2023 15:14,7.769
4/22/2023 15:29,8.000
4/22/2023 15:44,9.253
4/22/2023 15:59,7.474
4/22/2023 16:14,9.550
4/22/2023 16:29,8.493
4/22/2023 16:44,6.780
4/22/2023 16:59,8.364
4/22/2023 17:14,7.764
4/22/2023 17:29,8.092
4/22/2023 17:44,9.569
4/22/2023 17:59,7.672
4/22/2023 18:14,6.418
4/22/2023 18:29,6.527
4/22/2023 18:44,6.690
4/22/2023 18:59,10.923
4/22/2023 19:14,11.306
4/22/2023 19:29,6.924
4/22/2023 19:44,7.010
4/22/2023 19:59,7.012
4/22/2023 20:14,5.813
4/22/2023 20:29,8.085
4/22/2023 20:44,8.419
4/22/2023 20:59,7.283
4/22/2023 21:14,7.056
4/22/2023 21:29,8.338
4/22/2023 21:44,5.859
4/22/2023 21:59,4.907
4/22/2023 22:14,6.725
4/22/2023 22:29,5.102
4/22/2023 22:44,6.333
4/22/2023 22:59,7.618
4/22/2023 23:14,4.443
4/22/2023 23:29,5.378
4/22/2023 23:44,6.371
4/22/2023 23:59,9.104
4/23/2023 0:14,7.173
4/23/2023 0:29,6.741
4/23/2023 0:44,5.056
4/23/2023 0:59,7.457
4/23/2023 1:14,7.794
4/23/2023 1:29,4.618
4/23/2023 1:44,5.807
4/23/2023 1:59,5.595
4/23/2023 2:14,6.405
4/23/2023 2:29,6.421
4/23/2023 2:44,6.203
4/23/2023 2:59,8.351
4/23/2023 3:14,5.697
4/23/2023 3:29,4.722
4/23/2023 3:44,5.891
4/23/2023 3:59,6.574
4/23/2023 4:14,5.509
4/23/2023 4:29,7.830
4/23/2023 4:44,8.009
4/23/2023 4:59,5.076
4/23/2023 5:14,6.500
4/23/2023 5:29,6.737
4/23/2023 5:44,6.402
4/23/2023 5:59,6.398
4/23/2023 6:14,6.169
4/23/2023 6:29,6.463
4/23/2023 6:44,10.383
4/23/2023 6:59,5.542
4/23/2023 7:14,5.222
4/23/2023 7:29,5.539
4/23/2023 7:44,8.753
4/23/2023 7:59,6.292
4/23/2023 8:14,4.756
4/23/2023 8:29,4.755
4/23/2023 8:44,5.852
4/23/2023 8:59,4.528
4/23/2023 9:14,5.807
4/23/2023 9:29,6.140
4/23/2023 9:44,6.359
4/23/2023 9:59,5.350
4/23/2023 10:14,8.788
4/23/2023 10:29,6.044
4/23/2023 10:44,4.743
4/23/2023 10:59,6.373
4/23/2023 11:14,6.508
4/23/2023 11:29,5.159
4/23/2023 11:44,6.419
4/23/2023 11:59,5.574
4/23/2023 12:14,6.907
4/23/2023 12:29,6.897
4/23/2023 12:44,7.381
4/23/2023 12:59,8.989
4/23/2023 13:14,7.621
4/23/2023 13:29,8.615
4/23/2023 13:44,7.632
4/23/2023 13:59,7.554
4/23/2023 14:14,10.464
4/23/2023 14:29,5.379
4/23/2023 14:44,7.915
4/23/2023 14:59,8.403
4/23/2023 15:14,6.564
4/23/2023 15:29,11.280
4/23/2023 15:44,9.995
4/23/2023 15:59,9.123
4/23/2023 16:14,11.690
4/23/2023 16:29,7.277
4/23/2023 16:44,11.262
4/23/2023 16:59,11.200
4/23/2023 17:14,9.994
4/23/2023 17:29,7.996
4/23/2023 17:44,7.864
4/23/2023 17:59,9.620
4/23/2023 18:14,6.335
4/23/2023 18:29,8.659
4/23/2023 18:44,9.570
4/23/2023 18:59,8.213
4/23/2023 19:14,8.505
4/23/2023 19:29,7.363
4/23/2023 19:44,6.911
4/23/2023 19:59,6.869
4/23/2023 20:14,6.340
4/23/2023 20:29,5.067
4/23/2023 20:44,4.961
4/23/2023 20:59,6.487
4/23/2023 21:14,5.764
4/23/2023 21:29,5.765
4/23/2023 21:44,8.171
4/23/2023 21:59,6.716
4/23/2023 22:14,5.895
4/23/2023 22:29,5.220
4/23/2023 22:44,6.384
4/23/2023 22:59,6.968
4/23/2023 23:14,5.311
4/23/2023 23:29,7.114
4/23/2023 23:44,7.234
4/23/2023 23:59,5.872
4/24/2023 0:14,5.391
4/24/2023 0:29,5.022
4/24/2023 0:44,5.609
4/24/2023 0:59,8.682
4/24/2023 1:14,5.458
4/24/2023 1:29,6.443
4/24/2023 1:44,7.581
4/24/2023 1:59,6.170
4/24/2023 2:14,5.096
4/24/2023 2:29,6.511
4/24/2023 2:44,9.292
4/24/2023 2:59,5.911
4/24/2023 3:14,7.360
4/24/2023 3:29,4.927
4/24/2023 3:44,7.721
4/24/2023 3:59,5.381
4/24/2023 4:18,6.048
4/24/2023 4:33,5.496
4/24/2023 4:48,7.651
4/24/2023 5:03,5.421
4/24/2023 5:18,6.939
4/24/2023 5:33,4.934
4/24/2023 5:48,6.068
4/24/2023 6:03,6.106
4/24/2023 6:18,4.622
4/24/2023 6:33,5.382
4/24/2023 6:48,6.297
4/24/2023 7:03,4.507
4/24/2023 7:18,5.148
4/24/2023 7:33,6.270
4/24/2023 7:48,5.709
4/24/2023 8:03,6.009
4/24/2023 8:18,6.133
4/24/2023 8:33,4.487
4/24/2023 8:48,4.750
4/24/2023 9:03,6.989
4/24/2023 9:18,6.821
4/24/2023 9:33,5.269
4/24/2023 9:48,5.189
4/24/2023 10:03,5.551
4/24/2023 10:18,5.982
4/24/2023 10:29,5.232
4/24/2023 10:44,10.924
4/24/2023 10:59,7.062
4/24/2023 11:14,6.497
4/24/2023 11:29,8.478
4/24/2023 11:44,5.320
4/24/2023 11:59,4.719
4/24/2023 12:14,4.749
4/24/2023 12:29,6.665
4/24/2023 12:44,7.446
4/24/2023 12:59,10.140
4/24/2023 13:14,6.897
4/24/2023 13:29,10.527
4/24/2023 13:44,9.880
4/24/2023 13:59,7.919
4/24/2023 14:14,6.657
4/24/2023 14:29,9.029
4/24/2023 14:44,12.706
4/24/2023 14:59,19.170
4/24/2023 15:14,12.806
4/24/2023 15:29,10.913
4/24/2023 15:44,9.586
4/24/2023 15:59,12.459
4/24/2023 16:14,18.044
4/24/2023 16:29,10.672
4/24/2023 16:44,8.955
4/24/2023 16:59,11.008
4/24/2023 17:14,12.318
4/24/2023 17:29,8.865
4/24/2023 17:44,10.288
4/24/2023 17:59,12.898
4/24/2023 18:14,14.022
4/24/2023 18:29,11.080
4/24/2023 18:44,12.941
4/24/2023 18:59,12.541
4/24/2023 19:14,8.222
4/24/2023 19:29,9.190
4/24/2023 19:44,11.046
4/24/2023 19:59,8.646
4/24/2023 20:14,12.382
4/24/2023 20:29,9.568
4/24/2023 20:44,8.737
4/24/2023 20:59,7.328
4/24/2023 21:14,7.108
4/24/2023 21:29,10.467
4/24/2023 21:44,6.328
4/24/2023 21:59,7.490
4/24/2023 22:14,7.047
4/24/2023 22:29,9.271
4/24/2023 22:44,9.544
4/24/2023 22:59,7.732
4/24/2023 23:14,7.908
4/24/2023 23:29,6.594
4/24/2023 23:44,6.113
4/24/2023 23:59,7.472
4/25/2023 0:14,6.653
4/25/2023 0:29,6.677
4/25/2023 0:44,6.593
4/25/2023 0:59,6.751
4/25/2023 1:14,10.960
4/25/2023 1:29,10.112
4/25/2023 1:44,7.761
4/25/2023 1:59,6.605
4/25/2023 2:14,9.820
4/25/2023 2:29,6.576
4/25/2023 2:44,7.563
4/25/2023 2:59,5.480
4/25/2023 3:14,7.337
4/25/2023 3:29,5.537
4/25/2023 3:44,6.201
4/25/2023 3:59,8.752
4/25/2023 4:14,5.323
4/25/2023 4:29,6.386
4/25/2023 4:44,6.886
4/25/2023 4:59,6.496
4/25/2023 5:14,5.659
4/25/2023 5:29,5.987
4/25/2023 5:44,9.908
4/25/2023 5:59,5.638
4/25/2023 6:14,8.391
4/25/2023 6:29,6.333
4/25/2023 6:44,5.538
4/25/2023 6:59,6.838
4/25/2023 7:14,8.465
4/25/2023 7:29,6.563
4/25/2023 7:44,8.920
4/25/2023 7:59,7.227
4/25/2023 8:14,6.155
4/25/2023 8:29,7.226
4/25/2023 8:44,6.839
4/25/2023 8:59,7.889
4/25/2023 9:14,7.997
4/25/2023 9:29,8.525
4/25/2023 9:44,7.943
4/25/2023 9:59,7.027
4/25/2023 10:14,5.158
4/25/2023 10:29,5.473
4/25/2023 10:44,7.276
4/25/2023 10:59,4.609
4/25/2023 11:14,6.654
4/25/2023 11:29,5.695
4/25/2023 11:44,5.666
4/25/2023 11:59,7.779
4/25/2023 12:14,6.735
4/25/2023 12:29,5.523
4/25/2023 12:44,4.968
4/25/2023 12:59,6.755
4/25/2023 13:14,8.639
4/25/2023 13:29,10.299
4/25/2023 13:44,5.887
4/25/2023 13:59,8.191
4/25/2023 14:14,5.844
4/25/2023 14:29,5.344
4/25/2023 14:44,8.404
4/25/2023 14:59,7.944
4/25/2023 15:14,6.796
4/25/2023 15:29,6.474
4/25/2023 15:44,7.885
4/25/2023 15:59,6.489
4/25/2023 16:14,6.571
4/25/2023 16:29,5.094
4/25/2023 16:44,7.021
4/25/2023 16:59,6.178
4/25/2023 17:14,6.163
4/25/2023 17:29,7.146
4/25/2023 17:44,5.297
4/25/2023 17:59,8.428
4/25/2023 18:14,5.581
4/25/2023 18:29,10.747
4/25/2023 18:44,7.450
4/25/2023 18:59,6.490
4/25/2023 19:14,5.707
4/25/2023 19:29,6.406
4/25/2023 19:44,6.717
4/25/2023 19:59,7.901
4/25/2023 20:14,10.722
4/25/2023 20:29,6.234
4/25/2023 20:44,4.802
4/25/2023 20:59,5.514
4/25/2023 21:14,5.677
4/25/2023 21:29,5.137
4/25/2023 21:44,6.001
4/25/2023 21:59,4.376
4/25/2023 22:14,5.822
4/25/2023 22:29,5.695
4/25/2023 22:44,5.230
4/25/2023 22:59,5.871
4/25/2023 23:14,5.825
4/25/2023 23:29,5.632
4/25/2023 23:44,5.522
4/25/2023 23:59,5.675
4/26/2023 0:14,7.309
4/26/2023 0:29,5.089
4/26/2023 0:44,5.928
4/26/2023 0:59,4.420
4/26/2023 1:14,4.425
4/26/2023 1:29,4.806
4/26/2023 1:44,4.724
4/26/2023 1:59,4.457
4/26/2023 2:14,3.798
4/26/2023 2:29,3.532
4/26/2023 2:44,4.597
4/26/2023 2:59,3.753
4/26/2023 3:14,3.667
4/26/2023 3:29,4.343
4/26/2023 3:44,3.572
4/26/2023 3:59,3.419
4/26/2023 4:14,4.662
4/26/2023 4:29,3.948
4/26/2023 4:44,5.945
4/26/2023 4:59,3.680
4/26/2023 5:14,4.097
4/26/2023 5:29,4.890
4/26/2023 5:44,4.073
4/26/2023 5:59,3.454
4/26/2023 6:14,3.825
4/26/2023 6:29,3.514
4/26/2023 6:44,3.997
4/26/2023 6:59,7.558
4/26/2023 7:14,7.466
4/26/2023 7:29,3.966
4/26/2023 7:44,3.907
4/26/2023 7:59,7.690
4/26/2023 8:14,7.803
4/26/2023 8:29,5.855
4/26/2023 8:44,4.103
4/26/2023 8:59,5.948
4/26/2023 9:14,5.785
4/26/2023 9:29,5.231
4/26/2023 9:44,5.236
4/26/2023 9:59,7.563
4/26/2023 10:14,6.048
4/26/2023 10:29,6.325
4/26/2023 10:44,3.958
4/26/2023 10:59,5.565
4/26/2023 11:14,4.692
4/26/2023 11:29,5.677
4/26/2023 11:44,5.075
4/26/2023 11:59,7.527
4/26/2023 12:14,4.997
4/26/2023 12:29,8.546
4/26/2023 12:44,7.652
4/26/2023 12:59,7.126
4/26/2023 13:18,4.451
4/26/2023 13:33,5.434
4/26/2023 13:48,5.093
4/26/2023 14:03,5.832
4/26/2023 14:14,10.935
4/26/2023 14:29,13.272
4/26/2023 14:44,13.648
4/26/2023 14:59,12.465
4/26/2023 15:14,7.908
4/26/2023 15:29,5.568
4/26/2023 15:44,6.226
4/26/2023 15:59,5.364
4/26/2023 16:14,6.560
4/26/2023 16:29,4.505
4/26/2023 16:44,5.182
4/26/2023 16:59,5.503
4/26/2023 17:14,5.093
4/26/2023 17:29,5.011
4/26/2023 17:44,6.219
4/26/2023 17:59,5.731
4/26/2023 18:14,6.968
4/26/2023 18:29,5.759
4/26/2023 18:44,5.827
4/26/2023 18:59,4.707
4/26/2023 19:14,7.922
4/26/2023 19:29,5.322
4/26/2023 19:44,5.061
4/26/2023 19:59,4.010
4/26/2023 20:14,4.722
4/26/2023 20:29,4.216
4/26/2023 20:44,5.265
4/26/2023 20:59,5.256
4/26/2023 21:14,4.550
4/26/2023 21:29,5.059
4/26/2023 21:44,4.901
4/26/2023 21:59,4.328
4/26/2023 22:14,5.343
4/26/2023 22:29,3.880
4/26/2023 22:44,3.954
4/26/2023 22:59,4.794
4/26/2023 23:14,4.154
4/26/2023 23:29,3.832
4/26/2023 23:44,4.464
4/26/2023 23:59,3.819
4/27/2023 0:14,4.529
4/27/2023 0:29,5.619
4/27/2023 0:44,5.394
4/27/2023 0:59,4.033
4/27/2023 1:14,4.482
4/27/2023 1:29,4.785
4/27/2023 1:44,4.489
4/27/2023 1:59,5.491
4/27/2023 2:14,3.942
4/27/2023 2:29,3.921
4/27/2023 2:44,3.930
4/27/2023 2:59,6.989
4/27/2023 3:14,3.727
4/27/2023 3:29,7.162
4/27/2023 3:44,3.062
4/27/2023 3:59,6.270
4/27/2023 4:14,7.708
4/27/2023 4:29,3.610
4/27/2023 4:44,3.161
4/27/2023 4:59,4.160
4/27/2023 5:14,3.508
4/27/2023 5:29,4.330
4/27/2023 5:44,3.923
4/27/2023 5:59,4.873
4/27/2023 6:14,4.239
4/27/2023 6:29,3.602
4/27/2023 6:44,3.241
4/27/2023 6:59,4.128
4/27/2023 7:14,4.049
4/27/2023 7:29,3.600
4/27/2023 7:44,9.429
4/27/2023 7:59,3.493
4/27/2023 8:14,5.837
4/27/2023 8:29,6.241
