KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/16/2022 16:40,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,30,0.017,42.51,16.32,50.3,72.6,95,9.5,0.025,0.02,49.7,32,4.04,0,1.209,NA,-34.2,4.274,0.018,5.02,0
,,,STANDARD DEVIATION:,2.3,0.006,1.47,0.56,0.6,0.2,0.3,0.66,0.009,0,0.7,0,0.39,0,0.005,0.03,2,2.835,0.006,0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17G101781,17G100304,21A106445,21A106445,17G101781,17G102845,17G102845,17G102845,17G100304,17G101781,17G101781,17G101781,17G100814,17G100814,17G102240,17H101000,17H101000,17G101781,17G100304,17H101020,17H101020
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond ï¿½S/,Depth m,fDOM QSU,fDOM RFU,nLF Cond ï¿½S/,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond ï¿½S/,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp ï¿,Vertical Position m,Battery V,Cable Pwr V
4/13/2022,20:00:00,0,LaJaraDownstream,28.7,0.004,45.39,17.42,50.7,73,95.4,9.95,0.006,0.02,50.2,33,4.52,0,1.206,7.13,-28.8,2.544,0.006,4.88,0
4/13/2022,20:15:00,0,LaJaraDownstream,28.6,0.006,45.44,17.44,50.7,72.3,94.6,9.88,0.008,0.02,50.2,33,4.33,0,1.209,7.16,-30.4,2.451,0.007,4.94,0
4/13/2022,20:30:00,0,LaJaraDownstream,28.5,0.009,45.43,17.44,50.7,72.3,94.6,9.9,0.013,0.02,50.2,33,4.21,0,1.206,7.16,-30.2,2.398,0.01,4.94,0
4/13/2022,20:45:00,0,LaJaraDownstream,28.5,0.009,45.38,17.42,50.7,72.4,94.6,9.92,0.012,0.02,50.2,33,4.54,0,1.22,7.16,-30.4,2.322,0.01,4.95,0
4/13/2022,21:00:00,0,LaJaraDownstream,28.4,0.011,45.34,17.4,50.7,72.4,94.7,9.94,0.015,0.02,50.2,33,4.29,0,1.212,7.18,-31.3,2.277,0.013,4.97,0
4/13/2022,21:15:00,0,LaJaraDownstream,28.4,0.013,45.29,17.38,50.7,72.4,94.7,9.96,0.018,0.02,50.2,33,4.43,0,1.214,7.18,-31.5,2.207,0.015,4.97,0
4/13/2022,21:30:00,0,LaJaraDownstream,28.3,0.014,45.26,17.37,50.7,72.4,94.7,9.97,0.02,0.02,50.3,33,4.07,0,1.203,7.17,-31,2.16,0.016,4.97,0
4/13/2022,21:45:00,0,LaJaraDownstream,28.3,0.016,45.21,17.35,50.7,72.5,94.7,9.99,0.022,0.02,50.2,33,4.08,0,1.202,7.17,-31,2.111,0.017,4.96,0
4/13/2022,22:00:00,0,LaJaraDownstream,28.2,0.018,45.22,17.36,50.7,72.5,94.8,10,0.025,0.02,50.2,33,4.12,0,1.212,7.18,-31.4,2.073,0.019,4.97,0
4/13/2022,22:15:00,0,LaJaraDownstream,28.2,0.019,45.15,17.33,50.6,72.5,94.8,10.02,0.027,0.02,50.2,33,4.11,0,1.208,7.18,-31.2,2.034,0.02,4.98,0
4/13/2022,22:30:00,0,LaJaraDownstream,28.1,0.018,45.2,17.35,50.6,72.5,94.8,10.03,0.026,0.02,50.2,33,4.18,0,1.205,7.19,-31.6,1.988,0.021,4.98,0
4/13/2022,22:45:00,0,LaJaraDownstream,28.1,0.019,45.11,17.32,50.6,72.5,94.8,10.04,0.027,0.02,50.2,33,4.2,0,1.207,7.19,-31.9,1.952,0.021,4.98,0
4/13/2022,23:00:00,0,LaJaraDownstream,28,0.02,45.12,17.32,50.6,72.5,94.8,10.05,0.028,0.02,50.2,33,4.2,0,1.206,7.19,-32.1,1.909,0.021,4.96,0
4/13/2022,23:15:00,0,LaJaraDownstream,28,0.019,45.08,17.3,50.6,72.5,94.8,10.06,0.027,0.02,50.2,33,3.96,0,1.217,7.19,-31.6,1.858,0.02,4.98,0
4/13/2022,23:30:00,0,LaJaraDownstream,27.9,0.018,44.95,17.25,50.6,72.5,94.8,10.09,0.025,0.02,50.2,33,4.04,0,1.206,7.19,-31.9,1.801,0.019,4.99,0
4/13/2022,23:45:00,0,LaJaraDownstream,27.9,0.019,44.92,17.24,50.6,72.5,94.8,10.09,0.027,0.02,50.2,33,4.13,0,1.205,7.19,-32,1.762,0.02,4.98,0
4/14/2022,0:00:00,0,LaJaraDownstream,27.9,0.018,44.85,17.22,50.6,72.5,94.8,10.1,0.026,0.02,50.2,33,4.06,0,1.209,7.19,-32,1.731,0.02,4.99,0
4/14/2022,0:15:00,0,LaJaraDownstream,27.8,0.02,44.77,17.19,50.6,72.5,94.8,10.11,0.028,0.02,50.2,33,3.92,0,1.206,7.2,-32.5,1.703,0.022,4.97,0
4/14/2022,0:30:00,0,LaJaraDownstream,27.8,0.019,44.71,17.16,50.6,72.5,94.8,10.11,0.027,0.02,50.2,33,3.96,0,1.208,7.2,-32.3,1.683,0.021,4.98,0
4/14/2022,0:45:00,0,LaJaraDownstream,27.8,0.02,44.58,17.11,50.6,72.5,94.8,10.12,0.028,0.02,50.2,33,4.07,0,1.212,7.2,-32.5,1.663,0.021,4.99,0
4/14/2022,1:00:00,0,LaJaraDownstream,27.8,0.02,44.51,17.08,50.6,72.6,94.9,10.13,0.028,0.02,50.2,33,3.91,0,1.212,7.2,-32.6,1.65,0.021,4.98,0
4/14/2022,1:15:00,0,LaJaraDownstream,27.8,0.021,44.42,17.05,50.6,72.5,94.8,10.13,0.03,0.02,50.2,33,3.97,0,1.206,7.21,-32.8,1.644,0.023,4.99,0
4/14/2022,1:30:00,0,LaJaraDownstream,27.8,0.022,44.27,16.99,50.6,72.5,94.8,10.13,0.031,0.02,50.2,33,3.84,0,1.207,7.21,-32.7,1.616,0.023,4.97,0
4/14/2022,1:45:00,0,LaJaraDownstream,27.8,0.022,44.17,16.95,50.7,72.6,94.9,10.15,0.031,0.02,50.3,33,3.88,0,1.201,7.21,-32.8,1.588,0.023,4.98,0
4/14/2022,2:00:00,0,LaJaraDownstream,27.8,0.021,44.07,16.92,50.7,72.5,94.8,10.15,0.029,0.02,50.3,33,3.92,0,1.212,7.21,-32.8,1.547,0.022,4.99,0
4/14/2022,2:15:00,0,LaJaraDownstream,27.7,0.018,43.96,16.87,50.7,72.5,94.8,10.17,0.026,0.02,50.3,33,3.77,0,1.211,7.2,-32.4,1.504,0.02,4.98,0
4/14/2022,2:30:00,0,LaJaraDownstream,27.7,0.019,43.86,16.84,50.7,72.5,94.8,10.18,0.026,0.02,50.3,33,3.73,0,1.208,7.21,-33,1.456,0.021,4.99,0
4/14/2022,2:45:00,0,LaJaraDownstream,27.7,0.019,43.73,16.78,50.7,72.5,94.8,10.2,0.027,0.02,50.4,33,3.86,0,1.216,7.21,-32.8,1.401,0.02,4.97,0
4/14/2022,3:00:00,0,LaJaraDownstream,27.6,0.019,43.61,16.74,50.7,72.6,94.9,10.21,0.027,0.02,50.4,33,3.7,0,1.204,7.21,-33.1,1.357,0.02,4.98,0
4/14/2022,3:15:00,0,LaJaraDownstream,27.7,0.019,43.52,16.7,50.9,72.5,94.8,10.22,0.027,0.02,50.6,33,3.82,0,1.211,7.21,-33.2,1.314,0.021,4.99,0
4/14/2022,3:30:00,0,LaJaraDownstream,27.6,0.019,43.36,16.64,50.8,72.6,94.9,10.24,0.028,0.02,50.5,33,3.75,0,1.212,7.21,-32.8,1.272,0.021,4.98,0
4/14/2022,3:45:00,0,LaJaraDownstream,27.6,0.019,43.19,16.58,50.8,72.5,94.8,10.24,0.026,0.02,50.5,33,3.66,0,1.208,7.21,-32.9,1.237,0.021,4.98,0
4/14/2022,4:00:00,0,LaJaraDownstream,27.6,0.019,43.09,16.54,50.8,72.6,94.9,10.26,0.027,0.02,50.5,33,3.67,0,1.209,7.21,-33,1.209,0.02,4.97,0
4/14/2022,4:15:00,0,LaJaraDownstream,27.5,0.019,42.99,16.5,50.8,72.6,94.9,10.26,0.027,0.02,50.5,33,3.76,0,1.208,7.22,-33.3,1.188,0.021,4.98,0
4/14/2022,4:30:00,0,LaJaraDownstream,27.5,0.02,42.91,16.47,50.9,72.5,94.9,10.27,0.028,0.02,50.5,33,3.61,0,1.218,7.22,-33.4,1.164,0.022,4.99,0
4/14/2022,4:45:00,0,LaJaraDownstream,27.5,0.019,42.78,16.42,50.9,72.6,94.9,10.28,0.027,0.02,50.5,33,3.65,0,1.204,7.22,-33.4,1.144,0.018,4.97,0
