KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,3/23/2022 0:20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.2,-0.034,0.56,0.21,0.4,71.8,93.9,9.84,-0.048,0,0.4,0,2.12,0,1.209,NA,-33.9,2.443,-0.033,5.6,0
,,,STANDARD DEVIATION:,1.3,0.052,5.54,2.13,2.5,0.5,0.6,0.49,0.073,0,2.5,2,0.5,0,0.004,0.05,2.8,1.887,0.052,0.05,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17G101781,17G100304,21A106445,21A106445,17G101781,17G102845,17G102845,17G102845,17G100304,17G101781,17G101781,17G101781,17G100814,17G100814,17G102240,17H101000,17H101000,17G101781,17G100304,17H101020,17H101020
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond ï¿½ï¿,Depth m,fDOM QSU,fDOM RFU,nLF Cond ï¿½ï¿,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond ï¿½ï¿,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp ï¿,Vertical Position m,Battery V,Cable Pwr V
3/18/2022,18:30:00,0,LaJaraDownstream,0,-0.002,-0.88,-0.34,0,72,94.1,9.49,-0.003,0,0,0,2.21,0,1.206,7.2,-32.8,3.779,-0.002,5.66,0
3/18/2022,18:45:00,0,LaJaraDownstream,0,-0.001,-0.88,-0.34,0,71.9,94,9.54,-0.001,0,0,0,2.11,0,1.207,7.21,-33.2,3.543,0,5.68,0
3/18/2022,19:00:00,0,LaJaraDownstream,0,0.001,-0.87,-0.34,0,71.8,93.9,9.57,0.002,0,0,0,2.09,0,1.204,7.2,-32.4,3.371,0.001,5.67,0
3/18/2022,19:15:00,0,LaJaraDownstream,0,0.003,-0.89,-0.34,0,71.8,93.9,9.63,0.004,0,0,0,1.97,0,1.207,7.2,-32.3,3.146,0.003,5.67,0
3/18/2022,19:30:00,0,LaJaraDownstream,0,0.002,-0.91,-0.35,0,71.8,93.8,9.67,0.003,0,0,0,2.06,0,1.209,7.2,-32.3,2.953,0.003,5.67,0
3/18/2022,19:45:00,0,LaJaraDownstream,0,0.004,-0.89,-0.34,0,71.8,93.8,9.72,0.005,0,0,0,2.05,0,1.208,7.2,-32.5,2.777,0.004,5.67,0
3/18/2022,20:00:00,0,LaJaraDownstream,0,0.004,-0.89,-0.34,0,71.8,93.9,9.79,0.006,0,0,0,1.9,0,1.206,7.19,-31.9,2.565,0.004,5.67,0
3/18/2022,20:15:00,0,LaJaraDownstream,0,0.005,-0.89,-0.34,0,71.9,94,9.83,0.007,0,0,0,1.91,0,1.212,7.19,-32.1,2.394,0.005,5.66,0
3/18/2022,20:30:00,0,LaJaraDownstream,0,0.006,-0.87,-0.33,0,71.9,94,9.88,0.009,0,0,0,1.94,0,1.206,7.2,-32.3,2.23,0.007,5.67,0
3/18/2022,20:45:00,0,LaJaraDownstream,0,0.008,-0.87,-0.34,0,71.9,94,9.92,0.011,0,0,0,1.94,0,1.215,7.19,-32.1,2.077,0.007,5.67,0
3/18/2022,21:00:00,0,LaJaraDownstream,0,0.008,-0.82,-0.32,0,72,94.1,9.97,0.012,0,0,0,1.84,0,1.209,7.2,-32.2,1.952,0.009,5.66,0
3/18/2022,21:15:00,0,LaJaraDownstream,0,0.009,-0.85,-0.33,0,72,94.1,10.02,0.013,0,0,0,1.93,0,1.217,7.2,-32.6,1.772,0.01,5.67,0
3/18/2022,21:30:00,0,LaJaraDownstream,0,0.009,-0.83,-0.32,0,72,94.1,10.05,0.012,0,0,0,1.8,0,1.21,7.2,-32.5,1.669,0.009,5.66,0
3/18/2022,21:45:00,0,LaJaraDownstream,0,0.009,-0.81,-0.31,0,72,94.1,10.08,0.013,0,0,0,1.75,0,1.205,7.19,-32,1.547,0.01,5.66,0
3/18/2022,22:00:00,0,LaJaraDownstream,0,0.01,-0.83,-0.32,0,72,94.1,10.11,0.014,0,0,0,1.78,0,1.21,7.19,-31.7,1.443,0.01,5.66,0
3/18/2022,22:15:00,0,LaJaraDownstream,0,0.009,-0.8,-0.31,0,72.1,94.2,10.16,0.013,0,0,0,1.81,0,1.204,7.21,-32.9,1.329,0.01,5.66,0
3/18/2022,22:30:00,0,LaJaraDownstream,0,0.012,-0.82,-0.31,0,72.1,94.2,10.17,0.017,0,0,0,1.82,0,1.206,7.2,-32.3,1.251,0.012,5.67,0
3/18/2022,22:45:00,0,LaJaraDownstream,0,0.013,-0.79,-0.3,0,72.1,94.3,10.2,0.018,0,0,0,1.73,0,1.211,7.2,-32.2,1.164,0.014,5.66,0
3/18/2022,23:00:00,0,LaJaraDownstream,0,0.012,-0.81,-0.31,0,72.1,94.3,10.24,0.017,0,0,0,1.81,0,1.212,7.19,-32,1.058,0.014,5.66,0
3/18/2022,23:15:00,0,LaJaraDownstream,0,0.013,-0.81,-0.31,0,72.1,94.3,10.27,0.019,0,0,0,1.73,0,1.208,7.19,-31.6,0.958,0.015,5.66,0
3/18/2022,23:30:00,0,LaJaraDownstream,0,0.013,-0.8,-0.31,0,72.2,94.3,10.28,0.018,0,0,0,1.71,0,1.205,7.19,-32.1,0.933,0.014,5.65,0
3/18/2022,23:45:00,0,LaJaraDownstream,0,0.013,-0.77,-0.3,0,72.1,94.3,10.3,0.019,0,0,0,1.92,0,1.216,7.19,-31.8,0.849,0.014,5.66,0
3/19/2022,0:00:00,0,LaJaraDownstream,0,0.014,-0.79,-0.31,0,72.1,94.3,10.32,0.02,0,0,0,1.65,0,1.201,7.19,-32,0.767,0.016,5.65,0
3/19/2022,0:15:00,0,LaJaraDownstream,0,0.013,-0.79,-0.3,0,72.2,94.3,10.34,0.018,0,0,0,1.68,0,1.21,7.18,-31.2,0.704,0.014,5.65,0
3/19/2022,0:30:00,0,LaJaraDownstream,0,0.012,-0.8,-0.31,0,72.2,94.3,10.37,0.017,0,0,0,1.82,0,1.205,7.18,-31.4,0.601,0.013,5.65,0
3/19/2022,0:45:00,0,LaJaraDownstream,0,0.012,-0.79,-0.3,0,72.2,94.3,10.39,0.017,0,0,0,1.65,0,1.211,7.18,-31.2,0.543,0.013,5.65,0
3/19/2022,1:00:00,0,LaJaraDownstream,0,0.012,-0.79,-0.3,0,72.2,94.4,10.41,0.017,0,0,0,1.71,0,1.21,7.18,-31.3,0.477,0.012,5.65,0
3/19/2022,1:15:00,0,LaJaraDownstream,0,0.011,-0.79,-0.31,0,72.1,94.3,10.43,0.016,0,0,0,1.82,0,1.211,7.18,-31.3,0.411,0.009,5.65,0
3/19/2022,1:30:00,0,LaJaraDownstream,0,0.013,-0.79,-0.3,0,72.2,94.4,10.46,0.018,0,0,0,1.77,0,1.205,7.19,-31.6,0.341,0.013,5.65,0
3/19/2022,1:45:00,0,LaJaraDownstream,0,0.013,-0.78,-0.3,0,72.2,94.4,10.48,0.018,0,0,0,1.73,0,1.203,7.19,-31.8,0.284,0.014,5.65,0
3/19/2022,2:00:00,0,LaJaraDownstream,0,0.012,-0.76,-0.29,0,72.2,94.4,10.49,0.017,0,0,0,1.88,0,1.214,7.19,-31.6,0.223,0.012,5.65,0
3/19/2022,2:15:00,0,LaJaraDownstream,0,0.013,-0.8,-0.31,0,72.3,94.5,10.52,0.019,0,0,0,1.95,0,1.205,7.19,-31.8,0.151,0.014,5.65,0
3/19/2022,2:30:00,0,LaJaraDownstream,0,0.013,-0.79,-0.3,0,72.2,94.4,10.53,0.018,0,0,0,1.95,0,1.208,7.19,-31.8,0.097,0.013,5.65,0
