KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/14/2022 10:10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,31.3,-0.036,47.56,13.39,53,72,94.2,9.46,-0.052,0.02,52.3,34,5.72,0,1.194,NA,-43.6,3.969,-0.026,4.72,0
,,,STANDARD DEVIATION:,1.4,0.02,2.93,0.82,0.7,0.4,0.5,0.41,0.029,0,0.8,1,1.92,0,0.005,0.06,3.5,1.715,0.02,0.1,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17G101782,19A101287,17G101462,17G101462,17G101782,17G101884,17G101884,17G101884,19A101287,17G101782,17G101782,17G101782,17G100815,17G100815,17G102241,17H100999,17H100999,17G101782,19A101287,17H101021,17H101021
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond ï¿½S/,Depth m,fDOM QSU,fDOM RFU,nLF Cond ï¿½S/,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond ï¿½S/,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp ï¿,Vertical Position m,Battery V,Cable Pwr V
4/11/2022,15:45:00,0,LaJaraUpstream,30.4,-0.043,41.26,11.62,46.2,72.5,94.8,8.71,-0.061,0.02,45.4,30,5.38,0,1.191,7.22,-31.7,7.431,-0.031,4.92,0
4/11/2022,16:00:00,0,LaJaraUpstream,34,-0.038,46.77,13.17,52,72.3,94.6,8.69,-0.053,0.02,51.1,33,5.46,0,1.196,7.46,-45.1,7.443,-0.025,4.92,0
4/11/2022,16:15:00,0,LaJaraUpstream,34.3,-0.038,46.43,13.07,52.7,72.2,94.4,8.7,-0.055,0.02,51.8,34,8.34,0,1.195,7.48,-46.4,7.3,-0.026,4.92,0
4/11/2022,16:20:00,0,LaJaraUpstream,34.3,-0.028,46.48,13.08,52.8,72.1,94.3,8.72,-0.039,0.02,52,34,8.78,0,1.195,7.47,-45.9,7.178,-0.026,4.89,0
4/11/2022,16:25:00,0,LaJaraUpstream,34.2,-0.026,47.54,13.38,52.8,72.2,94.4,8.74,-0.037,0.02,52,34,6.5,0,1.195,7.47,-45.8,7.098,-0.026,4.88,0
4/11/2022,16:30:00,0,LaJaraUpstream,34.1,-0.027,47.9,13.48,52.8,72.2,94.4,8.76,-0.038,0.02,52,34,5.93,0,1.195,7.47,-45.7,7.034,-0.027,4.87,0
4/11/2022,16:35:00,0,LaJaraUpstream,34.1,-0.028,48.09,13.54,52.9,72.1,94.3,8.76,-0.039,0.02,52,34,5.71,0,1.195,7.46,-45.3,6.958,-0.027,4.87,0
