,09/14/23 00:00:00,09/14/23 00:15:00,09/14/23 00:30:00,09/14/23 00:45:00,09/14/23 01:00:00,09/14/23 01:15:00,09/14/23 01:30:00,09/14/23 01:45:00,09/14/23 02:00:00,09/14/23 02:15:00,09/14/23 02:30:00,09/14/23 02:45:00,09/14/23 03:00:00,09/14/23 03:15:00,09/14/23 03:30:00,09/14/23 03:45:00,09/14/23 04:00:00,09/14/23 04:15:00,09/14/23 04:30:00,09/14/23 04:45:00,09/14/23 05:00:00,09/14/23 05:15:00,09/14/23 05:30:00,09/14/23 05:45:00,09/14/23 06:00:00,09/14/23 06:15:00,09/14/23 06:30:00,09/14/23 06:45:00,09/14/23 07:00:00,09/14/23 07:15:00,09/14/23 07:30:00,09/14/23 07:45:00,09/14/23 08:00:00,09/14/23 08:15:00,09/14/23 08:30:00,09/14/23 08:45:00,09/14/23 09:00:00,09/14/23 09:15:00,09/14/23 09:30:00,09/14/23 09:45:00,09/14/23 10:00:00,09/14/23 10:15:00,09/14/23 10:30:00,09/14/23 10:45:00,09/14/23 11:00:00,09/14/23 11:15:00,09/14/23 11:30:00,09/14/23 11:45:00,09/14/23 12:00:00,09/14/23 12:15:00,09/14/23 12:30:00,09/14/23 12:45:00,09/14/23 13:00:00,09/14/23 13:15:00,09/14/23 13:30:00,09/14/23 13:45:00,09/14/23 14:00:00,09/14/23 14:15:00,09/14/23 14:30:00,09/14/23 14:45:00,09/14/23 15:00:00,09/14/23 15:15:00,09/14/23 15:30:00,09/14/23 15:45:00,09/14/23 16:00:00,09/14/23 16:15:00,09/14/23 16:30:00,09/14/23 16:45:00,09/14/23 17:00:00,09/14/23 17:15:00,09/14/23 17:30:00,09/14/23 17:45:00,09/14/23 18:00:00,09/14/23 18:15:00,09/14/23 18:30:00,09/14/23 18:45:00,09/14/23 19:00:00,09/14/23 19:15:00,09/14/23 19:30:00,09/14/23 19:45:00,09/14/23 20:00:00,09/14/23 20:15:00,09/14/23 20:30:00,09/14/23 20:45:00,09/14/23 21:00:00,09/14/23 21:15:00,09/14/23 21:30:00,09/14/23 21:45:00,09/14/23 22:00:00,09/14/23 22:15:00,09/14/23 22:30:00,09/14/23 22:45:00,09/14/23 23:00:00,09/14/23 23:15:00,09/14/23 23:30:00,09/14/23 23:45:00,09/15/23 00:00:00
max_amp,0.004207234700028554,0.007034651949787116,0.004511211279044653,0.0076159647545828955,0.005428731968127345,0.007187339207055197,0.007047795133374264,0.005647070657848013,0.007478302353686298,0.006376866043111588,0.005917805668859325,0.006685709658616159,0.009765763962177702,0.006358588617062355,0.00717626330945275,0.0066364593683922515,0.007027661321691662,0.006589182983627828,0.006266449009728331,0.006907936836336333,0.009643743456564432,0.005811106206569761,0.010703230764021476,0.006222706426806236,0.006689527310045877,0.007261325839114828,0.004719477978074042,0.007247140023407783,0.00455550653578652,0.005405408535276564,0.005941990570995905,0.006165525914458357,0.0055689468094676665,0.006292966579602727,0.009096122907954867,0.00566058852930894,0.003998191618203778,0.005570841734732252,0.003297699120834308,0.0052840856751277835,0.005507849552892936,0.0032299851306196686,0.004275404153817635,0.004953965880939304,0.004622846505355813,0.0053538755134562395,0.004897889113304319,0.0046603520164618766,0.004716240878425853,0.007157304761962453,0.005566706482270376,0.0051818065909306306,0.005231708536495877,0.00580045875689545,0.006069351547342742,0.005341178498040929,0.00886618168686267,0.024144929111246695,0.01978109068069796,0.07832378155664811,0.09522768335410944,0.0835015081649462,0.05248041978907202,0.1082033567817466,0.1233487434643469,0.15936145896723242,0.17501293888175518,0.14012000834679783,0.2203927600510945,0.1485888560091488,0.15791301840910843,0.27712484545157184,0.5099610024096347,0.15509631786093656,0.12311418745969024,0.12406468929970771,0.10329814865204852,0.0960399415653085,0.09380887327971144,0.09904322821166574,0.09500271004760183,0.08569811977100758,0.08480141104837947,0.10386209374398556,0.08220033470814657,0.09862806220796452,0.09436979084478718,0.08214658072356963,0.08718493385454358,0.09934623912874216,0.1371023328621045,0.1419734089917136,0.10914592162335919,0.10674367235163319,0.1050096858090168,0.0694653306161297,0.06161425000093093
mean_amp,0.0028689812741706316,0.0033780048829848805,0.00308213764937755,0.0043235337282550405,0.0028744922702072366,0.003870300178230483,0.003977088692636107,0.003676324542572904,0.0038380131988670564,0.0037745330575675216,0.004006178960728781,0.003820454138842302,0.0039436343396587374,0.0032909275159996774,0.00467757605376112,0.0034219138602510613,0.004145407511222154,0.003964455173515879,0.004448399657721434,0.0037074927314003944,0.004462477177446971,0.0033240617702482997,0.005110613092625445,0.003131772872696338,0.004565432327152455,0.003280532326544045,0.0033956863234268385,0.003394237597415738,0.003351437886001593,0.0033137645770818886,0.004029701220426164,0.003421388551547644,0.002826915971022512,0.003667311984728148,0.004964428498153708,0.003001574161020356,0.002824313357454157,0.0032621483686761546,0.001660456392446678,0.002497450797543747,0.0023920877166072134,0.0020883396839178467,0.0026354051602218756,0.0031028373543388822,0.002456114172298254,0.0030967847378044933,0.003230286740046815,0.0029371684122248376,0.0030690553925491627,0.003126237443218565,0.0034712716015040408,0.003092825352018777,0.003482106381472763,0.0031530114538743754,0.003516506831625145,0.002816336049957553,0.005271465712241195,0.014038106988203063,0.012714978813732595,0.03249596418740257,0.05262436809225476,0.05011998915825068,0.02998478606246506,0.06063625970379636,0.0725280306741177,0.12077262023449171,0.11219164632487819,0.09783512905516031,0.13022074172758935,0.10983470992570893,0.10565969789206028,0.16468921188300145,0.26572684049964485,0.10610815434072739,0.08399999381286186,0.08601754606124597,0.07370686753040802,0.06501485249169042,0.06307670935334214,0.05467648718268181,0.06387558511553391,0.05852253974843501,0.05049267312796677,0.05593419676565468,0.05647746991891371,0.058278085991843934,0.05893544922960566,0.05468487313216535,0.055184757563659544,0.05900999826331714,0.061030542243978345,0.08333797575953104,0.059973268821616896,0.06641949932312335,0.05653746280507963,0.04156509287004495,0.04170877518563743
median_amp,0.0027825601816821493,0.0033168439420155666,0.0030169008533253994,0.00402546780044704,0.0027058696859742107,0.0037371598539261267,0.0038675020106589963,0.0036754864273115476,0.0037420591684563255,0.0035614842117722813,0.00399779597732171,0.003641243173649924,0.0037553527318031172,0.003175320725584848,0.004627338302013294,0.0031982495660647613,0.003920431727118932,0.003745587383296364,0.004441209544945281,0.0036418246418379683,0.00423899375152386,0.003179840762979314,0.004831804204474452,0.003028448118860009,0.004558050238552102,0.0030154506145571277,0.003429789018573594,0.003244027131091348,0.0033801364761825315,0.003207893161185222,0.0038775761803852447,0.0033052856823723893,0.002712663732872419,0.00365341298751686,0.004899221343571878,0.0027916235906602846,0.002797896702962345,0.0031997581145374395,0.0015762344547249406,0.0023855751561693266,0.0022214380463727607,0.00204815305778159,0.00251084288000045,0.0029589214794485024,0.0023019315422214636,0.002940216648176821,0.0031200219689148,0.002925638611326429,0.003069709750517474,0.0029641577069553383,0.0033671655049975317,0.002978867969875135,0.003424050078254998,0.0030996490423676037,0.0034280634774339607,0.0027565296907238693,0.0052209934443536166,0.013972742401540943,0.012167958163977855,0.027739823729626883,0.05160075771199477,0.05071150970551046,0.02835464529715618,0.05715499310631249,0.07095181074509373,0.1187634159688879,0.1108462469748111,0.09722147634108871,0.12755828025576316,0.10940639148575657,0.10411350210534256,0.15971851052775382,0.2465474204036565,0.10449303487650705,0.08010125901284665,0.0840805770987581,0.07459803580852567,0.06356932346514418,0.062324492027305584,0.05198211321469809,0.06388836485324144,0.057655756935148635,0.04943297787012954,0.05414646739248633,0.05532434881674928,0.05610721121304742,0.058502417730614834,0.05348714776993321,0.05268822389277401,0.058622871411120256,0.05965057344783877,0.08330707082828365,0.057451380933047455,0.0636685205567876,0.054506426724540376,0.03913972661386733,0.04113929807057087
impulses_ch6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,6,11,13,10,17,7,5,50,137,6,4,3,0,0,0,0,4,0,2,3,1,0,2,0,0,3,6,5,1,0,1,0,0
impulses_ch5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,60,74,71,27,128,146,492,411,296,508,348,341,878,2265,293,174,170,117,69,80,65,110,92,73,102,93,133,147,102,133,137,157,298,160,208,143,71,77
impulses_ch4,0,4,0,4,2,0,2,5,3,0,4,4,2,0,2,10,5,2,5,1,6,1,10,3,7,3,4,4,2,1,0,4,3,2,5,2,0,3,0,0,0,0,0,2,2,4,3,0,1,1,4,2,3,1,2,2,16,101,101,618,1475,1478,549,2111,2613,5500,5163,4497,6545,5614,5022,7809,9697,5390,3849,3889,3344,2663,2427,1812,2513,2202,1542,1836,1993,2150,2235,1885,1998,2239,2254,3606,2222,2722,2066,1250,1240
impulses_ch3,57,100,67,155,75,146,165,131,141,138,152,131,142,102,221,101,165,131,182,142,194,109,234,83,202,99,100,91,98,98,144,115,65,117,217,84,67,90,8,46,43,35,55,66,39,76,91,63,78,75,101,81,103,79,106,60,294,1824,1335,4650,8617,8026,5304,9337,9089,7830,8542,8981,7626,8334,8498,6823,4452,8589,9545,9120,9539,9803,9605,9353,9924,9519,9059,9375,9336,9532,9376,9049,9483,9484,9360,9785,9246,9473,9052,7369,7335
impulses_ch2,1103,1434,1284,2191,1088,1857,1836,1691,1788,1767,1928,1744,1865,1336,2377,1298,1889,1870,2341,1598,2173,1307,2548,1281,2188,1315,1406,1415,1514,1368,1856,1377,984,1593,2534,1171,1120,1298,398,845,827,609,958,1192,870,1229,1244,1154,1268,1277,1655,1198,1535,1252,1529,1001,3060,8473,8219,8605,5939,6141,8129,5099,4106,2429,2915,3180,2318,2590,2726,1845,1146,2836,3429,3328,3754,4245,4439,5189,4709,5246,5912,5874,5674,5690,5990,6197,6088,6025,5905,4606,6001,5445,6448,7771,7985
impulses_ch1,7649,7690,7757,9213,7393,8504,8842,8706,8637,8580,8970,8657,8636,7944,9153,7608,8899,8703,9134,8330,9190,7829,9312,7662,9056,7583,7852,7651,7813,8134,8821,7864,7025,8395,9211,6970,7068,7581,3991,6010,5785,4782,6486,7434,6004,7462,7777,7273,8020,7527,7716,7806,8201,8297,8761,7561,8759,5718,6161,3147,1734,1745,2873,1338,1077,572,698,766,532,625,663,401,220,667,848,818,955,1088,1147,1446,1232,1413,1649,1602,1544,1476,1596,1673,1683,1651,1657,1178,1657,1511,1822,2408,2414
max_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06159964079231515,0.07970398616259193,0.0,0.05248041978907202,0.1082033567817466,0.1233487434643469,0.15936145896723242,0.17501293888175518,0.14012000834679783,0.2203927600510945,0.13912937708583942,0.15791301840910843,0.27712484545157184,0.5099610024096347,0.14687543706106557,0.12311418745969024,0.12406468929970771,0.0,0.0,0.0,0.0,0.09500271004760183,0.0,0.08480141104837947,0.07594926582301126,0.06485133692148383,0.0,0.07762776384217632,0.0,0.0,0.09934623912874216,0.1371023328621045,0.1419734089917136,0.07636137167229771,0.0,0.1036792167305379,0.0,0.0
mean_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06159964079231515,0.07294224394381799,0.0,0.05248041978907202,0.08283514526276613,0.09582729493206332,0.1391095752134445,0.13994366038792638,0.12463504316442903,0.15777905367396763,0.12121097441736088,0.12058641432070485,0.18897699396005646,0.27893820162744165,0.1261630291629265,0.10858762403506644,0.10530243428894626,0.0,0.0,0.0,0.0,0.08749954160794271,0.0,0.08480141104837947,0.06880955134970827,0.06485133692148383,0.0,0.07626270769667871,0.0,0.0,0.0809858001084677,0.10670824228874878,0.10789670147428669,0.07636137167229771,0.0,0.1036792167305379,0.0,0.0
median_env_ch6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06159964079231515,0.07294224394381799,0.0,0.05248041978907202,0.07206603143861785,0.10504237194403987,0.13902023000775007,0.13317931751575604,0.12668472629390928,0.14211104852498488,0.11717263042947978,0.11295864128421901,0.17875339197264134,0.26486663711663727,0.12162943283416368,0.11709896344137483,0.10799762694016535,0.0,0.0,0.0,0.0,0.09115026077489348,0.0,0.08480141104837947,0.06880955134970827,0.06485133692148383,0.0,0.07626270769667871,0.0,0.0,0.0809858001084677,0.10670824228874878,0.10352312941875791,0.07636137167229771,0.0,0.1036792167305379,0.0,0.0
max_env_ch5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323101069332667,0.07938371245445217,0.07912436272279184,0.31329512622659245,0.3809107334164378,0.3340060326597848,0.2099216791562881,0.4328134271269864,0.4933949738573876,0.6374458358689297,0.7000517555270207,0.5604800333871913,0.881571040204378,0.5943554240365952,0.6316520736364337,1.1084993818062874,2.039844009638539,0.6203852714437462,0.492456749838761,0.49625875719883084,0.4131925946081941,0.384159766261234,0.37523549311884574,0.39617291284666295,0.3800108401904073,0.3427924790840303,0.3392056441935179,0.4154483749759422,0.3288013388325863,0.3945122488318581,0.3774791633791487,0.3285863228942785,0.3487397354181743,0.39738495651496863,0.548409331448418,0.5678936359668544,0.43658368649343676,0.42697468940653277,0.4200387432360672,0.2778613224645188,0.24645700000372373
