Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O]
7/29/2021 12:15,794.742,756.65,38.092
7/29/2021 12:30,794.625,756.358,38.267
7/29/2021 12:45,794.567,756.533,38.034
7/29/2021 13:00,794.567,756.183,38.384
7/29/2021 13:15,794.275,756.358,37.917
7/29/2021 13:30,794.392,756.067,38.325
7/29/2021 13:45,794.158,755.892,38.266
7/29/2021 14:00,794.1,756.067,38.033
7/29/2021 14:15,793.983,755.892,38.0909999999999
7/29/2021 14:30,794.1,755.6,38.5
7/29/2021 14:45,793.808,755.6,38.208
7/29/2021 15:00,793.808,755.717,38.091
7/29/2021 15:15,793.808,755.542,38.266
7/29/2021 15:30,793.633,755.425,38.2080000000001
7/29/2021 15:45,793.633,755.25,38.383
7/29/2021 16:00,793.458,755.425,38.033
7/29/2021 16:15,793.633,755.25,38.383
7/29/2021 16:30,793.458,754.958,38.5
7/29/2021 16:45,793.283,755.25,38.033
7/29/2021 17:00,793.167,754.958,38.2090000000001
7/29/2021 17:15,793.167,754.783,38.384
7/29/2021 17:30,792.992,754.958,38.034
7/29/2021 17:45,792.817,754.608,38.2090000000001
7/29/2021 18:00,792.817,754.492,38.325
7/29/2021 18:15,792.817,754.783,38.034
7/29/2021 18:30,792.817,754.783,38.034
7/29/2021 18:45,792.817,754.958,37.859
7/29/2021 19:00,792.817,754.608,38.2090000000001
7/29/2021 19:15,792.992,754.783,38.2089999999999
7/29/2021 19:30,793.283,755.075,38.208
7/29/2021 19:45,793.283,755.075,38.208
7/29/2021 20:00,793.458,755.425,38.033
7/29/2021 20:15,793.808,755.542,38.266
7/29/2021 20:30,793.925,755.717,38.208
7/29/2021 20:45,793.925,755.717,38.208
7/29/2021 21:00,794.275,756.008,38.2669999999999
7/29/2021 21:15,794.392,756.183,38.2090000000001
7/29/2021 21:30,794.742,756.358,38.384
7/29/2021 21:45,795.033,756.65,38.383
7/29/2021 22:00,795.033,756.825,38.208
7/29/2021 22:15,795.208,756.942,38.266
7/29/2021 22:30,795.5,757.292,38.208
7/29/2021 22:45,795.383,757.292,38.091
7/29/2021 23:00,795.5,757.117,38.383
7/29/2021 23:15,795.5,757.233,38.267
7/29/2021 23:30,795.5,757.233,38.267
7/29/2021 23:45,795.5,757.233,38.267
7/30/2021 0:00,795.675,757.233,38.442
7/30/2021 0:15,795.675,757.233,38.442
7/30/2021 0:30,795.675,757.408,38.2669999999999
7/30/2021 0:45,795.675,757.408,38.2669999999999
7/30/2021 1:00,795.5,757.408,38.092
7/30/2021 1:15,795.383,757.117,38.2660000000001
7/30/2021 1:30,795.5,757.233,38.267
7/30/2021 1:45,795.383,757.117,38.2660000000001
7/30/2021 2:00,795.267,757.117,38.1500000000001
7/30/2021 2:15,795.383,757.117,38.2660000000001
7/30/2021 2:30,795.267,757.117,38.1500000000001
7/30/2021 2:45,795.092,756.942,38.15
7/30/2021 3:00,795.092,756.942,38.15
7/30/2021 3:15,795.267,756.942,38.325
7/30/2021 3:30,794.917,756.767,38.15
7/30/2021 3:45,794.917,756.767,38.15
7/30/2021 4:00,794.917,756.942,37.975
7/30/2021 4:15,794.8,756.65,38.15
7/30/2021 4:30,794.8,756.475,38.3249999999999
7/30/2021 4:45,794.8,756.475,38.3249999999999
7/30/2021 5:00,794.8,756.475,38.3249999999999
7/30/2021 5:15,794.8,756.475,38.3249999999999
7/30/2021 5:30,794.917,756.475,38.442
7/30/2021 5:45,794.917,756.3,38.6170000000001
7/30/2021 6:00,795.092,756.3,38.792
7/30/2021 6:15,795.092,756.475,38.617
7/30/2021 6:30,795.208,756.767,38.4409999999999
7/30/2021 6:45,795.092,756.65,38.442
7/30/2021 7:00,795.208,756.767,38.4409999999999
7/30/2021 7:15,795.383,756.767,38.616
7/30/2021 7:30,795.383,756.767,38.616
7/30/2021 7:45,795.558,756.942,38.616
7/30/2021 8:00,795.558,757.117,38.441
7/30/2021 8:15,795.733,757.233,38.5
7/30/2021 8:30,795.85,757.408,38.442
7/30/2021 8:45,795.733,757.583,38.15
7/30/2021 9:00,796.025,757.583,38.442
7/30/2021 9:15,796.025,757.583,38.442
7/30/2021 9:30,795.85,757.408,38.442
7/30/2021 9:45,796.025,757.408,38.617
7/30/2021 10:00,796.025,757.583,38.442
7/30/2021 10:15,795.733,757.583,38.15
7/30/2021 10:30,795.733,757.583,38.15
7/30/2021 10:45,795.733,757.583,38.15
7/30/2021 11:00,795.733,757.467,38.266
7/30/2021 11:15,795.733,757.583,38.15
7/30/2021 11:30,795.558,757.467,38.091
7/30/2021 11:45,795.558,757.467,38.091
7/30/2021 12:00,795.267,757.292,37.975
7/30/2021 12:15,795.383,757,38.383
7/30/2021 12:30,795.5,757.292,38.208
7/30/2021 12:45,795.383,757.117,38.2660000000001
7/30/2021 13:00,795.208,756.825,38.3829999999999
7/30/2021 13:15,795.208,756.825,38.3829999999999
7/30/2021 13:30,794.917,756.533,38.384
7/30/2021 13:45,794.917,756.533,38.384
7/30/2021 14:00,794.742,756.183,38.559
7/30/2021 14:15,794.742,756.183,38.559
7/30/2021 14:30,794.567,756.358,38.2090000000001
7/30/2021 14:45,794.742,756.533,38.2089999999999
7/30/2021 15:00,794.567,756.358,38.2090000000001
7/30/2021 15:15,794.567,756.358,38.2090000000001
7/30/2021 15:30,794.45,756.183,38.267
7/30/2021 15:45,794.45,756.008,38.442
7/30/2021 16:00,794.45,756.008,38.442
7/30/2021 16:15,794.275,756.183,38.092
7/30/2021 16:30,794.275,755.892,38.3829999999999
7/30/2021 16:45,794.392,756.183,38.2090000000001
7/30/2021 17:00,794.567,756.008,38.559
7/30/2021 17:15,794.392,756.008,38.384
7/30/2021 17:30,794.567,755.892,38.675
7/30/2021 17:45,794.567,756.008,38.559
7/30/2021 18:00,794.275,755.892,38.3829999999999
7/30/2021 18:15,794.392,755.717,38.6750000000001
7/30/2021 18:30,794.275,755.717,38.558
7/30/2021 18:45,794.392,755.892,38.5
7/30/2021 19:00,794.917,756.008,38.909
7/30/2021 19:15,795.208,756.65,38.558
7/30/2021 19:30,794.917,756.358,38.5590000000001
7/30/2021 19:45,795.033,756.358,38.6750000000001
7/30/2021 20:00,794.917,756.358,38.5590000000001
7/30/2021 20:15,794.917,756.358,38.5590000000001
7/30/2021 20:30,794.742,756.008,38.7339999999999
7/30/2021 20:45,794.742,756.358,38.384
7/30/2021 21:00,794.917,756.183,38.734
7/30/2021 21:15,794.917,756.3,38.6170000000001
7/30/2021 21:30,795.033,756.475,38.558
7/30/2021 21:45,795.092,756.475,38.617
7/30/2021 22:00,795.208,756.767,38.4409999999999
7/30/2021 22:15,795.208,756.767,38.4409999999999
7/30/2021 22:30,795.383,756.942,38.441
7/30/2021 22:45,795.733,756.942,38.7909999999999
7/30/2021 23:00,795.733,757.117,38.616
7/30/2021 23:15,795.558,756.942,38.616
7/30/2021 23:30,795.558,757.117,38.441
7/30/2021 23:45,795.733,757.117,38.616
7/31/2021 0:00,795.733,757.117,38.616
7/31/2021 0:15,795.733,757.117,38.616
7/31/2021 0:30,795.733,757.117,38.616
7/31/2021 0:45,795.733,757.117,38.616
7/31/2021 1:00,795.558,756.942,38.616
7/31/2021 1:15,795.675,756.942,38.7329999999999
7/31/2021 1:30,795.675,756.767,38.9079999999999
7/31/2021 1:45,795.675,756.767,38.9079999999999
7/31/2021 2:00,795.5,756.767,38.7329999999999
7/31/2021 2:15,795.5,756.65,38.85
7/31/2021 2:30,795.5,756.65,38.85
7/31/2021 2:45,795.5,756.475,39.025
7/31/2021 3:00,795.5,756.475,39.025
7/31/2021 3:15,795.5,756.65,38.85
7/31/2021 3:30,795.675,756.65,39.025
7/31/2021 3:45,795.5,756.65,38.85
7/31/2021 4:00,795.85,756.475,39.375
7/31/2021 4:15,795.675,756.65,39.025
7/31/2021 4:30,795.675,756.475,39.1999999999999
7/31/2021 4:45,795.5,756.475,39.025
7/31/2021 5:00,795.675,756.475,39.1999999999999
7/31/2021 5:15,795.85,756.475,39.375
7/31/2021 5:30,795.675,756.3,39.375
7/31/2021 5:45,795.85,756.475,39.375
7/31/2021 6:00,795.675,756.65,39.025
7/31/2021 6:15,795.558,756.475,39.083
7/31/2021 6:30,795.675,756.65,39.025
7/31/2021 6:45,795.85,756.65,39.2
7/31/2021 7:00,795.733,756.767,38.9659999999999
7/31/2021 7:15,795.733,756.65,39.083
7/31/2021 7:30,796.025,756.942,39.083
7/31/2021 7:45,796.025,757.117,38.908
7/31/2021 8:00,796.025,757.117,38.908
7/31/2021 8:15,796.025,757.117,38.908
7/31/2021 8:30,796.2,757.233,38.9670000000001
7/31/2021 8:45,796.317,757.408,38.909
7/31/2021 9:00,796.492,757.408,39.0839999999999
7/31/2021 9:15,796.492,757.408,39.0839999999999
7/31/2021 9:30,796.492,757.408,39.0839999999999
7/31/2021 9:45,796.317,757.408,38.909
7/31/2021 10:00,796.492,757.408,39.0839999999999
7/31/2021 10:15,796.667,757.583,39.0840000000001
7/31/2021 10:30,796.667,757.408,39.259
7/31/2021 10:45,796.667,757.583,39.0840000000001
7/31/2021 11:00,796.55,757.758,38.7919999999999
7/31/2021 11:15,796.55,757.758,38.7919999999999
7/31/2021 11:30,796.375,757.583,38.792
7/31/2021 11:45,796.375,757.758,38.617
7/31/2021 12:00,796.2,757.467,38.7330000000001
7/31/2021 12:15,796.2,757.117,39.0830000000001
7/31/2021 12:30,796.317,757.292,39.025
7/31/2021 12:45,796.317,757.408,38.909
7/31/2021 13:00,796.2,757.117,39.0830000000001
7/31/2021 13:15,796.2,757.292,38.908
7/31/2021 13:30,796.025,757.292,38.7329999999999
7/31/2021 13:45,796.025,757.292,38.7329999999999
7/31/2021 14:00,795.733,756.65,39.083
7/31/2021 14:15,795.558,756.533,39.025
7/31/2021 14:30,795.558,756.358,39.2
7/31/2021 14:45,795.383,756.475,38.908
7/31/2021 15:00,795.5,756.475,39.025
7/31/2021 15:15,795.383,756.358,39.0250000000001
7/31/2021 15:30,795.383,756.358,39.0250000000001
7/31/2021 15:45,795.5,756.358,39.1420000000001
7/31/2021 16:00,795.383,756.358,39.0250000000001
7/31/2021 16:15,795.675,756.475,39.1999999999999
7/31/2021 16:30,795.5,756.358,39.1420000000001
7/31/2021 16:45,795.85,756.475,39.375
7/31/2021 17:00,795.733,756.475,39.2579999999999
7/31/2021 17:15,795.558,756.475,39.083
7/31/2021 17:30,795.558,756.475,39.083
7/31/2021 17:45,795.383,756.475,38.908
7/31/2021 18:00,795.383,756.475,38.908
7/31/2021 18:15,795.383,756.358,39.0250000000001
7/31/2021 18:30,795.208,756.008,39.1999999999999
