Time,,T1,TopTemperature,T2,T3,T4,BottomTemperature,
1626717600,7/19/2021 6:00,,-0.000144574,,-0.000159006,-0.000112639,-5.00E-05,
1626718500,7/19/2021 6:15,,-0.000144646,,-0.00015887,-0.000112673,-5.00E-05,
1626719400,7/19/2021 6:30,,-0.00014472,,-0.000158733,-0.000112708,-5.01E-05,
1626720300,7/19/2021 6:45,,-0.000144795,,-0.000158594,-0.000112742,-5.01E-05,
1626721200,7/19/2021 7:00,,-0.000144873,,-0.000158456,-0.000112778,-5.02E-05,
1626722100,7/19/2021 7:15,,-0.000144949,,-0.000158318,-0.000112813,-5.02E-05,
1626723000,7/19/2021 7:30,,-0.000145029,,-0.000158179,-0.00011285,-5.03E-05,
1626723900,7/19/2021 7:45,,-0.000145111,,-0.00015804,-0.000112887,-5.03E-05,
1626724800,7/19/2021 8:00,,-0.000145191,,-0.0001579,-0.000112925,-5.04E-05,
1626725700,7/19/2021 8:15,,-0.000145275,,-0.000157762,-0.000112963,-5.04E-05,
1626726600,7/19/2021 8:30,,-0.00014536,,-0.00015762,-0.000113002,-5.05E-05,
1626727500,7/19/2021 8:45,,-0.000145445,,-0.000157483,-0.000113041,-5.06E-05,
1626728400,7/19/2021 9:00,,-0.000145527,,-0.000157339,-0.000113079,-5.06E-05,
1626729300,7/19/2021 9:15,,-0.000145611,,-0.000157192,-0.000113117,-5.07E-05,
1626730200,7/19/2021 9:30,,-0.000145694,,-0.000157042,-0.000113155,-5.07E-05,
1626731100,7/19/2021 9:45,,-0.000145777,,-0.000156894,-0.000113191,-5.08E-05,
1626732000,7/19/2021 10:00,,-0.000145856,,-0.000156742,-0.000113227,-5.08E-05,
1626732900,7/19/2021 10:15,,-0.000145935,,-0.000156586,-0.00011326,-5.09E-05,
1626733800,7/19/2021 10:30,,-0.000146017,,-0.000156427,-0.000113293,-5.09E-05,
1626734700,7/19/2021 10:45,,-0.000146096,,-0.000156266,-0.000113324,-5.09E-05,
1626735600,7/19/2021 11:00,,-0.000146173,,-0.000156099,-0.000113354,-5.10E-05,
1626736500,7/19/2021 11:15,,-0.000146248,,-0.00015593,-0.000113381,-5.10E-05,
1626737400,7/19/2021 11:30,,-0.000146326,,-0.000155761,-0.000113409,-5.11E-05,
1626738300,7/19/2021 11:45,,-0.000146397,,-0.00015559,-0.000113436,-5.11E-05,
1626739200,7/19/2021 12:00,,-0.000146472,,-0.000155416,-0.000113461,-5.12E-05,
1626740100,7/19/2021 12:15,,-0.000146545,,-0.00015524,-0.000113484,-5.12E-05,
1626741000,7/19/2021 12:30,,-0.00014662,,-0.000155062,-0.000113507,-5.13E-05,
1626741900,7/19/2021 12:45,,-0.000146691,,-0.000154882,-0.000113527,-5.13E-05,
1626742800,7/19/2021 13:00,,-0.000146762,,-0.000154698,-0.000113548,-5.14E-05,
1626743700,7/19/2021 13:15,,-0.00014683,,-0.000154512,-0.000113565,-5.14E-05,
1626744600,7/19/2021 13:30,,-0.000146895,,-0.000154328,-0.000113583,-5.14E-05,
1626745500,7/19/2021 13:45,,-0.000146961,,-0.000154137,-0.000113598,-5.15E-05,
1626746400,7/19/2021 14:00,,-0.000147028,,-0.000153945,-0.000113614,-5.15E-05,
1626747300,7/19/2021 14:15,,-0.000147091,,-0.000153749,-0.000113627,-5.16E-05,
1626748200,7/19/2021 14:30,,-0.000147155,,-0.000153551,-0.000113639,-5.16E-05,
1626749100,7/19/2021 14:45,,-0.000147217,,-0.000153352,-0.000113649,-5.16E-05,
1626750000,7/19/2021 15:00,,-0.000147278,,-0.000153148,-0.000113657,-5.17E-05,
1626750900,7/19/2021 15:15,,-0.000147339,,-0.000152943,-0.000113666,-5.17E-05,
1626751800,7/19/2021 15:30,,-0.000147397,,-0.000152738,-0.000113673,-5.17E-05,
1626752700,7/19/2021 15:45,,-0.000147457,,-0.000152531,-0.000113679,-5.18E-05,
1626753600,7/19/2021 16:00,,-0.000147517,,-0.000152324,-0.000113686,-5.18E-05,
1626754500,7/19/2021 16:15,,-0.000147575,,-0.000152114,-0.000113692,-5.18E-05,
1626755400,7/19/2021 16:30,,-0.000147633,,-0.000151904,-0.000113697,-5.19E-05,
1626756300,7/19/2021 16:45,,-0.00014769,,-0.000151692,-0.000113701,-5.19E-05,
1626757200,7/19/2021 17:00,,-0.000147748,,-0.000151479,-0.000113704,-5.19E-05,
1626758100,7/19/2021 17:15,,-0.000147805,,-0.000151264,-0.000113707,-5.19E-05,
1626759000,7/19/2021 17:30,,-0.000147862,,-0.000151049,-0.00011371,-5.20E-05,
1626759900,7/19/2021 17:45,,-0.000147918,,-0.000150832,-0.000113712,-5.20E-05,
1626760800,7/19/2021 18:00,,-0.000147975,,-0.000150616,-0.000113714,-5.20E-05,
1626761700,7/19/2021 18:15,,-0.000148033,,-0.000150399,-0.000113716,-5.21E-05,
1626762600,7/19/2021 18:30,,-0.000148091,,-0.000150182,-0.000113718,-5.21E-05,
1626763500,7/19/2021 18:45,,-0.000148149,,-0.000149963,-0.000113721,-5.21E-05,
1626764400,7/19/2021 19:00,,-0.00014821,,-0.000149744,-0.000113723,-5.21E-05,
1626765300,7/19/2021 19:15,,-0.000148273,,-0.000149526,-0.000113727,-5.22E-05,
1626766200,7/19/2021 19:30,,-0.000148339,,-0.000149312,-0.000113733,-5.22E-05,
1626767100,7/19/2021 19:45,,-0.000148408,,-0.000149099,-0.000113742,-5.22E-05,
1626768000,7/19/2021 20:00,,-0.000148477,,-0.000148887,-0.000113752,-5.22E-05,
1626768900,7/19/2021 20:15,,-0.000148547,,-0.000148678,-0.000113764,-5.23E-05,
1626769800,7/19/2021 20:30,,-0.000148626,,-0.000148474,-0.000113779,-5.23E-05,
1626770700,7/19/2021 20:45,,-0.000148706,,-0.000148267,-0.000113795,-5.23E-05,
1626771600,7/19/2021 21:00,,-0.000148789,,-0.000148063,-0.000113813,-5.23E-05,
1626772500,7/19/2021 21:15,,-0.000148874,,-0.000147859,-0.000113833,-5.24E-05,
1626773400,7/19/2021 21:30,,-0.000148961,,-0.000147662,-0.000113857,-5.24E-05,
1626774300,7/19/2021 21:45,,-0.000149054,,-0.000147469,-0.000113885,-5.24E-05,
1626775200,7/19/2021 22:00,,-0.000149145,,-0.000147271,-0.000113912,-5.25E-05,
1626776100,7/19/2021 22:15,,-0.000149246,,-0.00014708,-0.000113943,-5.25E-05,
1626777000,7/19/2021 22:30,,-0.000149348,,-0.000146888,-0.000113978,-5.25E-05,
1626777900,7/19/2021 22:45,,-0.000149449,,-0.000146703,-0.000114015,-5.26E-05,
1626778800,7/19/2021 23:00,,-0.000149562,,-0.000146522,-0.000114055,-5.26E-05,
1626779700,7/19/2021 23:15,,-0.000149684,,-0.000146345,-0.0001141,-5.27E-05,
1626780600,7/19/2021 23:30,,-0.0001498,,-0.000146168,-0.000114147,-5.27E-05,
1626781500,7/19/2021 23:45,,-0.000149918,,-0.000145987,-0.000114194,-5.27E-05,
1626782400,7/20/2021 0:00,,-0.00015002,,-0.000145802,-0.000114234,-5.28E-05,
1626783300,7/20/2021 0:15,,-0.0001501,,-0.000145604,-0.000114265,-5.28E-05,
1626784200,7/20/2021 0:30,,-0.000150184,,-0.000145396,-0.000114288,-5.29E-05,
1626785100,7/20/2021 0:45,,-0.000150245,,-0.000145179,-0.000114302,-5.29E-05,
1626786000,7/20/2021 1:00,,-0.000150294,,-0.000144949,-0.000114305,-5.29E-05,
1626786900,7/20/2021 1:15,,-0.000150346,,-0.000144716,-0.000114302,-5.30E-05,
1626787800,7/20/2021 1:30,,-0.000150384,,-0.000144477,-0.000114295,-5.30E-05,
1626788700,7/20/2021 1:45,,-0.000150418,,-0.000144231,-0.000114284,-5.30E-05,
1626789600,7/20/2021 2:00,,-0.00015046,,-0.000143992,-0.000114278,-5.30E-05,
1626790500,7/20/2021 2:15,,-0.000150499,,-0.000143752,-0.000114271,-5.31E-05,
1626791400,7/20/2021 2:30,,-0.000150535,,-0.000143511,-0.000114262,-5.31E-05,
1626792300,7/20/2021 2:45,,-0.000150567,,-0.000143268,-0.000114253,-5.31E-05,
1626793200,7/20/2021 3:00,,-0.000150604,,-0.000143027,-0.000114244,-5.31E-05,
1626794100,7/20/2021 3:15,,-0.000150641,,-0.000142788,-0.000114237,-5.31E-05,
1626795000,7/20/2021 3:30,,-0.000150679,,-0.000142548,-0.000114231,-5.31E-05,
1626795900,7/20/2021 3:45,,-0.000150723,,-0.000142311,-0.000114227,-5.32E-05,
1626796800,7/20/2021 4:00,,-0.00015077,,-0.000142078,-0.000114227,-5.32E-05,
1626797700,7/20/2021 4:15,,-0.000150819,,-0.000141848,-0.000114228,-5.32E-05,
1626798600,7/20/2021 4:30,,-0.000150869,,-0.00014162,-0.000114231,-5.32E-05,
1626799500,7/20/2021 4:45,,-0.000150919,,-0.000141394,-0.000114237,-5.32E-05,
1626800400,7/20/2021 5:00,,-0.000150973,,-0.000141171,-0.000114245,-5.32E-05,
1626801300,7/20/2021 5:15,,-0.000151029,,-0.00014095,-0.000114256,-5.33E-05,
1626802200,7/20/2021 5:30,,-0.000151088,,-0.000140732,-0.00011427,-5.33E-05,
1626803100,7/20/2021 5:45,,-0.000151152,,-0.000140517,-0.000114288,-5.33E-05,
1626804000,7/20/2021 6:00,,-0.000151216,,-0.000140307,-0.00011431,-5.33E-05,
1626804900,7/20/2021 6:15,,-0.000151283,,-0.000140099,-0.000114336,-5.33E-05,
1626805800,7/20/2021 6:30,,-0.000151352,,-0.000139893,-0.000114366,-5.34E-05,
1626806700,7/20/2021 6:45,,-0.000151425,,-0.000139688,-0.000114398,-5.34E-05,
1626807600,7/20/2021 7:00,,-0.000151501,,-0.00013949,-0.000114436,-5.34E-05,
1626808500,7/20/2021 7:15,,-0.000151585,,-0.000139295,-0.000114481,-5.34E-05,
1626809400,7/20/2021 7:30,,-0.000151668,,-0.000139107,-0.000114531,-5.35E-05,
1626810300,7/20/2021 7:45,,-0.000151755,,-0.000138924,-0.000114587,-5.35E-05,
1626811200,7/20/2021 8:00,,-0.000151849,,-0.000138745,-0.000114649,-5.35E-05,
1626812100,7/20/2021 8:15,,-0.000151946,,-0.000138574,-0.000114718,-5.35E-05,
1626813000,7/20/2021 8:30,,-0.000152044,,-0.00013841,-0.000114795,-5.36E-05,
1626813900,7/20/2021 8:45,,-0.000152145,,-0.000138249,-0.000114875,-5.36E-05,
1626814800,7/20/2021 9:00,,-0.000152248,,-0.000138088,-0.00011496,-5.36E-05,
1626815700,7/20/2021 9:15,,-0.000152356,,-0.000137936,-0.000115052,-5.37E-05,
1626816600,7/20/2021 9:30,,-0.000152464,,-0.000137786,-0.000115148,-5.37E-05,
1626817500,7/20/2021 9:45,,-0.000152573,,-0.000137636,-0.000115248,-5.38E-05,
1626818400,7/20/2021 10:00,,-0.000152689,,-0.000137489,-0.00011535,-5.38E-05,
1626819300,7/20/2021 10:15,,-0.000152801,,-0.000137348,-0.000115458,-5.38E-05,
1626820200,7/20/2021 10:30,,-0.000152915,,-0.000137211,-0.000115569,-5.39E-05,
1626821100,7/20/2021 10:45,,-0.000153032,,-0.000137075,-0.000115682,-5.39E-05,
1626822000,7/20/2021 11:00,,-0.00015315,,-0.000136944,-0.000115799,-5.40E-05,
1626822900,7/20/2021 11:15,,-0.000153269,,-0.000136822,-0.00011592,-5.40E-05,
1626823800,7/20/2021 11:30,,-0.000153397,,-0.000136706,-0.000116049,-5.41E-05,
1626824700,7/20/2021 11:45,,-0.000153527,,-0.000136592,-0.000116184,-5.41E-05,
1626825600,7/20/2021 12:00,,-0.000153654,,-0.00013648,-0.000116323,-5.41E-05,
1626826500,7/20/2021 12:15,,-0.000153781,,-0.000136369,-0.000116466,-5.42E-05,
1626827400,7/20/2021 12:30,,-0.000153911,,-0.000136265,-0.000116612,-5.42E-05,
1626828300,7/20/2021 12:45,,-0.000154042,,-0.000136162,-0.000116761,-5.43E-05,
1626829200,7/20/2021 13:00,,-0.000154168,,-0.000136057,-0.000116912,-5.43E-05,
1626830100,7/20/2021 13:15,,-0.000154292,,-0.000135955,-0.000117068,-5.44E-05,
1626831000,7/20/2021 13:30,,-0.000154414,,-0.000135847,-0.000117224,-5.44E-05,
1626831900,7/20/2021 13:45,,-0.000154537,,-0.000135741,-0.000117383,-5.45E-05,
1626832800,7/20/2021 14:00,,-0.000154655,,-0.000135634,-0.000117542,-5.45E-05,
1626833700,7/20/2021 14:15,,-0.000154772,,-0.000135524,-0.000117701,-5.46E-05,
1626834600,7/20/2021 14:30,,-0.000154884,,-0.000135413,-0.00011786,-5.46E-05,
1626835500,7/20/2021 14:45,,-0.000154995,,-0.000135299,-0.00011802,-5.47E-05,
1626836400,7/20/2021 15:00,,-0.000155102,,-0.000135183,-0.00011818,-5.47E-05,
1626837300,7/20/2021 15:15,,-0.000155206,,-0.000135065,-0.000118338,-5.48E-05,
1626838200,7/20/2021 15:30,,-0.000155307,,-0.000134945,-0.000118497,-5.48E-05,
1626839100,7/20/2021 15:45,,-0.000155403,,-0.00013482,-0.000118655,-5.49E-05,
1626840000,7/20/2021 16:00,,-0.000155497,,-0.000134692,-0.000118812,-5.49E-05,
1626840900,7/20/2021 16:15,,-0.000155587,,-0.000134561,-0.000118969,-5.50E-05,
1626841800,7/20/2021 16:30,,-0.000155673,,-0.000134427,-0.000119124,-5.50E-05,
1626842700,7/20/2021 16:45,,-0.000155756,,-0.000134289,-0.000119279,-5.51E-05,
1626843600,7/20/2021 17:00,,-0.000155834,,-0.000134149,-0.000119433,-5.51E-05,
1626844500,7/20/2021 17:15,,-0.000155908,,-0.000134005,-0.000119586,-5.52E-05,
1626845400,7/20/2021 17:30,,-0.000155978,,-0.000133858,-0.000119738,-5.52E-05,
1626846300,7/20/2021 17:45,,-0.000156044,,-0.000133708,-0.000119889,-5.53E-05,
1626847200,7/20/2021 18:00,,-0.000156106,,-0.000133554,-0.000120038,-5.53E-05,
1626848100,7/20/2021 18:15,,-0.000156167,,-0.000133398,-0.000120187,-5.54E-05,
1626849000,7/20/2021 18:30,,-0.00015622,,-0.000133239,-0.000120336,-5.54E-05,
1626849900,7/20/2021 18:45,,-0.000156273,,-0.000133076,-0.000120484,-5.55E-05,
1626850800,7/20/2021 19:00,,-0.000156325,,-0.000132911,-0.000120631,-5.55E-05,
1626851700,7/20/2021 19:15,,-0.000156375,,-0.000132742,-0.000120779,-5.55E-05,
1626852600,7/20/2021 19:30,,-0.000156423,,-0.000132573,-0.00012093,-5.56E-05,
1626853500,7/20/2021 19:45,,-0.000156472,,-0.000132404,-0.000121081,-5.56E-05,
1626854400,7/20/2021 20:00,,-0.000156521,,-0.000132237,-0.000121235,-5.57E-05,
1626855300,7/20/2021 20:15,,-0.000156569,,-0.000132066,-0.00012139,-5.57E-05,
1626856200,7/20/2021 20:30,,-0.000156622,,-0.000131897,-0.000121548,-5.58E-05,
1626857100,7/20/2021 20:45,,-0.000156676,,-0.000131732,-0.000121712,-5.58E-05,
1626858000,7/20/2021 21:00,,-0.00015673,,-0.000131569,-0.000121877,-5.59E-05,
1626858900,7/20/2021 21:15,,-0.000156792,,-0.000131407,-0.000122047,-5.59E-05,
1626859800,7/20/2021 21:30,,-0.000156852,,-0.000131251,-0.000122221,-5.60E-05,
1626860700,7/20/2021 21:45,,-0.000156913,,-0.000131096,-0.000122398,-5.60E-05,
1626861600,7/20/2021 22:00,,-0.000156983,,-0.000130949,-0.000122583,-5.61E-05,
1626862500,7/20/2021 22:15,,-0.000157049,,-0.000130802,-0.000122771,-5.61E-05,
1626863400,7/20/2021 22:30,,-0.000157116,,-0.000130653,-0.000122961,-5.62E-05,
1626864300,7/20/2021 22:45,,-0.000157191,,-0.000130511,-0.000123155,-5.62E-05,
1626865200,7/20/2021 23:00,,-0.000157266,,-0.000130371,-0.000123356,-5.63E-05,
1626866100,7/20/2021 23:15,,-0.000157318,,-0.000130226,-0.000123553,-5.64E-05,
1626867000,7/20/2021 23:30,,-0.000157366,,-0.000130079,-0.000123747,-5.64E-05,
1626867900,7/20/2021 23:45,,-0.000157406,,-0.000129926,-0.000123937,-5.65E-05,
1626868800,7/21/2021 0:00,,-0.000157436,,-0.000129765,-0.000124121,-5.65E-05,
1626869700,7/21/2021 0:15,,-0.00015746,,-0.000129599,-0.000124301,-5.66E-05,
1626870600,7/21/2021 0:30,,-0.000157481,,-0.000129424,-0.000124476,-5.67E-05,
1626871500,7/21/2021 0:45,,-0.00015748,,-0.000129239,-0.000124645,-5.67E-05,
1626872400,7/21/2021 1:00,,-0.000157482,,-0.000129046,-0.000124805,-5.68E-05,
1626873300,7/21/2021 1:15,,-0.000157481,,-0.000128852,-0.000124965,-5.68E-05,
1626874200,7/21/2021 1:30,,-0.000157468,,-0.000128649,-0.000125118,-5.69E-05,
1626875100,7/21/2021 1:45,,-0.000157449,,-0.000128444,-0.000125268,-5.69E-05,
1626876000,7/21/2021 2:00,,-0.000157416,,-0.000128226,-0.000125409,-5.70E-05,
1626876900,7/21/2021 2:15,,-0.000157374,,-0.000128002,-0.000125544,-5.70E-05,
1626877800,7/21/2021 2:30,,-0.000157328,,-0.000127766,-0.000125673,-5.71E-05,
1626878700,7/21/2021 2:45,,-0.000157277,,-0.000127524,-0.000125795,-5.71E-05,
1626879600,7/21/2021 3:00,,-0.000157219,,-0.000127273,-0.000125911,-5.72E-05,
1626880500,7/21/2021 3:15,,-0.000157157,,-0.000127014,-0.000126021,-5.72E-05,
1626881400,7/21/2021 3:30,,-0.000157093,,-0.000126748,-0.000126125,-5.73E-05,
1626882300,7/21/2021 3:45,,-0.000157027,,-0.000126476,-0.000126225,-5.73E-05,
1626883200,7/21/2021 4:00,,-0.000156957,,-0.000126199,-0.000126318,-5.74E-05,
1626884100,7/21/2021 4:15,,-0.000156882,,-0.000125915,-0.000126405,-5.74E-05,
1626885000,7/21/2021 4:30,,-0.000156802,,-0.000125623,-0.000126483,-5.74E-05,
1626885900,7/21/2021 4:45,,-0.000156715,,-0.000125324,-0.000126554,-5.75E-05,
1626886800,7/21/2021 5:00,,-0.000156621,,-0.000125017,-0.000126616,-5.75E-05,
1626887700,7/21/2021 5:15,,-0.000156521,,-0.000124701,-0.000126669,-5.76E-05,
1626888600,7/21/2021 5:30,,-0.000156415,,-0.000124378,-0.000126713,-5.76E-05,
1626889500,7/21/2021 5:45,,-0.000156305,,-0.000124046,-0.000126748,-5.76E-05,
1626890400,7/21/2021 6:00,,-0.00015619,,-0.000123707,-0.000126775,-5.77E-05,
1626891300,7/21/2021 6:15,,-0.000156073,,-0.000123362,-0.000126793,-5.77E-05,
1626892200,7/21/2021 6:30,,-0.000155952,,-0.000123012,-0.000126806,-5.77E-05,
1626893100,7/21/2021 6:45,,-0.000155827,,-0.000122656,-0.000126812,-5.78E-05,
1626894000,7/21/2021 7:00,,-0.000155699,,-0.000122296,-0.000126809,-5.78E-05,
1626894900,7/21/2021 7:15,,-0.000155569,,-0.000121931,-0.000126801,-5.78E-05,
1626895800,7/21/2021 7:30,,-0.000155433,,-0.00012156,-0.000126786,-5.78E-05,
1626896700,7/21/2021 7:45,,-0.000155294,,-0.000121183,-0.000126763,-5.79E-05,
1626897600,7/21/2021 8:00,,-0.000155154,,-0.000120805,-0.000126733,-5.79E-05,
1626898500,7/21/2021 8:15,,-0.000155009,,-0.000120421,-0.000126697,-5.79E-05,
1626899400,7/21/2021 8:30,,-0.00015486,,-0.000120035,-0.000126652,-5.79E-05,
1626900300,7/21/2021 8:45,,-0.000154703,,-0.000119641,-0.000126598,-5.80E-05,
1626901200,7/21/2021 9:00,,-0.000154542,,-0.000119243,-0.000126534,-5.80E-05,
1626902100,7/21/2021 9:15,,-0.000154374,,-0.000118839,-0.000126462,-5.80E-05,
1626903000,7/21/2021 9:30,,-0.000154201,,-0.000118431,-0.000126381,-5.80E-05,
1626903900,7/21/2021 9:45,,-0.000154025,,-0.000118013,-0.000126292,-5.80E-05,
1626904800,7/21/2021 10:00,,-0.000153836,,-0.000117592,-0.000126191,-5.80E-05,
1626905700,7/21/2021 10:15,,-0.000153649,,-0.000117166,-0.000126083,-5.81E-05,
1626906600,7/21/2021 10:30,,-0.000153455,,-0.000116735,-0.000125965,-5.81E-05,
1626907500,7/21/2021 10:45,,-0.000153252,,-0.000116302,-0.000125838,-5.81E-05,
1626908400,7/21/2021 11:00,,-0.000153047,,-0.00011586,-0.0001257,-5.81E-05,
1626909300,7/21/2021 11:15,,-0.000152835,,-0.000115411,-0.00012555,-5.81E-05,
1626910200,7/21/2021 11:30,,-0.000152616,,-0.000114957,-0.000125393,-5.81E-05,
1626911100,7/21/2021 11:45,,-0.000152388,,-0.000114499,-0.000125227,-5.81E-05,
1626912000,7/21/2021 12:00,,-0.000152157,,-0.000114035,-0.00012505,-5.81E-05,
1626912900,7/21/2021 12:15,,-0.000151917,,-0.000113565,-0.000124861,-5.81E-05,
1626913800,7/21/2021 12:30,,-0.000151671,,-0.000113091,-0.000124666,-5.80E-05,
1626914700,7/21/2021 12:45,,-0.000151419,,-0.000112616,-0.000124462,-5.80E-05,
1626915600,7/21/2021 13:00,,-0.000151169,,-0.000112133,-0.000124249,-5.80E-05,
1626916500,7/21/2021 13:15,,-0.000150908,,-0.000111646,-0.000124027,-5.80E-05,
1626917400,7/21/2021 13:30,,-0.000150643,,-0.000111156,-0.000123795,-5.80E-05,
1626918300,7/21/2021 13:45,,-0.000150372,,-0.000110663,-0.000123554,-5.80E-05,
1626919200,7/21/2021 14:00,,-0.000150099,,-0.000110164,-0.000123304,-5.79E-05,
1626920100,7/21/2021 14:15,,-0.00014982,,-0.00010966,-0.000123045,-5.79E-05,
1626921000,7/21/2021 14:30,,-0.000149536,,-0.000109153,-0.000122778,-5.79E-05,
1626921900,7/21/2021 14:45,,-0.000149251,,-0.000108641,-0.000122503,-5.79E-05,
1626922800,7/21/2021 15:00,,-0.000148962,,-0.000108126,-0.00012222,-5.78E-05,
1626923700,7/21/2021 15:15,,-0.000148669,,-0.000107605,-0.000121929,-5.78E-05,
1626924600,7/21/2021 15:30,,-0.000148372,,-0.000107082,-0.000121631,-5.77E-05,
1626925500,7/21/2021 15:45,,-0.000148074,,-0.000106556,-0.000121326,-5.77E-05,
1626926400,7/21/2021 16:00,,-0.000147773,,-0.000106027,-0.000121014,-5.77E-05,
1626927300,7/21/2021 16:15,,-0.00014747,,-0.000105494,-0.000120696,-5.76E-05,
1626928200,7/21/2021 16:30,,-0.000147165,,-0.000104959,-0.000120373,-5.76E-05,
1626929100,7/21/2021 16:45,,-0.000146859,,-0.000104423,-0.000120044,-5.75E-05,
1626930000,7/21/2021 17:00,,-0.000146552,,-0.000103885,-0.00011971,-5.75E-05,
1626930900,7/21/2021 17:15,,-0.000146244,,-0.000103346,-0.000119372,-5.74E-05,
1626931800,7/21/2021 17:30,,-0.000145935,,-0.000102805,-0.000119029,-5.74E-05,
1626932700,7/21/2021 17:45,,-0.000145626,,-0.000102263,-0.000118682,-5.73E-05,
1626933600,7/21/2021 18:00,,-0.000145317,,-0.000101721,-0.000118332,-5.72E-05,
1626934500,7/21/2021 18:15,,-0.00014501,,-0.000101178,-0.000117979,-5.72E-05,
1626935400,7/21/2021 18:30,,-0.000144702,,-0.000100635,-0.000117623,-5.71E-05,
1626936300,7/21/2021 18:45,,-0.000144393,,-0.000100092,-0.000117264,-5.71E-05,
1626937200,7/21/2021 19:00,,-0.000144085,,-9.96E-05,-0.000116905,-5.70E-05,
1626938100,7/21/2021 19:15,,-0.000143779,,-9.90E-05,-0.000116544,-5.69E-05,
1626939000,7/21/2021 19:30,,-0.000143476,,-9.85E-05,-0.000116181,-5.69E-05,
1626939900,7/21/2021 19:45,,-0.000143174,,-9.79E-05,-0.000115818,-5.68E-05,
1626940800,7/21/2021 20:00,,-0.000142875,,-9.74E-05,-0.000115453,-5.67E-05,
1626941700,7/21/2021 20:15,,-0.000142579,,-9.69E-05,-0.000115091,-5.67E-05,
1626942600,7/21/2021 20:30,,-0.000142282,,-9.63E-05,-0.000114727,-5.66E-05,
1626943500,7/21/2021 20:45,,-0.00014199,,-9.58E-05,-0.000114364,-5.65E-05,
1626944400,7/21/2021 21:00,,-0.000141704,,-9.53E-05,-0.000114004,-5.65E-05,
1626945300,7/21/2021 21:15,,-0.000141422,,-9.47E-05,-0.000113645,-5.64E-05,
1626946200,7/21/2021 21:30,,-0.000141144,,-9.42E-05,-0.000113285,-5.63E-05,
1626947100,7/21/2021 21:45,,-0.000140862,,-9.37E-05,-0.000112928,-5.62E-05,
1626948000,7/21/2021 22:00,,-0.000140585,,-9.32E-05,-0.000112572,-5.62E-05,
1626948900,7/21/2021 22:15,,-0.000140309,,-9.27E-05,-0.000112216,-5.61E-05,
1626949800,7/21/2021 22:30,,-0.000140039,,-9.22E-05,-0.000111864,-5.60E-05,
1626950700,7/21/2021 22:45,,-0.000139767,,-9.17E-05,-0.000111514,-5.60E-05,
1626951600,7/21/2021 23:00,,-0.000139498,,-9.12E-05,-0.000111165,-5.59E-05,
1626952500,7/21/2021 23:15,,-0.000139229,,-9.07E-05,-0.000110817,-5.58E-05,
1626953400,7/21/2021 23:30,,-0.000138961,,-9.02E-05,-0.000110471,-5.58E-05,
1626954300,7/21/2021 23:45,,-0.000138692,,-8.97E-05,-0.000110124,-5.57E-05,
1626955200,7/22/2021 0:00,,-0.000138409,,-8.92E-05,-0.000109772,-5.56E-05,
1626956100,7/22/2021 0:15,,-0.000138123,,-8.87E-05,-0.000109418,-5.56E-05,
1626957000,7/22/2021 0:30,,-0.000137832,,-8.82E-05,-0.00010906,-5.55E-05,
1626957900,7/22/2021 0:45,,-0.000137528,,-8.77E-05,-0.000108691,-5.54E-05,
1626958800,7/22/2021 1:00,,-0.000137219,,-8.72E-05,-0.000108311,-5.53E-05,
1626959700,7/22/2021 1:15,,-0.000136904,,-8.67E-05,-0.000107925,-5.53E-05,
1626960600,7/22/2021 1:30,,-0.00013658,,-8.62E-05,-0.000107531,-5.52E-05,
1626961500,7/22/2021 1:45,,-0.000136249,,-8.56E-05,-0.000107129,-5.51E-05,
1626962400,7/22/2021 2:00,,-0.000135916,,-8.51E-05,-0.000106717,-5.50E-05,
1626963300,7/22/2021 2:15,,-0.000135578,,-8.46E-05,-0.000106298,-5.49E-05,
1626964200,7/22/2021 2:30,,-0.000135237,,-8.41E-05,-0.000105872,-5.48E-05,
1626965100,7/22/2021 2:45,,-0.000134894,,-8.36E-05,-0.000105441,-5.47E-05,
1626966000,7/22/2021 3:00,,-0.00013455,,-8.30E-05,-0.000105008,-5.45E-05,
1626966900,7/22/2021 3:15,,-0.000134207,,-8.25E-05,-0.000104573,-5.44E-05,
1626967800,7/22/2021 3:30,,-0.000133866,,-8.20E-05,-0.000104138,-5.43E-05,
1626968700,7/22/2021 3:45,,-0.000133527,,-8.14E-05,-0.000103703,-5.42E-05,
1626969600,7/22/2021 4:00,,-0.00013319,,-8.09E-05,-0.000103271,-5.41E-05,
1626970500,7/22/2021 4:15,,-0.000132853,,-8.04E-05,-0.000102839,-5.39E-05,
1626971400,7/22/2021 4:30,,-0.00013252,,-7.99E-05,-0.000102408,-5.38E-05,
1626972300,7/22/2021 4:45,,-0.000132189,,-7.94E-05,-0.00010198,-5.37E-05,
1626973200,7/22/2021 5:00,,-0.000131862,,-7.89E-05,-0.000101555,-5.36E-05,
1626974100,7/22/2021 5:15,,-0.000131538,,-7.84E-05,-0.000101133,-5.34E-05,
1626975000,7/22/2021 5:30,,-0.000131219,,-7.79E-05,-0.000100715,-5.33E-05,
1626975900,7/22/2021 5:45,,-0.000130906,,-7.74E-05,-0.000100301,-5.32E-05,
1626976800,7/22/2021 6:00,,-0.000130597,,-7.69E-05,-9.99E-05,-5.31E-05,
1626977700,7/22/2021 6:15,,-0.000130292,,-7.64E-05,-9.95E-05,-5.29E-05,
