Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O]
7/29/2021 12:15,757.175,756.65,0.524999999999977
7/29/2021 12:30,756.883,756.358,0.525000000000091
7/29/2021 12:45,756.708,756.533,0.174999999999955
7/29/2021 13:00,756.883,756.183,0.700000000000046
7/29/2021 13:15,756.708,756.358,0.350000000000023
7/29/2021 13:30,756.883,756.067,0.816000000000031
7/29/2021 13:45,756.708,755.892,0.815999999999917
7/29/2021 14:00,756.533,756.067,0.466000000000008
7/29/2021 14:15,756.417,755.892,0.524999999999977
7/29/2021 14:30,756.417,755.6,0.817000000000007
7/29/2021 14:45,756.242,755.6,0.641999999999939
7/29/2021 15:00,756.417,755.717,0.700000000000046
7/29/2021 15:15,756.125,755.542,0.58299999999997
7/29/2021 15:30,756.125,755.425,0.700000000000046
7/29/2021 15:45,756.125,755.25,0.875
7/29/2021 16:00,755.775,755.425,0.350000000000023
7/29/2021 16:15,755.95,755.25,0.700000000000046
7/29/2021 16:30,755.775,754.958,0.817000000000007
7/29/2021 16:45,755.658,755.25,0.408000000000015
7/29/2021 17:00,755.658,754.958,0.700000000000046
7/29/2021 17:15,755.658,754.783,0.875
7/29/2021 17:30,755.658,754.958,0.700000000000046
7/29/2021 17:45,755.483,754.608,0.875
7/29/2021 18:00,755.483,754.492,0.990999999999985
7/29/2021 18:15,755.483,754.783,0.699999999999932
7/29/2021 18:30,755.308,754.783,0.524999999999977
7/29/2021 18:45,755.308,754.958,0.350000000000023
7/29/2021 19:00,755.308,754.608,0.700000000000046
7/29/2021 19:15,755.658,754.783,0.875
7/29/2021 19:30,755.658,755.075,0.58299999999997
7/29/2021 19:45,756.125,755.075,1.04999999999995
7/29/2021 20:00,756.125,755.425,0.700000000000046
7/29/2021 20:15,756.242,755.542,0.699999999999932
7/29/2021 20:30,756.242,755.717,0.524999999999977
7/29/2021 20:45,756.533,755.717,0.816000000000031
7/29/2021 21:00,756.883,756.008,0.875
7/29/2021 21:15,757,756.183,0.817000000000007
7/29/2021 21:30,757.35,756.358,0.992000000000076
7/29/2021 21:45,757.642,756.65,0.992000000000076
7/29/2021 22:00,757.642,756.825,0.817000000000007
7/29/2021 22:15,757.642,756.942,0.700000000000046
7/29/2021 22:30,757.933,757.292,0.640999999999963
7/29/2021 22:45,757.758,757.292,0.466000000000008
7/29/2021 23:00,758.108,757.117,0.990999999999985
7/29/2021 23:15,758.108,757.233,0.875
7/29/2021 23:30,758.108,757.233,0.875
