SampleID,t0,t1,max_amp,mean_amp,median_amp,impulses_ch6,impulses_ch5,impulses_ch4,impulses_ch3,impulses_ch2,impulses_ch1,ch6_mean,ch6_median,ch5_mean,ch5_median,ch4_mean,ch4_median,ch3_mean,ch3_median,ch2_mean,ch2_median,ch1_mean,ch1_median
flood2,0.0,49.999977324263035,0.06603166252656446,0.005923716379260273,0.001694378608054651,1,8,35,104,254,906,0.06598961052516568,0.06598961052516568,0.22263256137064,0.2639584421006627,0.4716386445409211,0.18898032241923426,1.0948630488961792,0.49289501164511584,2.1495545555098423,0.591345393045918,6.06588557236252,1.7350436946479626
