time,ustar
3/2/2022 7:00,0.061251714
3/2/2022 7:15,0.06135494
3/2/2022 7:30,0.061326559
3/2/2022 7:45,0.061216568
3/2/2022 8:00,0.061001426
3/2/2022 8:15,0.06083476
3/2/2022 8:30,0.060654155
3/2/2022 8:45,0.060483359
3/2/2022 9:00,0.060263497
3/2/2022 9:15,0.060091227
3/2/2022 9:30,0.059706917
3/2/2022 9:45,0.059183571
3/2/2022 10:00,0.05904353
3/2/2022 10:15,0.059149005
3/2/2022 10:30,0.058838735
3/2/2022 10:45,0.057975234
3/2/2022 11:00,0.057164925
3/2/2022 11:15,0.056405206
3/2/2022 11:30,0.05568766
3/2/2022 11:45,0.055201902
3/2/2022 12:00,0.05490589
3/2/2022 12:15,0.054782398
3/2/2022 12:30,0.05481881
3/2/2022 12:45,0.054984032
3/2/2022 13:00,0.055333677
3/2/2022 13:15,0.055713887
3/2/2022 13:30,0.055960116
3/2/2022 13:45,0.05617015
3/2/2022 14:00,0.056427094
3/2/2022 14:15,0.056569763
3/2/2022 14:30,0.056690316
3/2/2022 14:45,0.056843123
3/2/2022 15:00,0.056998648
3/2/2022 15:15,0.057133863
3/2/2022 15:30,0.057244474
3/2/2022 15:45,0.057373225
3/2/2022 16:00,0.057479827
3/2/2022 16:15,0.057585491
3/2/2022 16:30,0.057732312
3/2/2022 16:45,0.05781562
3/2/2022 17:00,0.057935073
3/2/2022 17:15,0.05807518
3/2/2022 17:30,0.058212878
3/2/2022 17:45,0.058383341
3/2/2022 18:00,0.058511617
3/2/2022 18:15,0.058650342
3/2/2022 18:30,0.058860964
3/2/2022 18:45,0.059092031
3/2/2022 19:00,0.059338378
3/2/2022 19:15,0.059534594
3/2/2022 19:30,0.059731294
3/2/2022 19:45,0.059972888
3/2/2022 20:00,0.060219224
3/2/2022 20:15,0.060498906
3/2/2022 20:30,0.06068936
3/2/2022 20:45,0.060854463
3/2/2022 21:00,0.060978559
3/2/2022 21:15,0.061094476
3/2/2022 21:30,0.061118198
3/2/2022 21:45,0.061169083
3/2/2022 22:00,0.061235555
3/2/2022 22:15,0.061265004
3/2/2022 22:30,0.06128183
3/2/2022 22:45,0.061279969
3/2/2022 23:00,0.061293495
3/2/2022 23:15,0.061291413
3/2/2022 23:30,0.061326488
3/2/2022 23:45,0.061349539
3/3/2022 0:00,0.061347452
3/3/2022 0:15,0.061384798
3/3/2022 0:30,0.061415123
3/3/2022 0:45,0.061453377
3/3/2022 1:00,0.061522255
3/3/2022 1:15,0.061551449
3/3/2022 1:30,0.06165233
3/3/2022 1:45,0.061744014
3/3/2022 2:00,0.061780648
3/3/2022 2:15,0.061774422
3/3/2022 2:30,0.061787701
3/3/2022 2:45,0.061862957
3/3/2022 3:00,0.06190107
3/3/2022 3:15,0.061903074
3/3/2022 3:30,0.061948202
3/3/2022 3:45,0.061990178
3/3/2022 4:00,0.062080511
3/3/2022 4:15,0.062167169
3/3/2022 4:30,0.062272938
3/3/2022 4:45,0.062316687
3/3/2022 5:00,0.062359867
3/3/2022 5:15,0.062384155
3/3/2022 5:30,0.062408957
3/3/2022 5:45,0.062470356
3/3/2022 6:00,0.062583798
3/3/2022 6:15,0.06267173
3/3/2022 6:30,0.06269043
3/3/2022 6:45,0.062631523
3/3/2022 7:00,0.062588648
3/3/2022 7:15,0.062484735
3/3/2022 7:30,0.062297615
3/3/2022 7:45,0.062114579
3/3/2022 8:00,0.061900231
3/3/2022 8:15,0.061594333
3/3/2022 8:30,0.061240422
3/3/2022 8:45,0.060917924
3/3/2022 9:00,0.060527456
3/3/2022 9:15,0.060136109
3/3/2022 9:30,0.059672725
3/3/2022 9:45,0.059264632
3/3/2022 10:00,0.058820757
3/3/2022 10:15,0.058395495
3/3/2022 10:30,0.057996197
3/3/2022 10:45,0.057723619
3/3/2022 11:00,0.057425364
3/3/2022 11:15,0.057175869
3/3/2022 11:30,0.056929159
3/3/2022 11:45,0.056726328
3/3/2022 12:00,0.056580342
3/3/2022 12:15,0.056490339
3/3/2022 12:30,0.056451329
3/3/2022 12:45,0.056536688
3/3/2022 13:00,0.056661177
3/3/2022 13:15,0.056823875
3/3/2022 13:30,0.056968202
3/3/2022 13:45,0.057056598
3/3/2022 14:00,0.057169163
3/3/2022 14:15,0.057304927
3/3/2022 14:30,0.057409354
3/3/2022 14:45,0.057514787
3/3/2022 15:00,0.057652996
3/3/2022 15:15,0.057723619
3/3/2022 15:30,0.057776308
3/3/2022 15:45,0.057920156
3/3/2022 16:00,0.058022754
3/3/2022 16:15,0.058167376
3/3/2022 16:30,0.058282919
3/3/2022 16:45,0.058360328
3/3/2022 17:00,0.058538717
3/3/2022 17:15,0.058598104
3/3/2022 17:30,0.058687543
3/3/2022 17:45,0.058718762
3/3/2022 18:00,0.058840032
3/3/2022 18:15,0.058916179
3/3/2022 18:30,0.059015747
3/3/2022 18:45,0.059143689
3/3/2022 19:00,0.05932047
3/3/2022 19:15,0.059469678
3/3/2022 19:30,0.059617898
3/3/2022 19:45,0.05978864
3/3/2022 20:00,0.059984321
3/3/2022 20:15,0.060137971
3/3/2022 20:30,0.060257581
3/3/2022 20:45,0.060327556
3/3/2022 21:00,0.060269501
3/3/2022 21:15,0.060243734
3/3/2022 21:30,0.060189225
3/3/2022 21:45,0.060147862
3/3/2022 22:00,0.060105753
3/3/2022 22:15,0.060048163
3/3/2022 22:30,0.05994578
3/3/2022 22:45,0.059862828
3/3/2022 23:00,0.059874848
3/3/2022 23:15,0.05977968
3/3/2022 23:30,0.059779986
3/3/2022 23:45,0.059764533
3/4/2022 0:00,0.059774564
3/4/2022 0:15,0.059799118
3/4/2022 0:30,0.059786678
3/4/2022 0:45,0.059840448
3/4/2022 1:00,0.059897777
3/4/2022 1:15,0.060023896
3/4/2022 1:30,0.060163926
3/4/2022 1:45,0.060294063
3/4/2022 2:00,0.060447186
3/4/2022 2:15,0.060562626
3/4/2022 2:30,0.060628641
3/4/2022 2:45,0.060724987
3/4/2022 3:00,0.060812329
3/4/2022 3:15,0.060883428
3/4/2022 3:30,0.060847046
3/4/2022 3:45,0.060864178
3/4/2022 4:00,0.060806262
3/4/2022 4:15,0.060703854
3/4/2022 4:30,0.060699361
3/4/2022 4:45,0.060633942
3/4/2022 5:00,0.060643619
3/4/2022 5:15,0.060665893
3/4/2022 5:30,0.060586157
3/4/2022 5:45,0.060550186
3/4/2022 6:00,0.060559797
3/4/2022 6:15,0.060571609
3/4/2022 6:30,0.060512865
3/4/2022 6:45,0.06045901
3/4/2022 7:00,0.060397637
3/4/2022 7:15,0.060290946
3/4/2022 7:30,0.060144086
3/4/2022 7:45,0.059991887
3/4/2022 8:00,0.059834714
3/4/2022 8:15,0.059633946
3/4/2022 8:30,0.059470987
3/4/2022 8:45,0.059242066
3/4/2022 9:00,0.059016919
3/4/2022 9:15,0.058754161
3/4/2022 9:30,0.058537848
3/4/2022 9:45,0.058282516
3/4/2022 10:00,0.058092199
3/4/2022 10:15,0.05794624
3/4/2022 10:30,0.057806938
3/4/2022 10:45,0.057654649
3/4/2022 11:00,0.05757321
3/4/2022 11:15,0.057449146
3/4/2022 11:30,0.057448803
3/4/2022 11:45,0.057442261
3/4/2022 12:00,0.057480718
3/4/2022 12:15,0.057676298
3/4/2022 12:30,0.05791044
3/4/2022 12:45,0.058125577
3/4/2022 13:00,0.058418624
3/4/2022 13:15,0.058658648
3/4/2022 13:30,0.058955288
3/4/2022 13:45,0.059161628
3/4/2022 14:00,0.059291209
3/4/2022 14:15,0.059494047
3/4/2022 14:30,0.05966767
3/4/2022 14:45,0.059781164
3/4/2022 15:00,0.059919028
3/4/2022 15:15,0.060028286
3/4/2022 15:30,0.060124855
3/4/2022 15:45,0.060223856
3/4/2022 16:00,0.060252112
3/4/2022 16:15,0.060351219
3/4/2022 16:30,0.060417247
3/4/2022 16:45,0.060457728
3/4/2022 17:00,0.06050032
3/4/2022 17:15,0.060564857
3/4/2022 17:30,0.060629115
3/4/2022 17:45,0.060681114
3/4/2022 18:00,0.060711776
3/4/2022 18:15,0.060750556
3/4/2022 18:30,0.060754619
3/4/2022 18:45,0.06082041
3/4/2022 19:00,0.060838856
3/4/2022 19:15,0.060961589
3/4/2022 19:30,0.061133012
3/4/2022 19:45,0.061260586
3/4/2022 20:00,0.061361282
3/4/2022 20:15,0.061455698
3/4/2022 20:30,0.061534602
3/4/2022 20:45,0.061586796
3/4/2022 21:00,0.061568388
3/4/2022 21:15,0.061622959
3/4/2022 21:30,0.061714968
3/4/2022 21:45,0.061765693
3/4/2022 22:00,0.06181332
3/4/2022 22:15,0.061897588
3/4/2022 22:30,0.061998637
3/4/2022 22:45,0.0621561
3/4/2022 23:00,0.062231624
3/4/2022 23:15,0.062356309
3/4/2022 23:30,0.062478181
3/4/2022 23:45,0.06262217
3/5/2022 0:00,0.062762537
3/5/2022 0:15,0.062936213
3/5/2022 0:30,0.063045621
3/5/2022 0:45,0.063176514
3/5/2022 1:00,0.063252683
3/5/2022 1:15,0.063285931
3/5/2022 1:30,0.063287422
3/5/2022 1:45,0.063317405
3/5/2022 2:00,0.063321263
3/5/2022 2:15,0.063333062
3/5/2022 2:30,0.06330371
3/5/2022 2:45,0.063290531
3/5/2022 3:00,0.063250007
3/5/2022 3:15,0.063285723
3/5/2022 3:30,0.063336129
3/5/2022 3:45,0.063390021
3/5/2022 4:00,0.063416701
3/5/2022 4:15,0.063389291
3/5/2022 4:30,0.063397893
3/5/2022 4:45,0.063399863
3/5/2022 5:00,0.06334921
3/5/2022 5:15,0.063340085
3/5/2022 5:30,0.063315889
3/5/2022 5:45,0.063309422
3/5/2022 6:00,0.06338699
3/5/2022 6:15,0.063384968
3/5/2022 6:30,0.063346943
3/5/2022 6:45,0.06331559
3/5/2022 7:00,0.063227008
3/5/2022 7:15,0.063169379
3/5/2022 7:30,0.063037351
3/5/2022 7:45,0.062808268
3/5/2022 8:00,0.062640969
3/5/2022 8:15,0.062381976
3/5/2022 8:30,0.062125805
3/5/2022 8:45,0.061807098
3/5/2022 9:00,0.061577615
3/5/2022 9:15,0.061390817
3/5/2022 9:30,0.061217701
3/5/2022 9:45,0.06096663
3/5/2022 10:00,0.060757291
3/5/2022 10:15,0.060492169
3/5/2022 10:30,0.060277831
3/5/2022 10:45,0.060080902
3/5/2022 11:00,0.059962557
3/5/2022 11:15,0.059894069
3/5/2022 11:30,0.059793424
3/5/2022 11:45,0.059767532
3/5/2022 12:00,0.059780498
3/5/2022 12:15,0.059847473
3/5/2022 12:30,0.059964591
3/5/2022 12:45,0.060106577
3/5/2022 13:00,0.060214303
3/5/2022 13:15,0.060373576
3/5/2022 13:30,0.060424089
3/5/2022 13:45,0.060435001
3/5/2022 14:00,0.060421655
3/5/2022 14:15,0.060401248
3/5/2022 14:30,0.060376413
3/5/2022 14:45,0.06039752
3/5/2022 15:00,0.060440307
3/5/2022 15:15,0.060440109
3/5/2022 15:30,0.060413083
3/5/2022 15:45,0.060466692
3/5/2022 16:00,0.060490028
3/5/2022 16:15,0.060527004
3/5/2022 16:30,0.060535766
3/5/2022 16:45,0.060551579
3/5/2022 17:00,0.06050855
3/5/2022 17:15,0.060535153
3/5/2022 17:30,0.060602008
3/5/2022 17:45,0.060786341
3/5/2022 18:00,0.060984295
3/5/2022 18:15,0.061184527
3/5/2022 18:30,0.061333058
3/5/2022 18:45,0.061499323
3/5/2022 19:00,0.061704768
3/5/2022 19:15,0.061865085
3/5/2022 19:30,0.062116007
3/5/2022 19:45,0.062351979
3/5/2022 20:00,0.06255448
3/5/2022 20:15,0.062598821
3/5/2022 20:30,0.062562087
3/5/2022 20:45,0.062349744
3/5/2022 21:00,0.062132706
3/5/2022 21:15,0.061919931
3/5/2022 21:30,0.061733925
3/5/2022 21:45,0.061566565
3/5/2022 22:00,0.061486753
3/5/2022 22:15,0.061390217
3/5/2022 22:30,0.061356784
3/5/2022 22:45,0.061423917
3/5/2022 23:00,0.061534486
3/5/2022 23:15,0.061648726
3/5/2022 23:30,0.061805535
3/5/2022 23:45,0.061914179
3/6/2022 0:00,0.06206493
3/6/2022 0:15,0.062154481
3/6/2022 0:30,0.062220193
3/6/2022 0:45,0.062263409
3/6/2022 1:00,0.06231372
3/6/2022 1:15,0.062401743
3/6/2022 1:30,0.062375434
3/6/2022 1:45,0.062300402
3/6/2022 2:00,0.062238114
3/6/2022 2:15,0.06218277
3/6/2022 2:30,0.062093379
3/6/2022 2:45,0.062018192
3/6/2022 3:00,0.061934276
3/6/2022 3:15,0.061855129
3/6/2022 3:30,0.0617284
3/6/2022 3:45,0.061604005
3/6/2022 4:00,0.061418042
3/6/2022 4:15,0.061202247
3/6/2022 4:30,0.061057611
3/6/2022 4:45,0.06088625
3/6/2022 5:00,0.060854529
3/6/2022 5:15,0.060862401
3/6/2022 5:30,0.060834475
3/6/2022 5:45,0.060877844
3/6/2022 6:00,0.060964776
3/6/2022 6:15,0.061031357
3/6/2022 6:30,0.061096231
3/6/2022 6:45,0.061183747
3/6/2022 7:00,0.061273968
3/6/2022 7:15,0.061451405
3/6/2022 7:30,0.061594355
3/6/2022 7:45,0.061751643
3/6/2022 8:00,0.061847293
3/6/2022 8:15,0.061942593
3/6/2022 8:30,0.062012663
3/6/2022 8:45,0.062104691
3/6/2022 9:00,0.062144111
3/6/2022 9:15,0.062250065
3/6/2022 9:30,0.062271106
3/6/2022 9:45,0.062270202
3/6/2022 10:00,0.062249585
3/6/2022 10:15,0.06218624
3/6/2022 10:30,0.062130974
3/6/2022 10:45,0.062009997
3/6/2022 11:00,0.061914548
3/6/2022 11:15,0.061808982
3/6/2022 11:30,0.061747968
3/6/2022 11:45,0.061728543
3/6/2022 12:00,0.061720803
3/6/2022 12:15,0.061801795
3/6/2022 12:30,0.061790048
3/6/2022 12:45,0.061771906
3/6/2022 13:00,0.061861417
3/6/2022 13:15,0.061929635
3/6/2022 13:30,0.062003791
3/6/2022 13:45,0.062071631
3/6/2022 14:00,0.062126216
3/6/2022 14:15,0.062226195
3/6/2022 14:30,0.062310228
3/6/2022 14:45,0.062360424
3/6/2022 15:00,0.062414973
3/6/2022 15:15,0.062443915
3/6/2022 15:30,0.062629628
3/6/2022 15:45,0.062748752
3/6/2022 16:00,0.062823523
3/6/2022 16:15,0.062815401
3/6/2022 16:30,0.062988123
3/6/2022 16:45,0.062940206
3/6/2022 17:00,0.062888453
3/6/2022 17:15,0.062872792
3/6/2022 17:30,0.062958145
3/6/2022 17:45,0.06317247
3/6/2022 18:00,0.063412124
3/6/2022 18:15,0.063547483
3/6/2022 18:30,0.063427538
3/6/2022 18:45,0.062757241
3/6/2022 19:00,0.061992293
3/6/2022 19:15,0.061630369
3/6/2022 19:30,0.061977196
3/6/2022 19:45,0.062473461
3/6/2022 20:00,0.063121167
3/6/2022 20:15,0.063795008
3/6/2022 20:30,0.064465579
3/6/2022 20:45,0.06507094
3/6/2022 21:00,0.065704899
3/6/2022 21:15,0.066360643
3/6/2022 21:30,0.066981625
3/6/2022 21:45,0.066342067
3/6/2022 22:00,0.066337288
3/6/2022 22:15,0.06682194
3/6/2022 22:30,0.067340744
3/6/2022 22:45,0.067838379
3/6/2022 23:00,0.068299584
3/6/2022 23:15,0.068753149
3/6/2022 23:30,0.069212775
3/6/2022 23:45,0.069741042
3/7/2022 0:00,0.070200266
3/7/2022 0:15,0.070640928
3/7/2022 0:30,0.071117819
3/7/2022 0:45,0.071544632
3/7/2022 1:00,0.072003809
3/7/2022 1:15,0.072508446
3/7/2022 1:30,0.073027736
3/7/2022 1:45,0.073565248
3/7/2022 2:00,0.074033232
3/7/2022 2:15,0.074425545
3/7/2022 2:30,0.074945408
3/7/2022 2:45,0.075460243
3/7/2022 3:00,0.075963932
3/7/2022 3:15,0.076396315
3/7/2022 3:30,0.07677268
3/7/2022 3:45,0.077159999
3/7/2022 4:00,0.077427181
3/7/2022 4:15,0.077649322
3/7/2022 4:30,0.077850212
3/7/2022 4:45,0.078051925
3/7/2022 5:00,0.078253136
3/7/2022 5:15,0.07839425
3/7/2022 5:30,0.078490237
3/7/2022 5:45,0.078516115
3/7/2022 6:00,0.078472363
3/7/2022 6:15,0.078437603
3/7/2022 6:30,0.078395313
3/7/2022 6:45,0.078393592
3/7/2022 7:00,0.0784768
3/7/2022 7:15,0.078468528
3/7/2022 7:30,0.078461177
3/7/2022 7:45,0.078337362
3/7/2022 8:00,0.078052321
3/7/2022 8:15,0.077629662
3/7/2022 8:30,0.077099507
3/7/2022 8:45,0.076429763
3/7/2022 9:00,0.07535994
3/7/2022 9:15,0.074122858
3/7/2022 9:30,0.072744748
3/7/2022 9:45,0.071270504
3/7/2022 10:00,0.069718745
3/7/2022 10:15,0.068185744
3/7/2022 10:30,0.0669111
3/7/2022 10:45,0.066544314
3/7/2022 11:00,0.066017698
3/7/2022 11:15,0.066051681
3/7/2022 11:30,0.064275289
3/7/2022 11:45,0.062616211
3/7/2022 12:00,0.061106422
3/7/2022 12:15,0.06016708
3/7/2022 12:30,0.060432607
3/7/2022 12:45,0.059583881
3/7/2022 13:00,0.058880169
3/7/2022 13:15,0.058370141
3/7/2022 13:30,0.058066656
3/7/2022 13:45,0.057974339
3/7/2022 14:00,0.058062517
3/7/2022 14:15,0.058268749
3/7/2022 14:30,0.058359885
3/7/2022 14:45,0.058453005
3/7/2022 15:00,0.058352824
3/7/2022 15:15,0.058194335
3/7/2022 15:30,0.058165447
3/7/2022 15:45,0.058229793
3/7/2022 16:00,0.058436666
3/7/2022 16:15,0.058756603
3/7/2022 16:30,0.059183342
3/7/2022 16:45,0.059669001
3/7/2022 17:00,0.060216629
3/7/2022 17:15,0.060898376
3/7/2022 17:30,0.061597783
3/7/2022 17:45,0.06230275
3/7/2022 18:00,0.062952645
3/7/2022 18:15,0.062077631
3/7/2022 18:30,0.061983687
3/7/2022 18:45,0.062402581
3/7/2022 19:00,0.062861588
3/7/2022 19:15,0.06328618
3/7/2022 19:30,0.063670019
3/7/2022 19:45,0.063984506
3/7/2022 20:00,0.064193819
3/7/2022 20:15,0.064272101
3/7/2022 20:30,0.064352977
3/7/2022 20:45,0.064367358
3/7/2022 21:00,0.064376256
3/7/2022 21:15,0.064346744
3/7/2022 21:30,0.064280902
3/7/2022 21:45,0.064181613
3/7/2022 22:00,0.064057628
3/7/2022 22:15,0.063937788
3/7/2022 22:30,0.063879085
3/7/2022 22:45,0.063835806
3/7/2022 23:00,0.063788129
3/7/2022 23:15,0.063822503
3/7/2022 23:30,0.063840904
3/7/2022 23:45,0.063838892
3/8/2022 0:00,0.063874312
3/8/2022 0:15,0.063872358
3/8/2022 0:30,0.063960786
3/8/2022 0:45,0.064025631
3/8/2022 1:00,0.064055166
3/8/2022 1:15,0.064121633
3/8/2022 1:30,0.064179624
3/8/2022 1:45,0.064257379
3/8/2022 2:00,0.064284015
3/8/2022 2:15,0.064299609
3/8/2022 2:30,0.064304152
3/8/2022 2:45,0.064348027
3/8/2022 3:00,0.064370751
3/8/2022 3:15,0.064372347
3/8/2022 3:30,0.064356214
3/8/2022 3:45,0.064372667
3/8/2022 4:00,0.064397145
3/8/2022 4:15,0.064470455
3/8/2022 4:30,0.064544952
3/8/2022 4:45,0.064617378
3/8/2022 5:00,0.064677803
3/8/2022 5:15,0.064864351
3/8/2022 5:30,0.065121729
3/8/2022 5:45,0.065353465
3/8/2022 6:00,0.065641488
3/8/2022 6:15,0.065940573
3/8/2022 6:30,0.066074448
3/8/2022 6:45,0.066125463
3/8/2022 7:00,0.066137488
3/8/2022 7:15,0.066035
3/8/2022 7:30,0.06580793
3/8/2022 7:45,0.065560766
3/8/2022 8:00,0.065270878
3/8/2022 8:15,0.064936479
3/8/2022 8:30,0.06453611
3/8/2022 8:45,0.064167004
3/8/2022 9:00,0.064005505
3/8/2022 9:15,0.063858582
3/8/2022 9:30,0.063709669
3/8/2022 9:45,0.06359651
3/8/2022 10:00,0.063475731
3/8/2022 10:15,0.063404496
3/8/2022 10:30,0.062974556
3/8/2022 10:45,0.062517217
3/8/2022 11:00,0.062153717
3/8/2022 11:15,0.061909329
3/8/2022 11:30,0.061810202
3/8/2022 11:45,0.061745637
3/8/2022 12:00,0.061654861
3/8/2022 12:15,0.061546006
3/8/2022 12:30,0.061542619
3/8/2022 12:45,0.061570668
3/8/2022 13:00,0.061641545
3/8/2022 13:15,0.061802967
3/8/2022 13:30,0.061855777
3/8/2022 13:45,0.061827123
3/8/2022 14:00,0.061762426
3/8/2022 14:15,0.061682592
3/8/2022 14:30,0.061499882
3/8/2022 14:45,0.061342894
3/8/2022 15:00,0.061276821
3/8/2022 15:15,0.061262083
3/8/2022 15:30,0.061204554
3/8/2022 15:45,0.061152724
3/8/2022 16:00,0.0611769
3/8/2022 16:15,0.061219835
3/8/2022 16:30,0.061180151
3/8/2022 16:45,0.061135473
3/8/2022 17:00,0.061225926
3/8/2022 17:15,0.061382359
3/8/2022 17:30,0.061569021
3/8/2022 17:45,0.06163429
3/8/2022 18:00,0.061643811
3/8/2022 18:15,0.061697411
3/8/2022 18:30,0.061830633
3/8/2022 18:45,0.062023433
3/8/2022 19:00,0.062215977
3/8/2022 19:15,0.062413435
3/8/2022 19:30,0.062537909
3/8/2022 19:45,0.062624837
3/8/2022 20:00,0.062703377
3/8/2022 20:15,0.062783283
3/8/2022 20:30,0.062859931
3/8/2022 20:45,0.062911715
3/8/2022 21:00,0.062985564
3/8/2022 21:15,0.063081467
3/8/2022 21:30,0.063207024
3/8/2022 21:45,0.063346059
3/8/2022 22:00,0.063471454
3/8/2022 22:15,0.063637384
3/8/2022 22:30,0.063775017
3/8/2022 22:45,0.063871058
3/8/2022 23:00,0.063949136
3/8/2022 23:15,0.06402109
3/8/2022 23:30,0.064084168
3/8/2022 23:45,0.064125521
3/9/2022 0:00,0.064169612
3/9/2022 0:15,0.064218527
3/9/2022 0:30,0.064252873
3/9/2022 0:45,0.064265401
3/9/2022 1:00,0.064221272
3/9/2022 1:15,0.064107777
3/9/2022 1:30,0.063947409
3/9/2022 1:45,0.063756414
3/9/2022 2:00,0.063647158
3/9/2022 2:15,0.063616713
3/9/2022 2:30,0.063523113
3/9/2022 2:45,0.063493585
3/9/2022 3:00,0.063493045
3/9/2022 3:15,0.063457035
3/9/2022 3:30,0.06348437
3/9/2022 3:45,0.06359469
3/9/2022 4:00,0.063831268
3/9/2022 4:15,0.064125857
3/9/2022 4:30,0.064437478
3/9/2022 4:45,0.064767646
3/9/2022 5:00,0.065087457
3/9/2022 5:15,0.065346257
3/9/2022 5:30,0.065636989
3/9/2022 5:45,0.065916785
3/9/2022 6:00,0.066190841
3/9/2022 6:15,0.066505577
3/9/2022 6:30,0.066690233
3/9/2022 6:45,0.06676603
3/9/2022 7:00,0.066869607
3/9/2022 7:15,0.066842673
3/9/2022 7:30,0.06670075
3/9/2022 7:45,0.066460529
3/9/2022 8:00,0.066221514
3/9/2022 8:15,0.065912107
3/9/2022 8:30,0.065523169
3/9/2022 8:45,0.065118687
3/9/2022 9:00,0.06513947
3/9/2022 9:15,0.065193753
3/9/2022 9:30,0.065231373
3/9/2022 9:45,0.065090973
3/9/2022 10:00,0.064544321
3/9/2022 10:15,0.064003882
3/9/2022 10:30,0.063538986
3/9/2022 10:45,0.063148877
3/9/2022 11:00,0.062788913
3/9/2022 11:15,0.062471075
3/9/2022 11:30,0.062170081
3/9/2022 11:45,0.061882237
3/9/2022 12:00,0.061572046
3/9/2022 12:15,0.061291899
3/9/2022 12:30,0.061073602
3/9/2022 12:45,0.060920394
3/9/2022 13:00,0.060867497
3/9/2022 13:15,0.060821762
