time,ustar
7/5/2021 9:45,0.062912114
7/5/2021 10:00,0.062885262
7/5/2021 10:15,0.062858439
7/5/2021 10:30,0.062831647
7/5/2021 10:45,0.06279597
7/5/2021 11:00,0.062760348
7/5/2021 11:15,0.062707016
7/5/2021 11:30,0.062653808
7/5/2021 11:45,0.06257423
7/5/2021 12:00,0.062497473
7/5/2021 12:15,0.06245511
7/5/2021 12:30,0.062412838
7/5/2021 12:45,0.062370659
7/5/2021 13:00,0.062328574
7/5/2021 13:15,0.062311765
7/5/2021 13:30,0.062294973
7/5/2021 13:45,0.062370659
7/5/2021 14:00,0.062446648
7/5/2021 14:15,0.06279597
7/5/2021 14:30,0.063155103
7/5/2021 14:45,0.063109929
7/5/2021 15:00,0.063064834
7/5/2021 15:15,0.062956934
7/5/2021 15:30,0.062849505
7/5/2021 15:45,0.062804885
7/5/2021 16:00,0.062760348
7/5/2021 16:15,0.062778152
7/5/2021 16:30,0.06279597
7/5/2021 16:45,0.06290316
7/5/2021 17:00,0.063010826
7/5/2021 17:15,0.063300186
7/5/2021 17:30,0.062516319
7/5/2021 17:45,0.06271828
7/5/2021 18:00,0.062920677
7/5/2021 18:15,0.06270764
7/5/2021 18:30,0.062495085
7/5/2021 18:45,0.062495085
7/5/2021 19:00,0.062495085
7/5/2021 19:15,0.063491795
7/5/2021 19:30,0.063409515
7/5/2021 19:45,0.06347349
7/5/2021 20:00,0.06353761
7/5/2021 20:15,0.062601301
7/5/2021 20:30,0.062750209
7/5/2021 20:45,0.062878032
7/5/2021 21:00,0.063006023
7/5/2021 21:15,0.062952673
7/5/2021 21:30,0.062899352
7/5/2021 21:45,0.062782149
7/5/2021 22:00,0.06266509
7/5/2021 22:15,0.062611929
7/5/2021 22:30,0.0625588
7/5/2021 22:45,0.06263319
7/5/2021 23:00,0.06270764
7/5/2021 23:15,0.062675725
7/5/2021 23:30,0.062643822
7/5/2021 23:45,0.062782149
7/6/2021 0:00,0.062920677
7/6/2021 0:15,0.062920677
7/6/2021 0:30,0.062920677
7/6/2021 0:45,0.062888691
7/6/2021 1:00,0.062856716
7/6/2021 1:15,0.062750209
7/6/2021 1:30,0.062643822
7/6/2021 1:45,0.062654455
7/6/2021 2:00,0.06266509
7/6/2021 2:15,0.0625588
7/6/2021 2:30,0.06353761
7/6/2021 2:45,0.06353761
7/6/2021 3:00,0.06353761
7/6/2021 3:15,0.063519275
7/6/2021 3:30,0.063500952
7/6/2021 3:45,0.063491795
7/6/2021 4:00,0.063482641
7/6/2021 4:15,0.063482641
7/6/2021 4:30,0.063482641
7/6/2021 4:45,0.063482641
7/6/2021 5:00,0.063482641
7/6/2021 5:15,0.063491795
7/6/2021 5:30,0.063500952
7/6/2021 5:45,0.06347349
7/6/2021 6:00,0.063446054
7/6/2021 6:15,0.063427778
