Date_Time,Q
2021-07-01 00:00:00,0.002255691533356538
2021-07-01 00:15:00,0.002255691533356538
2021-07-01 00:30:00,0.002255691533356538
2021-07-01 00:45:00,0.0022627421956435013
2021-07-01 01:00:00,0.002269811236115141
2021-07-01 01:15:00,0.0022451501674340046
2021-07-01 01:30:00,0.0022207140345266094
2021-07-01 01:45:00,0.0022276729470016294
2021-07-01 02:00:00,0.0022346501319887853
2021-07-01 02:15:00,0.0022521732029592368
2021-07-01 02:30:00,0.002269811236115141
2021-07-01 02:45:00,0.002280449639619033
2021-07-01 03:00:00,0.002291129723735014
2021-07-01 03:15:00,0.002273352737679502
2021-07-01 03:30:00,0.002255691533356538
2021-07-01 03:45:00,0.002273352737679502
2021-07-01 04:00:00,0.002291129723735014
2021-07-01 04:15:00,0.0023018517987763317
2021-07-01 04:30:00,0.0023126158186068018
2021-07-01 04:45:00,0.002294699086420308
2021-07-01 05:00:00,0.002276898870551638
2021-07-01 05:15:00,0.002284005049773096
2021-07-01 05:30:00,0.002291129723735014
2021-07-01 05:45:00,0.002298273109797062
2021-07-01 06:00:00,0.0023054350686150223
2021-07-01 06:15:00,0.0023162132190683456
2021-07-01 06:30:00,0.002327033491134953
2021-07-01 06:45:00,0.002327033491134953
2021-07-01 07:00:00,0.002327033491134953
2021-07-01 07:15:00,0.002319815219619997
2021-07-01 07:30:00,0.0023126158186068018
2021-07-01 07:45:00,0.002319815219619997
2021-07-01 08:00:00,0.002327033491134953
2021-07-01 08:15:00,0.002327033491134953
2021-07-01 08:30:00,0.002327033491134953
2021-07-01 08:45:00,0.002319815219619997
2021-07-01 09:00:00,0.0023126158186068018
2021-07-01 09:15:00,0.0023018517987763317
2021-07-01 09:30:00,0.002291129723735014
2021-07-01 09:45:00,0.002284005049773096
2021-07-01 10:00:00,0.002276898870551638
2021-07-01 10:15:00,0.002273352737679502
2021-07-01 10:30:00,0.002269811236115141
2021-07-01 10:45:00,0.0022451501674340046
2021-07-01 11:00:00,0.0022207140345266094
2021-07-01 11:15:00,0.0022103099287982615
2021-07-01 11:30:00,0.0021999467184320113
2021-07-01 11:45:00,0.002175924089049752
2021-07-01 12:00:00,0.0021521218496254975
2021-07-01 12:15:00,0.0021352541885287777
2021-07-01 12:30:00,0.0021184975015936737
2021-07-01 12:45:00,0.0021018511987342266
2021-07-01 13:00:00,0.002085314692255715
2021-07-01 13:15:00,0.0023670712740030448
2021-07-01 13:30:00,0.002680069845971778
2021-07-01 13:45:00,0.0054170638394097385
2021-07-01 14:00:00,0.01018921736147052
2021-07-01 14:15:00,0.018833548354619672
2021-07-01 14:30:00,0.0329312156461402
2021-07-01 14:45:00,0.024328630192033372
2021-07-01 15:00:00,0.017695371778728822
2021-07-01 15:15:00,0.0167473243753836
2021-07-01 15:30:00,0.01584223271212817
2021-07-01 15:45:00,0.017934280114000938
2021-07-01 16:00:00,0.020253154232434775
2021-07-01 16:15:00,0.019318466489800793
2021-07-01 16:30:00,0.018420215115726262
2021-07-01 16:45:00,0.01688009200801768
2021-07-01 17:00:00,0.01544941557935329
2021-07-01 17:15:00,0.014220422721177175
2021-07-01 17:30:00,0.013074468746879273
2021-07-01 17:45:00,0.011964121448238644
2021-07-01 18:00:00,0.010933937369486986
2021-07-01 18:15:00,0.010127060346261992
2021-07-01 18:30:00,0.00937070912718655
2021-07-01 18:45:00,0.008882149966541767
2021-07-01 19:00:00,0.008415128024064888
