DateTime,DataValue
2021-07-12 16:20:00,17570.58
2021-07-12 16:25:00,17558.03
2021-07-12 16:30:00,17550.46
2021-07-12 16:35:00,17542.68
2021-07-12 16:40:00,17533.77
2021-07-12 16:45:00,17536.55
2021-07-12 16:50:00,17537.17
2021-07-12 16:55:00,17532.68
2021-07-12 17:00:00,17514.15
2021-07-12 17:05:00,17493.97
2021-07-12 17:10:00,17483.55
2021-07-12 17:15:00,17470.64
2021-07-12 17:20:00,17461.98
2021-07-12 17:25:00,17447.62
2021-07-12 17:30:00,17434.73
2021-07-12 17:35:00,17423.13
2021-07-12 17:40:00,17409.4
2021-07-12 17:45:00,17389.83
2021-07-12 17:50:00,17369.44
2021-07-12 17:55:00,17354.92
2021-07-12 18:00:00,17345.09
2021-07-12 18:05:00,17331.8
2021-07-12 18:10:00,17316.1
2021-07-12 18:15:00,17307.75
2021-07-12 18:20:00,17289.57
2021-07-12 18:25:00,17276.44
2021-07-12 18:30:00,17263.82
2021-07-12 18:35:00,17245.5
2021-07-12 18:40:00,17230.66
2021-07-12 18:45:00,17214.56
2021-07-12 18:50:00,17200.42
2021-07-12 18:55:00,17182.91
2021-07-12 19:00:00,17165.78
2021-07-12 19:05:00,17150.41
2021-07-12 19:10:00,17137.4
2021-07-12 19:15:00,17118.52
2021-07-12 19:20:00,17099.52
2021-07-12 19:25:00,17087.4
2021-07-12 19:30:00,17067.0
2021-07-12 19:35:00,17050.71
2021-07-12 19:40:00,17035.53
2021-07-12 19:45:00,17019.0
2021-07-12 19:50:00,17003.14
2021-07-12 19:55:00,16987.8
2021-07-12 20:00:00,16977.04
2021-07-12 20:05:00,16958.72
2021-07-12 20:10:00,16943.96
2021-07-12 20:15:00,16929.28
2021-07-12 20:20:00,16915.24
2021-07-12 20:25:00,16898.71
2021-07-12 20:30:00,16888.68
2021-07-12 20:35:00,16875.16
2021-07-12 20:40:00,16864.31
2021-07-12 20:45:00,16853.07
2021-07-12 20:50:00,16838.09
2021-07-12 20:55:00,16828.45
2021-07-12 21:00:00,16821.07
2021-07-12 21:05:00,16812.17
2021-07-12 21:10:00,16802.17
2021-07-12 21:15:00,16789.54
2021-07-12 21:20:00,16777.25
2021-07-12 21:25:00,16770.7
2021-07-12 21:30:00,16756.84
2021-07-12 21:35:00,16746.06
2021-07-12 21:40:00,16739.38
2021-07-12 21:45:00,16729.12
2021-07-12 21:50:00,16718.73
2021-07-12 21:55:00,16706.47
2021-07-12 22:00:00,16699.27
2021-07-12 22:05:00,16688.91
2021-07-12 22:10:00,16681.77
2021-07-12 22:15:00,16677.12
2021-07-12 22:20:00,16668.57
2021-07-12 22:25:00,16660.68
2021-07-12 22:30:00,16653.34
2021-07-12 22:35:00,16642.84
2021-07-12 22:40:00,16633.94
2021-07-12 22:45:00,16631.37
2021-07-12 22:50:00,16622.32
2021-07-12 22:55:00,16614.33
2021-07-12 23:00:00,16606.2
2021-07-12 23:05:00,16599.85
2021-07-12 23:10:00,16589.57
2021-07-12 23:15:00,16583.24
2021-07-12 23:20:00,16573.21
2021-07-12 23:25:17,16550.39
2021-07-12 23:30:00,16546.78
2021-07-12 23:35:00,16542.07
2021-07-12 23:40:00,16536.92
2021-07-12 23:45:00,16530.53
2021-07-12 23:50:00,16526.92
2021-07-12 23:55:00,16521.64
2021-07-13 00:00:00,16519.26
2021-07-13 00:05:00,16512.57
2021-07-13 00:10:00,16506.56
2021-07-13 00:15:00,16500.61
2021-07-13 00:20:00,16493.12
2021-07-13 00:25:00,16488.47
2021-07-13 00:30:00,16485.01
2021-07-13 00:35:00,16478.91
2021-07-13 00:40:00,16471.86
2021-07-13 00:45:00,16469.5
2021-07-13 00:50:00,16462.31
2021-07-13 00:55:00,16460.26
2021-07-13 01:00:00,16457.12
2021-07-13 01:05:00,16453.8
2021-07-13 01:10:00,16452.16
2021-07-13 01:15:00,16452.91
2021-07-13 01:20:00,16449.22
2021-07-13 01:25:00,16448.05
2021-07-13 01:30:00,16448.83
2021-07-13 01:35:00,16444.55
2021-07-13 01:40:00,16440.49
2021-07-13 01:45:00,16436.63
2021-07-13 01:50:00,16435.38
2021-07-13 01:55:00,16434.34
2021-07-13 02:00:00,16428.8
2021-07-13 02:05:00,16423.46
2021-07-13 02:10:00,16421.77
2021-07-13 02:15:00,16420.54
2021-07-13 02:20:00,16414.36
2021-07-13 02:25:00,16411.73
2021-07-13 02:30:00,16409.4
2021-07-13 02:35:00,16408.0
2021-07-13 02:40:00,16405.23
2021-07-13 02:45:00,16401.97
2021-07-13 02:50:00,16397.8
2021-07-13 02:55:00,16393.03
2021-07-13 03:00:00,16390.13
2021-07-13 03:05:00,16387.41
2021-07-13 03:10:00,16382.6
2021-07-13 03:15:00,16379.26
2021-07-13 03:20:00,16373.03
2021-07-13 03:25:00,16369.86
2021-07-13 03:30:00,16365.46
2021-07-13 03:35:00,16364.02
2021-07-13 03:40:00,16358.29
2021-07-13 03:45:00,16352.71
2021-07-13 03:50:00,16349.05
2021-07-13 03:55:00,16348.16
2021-07-13 04:00:00,16343.73
2021-07-13 04:05:00,16344.15
2021-07-13 04:10:00,16338.07
2021-07-13 04:15:00,16332.72
2021-07-13 04:20:00,16329.77
2021-07-13 04:25:00,16327.77
2021-07-13 04:30:00,16323.5
2021-07-13 04:35:00,16320.18
2021-07-13 04:40:00,16317.19
2021-07-13 04:45:00,16314.39
2021-07-13 04:50:00,16310.69
2021-07-13 04:55:00,16306.47
2021-07-13 05:00:00,16303.13
2021-07-13 05:05:00,16300.64
2021-07-13 05:10:00,16296.67
2021-07-13 05:15:00,16294.81
2021-07-13 05:20:00,16289.66
2021-07-13 05:25:00,16287.68
2021-07-13 05:30:00,16287.22
2021-07-13 05:35:00,16284.15
2021-07-13 05:40:00,16278.66
2021-07-13 05:45:00,16277.14
2021-07-13 05:50:00,16273.08
2021-07-13 05:55:00,16269.24
2021-07-13 06:00:00,16267.97
2021-07-13 06:05:00,16265.52
2021-07-13 06:10:00,16261.19
2021-07-13 06:15:00,16265.04
2021-07-13 06:20:00,16259.57
2021-07-13 06:25:00,16260.38
2021-07-13 06:30:00,16256.18
2021-07-13 06:35:00,16257.78
2021-07-13 06:40:00,16252.26
2021-07-13 06:45:00,16254.84
2021-07-13 06:50:00,16255.15
2021-07-13 06:55:00,16252.17
2021-07-13 07:00:00,16254.27
2021-07-13 07:05:00,16260.28
2021-07-13 07:10:00,16255.74
2021-07-13 07:15:00,16260.51
2021-07-13 07:20:00,16264.81
2021-07-13 07:25:00,16267.11
2021-07-13 07:30:00,16271.47
2021-07-13 07:35:00,16276.08
2021-07-13 07:40:00,16277.82
2021-07-13 07:45:00,16285.03
2021-07-13 07:50:00,16291.41
2021-07-13 07:55:00,16299.99
2021-07-13 08:00:00,16308.66
2021-07-13 08:05:00,16315.66
2021-07-13 08:10:00,16325.56
2021-07-13 08:15:00,16333.25
2021-07-13 08:20:00,16342.74
2021-07-13 08:25:00,16352.0
2021-07-13 08:30:00,16366.03
2021-07-13 08:35:00,16380.38
2021-07-13 08:40:00,16395.55
2021-07-13 08:45:00,16409.6
2021-07-13 08:50:00,16424.11
2021-07-13 08:55:00,16447.04
2021-07-13 09:00:00,16462.31
2021-07-13 09:05:00,16479.41
2021-07-13 09:10:00,16498.49
2021-07-13 09:15:00,16516.22
2021-07-13 09:20:00,16539.57
2021-07-13 09:25:00,16564.54
2021-07-13 09:30:00,16585.84
2021-07-13 09:35:00,16611.45
2021-07-13 09:40:00,16633.91
2021-07-13 09:45:00,16653.78
2021-07-13 09:50:00,16678.15
2021-07-13 09:55:00,16704.7
2021-07-13 10:00:00,16734.66
2021-07-13 10:05:00,16768.38
2021-07-13 10:10:00,16802.39
2021-07-13 10:15:00,16832.43
2021-07-13 10:20:00,16870.01
2021-07-13 10:25:00,16909.82
2021-07-13 10:30:00,16953.63
2021-07-13 10:35:00,17004.47
2021-07-13 10:40:00,17052.86
2021-07-13 10:45:00,17108.48
2021-07-13 10:50:00,17151.67
2021-07-13 10:55:00,17204.48
2021-07-13 11:00:00,17256.44
2021-07-13 11:05:00,17311.01
2021-07-13 11:10:00,17366.83
2021-07-13 11:15:00,17428.22
2021-07-13 11:20:00,17489.14
2021-07-13 11:25:00,17546.9
2021-07-13 11:30:00,17613.98
2021-07-13 11:35:00,17667.38
2021-07-13 11:40:00,17721.29
2021-07-13 11:45:00,17778.18
2021-07-13 11:50:00,17831.33
2021-07-13 11:55:00,17876.44
2021-07-13 12:00:00,17927.12
2021-07-13 12:05:00,17968.33
2021-07-13 12:10:00,18019.89
2021-07-13 12:15:00,18062.48
2021-07-13 12:20:00,18103.04
2021-07-13 12:25:00,18155.94
2021-07-13 12:30:00,18201.37
2021-07-13 12:35:00,18246.15
2021-07-13 12:40:00,18281.11
2021-07-13 12:45:00,18320.41
2021-07-13 12:50:00,18356.37
2021-07-13 12:55:00,18387.57
2021-07-13 13:00:00,18413.49
2021-07-13 13:05:00,18441.66
2021-07-13 13:10:00,18457.67
2021-07-13 13:15:00,18441.43
2021-07-13 13:20:00,18453.56
2021-07-13 13:25:00,18439.43
2021-07-13 13:30:00,18451.27
2021-07-13 13:35:00,18438.94
2021-07-13 13:40:00,18479.4
2021-07-13 13:45:00,18435.34
2021-07-13 13:50:00,18389.63
2021-07-13 13:55:00,18334.95
2021-07-13 14:00:00,18270.93
2021-07-13 14:05:00,18218.87
2021-07-13 14:10:00,18164.92
2021-07-13 14:15:00,18107.35
2021-07-13 14:20:00,18065.58
2021-07-13 14:25:00,18018.06
2021-07-13 14:30:00,17980.4
2021-07-13 14:35:00,17942.61
2021-07-13 14:40:00,17912.32
2021-07-13 14:45:00,17881.04
2021-07-13 14:50:00,17853.5
2021-07-13 14:55:00,17830.79
2021-07-13 15:00:00,17808.18
2021-07-13 15:05:00,17782.92
2021-07-13 15:10:00,17761.88
2021-07-13 15:15:00,17739.49
2021-07-13 15:20:00,17718.99
2021-07-13 15:25:00,17704.39
2021-07-13 15:30:00,17690.78
2021-07-13 15:35:00,17669.39
2021-07-13 15:40:00,17653.74
2021-07-13 15:45:00,17631.94
2021-07-13 15:50:00,17608.64
2021-07-13 15:55:00,17591.14
2021-07-13 16:00:00,17571.2
2021-07-13 16:05:00,17555.07
2021-07-13 16:10:00,17536.93
2021-07-13 16:15:00,17515.92
2021-07-13 16:20:00,17500.75
2021-07-13 16:25:00,17484.32
2021-07-13 16:30:00,17466.17
2021-07-13 16:35:00,17455.21
2021-07-13 16:40:00,17437.02
2021-07-13 16:45:00,17421.03
2021-07-13 16:50:00,17408.41
2021-07-13 16:55:00,17399.3
2021-07-13 17:00:00,17384.11
2021-07-13 17:05:00,17376.38
2021-07-13 17:10:00,17366.44
2021-07-13 17:15:00,17353.16
2021-07-13 17:20:00,17341.31
2021-07-13 17:25:00,17325.61
2021-07-13 17:30:00,17313.17
2021-07-13 17:35:00,17297.6
2021-07-13 17:40:00,17283.45
2021-07-13 17:45:00,17268.02
2021-07-13 17:50:00,17251.67
2021-07-13 17:55:00,17239.4
2021-07-13 18:00:00,17227.54
2021-07-13 18:05:00,17216.84
2021-07-13 18:10:00,17208.7
2021-07-13 18:15:00,17204.39
2021-07-13 18:20:00,17194.19
2021-07-13 18:25:00,17189.39
2021-07-13 18:30:00,17188.41
2021-07-13 18:35:00,17184.29
2021-07-13 18:40:00,17181.04
2021-07-13 18:45:00,17172.74
2021-07-13 18:50:00,17164.98
2021-07-13 18:55:00,17154.29
2021-07-13 19:00:00,17146.83
2021-07-13 19:05:00,17137.22
2021-07-13 19:10:00,17128.48
2021-07-13 19:15:00,17118.43
2021-07-13 19:20:00,17102.9
2021-07-13 19:25:00,17090.62
2021-07-13 19:30:00,17074.71
2021-07-13 19:35:00,17060.84
2021-07-13 19:40:00,17046.55
2021-07-13 19:45:00,17033.02
2021-07-13 19:50:00,17019.67
2021-07-13 19:55:00,17004.72
2021-07-13 20:00:00,16997.06
2021-07-13 20:05:00,16983.33
2021-07-13 20:10:00,16972.39
2021-07-13 20:15:00,16960.59
2021-07-13 20:20:00,16946.98
2021-07-13 20:25:00,16940.12
2021-07-13 20:30:00,16923.42
2021-07-13 20:35:00,16916.44
2021-07-13 20:40:00,16905.31
2021-07-13 20:45:00,16898.96
2021-07-13 20:50:00,16885.79
2021-07-13 20:55:00,16879.71
2021-07-13 21:00:00,16869.5
2021-07-13 21:05:00,16861.69
2021-07-13 21:10:00,16855.65
2021-07-13 21:15:00,16846.59
2021-07-13 21:20:00,16842.42
2021-07-13 21:25:00,16833.84
2021-07-13 21:30:00,16826.3
2021-07-13 21:35:00,16816.55
2021-07-13 21:40:00,16808.98
2021-07-13 21:45:00,16798.5
2021-07-13 21:50:00,16791.39
2021-07-13 21:55:00,16780.68
2021-07-13 22:00:00,16774.59
2021-07-13 22:05:00,16765.4
2021-07-13 22:10:00,16758.64
2021-07-13 22:15:00,16750.07
2021-07-13 22:20:00,16744.33
2021-07-13 22:25:00,16734.36
2021-07-13 22:30:00,16734.05
2021-07-13 22:35:00,16727.9
2021-07-13 22:40:00,16724.67
2021-07-13 22:45:00,16718.96
2021-07-13 22:50:00,16715.81
2021-07-13 22:55:00,16707.95
2021-07-13 23:00:00,16701.44
2021-07-13 23:05:00,16696.47
2021-07-13 23:10:00,16697.23
2021-07-13 23:15:00,16690.9
2021-07-13 23:20:00,16686.15
2021-07-13 23:25:00,16679.86
2021-07-13 23:30:00,16675.62
2021-07-13 23:35:00,16671.4
2021-07-13 23:40:00,16667.11
2021-07-13 23:45:00,16663.63
2021-07-13 23:50:00,16662.0
2021-07-13 23:55:00,16657.03
2021-07-14 00:00:00,16652.55
2021-07-14 00:05:00,16648.48
2021-07-14 00:10:00,16644.59
2021-07-14 00:15:00,16639.83
2021-07-14 00:20:00,16636.51
2021-07-14 00:25:00,16631.18
2021-07-14 00:30:00,16627.51
2021-07-14 00:35:00,16624.3
2021-07-14 00:40:00,16620.57
2021-07-14 00:45:00,16618.74
2021-07-14 00:50:00,16613.49
2021-07-14 00:55:00,16612.4
2021-07-14 01:00:00,16610.99
2021-07-14 01:05:00,16611.04
2021-07-14 01:10:00,16604.79
2021-07-14 01:15:00,16604.09
2021-07-14 01:20:00,16601.92
2021-07-14 01:25:00,16599.0
2021-07-14 01:30:00,16596.25
2021-07-14 01:35:00,16591.31
2021-07-14 01:40:00,16589.08
2021-07-14 01:45:00,16585.49
2021-07-14 01:50:00,16577.33
2021-07-14 01:55:00,16573.22
2021-07-14 02:00:00,16570.12
2021-07-14 02:05:00,16564.73
2021-07-14 02:10:00,16560.33
2021-07-14 02:15:00,16555.26
2021-07-14 02:20:00,16551.19
2021-07-14 02:25:00,16546.15
2021-07-14 02:30:00,16541.17
2021-07-14 02:35:00,16537.88
2021-07-14 02:40:00,16526.95
2021-07-14 02:45:00,16522.62
2021-07-14 02:50:00,16517.76
2021-07-14 02:55:00,16513.56
2021-07-14 03:00:00,16506.04
2021-07-14 03:05:00,16498.66
2021-07-14 03:10:00,16495.4
2021-07-14 03:15:00,16489.02
2021-07-14 03:20:00,16482.88
2021-07-14 03:25:00,16474.11
2021-07-14 03:30:00,16468.78
2021-07-14 03:35:00,16464.54
2021-07-14 03:40:00,16458.33
2021-07-14 03:45:00,16452.23
2021-07-14 03:50:00,16445.99
2021-07-14 03:55:00,16443.41
2021-07-14 04:00:00,16434.52
2021-07-14 04:05:00,16431.54
2021-07-14 04:10:00,16426.51
2021-07-14 04:15:00,16421.78
2021-07-14 04:20:00,16417.67
2021-07-14 04:25:00,16412.43
2021-07-14 04:30:00,16407.55
2021-07-14 04:35:00,16403.27
2021-07-14 04:40:00,16396.81
2021-07-14 04:45:00,16391.18
2021-07-14 04:50:00,16388.72
2021-07-14 04:55:00,16382.53
2021-07-14 05:00:00,16379.16
2021-07-14 05:05:00,16371.81
2021-07-14 05:10:00,16368.11
2021-07-14 05:15:00,16361.27
2021-07-14 05:20:00,16361.03
2021-07-14 05:25:00,16356.75
2021-07-14 05:30:00,16350.2
2021-07-14 05:35:00,16344.8
2021-07-14 05:40:00,16346.23
2021-07-14 05:45:00,16341.16
2021-07-14 05:50:00,16334.88
2021-07-14 05:55:00,16331.82
2021-07-14 06:00:00,16331.96
2021-07-14 06:05:00,16324.85
