Date_Time,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9
7/29/2021 12:15,2721.45402,2721.799225,2722.335332,,2732.728592,2733.780756,2734.038332,2735.848924,
7/29/2021 12:30,2721.454223,2721.797668,2722.333197,,2732.728205,2733.780368,2734.038524,2735.849115,
7/29/2021 12:45,2721.454223,2721.795917,2722.333199,,2732.727045,2733.780368,2734.035612,2735.849114,
7/29/2021 13:00,2721.454223,2721.799418,2722.333201,,2732.727045,2733.782118,2734.036772,2735.849113,
7/29/2021 13:15,2721.454027,2721.797471,2722.333007,,2732.723928,2733.780171,2734.034825,2735.847166,
7/29/2021 13:30,2721.456551,2721.801745,2722.334373,,2732.724701,2733.782694,2734.037349,2735.849689,
7/29/2021 13:45,2721.457134,2721.800579,2722.332039,,2732.724114,2733.783277,2734.037932,2735.850272,
7/29/2021 14:00,2721.456551,2721.798245,2722.329708,,2732.721781,2733.779773,2734.034438,2735.846769,
7/29/2021 14:15,2721.456941,2721.799225,2722.331852,,2732.723921,2733.780163,2734.034828,2735.848909,
7/29/2021 14:30,2721.460638,2721.801172,2722.333802,,2732.724708,2733.78328,2734.036775,2735.850856,
7/29/2021 14:45,2721.458498,2721.799031,2722.330495,,2732.720817,2733.78172,2734.033464,2735.846965,
7/29/2021 15:00,2721.456551,2721.800585,2722.331472,,2732.72062,2733.781523,2734.033267,2735.846769,
7/29/2021 15:15,2721.458107,2721.799222,2722.330111,,2732.722177,2733.78133,2734.034245,2735.846575,
7/29/2021 15:30,2721.457721,2721.800585,2722.331478,,2732.72179,2733.780943,2734.034438,2735.846779,
7/29/2021 15:45,2721.460055,2721.801169,2722.332065,,2732.722373,2733.783277,2734.035022,2735.847362,
7/29/2021 16:00,2721.457721,2721.797084,2722.330325,,2732.71887,2733.779193,2734.032688,2735.845029,
7/29/2021 16:15,2721.459861,2721.800975,2722.330717,,2732.71984,2733.781333,2734.033078,2735.845419,
7/29/2021 16:30,2721.460835,2721.800198,2722.331694,,2732.720813,2733.782307,2734.032301,2735.848142,
7/29/2021 16:45,2721.456941,2721.798055,2722.327222,,2732.715179,2733.779583,2734.030157,2735.844249,
7/29/2021 17:00,2721.460641,2721.800585,2722.329755,,2732.718869,2733.782113,2734.032688,2735.846779,
7/29/2021 17:15,2721.460055,2721.801169,2722.32917,,2732.719452,2733.781537,2734.02977,2735.843862,
7/29/2021 17:30,2721.458304,2721.801169,2722.329172,,2732.716542,2733.779786,2734.029771,2735.843862,
7/29/2021 17:45,2721.461025,2721.802139,2722.328974,,2732.716342,2733.780757,2734.030741,2735.844832,
7/29/2021 18:00,2721.460828,2721.801942,2722.327028,,2732.717315,2733.77881,2734.029384,2735.843465,
7/29/2021 18:15,2721.460638,2721.800002,2722.32801,,2732.715374,2733.77687,2734.028604,2735.841525,
7/29/2021 18:30,2721.460055,2721.797668,2722.324506,,2732.714791,2733.778037,2734.02802,2735.842112,
7/29/2021 18:45,2721.458304,2721.797668,2722.327428,,2732.713621,2733.776287,2734.02686,2735.842112,
7/29/2021 19:00,2721.461805,2721.799418,2722.328008,,2732.713621,2733.779787,2734.028611,2735.842692,
7/29/2021 19:15,2721.460835,2721.800779,2722.327038,,2732.7144,2733.779398,2734.029381,2735.841722,
7/29/2021 19:30,2721.460638,2721.798831,2722.326841,,2732.715954,2733.779201,2734.027434,2735.843275,
7/29/2021 19:45,2721.462972,2721.802336,2722.325674,,2732.714787,2733.778035,2734.028017,2735.842109,
7/29/2021 20:00,2721.460248,2721.799612,2722.327621,,2732.714973,2733.777061,2734.027044,2735.842305,
7/29/2021 20:15,2721.460635,2721.799418,2722.326256,,2732.71536,2733.778608,2734.02685,2735.840942,
7/29/2021 20:30,2721.461218,2721.798251,2722.325088,,2732.714193,2733.777442,2734.027434,2735.839775,
7/29/2021 20:45,2721.460248,2721.800192,2722.324117,,2732.714393,2733.778222,2734.026463,2735.840555,
7/29/2021 21:00,2721.462385,2721.801169,2722.326253,,2732.71362,2733.777449,2734.02569,2735.838032,
7/29/2021 21:15,2721.462385,2721.800589,2722.327423,,2732.71479,2733.779199,2734.02686,2735.842692,
7/29/2021 21:30,2721.461995,2721.801949,2722.327031,,2732.71556,2733.77823,2734.02647,2735.842302,
7/29/2021 21:45,2721.464135,2721.802339,2722.32567,,2732.716531,2733.7792,2734.02744,2735.842692,
7/29/2021 22:00,2721.466079,2721.800782,2722.327612,,2732.714394,2733.779394,2734.024133,2735.842885,
7/29/2021 22:15,2721.464132,2721.798835,2722.322743,,2732.714197,2733.777447,2734.022186,2735.842689,
7/29/2021 22:30,2721.461798,2721.799412,2722.324489,,2732.712444,2733.778034,2734.023353,2735.838605,
7/29/2021 22:45,2721.464132,2721.798245,2722.323911,,2732.714198,2733.777448,2734.023937,2735.840939,
7/29/2021 23:00,2721.464912,2721.802526,2722.32585,,2732.716728,2733.779398,2734.024717,2735.842889,
7/29/2021 23:15,2721.465889,2721.801752,2722.323915,,2732.711284,2733.777454,2734.023943,2735.840946,
7/29/2021 23:30,2721.467639,2721.801752,2722.325663,,2732.714205,2733.778625,2734.025104,2735.840946,
7/29/2021 23:45,2721.467639,2721.801752,2722.325662,,2732.714205,2733.778625,2734.025104,2735.842116,
7/30/2021 0:00,2721.467639,2721.802922,2722.32566,,2732.714205,2733.780376,2734.026854,2735.843866,
7/30/2021 0:15,2721.467056,2721.801169,2722.324486,,2732.714793,2733.778042,2734.026271,2735.841532,
7/30/2021 0:30,2721.467639,2721.801172,2722.325068,,2732.714206,2733.778626,2734.025104,2735.840946,
7/30/2021 0:45,2721.467639,2721.798251,2722.323316,,2732.714206,2733.778626,2734.025104,2735.840946,
7/30/2021 1:00,2721.466859,2721.799222,2722.324284,,2732.713427,2733.777846,2734.024324,2735.841916,
7/30/2021 1:15,2721.466663,2721.799615,2722.322926,,2732.71206,2733.778229,2734.022967,2735.839969,
7/30/2021 1:30,2721.466276,2721.800388,2722.322538,,2732.712844,2733.777843,2734.022581,2735.841332,
7/30/2021 1:45,2721.46997,2721.800002,2722.32331,,2732.712448,2733.778617,2734.025105,2735.842106,
7/30/2021 2:00,2721.46997,2721.800002,2722.323309,,2732.713618,2733.778617,2734.025105,2735.842106,
7/30/2021 2:15,2721.47172,2721.802912,2722.323307,,2732.713619,2733.778617,2734.025105,2735.840356,
7/30/2021 2:30,2721.470553,2721.801745,2722.322719,,2732.711282,2733.77745,2734.023938,2735.84094,
7/30/2021 2:45,2721.47055,2721.801162,2722.322135,,2732.7142,2733.778617,2734.023355,2735.840356,
7/30/2021 3:00,2721.47055,2721.800002,2722.322133,,2732.71129,2733.778617,2734.023355,2735.842106,
7/30/2021 3:15,2721.471134,2721.800585,2722.322715,,2732.713034,2733.779201,2734.022188,2735.84269,
7/30/2021 3:30,2721.4723,2721.801752,2722.325051,,2732.711291,2733.778617,2734.022185,2735.842107,
7/30/2021 3:45,2721.472887,2721.801169,2722.323296,,2732.710708,2733.778034,2734.021602,2735.841523,
7/30/2021 4:00,2721.471524,2721.799225,2722.323102,,2732.711675,2733.777841,2734.020829,2735.84133,
7/30/2021 4:15,2721.472304,2721.798835,2722.32213,,2732.710125,2733.776871,2734.023359,2735.84094,
7/30/2021 4:30,2721.473471,2721.800002,2722.322126,,2732.710712,2733.778038,2734.023356,2735.842107,
7/30/2021 4:45,2721.473471,2721.800002,2722.322125,,2732.711292,2733.778038,2734.021606,2735.840357,
7/30/2021 5:00,2721.473471,2721.802922,2722.320374,,2732.712463,2733.778038,2734.023356,2735.840357,
7/30/2021 5:15,2721.473471,2721.801752,2722.325044,,2732.712463,2733.778038,2734.020436,2735.842107,
7/30/2021 5:30,2721.475805,2721.803506,2722.322706,,2732.710127,2733.780371,2734.02219,2735.842691,
7/30/2021 5:45,2721.476971,2721.801752,2722.325042,,2732.711294,2733.779788,2734.023357,2735.842108,
7/30/2021 6:00,2721.476388,2721.801169,2722.324458,,2732.711881,2733.779204,2734.022774,2735.839774,
7/30/2021 6:15,2721.475418,2721.801949,2722.322316,,2732.710321,2733.778814,2734.022384,2735.841134,
7/30/2021 6:30,2721.474441,2721.800392,2722.322509,,2732.711685,2733.779008,2734.021997,2735.839578,
7/30/2021 6:45,2721.473081,2721.802532,2722.319978,,2732.709155,2733.777648,2734.021217,2735.839968,
7/30/2021 7:00,2721.475221,2721.800002,2722.323287,,2732.711295,2733.778618,2734.020437,2735.840938,
7/30/2021 7:15,2721.474051,2721.801752,2722.323866,,2732.711296,2733.778617,2734.020437,2735.840938,
7/30/2021 7:30,2721.474638,2721.799418,2722.322702,,2732.710712,2733.778034,2734.021605,2735.840355,
7/30/2021 7:45,2721.476388,2721.800579,2722.322701,,2732.710713,2733.778034,2734.019854,2735.841525,
7/30/2021 8:00,2721.474835,2721.799025,2722.319977,,2732.710319,2733.77648,2734.018301,2735.838222,
7/30/2021 8:15,2721.475228,2721.801169,2722.3227,,2732.708963,2733.776874,2734.019865,2735.838615,
7/30/2021 8:30,2721.475228,2721.797668,2722.321539,,2732.708963,2733.776294,2734.019865,2735.838615,
7/30/2021 8:45,2721.475221,2721.796501,2722.320371,,2732.707216,2733.775127,2734.018698,2735.837449,
7/30/2021 9:00,2721.475221,2721.798251,2722.321531,,2732.709547,2733.776877,2734.020448,2735.838619,
7/30/2021 9:15,2721.475805,2721.800005,2722.322113,,2732.70838,2733.77746,2734.021032,2735.839203,
7/30/2021 9:30,2721.476972,2721.800002,2722.320369,,2732.707797,2733.778627,2734.020448,2735.839199,
7/30/2021 9:45,2721.476388,2721.800589,2722.321535,,2732.708964,2733.778043,2734.019865,2735.839786,
7/30/2021 10:00,2721.476972,2721.799422,2722.320368,,2732.708967,2733.776876,2734.018698,2735.83862,
7/30/2021 10:15,2721.476972,2721.798251,2722.319778,,2732.707797,2733.775126,2734.016948,2735.83745,
7/30/2021 10:30,2721.476972,2721.801172,2722.319778,,2732.706047,2733.776876,2734.018699,2735.83745,
7/30/2021 10:45,2721.476198,2721.799808,2722.320164,,2732.706434,2733.777263,2734.017335,2735.837837,
7/30/2021 11:00,2721.476585,2721.800195,2722.319391,,2732.70682,2733.775899,2734.017722,2735.836473,
7/30/2021 11:15,2721.476198,2721.801559,2722.319004,,2732.706434,2733.775512,2734.015585,2735.837837,
7/30/2021 11:30,2721.476972,2721.799412,2722.318028,,2732.704296,2733.775115,2734.016359,2735.83511,
7/30/2021 11:45,2721.476965,2721.799995,2722.316862,,2732.70488,2733.773949,2734.015192,2735.835694,
7/30/2021 12:00,2721.477945,2721.797474,2722.319584,,2732.70702,2733.776089,2734.017332,2735.836664,
7/30/2021 12:15,2721.480079,2721.800198,2722.320558,,2732.707994,2733.777062,2734.017135,2735.838807,
7/30/2021 12:30,2721.477555,2721.798835,2722.317446,,2732.70488,2733.773948,2734.015772,2735.836274,
7/30/2021 12:45,2721.479696,2721.799225,2722.319588,,2732.70585,2733.774338,2734.014992,2735.838414,
7/30/2021 13:00,2721.479893,2721.799422,2722.319787,,2732.706047,2733.776285,2734.015189,2735.836861,
7/30/2021 13:15,2721.480866,2721.802146,2722.319593,,2732.70702,2733.775508,2734.014412,2735.837834,
7/30/2021 13:30,2721.481063,2721.801172,2722.318042,,2732.707217,2733.774534,2734.014609,2735.838031,
7/30/2021 13:45,2721.480479,2721.800589,2722.318051,,2732.703713,2733.773951,2734.015775,2735.837448,
7/30/2021 14:00,2721.481063,2721.801172,2722.318637,,2732.704886,2733.776285,2734.01811,2735.839781,
7/30/2021 14:15,2721.480479,2721.800589,2722.316306,,2732.704303,2733.775701,2734.017526,2735.838038,
7/30/2021 14:30,2721.480479,2721.798838,2722.315138,,2732.703712,2733.773951,2734.014025,2735.836288,
7/30/2021 14:45,2721.479896,2721.800005,2722.317478,,2732.703129,2733.775117,2734.015192,2735.836865,
7/30/2021 15:00,2721.481063,2721.801172,2722.318647,,2732.703135,2733.776284,2734.014609,2735.836871,
7/30/2021 15:15,2721.478726,2721.800005,2722.317483,,2732.703718,2733.778618,2734.016943,2735.837455,
7/30/2021 15:30,2721.480476,2721.798835,2722.319236,,2732.705469,2733.776867,2734.015192,2735.837455,
7/30/2021 15:45,2721.479893,2721.801752,2722.318655,,2732.703715,2733.778034,2734.016359,2735.838622,
7/30/2021 16:00,2721.479309,2721.801169,2722.316903,,2732.702551,2733.7757,2734.012865,2735.838038,
7/30/2021 16:15,2721.479113,2721.799222,2722.314959,,2732.701184,2733.773754,2734.012668,2735.837842,
7/30/2021 16:30,2721.481253,2721.800192,2722.317681,,2732.703324,2733.772973,2734.013639,2735.837061,
7/30/2021 16:45,2721.479896,2721.798835,2722.314576,,2732.702547,2733.771617,2734.010532,2735.837455,
7/30/2021 17:00,2721.484564,2721.801752,2722.317495,,2732.703714,2733.776284,2734.013449,2735.837452,
7/30/2021 17:15,2721.48145,2721.798638,2722.317884,,2732.70235,2733.774921,2734.013836,2735.837838,
7/30/2021 17:30,2721.483587,2721.799615,2722.318272,,2732.704487,2733.777057,2734.014222,2735.838225,
7/30/2021 17:45,2721.4832,2721.800389,2722.317887,,2732.70527,2733.776671,2734.013836,2735.839009,
7/30/2021 18:00,2721.482807,2721.798835,2722.314574,,2732.703126,2733.774527,2734.011692,2735.837445,
7/30/2021 18:15,2721.483974,2721.802913,2722.318663,,2732.704873,2733.777444,2734.014609,2735.841532,
7/30/2021 18:30,2721.48339,2721.801169,2722.31633,,2732.704289,2733.776861,2734.014026,2735.839779,
7/30/2021 18:45,2721.483587,2721.799615,2722.316527,,2732.700985,2733.775308,2734.012472,2735.838225,
7/30/2021 19:00,2721.485924,2721.799612,2722.317114,,2732.704492,2733.777645,2734.01597,2735.839982,
7/30/2021 19:15,2721.485527,2721.799225,2722.317888,,2732.704095,2733.776088,2734.012662,2735.837835,
7/30/2021 19:30,2721.486314,2721.801172,2722.315754,,2732.703131,2733.776285,2734.012859,2735.836872,
7/30/2021 19:45,2721.486314,2721.799422,2722.315754,,2732.703131,2733.778035,2734.012859,2735.836872,
7/30/2021 20:00,2721.486314,2721.799422,2722.316923,,2732.703131,2733.778036,2734.012859,2735.836872,
7/30/2021 20:15,2721.485731,2721.799418,2722.31634,,2732.702547,2733.777452,2734.011115,2735.835118,
7/30/2021 20:30,2721.486898,2721.800585,2722.316336,,2732.703714,2733.778619,2734.014032,2735.837455,
7/30/2021 20:45,2721.485147,2721.795924,2722.314585,,2732.700793,2733.775119,2734.010532,2735.834535,
7/30/2021 21:00,2721.485924,2721.797861,2722.315361,,2732.70157,2733.775896,2734.009558,2735.838232,
7/30/2021 21:15,2721.486311,2721.798248,2722.315166,,2732.701377,2733.776283,2734.009945,2735.836869,
7/30/2021 21:30,2721.483394,2721.800002,2722.315749,,2732.70312,2733.776866,2734.010529,2735.837452,
7/30/2021 21:45,2721.485921,2721.800779,2722.314774,,2732.705647,2733.777063,2734.011305,2735.837639,
7/30/2021 22:00,2721.485134,2721.800002,2722.315737,,2732.7037,2733.775116,2734.010519,2735.837442,
7/30/2021 22:15,2721.486301,2721.801169,2722.315152,,2732.704287,2733.776284,2734.009935,2735.836859,
7/30/2021 22:30,2721.483384,2721.797081,2722.314574,,2732.700199,2733.775117,2734.008768,2735.837442,
7/30/2021 22:45,2721.484551,2721.799418,2722.31515,,2732.702537,2733.774534,2734.009935,2735.838609,
7/30/2021 23:00,2721.483967,2721.800585,2722.314565,,2732.701953,2733.775701,2734.009352,2735.836275,
7/30/2021 23:15,2721.484551,2721.801169,2722.313397,,2732.702537,2733.776284,2734.009935,2735.836859,
7/30/2021 23:30,2721.486885,2721.798251,2722.315729,,2732.70312,2733.775117,2734.007018,2735.835692,
7/30/2021 23:45,2721.485134,2721.800002,2722.313978,,2732.70137,2733.776868,2734.008769,2735.835692,
7/31/2021 0:00,2721.486885,2721.800002,2722.313976,,2732.70137,2733.776868,2734.008769,2735.833942,
7/31/2021 0:15,2721.485134,2721.800002,2722.315725,,2732.7002,2733.776868,2734.010519,2735.832782,
7/31/2021 0:30,2721.485134,2721.801162,2722.315724,,2732.703121,2733.775118,2734.008769,2735.832782,
7/31/2021 0:45,2721.485718,2721.798835,2722.314556,,2732.703704,2733.775702,2734.009352,2735.833365,
7/31/2021 1:00,2721.485134,2721.800002,2722.314561,,2732.703121,2733.776868,2734.01052,2735.832782,
7/31/2021 1:15,2721.487468,2721.800585,2722.315143,,2732.702534,2733.775702,2734.011103,2735.833365,
7/31/2021 1:30,2721.488635,2721.800002,2722.317469,,2732.701951,2733.776869,2734.00936,2735.834532,
7/31/2021 1:45,2721.488635,2721.800002,2722.314557,,2732.701951,2733.776869,2734.00936,2735.834532,
7/31/2021 2:00,2721.489025,2721.800392,2722.316106,,2732.700591,2733.777259,2734.010911,2735.834922,
7/31/2021 2:15,2721.489805,2721.802923,2722.313974,,2732.703122,2733.776869,2734.00994,2735.833952,
7/31/2021 2:30,2721.488638,2721.800585,2722.314557,,2732.700795,2733.777452,2734.010524,2735.834536,
7/31/2021 2:45,2721.491556,2721.800002,2722.313972,,2732.701962,2733.776869,2734.010531,2735.835702,
7/31/2021 3:00,2721.490972,2721.799418,2722.313387,,2732.702539,2733.777456,2734.011108,2735.835119,
7/31/2021 3:15,2721.488055,2721.800002,2722.31572,,2732.701373,2733.775119,2734.00703,2735.833952,
7/31/2021 3:30,2721.488055,2721.798251,2722.312798,,2732.698462,2733.776289,2734.00703,2735.835703,
7/31/2021 3:45,2721.490389,2721.800585,2722.31455,,2732.701957,2733.776873,2734.009365,2735.836286,
7/31/2021 4:00,2721.490972,2721.801169,2722.318043,,2732.70138,2733.780956,2734.011108,2735.83803,
7/31/2021 4:15,2721.492139,2721.798835,2722.315708,,2732.701957,2733.778623,2734.009365,2735.837446,
7/31/2021 4:30,2721.493306,2721.802923,2722.317463,,2732.701964,2733.778039,2734.011692,2735.837453,
7/31/2021 4:45,2721.493306,2721.801752,2722.317462,,2732.701964,2733.77979,2734.011692,2735.837453,
7/31/2021 5:00,2721.493306,2721.801752,2722.313961,,2732.700214,2733.778039,2734.008782,2735.836863,
7/31/2021 5:15,2721.492139,2721.802336,2722.317453,,2732.703708,2733.778623,2734.009365,2735.839197,
7/31/2021 5:30,2721.492723,2721.802919,2722.316875,,2732.701382,2733.779206,2734.009949,2735.83978,
7/31/2021 5:45,2721.490972,2721.801169,2722.316284,,2732.700792,2733.779206,2734.008199,2735.83803,
7/31/2021 6:00,2721.488639,2721.801756,2722.314539,,2732.699048,2733.776873,2734.007615,2735.835697,
7/31/2021 6:15,2721.490972,2721.801169,2722.315122,,2732.701382,2733.779206,2734.008199,2735.83628,
7/31/2021 6:30,2721.489806,2721.801172,2722.315114,,2732.701376,2733.776869,2734.007032,2735.833954,
7/31/2021 6:45,2721.491166,2721.800782,2722.316473,,2732.699826,2733.777649,2734.008392,2735.835314,
7/31/2021 7:00,2721.490776,2721.800392,2722.316082,,2732.700596,2733.777259,2734.009163,2735.836674,
7/31/2021 7:15,2721.492333,2721.799028,2722.315888,,2732.700403,2733.778816,2734.008969,2735.837641,
7/31/2021 7:30,2721.490973,2721.799418,2722.315107,,2732.702543,2733.778036,2734.008189,2735.836861,
7/31/2021 7:45,2721.491556,2721.800002,2722.313939,,2732.698456,2733.776869,2734.008773,2735.835694,
7/31/2021 8:00,2721.489806,2721.800002,2722.313938,,2732.700206,2733.778619,2734.008773,2735.835694,
7/31/2021 8:15,2721.49292,2721.799615,2722.313551,,2732.69982,2733.778232,2734.008386,2735.837058,
7/31/2021 8:30,2721.491563,2721.799418,2722.313944,,2732.699633,2733.778045,2734.007029,2735.835701,
7/31/2021 8:45,2721.492146,2721.800002,2722.312776,,2732.700217,2733.776878,2734.005863,2735.832784,
7/31/2021 9:00,2721.492146,2721.801172,2722.312776,,2732.698467,2733.778628,2734.005863,2735.832784,
7/31/2021 9:15,2721.492146,2721.801172,2722.312775,,2732.698467,2733.778628,2734.005863,2735.834534,
7/31/2021 9:30,2721.492146,2721.802923,2722.313945,,2732.698467,2733.778628,2734.005863,2735.832784,
7/31/2021 9:45,2721.490396,2721.801172,2722.312775,,2732.700217,2733.778628,2734.004112,2735.832784,
7/31/2021 10:00,2721.491563,2721.800589,2722.312191,,2732.697884,2733.776294,2734.003529,2735.832201,
7/31/2021 10:15,2721.49098,2721.801756,2722.312777,,2732.699051,2733.777461,2734.006446,2735.833368,
7/31/2021 10:30,2721.489813,2721.800589,2722.313361,,2732.700804,2733.778044,2734.00703,2735.833951,
7/31/2021 10:45,2721.489813,2721.800589,2722.31161,,2732.699054,2733.776294,2734.005279,2735.833371,
7/31/2021 11:00,2721.488646,2721.79475,2722.309274,,2732.697887,2733.776877,2734.004112,2735.832205,
7/31/2021 11:15,2721.489229,2721.800005,2722.311028,,2732.69847,2733.77571,2734.004696,2735.832788,
7/31/2021 11:30,2721.491563,2721.797668,2722.310442,,2732.697884,2733.774543,2734.003529,2735.831621,
7/31/2021 11:45,2721.491366,2721.797471,2722.308496,,2732.695937,2733.774346,2734.003333,2735.828504,
7/31/2021 12:00,2721.494474,2721.798828,2722.309853,,2732.699044,2733.776283,2734.00469,2735.831611,
7/31/2021 12:15,2721.490973,2721.797668,2722.310445,,2732.697874,2733.776283,2734.003529,2735.831611,
7/31/2021 12:30,2721.49292,2721.799025,2722.310053,,2732.69632,2733.77473,2734.003136,2735.831808,
7/31/2021 12:45,2721.491367,2721.799222,2722.308501,,2732.694766,2733.776676,2734.003333,2735.833755,
