Date_Time,P1A,Date_Time_P1B,P1B,P1C,P2A,P2B,P2C,P3A,P3B,P3C,P4A,P4B,P4C,P5A,P5B,P5C,P6A,P6B,P6C
7/29/2021 21:00,2721.535145,7/29/2021 15:05,2721.82618,2721.840913,2723.064854,2723.119193,2723.128832,2724.222221,2724.225663,2724.239212,2733.030277,2733.121183,2733.084816,2736.136959,2736.278005,2733.920325,2737.150077,2737.337615,2737.304264
7/29/2021 21:15,2721.535145,7/29/2021 15:10,2721.826763,2721.842663,2723.066023,2723.119193,2723.130002,2724.221641,2724.227412,2724.240961,2733.030277,2733.121183,2733.086565,2736.138118,2736.280924,2733.922655,2737.151826,2737.338784,2737.304264
7/29/2021 21:30,2721.541752,7/29/2021 15:15,2721.827153,2721.842273,2723.065633,2723.120552,2723.129612,2724.223001,2724.228772,2724.241731,2733.031056,2733.120793,2733.087345,2736.135979,2736.282283,2733.925764,2737.149687,2737.336645,2737.305624
7/29/2021 21:45,2721.532226,7/29/2021 15:20,2721.82657,2721.844412,2723.066603,2723.119773,2723.131741,2724.222221,2724.230901,2724.240951,2733.030856,2733.121173,2733.084816,2736.138118,2736.280914,2733.924404,2737.151237,2737.338784,2737.304844
7/29/2021 22:00,2721.53067,7/29/2021 15:25,2721.825987,2721.846355,2723.067966,2723.119966,2723.131935,2724.224164,2724.227596,2724.242314,2733.03047,2733.121366,2733.086758,2736.134813,2736.281107,2733.925177,2737.14968,2737.338978,2737.303288
7/29/2021 22:15,2721.530473,7/29/2021 15:30,2721.825597,2721.844409,2723.06602,2723.119769,2723.131738,2724.220468,2724.230318,2724.242118,2733.028524,2733.12059,2733.084812,2736.136366,2736.28266,2733.92615,2737.147734,2737.337032,2737.30659
7/29/2021 22:30,2721.526391,7/29/2021 15:35,2721.826763,2721.840327,2723.065437,2723.119186,2723.130575,2724.222794,2724.225066,2724.239785,2733.027941,2733.120007,2733.084229,2736.134033,2736.278578,2733.925567,2737.147151,2737.335859,2737.306007
7/29/2021 22:45,2721.526974,7/29/2021 15:40,2721.82793,2721.843829,2723.06602,2723.11627,2723.132908,2724.219879,2724.227399,2724.238619,2733.030273,2733.12059,2733.084812,2736.135786,2736.277412,2733.927899,2737.147734,2737.338191,2737.303092
7/29/2021 23:00,2721.533002,7/29/2021 15:45,2721.82793,2721.844609,2723.0668,2723.1188,2723.133687,2724.221248,2724.229348,2724.241148,2733.031053,2733.123119,2733.089091,2736.138315,2736.279941,2733.932178,2737.148514,2737.34072,2737.309119
7/29/2021 23:15,2721.535728,7/29/2021 15:50,2721.82618,2721.845585,2723.066026,2723.118026,2723.131165,2724.221635,2724.228575,2724.240375,2733.028531,2733.118847,2733.086568,2736.135793,2736.279168,2733.930815,2737.14949,2737.338198,2737.304848
7/29/2021 23:30,2721.537477,7/29/2021 15:55,2721.824431,2721.845585,2723.066026,2723.116277,2723.132914,2724.220475,2724.228575,2724.242124,2733.03028,2733.120597,2733.086568,2736.135793,2736.280917,2733.931405,2737.147741,2737.338198,2737.306597
7/29/2021 23:45,2721.532229,7/29/2021 16:00,2721.823848,2721.843836,2723.067776,2723.118026,2723.132914,2724.223384,2724.229155,2724.242124,2733.028531,2733.120597,2733.088318,2736.137542,2736.280917,2733.932565,2737.14949,2737.338198,2737.306597
7/30/2021 0:00,2721.532229,7/29/2021 16:05,2721.825014,2721.847334,2723.067776,2723.118026,2723.132914,2724.221635,2724.230325,2724.243874,2733.03028,2733.120597,2733.088318,2736.137542,2736.282087,2733.932565,2737.147741,2737.338198,2737.304848
7/30/2021 0:15,2721.531646,7/29/2021 16:10,2721.82618,2721.845002,2723.065443,2723.115694,2723.130582,2724.221052,2724.229741,2724.241541,2733.027947,2733.121183,2733.087735,2736.136959,2736.281504,2733.933151,2737.147158,2737.339364,2737.307763
7/30/2021 0:30,2721.52873,7/29/2021 16:15,2721.827736,2721.845585,2723.064277,2723.116277,2723.131165,2724.218136,2724.228575,2724.240375,2733.028531,2733.118847,2733.086568,2736.135793,2736.279168,2733.930815,2737.147741,2737.336449,2737.308346
7/30/2021 0:45,2721.53048,7/29/2021 16:20,2721.82774,2721.843836,2723.064277,2723.114528,2723.131165,2724.218136,2724.225656,2724.240375,2733.028531,2733.118847,2733.086568,2736.134043,2736.277418,2733.931405,2737.147741,2737.334699,2737.306597
7/30/2021 1:00,2721.531449,7/29/2021 16:25,2721.827743,2721.844805,2723.065247,2723.115497,2723.130385,2724.219106,2724.226626,2724.239595,2733.027751,2733.119817,2733.085789,2736.135013,2736.280137,2733.932954,2737.146961,2737.335669,2737.307567
7/30/2021 1:15,2721.533002,7/29/2021 16:30,2721.8258,2721.844609,2723.06505,2723.115301,2723.131938,2724.217749,2724.228179,2724.241148,2733.027554,2733.118451,2733.087341,2736.138315,2736.279941,2733.932758,2737.148514,2737.336062,2737.309119
7/30/2021 1:30,2721.532616,7/29/2021 16:35,2721.823661,2721.844222,2723.064664,2723.114914,2723.131551,2724.218522,2724.227792,2724.239592,2733.027168,2733.118064,2733.088704,2736.13443,2736.279554,2733.933541,2737.148128,2737.336835,2737.306984
7/30/2021 1:45,2721.535138,7/29/2021 16:40,2721.821522,2721.844995,2723.065437,2723.115687,2723.132324,2724.219295,2724.228565,2724.241534,2733.026191,2733.118837,2733.089477,2736.136952,2736.282077,2733.934894,2737.147151,2737.339358,2737.309506
7/30/2021 2:00,2721.531639,7/29/2021 16:45,2721.821329,2721.844995,2723.065437,2723.113938,2723.132324,2724.218136,2724.228565,2724.241534,2733.026771,2733.118837,2733.087728,2736.135203,2736.281497,2733.933144,2737.147151,2737.334699,2737.309506
7/30/2021 2:15,2721.531639,7/29/2021 16:50,2721.822302,2721.846745,2723.063687,2723.113938,2723.132324,2724.218136,2724.228565,2724.241534,2733.026191,2733.117088,2733.087728,2736.135203,2736.283246,2733.933724,2737.147151,2737.336449,2737.309506
7/30/2021 2:30,2721.530473,7/29/2021 16:55,2721.823275,2721.844409,2723.063101,2723.114521,2723.129989,2724.218129,2724.229148,2724.240368,2733.026774,2733.117671,2733.086562,2736.135786,2736.28091,2733.934307,2737.147734,2737.333533,2737.30659
7/30/2021 2:45,2721.533389,7/29/2021 17:00,2721.823858,2721.846745,2723.064267,2723.113938,2723.132904,2724.218136,2724.228565,2724.240365,2733.024442,2733.117088,2733.084229,2736.134033,2736.280327,2733.934894,2737.147151,2737.336449,2737.306007
7/30/2021 3:00,2721.531639,7/29/2021 17:05,2721.824441,2721.845575,2723.065437,2723.113938,2723.129405,2724.219885,2724.228565,2724.238615,2733.026771,2733.118837,2733.084229,2736.135783,2736.280327,2733.933144,2737.147151,2737.336449,2737.307757
7/30/2021 3:15,2721.530473,7/29/2021 17:10,2721.825024,2721.846158,2723.06485,2723.114521,2723.131738,2724.21697,2724.22565,2724.240948,2733.025605,2733.11942,2733.084812,2736.137535,2736.28091,2733.934307,2737.149484,2737.335282,2737.30834
7/30/2021 3:30,2721.526391,7/29/2021 17:15,2721.824441,2721.846745,2723.066016,2723.112188,2723.134654,2724.218136,2724.226816,2724.240365,2733.026771,2733.118837,2733.085978,2736.135783,2736.284996,2733.933724,2737.15065,2737.336449,2737.307757
7/30/2021 3:45,2721.527557,7/29/2021 17:20,2721.822885,2721.844992,2723.065433,2723.112765,2723.130572,2724.215803,2724.226233,2724.241531,2733.024439,2733.117095,2733.085395,2736.136949,2736.281494,2733.932561,2737.150067,2737.334696,2737.308923
7/30/2021 4:00,2721.529113,7/29/2021 17:25,2721.821329,2721.844799,2723.06524,2723.113161,2723.130378,2724.217359,2724.227789,2724.241338,2733.024245,2733.116901,2733.086951,2736.135006,2736.2813,2733.932368,2737.149874,2737.335672,2737.30873
7/30/2021 4:15,2721.528144,7/29/2021 17:30,2721.821522,2721.843829,2723.06427,2723.109853,2723.132908,2724.21639,2724.227409,2724.242118,2733.025025,2733.117681,2733.085982,2736.136366,2736.28208,2733.931398,2737.146575,2737.335282,2737.306011
7/30/2021 4:30,2721.52931,7/29/2021 17:35,2721.822495,2721.844995,2723.063687,2723.111609,2723.132324,2724.216386,2724.227985,2724.239785,2733.024442,2733.117098,2733.085978,2736.134033,2736.282087,2733.933734,2737.14949,2737.336449,2737.308926
7/30/2021 4:45,2721.527561,7/29/2021 17:40,2721.823468,2721.844995,2723.063687,2723.112768,2723.132914,2724.216386,2724.227985,2724.239785,2733.024442,2733.117098,2733.085978,2736.134033,2736.282087,2733.934314,2737.147741,2737.334699,2737.305427
7/30/2021 5:00,2721.532809,7/29/2021 17:45,2721.823661,2721.844995,2723.065437,2723.113358,2723.131165,2724.215807,2724.227985,2724.241534,2733.024442,2733.117098,2733.085399,2736.135783,2736.281497,2733.936063,2737.144242,2737.334699,2737.307177
7/30/2021 5:15,2721.52931,7/29/2021 17:50,2721.823658,2721.844995,2723.063687,2723.113358,2723.132914,2724.217556,2724.229735,2724.239785,2733.024442,2733.115928,2733.085399,2736.135783,2736.280337,2733.936643,2737.14949,2737.336449,2737.305427
7/30/2021 5:30,2721.529893,7/29/2021 17:55,2721.823655,2721.845578,2723.06602,2723.109853,2723.134657,2724.21639,2724.228569,2724.240368,2733.025025,2733.11943,2733.086562,2736.136366,2736.28092,2733.938396,2737.148324,2737.337032,2737.30776
7/30/2021 5:45,2721.526981,7/29/2021 18:00,2721.822295,2721.846745,2723.063687,2723.112768,2723.134074,2724.217556,2724.230325,2724.240375,2733.026191,2733.117678,2733.087148,2736.137532,2736.280337,2733.938393,2737.15124,2737.336449,2737.310676
7/30/2021 6:00,2721.524648,7/29/2021 18:05,2721.821715,2721.847911,2723.063104,2723.112185,2723.133491,2724.217553,2724.227992,2724.239792,2733.025608,2733.118264,2733.086565,2736.135199,2736.278005,2733.937809,2737.148907,2737.335865,2737.310092
7/30/2021 6:15,2721.522509,7/29/2021 18:10,2721.821135,2721.845772,2723.064464,2723.110046,2723.13485,2724.216583,2724.227012,2724.240561,2733.023469,2733.114955,2733.086175,2736.13481,2736.277615,2733.939169,2737.146768,2737.337225,2737.309703
7/30/2021 6:30,2721.526781,7/29/2021 18:15,2721.821525,2721.845965,2723.062908,2723.110829,2723.131545,2724.216776,2724.227206,2724.239005,2733.023662,2733.116318,2733.086368,2736.135003,2736.276059,2733.937613,2737.146961,2737.333919,2737.308146
7/30/2021 6:45,2721.527171,7/29/2021 18:20,2721.821525,2721.846355,2723.063297,2723.110629,2723.131935,2724.215417,2724.227596,2724.237646,2733.024052,2733.116708,2733.085009,2736.133643,2736.278198,2733.938003,2737.143852,2737.336059,2737.308536
7/30/2021 7:00,2721.522312,7/29/2021 18:25,2721.821525,2721.845575,2723.062518,2723.112188,2723.131155,2724.215217,2724.226816,2724.240365,2733.024442,2733.117088,2733.087728,2736.135783,2736.282077,2733.940142,2737.144822,2737.335279,2737.307757
7/30/2021 7:15,2721.524642,7/29/2021 18:30,2721.820942,2721.847324,2723.064267,2723.112188,2723.132904,2724.216386,2724.226816,2724.238615,2733.023272,2733.117088,2733.085978,2736.134613,2736.279168,2733.937223,2737.143073,2737.335279,2737.307757
7/30/2021 7:30,2721.51998,7/29/2021 18:35,2721.821525,2721.846741,2723.061935,2723.111016,2723.132321,2724.215803,2724.226233,2724.239782,2733.024439,2733.115345,2733.085395,2736.135199,2736.279744,2733.93664,2737.145988,2737.335865,2737.307173
7/30/2021 7:45,2721.524059,7/29/2021 18:40,2721.822108,2721.846161,2723.063104,2723.111016,2723.132321,2724.214054,2724.227982,2724.238032,2733.02094,2733.116505,2733.083646,2736.13345,2736.277995,2733.93606,2737.146568,2737.334116,2737.307173
7/30/2021 8:00,2721.527754,7/29/2021 18:45,2721.824441,2721.844609,2723.058632,2723.107713,2723.131938,2724.212501,2724.226429,2724.238229,2733.017638,2733.113203,2733.083843,2736.131897,2736.275282,2733.935087,2737.140937,2737.332563,2737.30737
7/30/2021 8:15,2721.529897,7/29/2021 18:50,2721.825024,2721.843252,2723.060775,2723.108696,2723.132331,2724.214644,2724.225073,2724.238042,2733.01978,2733.113596,2733.084236,2736.13346,2736.276835,2733.93548,2737.143079,2737.332956,2737.309513
7/30/2021 8:30,2721.524648,7/29/2021 18:55,2721.825607,2721.845002,2723.059026,2723.108107,2723.130582,2724.212894,2724.226243,2724.236873,2733.01978,2733.113596,2733.082486,2736.13229,2736.273336,2733.933151,2737.13958,2737.334116,2737.306014
7/30/2021 8:45,2721.521733,7/29/2021 19:00,2721.824441,2721.843836,2723.057859,2723.10694,2723.129415,2724.213477,2724.225076,2724.235127,2733.018614,2733.112429,2733.08132,2736.130544,2736.271011,2733.927316,2737.142493,2737.33179,2737.304848
7/30/2021 9:00,2721.53048,7/29/2021 19:05,2721.823858,2721.845585,2723.059029,2723.10753,2723.131165,2724.213477,2724.225076,2724.236876,2733.018614,2733.112429,2733.083069,2736.132294,2736.27392,2733.927906,2737.142493,2737.33179,2737.306597
7/30/2021 9:15,2721.525815,7/29/2021 19:10,2721.823275,2721.844419,2723.061361,2723.108113,2723.131748,2724.21697,2724.227409,2724.239209,2733.019197,2733.114762,2733.085402,2736.132877,2736.272753,2733.92615,2737.144825,2737.333533,2737.305431
7/30/2021 9:30,2721.52873,7/29/2021 19:15,2721.822302,2721.845585,2723.060778,2723.10753,2723.132914,2724.213477,2724.225656,2724.238625,2733.020363,2733.114179,2733.083069,2736.132874,2736.27276,2733.924987,2737.144242,2737.33354,2737.308346
7/30/2021 9:45,2721.528147,7/29/2021 19:20,2721.822881,2721.845002,2723.059026,2723.110446,2723.13408,2724.215803,2724.227992,2724.238042,2733.01978,2733.114765,2733.085985,2736.131711,2736.273336,2733.924404,2737.145408,2737.334116,2737.307763
7/30/2021 10:00,2721.526981,7/29/2021 19:25,2721.823461,2721.843836,2723.060778,2723.10753,2723.131165,2724.211728,2724.226826,2724.236876,2733.018614,2733.113599,2733.083069,2736.132294,2736.27392,2733.921488,2737.144242,2737.33295,2737.306597
7/30/2021 10:15,2721.525231,7/29/2021 19:30,2721.825014,2721.843836,2723.059029,2723.105781,2723.131165,2724.211728,2724.225076,2724.236876,2733.018034,2733.114179,2733.08132,2736.129375,2736.271011,2733.91799,2737.140743,2737.33179,2737.304848
7/30/2021 10:30,2721.516484,7/29/2021 19:35,2721.824431,2721.845585,2723.059029,2723.10753,2723.132914,2724.213477,2724.225656,2724.236876,2733.018034,2733.112429,2733.083069,2736.130544,2736.27392,2733.91624,2737.140743,2737.33295,2737.306597
7/30/2021 10:45,2721.513372,7/29/2021 19:40,2721.823848,2721.844222,2723.058246,2723.107917,2723.131551,2724.213864,2724.226043,2724.237842,2733.017251,2733.114565,2733.081707,2736.130931,2736.274306,2733.911958,2737.142879,2737.333336,2737.305234
7/30/2021 11:00,2721.522506,7/29/2021 19:45,2721.822098,2721.844609,2723.056883,2723.106554,2723.133687,2724.212501,2724.226429,2724.237649,2733.018807,2733.113203,2733.083843,2736.130148,2736.271784,2733.904188,2737.141516,2737.333723,2737.305621
7/30/2021 11:15,2721.515122,7/29/2021 19:50,2721.822098,2721.844222,2723.056496,2723.107917,2723.131551,2724.213864,2724.224293,2724.237263,2733.018421,2733.112816,2733.081707,2736.129761,2736.274306,2733.896214,2737.142879,2737.332177,2737.303485
7/30/2021 11:30,2721.526391,7/29/2021 19:55,2721.822098,2721.843246,2723.057269,2723.105191,2723.130575,2724.212888,2724.223317,2724.236866,2733.016275,2733.112429,2733.08248,2736.127615,2736.27392,2733.890579,2737.145402,2737.3312,2737.304258
7/30/2021 11:45,2721.53981,7/29/2021 20:00,2721.822875,2721.842659,2723.056683,2723.104025,2723.129989,2724.211721,2724.2239,2724.2357,2733.015108,2733.112423,2733.079564,2736.128199,2736.272753,2733.887663,2737.144236,2737.330614,2737.301342
7/30/2021 12:00,2721.563522,7/29/2021 20:05,2721.822875,2721.844799,2723.057073,2723.104414,2723.132128,2724.212111,2724.22488,2724.237839,2733.015498,2733.113402,2733.083453,2736.130338,2736.273143,2733.882215,2737.146375,2737.332753,2737.303481
7/30/2021 12:15,2721.564495,7/29/2021 20:10,2721.822875,2721.845772,2723.059795,2723.107137,2723.131351,2724.214834,2724.227602,2724.237063,2733.01997,2733.116125,2733.083256,2736.131311,2736.275866,2733.882608,2737.147348,2737.333726,2737.307953
7/30/2021 12:30,2721.555554,7/29/2021 20:15,2721.822682,2721.844409,2723.056683,2723.104025,2723.128239,2724.211721,2724.226239,2724.2357,2733.013949,2733.111263,2733.081313,2736.128199,2736.271004,2733.877167,2737.140157,2737.332363,2737.303092
7/30/2021 12:45,2721.554195,7/29/2021 20:20,2721.822682,2721.844799,2723.057073,2723.104414,2723.128629,2724.212691,2724.226629,2724.236679,2733.018997,2733.115152,2733.080534,2736.130338,2736.271974,2733.878716,2737.142296,2737.331004,2737.303481
7/30/2021 13:00,2721.554392,7/29/2021 20:25,2721.822682,2721.843246,2723.057269,2723.10636,2723.129415,2724.214637,2724.226826,2724.238036,2733.017444,2733.115348,2733.08073,2736.129375,2736.27392,2733.874834,2737.142493,2737.33178,2737.301929
7/30/2021 13:15,2721.548367,7/29/2021 20:30,2721.823265,2721.844219,2723.056493,2723.105584,2723.128639,2724.213861,2724.227799,2724.237849,2733.015508,2733.113402,2733.083453,2736.128598,2736.274893,2733.870559,2737.141716,2737.331004,2737.302902
7/30/2021 13:30,2721.525231,7/29/2021 20:35,2721.823265,2721.844995,2723.05669,2723.105781,2723.128836,2724.212308,2724.226246,2724.238046,2733.017454,2733.115348,2733.083649,2736.129375,2736.27217,2733.872505,2737.143662,2737.33295,2737.303098
7/30/2021 13:45,2721.515901,7/29/2021 20:40,2721.823265,2721.844412,2723.057856,2723.105198,2723.127083,2724.213474,2724.226243,2724.237462,2733.016871,2733.111846,2733.081317,2736.128792,2736.274506,2733.871922,2737.143079,2737.329458,2737.302515
7/30/2021 14:00,2721.526981,7/29/2021 20:45,2721.822295,2721.846745,2723.057279,2723.105781,2723.129415,2724.212888,2724.226826,2724.236876,2733.017454,2733.114179,2733.0819,2736.129955,2736.275089,2733.872505,2737.145412,2737.33179,2737.303098
7/30/2021 14:15,2721.522899,7/29/2021 20:50,2721.822881,2721.842663,2723.056696,2723.106947,2723.128832,2724.213474,2724.227992,2724.237462,2733.016871,2733.115345,2733.081317,2736.129371,2736.279754,2733.871922,2737.144829,2737.331207,2737.302515
7/30/2021 14:30,2721.506575,7/29/2021 20:55,2721.823468,2721.840913,2723.053198,2723.103448,2723.128252,2724.211725,2724.226243,2724.235713,2733.013372,2733.113596,2733.079567,2736.127622,2736.276255,2733.868423,2737.143079,2737.329458,2737.300766
