Date_Time,Pressure,Temperature,Barom,WC,WSE
2023-03-01 00:00:00,736.175,1.93,737.575,-1.3995219164119157,2737.149004780836
2023-03-01 00:15:00,736.35,1.897,737.4,-1.049641437308823,2737.152503585627
2023-03-01 00:30:00,736.0,1.863,737.108,-1.1076216309887341,2737.15192378369
2023-03-01 00:45:00,736.0,1.83,737.108,-1.1076216309887341,2737.15192378369
2023-03-01 01:00:00,736.0,1.803,737.108,-1.1076216309887341,2737.15192378369
2023-03-01 01:15:00,736.35,1.77,737.225,-0.8747011977573904,2737.1542529880226
2023-03-01 01:30:00,736.35,1.743,737.108,-0.7577411518857553,2737.155422588481
2023-03-01 01:45:00,736.175,1.71,737.108,-0.9326813914373017,2737.1536731860856
2023-03-01 02:00:00,736.35,1.67,736.933,-0.5828009123343227,2737.1571719908766
2023-03-01 02:15:00,736.175,1.627,736.933,-0.757741151885869,2737.155422588481
2023-03-01 02:30:00,736.0,1.593,736.758,-0.757741151885869,2737.155422588481
2023-03-01 02:45:00,735.708,1.553,736.642,-0.9336810499491144,2737.1536631895005
2023-03-01 03:00:00,735.708,1.52,736.467,-0.758740810397568,2737.155412591896
2023-03-01 03:15:00,735.883,1.487,736.642,-0.758740810397568,2737.155412591896
2023-03-01 03:30:00,735.708,1.453,736.292,-0.5838005708461355,2737.1571619942915
2023-03-01 03:45:00,735.242,1.427,736.292,-1.0496414373089367,2737.152503585627
2023-03-01 04:00:00,735.242,1.4,736.0,-0.757741151885869,2737.155422588481
2023-03-01 04:15:00,735.533,1.373,736.0,-0.46684052497450035,2737.15833159475
2023-03-01 04:30:00,734.95,1.347,735.708,-0.7577411518857553,2737.155422588481
2023-03-01 04:45:00,734.775,1.323,735.708,-0.9326813914373017,2737.1536731860856
2023-03-01 05:00:00,734.95,1.29,735.533,-0.5828009123343227,2737.1571719908766
2023-03-01 05:15:00,734.775,1.263,735.533,-0.757741151885869,2737.155422588481
2023-03-01 05:30:00,734.775,1.23,735.417,-0.6417807645260466,2737.1565821923546
2023-03-01 05:45:00,734.775,1.197,735.242,-0.46684052497450035,2737.15833159475
2023-03-01 06:00:00,734.95,1.163,735.242,-0.29190028542295404,2737.160080997146
2023-03-01 06:15:00,734.95,1.13,735.417,-0.46684052497450035,2737.15833159475
2023-03-01 06:30:00,734.658,1.103,735.242,-0.5838005708460218,2737.1571619942915
2023-03-01 06:45:00,734.483,1.07,735.242,-0.758740810397568,2737.155412591896
2023-03-01 07:00:00,734.483,1.043,735.067,-0.5838005708461355,2737.1571619942915
2023-03-01 07:15:00,734.483,1.01,735.067,-0.5838005708461355,2737.1571619942915
2023-03-01 07:30:00,734.308,0.98,734.95,-0.6417807645260466,2737.1565821923546
2023-03-01 07:45:00,734.308,0.953,734.95,-0.6417807645260466,2737.1565821923546
2023-03-01 08:00:00,734.308,0.933,734.95,-0.6417807645260466,2737.1565821923546
2023-03-01 08:15:00,734.308,0.92,735.067,-0.758740810397568,2737.155412591896
2023-03-01 08:30:00,734.308,0.913,735.358,-1.049641437308823,2737.152503585627
2023-03-01 08:45:00,734.483,0.913,735.417,-0.9336810499491144,2737.1536631895005
2023-03-01 09:00:00,734.308,0.933,735.533,-1.2245816768603692,2737.1507541832316
2023-03-01 09:15:00,734.483,0.973,735.708,-1.2245816768603692,2737.1507541832316
2023-03-01 09:30:00,734.658,1.017,736.0,-1.3415417227318907,2737.1495845827726
2023-03-01 09:45:00,734.775,1.09,736.117,-1.3415417227318907,2737.1495845827726
2023-03-01 10:00:00,734.95,1.177,736.117,-1.1666014831803444,2737.151333985168
2023-03-01 10:15:00,734.775,1.263,736.117,-1.3415417227318907,2737.1495845827726
2023-03-01 10:30:00,734.775,1.347,736.117,-1.3415417227318907,2737.1495845827726
2023-03-01 10:45:00,734.775,1.413,736.292,-1.5164819622834371,2737.147835180377
2023-03-01 11:00:00,734.95,1.487,736.292,-1.3415417227318907,2737.1495845827726
2023-03-01 11:15:00,734.775,1.553,736.0,-1.2245816768603692,2737.1507541832316
2023-03-01 11:30:00,734.775,1.62,736.175,-1.3995219164118018,2737.149004780836
2023-03-01 11:45:00,734.483,1.69,736.117,-1.6334420081549585,2737.1466655799186
2023-03-01 12:00:00,734.6,1.79,736.117,-1.5164819622833234,2737.147835180377
2023-03-01 12:15:00,734.658,1.903,736.0,-1.3415417227318907,2737.1495845827726
2023-03-01 12:30:00,734.658,2.0,736.0,-1.3415417227318907,2737.1495845827726
2023-03-01 12:45:00,734.6,2.06,736.0,-1.3995219164118018,2737.149004780836
2023-03-01 13:00:00,734.483,2.113,736.0,-1.5164819622834371,2737.147835180377
2023-03-01 13:15:00,734.658,2.16,736.0,-1.3415417227318907,2737.1495845827726
2023-03-01 13:30:00,734.308,2.213,735.825,-1.5164819622834371,2737.147835180377
2023-03-01 13:45:00,734.192,2.267,735.65,-1.4575021100917132,2737.148424978899
2023-03-01 14:00:00,733.842,2.337,735.358,-1.515482303771624,2737.147845176962
2023-03-01 14:15:00,733.725,2.39,735.183,-1.4575021100917132,2737.148424978899
2023-03-01 14:30:00,733.667,2.437,735.067,-1.3995219164118018,2737.149004780836
2023-03-01 14:45:00,733.375,2.477,734.892,-1.5164819622834371,2737.147835180377
2023-03-01 15:00:00,733.375,2.53,735.183,-1.807382589194692,2737.144926174108
2023-03-01 15:15:00,733.375,2.583,734.892,-1.5164819622834371,2737.147835180377
2023-03-01 15:30:00,733.375,2.643,735.067,-1.6914222018348695,2737.1460857779816
2023-03-01 15:45:00,733.375,2.707,735.067,-1.6914222018348695,2737.1460857779816
2023-03-01 16:00:00,733.55,2.747,735.183,-1.6324423496432594,2737.1466755765036
2023-03-01 16:15:00,733.55,2.767,735.067,-1.5164819622834371,2737.147835180377
2023-03-01 16:30:00,733.667,2.773,735.358,-1.6904225433230569,2737.1460957745667
2023-03-01 16:45:00,733.842,2.773,735.358,-1.515482303771624,2737.147845176962
2023-03-01 17:00:00,733.725,2.767,735.183,-1.4575021100917132,2737.148424978899
2023-03-01 17:15:00,733.842,2.767,735.183,-1.3405420642201917,2737.1495945793577
2023-03-01 17:30:00,733.842,2.753,735.242,-1.3995219164118018,2737.149004780836
2023-03-01 17:45:00,733.842,2.727,735.242,-1.3995219164118018,2737.149004780836
2023-03-01 18:00:00,733.842,2.707,735.358,-1.515482303771624,2737.147845176962
2023-03-01 18:15:00,734.017,2.693,735.358,-1.3405420642200778,2737.1495945793577
2023-03-01 18:30:00,734.017,2.667,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 18:45:00,734.133,2.637,735.242,-1.1086212895004333,2737.151913787105
2023-03-01 19:00:00,734.133,2.617,735.242,-1.1086212895004333,2737.151913787105
2023-03-01 19:15:00,733.842,2.597,735.067,-1.2245816768603692,2737.1507541832316
2023-03-01 19:30:00,734.017,2.583,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 19:45:00,734.017,2.563,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 20:00:00,734.017,2.55,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 20:15:00,734.192,2.523,735.358,-1.1656018246686455,2737.151343981753
2023-03-01 20:30:00,734.192,2.503,735.358,-1.1656018246686455,2737.151343981753
2023-03-01 20:45:00,733.842,2.483,735.242,-1.3995219164118018,2737.149004780836
2023-03-01 21:00:00,734.192,2.47,735.242,-1.049641437308823,2737.152503585627
2023-03-01 21:15:00,734.017,2.443,735.358,-1.3405420642200778,2737.1495945793577
2023-03-01 21:30:00,734.017,2.437,735.358,-1.3405420642200778,2737.1495945793577
2023-03-01 21:45:00,734.017,2.417,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 22:00:00,734.017,2.403,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 22:15:00,734.017,2.383,735.242,-1.2245816768602558,2737.1507541832316
2023-03-01 22:30:00,733.842,2.377,734.892,-1.0496414373089367,2737.152503585627
2023-03-01 22:45:00,733.725,2.363,734.775,-1.049641437308823,2737.152503585627
2023-03-01 23:00:00,733.375,2.35,734.425,-1.049641437308823,2737.152503585627
2023-03-01 23:15:00,733.083,2.343,734.6,-1.5164819622834371,2737.147835180377
2023-03-01 23:30:00,733.258,2.327,734.425,-1.1666014831803444,2737.151333985168
2023-03-01 23:45:00,733.375,2.32,734.308,-0.9326813914373017,2737.1536731860856
2023-03-02 00:00:00,733.375,2.3,734.6,-1.2245816768603692,2737.1507541832316
2023-03-02 00:15:00,733.258,2.253,734.425,-1.1666014831803444,2737.151333985168
2023-03-02 00:30:00,733.083,2.193,734.133,-1.0496414373089367,2737.152503585627
2023-03-02 00:45:00,733.083,2.067,734.308,-1.2245816768603692,2737.1507541832316
2023-03-02 01:00:00,732.908,2.093,733.958,-1.049641437308823,2737.152503585627
2023-03-02 01:15:00,732.442,2.027,733.842,-1.3995219164118018,2737.149004780836
2023-03-02 01:30:00,732.617,1.943,733.667,-1.0496414373089367,2737.152503585627
2023-03-02 01:45:00,732.15,1.937,733.375,-1.2245816768603692,2737.1507541832316
2023-03-02 02:00:00,732.033,1.917,733.375,-1.3415417227318907,2737.1495845827726
2023-03-02 02:15:00,732.033,1.917,733.025,-0.9916612436289118,2737.1530833875636
2023-03-02 02:30:00,731.858,1.943,732.733,-0.8747011977573904,2737.1542529880226
2023-03-02 02:45:00,731.858,1.963,732.558,-0.6997609582059579,2737.156002390418
2023-03-02 03:00:00,731.508,1.97,732.442,-0.9336810499490007,2737.1536631895005
2023-03-02 03:15:00,731.508,1.977,732.442,-0.9336810499490007,2737.1536631895005
2023-03-02 03:30:00,731.392,1.95,732.442,-1.049641437308823,2737.152503585627
2023-03-02 03:45:00,731.392,1.963,732.267,-0.8747011977573904,2737.1542529880226
2023-03-02 04:00:00,731.392,1.95,732.267,-0.8747011977573904,2737.1542529880226
2023-03-02 04:15:00,731.042,1.95,732.092,-1.049641437308823,2737.152503585627
2023-03-02 04:30:00,730.75,1.937,731.975,-1.2245816768603692,2737.1507541832316
2023-03-02 04:45:00,730.925,1.943,731.975,-1.0496414373089367,2737.152503585627
2023-03-02 05:00:00,730.75,1.917,731.975,-1.2245816768603692,2737.1507541832316
2023-03-02 05:15:00,730.575,1.89,731.975,-1.3995219164118018,2737.149004780836
2023-03-02 05:30:00,730.575,1.89,731.8,-1.2245816768602558,2737.1507541832316
2023-03-02 05:45:00,730.575,1.89,731.8,-1.2245816768602558,2737.1507541832316
2023-03-02 06:00:00,730.75,1.89,731.8,-1.049641437308823,2737.152503585627
2023-03-02 06:15:00,730.75,1.877,731.975,-1.2245816768603692,2737.1507541832316
2023-03-02 06:30:00,730.75,1.863,731.8,-1.049641437308823,2737.152503585627
2023-03-02 06:45:00,730.75,1.843,731.975,-1.2245816768603692,2737.1507541832316
2023-03-02 07:00:00,730.75,1.803,731.975,-1.2245816768603692,2737.1507541832316
2023-03-02 07:15:00,730.575,1.763,731.975,-1.3995219164118018,2737.149004780836
2023-03-02 07:30:00,730.75,1.723,731.8,-1.049641437308823,2737.152503585627
2023-03-02 07:45:00,730.575,1.677,731.975,-1.3995219164118018,2737.149004780836
2023-03-02 08:00:00,730.75,1.587,731.8,-1.049641437308823,2737.152503585627
2023-03-02 08:15:00,730.925,1.527,732.092,-1.166601483180458,2737.151333985168
2023-03-02 08:30:00,730.925,1.513,732.092,-1.166601483180458,2737.151333985168
2023-03-02 08:45:00,731.042,1.527,732.442,-1.3995219164118018,2737.149004780836
2023-03-02 09:00:00,731.217,1.567,732.558,-1.3405420642201917,2737.1495945793577
2023-03-02 09:15:00,731.217,1.6,732.558,-1.3405420642201917,2737.1495945793577
2023-03-02 09:30:00,731.508,1.633,732.558,-1.049641437308823,2737.152503585627
2023-03-02 09:45:00,731.392,1.66,732.733,-1.3405420642200778,2737.1495945793577
2023-03-02 10:00:00,731.392,1.71,732.908,-1.515482303771624,2737.147845176962
2023-03-02 10:15:00,731.392,1.783,733.2,-1.807382589194692,2737.144926174108
2023-03-02 10:30:00,731.217,1.923,733.317,-2.0992828746177596,2737.1420071712537
2023-03-02 10:45:00,731.392,2.133,733.492,-2.099282874617646,2737.1420071712537
2023-03-02 11:00:00,731.508,2.357,733.317,-1.8083822477063909,2737.144916177523
2023-03-02 11:15:00,731.683,2.563,733.317,-1.6334420081549585,2737.1466655799186
2023-03-02 11:30:00,731.683,2.673,733.317,-1.6334420081549585,2737.1466655799186
2023-03-02 11:45:00,731.858,2.747,733.608,-1.7494023955147808,2737.1455059760447
2023-03-02 12:00:00,731.858,2.787,733.783,-1.9243426350663269,2737.143756573649
2023-03-02 12:15:00,731.858,2.9,733.667,-1.8083822477065048,2737.144916177523
2023-03-02 12:30:00,731.858,3.003,733.492,-1.6334420081549585,2737.1466655799186
2023-03-02 12:45:00,731.858,3.143,733.492,-1.6334420081549585,2737.1466655799186
2023-03-02 13:00:00,732.15,3.257,733.783,-1.6324423496432594,2737.1466755765036
2023-03-02 13:15:00,731.975,3.36,733.608,-1.6324423496431457,2737.1466755765036
2023-03-02 13:30:00,731.858,3.467,733.667,-1.8083822477065048,2737.144916177523
2023-03-02 13:45:00,731.858,3.587,733.492,-1.6334420081549585,2737.1466655799186
2023-03-02 14:00:00,731.975,3.69,733.783,-1.807382589194692,2737.144926174108
2023-03-02 14:15:00,731.858,3.777,733.783,-1.9243426350663269,2737.143756573649
