Date_Time,Q
2022-03-01 00:00:00,0.0003906115514192435
2022-03-01 00:15:00,0.00038616084258883223
2022-03-01 00:30:00,0.00038191927725439006
2022-03-01 00:45:00,0.00037788187296782097
2022-03-01 01:00:00,0.0003740439581024997
2022-03-01 01:15:00,0.00037040110408407195
2022-03-01 01:30:00,0.00036694906109147
2022-03-01 01:45:00,0.00036368388733531385
2022-03-01 02:00:00,0.00036060178872065286
2022-03-01 02:15:00,0.0003576992662608304
2022-03-01 02:30:00,0.0003549729773946071
2022-03-01 02:45:00,0.00035241978849083494
2022-03-01 03:00:00,0.00035003682543880294
2022-03-01 03:15:00,0.0003478213575110525
2022-03-01 03:30:00,0.0003457708678570445
2022-03-01 03:45:00,0.00034128258884446325
2022-03-01 04:00:00,0.0003377615810465641
2022-03-01 04:15:00,0.00033429889517512095
2022-03-01 04:30:00,0.000334477689896999
2022-03-01 04:45:00,0.0003337580068690717
2022-03-01 05:00:00,0.0003318913113932732
2022-03-01 05:15:00,0.0003308742789202118
2022-03-01 05:30:00,0.00032786280361945294
2022-03-01 05:45:00,0.0003268750990307019
2022-03-01 06:00:00,0.000326625340131346
2022-03-01 06:15:00,0.00032855455356249846
2022-03-01 06:30:00,0.0003308254469991353
2022-03-01 06:45:00,0.0003372599835278976
2022-03-01 07:00:00,0.00034910345222590914
2022-03-01 07:15:00,0.00036271395072447015
2022-03-01 07:30:00,0.0003759585942237389
2022-03-01 07:45:00,0.00039287500779610187
2022-03-01 08:00:00,0.000408280888456215
2022-03-01 08:15:00,0.00041951485430853804
2022-03-01 08:30:00,0.0004292412436781451
2022-03-01 08:45:00,0.0004333926904745976
2022-03-01 09:00:00,0.0004368743844037447
2022-03-01 09:15:00,0.00043343888948622303
2022-03-01 09:30:00,0.00042838824385937126
2022-03-01 09:45:00,0.0004269220873723594
2022-03-01 10:00:00,0.00042344883645709146
2022-03-01 10:15:00,0.00041781092531815664
2022-03-01 10:30:00,0.0004090982626096481
2022-03-01 10:45:00,0.00039688454580584157
2022-03-01 11:00:00,0.0003841048850632554
2022-03-01 11:15:00,0.00037214446077066374
2022-03-01 11:30:00,0.00035920618397190107
2022-03-01 11:45:00,0.0003481083208536238
2022-03-01 12:00:00,0.0003361019979368086
2022-03-01 12:15:00,0.00032409134489301924
2022-03-01 12:30:00,0.0003156588116831578
