Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
1627473600.0,14.25,12.74,10.12,10.25,10.12,11.47
1627474500.0,14.68,12.97,10.12,10.25,10.12,11.46
1627475400.0,14.62,13.2,10.12,10.25,10.12,11.47
1627476300.0,14.56,13.4,10.18,10.18,10.12,11.47
1627477200.0,14.81,13.57,10.18,10.18,10.12,11.46
1627478100.0,15.31,13.72,10.18,10.25,10.12,11.47
1627479000.0,15.68,13.9,10.25,10.18,10.12,11.46
1627479900.0,15.93,14.1,10.25,10.18,10.12,11.46
1627480800.0,16.18,14.3,10.31,10.18,10.12,11.46
1627481700.0,16.12,14.49,10.31,10.18,10.12,11.46
1627482600.0,15.81,14.67,10.37,10.25,10.12,11.46
1627483500.0,15.5,14.77,10.37,10.18,10.12,11.46
1627484400.0,15.37,14.83,10.43,10.18,10.12,11.46
1627485300.0,15.06,14.86,10.5,10.18,10.06,11.46
1627486200.0,14.62,14.87,10.5,10.18,10.12,11.46
1627487100.0,14.18,14.84,10.56,10.18,10.06,11.46
1627488000.0,13.75,14.78,10.62,10.18,10.06,11.45
1627488900.0,13.43,14.68,10.68,10.18,10.06,11.46
1627489800.0,13.12,14.57,10.75,10.25,10.12,11.45
1627490700.0,13.06,14.47,10.75,10.25,10.12,11.46
1627491600.0,13.0,14.39,10.81,10.25,10.06,11.45
1627492500.0,12.93,14.33,10.87,10.25,10.12,11.45
1627493400.0,12.75,14.26,10.87,10.25,10.06,11.45
1627494300.0,12.56,14.19,10.93,10.25,10.06,11.45
1627495200.0,12.43,14.11,11.0,10.25,10.06,11.45
1627496100.0,12.31,14.03,11.0,10.25,10.06,11.45
1627497000.0,12.18,13.95,11.06,10.31,10.06,11.45
1627497900.0,12.0,13.87,11.06,10.31,10.06,11.45
1627498800.0,11.93,13.81,11.12,10.31,10.06,11.45
1627499700.0,11.81,13.72,11.12,10.31,10.06,11.44
1627500600.0,11.68,13.64,11.12,10.31,10.06,11.44
1627501500.0,11.56,13.56,11.18,10.37,10.06,11.44
1627502400.0,11.43,13.47,11.18,10.37,10.06,11.44
1627503300.0,11.31,13.39,11.18,10.37,10.12,11.44
1627504200.0,11.18,13.3,11.18,10.37,10.06,11.44
1627505100.0,11.06,13.21,11.18,10.43,10.06,11.44
1627506000.0,10.93,13.13,11.18,10.43,10.06,11.44
1627506900.0,10.81,13.06,11.18,10.43,10.12,11.44
1627507800.0,10.68,12.97,11.18,10.43,10.12,11.44
1627508700.0,10.68,12.91,11.18,10.43,10.06,11.44
1627509600.0,10.56,12.84,11.18,10.43,10.12,11.44
1627510500.0,10.5,12.79,11.12,10.5,10.12,11.44
1627511400.0,10.43,12.73,11.12,10.43,10.06,11.44
1627512300.0,10.37,12.67,11.12,10.5,10.12,11.44
1627513200.0,10.31,12.62,11.12,10.5,10.12,11.44
1627514100.0,10.25,12.57,11.06,10.5,10.12,11.44
1627515000.0,10.18,12.52,11.06,10.5,10.12,11.44
1627515900.0,10.18,12.48,11.0,10.5,10.12,11.44
1627516800.0,10.12,12.43,10.93,10.56,10.12,11.44
1627517700.0,10.06,12.39,10.93,10.5,10.12,11.44
1627518600.0,10.0,12.35,10.87,10.56,10.12,11.44
1627519500.0,9.93,12.29,10.87,10.56,10.12,11.44
1627520400.0,9.93,12.26,10.87,10.56,10.18,11.44
1627521300.0,9.87,12.22,10.81,10.56,10.18,11.44
1627522200.0,9.87,12.19,10.81,10.56,10.18,11.45
1627523100.0,9.75,12.15,10.81,10.56,10.12,11.45
1627524000.0,9.75,12.12,10.75,10.56,10.18,11.45
1627524900.0,9.68,12.07,10.75,10.56,10.18,11.45
1627525800.0,9.68,12.04,10.68,10.56,10.18,11.45
1627526700.0,9.62,12.01,10.68,10.56,10.18,11.45
1627527600.0,9.56,11.97,10.62,10.56,10.18,11.46
1627528500.0,9.56,11.94,10.62,10.56,10.18,11.46
1627529400.0,9.5,11.91,10.62,10.56,10.18,11.46
1627530300.0,9.5,11.87,10.62,10.56,10.18,11.46
1627531200.0,9.43,11.85,10.56,10.56,10.18,11.46
1627532100.0,9.43,11.81,10.56,10.56,10.18,11.46
1627533000.0,9.37,11.78,10.5,10.56,10.18,11.46
1627533900.0,9.31,11.76,10.5,10.56,10.18,11.46
1627534800.0,9.31,11.73,10.5,10.56,10.18,11.47
1627535700.0,9.25,11.7,10.43,10.56,10.18,11.46
1627536600.0,9.25,11.66,10.43,10.56,10.18,11.47
1627537500.0,9.18,11.64,10.43,10.56,10.25,11.47
1627538400.0,9.18,11.61,10.37,10.56,10.25,11.47
1627539300.0,9.12,11.59,10.37,10.56,10.25,11.47
1627540200.0,9.12,11.56,10.37,10.56,10.18,11.48
1627541100.0,9.12,11.54,10.31,10.56,10.25,11.47
1627542000.0,9.06,11.52,10.31,10.56,10.25,11.48
1627542900.0,9.12,11.5,10.31,10.5,10.25,11.48
1627543800.0,9.12,11.48,10.31,10.5,10.18,11.48
1627544700.0,9.25,11.47,10.25,10.5,10.25,11.48
1627545600.0,9.31,11.49,10.25,10.5,10.25,11.48
1627546500.0,9.43,11.51,10.31,10.5,10.25,11.48
1627547400.0,9.56,11.53,10.31,10.5,10.25,11.49
1627548300.0,9.68,11.56,10.31,10.5,10.25,11.49
1627549200.0,9.81,11.6,10.31,10.5,10.25,11.49
1627550100.0,10.06,11.64,10.31,10.5,10.25,11.49
1627551000.0,10.25,11.68,10.31,10.5,10.25,11.49
1627551900.0,10.5,11.74,10.31,10.5,10.25,11.49
1627552800.0,10.75,11.8,10.31,10.43,10.25,11.5
1627553700.0,11.06,11.88,10.31,10.5,10.25,11.5
1627554600.0,11.5,11.97,10.37,10.5,10.25,11.5
1627555500.0,12.0,12.08,10.31,10.43,10.25,11.5
1627556400.0,12.5,12.23,10.31,10.43,10.25,11.49
1627557300.0,13.06,12.4,10.37,10.43,10.18,11.5
1627558200.0,13.56,12.6,10.37,10.43,10.25,11.5
1627559100.0,14.06,12.8,10.37,10.43,10.25,11.5
1627560000.0,14.43,13.05,10.37,10.43,10.25,11.5
1627560900.0,14.75,13.31,10.37,10.43,10.25,11.5
1627561800.0,15.06,13.55,10.43,10.43,10.25,11.5
1627562700.0,15.37,13.77,10.43,10.43,10.18,11.5
1627563600.0,15.68,13.96,10.43,10.43,10.18,11.5
1627564500.0,15.93,14.18,10.43,10.43,10.18,11.5
1627565400.0,16.12,14.41,10.5,10.37,10.25,11.5
1627566300.0,16.31,14.61,10.56,10.37,10.25,11.51
1627567200.0,16.43,14.8,10.56,10.37,10.18,11.51
1627568100.0,16.56,15.01,10.62,10.43,10.18,11.5
1627569000.0,16.56,15.16,10.62,10.37,10.18,11.51
1627569900.0,16.43,15.3,10.68,10.37,10.18,11.51
1627570800.0,16.18,15.4,10.68,10.37,10.18,11.51
1627571700.0,16.0,15.45,10.75,10.37,10.18,11.51
1627572600.0,15.81,15.48,10.81,10.37,10.18,11.51
1627573500.0,15.5,15.48,10.87,10.37,10.18,11.51
1627574400.0,15.31,15.47,10.87,10.37,10.18,11.5
1627575300.0,15.12,15.45,10.93,10.43,10.18,11.51
1627576200.0,14.93,15.42,11.0,10.37,10.18,11.5
1627577100.0,14.75,15.38,11.06,10.37,10.18,11.51
1627578000.0,14.5,15.34,11.12,10.37,10.18,11.51
1627578900.0,14.18,15.28,11.12,10.43,10.18,11.5
1627579800.0,13.93,15.19,11.18,10.43,10.18,11.51
1627580700.0,13.68,15.11,11.25,10.43,10.18,11.5
1627581600.0,13.43,15.01,11.31,10.43,10.18,11.5
1627582500.0,13.18,14.88,11.31,10.5,10.18,11.5
1627583400.0,13.0,14.76,11.37,10.5,10.18,11.5
1627584300.0,12.81,14.63,11.37,10.5,10.18,11.5
1627585200.0,12.56,14.51,11.43,10.5,10.18,11.5
1627586100.0,12.31,14.36,11.5,10.5,10.18,11.5
1627587000.0,12.06,14.2,11.5,10.5,10.18,11.5
1627587900.0,11.87,14.05,11.5,10.56,10.18,11.5
1627588800.0,11.68,13.9,11.56,10.56,10.18,11.5
1627589700.0,11.5,13.78,11.56,10.56,10.18,11.5
1627590600.0,11.37,13.65,11.56,10.56,10.18,11.5
1627591500.0,11.18,13.54,11.56,10.56,10.18,11.5
1627592400.0,11.06,13.43,11.56,10.62,10.18,11.5
1627593300.0,10.93,13.34,11.56,10.62,10.18,11.5
1627594200.0,10.81,13.25,11.56,10.62,10.18,11.49
1627595100.0,10.75,13.16,11.5,10.62,10.18,11.5
1627596000.0,10.68,13.09,11.5,10.68,10.18,11.5
1627596900.0,10.56,13.03,11.43,10.68,10.18,11.5
1627597800.0,10.5,12.94,11.43,10.68,10.25,11.5
1627598700.0,10.43,12.87,11.37,10.68,10.18,11.5
1627599600.0,10.31,12.81,11.37,10.68,10.25,11.5
