Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
2023-03-21 12:00:00,,,,,,
2023-03-21 12:15:00,,,,,,
2023-03-21 12:30:00,,,,,,
2023-03-21 12:45:00,,,,,,
2023-03-21 13:00:00,,-8.9710721817529e-07,-1.083773408299673e-06,6.043833339759648e-07,8.209706043174448e-06,-2.054426330606665e-06
2023-03-21 13:15:00,,-8.371985340410243e-07,-9.900766990962546e-07,7.910467893420786e-07,8.208392091607674e-06,-1.9799350621517233e-06
2023-03-21 13:30:00,,-7.720452383485297e-07,-8.9202626505478e-07,9.735462300302288e-07,8.187055109287088e-06,-1.9025865538203514e-06
2023-03-21 13:45:00,,-7.041178232886512e-07,-7.911309947925283e-07,1.157227988439036e-06,8.148822290193109e-06,-1.8227011105115532e-06
2023-03-21 14:00:00,,-6.337382911100048e-07,-6.889955937171223e-07,1.3433709463179622e-06,8.096456512418491e-06,-1.7404945526060062e-06
2023-03-21 14:15:00,,-5.608944023748989e-07,-5.844044656088223e-07,1.5275260069223328e-06,8.03230737190389e-06,-1.655628026387606e-06
2023-03-21 14:30:00,,-4.851046293130856e-07,-4.7630292834120227e-07,1.7070964133562565e-06,7.958793338264415e-06,-1.5684602856184896e-06
2023-03-21 14:45:00,,-4.072115031050468e-07,-3.657104269422759e-07,1.8828041815801816e-06,7.87815616269294e-06,-1.4791436894738e-06
2023-03-21 15:00:00,,-3.2815145198667634e-07,-2.467321161046739e-07,2.0514819983729074e-06,7.792201078115194e-06,-1.387923754834919e-06
2023-03-21 15:15:00,,-2.513163324627285e-07,-1.253927820665604e-07,2.214693936526936e-06,7.701490272562089e-06,-1.2944101191640934e-06
2023-03-21 15:30:00,,-1.7399183461087706e-07,1.42825033066163e-10,2.374988781588159e-06,7.611045707234377e-06,-1.200232802573186e-06
2023-03-21 15:45:00,,-9.775148717723828e-08,1.2735070946507328e-07,2.5300738241623386e-06,7.520363975196495e-06,-1.1043374020264114e-06
2023-03-21 16:00:00,,-2.504951315999192e-08,2.5557802377828695e-07,2.679491935808637e-06,7.429606962696468e-06,-1.0077976290006246e-06
2023-03-21 16:15:00,,4.3683093435546136e-08,3.8577410638695674e-07,2.8230332387507875e-06,7.339418400336241e-06,-9.098888002289376e-07
2023-03-21 16:30:00,,1.0809634949184621e-07,5.171469553157408e-07,2.960635721039027e-06,7.248081386409144e-06,-8.118871174615838e-07
2023-03-21 16:45:00,,1.6769832938513336e-07,6.490226597917226e-07,3.0922507528674893e-06,7.157417809595466e-06,-7.141587189615317e-07
2023-03-21 17:00:00,,2.2197360129370074e-07,7.79213029053405e-07,3.2178338488571667e-06,7.0677646470223215e-06,-6.184192446605893e-07
2023-03-21 17:15:00,,2.704305119697718e-07,9.082839725004844e-07,3.33735896229271e-06,6.982682702648616e-06,-5.224508306574245e-07
2023-03-21 17:30:00,,3.12697989367121e-07,1.0327369204311554e-06,3.453432476412816e-06,6.89585712503051e-06,-4.2643894173441163e-07
2023-03-21 17:45:00,,3.486307092015016e-07,1.1547635401161844e-06,3.5638444108839924e-06,6.81049395254368e-06,-3.335604180516192e-07
2023-03-21 18:00:00,,3.779552789224499e-07,1.2720782266550178e-06,3.668542597243373e-06,6.726630538234071e-06,-2.412566020887851e-07
2023-03-21 18:15:00,,4.009363517119241e-07,1.3854024133460137e-06,3.7706286323329005e-06,6.644330383125716e-06,-1.5125528879838438e-07
