Time,T1,Pressure Temp 1,T2,T3,T4,Pressure Temp 2
1679229360.0,3.75,3.52,1.62,2.12,2.31,3.99
1679230260.0,3.9459999999999997,3.658,1.62,2.12,2.31,4.02
1679231160.0,4.084,3.766,1.62,2.12,2.31,4.02
1679232060.0,4.196,3.856,1.62,2.12,2.31,4.028
1679232960.0,4.358,3.946,1.62,2.12,2.31,4.04
1679233860.0,4.506,4.036,1.62,2.096,2.31,4.04
1679234760.0,4.644,4.134,1.6440000000000001,2.06,2.31,4.04
1679235660.0,4.68,4.244,1.68,2.06,2.31,4.04
1679236560.0,4.68,4.35,1.68,2.06,2.31,4.048
1679237460.0,4.68,4.45,1.68,2.06,2.31,4.052
1679238360.0,4.68,4.542,1.708,2.06,2.31,4.04
1679239260.0,4.656,4.6259999999999994,1.75,2.06,2.286,4.04
1679240160.0,4.572,4.704,1.75,2.06,2.274,4.04
1679241060.0,4.4239999999999995,4.764,1.774,2.06,2.31,4.04
1679241960.0,4.258,4.819999999999999,1.81,2.06,2.31,4.04
1679242860.0,4.132,4.862,1.834,2.06,2.286,4.04
1679243760.0,3.96,4.888,1.8940000000000001,2.06,2.25,4.04
1679244660.0,3.71,4.904,1.93,2.06,2.274,4.032
1679245560.0,3.484,4.91,1.958,2.06,2.286,4.02
1679246460.0,3.294,4.906000000000001,2.0,2.06,2.25,4.02
1679247360.0,3.132,4.892,2.0,2.06,2.25,4.02
1679248260.0,2.984,4.864,2.024,2.06,2.25,4.02
1679249160.0,2.822,4.816,2.06,2.084,2.25,4.02
1679250060.0,2.698,4.764,2.084,2.12,2.25,4.02
1679250960.0,2.572,4.724,2.12,2.12,2.25,4.02
1679251860.0,2.448,4.684,2.144,2.12,2.274,4.02
1679252760.0,2.322,4.636,2.18,2.12,2.286,4.02
1679253660.0,2.222,4.58,2.18,2.12,2.25,4.02
1679254560.0,2.156,4.534,2.18,2.12,2.25,4.02
1679255460.0,2.096,4.49,2.208,2.12,2.25,4.02
1679256360.0,2.036,4.444,2.25,2.144,2.25,4.02
1679257260.0,1.972,4.4,2.25,2.18,2.25,4.02
1679258160.0,1.93,4.354,2.274,2.18,2.25,4.02
1679259060.0,1.906,4.3100000000000005,2.31,2.18,2.25,4.02
1679259960.0,1.87,4.260000000000001,2.31,2.18,2.25,4.02
1679260860.0,1.846,4.218,2.31,2.18,2.25,4.02
1679261760.0,1.786,4.184,2.31,2.18,2.25,4.02
1679262660.0,1.722,4.144,2.31,2.18,2.25,4.02
1679263560.0,1.68,4.112,2.31,2.18,2.274,4.02
1679264460.0,1.68,4.088,2.31,2.18,2.286,4.02
1679265360.0,1.68,4.058,2.31,2.208,2.274,4.02
1679266260.0,1.68,4.032,2.286,2.25,2.31,4.02
1679267160.0,1.68,4.008,2.274,2.25,2.31,4.02
1679268060.0,1.656,3.982,2.286,2.25,2.286,4.02
1679268960.0,1.62,3.958,2.25,2.25,2.274,4.016
1679269860.0,1.6440000000000001,3.932,2.25,2.25,2.31,4.013999999999999
1679270760.0,1.656,3.912,2.274,2.25,2.31,4.016
1679271660.0,1.62,3.896,2.286,2.25,2.31,4.013999999999999
1679272560.0,1.596,3.882,2.25,2.25,2.31,4.02
